locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YDR486C,VPS60,SGDID:S000002894,Verified ORF,CHR_4,1427431,1428120,"""Protein involved in late endosome to vacuole transport; cytoplasmic and vacuolar membrane protein; required for normal filament maturation during pseudohyphal growth; may function in targeting cargo proteins for degradation; interacts with Vta1p""",Genome Release 64-3-1
YDR487C,RIB3,SGDID:S000002895,Verified ORF,CHR_4,1428354,1428980,"""3,4-dihydroxy-2-butanone-4-phosphate synthase (DHBP synthase); required for riboflavin biosynthesis from ribulose-5-phosphate ; also has an unrelated function in mitochondrial respiration""",Genome Release 64-3-1
YDR488C,PAC11,SGDID:S000002896,Verified ORF,CHR_4,1429188,1430789,"""Dynein intermediate chain ; microtubule motor protein; required for intracellular transport and cell division; acts in cytoplasmic dynein pathway; forms complex with dynein light chain Dyn2p that promotes Dyn1p homodimerization and potentiates motor processivity; Dyn2p-Pac11p complex is also important for interaction of dynein motor complex with dynactin complex; forms cortical cytoplasmic microtubule capture site with Num1p; essential in the absence of CIN8""",Genome Release 64-3-1
YDR489W,SLD5,SGDID:S000002897,Verified ORF,CHR_4,1431012,1431896,"""Subunit of the GINS complex (Sld5p ; Psf1p ; Psf2p ; Psf3p); complex is localized to DNA replication origins and implicated in assembly of the DNA replication machinery""",Genome Release 64-3-1
YDR490C,PKH1,SGDID:S000002898,Verified ORF,CHR_4,1431968,1434268,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh2p; PKH1 has a paralog ; PKH2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR491C,YDR491C,SGDID:S000002899,Dubious ORF,CHR_4,1434500,1434991,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YDR492W,IZH1,SGDID:S000002900,Verified ORF,CHR_4,1434924,1435874,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family; transcription is regulated directly by Zap1p ; expression induced by zinc deficiency and fatty acids; deletion increases sensitivity to elevated zinc; IZH1 has a paralog ; IZH4 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR493W,MZM1,SGDID:S000002901,Verified ORF,CHR_4,1436217,1436588,"""Protein required for assembly of the cytochrome bc(1) complex; acts as a chaperone for Rip1p and facilitates its insertion into the complex at a late stage of assembly; localized to the mitochondrial matrix; null mutant exhibits a respiratory growth defect and reduced mitochondrial zinc levels ; which is characteristic of mutations affecting bc(1) complex assembly; member of the LYR protein family; human LYRM7 is a functional ortholog""",Genome Release 64-3-1
YDR494W,RSM28,SGDID:S000002902,Verified ORF,CHR_4,1436930,1438015,"""Mitochondrial ribosomal protein of the small subunit; genetic interactions suggest a possible role in promoting translation initiation""",Genome Release 64-3-1
YDR495C,VPS3,SGDID:S000002903,Verified ORF,CHR_4,1438115,1441150,"""Component of CORVET membrane tethering complex; cytoplasmic protein required for the sorting and processing of soluble vacuolar proteins ; acidification of the vacuolar lumen ; and assembly of the vacuolar H+-ATPase""",Genome Release 64-3-1
YDR496C,PUF6,SGDID:S000002904,Verified ORF,CHR_4,1441433,1443403,"""Pumilio-homology domain protein; binds the 3' UTR of ASH1 mRNA and represses its translation ; resulting in proper asymmetric localization of ASH1 mRNA; required at post-transcriptional step for efficient retrotransposition; absence results in decreased Ty1 Gag:GFP protein levels; co-sediments with the 60S ribosomal subunit and is required for its biogenesis""",Genome Release 64-3-1
YDR497C,ITR1,SGDID:S000002905,Verified ORF,CHR_4,1443713,1445467,"""Myo-inositol transporter; member of the sugar transporter superfamily; expression is repressed by inositol and choline via Opi1p and derepressed via Ino2p and Ino4p; relative distribution to the vacuole increases upon DNA replication stress; ITR1 has a paralog ; ITR2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR498C,SEC20,SGDID:S000002906,Verified ORF,CHR_4,1445843,1446994,"""Membrane glycoprotein v-SNARE; involved in retrograde transport from the Golgi to the endoplasmic reticulum (ER); required for N- and O-glycosylation in the Golgi but not in the ER and for efficient nuclear fusion during mating; mediates Sey1p-independent homotypic ER fusion; interacts with the Dsl1p complex through Tip20p""",Genome Release 64-3-1
YDR499W,LCD1,SGDID:S000002907,Verified ORF,CHR_4,1447830,1450073,"""Essential protein required for the DNA integrity checkpoint pathways; interacts physically with Mec1p and contributes to its activation; putative homolog of S. pombe Rad26 and human ATRIP; forms nuclear foci upon DNA replication stress""",Genome Release 64-3-1
YDR500C,RPL37B,SGDID:S000002908,Verified ORF,CHR_4,1450198,1450457,"""Ribosomal 60S subunit protein L37B; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; protein abundance increases in response to DNA replication stress; homologous to mammalian ribosomal protein L37 ; no bacterial homolog; RPL37B has a paralog ; RPL37A ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR501W,PLM2,SGDID:S000002909,Verified ORF,CHR_4,1451353,1452918,"""Putative transcription factor ; contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog ; TOS4 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR502C,SAM2,SGDID:S000002910,Verified ORF,CHR_4,1453310,1454464,"""S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Genome Release 64-3-1
YDR503C,LPP1,SGDID:S000002911,Verified ORF,CHR_4,1455042,1455866,"""Lipid phosphate phosphatase; catalyzes Mg(2+)-independent dephosphorylation of phosphatidic acid (PA) ; lysophosphatidic acid ; and diacylglycerol pyrophosphate; involved in control of the cellular levels of phosphatidylinositol and PA""",Genome Release 64-3-1
YDR504C,SPG3,SGDID:S000002912,Verified ORF,CHR_4,1456311,1456694,"""Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum""",Genome Release 64-3-1
YDR505C,PSP1,SGDID:S000002913,Verified ORF,CHR_4,1456695,1459220,"""Asn and gln rich protein of unknown function; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-RC loading factor) mutations; overexpression results in growth inhibition; PSP1 has a paralog ; YLR177W ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR506C,GMC1,SGDID:S000002914,Verified ORF,CHR_4,1459728,1461554,"""Protein involved in meiotic progression; mutants are delayed in meiotic nuclear division and are defective in synaptonemal complex assembly; possible membrane-localized protein; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Genome Release 64-3-1
YDR507C,GIN4,SGDID:S000002915,Verified ORF,CHR_4,1462358,1465786,"""Protein kinase involved in bud growth and assembly of the septin ring; proposed to have kinase-dependent and kinase-independent activities; negatively regulates Fpk1p kinase that stimulates phospholipid flippases Dnf1p and Dnf2p; undergoes autophosphorylation; similar to Hsl1p; GIN4 has a paralog ; KCC4 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR508C,GNP1,SGDID:S000002916,Verified ORF,CHR_4,1466453,1468444,"""Broad specificity amino acid permease; high-affinity glutamine permease; major serine permease with minor contributions from paralog Agp1p; role in serine uptake impacts cellular sphingolipid homeostasis; also transports Leu ; Thr ; Cys ; Met and Asn; expression is fully dependent on Grr1p and modulated by the Ssy1p-Ptr3p-Ssy5p (SPS) sensor of extracellular amino acids""",Genome Release 64-3-1
YDR509W,YDR509W,SGDID:S000002917,Dubious ORF,CHR_4,1468226,1468573,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YDR510W,SMT3,SGDID:S000002918,Verified ORF,CHR_4,1469400,1469705,"""Ubiquitin-like protein of the SUMO family; conjugated to lysine residues of target proteins; associates with transcriptionally active genes; regulates chromatid cohesion ; chromosome segregation ; APC-mediated proteolysis ; DNA replication and septin ring dynamics; human homolog SUMO1 can complement yeast null mutant""",Genome Release 64-3-1
YDR510C-A,YDR510C-A,SGDID:S000028615,Dubious ORF,CHR_4,1469695,1469811,"""Dubious open reading frame unlikely to encode a functional protein; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Genome Release 64-3-1
YDR511W,SDH7,SGDID:S000002919,Verified ORF,CHR_4,1470017,1470418,"""Mitochondrial protein involved in assembly of succinate dehydrogenase; has a role in maturation of the Sdh2p subunit; localized to the mitochondrial intermembrane space; required for acetate utilization and gluconeogenesis; mutation in Drosophila ortholog SDHAF3 causes reduced succinate dehydrogenase activity and neuronal and muscular dysfunction; member of the LYR protein family""",Genome Release 64-3-1
YDR512C,EMI1,SGDID:S000002920,Verified ORF,CHR_4,1470500,1471063,"""Non-essential protein of unknown function; required for transcriptional induction of the early meiotic-specific transcription factor IME1 ; also required for sporulation; contains twin cysteine-x9-cysteine motifs; deletion affects mitochondrial morphology""",Genome Release 64-3-1
YDR513W,GRX2,SGDID:S000002921,Verified ORF,CHR_4,1471017,1471448,"""Cytoplasmic glutaredoxin; thioltransferase ; glutathione-dependent disulfide oxidoreductase involved in maintaining redox state of target proteins ; also exhibits glutathione peroxidase activity ; expression induced in response to stress; GRX2 has two in-frame start codons resulting in a shorter isoform that is retained in the cytosol and a longer form translocated to the mitochondrial matrix; GRX2 has a paralog ; GRX1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR514C,YDR514C,SGDID:S000002922,Verified ORF,CHR_4,1471548,1472999,"""Protein of unknown function that localizes to mitochondria; overexpression affects endocytic protein trafficking; YDR514C has a paralog ; GFD2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YDR515W,SLF1,SGDID:S000002923,Verified ORF,CHR_4,1473429,1474772,"""RNA binding protein that associates with polysomes; may be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts; SLF1 has a paralog ; SRO9 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YDR516C,EMI2,SGDID:S000002924,Verified ORF,CHR_4,1474974,1476476,"""Non-essential protein of unknown function; required for transcriptional induction of the early meiotic-specific transcription factor IME1; required for sporulation; expression regulated by glucose-repression transcription factors Mig1/2p; EMI2 has a paralog ; GLK1 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YDR517W,GRH1,SGDID:S000002925,Verified ORF,CHR_4,1477239,1478357,"""Acetylated cis-Golgi protein ; homolog of human GRASP65; forms a complex with the coiled-coil protein Bug1p; required for unconventional protein secretion (UPS) of Acb1p in response to starvation; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YDR518W,EUG1,SGDID:S000002926,Verified ORF,CHR_4,1478608,1480161,"""Protein disulfide isomerase of the endoplasmic reticulum lumen; EUG1 has a paralog ; PDI1 ; that arose from the whole genome duplication; function overlaps with that of Pdi1p; may interact with nascent polypeptides in the ER""",Genome Release 64-3-1
YDR519W,FPR2,SGDID:S000002927,Verified ORF,CHR_4,1480425,1480832,"""Membrane-bound peptidyl-prolyl cis-trans isomerase (PPIase); binds to the drugs FK506 and rapamycin; expression pattern suggests possible involvement in ER protein trafficking; relocalizes from nucleus to vacuole upon DNA replication stress; mutation is functionally complemented by human FKBP2""",Genome Release 64-3-1
YDR520C,URC2,SGDID:S000002928,Uncharacterized ORF,CHR_4,1481085,1483403,"""Putative Zn(II)2Cys6 motif containing transcription factor; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; similar to S. kluyveri Urc2p involved in uracil catabolism""",Genome Release 64-3-1
YDR521W,YDR521W,SGDID:S000002929,Dubious ORF,CHR_4,1483141,1483476,"""Dubious ORF that overlaps YDR520C; mutant increases expression of PIS1 and RPL3 in glycerol""",Genome Release 64-3-1
YDR522C,SPS2,SGDID:S000002930,Verified ORF,CHR_4,1483795,1485303,"""Protein expressed during sporulation; SPS2 has a paralog ; SPS22 ; that arose from the whole genome duplication; redundant with Sps22p for organization of the beta-glucan layer of the spore wall; S. pombe ortholog is a spore wall component""",Genome Release 64-3-1
YDR523C,SPS1,SGDID:S000002931,Verified ORF,CHR_4,1485566,1487038,"""STE20-family GCKIII protein kinase; required for prospore membrane closure ; efficient spore packaging ; and localization of enzymes involved in spore wall synthesis; component of a non-canonical Hippo pathway with Cdc15p involved in spindle disassembly and sustained release of Cdc14p during anaphase II; forms a complex with Cdc15p;  phosphorylation requires Cdc15p; required for Ssp1p phosphorylation and turnover; interacts with 14-3-3 proteins; expressed in late meiosis; nuclear and cytoplasmic""",Genome Release 64-3-1
