seqid,source,type,start,end,score,strand,phase,attributes
CHR_16,LD information,LD block,630835,631047,1,+,.,Name=CHR_16_11750-11751
CHR_16,LD information,LD block,635798,638486,1,+,.,Name=CHR_16_11754-11757
CHR_16,LD information,LD block,641460,641565,1,+,.,Name=CHR_16_11759-11761
CHR_16,LD information,LD block,653824,653904,1,+,.,Name=CHR_16_11766-11767
CHR_16,LD information,LD block,656502,656911,1,+,.,Name=CHR_16_11771-11775
CHR_16,LD information,LD block,662572,674766,1,+,.,Name=CHR_16_11778-11786
CHR_16,LD information,LD block,685174,687039,1,+,.,Name=CHR_16_11794-11795
CHR_16,LD information,LD block,693803,694515,1,+,.,Name=CHR_16_11797-11799
CHR_16,LD information,LD block,705266,709840,1,+,.,Name=CHR_16_11809-11813
CHR_16,LD information,LD block,715895,720559,1,+,.,Name=CHR_16_11817-11825
CHR_16,LD information,LD block,726414,726730,1,+,.,Name=CHR_16_11827-11829
CHR_16,LD information,LD block,731073,731793,1,+,.,Name=CHR_16_11831-11832
CHR_16,LD information,LD block,734843,744198,1,+,.,Name=CHR_16_11834-11844
CHR_16,LD information,LD block,745885,747487,1,+,.,Name=CHR_16_11847-11853
CHR_16,LD information,LD block,752508,753099,1,+,.,Name=CHR_16_11855-11856
CHR_16,LD information,LD block,754310,769323,1,+,.,Name=CHR_16_11859-11863
CHR_16,LD information,LD block,777676,779281,1,+,.,Name=CHR_16_11868-11871
CHR_16,LD information,LD block,787485,787976,1,+,.,Name=CHR_16_11875-11876
CHR_16,LD information,LD block,792397,810752,1,+,.,Name=CHR_16_11878-11889
CHR_16,LD information,LD block,814026,819256,1,+,.,Name=CHR_16_11891-11894
CHR_16,LD information,LD block,823324,828272,1,+,.,Name=CHR_16_11897-11902
CHR_16,LD information,LD block,833135,836372,1,+,.,Name=CHR_16_11904-11910
CHR_16,LD information,LD block,840443,840560,1,+,.,Name=CHR_16_11914-11916
CHR_16,LD information,LD block,841684,850422,1,+,.,Name=CHR_16_11920-11924
CHR_16,LD information,LD block,858788,859953,1,+,.,Name=CHR_16_11927-11930
CHR_16,LD information,LD block,863263,867326,1,+,.,Name=CHR_16_11933-11940
CHR_16,LD information,LD block,870388,873367,1,+,.,Name=CHR_16_11943-11946
CHR_16,LD information,LD block,879779,884119,1,+,.,Name=CHR_16_11949-11953
CHR_16,LD information,LD block,892106,896989,1,+,.,Name=CHR_16_11958-11963
CHR_16,LD information,LD block,899989,900472,1,+,.,Name=CHR_16_11968-11969
CHR_16,LD information,LD block,903415,905596,1,+,.,Name=CHR_16_11971-11973
CHR_16,LD information,LD block,911554,912174,1,+,.,Name=CHR_16_11976-11977
CHR_16,LD information,LD block,918804,919752,1,+,.,Name=CHR_16_11978-11979
CHR_16,LD information,LD block,924658,928226,1,+,.,Name=CHR_16_11984-11992
CHR_16,LD information,LD block,929728,930147,1,+,.,Name=CHR_16_11993-11994
CHR_16,LD information,LD block,931230,931869,1,+,.,Name=CHR_16_11996-11998
CHR_MT,LD information,LD block,18991,18992,1,+,.,Name=CHR_MT_12024-12025
CHR_MT,LD information,LD block,19256,34281,1,+,.,Name=CHR_MT_12027-12031
CHR_MT,LD information,LD block,40373,40387,1,+,.,Name=CHR_MT_12033-12034
CHR_MT,LD information,LD block,44425,44429,1,+,.,Name=CHR_MT_12035-12036
CHR_MT,LD information,LD block,44456,44467,1,+,.,Name=CHR_MT_12037-12038
CHR_MT,LD information,LD block,84245,84250,1,+,.,Name=CHR_MT_12053-12054
