Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YOL119C	MCH4	ENSG00000165449	SLC16A9
YOL119C	MCH4	ENSG00000170190	SLC16A5
YOL119C	MCH4	ENSG00000141526	SLC16A3
YOL119C	MCH4	ENSG00000112394	SLC16A10
YOL119C	MCH4	ENSG00000163053	SLC16A14
YOL119C	MCH4	ENSG00000174327	SLC16A13
YOL119C	MCH4	ENSG00000108932	SLC16A6
YOL119C	MCH4	ENSG00000174326	SLC16A11
YOL119C	MCH4	ENSG00000168679	SLC16A4
YOL119C	MCH4	ENSG00000155380	SLC16A1
YBR294W	SUL1	ENSG00000181045	SLC26A11
YDR129C	SAC6	ENSG00000120756	PLS1
YOR171C	LCB4	ENSG00000188452	CERKL
YGR188C	BUB1	ENSG00000169679	BUB1
YNL134C		ENSG00000106853	PTGR1
YNL134C		ENSG00000140263	SORD
YNL134C		ENSG00000140043	PTGR2
YNL134C		ENSG00000196344	ADH7
YNL134C		ENSG00000197894	ADH5
YNL134C		ENSG00000198099	ADH4
YNL134C		ENSG00000108828	VAT1
YOR361C	PRT1	ENSG00000106263	EIF3B
YPR191W	QCR2	ENSG00000010256	UQCRC1
YPR191W	QCR2	ENSG00000078618	NRDC
YDR502C	SAM2	ENSG00000168906	MAT2A
YKL106W	AAT1	ENSG00000169154	GOT1L1
YKL106W	AAT1	ENSG00000125166	GOT2
YKL106W	AAT1	ENSG00000120053	GOT1
YLR069C	MEF1	ENSG00000168827	GFM1
YHR161C	YAP1801	ENSG00000065609	SNAP91
YKR024C	DBP7	ENSG00000125485	DDX31
YLL018C	DPS1	ENSG00000115866	DARS1
YHR209W	CRG1	ENSG00000165171	METTL27
YHR209W	CRG1	ENSG00000214435	AS3MT
YHR209W	CRG1	ENSG00000170439	METTL7B
YHR209W	CRG1	ENSG00000185432	METTL7A
YDR084C	TVP23	ENSG00000175106	TVP23C
YBR204C	LDH1	ENSG00000105131	EPHX3
YBR204C	LDH1	ENSG00000100439	ABHD4
YBR204C	LDH1	ENSG00000106484	MEST
YBR204C	LDH1	ENSG00000120915	EPHX2
YBR204C	LDH1	ENSG00000163686	ABHD6
YBR204C	LDH1	ENSG00000114779	ABHD14B
YBR204C	LDH1	ENSG00000172031	EPHX4
YBR204C	LDH1	ENSG00000248487	ABHD14A
YIR036C	IRC24	ENSG00000187630	DHRS4L2
YIR036C	IRC24	ENSG00000184544	DHRS7C
YIR036C	IRC24	ENSG00000167733	HSD11B1L
YIR036C	IRC24	ENSG00000109016	DHRS7B
YIR036C	IRC24	ENSG00000278535	DHRS11
YJL126W	NIT2	ENSG00000158793	NIT1
YKL080W	VMA5	ENSG00000143882	ATP6V1C2
YGR218W	CRM1	ENSG00000082898	XPO1
YGR184C	UBR1	ENSG00000144357	UBR3
YOR233W	KIN4	ENSG00000132356	PRKAA1
YOR233W	KIN4	ENSG00000160584	SIK3
YOR233W	KIN4	ENSG00000212122	TSSK1B
YOR233W	KIN4	ENSG00000162526	TSSK3
YOR233W	KIN4	ENSG00000074590	NUAK1
YOR233W	KIN4	ENSG00000163788	SNRK
YOR233W	KIN4	ENSG00000170145	SIK2
YOR233W	KIN4	ENSG00000162409	PRKAA2
YMR253C		ENSG00000259224	SLC35G6
YMR253C		ENSG00000164729	SLC35G3
YBR283C	SSH1	ENSG00000058262	SEC61A1
YER066W	RRT13	ENSG00000187260	WDR86
YER066W	RRT13	ENSG00000005448	WDR54
YER066W	RRT13	ENSG00000164049	FBXW12
YER066W	RRT13	ENSG00000162843	WDR64
YPL219W	PCL8	ENSG00000115649	CNPPD1
YEL063C	CAN1	ENSG00000092068	SLC7A8
YEL063C	CAN1	ENSG00000155465	SLC7A7
YEL063C	CAN1	ENSG00000003989	SLC7A2
YEL063C	CAN1	ENSG00000021488	SLC7A9
YEL063C	CAN1	ENSG00000130876	SLC7A10
YML034W	SRC1	ENSG00000161904	LEMD2
YML034W	SRC1	ENSG00000174106	LEMD3
YBL009W	ALK2	ENSG00000184216	IRAK1
YBL009W	ALK2	ENSG00000090376	IRAK3
YBL009W	ALK2	ENSG00000177602	HASPIN
YKR029C	SET3	ENSG00000168137	SETD5
YKR029C	SET3	ENSG00000005483	KMT2E
YML065W	ORC1	ENSG00000085840	ORC1
YER082C	UTP7	ENSG00000227057	WDR46
YNL245C	CWC25	ENSG00000273559	CWC25
YOR296W		ENSG00000007516	BAIAP3
YOR296W		ENSG00000092929	UNC13D
YBR135W	CKS1	ENSG00000123975	CKS2
YBR135W	CKS1	ENSG00000173207	CKS1B
YNL273W	TOF1	ENSG00000111602	TIMELESS
YFL009W	CDC4	ENSG00000187260	WDR86
YFL009W	CDC4	ENSG00000005448	WDR54
YFL009W	CDC4	ENSG00000164049	FBXW12
YFL009W	CDC4	ENSG00000162843	WDR64
YPR030W	CSR2	ENSG00000105643	ARRDC2
YPR030W	CSR2	ENSG00000205784	ARRDC5
YPR030W	CSR2	ENSG00000265972	TXNIP
YDR457W	TOM1	ENSG00000086758	HUWE1
YPR198W	SGE1	ENSG00000148110	MFSD14B
YPR198W	SGE1	ENSG00000109736	MFSD10
YPR198W	SGE1	ENSG00000182544	MFSD5
YPR198W	SGE1	ENSG00000118855	MFSD1
YPR198W	SGE1	ENSG00000164073	MFSD8
YPR198W	SGE1	ENSG00000156875	MFSD14A
YDR294C	DPL1	ENSG00000166224	SGPL1
YGL016W	KAP122	ENSG00000117408	IPO13
YJL097W	PHS1	ENSG00000188921	HACD4
YFR022W	ROG3	ENSG00000105643	ARRDC2
YFR022W	ROG3	ENSG00000205784	ARRDC5
YFR022W	ROG3	ENSG00000265972	TXNIP
YPL147W	PXA1	ENSG00000173208	ABCD2
YPL147W	PXA1	ENSG00000119688	ABCD4
YBL058W	SHP1	ENSG00000158062	UBXN11
YIL046W	MET30	ENSG00000164049	FBXW12
YIL046W	MET30	ENSG00000162843	WDR64
YIL009W	FAA3	ENSG00000083807	SLC27A5
YBR031W	RPL4A	ENSG00000174444	RPL4
YDL243C	AAD4	ENSG00000227471	AKR1B15
YDL243C	AAD4	ENSG00000122787	AKR1D1
YDL243C	AAD4	ENSG00000085662	AKR1B1
YDL243C	AAD4	ENSG00000198074	AKR1B10
YDL243C	AAD4	ENSG00000151632	AKR1C2
YDL243C	AAD4	ENSG00000165568	AKR1E2
YDL243C	AAD4	ENSG00000187134	AKR1C1
YDL243C	AAD4	ENSG00000169282	KCNAB1
YDL243C	AAD4	ENSG00000264006	AKR1C8
YDL243C	AAD4	ENSG00000170049	KCNAB3
YDL243C	AAD4	ENSG00000117448	AKR1A1
YKL141W	SDH3	ENSG00000143252	SDHC
YAR018C	KIN3	ENSG00000117650	NEK2
YGR186W	TFG1	ENSG00000125651	GTF2F1
YDR443C	SSN2	ENSG00000169241	SLC50A1
YHR132C	ECM14	ENSG00000128510	CPA4
YHR132C	ECM14	ENSG00000091704	CPA1
YHR132C	ECM14	ENSG00000158525	CPA5
YDR081C	PDC2	ENSG00000180346	TIGD2
YDR081C	PDC2	ENSG00000221944	TIGD1
YDR081C	PDC2	ENSG00000183340	JRKL
YDR081C	PDC2	ENSG00000169989	TIGD4
YDR081C	PDC2	ENSG00000173825	TIGD3
YPR200C	ARR2	ENSG00000158402	CDC25C
YPR200C	ARR2	ENSG00000164045	CDC25A
YLL052C	AQY2	ENSG00000086159	AQP6
YLL052C	AQY2	ENSG00000167580	AQP2
YJL084C	ALY2	ENSG00000105643	ARRDC2
YJL084C	ALY2	ENSG00000205784	ARRDC5
YJL084C	ALY2	ENSG00000265972	TXNIP
YDL070W	BDF2	ENSG00000141867	BRD4
YDL070W	BDF2	ENSG00000198604	BAZ1A
YDL070W	BDF2	ENSG00000108773	KAT2A
YDL070W	BDF2	ENSG00000076108	BAZ2A
YDL070W	BDF2	ENSG00000009954	BAZ1B
YDL070W	BDF2	ENSG00000137948	BRDT
YDL070W	BDF2	ENSG00000123636	BAZ2B
YDL070W	BDF2	ENSG00000171634	BPTF
YOL056W	GPM3	ENSG00000172331	BPGM
YOL056W	GPM3	ENSG00000164708	PGAM2
YER175C	TMT1	ENSG00000165171	METTL27
YER175C	TMT1	ENSG00000214435	AS3MT
YER175C	TMT1	ENSG00000170439	METTL7B
YER175C	TMT1	ENSG00000185432	METTL7A
YBL102W	SFT2	ENSG00000173349	SFT2D3
YOR033C	EXO1	ENSG00000174371	EXO1
YLL032C		ENSG00000115677	HDLBP
YOL093W	TRM10	ENSG00000145331	TRMT10A
YOL093W	TRM10	ENSG00000174173	TRMT10C
YPR029C	APL4	ENSG00000166747	AP1G1
YLR092W	SUL2	ENSG00000181045	SLC26A11
YDL135C	RDI1	ENSG00000141522	ARHGDIA
YDL135C	RDI1	ENSG00000111348	ARHGDIB
YGL205W	POX1	ENSG00000153093	ACOXL
YLR271W	CMG1	ENSG00000152133	GPATCH11
YDL164C	CDC9	ENSG00000105486	LIG1
YPL268W	PLC1	ENSG00000161714	PLCD3
YPL268W	PLC1	ENSG00000187091	PLCD1
YPL268W	PLC1	ENSG00000114805	PLCH1
YPL268W	PLC1	ENSG00000139151	PLCZ1
YPL268W	PLC1	ENSG00000115556	PLCD4
YPL268W	PLC1	ENSG00000197943	PLCG2
YLR419W		ENSG00000132153	DHX30
YMR047C	NUP116	ENSG00000110713	NUP98
YHR009C	TDA3	ENSG00000166793	YPEL4
YHR009C	TDA3	ENSG00000175155	YPEL2
YGR080W	TWF1	ENSG00000247596	TWF2
YGR080W	TWF1	ENSG00000151239	TWF1
YMR287C	DSS1	ENSG00000144535	DIS3L2
YOR272W	YTM1	ENSG00000047056	WDR37
YOR272W	YTM1	ENSG00000138442	WDR12
YGR224W	AZR1	ENSG00000148110	MFSD14B
YGR224W	AZR1	ENSG00000109736	MFSD10
YGR224W	AZR1	ENSG00000182544	MFSD5
YGR224W	AZR1	ENSG00000118855	MFSD1
YGR224W	AZR1	ENSG00000164073	MFSD8
YGR224W	AZR1	ENSG00000156875	MFSD14A
YGR232W	NAS6	ENSG00000197057	DTHD1
YLR276C	DBP9	ENSG00000136271	DDX56
YOR058C	ASE1	ENSG00000198901	PRC1
YIL047C	SYG1	ENSG00000143324	XPR1
YGL211W	NCS6	ENSG00000142544	CTU1
YGR109C	CLB6	ENSG00000118816	CCNI
YGR109C	CLB6	ENSG00000112576	CCND3
YGR109C	CLB6	ENSG00000107443	CCNJ
YGR109C	CLB6	ENSG00000118971	CCND2
YGR109C	CLB6	ENSG00000135083	CCNJL
YGR109C	CLB6	ENSG00000113328	CCNG1
YGR109C	CLB6	ENSG00000134057	CCNB1
YGR109C	CLB6	ENSG00000105219	CCNP
YGR109C	CLB6	ENSG00000110092	CCND1
YNL308C	KRI1	ENSG00000129347	KRI1
YLL013C	PUF3	ENSG00000134644	PUM1
YCR042C	TAF2	ENSG00000064313	TAF2
YMR296C	LCB1	ENSG00000090054	SPTLC1
YPR082C	DIB1	ENSG00000140830	TXNL4B
YHR020W		ENSG00000143374	TARS2
YDR046C	BAP3	ENSG00000092068	SLC7A8
YDR046C	BAP3	ENSG00000155465	SLC7A7
YDR046C	BAP3	ENSG00000003989	SLC7A2
YDR046C	BAP3	ENSG00000021488	SLC7A9
YDR046C	BAP3	ENSG00000130876	SLC7A10
YBR049C	REB1	ENSG00000165684	SNAPC4
YBR049C	REB1	ENSG00000118513	MYB
YBR049C	REB1	ENSG00000135164	DMTF1
YJR031C	GEA1	ENSG00000156011	PSD3
YJR031C	GEA1	ENSG00000107862	GBF1
YJR031C	GEA1	ENSG00000125637	PSD4
YJR031C	GEA1	ENSG00000105443	CYTH2
YJR031C	GEA1	ENSG00000108669	CYTH1
YJR031C	GEA1	ENSG00000120645	IQSEC3
YGL066W	SGF73	ENSG00000146776	ATXN7L1
YGL066W	SGF73	ENSG00000087152	ATXN7L3
YGL066W	SGF73	ENSG00000162650	ATXN7L2
YIL121W	QDR2	ENSG00000148110	MFSD14B
YIL121W	QDR2	ENSG00000109736	MFSD10
YIL121W	QDR2	ENSG00000182544	MFSD5
YIL121W	QDR2	ENSG00000118855	MFSD1
YIL121W	QDR2	ENSG00000164073	MFSD8
YIL121W	QDR2	ENSG00000156875	MFSD14A
YER101C	AST2	ENSG00000106853	PTGR1
YER101C	AST2	ENSG00000140263	SORD
YER101C	AST2	ENSG00000140043	PTGR2
YER101C	AST2	ENSG00000196344	ADH7
YER101C	AST2	ENSG00000197894	ADH5
YER101C	AST2	ENSG00000198099	ADH4
YER101C	AST2	ENSG00000108828	VAT1
YML049C	RSE1	ENSG00000167986	DDB1
YFL053W	DAK2	ENSG00000149476	TKFC
YDR498C	SEC20	ENSG00000113734	BNIP1
YAR002C-A	ERP1	ENSG00000157315	TMED6
YAR002C-A	ERP1	ENSG00000099203	TMED1
YAR002C-A	ERP1	ENSG00000086598	TMED2
YAR002C-A	ERP1	ENSG00000117500	TMED5
YFR009W	GCN20	ENSG00000161204	ABCF3
YNL154C	YCK2	ENSG00000028116	VRK2
YNL154C	YCK2	ENSG00000151292	CSNK1G3
YNL154C	YCK2	ENSG00000128881	TTBK2
YNL154C	YCK2	ENSG00000146216	TTBK1
YNL154C	YCK2	ENSG00000113712	CSNK1A1
YNL154C	YCK2	ENSG00000141551	CSNK1D
YDR111C	ALT2	ENSG00000205126	ACCSL
YDR111C	ALT2	ENSG00000110455	ACCS
YPR026W	ATH1	ENSG00000142102	PGGHG
YLR146C	SPE4	ENSG00000116649	SRM
YJR072C	NPA3	ENSG00000198522	GPN1
YFL034W	MIL1	ENSG00000162542	TMCO4
YBL089W	AVT5	ENSG00000103042	SLC38A7
YBL089W	AVT5	ENSG00000180773	SLC36A4
YBL089W	AVT5	ENSG00000186334	SLC36A3
YBL089W	AVT5	ENSG00000186335	SLC36A2
YBL089W	AVT5	ENSG00000123643	SLC36A1
YLR442C	SIR3	ENSG00000085840	ORC1
YIR012W	SQT1	ENSG00000127837	AAMP
YDR243C	PRP28	ENSG00000174243	DDX23
YJL060W	BNA3	ENSG00000205126	ACCSL
YJL060W	BNA3	ENSG00000110455	ACCS
YHR049W	FSH1	ENSG00000262664	OVCA2
YOL062C	APM4	ENSG00000161203	AP2M1
YOR243C	PUS7	ENSG00000129317	PUS7L
YOR243C	PUS7	ENSG00000091127	PUS7
YEL064C	AVT2	ENSG00000169507	SLC38A11
YLR396C	VPS33	ENSG00000184056	VPS33B
YOR222W	ODC2	ENSG00000183032	SLC25A21
YMR128W	ECM16	ENSG00000150990	DHX37
YMR036C	MIH1	ENSG00000164045	CDC25A
YPL274W	SAM3	ENSG00000092068	SLC7A8
YPL274W	SAM3	ENSG00000155465	SLC7A7
YPL274W	SAM3	ENSG00000003989	SLC7A2
YPL274W	SAM3	ENSG00000021488	SLC7A9
YPL274W	SAM3	ENSG00000130876	SLC7A10
YPR162C	ORC4	ENSG00000115947	ORC4
YML096W		ENSG00000138381	ASNSD1
YER159C	BUR6	ENSG00000175550	DRAP1
YGL227W	VID30	ENSG00000141084	RANBP10
YML118W	NGL3	ENSG00000174606	ANGEL2
YML118W	NGL3	ENSG00000138767	CNOT6L
YML118W	NGL3	ENSG00000174840	PDE12
YDR409W	SIZ1	ENSG00000108175	ZMIZ1
YDR409W	SIZ1	ENSG00000105229	PIAS4
YDR409W	SIZ1	ENSG00000122515	ZMIZ2
YDR409W	SIZ1	ENSG00000131788	PIAS3
YPL183C	RTT10	ENSG00000178252	WDR6
YDR316W	OMS1	ENSG00000170439	METTL7B
YDR316W	OMS1	ENSG00000185432	METTL7A
YNL200C	NNR1	ENSG00000163382	NAXE
YGR092W	DBF2	ENSG00000118515	SGK1
YGR092W	DBF2	ENSG00000069020	MAST4
YGR092W	DBF2	ENSG00000104936	DMPK
YGR092W	DBF2	ENSG00000105613	MAST1
YGR092W	DBF2	ENSG00000099308	MAST3
YGR092W	DBF2	ENSG00000086015	MAST2
YLR387C	REH1	ENSG00000173545	ZNF622
YNL183C	NPR1	ENSG00000132356	PRKAA1
YNL183C	NPR1	ENSG00000160584	SIK3
YNL183C	NPR1	ENSG00000212122	TSSK1B
YNL183C	NPR1	ENSG00000162526	TSSK3
YNL183C	NPR1	ENSG00000074590	NUAK1
YNL183C	NPR1	ENSG00000163788	SNRK
YNL183C	NPR1	ENSG00000170145	SIK2
YNL183C	NPR1	ENSG00000162409	PRKAA2
YDR293C	SSD1	ENSG00000144535	DIS3L2
YGL197W	MDS3	ENSG00000197776	KLHDC1
YGL197W	MDS3	ENSG00000124702	KLHDC3
YGL197W	MDS3	ENSG00000165516	KLHDC2
YGL197W	MDS3	ENSG00000162755	KLHDC9
YJL098W	SAP185	ENSG00000110075	PPP6R3
YDR060W	MAK21	ENSG00000115816	CEBPZ
YDR049W	VMS1	ENSG00000163516	ANKZF1
YNL030W	HHF2	ENSG00000275663	H4C7
YDL140C	RPO21	ENSG00000181222	POLR2A
YHR099W	TRA1	ENSG00000196367	TRRAP
YNL104C	LEU4	ENSG00000117305	HMGCL
YHR004C	NEM1	ENSG00000175826	CTDNEP1
YKL205W	LOS1	ENSG00000184575	XPOT
YHR070W	TRM5	ENSG00000126814	TRMT5
YKL029C	MAE1	ENSG00000151376	ME3
YPR069C	SPE3	ENSG00000116649	SRM
YNR013C	PHO91	ENSG00000164707	SLC13A4
YNR013C	PHO91	ENSG00000007216	SLC13A2
YKR019C	IRS4	ENSG00000169891	REPS2
YKR019C	IRS4	ENSG00000103966	EHD4
YGR195W	SKI6	ENSG00000178896	EXOSC4
YNL262W	POL2	ENSG00000177084	POLE
YLR060W	FRS1	ENSG00000130764	LRRC47
YGR203W	YCH1	ENSG00000158402	CDC25C
YGR203W	YCH1	ENSG00000164045	CDC25A
YNR043W	MVD1	ENSG00000167508	MVD
YBR198C	TAF5	ENSG00000148835	TAF5
YBR042C	CST26	ENSG00000123684	LPGAT1
YBR042C	CST26	ENSG00000172954	LCLAT1
YMR139W	RIM11	ENSG00000105723	GSK3A
YMR139W	RIM11	ENSG00000082701	GSK3B
YLR207W	HRD3	ENSG00000071537	SEL1L
YLR207W	HRD3	ENSG00000109771	LRP2BP
YGL031C	RPL24A	ENSG00000114391	RPL24
YBR170C	NPL4	ENSG00000182446	NPLOC4
YDR196C	CAB5	ENSG00000172992	DCAKD
YNR065C		ENSG00000108018	SORCS1
YNR065C		ENSG00000184985	SORCS2
YPL058C	PDR12	ENSG00000118777	ABCG2
YPL058C	PDR12	ENSG00000172350	ABCG4
YPL058C	PDR12	ENSG00000138075	ABCG5
YDR019C	GCV1	ENSG00000145020	AMT
YGL206C	CHC1	ENSG00000162994	CLHC1
YGL206C	CHC1	ENSG00000141367	CLTC
YJL109C	UTP10	ENSG00000119285	HEATR1
YOR341W	RPA190	ENSG00000068654	POLR1A
YOL076W	MDM20	ENSG00000111300	NAA25
YNL238W	KEX2	ENSG00000140479	PCSK6
YNL238W	KEX2	ENSG00000115257	PCSK4
YLR289W	GUF1	ENSG00000151806	GUF1
YNL163C	RIA1	ENSG00000140598	EFL1
YPL119C	DBP1	ENSG00000152670	DDX4
YDL188C	PPH22	ENSG00000156194	PPEF2
YDL188C	PPH22	ENSG00000113575	PPP2CA
YER155C	BEM2	ENSG00000160007	ARHGAP35
YER155C	BEM2	ENSG00000106069	CHN2
YMR227C	TAF7	ENSG00000178913	TAF7
YKL168C	KKQ8	ENSG00000132356	PRKAA1
YKL168C	KKQ8	ENSG00000160584	SIK3
YKL168C	KKQ8	ENSG00000212122	TSSK1B
YKL168C	KKQ8	ENSG00000162526	TSSK3
YKL168C	KKQ8	ENSG00000074590	NUAK1
YKL168C	KKQ8	ENSG00000163788	SNRK
YKL168C	KKQ8	ENSG00000170145	SIK2
YKL168C	KKQ8	ENSG00000162409	PRKAA2
YLR114C	AVL9	ENSG00000105778	AVL9
YBL024W	NCL1	ENSG00000178694	NSUN3
YBL024W	NCL1	ENSG00000117481	NSUN4
YDR027C	VPS54	ENSG00000143952	VPS54
YGR145W	ENP2	ENSG00000115761	NOL10
YPL247C		ENSG00000136485	DCAF7
YBL032W	HEK2	ENSG00000165119	HNRNPK
YDR221W	GTB1	ENSG00000130175	PRKCSH
YDR109C		ENSG00000172456	FGGY
YDL134C	PPH21	ENSG00000156194	PPEF2
YDL134C	PPH21	ENSG00000113575	PPP2CA
YKL179C	COY1	ENSG00000257923	CUX1
YMR197C	VTI1	ENSG00000151532	VTI1A
YMR197C	VTI1	ENSG00000108433	GOSR2
YKL113C	RAD27	ENSG00000168496	FEN1
YIL125W	KGD1	ENSG00000105953	OGDH
YGR225W	AMA1	ENSG00000164287	CDC20B
YGR225W	AMA1	ENSG00000117399	CDC20
YDR333C	RQC1	ENSG00000141002	TCF25
YAL060W	BDH1	ENSG00000106853	PTGR1
YAL060W	BDH1	ENSG00000140263	SORD
YAL060W	BDH1	ENSG00000140043	PTGR2
YAL060W	BDH1	ENSG00000196344	ADH7
YAL060W	BDH1	ENSG00000197894	ADH5
YAL060W	BDH1	ENSG00000198099	ADH4
YAL060W	BDH1	ENSG00000108828	VAT1
YJR110W	YMR1	ENSG00000087053	MTMR2
YJR110W	YMR1	ENSG00000063601	MTMR1
YJR110W	YMR1	ENSG00000166912	MTMR10
YJR110W	YMR1	ENSG00000108389	MTMR4
YJR110W	YMR1	ENSG00000003987	MTMR7
YJR110W	YMR1	ENSG00000133812	SBF2
YJR110W	YMR1	ENSG00000014914	MTMR11
YPL262W	FUM1	ENSG00000091483	FH
YBR229C	ROT2	ENSG00000164976	MYORG
YBR229C	ROT2	ENSG00000257335	MGAM
YBR229C	ROT2	ENSG00000214013	GANC
YBR229C	ROT2	ENSG00000171298	GAA
YBR229C	ROT2	ENSG00000257743	MGAM2
YGL215W	CLG1	ENSG00000115649	CNPPD1
YLR142W	PUT1	ENSG00000250799	PRODH2
YHR158C	KEL1	ENSG00000197776	KLHDC1
YHR158C	KEL1	ENSG00000124702	KLHDC3
YHR158C	KEL1	ENSG00000165516	KLHDC2
YHR158C	KEL1	ENSG00000162755	KLHDC9
YDR052C	DBF4	ENSG00000006634	DBF4
YLR116W	MSL5	ENSG00000168066	SF1
YPL009C	RQC2	ENSG00000165525	NEMF
YIL078W	THS1	ENSG00000185418	TARS3
YIL078W	THS1	ENSG00000143374	TARS2
YDR266C	HEL2	ENSG00000167962	ZNF598
YKR009C	FOX2	ENSG00000133835	HSD17B4
YPL015C	HST2	ENSG00000068903	SIRT2
YML019W	OST6	ENSG00000104723	TUSC3
YOR067C	ALG8	ENSG00000159063	ALG8
YPR025C	CCL1	ENSG00000221978	CCNL2
YGR083C	GCD2	ENSG00000115211	EIF2B4
YMR110C	HFD1	ENSG00000006534	ALDH3B1
YDL147W	RPN5	ENSG00000197170	PSMD12
YPL083C	SEN54	ENSG00000182173	TSEN54
YLR247C	IRC20	ENSG00000146414	SHPRH
YIL066C	RNR3	ENSG00000167325	RRM1
YBL076C	ILS1	ENSG00000196305	IARS1
YGL208W	SIP2	ENSG00000111725	PRKAB1
YHL040C	ARN1	ENSG00000148110	MFSD14B
YHL040C	ARN1	ENSG00000109736	MFSD10
YHL040C	ARN1	ENSG00000182544	MFSD5
YHL040C	ARN1	ENSG00000118855	MFSD1
YHL040C	ARN1	ENSG00000164073	MFSD8
YHL040C	ARN1	ENSG00000156875	MFSD14A
YHL032C	GUT1	ENSG00000229894	GK3P
YCL057W	PRD1	ENSG00000172009	THOP1
YNL006W	LST8	ENSG00000167965	MLST8
YBR080C	SEC18	ENSG00000073969	NSF
YOL138C	RTC1	ENSG00000127580	WDR24
YLL043W	FPS1	ENSG00000086159	AQP6
YLL043W	FPS1	ENSG00000165272	AQP3
YLL043W	FPS1	ENSG00000165269	AQP7
YLL043W	FPS1	ENSG00000167580	AQP2
YLL043W	FPS1	ENSG00000240583	AQP1
YLL043W	FPS1	ENSG00000103375	AQP8
YGR070W	ROM1	ENSG00000203734	ECT2L
YGR070W	ROM1	ENSG00000006607	FARP2
YGR070W	ROM1	ENSG00000146192	FGD2
YGR070W	ROM1	ENSG00000139132	FGD4
YJL092W	SRS2	ENSG00000134452	FBH1
YDR452W	PPN1	ENSG00000130768	SMPDL3B
YDR452W	PPN1	ENSG00000166311	SMPD1
YGR099W	TEL2	ENSG00000100726	TELO2
YLL034C	RIX7	ENSG00000143748	NVL
YOL013C	HRD1	ENSG00000145860	RNF145
YOL013C	HRD1	ENSG00000162298	SYVN1
YCL043C	PDI1	ENSG00000185624	P4HB
YCL043C	PDI1	ENSG00000169340	PDILT
YCL043C	PDI1	ENSG00000167004	PDIA3
YCL043C	PDI1	ENSG00000139055	ERP27
YGR060W	ERG25	ENSG00000052802	MSMO1
YNR047W	FPK1	ENSG00000072133	RPS6KA6
YNR047W	FPK1	ENSG00000175634	RPS6KB2
YKR044W	UIP5	ENSG00000169223	LMAN2
YKR044W	UIP5	ENSG00000114988	LMAN2L
YJL011C	RPC17	ENSG00000241258	CRCP
YLR059C	REX2	ENSG00000076043	REXO2
YGL084C	GUP1	ENSG00000054392	HHAT
YGL084C	GUP1	ENSG00000010282	HHATL
YLR180W	SAM1	ENSG00000168906	MAT2A
YPL210C	SRP72	ENSG00000174780	SRP72
YMR061W	RNA14	ENSG00000176102	CSTF3
YDL040C	NAT1	ENSG00000164134	NAA15
YOR160W	MTR10	ENSG00000064419	TNPO3
YHR042W	NCP1	ENSG00000127948	POR
YOR356W	CIR2	ENSG00000171503	ETFDH
YER008C	SEC3	ENSG00000250821	EXOC1L
YER008C	SEC3	ENSG00000168952	STXBP6
YGL097W	SRM1	ENSG00000156313	RPGR
YGL097W	SRM1	ENSG00000166965	RCCD1
YGL097W	SRM1	ENSG00000003393	ALS2
YGL097W	SRM1	ENSG00000180198	RCC1
YJR090C	GRR1	ENSG00000145604	SKP2
YJR090C	GRR1	ENSG00000107872	FBXL15
YJR090C	GRR1	ENSG00000099364	FBXL19
YJR090C	GRR1	ENSG00000145743	FBXL17
YJR090C	GRR1	ENSG00000155034	FBXL18
YJR090C	GRR1	ENSG00000161040	FBXL13
YGL003C	CDH1	ENSG00000105325	FZR1
YJL198W	PHO90	ENSG00000164707	SLC13A4
YJL198W	PHO90	ENSG00000007216	SLC13A2
YPL048W	CAM1	ENSG00000213719	CLIC1
YJR147W	HMS2	ENSG00000102878	HSF4
YGR006W	PRP18	ENSG00000165630	PRPF18
YDL202W	MRPL11	ENSG00000159111	MRPL10
YGL124C	MON1	ENSG00000164077	MON1A
YCR033W	SNT1	ENSG00000196498	NCOR2
YCR033W	SNT1	ENSG00000141027	NCOR1
YNL167C	SKO1	ENSG00000170653	ATF7
YNL167C	SKO1	ENSG00000115966	ATF2
YJL214W	HXT8	ENSG00000181856	SLC2A4
YJL214W	HXT8	ENSG00000173262	SLC2A14
YJL214W	HXT8	ENSG00000197241	SLC2A7
YDR508C	GNP1	ENSG00000092068	SLC7A8
YDR508C	GNP1	ENSG00000155465	SLC7A7
YDR508C	GNP1	ENSG00000003989	SLC7A2
YDR508C	GNP1	ENSG00000021488	SLC7A9
YDR508C	GNP1	ENSG00000130876	SLC7A10
YOR336W	KRE5	ENSG00000136731	UGGT1
YOL045W	PSK2	ENSG00000115687	PASK
YHR029C	YHI9	ENSG00000108187	PBLD
YDL194W	SNF3	ENSG00000181856	SLC2A4
YDL194W	SNF3	ENSG00000173262	SLC2A14
YDL194W	SNF3	ENSG00000197241	SLC2A7
YLR086W	SMC4	ENSG00000113810	SMC4
YHR028C	DAP2	ENSG00000197635	DPP4
YER168C	CCA1	ENSG00000072756	TRNT1
YLR246W	ERF2	ENSG00000159714	ZDHHC1
YLR246W	ERF2	ENSG00000188818	ZDHHC11
YLR246W	ERF2	ENSG00000153786	ZDHHC7
YLR246W	ERF2	ENSG00000206077	ZDHHC11B
YLR246W	ERF2	ENSG00000136247	ZDHHC4
