Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YOL086C	ADH1	ENSG00000172955	ADH6
YOL086C	ADH1	ENSG00000180011	PTGR3
YOL086C	ADH1	ENSG00000248144	ADH1C
YOL086C	ADH1	ENSG00000187758	ADH1A
YJL001W	PRE3	ENSG00000240065	PSMB9
YGR274C	TAF1	ENSG00000147133	TAF1
YGR274C	TAF1	ENSG00000122728	TAF1L
YLL066C		ENSG00000107201	DDX58
YKL082C	RRP14	ENSG00000148296	SURF6
YOR142W	LSC1	ENSG00000163541	SUCLG1
YNL264C	PDR17	ENSG00000140522	RLBP1
YMR150C	IMP1	ENSG00000148950	IMMP1L
YPL170W	DAP1	ENSG00000101856	PGRMC1
YEL050C	RML2	ENSG00000112651	MRPL2
YIR012W	SQT1	ENSG00000174145	NWD2
YGR170W	PSD2	ENSG00000241878	PISD
YDL190C	UFD2	ENSG00000130939	UBE4B
YFL022C	FRS2	ENSG00000179115	FARSA
YLR344W	RPL26A	ENSG00000161970	RPL26
YLR109W	AHP1	ENSG00000126432	PRDX5
YDL209C	CWC2	ENSG00000086589	RBM22
YNL101W	AVT4	ENSG00000101438	SLC32A1
YNL101W	AVT4	ENSG00000017483	SLC38A5
YNL101W	AVT4	ENSG00000166558	SLC38A8
YHR001W	OSH7	ENSG00000117859	OSBPL9
LSR1		ENSG00000252847	RNU2-46P
YOR298C-A	MBF1	ENSG00000107223	EDF1
YDR099W	BMH2	ENSG00000166913	YWHAB
YDL246C	SOR2	ENSG00000196616	ADH1B
YDL246C	SOR2	ENSG00000172955	ADH6
YDL246C	SOR2	ENSG00000248144	ADH1C
YDL246C	SOR2	ENSG00000187758	ADH1A
YLR430W	SEN1	ENSG00000169551	CT55
YER073W	ALD5	ENSG00000108602	ALDH3A1
YER073W	ALD5	ENSG00000161618	ALDH16A1
YHL003C	LAG1	ENSG00000139624	CERS5
YHL003C	LAG1	ENSG00000090661	CERS4
YOL081W	IRA2	ENSG00000145715	RASA1
YIL065C	FIS1	ENSG00000214253	FIS1
YPL274W	SAM3	ENSG00000103257	SLC7A5
YPL274W	SAM3	ENSG00000151012	SLC7A11
YPL274W	SAM3	ENSG00000099960	SLC7A4
YPL274W	SAM3	ENSG00000013293	SLC7A14
YPL274W	SAM3	ENSG00000103064	SLC7A6
YPL274W	SAM3	ENSG00000165349	SLC7A3
YKL216W	URA1	ENSG00000188641	DPYD
YOR004W	UTP23	ENSG00000147679	UTP23
YPL266W	DIM1	ENSG00000029639	TFB1M
YML059C	NTE1	ENSG00000130653	PNPLA7
YML059C	NTE1	ENSG00000032444	PNPLA6
YMR201C	RAD14	ENSG00000136936	XPA
YDL047W	SIT4	ENSG00000119414	PPP6C
YDR155C	CPR1	ENSG00000108179	PPIF
YOL039W	RPP2A	ENSG00000177600	RPLP2
YPR147C		ENSG00000118961	LDAH
YML118W	NGL3	ENSG00000113300	CNOT6
YML118W	NGL3	ENSG00000013523	ANGEL1
YML118W	NGL3	ENSG00000151014	NOCT
YLR467W	YRF1-5	ENSG00000107201	DDX58
YCR052W	RSC6	ENSG00000066117	SMARCD1
YDR409W	SIZ1	ENSG00000033800	PIAS1
YOR167C	RPS28A	ENSG00000233927	RPS28
YAR035W	YAT1	ENSG00000157184	CPT2
YDR412W	RRP17	ENSG00000273899	NOL12
YGL227W	VID30	ENSG00000010017	RANBP9
YLL061W	MMP1	ENSG00000103257	SLC7A5
YLL061W	MMP1	ENSG00000151012	SLC7A11
YLL061W	MMP1	ENSG00000099960	SLC7A4
YLL061W	MMP1	ENSG00000013293	SLC7A14
YLL061W	MMP1	ENSG00000103064	SLC7A6
YLL061W	MMP1	ENSG00000165349	SLC7A3
YDR006C	SOK1	ENSG00000166046	TCP11L2
YMR043W	MCM1	ENSG00000112658	SRF
YJL083W	TAX4	ENSG00000185739	SRL
YJL083W	TAX4	ENSG00000013016	EHD3
YJL083W	TAX4	ENSG00000024422	EHD2
YJL083W	TAX4	ENSG00000135597	REPS1
YJL083W	TAX4	ENSG00000110047	EHD1
YDR001C	NTH1	ENSG00000118094	TREH
YOR207C	RET1	ENSG00000013503	POLR3B
YGR229C	SMI1	ENSG00000004142	POLDIP2
YER045C	ACA1	ENSG00000146592	CREB5
YHR098C	SFB3	ENSG00000150961	SEC24D
YEL061C	CIN8	ENSG00000138160	KIF11
YPL101W	ELP4	ENSG00000109911	ELP4
YDR330W	UBX5	ENSG00000163960	UBXN7
YGR092W	DBF2	ENSG00000101049	SGK2
YGR092W	DBF2	ENSG00000104205	SGK3
YGR101W	PCP1	ENSG00000175193	PARL
YPR184W	GDB1	ENSG00000162688	AGL
YDR037W	KRS1	ENSG00000065427	KARS1
YOR231W	MKK1	ENSG00000065559	MAP2K4
YNL183C	NPR1	ENSG00000160469	BRSK1
YOR210W	RPB10	ENSG00000177700	POLR2L
YKR002W	PAP1	ENSG00000090060	PAPOLA
YDR105C	TMS1	ENSG00000168528	SERINC2
YKL028W	TFA1	ENSG00000153767	GTF2E1
YPL235W	RVB2	ENSG00000183207	RUVBL2
YHL047C	ARN2	ENSG00000135953	MFSD9
YGL068W	MNP1	ENSG00000262814	MRPL12
YOR316C	COT1	ENSG00000164756	SLC30A8
YJL098W	SAP185	ENSG00000105063	PPP6R1
YKL110C	KTI12	ENSG00000198841	KTI12
YOR289W		ENSG00000101935	AMMECR1
YGL197W	MDS3	ENSG00000037637	FBXO42
YGL197W	MDS3	ENSG00000099949	LZTR1
YGL197W	MDS3	ENSG00000111727	HCFC2
YGL197W	MDS3	ENSG00000136933	RABEPK
YGL197W	MDS3	ENSG00000128607	KLHDC10
YLR268W	SEC22	ENSG00000265808	SEC22B
YDL003W	MCD1	ENSG00000100918	REC8
YDR342C	HXT7	ENSG00000163581	SLC2A2
YDR342C	HXT7	ENSG00000160326	SLC2A6
YMR161W	HLJ1	ENSG00000164031	DNAJB14
YMR161W	HLJ1	ENSG00000105993	DNAJB6
YMR161W	HLJ1	ENSG00000132002	DNAJB1
YBR145W	ADH5	ENSG00000196616	ADH1B
YBR145W	ADH5	ENSG00000172955	ADH6
YBR145W	ADH5	ENSG00000180011	PTGR3
YBR145W	ADH5	ENSG00000248144	ADH1C
YBR145W	ADH5	ENSG00000187758	ADH1A
YJR047C	ANB1	ENSG00000163577	EIF5A2
YJR047C	ANB1	ENSG00000132507	EIF5A
YPR202W		ENSG00000107201	DDX58
YNL301C	RPL18B	ENSG00000063177	RPL18
YEL066W	HPA3	ENSG00000141504	SAT2
YEL066W	HPA3	ENSG00000130066	SAT1
YNL104C	LEU4	ENSG00000146151	HMGCLL1
YPL106C	SSE1	ENSG00000204390	HSPA1L
YPL106C	SSE1	ENSG00000204389	HSPA1A
YPL106C	SSE1	ENSG00000204388	HSPA1B
YPL106C	SSE1	ENSG00000109971	HSPA8
YLR019W	PSR2	ENSG00000175215	CTDSP2
YML087C	AIM33	ENSG00000100243	CYB5R3
YIL007C	NAS2	ENSG00000110801	PSMD9
YPR040W	TIP41	ENSG00000143155	TIPRL
YPL264C		ENSG00000236396	SLC35G4
YPL264C		ENSG00000168917	SLC35G2
YPL264C		ENSG00000177710	SLC35G5
YDL168W	SFA1	ENSG00000196616	ADH1B
YDL168W	SFA1	ENSG00000172955	ADH6
YDL168W	SFA1	ENSG00000248144	ADH1C
YDL168W	SFA1	ENSG00000187758	ADH1A
YBR041W	FAT1	ENSG00000167114	SLC27A4
YBR041W	FAT1	ENSG00000068366	ACSL4
YBR041W	FAT1	ENSG00000164398	ACSL6
YER146W	LSM5	ENSG00000106355	LSM5
YOR367W	SCP1	ENSG00000117519	CNN3
YOR367W	SCP1	ENSG00000130176	CNN1
YPL160W	CDC60	ENSG00000133706	LARS1
YKR019C	IRS4	ENSG00000185739	SRL
YKR019C	IRS4	ENSG00000013016	EHD3
YKR019C	IRS4	ENSG00000024422	EHD2
YKR019C	IRS4	ENSG00000135597	REPS1
YKR019C	IRS4	ENSG00000110047	EHD1
YJL222W	VTH2	ENSG00000137642	SORL1
YJL222W	VTH2	ENSG00000156395	SORCS3
YNR013C	PHO91	ENSG00000158296	SLC13A3
YNR013C	PHO91	ENSG00000081800	SLC13A1
YNL055C	POR1	ENSG00000078668	VDAC3
YJR126C	VPS70	ENSG00000086205	FOLH1
YJR126C	VPS70	ENSG00000077616	NAALAD2
YJR126C	VPS70	ENSG00000177694	NAALADL2
YER112W	LSM4	ENSG00000130520	LSM4
YCR002C	CDC10	ENSG00000164402	SEPTIN8
YCR002C	CDC10	ENSG00000140623	SEPTIN12
YCR002C	CDC10	ENSG00000186522	SEPTIN10
YIL036W	CST6	ENSG00000146592	CREB5
YFR033C	QCR6	ENSG00000173660	UQCRH
YLL040C	VPS13	ENSG00000048707	VPS13D
YLL040C	VPS13	ENSG00000129003	VPS13C
YPL240C	HSP82	ENSG00000126602	TRAP1
YGR002C	SWC4	ENSG00000178028	DMAP1
YBR083W	TEC1	ENSG00000074219	TEAD2
YBR083W	TEC1	ENSG00000007866	TEAD3
YML123C	PHO84	ENSG00000004809	SLC22A16
YML123C	PHO84	ENSG00000175003	SLC22A1
YML123C	PHO84	ENSG00000168065	SLC22A11
YML123C	PHO84	ENSG00000197891	SLC22A12
YML123C	PHO84	ENSG00000163393	SLC22A15
YML123C	PHO84	ENSG00000137266	SLC22A23
YDR020C	DAS2	ENSG00000130717	UCK1
YPL191C		ENSG00000128923	MINDY2
YDL150W	RPC53	ENSG00000168495	POLR3D
YBL113C		ENSG00000107201	DDX58
YPL224C	MMT2	ENSG00000158014	SLC30A2
YPL224C	MMT2	ENSG00000104154	SLC30A4
YPL224C	MMT2	ENSG00000164756	SLC30A8
YBR257W	POP4	ENSG00000105171	POP4
YHR094C	HXT1	ENSG00000163581	SLC2A2
YHR094C	HXT1	ENSG00000160326	SLC2A6
YLR399C	BDF1	ENSG00000204256	BRD2
YIL003W	CFD1	ENSG00000095906	NUBP2
YBR123C	TFC1	ENSG00000148308	GTF3C5
YNL290W	RFC3	ENSG00000111445	RFC5
YOL093W	TRM10	ENSG00000165275	TRMT10B
YDR284C	DPP1	ENSG00000162407	PLPP3
YNL112W	DBP2	ENSG00000100201	DDX17
YNL141W	AAH1	ENSG00000093072	ADA2
YNL141W	AAH1	ENSG00000196839	ADA
YNL141W	AAH1	ENSG00000168803	ADAL
YKL197C	PEX1	ENSG00000127980	PEX1
YIL124W	AYR1	ENSG00000164120	HPGD
YML116W	ATR1	ENSG00000135953	MFSD9
YFR031C-A	RPL2A	ENSG00000161016	RPL8
YNL045W	LAP2	ENSG00000111144	LTA4H
YMR212C	EFR3	ENSG00000084710	EFR3B
YMR212C	EFR3	ENSG00000132294	EFR3A
YDR345C	HXT3	ENSG00000163581	SLC2A2
YDR345C	HXT3	ENSG00000160326	SLC2A6
YPL268W	PLC1	ENSG00000115896	PLCL1
YNR017W	TIM23	ENSG00000265354	TIMM23
YNR017W	TIM23	ENSG00000204152	TIMM23B
YDR272W	GLO2	ENSG00000176055	MBLAC2
YDR272W	GLO2	ENSG00000063854	HAGH
YPL095C	EEB1	ENSG00000140526	ABHD2
YDR448W	ADA2	ENSG00000173011	TADA2B
YLR264W	RPS28B	ENSG00000233927	RPS28
YBR070C	ALG14	ENSG00000172339	ALG14
YHR009C	TDA3	ENSG00000090857	PDPR
YPR110C	RPC40	ENSG00000171453	POLR1C
YDL075W	RPL31A	ENSG00000071082	RPL31
YAL016W	TPD3	ENSG00000137713	PPP2R1B
YOR297C	TIM18	ENSG00000204370	SDHD
YGR158C	MTR3	ENSG00000223496	EXOSC6
YLR250W	SSP120	ENSG00000104805	NUCB1
YPR028W	YOP1	ENSG00000168476	REEP4
YER023W	PRO3	ENSG00000104524	PYCR3
YHL022C	SPO11	ENSG00000054796	SPO11
YML015C	TAF11	ENSG00000283776	TAF11L13
YML015C	TAF11	ENSG00000284356	TAF11L10
YGR224W	AZR1	ENSG00000135953	MFSD9
YBL047C	EDE1	ENSG00000013016	EHD3
YBL047C	EDE1	ENSG00000024422	EHD2
YBL047C	EDE1	ENSG00000135597	REPS1
YAL042W	ERV46	ENSG00000125991	ERGIC3
YCL069W	VBA3	ENSG00000135953	MFSD9
YNL108C		ENSG00000154127	UBASH3B
YJL225C		ENSG00000107201	DDX58
YLR383W	SMC6	ENSG00000163029	SMC6
YGL076C	RPL7A	ENSG00000146223	RPL7L1
YMR246W	FAA4	ENSG00000164398	ACSL6
YCR077C	PAT1	ENSG00000166889	PATL1
YGL064C	MRH4	ENSG00000182810	DDX28
YAL023C	PMT2	ENSG00000009830	POMT2
YKR035W-A	DID2	ENSG00000131165	CHMP1A
YBL038W	MRPL16	ENSG00000166902	MRPL16
YJL163C		ENSG00000119457	SLC46A2
YJL163C		ENSG00000076351	SLC46A1
YMR121C	RPL15B	ENSG00000174748	RPL15
YKR106W	GEX2	ENSG00000135953	MFSD9
YOR096W	RPS7A	ENSG00000171863	RPS7
YPR193C	HPA2	ENSG00000141504	SAT2
YPR193C	HPA2	ENSG00000130066	SAT1
YDL093W	PMT5	ENSG00000132581	SDF2
YJR100C	AIM25	ENSG00000187838	PLSCR3
YBR111C	YSA1	ENSG00000183828	NUDT14
YGL035C	MIG1	ENSG00000135625	EGR4
YHR058C	MED6	ENSG00000133997	MED6
YPL146C	NOP53	ENSG00000105373	NOP53
YOR087W	YVC1	ENSG00000167723	TRPV3
YPL063W	TIM50	ENSG00000105197	TIMM50
YBR037C	SCO1	ENSG00000133028	SCO1
YPL141C	FRK1	ENSG00000160469	BRSK1
YLR354C	TAL1	ENSG00000177156	TALDO1
YKR023W		ENSG00000103671	TRIP4
YGL082W		ENSG00000128923	MINDY2
YGR109C	CLB6	ENSG00000138764	CCNG2
YGR109C	CLB6	ENSG00000205089	CCNI2
YGR109C	CLB6	ENSG00000175305	CCNE2
YGR109C	CLB6	ENSG00000162063	CCNF
YGR109C	CLB6	ENSG00000145386	CCNA2
YDR319C		ENSG00000139914	FITM1
YLR348C	DIC1	ENSG00000183048	SLC25A10
YFR004W	RPN11	ENSG00000115233	PSMD14
YOR145C	PNO1	ENSG00000115946	PNO1
YBL097W	BRN1	ENSG00000121152	NCAPH
YHL031C	GOS1	ENSG00000108587	GOSR1
YKL085W	MDH1	ENSG00000166796	LDHC
YBR289W	SNF5	ENSG00000099956	SMARCB1
YBR048W	RPS11B	ENSG00000142534	RPS11
YDL161W	ENT1	ENSG00000063245	EPN1
YNR071C		ENSG00000143891	GALM
YOL065C	INP54	ENSG00000204084	INPP5B
YGL157W	ARI1	ENSG00000099377	HSD3B7
YGL157W	ARI1	ENSG00000104522	GFUS
YGL157W	ARI1	ENSG00000203859	HSD3B2
YKL181W	PRS1	ENSG00000161542	PRPSAP1
YBR006W	UGA2	ENSG00000112294	ALDH5A1
YBR177C	EHT1	ENSG00000140526	ABHD2
YHR033W		ENSG00000059573	ALDH18A1
YOL100W	PKH2	ENSG00000140992	PDPK1
YJR129C	EFM3	ENSG00000118894	EEF2KMT
YOR281C	PLP2	ENSG00000163440	PDCL2
YJR010W	MET3	ENSG00000138801	PAPSS1
YJR010W	MET3	ENSG00000198682	PAPSS2
YLR115W	CFT2	ENSG00000165934	CPSF2
YEL069C	HXT13	ENSG00000163581	SLC2A2
YEL069C	HXT13	ENSG00000160326	SLC2A6
YHR096C	HXT5	ENSG00000163581	SLC2A2
YHR096C	HXT5	ENSG00000160326	SLC2A6
YGR112W	SHY1	ENSG00000148290	SURF1
YLR016C	PML1	ENSG00000163877	SNIP1
YML105C	SEC65	ENSG00000153037	SRP19
YDL182W	LYS20	ENSG00000146151	HMGCLL1
YMR169C	ALD3	ENSG00000108602	ALDH3A1
YMR169C	ALD3	ENSG00000161618	ALDH16A1
YPR122W	AXL1	ENSG00000140740	UQCRC2
YNL240C	NAR1	ENSG00000103245	CIAO3
YJR007W	SUI2	ENSG00000134001	EIF2S1
YMR233W	TRI1	ENSG00000066117	SMARCD1
YGR108W	CLB1	ENSG00000138764	CCNG2
YGR108W	CLB1	ENSG00000205089	CCNI2
YGR108W	CLB1	ENSG00000175305	CCNE2
YGR108W	CLB1	ENSG00000162063	CCNF
YGR108W	CLB1	ENSG00000145386	CCNA2
YDR046C	BAP3	ENSG00000103257	SLC7A5
YDR046C	BAP3	ENSG00000151012	SLC7A11
YDR046C	BAP3	ENSG00000099960	SLC7A4
YDR046C	BAP3	ENSG00000013293	SLC7A14
YDR046C	BAP3	ENSG00000103064	SLC7A6
YDR046C	BAP3	ENSG00000165349	SLC7A3
YIL121W	QDR2	ENSG00000135953	MFSD9
YBR001C	NTH2	ENSG00000118094	TREH
YOL034W	SMC5	ENSG00000198887	SMC5
YJR088C	EMC2	ENSG00000104412	EMC2
YDR456W	NHX1	ENSG00000172139	SLC9C1
YDR456W	NHX1	ENSG00000090020	SLC9A1
YDR456W	NHX1	ENSG00000181804	SLC9A9
YDR456W	NHX1	ENSG00000066230	SLC9A3
YDR456W	NHX1	ENSG00000115616	SLC9A2
YEL024W	RIP1	ENSG00000169021	UQCRFS1
YJR031C	GEA1	ENSG00000008256	CYTH3
YJR031C	GEA1	ENSG00000066777	ARFGEF1
YJR031C	GEA1	ENSG00000100055	CYTH4
YJR031C	GEA1	ENSG00000164117	FBXO8
YJR031C	GEA1	ENSG00000061987	MON2
YGL066W	SGF73	ENSG00000253719	ATXN7L3B
YGL066W	SGF73	ENSG00000163635	ATXN7
YGR278W	CWC22	ENSG00000163510	CWC22
YLR170C	APS1	ENSG00000106367	AP1S1
YBR049C	REB1	ENSG00000185697	MYBL1
YGR187C	HGH1	ENSG00000235173	HGH1
YAR002C-A	ERP1	ENSG00000166557	TMED3
YAR002C-A	ERP1	ENSG00000158604	TMED4
YDR247W	VHS1	ENSG00000160469	BRSK1
YML049C	RSE1	ENSG00000071894	CPSF1
YML049C	RSE1	ENSG00000189091	SF3B3
YER101C	AST2	ENSG00000196616	ADH1B
YER101C	AST2	ENSG00000172955	ADH6
YER101C	AST2	ENSG00000180011	PTGR3
YER101C	AST2	ENSG00000248144	ADH1C
YER101C	AST2	ENSG00000187758	ADH1A
YDL078C	MDH3	ENSG00000166796	LDHC
YML019W	OST6	ENSG00000102158	MAGT1
YER044C	ERG28	ENSG00000133935	ERG28
YNR003C	RPC34	ENSG00000132664	POLR3F
YNL037C	IDH1	ENSG00000067829	IDH3G
YER096W	SHC1	ENSG00000101251	SEL1L2
YDL147W	RPN5	ENSG00000138663	COPS4
YNL323W	LEM3	ENSG00000112697	TMEM30A
YFL066C		ENSG00000107201	DDX58
YMR110C	HFD1	ENSG00000108602	ALDH3A1
YDL245C	HXT15	ENSG00000163581	SLC2A2
YDL245C	HXT15	ENSG00000160326	SLC2A6
YAR007C	RFA1	ENSG00000132383	RPA1
YPR025C	CCL1	ENSG00000163660	CCNL1
YPR113W	PIS1	ENSG00000103502	CDIPT
YOL090W	MSH2	ENSG00000095002	MSH2
YMR131C	RRB1	ENSG00000105447	GRWD1
YBL050W	SEC17	ENSG00000125814	NAPB
YEL075C		ENSG00000107201	DDX58
YDR151C	CTH1	ENSG00000128016	ZFP36
YKL166C	TPK3	ENSG00000165059	PRKACG
YDL090C	RAM1	ENSG00000257365	FNTB
YGL039W		ENSG00000099377	HSD3B7
YGL039W		ENSG00000104522	GFUS
YGL039W		ENSG00000203859	HSD3B2
YPR086W	SUA7	ENSG00000137947	GTF2B
YNL177C	MRPL22	ENSG00000082515	MRPL22
YDL021W	GPM2	ENSG00000226784	PGAM4
YOL147C	PEX11	ENSG00000166821	PEX11A
YGL209W	MIG2	ENSG00000135625	EGR4
YAL058W	CNE1	ENSG00000269058	CALR3
YIL061C	SNP1	ENSG00000104852	SNRNP70
YCL057W	PRD1	ENSG00000123213	NLN
YKL161C	KDX1	ENSG00000111837	MAK
YKL161C	KDX1	ENSG00000181085	MAPK15
YKL161C	KDX1	ENSG00000112144	CILK1
YKL161C	KDX1	ENSG00000102882	MAPK3
YKL161C	KDX1	ENSG00000166484	MAPK7
YKL161C	KDX1	ENSG00000156711	MAPK13
YOR115C	TRS33	ENSG00000182400	TRAPPC6B
YOR115C	TRS33	ENSG00000007255	TRAPPC6A
YHL040C	ARN1	ENSG00000135953	MFSD9
YHL032C	GUT1	ENSG00000196475	GK2
YHL032C	GUT1	ENSG00000198814	GK
YGL179C	TOS3	ENSG00000110931	CAMKK2
YOR151C	RPB2	ENSG00000047315	POLR2B
YHR137W	ARO9	ENSG00000109576	AADAT
YMR029C	FAR8	ENSG00000090372	STRN4
YMR029C	FAR8	ENSG00000115808	STRN
YMR029C	FAR8	ENSG00000196792	STRN3
YOL139C	CDC33	ENSG00000175766	EIF4E1B
YPR047W	MSF1	ENSG00000145982	FARS2
YOR306C	MCH5	ENSG00000118596	SLC16A7
YOR306C	MCH5	ENSG00000100156	SLC16A8
YOR306C	MCH5	ENSG00000152779	SLC16A12
YLR127C	APC2	ENSG00000176248	ANAPC2
YKL100C	YPF1	ENSG00000101294	HM13
YNR072W	HXT17	ENSG00000163581	SLC2A2
YNR072W	HXT17	ENSG00000160326	SLC2A6
YGR243W	MPC3	ENSG00000143158	MPC2
YER119C	AVT6	ENSG00000101438	SLC32A1
YER119C	AVT6	ENSG00000017483	SLC38A5
YER119C	AVT6	ENSG00000166558	SLC38A8
YDL153C	SAS10	ENSG00000132467	UTP3
YDL085W	NDE2	ENSG00000042286	AIFM2
YMR189W	GCV2	ENSG00000178445	GLDC
YOR156C	NFI1	ENSG00000033800	PIAS1
YPL243W	SRP68	ENSG00000167881	SRP68
YLL043W	FPS1	ENSG00000103569	AQP9
YLL043W	FPS1	ENSG00000135517	MIP
YGR070W	ROM1	ENSG00000137135	ARHGEF39
YGR070W	ROM1	ENSG00000180263	FGD6
YGR070W	ROM1	ENSG00000165694	FRMD7
YBR018C	GAL7	ENSG00000213930	GALT
YML095C	RAD10	ENSG00000012061	ERCC1
YDL138W	RGT2	ENSG00000163581	SLC2A2
YDL138W	RGT2	ENSG00000160326	SLC2A6
YDR301W	CFT1	ENSG00000071894	CPSF1
YDR301W	CFT1	ENSG00000189091	SF3B3
YOL162W		ENSG00000146039	SLC17A4
YOL162W		ENSG00000124568	SLC17A1
YOL162W		ENSG00000124564	SLC17A3
YOL162W		ENSG00000091664	SLC17A6
YOL162W		ENSG00000104888	SLC17A7
YAL044C	GCV3	ENSG00000140905	GCSH
YLR380W	CSR1	ENSG00000140522	RLBP1
YPL111W	CAR1	ENSG00000081181	ARG2
YPL111W	CAR1	ENSG00000116771	AGMAT
YGL126W	SCS3	ENSG00000139914	FITM1
YML133C		ENSG00000107201	DDX58
YDR030C	RAD28	ENSG00000103091	WDR59
YDR030C	RAD28	ENSG00000112357	PEX7
YDR030C	RAD28	ENSG00000082516	GEMIN5
YKR087C	OMA1	ENSG00000162600	OMA1
YNL049C	SFB2	ENSG00000138802	SEC24B
YNL049C	SFB2	ENSG00000113615	SEC24A
YCL043C	PDI1	ENSG00000185615	PDIA2
YHR092C	HXT4	ENSG00000163581	SLC2A2
YHR092C	HXT4	ENSG00000160326	SLC2A6
YGR116W	SPT6	ENSG00000109111	SUPT6H
YNL231C	PDR16	ENSG00000140522	RLBP1
YKL215C	OXP1	ENSG00000178814	OPLAH
YGL190C	CDC55	ENSG00000074211	PPP2R2C
YMR035W	IMP2	ENSG00000184903	IMMP2L
YEL022W	GEA2	ENSG00000008256	CYTH3
YEL022W	GEA2	ENSG00000066777	ARFGEF1
YEL022W	GEA2	ENSG00000100055	CYTH4
YEL022W	GEA2	ENSG00000164117	FBXO8
YEL022W	GEA2	ENSG00000061987	MON2
YNL305C	BXI1	ENSG00000139644	TMBIM6
YDL103C	QRI1	ENSG00000197355	UAP1L1
YPL060W	MFM1	ENSG00000124532	MRS2
YLR454W	FMP27	ENSG00000007202	KIAA0100
YDR419W	RAD30	ENSG00000170734	POLH
YOR148C	SPP2	ENSG00000068394	GPKOW
YEL034W	HYP2	ENSG00000163577	EIF5A2
YEL034W	HYP2	ENSG00000132507	EIF5A
YBL082C	ALG3	ENSG00000214160	ALG3
YOR014W	RTS1	ENSG00000112640	PPP2R5D
YOR014W	RTS1	ENSG00000068971	PPP2R5B
YBR146W	MRPS9	ENSG00000135972	MRPS9
YLR449W	FPR4	ENSG00000204315	FKBPL
YJL104W	PAM16	ENSG00000217930	PAM16
YER012W	PRE1	ENSG00000126067	PSMB2
YMR216C	SKY1	ENSG00000112144	CILK1
YMR216C	SKY1	ENSG00000102882	MAPK3
YMR216C	SKY1	ENSG00000156711	MAPK13
YCR102C		ENSG00000196616	ADH1B
YCR102C		ENSG00000172955	ADH6
YCR102C		ENSG00000180011	PTGR3
YCR102C		ENSG00000248144	ADH1C
YCR102C		ENSG00000187758	ADH1A
YEL065W	SIT1	ENSG00000135953	MFSD9
YNR047W	FPK1	ENSG00000162302	RPS6KA4
YNR047W	FPK1	ENSG00000177189	RPS6KA3
YFL028C	CAF16	ENSG00000157191	NECAP2
YOR271C	FSF1	ENSG00000164466	SFXN1
YOR271C	FSF1	ENSG00000144040	SFXN5
YLR096W	KIN2	ENSG00000160469	BRSK1
YFL050C	ALR2	ENSG00000150779	TIMM8B
YHR011W	DIA4	ENSG00000104835	SARS2
YLL036C	PRP19	ENSG00000110107	PRPF19
YLR460C		ENSG00000196616	ADH1B
YLR460C		ENSG00000172955	ADH6
YLR460C		ENSG00000180011	PTGR3
YLR460C		ENSG00000248144	ADH1C
YLR460C		ENSG00000187758	ADH1A
YGR289C	MAL11	ENSG00000163581	SLC2A2
YGR289C	MAL11	ENSG00000160326	SLC2A6
YLR020C	YEH2	ENSG00000182333	LIPF
YLR020C	YEH2	ENSG00000173239	LIPM
YLR020C	YEH2	ENSG00000204020	LIPN
YLR020C	YEH2	ENSG00000107798	LIPA
YDR005C	MAF1	ENSG00000179632	MAF1
YGL169W	SUA5	ENSG00000196449	YRDC
YDR137W	RGP1	ENSG00000107185	RGP1
YCR091W	KIN82	ENSG00000162302	RPS6KA4
YCR091W	KIN82	ENSG00000177189	RPS6KA3
YGR037C	ACB1	ENSG00000107897	ACBD5
YMR165C	PAH1	ENSG00000101577	LPIN2
YFL064C		ENSG00000107201	DDX58
YKL206C	ADD66	ENSG00000128789	PSMG2
YJL030W	MAD2	ENSG00000164109	MAD2L1
YJL198W	PHO90	ENSG00000158296	SLC13A3
YJL198W	PHO90	ENSG00000081800	SLC13A1
YLR406C	RPL31B	ENSG00000071082	RPL31
YMR310C		ENSG00000198917	SPOUT1
YCL010C	SGF29	ENSG00000176476	SGF29
YOL040C	RPS15	ENSG00000115268	RPS15
YNR053C	NOG2	ENSG00000134697	GNL2
YJR090C	GRR1	ENSG00000182325	FBXL6
YJR090C	GRR1	ENSG00000197361	FBXL22
YJR090C	GRR1	ENSG00000118564	FBXL5
YBR112C	CYC8	ENSG00000147050	KDM6A
YKL201C	MNN4	ENSG00000106692	FKTN
YNL004W	HRB1	ENSG00000099783	HNRNPM
YMR143W	RPS16A	ENSG00000105193	RPS16
YPL054W	LEE1	ENSG00000133606	MKRN1
YNL222W	SSU72	ENSG00000230268	SSU72P8
YJR147W	HMS2	ENSG00000185122	HSF1
YJR147W	HMS2	ENSG00000283697	HSFX3
YJR147W	HMS2	ENSG00000268738	HSFX2
YER087W	AIM10	ENSG00000162396	PARS2
YBL061C	SKT5	ENSG00000101251	SEL1L2
YGL220W		ENSG00000169627	BOLA2B
YPL048W	CAM1	ENSG00000104381	GDAP1
YPL048W	CAM1	ENSG00000254772	EEF1G
YPL048W	CAM1	ENSG00000169583	CLIC3
YPL048W	CAM1	ENSG00000099984	GSTT2
YPL048W	CAM1	ENSG00000100577	GSTZ1
YPL048W	CAM1	ENSG00000112782	CLIC5
YHR030C	SLT2	ENSG00000111837	MAK
