Chromosome_Name,strand,start,end,5-start,3-end,Locus,Gene,strain
CHR5,+,302447,302913,301747,303013,YER074W-A,YOS1,RM11
CHR5,-,303203,305988,302503,306088,YER075C,PTP3,RM11
CHR1,-,63011,63082,62311,63182,tA(UGC)E,tA(UGC)E,RM11
CHR5,-,307380,308287,306680,308387,YER076C,YER076C,RM11
CHR5,-,309324,311389,308624,311489,YER077C,MRX1,RM11
CHR5,-,311597,313131,310897,313231,YER078C,ICP55,RM11
CHR5,-,27790,29561,27090,29661,YEL063C,CAN1,RM11
CHR5,+,313436,313599,312736,313699,YER078W-A,YER078W-A,RM11
CHR5,+,313710,314341,313010,314441,YER079W,YER079W,RM11
CHR5,+,314753,316635,314053,316735,YER080W,AIM9,RM11
CHR5,+,317002,317551,316302,317651,SRG1,SRG1,RM11
CHR5,+,317476,318884,316776,318984,YER081W,SER3,RM11
CHR5,-,319062,320725,318362,320825,YER082C,UTP7,RM11
CHR5,-,320964,321820,320264,321920,YER083C,GET2,RM11
CHR5,+,321855,322240,321155,322340,YER084W,YER084W,RM11
CHR5,-,322409,322929,321709,323029,YER085C,YER085C,RM11
CHR5,+,323266,324995,322566,325095,YER086W,ILV1,RM11
CHR5,+,325365,327094,324665,327194,YER087W,AIM10,RM11
CHR5,-,327371,327618,326671,327718,YER087C-B,SBH1,RM11
CHR5,-,327964,329975,327264,330075,YER088C,DOT6,RM11
CHR5,-,330697,332090,329997,332190,YER089C,PTC2,RM11
CHR5,+,332700,334222,332000,334322,YER090W,TRP2,RM11
CHR5,-,334615,336917,333915,337017,YER091C,MET6,RM11
CHR5,+,337606,337982,336906,338082,YER092W,IES5,RM11
CHR5,-,338071,342362,337371,342462,YER093C,TSC11,RM11
CHR5,+,30505,32351,29805,32451,YEL062W,NPR2,RM11
CHR5,-,342663,343150,341963,343250,YER093C-A,AIM11,RM11
CHR5,-,343480,344096,342780,344196,YER094C,PUP3,RM11
CHR5,+,344729,345930,344029,346030,YER095W,RAD51,RM11
CHR5,+,346447,347984,345747,348084,YER096W,SHC1,RM11
CHR10,+,120625,120555,119925,120655,tE(UUC)E2,tE(UUC)E2,RM11
CHR5,+,350218,352481,349518,352581,YER098W,UBP9,RM11
CHR5,-,352856,353811,352156,353911,YER099C,PRS2,RM11
CHR5,+,354310,355061,353610,355161,YER100W,UBC6,RM11
CHR5,-,355250,356541,354550,356641,YER101C,AST2,RM11
CHR5,+,357846,358447,357146,358547,YER102W,RPS8B,RM11
CHR5,+,359335,361262,358635,361362,YER103W,SSA4,RM11
CHR5,-,32631,35632,31931,35732,YEL061C,CIN8,RM11
CHR5,+,361548,362173,360848,362273,YER104W,RTT105,RM11
CHR5,-,362584,366758,361884,366858,YER105C,NUP157,RM11
CHR5,+,367074,367981,366374,368081,YER106W,MAM1,RM11
CHR5,-,368196,369292,367496,369392,YER107C,GLE2,RM11
CHR5,-,373507,376847,372807,376947,YER110C,KAP123,RM11
CHR5,-,377344,380624,376644,380724,YER111C,SWI4,RM11
CHR5,+,381981,382543,381281,382643,YER112W,LSM4,RM11
CHR5,-,382681,384800,381981,384900,YER113C,TMN3,RM11
CHR5,-,385338,388459,384638,388559,YER114C,BOI2,RM11
CHR5,-,389039,389613,388339,389713,YER115C,SPR6,RM11
CHR5,-,390094,390917,389394,391017,YER116C,SLX8,RM11
CHR5,+,391514,392397,390814,392497,YER117W,RPL23B,RM11
CHR5,-,392697,393799,391997,393899,YER118C,SHO1,RM11
CHR5,-,394241,395586,393541,395686,YER119C,AVT6,RM11
CHR5,-,36141,38047,35441,38147,YEL060C,PRB1,RM11
CHR5,+,395879,396612,395179,396712,YER120W,SCS2,RM11
CHR5,+,397119,397462,396419,397562,YER121W,YER121W,RM11
CHR5,-,397615,399095,396915,399195,YER122C,GLO3,RM11
CHR5,+,399554,401127,398854,401227,YER123W,YCK3,RM11
CHR5,-,402081,403801,401381,403901,YER124C,DSE1,RM11
CHR5,+,404928,407356,404228,407456,YER125W,RSP5,RM11
CHR5,-,408132,408916,407432,409016,YER126C,NSA2,RM11
CHR5,+,409219,410291,408519,410391,YER127W,LCP5,RM11
CHR5,+,410597,411207,409897,411307,YER128W,VFA1,RM11
CHR5,+,412019,415446,411319,415546,YER129W,SAK1,RM11
CHR4,-,4833,5356,4133,5456,YEL076C-A,YEL076C-A,RM11
CHR5,-,415853,417183,415153,417283,YER130C,COM2,RM11
CHR5,+,418687,419045,417987,419145,YER131W,RPS26B,RM11
CHR5,-,38496,38719,37796,38819,YEL059C-A,SOM1,RM11
CHR5,+,419433,419617,418733,419717,snR4,snR4,RM11
CHR5,-,419923,425183,419223,425283,YER132C,PMD1,RM11
CHR5,-,425865,425955,425165,426055,snR52,snR52,RM11
CHR5,+,426893,428355,426193,428455,YER133W,GLC7,RM11
CHR5,+,39346,41018,38646,41118,YEL058W,PCM1,RM11
CHR11,-,319997,320067,319297,320167,tH(GUG)E2,tH(GUG)E2,RM11
CHR10,-,413600,413529,412900,413629,tK(CUU)E2,tK(CUU)E2,RM11
CHR5,-,431665,432200,430965,432300,YER134C,YER134C,RM11
CHR5,-,432350,432741,431650,432841,YER135C,YER135C,RM11
CHR10,+,376646,376718,375946,376818,tV(AAC)E1,tV(AAC)E1,RM11
CHR5,+,434012,435366,433312,435466,YER136W,GDI1,RM11
CHR5,-,435769,436214,435069,436314,YER137C,YER137C,RM11
CHR5,+,436383,436903,435683,437003,SCR1,SCR1,RM11
CHR12,-,1003975,1004047,1003275,1004147,tI(AAU)E1,tI(AAU)E1,RM11
CHR4,-,696749,699206,696049,699306,YER138C,YER138C,RM11
CHR4,-,4833,5356,4133,5456,YEL076C,YEL076C,RM11
CHR4,-,697885,699206,697185,699306,YER137C-A,YER137C-A,RM11
CHR1,+,47788,47686,47088,47786,YER138W-A,YER138W-A,RM11
CHR5,-,41114,41814,40414,41914,YEL057C,SDD1,RM11
CHR5,-,438693,439372,437993,439472,YER139C,RTR1,RM11
CHR5,+,439695,441364,438995,441464,YER140W,EMP65,RM11
CHR5,+,441589,443048,440889,443148,YER141W,COX15,RM11
CHR5,-,443276,444165,442576,444265,YER142C,MAG1,RM11
CHR5,+,444449,445734,443749,445834,YER143W,DDI1,RM11
CHR5,-,445936,448352,445236,448452,YER144C,UBP5,RM11
CHR5,-,448657,449870,447957,449970,YER145C,FTR1,RM11
CHR5,-,450534,450969,449834,451069,YER145C-A,YER145C-A,RM11
CHR5,+,450732,451012,450032,451112,YER146W,LSM5,RM11
CHR5,-,451112,452985,450412,453085,YER147C,SCC4,RM11
CHR5,+,453447,454168,452747,454268,YER148W,SPT15,RM11
CHR5,-,454352,455613,453652,455713,YER149C,PEA2,RM11
CHR5,+,456514,456959,455814,457059,YER150W,SPI1,RM11
CHR10,+,376646,376718,375946,376818,tV(AAC)E2,tV(AAC)E2,RM11
CHR5,-,457830,460567,457130,460667,YER151C,UBP3,RM11
CHR5,+,43263,44467,42563,44567,YEL056W,HAT2,RM11
CHR5,-,460801,462131,460101,462231,YER152C,YER152C,RM11
CHR5,-,462185,462948,461485,463048,YER153C,PET122,RM11
CHR5,+,463164,464371,462464,464471,YER154W,OXA1,RM11
CHR5,-,464489,470991,463789,471091,YER155C,BEM2,RM11
CHR5,-,471470,472485,470770,472585,YER156C,YER156C,RM11
CHR5,-,44566,47633,43866,47733,YEL055C,POL5,RM11
CHR5,+,472933,475337,472233,475437,YER157W,COG3,RM11
CHR10,-,120556,120626,119856,120726,tE(UUC)E3,tE(UUC)E3,RM11
CHR5,-,477001,478721,476301,478821,YER158C,YER158C,RM11
CHR5,-,479674,480101,478974,480201,YER159C,BUR6,RM11
CHR11,-,503078,503007,502378,503107,tR(ACG)E,tR(ACG)E,RM11
CHR4,-,696749,699206,696049,699306,YER160C,YER160C,RM11
CHR4,-,697885,699206,697185,699306,YER159C-A,YER159C-A,RM11
CHR5,-,481760,482760,481060,482860,YER161C,SPT2,RM11
CHR5,-,483043,485306,482343,485406,YER162C,RAD4,RM11
CHR5,-,485497,486194,484797,486294,YER163C,GCG1,RM11
CHR5,+,487804,492209,487104,492309,YER164W,CHD1,RM11
CHR5,+,492786,494518,492086,494618,YER165W,PAB1,RM11
CHR5,+,495157,499871,494457,499971,YER166W,DNF1,RM11
CHR5,+,500620,503174,499920,503274,YER167W,BCK2,RM11
CHR5,-,503419,505058,502719,505158,YER168C,CCA1,RM11
CHR5,-,48245,48414,47545,48514,snR80,snR80,RM11
CHR5,+,505759,508148,505059,508248,YER169W,RPH1,RM11
CHR5,+,508364,509041,507664,509141,YER170W,ADK2,RM11
CHR5,+,509473,511814,508773,511914,YER171W,RAD3,RM11
CHR5,-,48814,49310,48114,49410,YEL054C,RPL12A,RM11
CHR5,-,511927,518414,511227,518514,YER172C,BRR2,RM11
CHR13,-,4601,4984,3901,5084,YEL075C,YEL075C,RM11
CHR5,+,518694,520672,517994,520772,YER173W,RAD24,RM11
CHR5,-,520828,521561,520128,521661,YER174C,GRX4,RM11
CHR5,-,49994,52194,49294,52294,YEL053C,MAK10,RM11
CHR5,-,521858,522756,521158,522856,YER175C,TMT1,RM11
CHR5,+,523044,523207,522344,523307,YER175W-A,YER175W-A,RM11
CHR5,+,524083,527447,523383,527547,YER176W,ECM32,RM11
CHR5,+,527996,528798,527296,528898,YER177W,BMH1,RM11
CHR5,+,529202,530463,528502,530563,YER178W,PDA1,RM11
CHR5,+,530805,531900,530105,532000,YER179W,DMC1,RM11
CHR5,-,532108,532910,531408,533010,YER180C,ISC10,RM11
CHR5,-,533249,533505,532549,533605,YER180C-A,SLO1,RM11
CHR12,-,1003975,1004047,1003275,1004147,tI(AAU)E2,tI(AAU)E2,RM11
CHR5,-,533859,534181,533159,534281,YER181C,YER181C,RM11
CHR5,+,534911,535644,534211,535744,YER182W,FMP10,RM11
CHR5,-,535720,536354,535020,536454,YER183C,FAU1,RM11
CHR5,-,538692,541075,537992,541175,YER184C,TOG1,RM11
CHR5,+,541850,542760,541150,542860,YER185W,PUG1,RM11
CHR5,-,544101,545019,543401,545119,YER186C,YER186C,RM11
CHR5,+,52664,54192,51964,54292,YEL052W,AFG1,RM11
CHR5,+,548635,549059,547935,549159,YER187W,YER187W,RM11
CHR10,-,723479,723772,722779,723872,YER188C-A,YER188C-A,RM11
CHR13,+,4983,4600,4283,4700,YER189W,YER189W,RM11
CHR4,+,5664,1826,4964,1926,YER190W,YRF1-2,RM11
CHR15,-,1624,1145,924,1245,YER190C-B,YER190C-B,RM11
CHR5,+,54471,55240,53771,55340,YEL051W,VMA8,RM11
CHR5,-,55758,56938,55058,57038,YEL050C,RML2,RM11
CHR5,+,57440,57520,56740,57620,snR67,snR67,RM11
CHR5,+,57788,57877,57088,57977,snR53,snR53,RM11
CHR10,-,395008,395077,394308,395177,tG(GCC)E,tG(GCC)E,RM11
CHR5,+,59817,60178,59117,60278,YEL049W,PAU2,RM11
CHR5,-,60797,61254,60097,61354,YEL048C,TCA17,RM11
CHR5,-,61471,62882,60771,62982,YEL047C,FRD1,RM11
CHR5,-,63715,64877,63015,64977,YEL046C,GLY1,RM11
CHR5,+,65843,66342,65143,66442,YEL044W,IES6,RM11
CHR5,+,66564,69433,65864,69533,YEL043W,YEL043W,RM11
CHR5,-,3651,3973,2951,4073,YEL073C,YEL073C,RM11
CHR5,+,69858,71413,69158,71513,YEL042W,GDA1,RM11
CHR5,+,72031,73517,71331,73617,YEL041W,YEF1,RM11
CHR5,+,74140,75539,73440,75639,YEL040W,UTR2,RM11
CHR5,-,75720,76060,75020,76160,YEL039C,CYC7,RM11
CHR5,+,76548,77230,75848,77330,YEL038W,UTR4,RM11
CHR5,-,77469,78664,76769,78764,YEL037C,RAD23,RM11
CHR5,-,79112,80610,78412,80710,YEL036C,ANP1,RM11
CHR5,-,81104,81603,80404,81703,YEL035C,UTR5,RM11
CHR5,+,81735,82207,81035,82307,YEL034W,HYP2,RM11
CHR5,+,82238,82651,81538,82751,YEL033W,MTC7,RM11
CHR1,+,46072,46152,45372,46252,tS(AGA)E,tS(AGA)E,RM11
CHR5,+,82991,85905,82291,86005,YEL032W,MCM3,RM11
CHR5,+,86312,89958,85612,90058,YEL031W,SPF1,RM11
CHR5,+,90698,92631,89998,92731,YEL030W,ECM10,RM11
CHR5,-,92912,93849,92212,93949,YEL029C,BUD16,RM11
CHR5,+,94723,95183,94023,95283,YEL028W,YEL028W,RM11
CHR6,-,81998,82344,81298,82444,YFL019C,YFL019C,RM11
CHR1,+,84275,84174,83575,84274,tP(UGG)F,SUF9,RM11
CHR6,-,83368,84866,82668,84966,YFL018C,LPD1,RM11
CHR14,-,776762,776096,776062,776196,YFL060C,SNO3,RM11
CHR6,+,85442,85674,84742,85774,YFL017W-A,SMX2,RM11
CHR6,-,85722,86200,85022,86300,YFL017C,GNA1,RM11
CHR6,-,86427,87961,85727,88061,YFL016C,MDJ1,RM11
CHR6,-,88196,88683,87496,88783,YFL015C,YFL015C,RM11
CHR6,+,88979,89307,88279,89407,YFL014W,HSP12,RM11
CHR6,-,89584,91661,88884,91761,YFL013C,IES1,RM11
CHR6,+,92379,92824,91679,92924,YFL012W,YFL012W,RM11
CHR6,+,94077,95716,93377,95816,YFL011W,HXT10,RM11
CHR10,+,717628,716733,716928,716833,YFL059W,SNZ3,RM11
CHR6,+,96722,96899,96022,96999,YFL010W-A,AUA1,RM11
CHR6,-,96862,97444,96162,97544,YFL010C,WWM1,RM11
CHR6,+,97847,100185,97147,100285,YFL009W,CDC4,RM11
CHR6,+,101128,104804,100428,104904,YFL008W,SMC1,RM11
CHR6,+,105178,111608,104478,111708,YFL007W,BLM10,RM11
CHR10,+,716062,715041,715362,715141,YFL058W,THI5,RM11
CHR6,+,112035,112681,111335,112781,YFL005W,SEC4,RM11
CHR6,-,112762,113204,112062,113304,RUF20,RUF20,RM11
CHR6,+,113512,115997,112812,116097,YFL004W,VTC2,RM11
CHR6,-,116223,118858,115523,118958,YFL003C,MSH4,RM11
CHR11,-,81513,81441,80813,81541,tN(GUU)F,tN(GUU)F,RM11
CHR13,+,104825,106138,104125,106238,YFL002W-B,YFL002W-B,RM11
CHR12,+,573005,567690,572305,567790,YFL002W-A,YFL002W-A,RM11
CHR13,-,2584,3756,1884,3856,YFL066C,YFL066C,RM11
CHR6,-,120026,121845,119326,121945,YFL002C,SPB4,RM11
CHR6,+,122044,123371,121344,123471,YFL001W,DEG1,RM11
CHR6,+,124025,124638,123325,124738,YFR001W,LOC1,RM11
CHR6,+,124930,127448,124230,127548,YFR002W,NIC96,RM11
CHR6,-,127571,128037,126871,128137,YFR003C,YPI1,RM11
CHR6,+,128307,129226,127607,129326,YFR004W,RPN11,RM11
CHR6,-,129441,130786,128741,130886,YFR005C,SAD1,RM11
CHR6,+,131056,132662,130356,132762,YFR006W,YFR006W,RM11
CHR16,-,548571,548661,547871,548761,tF(GAA)F,tF(GAA)F,RM11
CHR6,+,134213,135273,133513,135373,YFR007W,YFH7,RM11
CHR6,+,135453,136114,134753,136214,YFR008W,FAR7,RM11
CHR10,+,395076,395007,394376,395107,tG(GCC)F1,SUF20,RM11
CHR6,+,137407,139664,136707,139764,YFR009W,GCN20,RM11
CHR6,+,139986,141484,139286,141584,YFR010W,UBP6,RM11
CHR6,-,141665,142176,140965,142276,YFR011C,MIC19,RM11
CHR10,+,352605,352692,351905,352792,tY(GUA)F1,SUP11,RM11
CHR6,+,142806,143388,142106,143488,YFR012W,DCV1,RM11
CHR6,+,144119,144204,143419,144304,YFR012W-A,YFR012W-A,RM11
CHR6,+,144809,147171,144109,147271,YFR013W,IOC3,RM11
CHR10,+,14661,16336,13961,16436,YFL055W,AGP3,RM11
CHR6,-,147423,148762,146723,148862,YFR014C,CMK1,RM11
CHR6,-,149143,151268,148443,151368,YFR015C,GSY1,RM11
CHR6,-,152901,155495,152201,155595,YFR016C,AIP5,RM11
CHR10,-,395008,395077,394308,395177,tG(GCC)F2,tG(GCC)F2,RM11
CHR6,-,157027,157613,156327,157713,YFR017C,IGD1,RM11
CHR6,-,157896,158986,157196,159086,YFR018C,YFR018C,RM11
CHR6,+,159267,166081,158567,166181,YFR019W,FAB1,RM11
CHR12,-,746402,746303,745702,746403,tS(GCU)F,tS(GCU)F,RM11
CHR6,+,167468,168165,166768,168265,YFR020W,CSS2,RM11
CHR6,+,169542,171043,168842,171143,YFR021W,ATG18,RM11
CHR6,+,171563,173763,170863,173863,YFR022W,ROG3,RM11
CHR6,-,174030,174541,173330,174641,RUF22,RUF22,RM11
CHR6,+,174603,176437,173903,176537,YFR023W,PES4,RM11
CHR6,-,176689,178161,175989,178261,YFR024C-A,LSB3,RM11
CHR6,-,178472,179478,177772,179578,YFR025C,HIS2,RM11
CHR10,-,201852,201923,201152,202023,tA(AGC)F,tA(AGC)F,RM11
CHR6,-,180189,180518,179489,180618,YFR026C,ULI1,RM11
CHR6,+,187681,188525,186981,188625,YFR027W,ECO1,RM11
CHR6,-,188644,190298,187944,190398,YFR028C,CDC14,RM11
CHR10,-,18520,20459,17820,20559,YFL054C,AQY3,RM11
CHR10,-,352691,352604,351991,352704,tY(GUA)F2,SUP6,RM11
CHR6,+,191137,193172,190437,193272,YFR029W,PTR3,RM11
CHR6,+,193512,196618,192812,196718,YFR030W,MET10,RM11
CHR6,-,196794,200305,196094,200405,YFR031C,SMC2,RM11
CHR6,-,200707,201617,200007,201717,YFR031C-A,RPL2A,RM11
CHR6,+,201914,202165,201214,202265,RUF23,RUF23,RM11
CHR6,-,202289,203157,201589,203257,YFR032C,RRT5,RM11
CHR6,-,203457,203635,202757,203735,YFR032C-A,RPL29,RM11
CHR6,-,203909,204171,203209,204271,YFR032C-B,MIN10,RM11
CHR6,-,204525,204967,203825,205067,YFR033C,QCR6,RM11
CHR6,-,205219,206156,204519,206256,YFR034C,PHO4,RM11
CHR6,-,206320,206660,205620,206760,YFR035C,YFR035C,RM11
CHR10,-,413600,413529,412900,413629,tK(CUU)F,tK(CUU)F,RM11
CHR6,+,207169,207542,206469,207642,YFR036W,CDC26,RM11
CHR6,-,207710,209382,207010,209482,YFR037C,RSC8,RM11
CHR6,+,209577,212137,208877,212237,YFR038W,IRC5,RM11
CHR6,-,212209,213725,211509,213825,YFR039C,OSW7,RM11
CHR10,+,21091,22865,20391,22965,YFL053W,DAK2,RM11
CHR6,+,214424,217434,213724,217534,YFR040W,SAP155,RM11
CHR6,-,217557,218443,216857,218543,YFR041C,ERJ5,RM11
CHR6,+,218647,219248,217947,219348,YFR042W,KEG1,RM11
CHR6,-,219303,220015,218603,220115,YFR043C,IRC6,RM11
CHR6,-,220181,221625,219481,221725,YFR044C,DUG1,RM11
CHR6,+,222189,223190,221489,223290,YFR045W,YFR045W,RM11
CHR6,-,223266,224350,222566,224450,YFR046C,CNN1,RM11
CHR6,-,224471,225357,223771,225457,YFR047C,BNA6,RM11
CHR6,+,226339,228326,225639,228426,YFR048W,RMD8,RM11
CHR6,+,228716,229086,228016,229186,YFR049W,YMR31,RM11
CHR6,-,229259,230058,228559,230158,YFR050C,PRE4,RM11
CHR6,-,230356,231995,229656,232095,YFR051C,RET2,RM11
CHR6,+,232698,233521,231998,233621,YFR052W,RPN12,RM11
CHR6,-,233784,235240,233084,235340,YFR053C,HXK1,RM11
CHR6,-,239047,239624,238347,239724,YFR054C,YFR054C,RM11
CHR6,+,244396,245417,243696,245517,YFR055W,IRC7,RM11
CHR6,+,249257,249711,248557,249811,YFR057W,YFR057W,RM11
CHR10,+,25914,27310,25214,27410,YFL052W,ZNF1,RM11
CHR6,-,12026,12477,11326,12577,YFL051C,YFL051C,RM11
CHR9,-,426562,426255,425862,426355,YFL065C,YFL065C,RM11
CHR4,-,5485,6007,4785,6107,YFL064C,YFL064C,RM11
CHR6,-,14963,17538,14263,17638,YFL050C,ALR2,RM11
CHR6,+,18495,20363,17795,20463,YFL049W,SWP82,RM11
CHR6,-,20533,21869,19833,21969,YFL048C,EMP47,RM11
CHR6,+,22111,24254,21411,24354,YFL047W,RGD2,RM11
CHR6,+,24505,25127,23805,25227,YFL046W,FMP32,RM11
CHR6,-,25318,26081,24618,26181,YFL045C,SEC53,RM11
CHR6,-,26344,27248,25644,27348,YFL044C,OTU1,RM11
CHR6,-,27409,29432,26709,29532,YFL042C,LAM5,RM11
CHR6,+,30425,30615,29725,30715,YFL041W-A,YFL041W-A,RM11
CHR6,+,30830,32697,30130,32797,YFL041W,FET5,RM11
CHR6,+,33041,34662,32341,34762,YFL040W,YFL040W,RM11
CHR14,+,787211,786730,786511,786830,YFL068W,YFL068W,RM11
CHR6,-,34951,36386,34251,36486,YFL039C,ACT1,RM11
CHR6,-,37057,37676,36357,37776,YFL038C,YPT1,RM11
CHR6,+,38028,39400,37328,39500,YFL037W,TUB2,RM11
CHR6,-,39507,40199,38807,40299,RUF21,RUF21,RM11
CHR6,+,40461,44515,39761,44615,YFL036W,RPO41,RM11
CHR6,-,44699,45676,43999,45776,YFL034C-B,MOB2,RM11
CHR6,-,45927,46615,45227,46715,YFL034C-A,RPL22B,RM11
CHR13,+,918251,917114,917551,917214,YFL062W,COS4,RM11
CHR6,+,47161,50381,46461,50481,YFL034W,MIL1,RM11
CHR6,-,50795,56115,50095,56215,YFL033C,RIM15,RM11
CHR6,+,56882,57844,56182,57944,YFL031W,HAC1,RM11
CHR6,+,58540,59696,57840,59796,YFL030W,AGX1,RM11
CHR6,-,59760,60865,59060,60965,YFL029C,CAK1,RM11
CHR6,-,61049,61917,60349,62017,YFL028C,CAF16,RM11
CHR6,-,62123,63615,61423,63715,YFL027C,GYP8,RM11
CHR6,+,64284,65578,63584,65678,YFL026W,STE2,RM11
CHR13,+,2150,2392,1450,2492,YFL067W,YFL067W,RM11
CHR6,-,65851,68939,65151,69039,YFL025C,BST1,RM11
CHR6,-,69552,72064,68852,72164,YFL024C,EPL1,RM11
CHR6,+,72706,75098,72006,75198,YFL023W,BUD27,RM11
CHR6,-,75222,76732,74522,76832,YFL022C,FRS2,RM11
CHR14,+,777518,776842,776818,776942,YFL061W,DDI2,RM11
CHR6,+,77690,79235,76990,79335,YFL021W,GAT1,RM11
CHR6,-,80977,81344,80277,81444,YFL020C,PAU5,RM11
CHR7,+,95006,93694,94306,93794,YGR254W,ENO1,RM11
CHR7,-,93410,91972,92710,92072,YGR255C,COQ6,RM11
CHR16,+,738620,738690,737920,738790,tT(UGU)G2,tT(UGU)G2,RM11
CHR7,+,91307,89830,90607,89930,YGR256W,GND2,RM11
CHR7,-,89726,88627,89026,88727,YGR257C,MTM1,RM11
CHR7,-,88260,85166,87560,85266,YGR258C,RAD2,RM11
CHR7,+,83458,81855,82758,81955,YGR260W,TNA1,RM11
CHR7,-,81622,79194,80922,79294,YGR261C,APL6,RM11
CHR7,-,78969,78185,78269,78285,YGR262C,BUD32,RM11
CHR7,-,77979,76706,77279,76806,YGR263C,SAY1,RM11
CHR7,-,76348,74094,75648,74194,YGR264C,MES1,RM11
CHR7,+,73290,71186,72590,71286,YGR266W,YGR266W,RM11
CHR7,-,70942,70212,70242,70312,YGR267C,FOL2,RM11
CHR7,-,972290,967330,971590,967430,YGL206C,CHC1,RM11
CHR7,-,69889,69294,69189,69394,YGR268C,HUA1,RM11
CHR7,+,68576,64438,67876,64538,YGR270W,YTA7,RM11
CHR7,+,64155,58253,63455,58353,YGR271W,SLH1,RM11
CHR7,-,58146,57446,57446,57546,YGR271C-A,EFG1,RM11
CHR7,-,57231,56708,56531,56808,YGR273C,YGR273C,RM11
CHR7,-,56051,52852,55351,52952,YGR274C,TAF1,RM11
CHR7,+,52670,52198,51970,52298,YGR275W,RTT102,RM11
CHR7,-,52125,50465,51425,50565,YGR276C,RNH70,RM11
CHR7,-,50300,49384,49600,49484,YGR277C,CAB4,RM11
CHR7,+,49213,47506,48513,47606,YGR278W,CWC22,RM11
CHR7,-,47104,45945,46404,46045,YGR279C,SCW4,RM11
CHR7,-,44995,44181,44295,44281,YGR280C,PXR1,RM11
CHR7,+,43081,38649,42381,38749,YGR281W,YOR1,RM11
CHR7,-,38123,37183,37423,37283,YGR282C,BGL2,RM11
CHR7,-,36891,35867,36191,35967,YGR283C,YGR283C,RM11
CHR7,-,35248,34317,34548,34417,YGR284C,ERV29,RM11
CHR7,-,34054,32754,33354,32854,YGR285C,ZUO1,RM11
CHR7,-,32089,30963,31389,31063,YGR286C,BIO2,RM11
CHR7,-,28683,26915,27983,27015,YGR287C,IMA1,RM11
CHR2,+,792966,794720,792266,794820,YGR292W,MAL12,RM11
CHR2,+,796674,797035,795974,797135,YGR294W,PAU12,RM11
CHR7,+,966674,964429,965974,964529,YGL205W,POX1,RM11
CHR14,-,779497,780634,778797,780734,YGR295C,COS6,RM11
CHR4,+,6338,1826,5638,1926,YGR296W,YRF1-3,RM11
CHR11,-,319997,320067,319297,320167,tH(GUG)G1,tH(GUG)G1,RM11
CHR7,+,1064402,1063783,1063702,1063883,YGL258W,VEL1,RM11
CHR7,-,963713,963412,963013,963512,YGL204C,YGL204C,RM11
CHR7,-,962939,960727,962239,960827,YGL203C,KEX1,RM11
CHR11,+,590631,590725,589931,590825,tK(UUU)G1,tK(UUU)G1,RM11
CHR7,+,953367,951866,952667,951966,YGL202W,ARO8,RM11
CHR7,-,951572,948529,950872,948629,YGL201C,MCM6,RM11
CHR10,+,413530,413601,412830,413701,tK(CUU)G1,tK(CUU)G1,RM11
CHR7,-,946741,946131,946041,946231,YGL200C,EMP24,RM11
CHR7,+,945844,945138,945144,945238,YGL198W,YIP4,RM11
CHR7,+,944737,940275,944037,940375,YGL197W,MDS3,RM11
CHR7,-,1063023,1061348,1062323,1061448,YGL257C,MNT2,RM11
CHR7,+,939552,938267,938852,938367,YGL196W,DSD1,RM11
CHR7,+,937910,929893,937210,929993,YGL195W,GCN1,RM11
CHR7,-,929716,929475,929016,929575,YGL194C-A,YGL194C-A,RM11
CHR7,-,929069,927712,928369,927812,YGL194C,HOS2,RM11
CHR7,-,927539,925324,926839,925424,RME2,RME2,RM11
CHR7,-,927521,927213,926821,927313,YGL193C,YGL193C,RM11
CHR7,+,927193,925392,926493,925492,YGL192W,IME4,RM11
CHR7,+,924631,924243,923931,924343,YGL191W,COX13,RM11
CHR7,-,923634,922055,922934,922155,YGL190C,CDC55,RM11
CHR7,-,921216,920858,920516,920958,YGL189C,RPS26A,RM11
CHR7,-,920621,920482,919921,920582,YGL188C-A,YGL188C-A,RM11
CHR7,-,919741,919275,919041,919375,YGL187C,COX4,RM11
CHR7,-,918408,916670,917708,916770,YGL186C,TPN1,RM11
CHR7,+,1060345,1059198,1059645,1059298,YGL256W,ADH4,RM11
CHR7,-,916278,915140,915578,915240,YGL185C,YGL185C,RM11
CHR7,-,914829,913433,914129,913533,YGL184C,STR3,RM11
CHR7,-,912915,912174,912215,912274,YGL183C,MND1,RM11
CHR7,+,911552,910417,910852,910517,YGL181W,GTS1,RM11
CHR7,+,909375,906683,908675,906783,YGL180W,ATG1,RM11
CHR7,-,906033,904352,905333,904452,YGL179C,TOS3,RM11
CHR7,+,902092,898877,901392,898977,YGL178W,MPT5,RM11
CHR7,-,898033,896370,897333,896470,YGL176C,YGL176C,RM11
CHR7,-,896164,895128,895464,895228,YGL175C,SAE2,RM11
CHR7,+,894904,894105,894204,894205,YGL174W,BUD13,RM11
CHR7,-,893922,889337,893222,889437,YGL173C,XRN1,RM11
CHR7,+,888747,887330,888047,887430,YGL172W,NUP49,RM11
CHR7,+,887057,885364,886357,885464,YGL171W,ROK1,RM11
CHR7,-,885294,884054,884594,884154,YGL170C,SPO74,RM11
CHR10,-,413600,413529,412900,413629,tK(CUU)G2,tK(CUU)G2,RM11
CHR7,+,883389,882110,882689,882210,YGL169W,SUA5,RM11
CHR7,+,882017,881686,881317,881786,YGL168W,HUR1,RM11
