SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
4297,7,424415,0.000428666948772305,0.0607605714303835,0.994374941737479
4298,7,424620,-0.00623938165885551,0.0599732560208378,0.917199809326783
4299,7,424652,0.0403618761333636,0.0602273676426219,0.503194984117416
4300,7,424942,0.02303609395382,0.0599035465374895,0.70080011940481
4301,7,425235,0.0460497144858628,0.0599240721485061,0.442723163096132
4302,7,426067,0.0401025436332865,0.0598379614828481,0.503177628103771
4303,7,427479,0.0467437820972674,0.0598673196889635,0.435449514365192
4304,7,428717,0.0327738168812801,0.0599618995786468,0.585014436171149
4305,7,430559,0.0681460296612582,0.0599217834056317,0.256205277505006
4306,7,432426,0.0494133999448683,0.0601497555577356,0.411912448021136
4307,7,433131,0.0493201943128935,0.0595990111990016,0.408493667011696
4309,7,433461,0.0560296322668442,0.059816201263279,0.349555033124637
4310,7,433639,0.0672948908715391,0.0597075182627903,0.260476038275566
4311,7,433742,0.0654821530477949,0.0602492247722095,0.277842602959186
4312,7,433809,0.0530027504624907,0.0597612935120559,0.375732443604527
4317,7,434030,0.0653598301809332,0.0598368166294242,0.275445616900264
4318,7,434363,0.0528799654729202,0.0597154099953317,0.376472051513183
4319,7,434513,0.0664877170578213,0.0598216671309576,0.26713883975239
4320,7,434545,0.0861756977820418,0.0595896046590079,0.149021513869192
4321,7,434968,0.0310734551055312,0.0603050598112971,0.606686104910424
4323,7,435937,0.0172197174270222,0.0599802654729226,0.774212070425332
4324,7,436038,0.0170095133303876,0.0599469915560231,0.77677401611257
4325,7,436063,0.0211039839997901,0.0596939909014865,0.723897574319942
4327,7,437491,0.0189151507904312,0.0598574250387563,0.75218667493094
4329,7,438424,0.0204198230521051,0.0607367440934895,0.736918199022999
4330,7,438728,0.0272695547965196,0.0603745286875439,0.651781829756162
4335,7,446235,0.053266906036774,0.0602699713729906,0.377402979201207
4336,7,449305,0.0392814518023807,0.0608840877521462,0.519226924563153
4337,7,449489,0.0221800307216065,0.0606942295302544,0.71500270075053
4339,7,455708,0.040270564315523,0.0607076338642841,0.507537739853817
4340,7,455735,0.00554407456495121,0.0604413017008466,0.926967300225114
4341,7,458896,0.035240020809743,0.0608296870301733,0.562740933801912
4342,7,458995,0.0474375180566402,0.0605663278640072,0.434015732492525
4344,7,460296,0.0225433632625599,0.0607875837350681,0.710968182772573
4345,7,460447,0.0440472639320143,0.060934417886222,0.470242431479014
4346,7,460988,0.0741694576721375,0.0601939864914473,0.218704229941578
4347,7,461431,0.0698775502746339,0.0603991951317996,0.248083864218262
4348,7,462915,0.0672279472445481,0.0618336129992145,0.277672782931833
4349,7,465310,0.0850080935390001,0.060655668925451,0.161947272029499
4350,7,465688,0.0822444625374682,0.061062657820848,0.178880869493061
4351,7,467332,0.0811894345286936,0.0606456640300241,0.181513306957932
4352,7,467497,0.04044766114275,0.0609853801728001,0.507612690858823
4356,7,469647,0.0756642883393621,0.060485010869381,0.211777786249217
4357,7,469734,0.0740019314131795,0.0607996426479813,0.224362435361844
4358,7,471518,0.0858582428917314,0.0616098533514724,0.16432130392788
4359,7,472246,0.0667240170598397,0.0611669372474181,0.276082458186022
4360,7,477177,0.0854072449828632,0.0614191497085406,0.165233771083197
4361,7,477678,0.0984673768229378,0.0609336475377116,0.106992600754776
4362,7,477857,0.0700283475980286,0.0610557520677585,0.252176023856004
4363,7,479063,0.0608256180241402,0.0612169882207293,0.321094907180438
4366,7,482519,0.0204919012219122,0.0621491707016834,0.741806175922569
4370,7,489418,-0.00712970688974024,0.0620708787880157,0.908618259518667
4371,7,492815,-0.0162771520935219,0.0620912679564754,0.793359625055518
4372,7,494079,-0.0110934362787682,0.0620268180614126,0.858158848646584
4373,7,494841,-0.0218517115635886,0.0621273583635347,0.725254774452473
4374,7,494885,-0.035837665427481,0.0633535344947333,0.571972454163499
4375,7,497601,-0.00943536818244883,0.0622839222350399,0.879676029475944
4376,7,505014,-0.0130287808854486,0.0617937584381942,0.833131448422524
4377,7,506260,-0.0112498790487598,0.0622077296230382,0.856594005169075
4378,7,507347,-0.0189390234855933,0.0622870231551514,0.761260952360876
4379,7,508075,-0.0236650600795347,0.0629028216497158,0.706982187139665
4380,7,508351,-0.0243569910709069,0.0626732840411781,0.697780947621418
4383,7,516852,-0.0218029844281262,0.0621997869240913,0.726148935901098
4384,7,520054,-0.068576434490726,0.0617190044702942,0.267278396042868
4385,7,524777,-0.0588641584958223,0.0619778595393557,0.342883449701876
4386,7,524944,-0.0566734134763367,0.0621363559741097,0.362348332882743
4387,7,529282,-0.0566734134763367,0.0621363559741097,0.362348332882743
4388,7,530662,-0.0360178329288212,0.0634134333525043,0.570406736116848
4389,7,531465,-0.0576599832074827,0.0620214299417965,0.353172929704682
4391,7,533328,-0.0699080759906254,0.0620683702933987,0.260800454358705
4392,7,533941,-0.0655561108875482,0.0622545912751234,0.29304633795595
4393,7,534871,-0.0716525626297,0.061702720293411,0.246323049077325
4394,7,534988,-0.0785792465886925,0.0610634146308093,0.198990984805262
4395,7,543693,-0.0978016120740524,0.0609475214277242,0.109457248564934
4396,7,544711,-0.070086817234944,0.0610880483528328,0.252031274243929
4398,7,547208,-0.0735761410913955,0.0618935344666685,0.235335852202601
4399,7,550634,-0.0673009465155423,0.0619685951487709,0.27819827960946
4400,7,555705,-0.0471779099025533,0.0610197764732867,0.439946463978669
4401,7,557700,-0.00976542811004588,0.0600944531611264,0.871004067137838
4402,7,558857,-0.0160060360130556,0.0602026697705552,0.790495153209785
4405,7,568141,-0.0183221301926246,0.060288790911761,0.76137850060937
4406,7,568267,-0.00554679597885199,0.0607049913641004,0.927248058697859
4407,7,568279,-0.0112837292626785,0.0604554188812573,0.852045842709646
4409,7,575154,-0.00947491942313894,0.0602797957328853,0.875191009121616
4410,7,576468,-0.0270816709333992,0.0602105823014266,0.653143285267572
4411,7,577840,-0.0398485854829209,0.0611280019866649,0.51489790436514
4412,7,578213,-0.0298195368810639,0.0608652762121157,0.624489957029439
4413,7,579729,-0.023054112173951,0.0605011539390884,0.703393567393761
4414,7,581739,-0.0241510024879343,0.0602681986272724,0.68886468084532
4415,7,581755,-0.0297174298471093,0.0608426000782391,0.625547654706978
4416,7,581805,-0.0309358158276922,0.0613244801273411,0.614252113897645
4417,7,581909,-0.0452652164493852,0.0602751650703996,0.45316727997923
4418,7,583615,-0.0255581587881049,0.0605826502634854,0.673374828790444
4419,7,585575,-0.0194986088289033,0.0598188389512757,0.744647004708919
4420,7,585680,-0.0412912901426042,0.0598356710993618,0.490598465932669
4421,7,587240,-0.0471934526266801,0.06027541890758,0.43417349821286
4422,7,587567,-0.0440536305644935,0.0599856466208682,0.463190789786004
4423,7,588483,-0.0387986787810515,0.0600568193445012,0.518677824728351
4424,7,591077,-0.0532337692492798,0.0605596962356443,0.379983157207806
4426,7,592116,-0.0501566079724927,0.0603240251871272,0.406279677371024
4427,7,592624,-0.0249569190587468,0.060844099115096,0.681924108469065
4428,7,592970,-0.0285477809093447,0.0603085965819317,0.636247728606785
4429,7,592987,-0.016484449261428,0.0598084178497756,0.783000535523229
4432,7,593465,-0.0272445995033348,0.059982842490338,0.649959321933941
4433,7,593616,0.018827487296241,0.0602047724093569,0.754674898855841
4434,7,593817,0.0209187903408546,0.0606954980759282,0.730561677949323
4435,7,594413,0.0377091327306076,0.0599405826849766,0.529684897623284
4436,7,594506,0.0415732166507861,0.0598781227948584,0.487952481576142
4437,7,594509,0.034829255393825,0.0597774621335758,0.560501857013311
4438,7,594510,0.00864757081762874,0.0594103552873722,0.884354489124868
4439,7,594969,-0.0183304926009483,0.059476365701954,0.758113512255796
4441,7,596554,-0.00795692331008296,0.0594776577087291,0.893652748261839
4442,7,597251,0.0120604975543113,0.0595235169153463,0.839550853815435
4443,7,598680,0.0152172177777442,0.0595413861419785,0.79842881037798
4444,7,599356,-0.00168977193996983,0.0597514109114603,0.977454785701687
4445,7,600769,0.0083633698061758,0.0593080061317392,0.887937844806602
4446,7,601612,0.0224842752216627,0.0598404313610717,0.707337981296617
4447,7,603497,-0.0323160278710402,0.0596291295873174,0.588194627628914
4448,7,605966,-0.0356352593145776,0.0594158303631398,0.549050737659206
4451,7,607810,-0.036687115700632,0.0607029844721848,0.545985334617846
4453,7,609851,-0.0281698593246011,0.0595622156574654,0.636542236864205
4454,7,610875,-0.031371797573563,0.0597626998216045,0.599954819054858
4455,7,610923,-0.00445679800959356,0.0601401744391402,0.940967351724061
4456,7,611358,0.0269753225397766,0.0597097877420663,0.651709338751018
4457,7,615456,0.0306427875817991,0.0596416552290793,0.607726109499337
4458,7,615761,0.012522014371548,0.0593392461428867,0.832990188564033
4462,7,616486,0.00960628617452669,0.0593407862209587,0.871490320364948
4463,7,617052,-0.00812301008092778,0.0595856944344612,0.89164220162498
4464,7,617977,-0.00806932856900622,0.0597743973339469,0.892691660022982
4465,7,619361,-0.00498437532864737,0.0598176311121445,0.933639406867232
4466,7,619706,-0.000302662785970548,0.0596486828346188,0.995954345544073
4467,7,620294,0.0118926456642652,0.0592945817672001,0.841151228226404
4468,7,620780,-0.014070184162425,0.0595663983803904,0.813406648124263
4469,7,620796,-0.0127311572896416,0.0596314871167929,0.83106240300048
4470,7,622096,0.00500536589846982,0.0604682455257145,0.934075960276197
4471,7,624442,0.00706759942353379,0.0595329003849385,0.905566668425441
4472,7,625864,0.00788539546413827,0.0598653838724576,0.89528177004382
4475,7,627924,0.0115341362050653,0.0596455258159414,0.846774113687997
4476,7,628958,-0.00248215845664614,0.0595111968230677,0.9667541803733
4477,7,629919,-0.0598062264196142,0.0592406326249105,0.313403671964308
4478,7,629962,-0.0434774223091154,0.0597748867024626,0.46749206572543
4481,7,633464,-0.0306608807656362,0.0594619777252457,0.606429751363735
4482,7,633724,-0.00505349091606128,0.0595804765044321,0.932454245129718
4483,7,634684,0.00648306505265772,0.0603890068147819,0.91456829880852
4485,7,638015,-0.00254532108705141,0.0600824097220827,0.966232612289236
4487,7,638846,-0.017948019145645,0.059666328897112,0.763739148592162
4488,7,639021,-0.00119326684655663,0.0597879085382842,0.984087889445259
4489,7,640432,0.0292066769748746,0.0600912335876284,0.627241159002225
4490,7,640575,0.0316164761193293,0.0598432001120469,0.597607878352908
4491,7,642057,0.0325361548066837,0.0598842938537442,0.587254483385808
4492,7,642267,0.0148242930164635,0.0602521429703475,0.805796118128727
4493,7,642420,0.0313887874064125,0.0594245039823912,0.597683501325018
4495,7,644412,0.0274284018946036,0.060751608458535,0.651917734122942
4497,7,645493,0.0135384149725276,0.0599877907054286,0.821576118907087
4498,7,645997,-0.0140472502063831,0.0603231012131495,0.81599976721878
4499,7,647284,-0.00496657167365178,0.0598056149543857,0.933862638033423
4500,7,647344,-0.0173497466414179,0.0606715556705152,0.775075124368821
4501,7,648198,-0.0229612555325529,0.059906528661173,0.701739404099527
4503,7,648927,0.0122926151348762,0.0606179039591259,0.839417161942805
4504,7,648978,-0.0046084655431794,0.0599184908941417,0.938736931282099
4507,7,652017,0.00613806886934121,0.0597366890691814,0.918218086681844
4508,7,652607,-0.0033000477341994,0.0596837467781322,0.955936929237062
4509,7,653017,-0.0121111428024457,0.0596810018566589,0.839305653243672
4510,7,653148,-0.0155670453783795,0.0598495524058991,0.794936004271257
4511,7,653157,-0.0127435501977614,0.0597778524463367,0.831308226801914
4513,7,656911,-0.0068013771176908,0.0597594918390441,0.909451131825992
4514,7,657229,0.0133695849237459,0.0605857434186904,0.825475310969787
4516,7,657638,-0.00921885177506987,0.0596719582430469,0.8773099561935
4517,7,657869,0.0168467998947901,0.0596043032449591,0.777615390315852
4518,7,658138,0.0270701521689244,0.059639392328269,0.650181762884875
4519,7,658177,0.0221946442743085,0.0598031869177389,0.710764741189644
4520,7,658876,0.00696498225615294,0.0610994903807516,0.909307265915204
4521,7,658924,0.00199255946372134,0.0599324385957517,0.973496599379929
4529,7,660057,0.00995356913513024,0.0597635161261589,0.867820080307333
4530,7,660120,0.010728304286334,0.0602836314319078,0.858853483808866
4531,7,660197,0.0140431766869186,0.0598612246025344,0.814658679710389
4532,7,660217,-0.00301379963899795,0.0599091127490945,0.959906837883809
4533,7,660351,-0.00777731982458563,0.0596539262175725,0.896344813682642
4535,7,660725,0.022475327972282,0.0600706527249443,0.708518678511802
4536,7,663901,0.0333567556065826,0.0598188302174889,0.577450718461168
4538,7,668812,0.0258819458429181,0.059398993975902,0.663298690096629
4539,7,669370,-0.0141509422411876,0.0595939165825694,0.812440685138581
4542,7,677969,-0.00516714191767392,0.0596532973889149,0.931023035268637
4547,7,678429,0.0467263341697922,0.0599735932753142,0.436433885415296
4548,7,678526,0.0360389821718303,0.0597451562245392,0.546755178058507
4549,7,681312,0.00744610468386547,0.0595000806926435,0.900480433936909
4550,7,682093,0.0184544297630368,0.0592070599112843,0.755457809636297
4551,7,684139,-0.00920841663994565,0.0607188172435021,0.879544329592505
4552,7,688776,0.0647364662105623,0.0591640098182325,0.27461920981848
4553,7,689845,0.0242747582508575,0.0594141199254619,0.683103835787929
4554,7,698308,0.0335870689853696,0.0602617956011251,0.577639772472015
4558,7,702818,-0.00924446517169233,0.0592622134604675,0.876128043430662
4559,7,702968,0.00493095035809929,0.059757134754842,0.934282757194283
4560,7,703750,0.014329010529181,0.0596304600687224,0.810239639275741
4561,7,704214,0.0181610564900557,0.0592007853311699,0.759198913265591
4562,7,705337,0.0233576445096181,0.0592474728970625,0.693642900303071
4563,7,705700,-0.00185089190739252,0.0592866372865682,0.975112230047408
4566,7,713462,-0.00676689647737483,0.0597935818323838,0.909959358490903
4567,7,713788,9.38297631056101e-05,0.0593655414586247,0.998739802849798
4568,7,714424,0.0173123991415204,0.0596282177313449,0.77172736572379
4569,7,714599,0.00185288916134729,0.0599784573827632,0.975372667860664
4573,7,716049,0.00314429592312167,0.0593653057792157,0.957789587192445
4574,7,717567,0.00592294523481779,0.0604367348960474,0.921986008170925
4575,7,719360,-0.00233760966506388,0.0592772258248105,0.968565703866917
4576,7,719697,0.0193168780698217,0.0595422890962899,0.745810092548893
4577,7,719941,-0.0247149030656765,0.0591688859051036,0.676419688766307
4578,7,722595,-0.0268246632080103,0.060100238731017,0.655631067694338
4579,7,725198,-0.0120406176321566,0.0591716535042767,0.838872244371572
4580,7,726885,-0.0172212225237687,0.0592627815382763,0.771534897643752
4583,7,727961,0.00691934701374033,0.0597748057796889,0.907911020509195
4584,7,729111,0.00380658562666866,0.0595707611949781,0.949085834297421
4585,7,729257,-2.06964294867107e-05,0.0592086761222217,0.999721296414046
4586,7,729377,0.0430394416970889,0.0595270448100687,0.470144333737986
4587,7,729692,0.0296403711792423,0.05918765508633,0.616833575429765
4588,7,730604,0.0158638649610094,0.0593200823018787,0.789295639576976
4589,7,730706,-0.00323754859331868,0.0600589356885563,0.957040396637814
4591,7,732233,0.0102782329850923,0.0594336676210289,0.862800686701382
4593,7,738918,0.00514667457147933,0.0595107130120771,0.931131375136684
4594,7,739112,0.00292059516051085,0.059465727665425,0.960856284497305
4595,7,739245,0.010476710912567,0.0591417888508542,0.859495579057342
4596,7,739354,-0.00451723306632515,0.059234323944501,0.939255134700385
4597,7,751217,0.00829685496285087,0.0592191598142118,0.888657542269285
4598,7,753356,0.0272274497416071,0.0593647877206646,0.646770317656401
4599,7,754860,0.0110103456562635,0.0592590200165023,0.852708061166598
4601,7,757758,0.0107756240281091,0.0608027805616071,0.859435223816168
4602,7,758060,0.0144677619664497,0.0595937010795986,0.80832198745561
4603,7,762339,0.00832480724993362,0.060471681006029,0.890584020199701
4604,7,762575,0.0375279607318463,0.060207477265219,0.533482925381768
4606,7,766310,0.00140890779634373,0.0594857388013279,0.981117413510038
4607,7,767102,-0.00185465990980435,0.0591592171025922,0.975007884630866
4608,7,768955,-0.00114995378385874,0.0593617495291676,0.984555318989842
4610,7,776465,-0.0211583642055277,0.0601110412203706,0.725057305992456
4611,7,779852,0.00808125725300651,0.0594167081979726,0.891891027137116
4612,7,783183,0.00879232967068336,0.0595854253004761,0.88277553627554
4613,7,784494,-0.00141893689273072,0.0594375527072717,0.980967612008377
4616,7,785343,0.0176691212202948,0.0596179148936939,0.76711977521948
4617,7,785665,-0.0501013070682996,0.0592858657334384,0.398638510198061
