SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3611,6,27767,0.0471797590252389,0.0611039041438238,0.440557907745329
3612,6,28811,0.0524483076631119,0.0608353946338707,0.389198661446606
3613,6,28916,0.0511468145709715,0.060754764465025,0.400438051100424
3618,6,30322,-0.08879425517654,0.0604663980119595,0.142861893143309
3621,6,32438,-0.103353485539842,0.061262463016618,0.0924751137007837
3622,6,35840,-0.0648160066850638,0.0612451969403004,0.290640743647001
3623,6,36181,-0.0540201445116159,0.0608286033864433,0.375107037822368
3624,6,36236,-0.0652285863601878,0.0609695410957077,0.285415435547132
3625,6,38641,-0.0464392102967956,0.0611936216985864,0.448424949163507
3626,6,39419,-0.0687103908197664,0.0614280022996729,0.264092075523147
3627,6,39566,-0.0660954491078047,0.0607485350725726,0.277329816354179
3628,6,39609,-0.0616282762003866,0.0607753229439587,0.311260798733134
3629,6,40630,-0.0802467632140374,0.0605288901716175,0.18577658567419
3630,6,41068,-0.0788298530197897,0.0609591067616911,0.196801510180321
3631,6,41221,-0.0876398113839415,0.0608733332510143,0.150836298133675
3632,6,41296,-0.0767330679215629,0.0607265957197468,0.207213739802304
3633,6,41435,-0.089490665578593,0.0607099545715478,0.141354209609049
3634,6,41573,-0.0900813879700155,0.0605183926443942,0.137512914815235
3635,6,41626,-0.0914448761315503,0.0607791988389274,0.133335969815482
3636,6,42992,-0.101449946108807,0.0605615711453516,0.0947896205188248
3637,6,45282,-0.138196244217272,0.0602319377250963,0.0223539402860031
3638,6,45815,-0.152391462946636,0.0602274269834994,0.0118316867002462
3639,6,47290,-0.172511556821924,0.0601045201755736,0.00434944337915623
3640,6,48282,-0.163120131830523,0.0600338877277782,0.00690948278085547
3641,6,48919,-0.122378761929838,0.0610728990854361,0.0458536653801733
3642,6,48921,-0.13633947697824,0.0615292640369108,0.0273393283540341
3643,6,50414,-0.100631735119008,0.0609572602938669,0.099657074666414
3644,6,50685,-0.0924835483887433,0.0609732214667032,0.130214798874999
3645,6,50825,-0.0930903105106347,0.0608825868727279,0.127156609558678
3649,6,51526,-0.100168731607893,0.060984466299411,0.101370954344009
3650,6,51781,-0.0976203355254758,0.0608507732174078,0.109551484662381
3651,6,52550,-0.0934654849687013,0.0607821421358055,0.125014668500139
3652,6,53989,-0.0652801057642083,0.0606659737713897,0.282636202152162
3654,6,54932,-0.0846810729562547,0.061794595532553,0.171444207658201
3655,6,55876,-0.0420233359336335,0.0611028479559181,0.492063393940746
3656,6,56091,-0.0415434388960002,0.061207024813927,0.497749596519164
3657,6,57460,-0.0313885920210173,0.0609624888283707,0.606956530437824
3660,6,62743,-0.0658132767969937,0.0612249243902269,0.283134629061954
3662,6,64449,-0.0809656274151301,0.0609316648249262,0.18477424883691
3664,6,65125,-0.0690053057057411,0.0621834473701463,0.267881391905736
3665,6,65133,-0.0721067800379741,0.0622500964695991,0.247508351605405
3666,6,65183,-0.0700229159807461,0.0608903085986689,0.250928702337103
3667,6,66460,-0.0327655374742002,0.061221627271915,0.592851684060272
3668,6,67184,-0.0690842280049784,0.0611256748755796,0.259159369767348
3669,6,71471,-0.0524480310259633,0.061424199998907,0.393758339136675
3670,6,71997,-0.0687395252572289,0.0616593346473791,0.265682739175674
3671,6,72514,-0.0473669204333196,0.0617304094853253,0.443404744003692
3673,6,73433,-0.0567422296379807,0.0615884517529232,0.357516347732206
3674,6,74406,-0.0728600606637164,0.0610955869050426,0.23384334086728
3676,6,74913,-0.0881233365183757,0.0608217409345419,0.148259120658539
3677,6,75397,-0.0537305162873853,0.0614777482207211,0.382721615696962
3678,6,76427,-0.0932935106323453,0.0609418118782997,0.126699110457953
3681,6,76526,-0.0792655349177595,0.0622940358978927,0.204053691167239
3682,6,78316,-0.0199489313002891,0.0614343250363807,0.745585623704062
3683,6,78381,-0.0208324475604933,0.0614231007232181,0.734688561789866
3684,6,78862,-0.00160726695178537,0.0614582948814326,0.97915075402255
3685,6,78907,-0.0115652595371872,0.0613643274826859,0.850617492877635
3686,6,79638,0.0194939010108864,0.0614243454714953,0.751154741078639
3687,6,79955,0.0313159274154727,0.0615216527413742,0.611054218580903
3688,6,80725,0.0253092710842301,0.0611352739402262,0.679134299434242
3689,6,80860,0.00555181229697099,0.0613007282852724,0.927888161018539
3690,6,83761,-0.00916693532735424,0.0613167108973145,0.881243366146194
3692,6,88005,-0.0216759978963954,0.0630717710809452,0.73129762173145
3693,6,88006,-0.038688560299001,0.0628550543300078,0.53860781481237
3696,6,88398,-0.0310227200146329,0.0622451786057229,0.618515659526627
3697,6,88475,-0.0249465400382732,0.0617857269495729,0.686634465669146
3698,6,90318,-0.0459712657546665,0.0611011414561571,0.45232408190479
3699,6,91505,-0.0430863494359811,0.0613512167525497,0.482961110762772
3700,6,91959,-0.0183369362734377,0.0620324338451727,0.767707543462858
3701,6,92208,-0.0369285134514845,0.0612989594669324,0.547272760075078
3702,6,95448,0.113153552659371,0.0618837249893551,0.0683202713826092
3703,6,95468,0.115561137019827,0.0618757594261532,0.062641880904525
3704,6,95926,0.0744685408049176,0.0613567370900855,0.225674545069889
3708,6,98879,0.0716025757547574,0.0620412099020354,0.249234537802863
3710,6,101306,0.0112606648052899,0.0611003870290629,0.853885694060388
3711,6,101424,-0.00655346167894461,0.0612837419125239,0.914900197202354
3712,6,101439,0.0311560804072136,0.0615741968322356,0.613177766188832
3713,6,101478,0.00548949746639357,0.0615958294940377,0.929036088485862
3717,6,106653,-0.0101184620522211,0.0612823681845292,0.868950241726055
3718,6,107478,0.0149778984586772,0.0608912987258443,0.80584249490471
3719,6,107527,0.0259432951669711,0.0608346406620456,0.670035573343888
3722,6,111711,0.00328883940619906,0.0611030757646319,0.95710547790842
3723,6,114692,-0.00581441153210654,0.0607847202366977,0.923848218743549
3724,6,114714,-0.00611879133594273,0.0607846355970131,0.919874771746379
3725,6,115037,0.0108071634592867,0.0614403122493963,0.860475762875153
3726,6,116654,0.0400311518623648,0.0606706181219446,0.509805263883436
3728,6,119386,0.0604660336731188,0.0611015548303457,0.323048016142968
3729,6,123079,0.0661015796949053,0.0612146809612604,0.280954169462475
3730,6,146131,0.0779331266865681,0.061446206601487,0.205521402548639
3731,6,151731,0.0977856796468929,0.0607628848312218,0.108444762172136
3733,6,157270,0.0779789050039992,0.0606599881347994,0.199457493142169
3734,6,158136,0.0709417218076358,0.0617406212283869,0.251322257621913
3735,6,158910,0.0551067611293494,0.0606218349021619,0.363957158796556
3736,6,162526,0.0761552066823604,0.0608529521256062,0.211594359391125
3737,6,163117,0.0872169949085005,0.0609072195152897,0.153038730435711
3738,6,163321,0.0730471323707564,0.0606034974068346,0.228883813747052
3739,6,163435,0.0788854554687094,0.0608664012219529,0.195807497685083
3741,6,166074,0.0718706137584858,0.0610474670372637,0.23987266941043
3743,6,167198,0.0719643305857747,0.0608533389420474,0.23776902195335
3750,6,168223,0.100603189147308,0.0608985809974954,0.0994279822590014
3753,6,168572,0.0946900265750505,0.0606533059921435,0.119380049584838
3754,6,173904,0.0926595650126217,0.0612626428794308,0.131302198775096
3755,6,175273,0.110747308170881,0.0605931450529057,0.0684355473783465
3756,6,178778,0.137029345661462,0.0605194400382946,0.0241667330792282
3759,6,180643,0.152977043783388,0.0603497409146069,0.0116810739709413
3760,6,183039,0.161090120187211,0.0603967760759889,0.00800098013748488
3761,6,183936,0.159657472100885,0.0603904382386168,0.00856498220915505
3762,6,184860,0.182382991138425,0.0601339545767235,0.00260104490766302
3763,6,187264,0.202560562787526,0.0599757260244609,0.000813401481383639
3765,6,188423,0.180997528904289,0.0608551983624192,0.00313928101101563
3766,6,188938,0.194115515820299,0.0603553124083487,0.00141897655398606
3767,6,189863,0.16771099290724,0.0603354200886589,0.00573328135996656
3771,6,192593,0.189727572649025,0.0606496971416169,0.00190473983100184
3772,6,193272,0.183828025411849,0.0600775612521254,0.00238395227043541
3773,6,193671,0.170577154188276,0.0604812716738108,0.00506844141360026
3774,6,199005,0.0817933155810995,0.0609173219805853,0.180233866567762
3775,6,199448,0.10298705182637,0.0621186325632228,0.0982241306120653
3776,6,201624,0.109480227218846,0.0615378239180293,0.0760883473728945
3777,6,201882,0.0855895684747487,0.0609635647366326,0.161214001204177
3778,6,203342,0.0675364351898973,0.061202854114383,0.270568250212933
3779,6,204006,0.140695210501567,0.0602694229336953,0.0201330941207658
3780,6,204440,0.0925817538899198,0.060585447535481,0.127378606628028
3781,6,204681,0.100715461548291,0.0604211016630331,0.0964227882864175
3783,6,208815,0.116097665628933,0.0604100016431274,0.0554320861798578
3784,6,208850,0.105509919451035,0.0606399337284829,0.0827408743984129
3786,6,211447,0.0876793557108908,0.0604710067298986,0.147963019708105
3787,6,212247,0.0737350144788073,0.0605982643797956,0.224499210443636
3788,6,214251,-0.0176561525521497,0.0609863657592351,0.772361221386578
3789,6,216365,-0.0406495606427659,0.0610134426064333,0.505693244577012
3790,6,221588,0.0198244510803405,0.06077922550889,0.744487884945734
3791,6,223266,-0.0233514148932997,0.0616724574408725,0.705185775979978
3792,6,223299,-0.0289815332075636,0.0608798697624981,0.634337091543783
3793,6,225352,-0.0596544007469716,0.060688135490154,0.326297178517794
3794,6,226182,0.026916465281486,0.0611304010775717,0.659980450682087
3795,6,226781,-0.0174081145126966,0.0617096013212538,0.778034187075763
3796,6,226929,-0.0457219799627998,0.0613374133796375,0.456515418007079
3799,6,227356,-0.0609297140966164,0.0619552950164459,0.32606132380617
3800,6,229335,0.0577714528584883,0.0617880969781636,0.350430939654065
3801,6,229567,0.0543790612321162,0.0606638543745659,0.370650213057444
3802,6,231725,-0.0270363161884119,0.0609843789559749,0.657797320330434
3803,6,232479,-0.0321092969556443,0.0618712966181992,0.604107418011953
3804,6,233698,-0.0192104748526957,0.0615960172292616,0.755316971705058
3805,6,234833,-0.0366977470958641,0.0606269730800699,0.545365987730971
3806,6,236114,-0.0325839452373692,0.0609863900014551,0.593482594077253
3807,6,240423,-0.0276191922550334,0.0608325505927022,0.650093477111708
3808,6,240985,-0.00648326630127716,0.0608955392839544,0.915273604826158
3809,6,242390,-0.0147280231925382,0.0612581199911255,0.810139862630337
3811,6,244301,-0.0426917826358212,0.0611543188927553,0.485574737635196
3812,6,244932,-0.0136960924830366,0.0607399606369419,0.821730655177157
3813,6,245484,-0.0304440519630541,0.0618312092437177,0.622761377791039
3814,6,245505,-0.0362197141757608,0.0616118010246328,0.556995599623443
3815,6,245506,-0.0362197141757608,0.0616118010246328,0.556995599623443
3816,6,245578,-0.0215906786059256,0.0611027467967706,0.724036706583353
3817,6,245636,-0.0244931433210958,0.0613047927539295,0.689743870153811
3821,6,246705,0.0148898076642808,0.0607200414206873,0.806428088990404
3823,6,251165,-0.00478452178959368,0.060678859811359,0.937196694182658
3824,6,252271,0.0173503854772502,0.0610292721194476,0.776350149400895
3827,6,253758,-0.0139551062107816,0.0606538808593538,0.818164650773802
3828,6,255018,0.0129909704444005,0.0609838765525375,0.831431964047046
3829,6,255233,0.0088418578671121,0.0611556225786255,0.885125282632241
3830,6,256493,0.0362527592361949,0.0606935936581934,0.550684810722193
3832,6,259953,0.0144985427668035,0.0608945190983565,0.811947309875713
3833,6,260068,0.00563766983831943,0.0610918827827535,0.926526484030892
3834,6,260462,-0.0067950910659183,0.0611837160333902,0.911631528818456
3836,6,261981,-0.000891523984009351,0.0613501437918235,0.988413971140505
3838,6,264000,-0.0235489499753221,0.0613472164120042,0.70131081193863
3839,6,264618,-0.0428253590995059,0.0606022476097657,0.48024218086859
3840,6,264756,-0.0178649024414147,0.0607177681804521,0.768756182136302
3841,6,265060,-0.0210483262776156,0.0606480824144793,0.728755496753681
3843,6,265477,-0.0153524469600659,0.0609054971815147,0.801133676538043
3844,6,266478,-0.0123432207479144,0.0608179351086699,0.839288205949354
3845,6,266518,-0.0101588236899624,0.0611009341425991,0.868045182588426
3846,6,266627,-0.0108859645297887,0.0608360151037928,0.858087884370965
3849,6,268911,-0.00233043088351562,0.0608290398447235,0.969461252281558
3850,6,269163,-0.00459162647659311,0.0609104880975454,0.939952541441299
3864,7,1581,0.0207718520710728,0.061429097393808,0.7354560397428
3866,7,4704,0.0318047943231839,0.0607351019584227,0.60084076432866
3867,7,5119,0.0580693108761948,0.0608789194991001,0.340812664412373
3868,7,5218,0.0418242099025872,0.0623949598679727,0.503095979070051
3869,7,7125,-0.0185227867487502,0.0615886324014456,0.763782125522176
3870,7,7291,-0.0207658687884935,0.060830175556232,0.733024805422539
3872,7,8513,-0.200636410160929,0.120366855926754,0.0964263602792645
3878,7,11349,-0.00469663198479142,0.0608195293544825,0.938490346882846
3880,7,12575,-0.0255756379425415,0.0608972127172897,0.674755253366021
3881,7,12595,-6.14317156571453e-05,0.0608402156276106,0.999194928757533
3882,7,14747,-0.0224473102415819,0.0614274276975899,0.715010707749239
3883,7,16567,-0.0245854663731331,0.0615721494126742,0.689917134125509
3889,7,17880,-0.035253856550995,0.0616098882049788,0.567543250547475
3892,7,19896,-0.0283362721045395,0.061289769810234,0.644127499954131
3894,7,20120,-0.0562995058787146,0.0616920363049532,0.362081295447474
3895,7,20451,-0.0532477982217163,0.0611445699506916,0.384427458410477
3896,7,21017,-0.0615404603900546,0.0615293576873885,0.31790829794867
3899,7,22886,-0.0567103325291282,0.0613346554501123,0.35580299647634
3900,7,23383,-0.0897047738395972,0.0613932027410098,0.144863388828445
3901,7,25886,-0.0593313933659369,0.0611964361584629,0.332947789065027
3902,7,25887,-0.0791266641836405,0.0614673806327335,0.19883480761747
3903,7,26093,-0.081773704346529,0.0613647193276889,0.183527563761851
3904,7,27156,-0.0933651681247674,0.0611391842165935,0.127633589106962
3905,7,27279,-0.0840773092127686,0.0611211355351967,0.169822417012767
3906,7,27302,-0.0740173078224352,0.0606577116352521,0.223186315696652
3907,7,27344,-0.0896271065718059,0.060835932897902,0.141572232355355
3908,7,27579,-0.0406522913920638,0.0606866532490546,0.5033773167447
3909,7,27845,-0.0551759001470971,0.0614368065827283,0.369748683286189
3910,7,28091,-0.0156751870438468,0.0609245640252621,0.797106011527771
3911,7,28799,-0.0638754571553719,0.0609891804021072,0.295666553669247
3912,7,29465,-0.0222414567916649,0.0609898665789822,0.715572668303838
3913,7,29523,-0.0268165984120725,0.0609029375211397,0.659977028002737
3915,7,30416,0.0116741165169476,0.0608606041265786,0.847995612610556
3916,7,31914,0.018081598776418,0.0614994253740221,0.768921163917681
3917,7,32231,0.00956216236750823,0.0607221245676114,0.87496124747347
3918,7,32249,0.00553337892632144,0.0607244988167521,0.927446798537006
3919,7,33274,0.0106035494643794,0.0608073452875934,0.861667254046704
3920,7,33393,0.0144717792885593,0.0614144301371392,0.813847632837432
3921,7,33441,-0.012414273922042,0.0614147171374625,0.839924955922643
3922,7,33830,-0.00528897108040213,0.0611841373712342,0.931162877956955
3923,7,34423,-0.00108483212341698,0.061083836451222,0.985840568238289
3924,7,34625,-0.00108483212341698,0.061083836451222,0.985840568238289
3925,7,34691,-0.0222518405081917,0.0607366152707527,0.714311350660597
3926,7,34805,0.0113439681430626,0.061102777647927,0.852822823821671
3927,7,34808,0.00534940182570161,0.0611567704856864,0.93034727964321
3928,7,35435,0.00141414644008514,0.0607586414543227,0.981444207924286
3929,7,35488,-0.0130305465711858,0.0613679346275331,0.831968422006616
3931,7,36074,-0.00790027000396165,0.0608003548953345,0.896689574147247
3932,7,36180,-0.0179778098002424,0.060821639965084,0.767722762030522
3933,7,37288,-0.0359559597549552,0.0609127744380614,0.555376587818133
3934,7,37933,-0.0642021361276426,0.0610658046941004,0.293812525825381
3935,7,39044,0.0114837147353656,0.0618676038724364,0.852851278021408
3937,7,39884,0.094102278737829,0.060541336683419,0.120997598307959
3938,7,41124,0.0702821117273003,0.0606127592541009,0.247025269793978
3939,7,41301,0.105258302413005,0.0610212252322305,0.0854125275923108
3940,7,41497,0.107982573037992,0.0606246975024447,0.0757453042909659
3942,7,41874,0.115261783751572,0.0606745718007441,0.0582909826447402
3943,7,41917,0.0825565277906273,0.0606702553198535,0.174463566543376
3944,7,42056,0.160713493874427,0.0603570995741208,0.00810626469650515
3945,7,42627,0.152752846029027,0.0602640139765013,0.0116848189105701
