SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2579,4,1225542,-0.0487594166928535,0.0617553704004297,0.430316244629701
2580,4,1226443,-0.043510593225246,0.0606822621109498,0.4738339027076
2581,4,1227990,-0.0586193736793705,0.06108760545967,0.337915771481769
2582,4,1234689,-0.0204551036421965,0.0607185929089287,0.736404778419096
2583,4,1235338,-0.0141683539507688,0.0608110817006905,0.815904462610343
2584,4,1235719,-0.0153873748175033,0.0607228300199926,0.800103976051579
2586,4,1242195,-0.0100872569565969,0.0608133873511661,0.868352398826822
2587,4,1242241,0.0292122031553443,0.060889977496568,0.63169952024158
2588,4,1242383,0.0299224925366169,0.0610507085664872,0.624349766555263
2589,4,1246177,0.0298627271049282,0.0606238320639338,0.622608160989394
2590,4,1248530,0.0220799282676771,0.0608868835821027,0.717091969182094
2591,4,1248695,0.0544167275713507,0.0607776111638704,0.371214578939319
2592,4,1257382,0.0219522822644978,0.0610661507422446,0.719448261115604
2593,4,1257441,-0.00524212643544347,0.0611749189318793,0.931760813839029
2594,4,1259337,0.0198315074750336,0.0617478703300541,0.748272320461072
2595,4,1261236,0.014996897667371,0.0608220739030358,0.805384360780007
2596,4,1261386,0.0114168249530575,0.0609901339875318,0.851618156717836
2597,4,1261899,0.0165822497280541,0.0608055024214606,0.785235843674156
2599,4,1266919,0.0291652190028913,0.0611220731371186,0.633541017138425
2600,4,1267444,0.0294222836999338,0.0612011328086678,0.630993874823097
2601,4,1268273,0.0290760229604141,0.0611065444706945,0.634493372673853
2602,4,1268325,0.00591500827296453,0.0610901713593954,0.922920936326641
2603,4,1272320,0.000722151038080904,0.0613823343561813,0.990619908377865
2604,4,1276141,0.01487861496462,0.0610415003137132,0.807569222214807
2606,4,1278618,0.00581715604901828,0.0612370816403596,0.92437348332618
2607,4,1278772,-0.00397372822298124,0.0611003757654301,0.948182097075167
2608,4,1278850,0.00762686049239449,0.0609375048701208,0.900469137701886
2609,4,1279912,0.00681323366425823,0.0608725133806235,0.910945479447797
2611,4,1285240,0.0058214872155211,0.060686869850381,0.92363327428768
2612,4,1287974,-0.00823245508932197,0.0609983855026541,0.892718956708032
2613,4,1291435,0.0520264831238187,0.0606690254556914,0.391725008567694
2614,4,1292515,-0.0278536499851078,0.0608092426945905,0.647198631566533
2615,4,1296513,-0.0245386488343612,0.0607988432259643,0.686748407170096
2616,4,1311626,-0.0335366973309969,0.0607943720121229,0.58154304123672
2617,4,1317259,0.0238477185466887,0.0607419460054766,0.694846664124415
2618,4,1318331,0.0386241670988331,0.0606403943406872,0.524578113983519
2619,4,1318792,0.00360918486460846,0.0617853392083135,0.953451193856911
2620,4,1321563,0.0316323579879473,0.0607794527373556,0.603079764457911
2621,4,1323799,0.020132983036325,0.0613982495552279,0.74317555214968
2622,4,1333470,0.0411365367512887,0.060690309232517,0.498335792296193
2623,4,1333527,0.0586929845412134,0.0611242119478454,0.337599323408323
2624,4,1335357,0.0507010803113412,0.0611032625589248,0.407234918783193
2625,4,1335426,0.0586183952148315,0.0611209766275103,0.338187306560215
2626,4,1335638,0.0881272400704904,0.0611944343670298,0.150720138393725
2628,4,1337514,0.05139087059328,0.0609814301950138,0.39995018410252
2629,4,1338262,0.013253398396761,0.062548165696573,0.832314297299712
2630,4,1338321,0.0105460338879637,0.0610913312454315,0.863043294439107
2632,4,1342134,0.0152240919552523,0.0612354519181464,0.80380267444767
2633,4,1342485,0.0247015984517546,0.0610120384642753,0.685822460397159
2634,4,1345539,0.0155409616970181,0.0613708349111478,0.800237578454604
2635,4,1345654,0.0073403002223037,0.0614093300762006,0.904922915805234
2638,4,1352461,0.0217302996216525,0.0610810091008899,0.722231342090115
2640,4,1353994,0.0243641712065446,0.0609439550186239,0.68956039005328
2641,4,1354278,0.0243641712065446,0.0609439550186239,0.68956039005328
2642,4,1354322,-0.00646234823578784,0.0612398468855781,0.916018997408294
2645,4,1357789,0.0135056315672737,0.0613341390683206,0.825844538021554
2646,4,1358780,-0.00516657792603165,0.0614164002691945,0.933005727919321
2647,4,1359163,-0.00809431966121876,0.0613748969128234,0.895151789529041
2648,4,1363156,-0.0136730775339721,0.0611286487839623,0.8231379745209
2649,4,1365131,-0.00478098593537118,0.0610256717174735,0.937598928609475
2650,4,1367398,9.14932919390821e-05,0.0609999590378671,0.998804107795096
2651,4,1372531,0.0040850927807366,0.0613928511752958,0.946985420914011
2652,4,1375354,-0.00985903949220135,0.0611958521360634,0.872101812595865
2653,4,1379287,-0.0101174895435703,0.0610851943915834,0.868543612421073
2654,4,1381192,0.0268925847092086,0.0622258782826632,0.665876750581087
2655,4,1381394,0.0286489135841813,0.0627261699305312,0.648146149547528
2656,4,1383768,0.0335234009805704,0.0626233126214397,0.592766895299935
2657,4,1385147,0.0286513374301288,0.0623473717645474,0.646126707911885
2659,4,1389763,0.0406208126688941,0.0619395722156585,0.512371279190723
2660,4,1391816,0.00501613044406657,0.0626150375804366,0.936194660932633
2661,4,1392181,0.00627890181025426,0.0623029313065809,0.919782160576046
2662,4,1392182,0.0200955636889087,0.061695274029682,0.744827007630244
2663,4,1392187,0.0252464558137315,0.0622908883473784,0.685503013260082
2664,4,1411483,0.00126256493908083,0.0620589208781658,0.983779958912277
2665,4,1411837,0.00571051683063151,0.0617591674593108,0.926381623942951
2666,4,1411853,0.0109879602538937,0.0618820293154746,0.859168009515803
2668,4,1418662,0.0174308933110449,0.061768075330889,0.777956252172342
2669,4,1429971,0.046894327520306,0.0623082636364833,0.452181019009403
2670,4,1432529,0.0435050225928774,0.0626417513010031,0.487822268139294
2671,4,1432812,0.0199463457232072,0.0625258563413996,0.74990794907234
2672,4,1433591,-0.00166439080552716,0.062633937364698,0.978815080029754
2673,4,1434295,0.00181932989606304,0.0625300847566428,0.976805047773913
2674,4,1435743,0.00207909823612329,0.0629229524792564,0.973659794291895
2675,4,1436351,0.0119138872891936,0.0633365712317027,0.850902902010324
2676,4,1438464,0.0221466657039635,0.063137136897034,0.725969521068735
2679,4,1443836,0.00464215689191638,0.0632860451239259,0.941567572339781
2680,4,1443911,0.0131753783987674,0.0633032630380864,0.835246627828534
2681,4,1444256,-0.00664563570935894,0.0645245024508146,0.918026228479865
2682,4,1444337,-0.0166637380241843,0.0633923455138998,0.792806659808831
2683,4,1444364,0.0215643153987146,0.0638652003273628,0.735824934560322
2684,4,1444711,0.0326545990202463,0.0634572449635103,0.607160094392061
2685,4,1444817,0.0255268202696193,0.0635795869432446,0.688299429268692
2686,4,1445462,0.00257827704801783,0.0641430338573891,0.967959793507938
2694,4,1447568,-0.00719556401124932,0.0647758569374078,0.911612834864861
2695,4,1447682,-0.00875894162975732,0.0631125000922996,0.889700772446026
2696,4,1447719,0.00783533073896614,0.0634413897908586,0.901777481995013
2697,4,1447777,-0.0141141467982824,0.0634765968762807,0.82416848329914
2698,4,1448144,-0.0449942454065839,0.0632618351972499,0.477406229044679
2699,4,1448153,-0.031333402498145,0.0630798112604843,0.619691251974429
2700,4,1448315,-0.00210185351880132,0.0629069644408861,0.973364848161075
2702,4,1451946,-0.0187128614127375,0.0625761874190365,0.765084545237379
2703,4,1452368,-0.0108398653594619,0.0627087750079625,0.862860211223512
2704,4,1453498,0.00056486611345774,0.0625081920987478,0.992794980771056
2705,4,1455597,-0.00622704903416438,0.0620437576495823,0.920111183102641
2709,4,1457873,-0.00480122318788423,0.0620983595305459,0.938415628237663
2711,4,1459398,-0.0164666100631709,0.0619105623264439,0.790414383060537
2714,4,1467660,-0.0183558405812649,0.0629506808014653,0.770770769767279
2715,4,1469963,-0.0161896878837325,0.0626454310608809,0.796222858307023
2716,4,1471998,-0.0121135998992367,0.0624865904929508,0.846397643182004
2717,4,1472661,-0.0143816397977539,0.0624852283211136,0.818100268336995
2718,4,1472720,-0.02089436699748,0.0625066702654147,0.738371168002447
2719,4,1474141,-0.012825467321317,0.0625442290354019,0.837641594948952
2720,4,1475645,0.038177488277617,0.0620656314333909,0.538875235674854
2721,4,1483867,0.035983692072568,0.0627583400752051,0.56675990007072
2723,4,1484621,0.0691959105829306,0.0614750286477668,0.26110218924383
2724,4,1484733,0.0559133953369892,0.0617503369695263,0.365831316572815
2725,4,1484992,0.0651734223133621,0.0616593937065118,0.291238516894238
2726,4,1486897,0.0720579387977821,0.0621204470650466,0.246844415727262
2727,4,1488575,0.0744218050634732,0.062185563511639,0.232199413953371
2729,4,1491666,0.0322783885516025,0.0616138477312187,0.600689337626223
2730,4,1492451,0.035035175852275,0.0624083537798834,0.574890638834993
2731,4,1493150,0.0432501752681739,0.0616083369302329,0.483130406692012
2732,4,1493956,0.0291469033322745,0.0616227810236765,0.636513289372413
2733,4,1493975,0.0448223979647091,0.0617714063852774,0.468554220235302
2734,4,1494542,0.00943323019873121,0.0619370901705315,0.879034645654714
2735,4,1494612,0.00897004013862723,0.0616951584351989,0.884483625249366
2736,4,1494869,0.0123983981774763,0.0617563897644874,0.840999515881642
2737,4,1494944,-0.00499903998686657,0.0619981284499595,0.935780222495451
2738,4,1494974,0.0078019727842773,0.0624880147714271,0.900709013276099
2741,4,1512432,0.0181945902223355,0.0620529355478057,0.769533331727403
2742,4,1512726,0.00793388087486868,0.0616985758995188,0.897754527553556
2744,4,1513733,0.0254511125643923,0.0614447599860651,0.678970954826254
2748,4,1517320,0.0238891648613232,0.0613899750621971,0.697408784926924
2751,4,1521315,0.0179500762902404,0.0615733415355493,0.770822201979716
2752,4,1521582,0.0171113071656664,0.0615116468992368,0.781037088902116
2753,4,1521747,0.00704950334932297,0.0623695617020667,0.91007265097845
2759,4,1522862,0.0295181625469769,0.0614983237412502,0.631536609555476
2768,5,8786,0.0319159773501355,0.0611769743287709,0.602206966803534
2769,5,9566,0.0295052295287076,0.0614128090229954,0.631211466645185
2770,5,11033,0.0184004522623644,0.0609969548026149,0.763087511418026
2771,5,11244,0.0246607328490759,0.0611614727048902,0.687040067865021
2772,5,11370,0.0106073033127904,0.0610995978121551,0.862274027461672
2773,5,13215,0.00872723058750036,0.0609370865813338,0.886200470209755
2774,5,13449,0.00217858705550038,0.0620552694042298,0.972014099634123
2776,5,13639,-0.0109619157544676,0.060777373282773,0.856972048336612
2777,5,13690,-0.00693739352767164,0.0611406668781805,0.909725533591707
2778,5,14028,-0.0262672997308129,0.060843058530987,0.666206884353958
2780,5,18746,-0.0888140001253571,0.0619079172862272,0.152282276252912
2781,5,18800,-0.0967368461251936,0.0612950490807239,0.1154115877718
2790,5,19368,-0.123857365290627,0.0613524000437388,0.0442651262909521
2819,5,23574,-0.0907576565617393,0.0604491017476006,0.134148744180564
2820,5,23653,-0.0990794255202293,0.0603260394930127,0.101397818929654
2821,5,24002,-0.102275417188513,0.0605687432948431,0.0921822763227444
2822,5,24122,-0.0812243697082798,0.0609202269841386,0.183296199021234
2823,5,24148,-0.0818659401561718,0.0615394230377896,0.18427798844102
2824,5,24163,-0.0620153681205738,0.0617855349591192,0.316201190471046
2825,5,24234,-0.0936641563410182,0.0608794060503882,0.124817496567119
2826,5,24246,-0.0839684903833943,0.0608292036334548,0.168337720035895
2828,5,24278,-0.072992385973092,0.060861524474418,0.231208305970895
2829,5,24388,-0.0765433668483386,0.0614248223045436,0.213542712959688
2830,5,24487,-0.103327354938827,0.060911628806844,0.0907014779975153
2831,5,24650,-0.0898580588608001,0.0606322353295303,0.139227648046443
2832,5,24820,-0.0686377617981861,0.0605345297971137,0.257622159391576
2833,5,24909,-0.0959776584815163,0.0606835906947339,0.114634602393658
2834,5,25103,-0.0896283001172197,0.0606486568433344,0.140345399747654
2838,5,26058,-0.0848109635124355,0.0607500862265392,0.163572785310147
2839,5,26197,-0.0981719206937685,0.0603359662207461,0.104610678902027
2840,5,26417,-0.0942697928746457,0.0604415352109826,0.119730240015204
2841,5,27428,-0.114996685885744,0.0604171962083053,0.0578045590927347
2842,5,30505,-0.125148335821416,0.0603715884044511,0.0389004613281803
2843,5,31263,-0.11252354686797,0.0610566844721245,0.0661766631040985
2846,5,32038,-0.122397181563524,0.06021039667558,0.0428181767136722
2847,5,33720,-0.0934953502903805,0.0612265275978618,0.127646578861555
2848,5,33814,-0.10275813031351,0.0610905598248304,0.093441086227002
2849,5,33851,-0.0879464279466274,0.0617574081494442,0.155311641105494
2850,5,34324,-0.0748965844874998,0.0619487379632978,0.22746853098883
2851,5,34350,-0.0730311964847298,0.0611345717579026,0.233046427209792
2852,5,35048,-0.0609476548800628,0.0605626224549226,0.314932908498573
2853,5,35579,-0.090475323637131,0.0610625327776083,0.13931671551327
2854,5,35901,-0.0863944951895945,0.0613747872208338,0.16011336831875
2855,5,35947,-0.0746222294006333,0.061038145314471,0.222315059280484
2858,5,38200,-0.0609618966459673,0.0604805273317126,0.314164518571248
2859,5,38263,-0.070212004909783,0.0604597264789015,0.246303746509947
2860,5,38427,-0.0742840667904187,0.0605995111425601,0.221083737605245
2861,5,38677,-0.0680840360948032,0.0604589989281807,0.260880087507707
2863,5,41075,-0.0319764565964299,0.0608497970764595,0.599566856577375
2864,5,42051,0.0370257072747901,0.0608682638484283,0.543384692960158
2865,5,42740,0.0337621722373492,0.0605408371608492,0.577419118093181
2866,5,44304,0.0337591397396813,0.0607099167592683,0.578513308479483
2867,5,44612,0.0309215094028859,0.0607564457530596,0.611110808979052
2868,5,45702,0.00698713736897688,0.0619507240495809,0.910264801946726
2869,5,46084,0.0429818999503908,0.0607135608146712,0.479446191099477
2870,5,49920,0.0481923468424458,0.0611467783103756,0.431142553117158
2872,5,53073,0.0466363864418974,0.0616013386829008,0.449514293314772
2873,5,53535,0.0697441277641533,0.0612150421141402,0.255338115235277
2874,5,53964,0.0604089203201326,0.0613089852011254,0.325142164087883
2875,5,57276,0.0666315156818287,0.0611316414596567,0.276470848865835
2876,5,57788,0.0813885195129082,0.0611342708832178,0.183946934015849
2877,5,57861,0.0800238260888489,0.0612552415504073,0.192267225617634
2878,5,58267,0.0697847870112558,0.0613473531949283,0.256086047202132
2883,5,61028,0.0842456893494741,0.0616045087887217,0.172330934692087
2885,5,64504,0.0759850913278234,0.0614673455104535,0.21721123332977
2886,5,66168,0.061250245706983,0.0613866034802154,0.319070139911276
2887,5,67144,0.0712478301380942,0.0619445258937044,0.250845174224516
2889,5,68714,0.0227191293182879,0.061447793574244,0.711804940258252
2890,5,69083,0.0152392295904599,0.06140521613035,0.804143439529169
2891,5,69805,-0.0457937116045259,0.0628459732044851,0.466689240713506
2892,5,69813,-0.0360065864408506,0.0624213815244215,0.564421296327211
2894,5,70531,-0.034085267441862,0.062607720960776,0.586492131670096
2895,5,70702,-0.0490928672738093,0.0622567819814877,0.430901662536439
2896,5,70852,-0.0384434853680047,0.0624136148339576,0.538326383556117
2897,5,70969,-0.0464519361283158,0.0624373305515935,0.457385332983396
2898,5,72069,-0.0207672805523796,0.0632974968950593,0.743038073774337
2900,5,74994,-0.0428908981832334,0.0637973532958021,0.501833153405904
2901,5,75504,-0.0533569066709547,0.0644043361845756,0.407965516869407
2902,5,75507,-0.038003922699636,0.0643670321675419,0.555283357145471
2903,5,75860,-0.0474837196287048,0.0651888514925925,0.466850181880295
2904,5,76107,-0.0203549044954245,0.0644234406743108,0.752223436877131
2905,5,76472,-0.0173161741010095,0.0643864970204751,0.788132139676545
2906,5,76912,-0.0194892662709378,0.0646399392925141,0.763206955679085
2907,5,77002,-0.0269407203095617,0.0650180147491993,0.678863775098732
2908,5,77032,-0.0305335598701351,0.0646278321629217,0.636896020680263
2909,5,77423,-0.0193149082989639,0.0647688310323077,0.765716040955113
2910,5,77484,-0.0273918987567521,0.0650174807117573,0.673792057034628
2911,5,77918,-0.0445540456465277,0.0653318711445741,0.495708326666076
2912,5,78310,-0.0244425530165158,0.0650838881383244,0.707473623701395
2913,5,79208,-0.0205967526168587,0.0665038918066019,0.756966158484776
2914,5,79230,-0.0221263363412754,0.0661241504826274,0.738111934630752
2917,5,79232,-0.0307246559262344,0.0660692664203971,0.642191663973778
2919,5,80396,-0.00574949343656184,0.066827366168697,0.931487360293743
2920,5,81334,-0.0740357959952609,0.0691691798842342,0.285189429333336
2921,5,82827,-0.0205482188731956,0.0674467319484296,0.760805808300472
2922,5,83188,-0.0216292544759,0.0681767381700215,0.751239421040084
2923,5,85693,-0.037633183027217,0.0739392624432075,0.61108823136362
2925,5,87323,0.0113822982602061,0.075424399020677,0.880132887677403
