SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3468,5,564074,-0.044729219301059,0.0574095868523079,0.436428338602885
3469,5,564097,-0.0440303150789644,0.0575538621079067,0.444766028524326
3470,5,564135,-0.0337285781320176,0.057573573032282,0.558361181107761
3471,5,564147,-0.0341621745829084,0.0578090417951542,0.55493301376366
3472,5,564195,-0.0414816443653018,0.0577908411619602,0.473361990663604
3473,5,564197,-0.0414816443653018,0.0577908411619602,0.473361990663604
3474,5,564206,-0.038516891114288,0.0581274123244277,0.508000795499696
3475,5,564212,-0.0358096168219109,0.0579676451083766,0.53713727797572
3476,5,564236,-0.0340237617758251,0.0575822351654423,0.554983945759234
3477,5,564252,-0.029836443199776,0.0582273197276232,0.608682361281251
3478,5,564265,-0.0181011718298134,0.0580766125243524,0.755469647795681
3479,5,564272,-0.0178931865641091,0.0581585803432949,0.758520960564252
3480,5,564298,-0.0340309824659873,0.0579818947905685,0.557629728004126
3481,5,564300,-0.0369006317558503,0.0579703790059573,0.524835182029735
3482,5,564304,-0.0369006317558503,0.0579703790059573,0.524835182029735
3501,5,564535,-0.0279210303325752,0.0582470507208675,0.631982743221982
3505,5,564590,-0.0376982600955442,0.0586431168861903,0.520743933074039
3506,5,564680,-0.0347478974485129,0.0583873666428948,0.552139897245512
3532,5,565093,-0.0332245185584614,0.0575072552749766,0.563804751708914
3533,5,565120,-0.033831138943637,0.057669738800047,0.557823226160473
3534,5,565122,-0.0334672719507088,0.0577583801178998,0.562664760123932
3535,5,565125,-0.0334672719507088,0.0577583801178998,0.562664760123932
3536,5,565208,-0.0374962348357236,0.0577402821547176,0.516505580172362
3537,5,565243,-0.0331722406969384,0.0575836426392213,0.564934585411473
3538,5,565254,-0.0443288408506661,0.0577894861768486,0.443549949036459
3540,5,565293,-0.0421802118163067,0.0585446815748719,0.471706961900693
3541,5,565315,-0.0356650633865969,0.0584709480961243,0.542279344379943
3550,5,565448,-0.0283662240142787,0.0585875211937715,0.628566633078946
3551,5,565475,-0.0304299873394806,0.058652174028013,0.604210567125463
3552,5,565507,-0.0268982735409716,0.0584010133991597,0.645384367835086
3553,5,565512,-0.0320280781656433,0.0584807470774703,0.584265478871599
3555,5,565639,-0.0322362113491427,0.0574460266119818,0.575046893818465
3556,5,565651,-0.0282707803361549,0.0573780112597502,0.622523090974576
3557,5,565675,-0.0282443838793862,0.057364472190696,0.622765869350903
3565,5,565834,-0.022436044019484,0.0585774655878058,0.701939229962103
3585,5,566542,-0.0506790020157606,0.0582690428568885,0.385032720562362
3586,5,566565,-0.046446373979248,0.0579462622120103,0.423357040351875
3587,5,566568,-0.046446373979248,0.0579462622120103,0.423357040351875
3588,5,566580,-0.0449949718133118,0.0578683657562027,0.43736099503762
3598,6,16905,-0.0508207269475416,0.0574461949172469,0.376938673174547
3599,6,18881,-0.0400530972088698,0.0579709950130325,0.490072306847022
3603,6,22804,-0.0488800990929843,0.0573673068057507,0.394761267320303
3604,6,23172,-0.042947020364333,0.0580358532824656,0.45978674982353
3605,6,23564,-0.0467394222742862,0.0574487231741309,0.416431136162378
3606,6,26594,-0.0594408879617828,0.0574373484281594,0.301432371405105
3611,6,27767,-0.0444481077921039,0.0576986119032529,0.441607732942137
3612,6,28811,-0.0607296469862021,0.0574143757954395,0.29089597193574
3613,6,28916,-0.0561232436535946,0.0573485252219146,0.328430824424856
3618,6,30322,-0.0131742296925569,0.0572662542258823,0.81818443422659
3621,6,32438,-0.0215055637302912,0.058069571719007,0.711350277726113
3622,6,35840,-0.0319827561731399,0.0578984603586338,0.581028093875001
3623,6,36181,-0.0132683146916971,0.057498223172967,0.817634606560642
3624,6,36236,-0.0187205148044356,0.0576561663980226,0.745606272566812
3625,6,38641,0.00873282259302915,0.057828354951671,0.88005186668992
3626,6,39419,-0.0170848220310659,0.0581000114212062,0.76888576979268
3627,6,39566,-0.00335508615719229,0.0574586502469976,0.95346997219285
3628,6,39609,-0.00318073867668139,0.0574713941621635,0.95589513947489
3629,6,40630,-0.0266816939930387,0.0572799363699752,0.641637196620031
3630,6,41068,-0.0161839448727499,0.0576914129649865,0.77923826656638
3631,6,41221,-0.0426906826333486,0.0576043840049043,0.459124744256347
3632,6,41296,-0.0306903701312337,0.0574484250321108,0.593522328352728
3633,6,41435,-0.0375198296112543,0.0574678733099258,0.514256317352042
3634,6,41573,-0.0320383787729917,0.0572991989451985,0.576419484861318
3635,6,41626,-0.0410006130917828,0.0575341305800535,0.476544811224019
3636,6,42992,-0.0331222739703151,0.0573860577716961,0.564183556185707
3637,6,45282,-0.0858340826863508,0.0571151187088661,0.133777982733605
3638,6,45815,-0.070609132438219,0.0572609720314053,0.218354886104945
3639,6,47290,-0.10813119915947,0.0571239415152534,0.0591859340466696
3640,6,48282,-0.0777155121618615,0.0571281888312862,0.174580689177531
3641,6,48919,-0.0580210918600131,0.0579138923961739,0.317101804126591
3642,6,48921,-0.0753403830132,0.0583651221155996,0.197601849727167
3643,6,50414,-0.0814781151077649,0.0576187185654755,0.158216506460598
3644,6,50685,-0.0854663510000412,0.0575829076055855,0.138639937183923
3645,6,50825,-0.0748664096146859,0.0575416594859111,0.19407903482678
3649,6,51526,-0.0747981902519237,0.0576679912466734,0.19546155077462
3650,6,51781,-0.0975252696504222,0.0574343617349444,0.090383349706205
3651,6,52550,-0.131073079147044,0.0571623315762822,0.0224355600046334
3652,6,53989,-0.0980491432947293,0.0571409292757017,0.0870544577644033
3654,6,54932,-0.102456158456494,0.0582508920816996,0.0794647812177529
3655,6,55876,-0.0781111036970789,0.0575861557402884,0.175831964975382
3656,6,56091,-0.0775831043524364,0.0576858567013495,0.179513157062506
3657,6,57460,-0.103036731676034,0.0573247405040793,0.0731232412074239
3660,6,62743,-0.107599021674417,0.0576233212631252,0.0626907580859886
3662,6,64449,-0.128716178912419,0.0572711644030002,0.025225961014157
3664,6,65125,-0.118737166195655,0.0584796073244033,0.0430648800011645
3665,6,65133,-0.12109754007513,0.058538542625521,0.0393037121085773
3666,6,65183,-0.102767346276763,0.0573440231365041,0.073970092325808
3667,6,66460,-0.0828473330005761,0.0576646516339618,0.151686338839609
3668,6,67184,-0.1182927813039,0.0574794845128427,0.0403238959981027
3669,6,71471,-0.103391759919354,0.057799325365918,0.0745034673715707
3670,6,71997,-0.10109398561342,0.0580765454452294,0.0826070809899536
3671,6,72514,-0.0974034701638415,0.0581077617033467,0.0945734767957587
3673,6,73433,-0.072182040712556,0.0580989238977521,0.214914116731566
3674,6,74406,-0.100604042694956,0.0575580999319955,0.0813560765803408
3676,6,74913,-0.075425770434784,0.0574624062117403,0.190166913682941
3677,6,75397,-0.08222764474768,0.0579491399729481,0.15679234826679
3678,6,76427,-0.112328834197785,0.0574256494297318,0.0512447229708867
3681,6,76526,-0.100855604085025,0.0587120507249294,0.0867099228051156
3682,6,78316,-0.0262211958073663,0.0580022697595229,0.651494850965327
3683,6,78381,-0.0302750161967336,0.0579868601308659,0.601927250343818
3684,6,78862,-0.00756567009986775,0.0580316872329158,0.896346883947081
3685,6,78907,-0.0285095366450905,0.0579273421308228,0.622911975854954
3686,6,79638,0.0270081294260013,0.057991431113043,0.641698703721322
3687,6,79955,0.0337196624938596,0.0580864518022042,0.56194233802327
3688,6,80725,-0.00126269448785599,0.0577419831737073,0.982565705966658
3689,6,80860,0.0061940032067539,0.0578839768745969,0.914844043669001
3690,6,83761,-0.019371991847148,0.0578919869693013,0.738108207280954
3692,6,88005,-0.0438563817736117,0.0595207892071524,0.461718433908746
3693,6,88006,-0.0464422590056774,0.0593323149422163,0.434299811533735
3696,6,88398,-0.0357545214149853,0.0587659275715831,0.543298476924609
3697,6,88475,-0.0281081574613213,0.0583365014851582,0.630226747842132
3698,6,90318,-0.0495159387997812,0.0576818467856152,0.391236505316849
3699,6,91505,-0.0361667971849918,0.0579404069570786,0.532894959357266
3700,6,91959,-0.0205127541084771,0.0585722432722873,0.726387811120697
3701,6,92208,-0.0211973728836969,0.0579013295355188,0.714513677344485
3702,6,95448,0.0721774521009136,0.0585850025805672,0.218764452902117
3703,6,95468,0.0676366897804851,0.0586047173560022,0.249233034276479
3704,6,95926,0.0481520730082359,0.0580012951791583,0.406992683812401
3708,6,98879,0.0834957024104019,0.0585253956049722,0.154562450926599
3710,6,101306,0.0366906931025733,0.0576647855750178,0.52500917345449
3711,6,101424,0.0404859356100182,0.0578290073015337,0.48432763268732
3712,6,101439,0.0440704624831633,0.0581162348950467,0.448767893269282
3713,6,101478,0.044529644373813,0.0581152433305329,0.444051518613898
3717,6,106653,0.0459144317364567,0.0578175181537733,0.427655230793749
3718,6,107478,0.0763713914530852,0.0573587087701495,0.183893627566098
3719,6,107527,0.0957730660184042,0.0572323685819546,0.0951329935098123
3722,6,111711,0.0632676047464451,0.057599494487344,0.272776054360325
3723,6,114692,0.0749333321104473,0.0572590060693161,0.191496400164164
3724,6,114714,0.072866257659904,0.0572665631173631,0.204066765105284
3725,6,115037,0.0742762547376062,0.0578837456677546,0.200264826363872
3726,6,116654,0.0414115389609679,0.0572821778085276,0.470195875150749
3728,6,119386,0.0588487988095813,0.0576911810688258,0.308395851875779
3729,6,123079,0.0957664734659367,0.0576735790933978,0.0977036116021081
3730,6,146131,0.126318395196175,0.0577637146933395,0.0294121032192861
3731,6,151731,0.145474854970406,0.0570635565361381,0.0112147427282978
3733,6,157270,0.129539237257531,0.0569976397129694,0.02364416294509
3734,6,158136,0.134695230619781,0.0579669018483029,0.0207111951010718
3735,6,158910,0.126674023134152,0.056912177729743,0.026659899321258
3736,6,162526,0.117423072031607,0.0572486186939648,0.0409941653151655
3737,6,163117,0.123146910048639,0.0573058453132664,0.0323185808368288
3738,6,163321,0.117503917023625,0.0570014421046474,0.0399947907045431
3739,6,163435,0.128049314442735,0.0572061518112423,0.0258189513067762
3741,6,166074,0.144193427579874,0.0572459979794619,0.0122155062775769
3743,6,167198,0.121408315765202,0.0572117299952213,0.0345263504007092
3750,6,168223,0.14084696215623,0.0572375328781155,0.0143429830108838
3753,6,168572,0.155005609355694,0.0568750274493472,0.00674292899609086
3754,6,173904,0.0859031336011415,0.0578550400977321,0.138489363915624
3755,6,175273,0.0820388659697159,0.057320113214189,0.153246012369249
3756,6,178778,0.0741062662948229,0.0574246788994179,0.197723438528827
3759,6,180643,0.0750362497186511,0.0573637005146985,0.191697674380269
3760,6,183039,0.0507989303350018,0.0575389791430506,0.377912110790279
3761,6,183936,0.0471793219911219,0.0575316913048696,0.412736436211867
3762,6,184860,0.0420138001966016,0.057474096011939,0.465261572136419
3763,6,187264,0.0701229382085637,0.0574196490568534,0.222811716595607
3765,6,188423,0.0654316598915981,0.0580747711486795,0.260643289739495
3766,6,188938,0.0599848415686478,0.0577322936010874,0.299507922358063
3767,6,189863,0.0506084331175553,0.0575298412745362,0.379625658702446
3771,6,192593,0.0896710203273982,0.0578613847597949,0.122096167519086
3772,6,193272,0.0794814699899806,0.0573207488537522,0.166436055195109
3773,6,193671,0.0853185038920127,0.0575715036820673,0.139243798677496
3774,6,199005,0.0663421154301247,0.0575607026342471,0.249871270766451
3775,6,199448,0.100624204888917,0.0586404251761903,0.0870480514778949
3776,6,201624,0.0708944041148567,0.0582459551296021,0.22435800888787
3777,6,201882,0.0519498494067653,0.0576601058292243,0.368220162931163
3778,6,203342,0.0667217879638968,0.0577823900807955,0.248991101178446
3779,6,204006,0.0584999066315127,0.0572634358223783,0.307673328870516
3780,6,204440,0.0586903588151915,0.0573126717957802,0.306518523046039
3781,6,204681,0.0682021318626381,0.0571625966185412,0.233621656484275
3783,6,208815,0.0656904074946727,0.0572341092777217,0.251849324928128
3784,6,208850,0.0586732346344145,0.0574204330608975,0.307566781308188
3786,6,211447,0.0199395013539752,0.05726071293572,0.727880233621697
3787,6,212247,0.0483097557685293,0.0572831239359189,0.399603500148201
3788,6,214251,0.0265714394281613,0.0575768709354991,0.644727735925036
3789,6,216365,0.0246585505372506,0.0576342383086406,0.669024491039841
3790,6,221588,0.0700347531536346,0.0572792913779906,0.222262918935991
3791,6,223266,0.0137259249869688,0.0582424974923914,0.81382654129991
3792,6,223299,0.0175951639369153,0.0574976640388302,0.759773404340938
3793,6,225352,-0.0824187690731325,0.0572162508376894,0.150618456247334
3794,6,226182,-0.0111371418934905,0.0577362152553032,0.8471505781981
3795,6,226781,-0.0536034045134584,0.0582070175814892,0.357726516200384
3796,6,226929,-0.0531196559960118,0.0578954573878649,0.359501935433099
3799,6,227356,-0.0717377489974468,0.0584578558231568,0.220576345542757
3800,6,229335,-0.0594412145553443,0.058330916305671,0.308884489641076
3801,6,229567,-0.070303987405283,0.0572258155686058,0.220064156930945
3802,6,231725,-0.0793849810095277,0.057446378488764,0.167877178296988
3803,6,232479,-0.0888623530370743,0.0582536075728946,0.128044936651769
3804,6,233698,-0.10872837345604,0.0578825166778073,0.0611460693777413
3805,6,234833,-0.0736875904965135,0.0571433071387219,0.198060688242375
3806,6,236114,-0.0714567698317716,0.0574850274916456,0.214674362884223
3807,6,240423,-0.0682901945970429,0.0573438504521513,0.234497095448577
3808,6,240985,-0.06420935525449,0.0574009142012364,0.264066306760297
3809,6,242390,-0.0799549968815888,0.0576920048911656,0.166654182253478
3811,6,244301,-0.121068808939416,0.0574254328436624,0.0357112139180058
3812,6,244932,-0.109837435223637,0.0570601644042348,0.0550400736993092
3813,6,245484,-0.134202859706061,0.0579667738915112,0.0211766039695174
3814,6,245505,-0.141167861010225,0.0577194643665693,0.014942509587896
3815,6,245506,-0.141167861010225,0.0577194643665693,0.014942509587896
3816,6,245578,-0.13767431022892,0.0572403769000634,0.0166778125341387
3817,6,245636,-0.169286017392272,0.0571958198686299,0.0032867453128122
3821,6,246705,-0.0967750167569579,0.0571089907307973,0.0910395222526073
3823,6,251165,-0.142259758020199,0.0567950426772234,0.0127024185640952
3824,6,252271,-0.122074072315695,0.057267107316614,0.0337248681904417
3827,6,253758,-0.15598440264953,0.0566728583043054,0.00622226137006323
3828,6,255018,-0.117793530365147,0.0572464627086142,0.0403571246982202
3829,6,255233,-0.118797813087507,0.05740173763789,0.0392182702947542
3830,6,256493,-0.104443506020807,0.0570698003762671,0.0680779181758361
3832,6,259953,-0.132657011400003,0.0570701851777451,0.0206680019797943
3833,6,260068,-0.157915591963613,0.0570721521230043,0.00595638674157168
3834,6,260462,-0.146987222618244,0.0572426278074594,0.010645795233992
3836,6,261981,-0.144919717998671,0.0574151264479735,0.0120385013141094
3838,6,264000,-0.149817808831835,0.0573888974835179,0.00942433730419047
3839,6,264618,-0.160530058560641,0.0566241576753208,0.00484629312658082
3840,6,264756,-0.15867020274693,0.0567154911582991,0.00542984012891809
3841,6,265060,-0.164578358160024,0.0566039628747462,0.00387313610399255
3843,6,265477,-0.147987951242795,0.056974328693583,0.00978493472157955
3844,6,266478,-0.150572214371038,0.0568698029242531,0.0084684692666155
3845,6,266518,-0.142787270320878,0.0571951410472945,0.0129981244321543
3846,6,266627,-0.142866871669407,0.0569425621326394,0.0125560043614193
3849,6,268911,-0.138653592227781,0.0569629108379791,0.0154239947547977
3850,6,269163,-0.12779774665259,0.0571125903967096,0.0258675435693639
3864,7,1581,-0.188088910362061,0.0571445851945286,0.0010973221137623
3866,7,4704,-0.200764648520821,0.0563685299278443,0.000419087382107713
3867,7,5119,-0.141910332372101,0.0570622588464467,0.0133461320434801
3868,7,5218,-0.123460690783116,0.0585876185302063,0.0357979679144361
3869,7,7125,-0.168300750043573,0.0574696229380178,0.00362699317593043
3870,7,7291,-0.155034383049937,0.0568537022885887,0.00671242987704715
3872,7,8513,-0.0339243156614693,0.114090567241664,0.766377657811832
3878,7,11349,-0.158843341002575,0.0568046509943186,0.0054519608368052
3880,7,12575,-0.165095458358761,0.0568423983836518,0.00391076882403127
3881,7,12595,-0.15546316830989,0.0568503852750449,0.00656063010478456
3882,7,14747,-0.162448205945365,0.0573669366980544,0.0048950098405203
3883,7,16567,-0.154005626541931,0.0575730820549639,0.00782174675577293
3889,7,17880,-0.16721820321834,0.0575186410516581,0.00387726184046202
3892,7,19896,-0.15576149670056,0.0572947297475872,0.00687956312246893
3894,7,20120,-0.154537348997365,0.0577395085705395,0.00778755537800499
3895,7,20451,-0.167947260234732,0.0571033619304206,0.00348616504721003
