SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1545,4,108791,-0.0585710984561027,0.054731060214452,0.28527759571708
1546,4,111205,-0.0584286890859854,0.054788430586639,0.286952668897602
1547,4,112474,-0.0584286890859854,0.054788430586639,0.286952668897602
1548,4,112969,-0.0565649146767619,0.0546939039323818,0.301746565282011
1549,4,114992,-0.0551314356502994,0.0549138352958307,0.316084342959024
1550,4,115453,-0.0553923333466075,0.0550725739988439,0.315197778163406
1551,4,115541,-0.0594180061586567,0.0549791904062028,0.28055222932887
1553,4,116782,-0.0629536436160385,0.0547742291436833,0.251198209428507
1554,4,117170,-0.0623432632536318,0.0547921319654039,0.255969771001866
1555,4,117432,-0.0555893974248949,0.0555953253501299,0.318047022290949
1556,4,121939,-0.0614972595693589,0.0555454091222967,0.268981704032935
1557,4,121955,-0.0611254660993226,0.0545616573825457,0.263347238844172
1558,4,122050,-0.0561934859778186,0.0547121415245074,0.305088296996431
1559,4,122309,-0.0545028717880042,0.0548158094395916,0.320762228545314
1560,4,122365,-0.055486518415106,0.0549315132744001,0.313137531374106
1561,4,122560,-0.0518595549497611,0.054665846616522,0.343440206772592
1562,4,122596,-0.0551045190662168,0.0547558040255329,0.314927646823079
1563,4,122617,-0.0582449586615439,0.0545496273085828,0.286366308575585
1564,4,123193,-0.0618175554206044,0.0546949563829408,0.259149182642396
1565,4,123439,-0.0657489643274332,0.0548398202966276,0.231360370541005
1566,4,123976,-0.0574275931832126,0.0548924943564811,0.296192389408867
1567,4,126981,-0.0677859920187581,0.0549526543692453,0.218197145744163
1568,4,127308,-0.0703975375439874,0.0547485537060733,0.199343917980345
1569,4,127323,-0.0567760925200946,0.0546954823409136,0.29996199180469
1570,4,132281,-0.0623321349624645,0.0549606673600868,0.25751270825399
1571,4,132892,-0.0655771395903168,0.0549000046101076,0.233090941743065
1572,4,132952,-0.092987400806065,0.0542922596661654,0.0876423030759939
1573,4,135298,-0.0841883940835493,0.0545284895406531,0.123500273495013
1577,4,135873,-0.0818813584717622,0.0542701127983486,0.132250922337651
1578,4,136069,-0.0789294769724458,0.0547381718526423,0.150204250092626
1579,4,136920,-0.059149132618388,0.0548890937453878,0.281942903686128
1580,4,137351,-0.0496508500874626,0.0543160303106076,0.361282763744875
1581,4,137511,-0.0622934271481327,0.0541774157797212,0.251002852690692
1582,4,141606,-0.0473575912856221,0.0556386083016723,0.395255161867989
1583,4,142711,-0.0475519746778405,0.0551067886494651,0.388775060716617
1584,4,143484,-0.0357075296055215,0.0546333723553364,0.513804985149062
1585,4,145738,-0.0396680329016992,0.054494675694394,0.467142096931834
1586,4,147035,-0.0307636195079243,0.0545791426978594,0.573349166736901
1587,4,147814,-0.0375354421262555,0.0546543674228961,0.492673247011376
1588,4,148075,-0.0364745646827069,0.0555775294461558,0.512069880685858
1591,4,149457,-0.0235794553952528,0.0548755150946324,0.667683384188996
1592,4,149464,-0.0358567673888657,0.054528182583985,0.511235126787264
1593,4,149678,-0.0275018229404529,0.0544691714976589,0.613939767439657
1594,4,154434,-0.0324480264391127,0.0542872207974054,0.550416548181226
1595,4,156313,-0.0330432510191187,0.0547313413832825,0.546407302167765
1596,4,156362,-0.0311877253801038,0.0550165103770818,0.571156405334546
1597,4,156963,-0.0431590351404342,0.0547641364802143,0.431173306333913
1599,4,158123,-0.0515555974524947,0.0554199271108733,0.35286608970538
1600,4,158426,-0.0499309849733529,0.0551714362363507,0.366074623570621
1601,4,158963,-0.0383858114525755,0.0543780253928266,0.480711771385741
1603,4,161760,-0.0434542253712874,0.0546419428385066,0.427000135869567
1604,4,163032,-0.0705730383131115,0.055080040262452,0.20093583919405
1605,4,163327,-0.059906413900145,0.0548881009609593,0.275828945159849
1607,4,165032,-0.0520318021416592,0.0543756342782687,0.339274852974847
1608,4,165290,-0.0619002694699242,0.0549067521397618,0.260351453805942
1609,4,165509,-0.0411705366594181,0.0545127742855686,0.450605202662981
1610,4,167204,-0.05646557985731,0.0553106584945459,0.308010124126504
1611,4,167436,-0.0431195070249303,0.0547734712295701,0.431673467736234
1612,4,167687,-0.0688200784087951,0.054103742554141,0.204209665705471
1613,4,168238,-0.0428450325892634,0.0544255350105818,0.431679561652634
1614,4,168256,-0.0654375470404114,0.0550534729337499,0.235389043793695
1615,4,171883,-0.0769722117915504,0.0544532813589499,0.158376506020772
1616,4,172408,-0.0614517156889791,0.0544360893751649,0.259715794155102
1617,4,173416,-0.0759584881607408,0.0550165343964479,0.168260649794759
1618,4,173461,-0.0650890973594626,0.0545626582295211,0.233700383359972
1622,4,174546,-0.0815384137892337,0.0544265996786358,0.13499175630816
1623,4,174974,-0.0277849795179315,0.0568386254395599,0.625258717592234
1624,4,175467,-0.0474795887480887,0.0544034064953671,0.383402471882756
1625,4,177157,0.0639797390012619,0.0543278581360171,0.239725581857159
1626,4,177207,0.0371521451365847,0.0542427420901377,0.493841481889567
1627,4,177280,0.0764298712015934,0.0544345242429985,0.161177242308969
1628,4,177330,0.0358401955958999,0.0545234392837109,0.511393538556951
1629,4,177633,0.0290139903788004,0.0544401694882455,0.594402243181252
1630,4,177756,0.0156643031666834,0.0555185542247056,0.777997389483356
1631,4,178032,0.0453411000317512,0.0544912473502934,0.405926090244891
1632,4,178058,0.0374682446094574,0.0546047264943764,0.493054968567065
1633,4,178267,0.0427586364992244,0.0544880538538248,0.433135766940189
1634,4,178339,0.0167170961260767,0.0550201069128361,0.761431754247495
1635,4,178489,0.0362558278449902,0.0544339149522284,0.505812768667205
1636,4,178698,0.0707937477550683,0.0541067771555573,0.191586176118501
1637,4,178705,0.0536250143770559,0.0550014194963575,0.330240255292812
1638,4,178974,0.0252574979154417,0.0547281783112214,0.644718361531446
1639,4,179020,0.102333114307543,0.054575073226648,0.0616058790193275
1640,4,179134,0.108052461956074,0.0551784308195422,0.0509894149461055
1641,4,179240,0.116761958634542,0.0543581934863945,0.0323930583603724
1642,4,179480,0.143574479922334,0.0540518465014281,0.00826038808011921
1643,4,179651,0.138247186544962,0.0541056502503702,0.0110334147370456
1644,4,179674,0.146450737594499,0.0549141062373325,0.0080077884145685
1645,4,179696,0.129088685937618,0.0540630737092612,0.0174776116735567
1646,4,179726,0.131614341542873,0.0539935853781046,0.0152784373759389
1647,4,179806,0.131614341542873,0.0539935853781046,0.0152784373759389
1648,4,179890,0.113817901883923,0.0541145538711463,0.0361488587894901
1649,4,180004,0.102262952313265,0.0545754457887664,0.0617852322439445
1650,4,180086,0.0912257796392136,0.0542322059787272,0.0934273880122121
1651,4,180121,0.0676512848721403,0.0554271924832075,0.223073693858596
1652,4,182380,0.0774012947915387,0.0545262903475258,0.156629200873159
1656,4,192266,0.0829701214717967,0.0555847773587256,0.136414933173631
1659,4,193794,0.0993819661976112,0.0547371919727243,0.0702769339703221
1660,4,193943,0.0855289101871686,0.054976730193696,0.120668537883396
1661,4,195122,0.0995727991611942,0.0547714957874624,0.0699165930182047
1662,4,195463,0.0817442375659919,0.0542331174086863,0.132634490089739
1663,4,195795,0.0726878838301009,0.0544181480380732,0.182498503393582
1664,4,196790,0.0691040301889105,0.0544313731848841,0.205076838060373
1665,4,198420,0.0803182036425645,0.0543586297603614,0.140416880807125
1666,4,199642,0.0848237672478802,0.0545305286442926,0.120716420691373
1667,4,203027,0.0903237523448158,0.054377257265639,0.0975897525621916
1668,4,204037,0.100548411159402,0.0543959443458997,0.0653728055734972
1669,4,205977,0.0835215005981605,0.0548122078462026,0.128460141230072
1675,4,211091,0.0639025842650448,0.0561110928590828,0.255534524507907
1676,4,211612,0.087855969209079,0.0547520430281732,0.10947272778972
1679,4,213169,0.0670908650439344,0.0548441002977674,0.222031857159259
1680,4,213950,0.0561930046481858,0.0547950551525293,0.305823731606098
1681,4,217566,0.0630466476477728,0.0548897024548653,0.251496153664417
1684,4,219124,0.0669260979722825,0.054805168657059,0.222838915387826
1686,4,220692,0.0367673216194546,0.0550817678568631,0.50488614123198
1687,4,221261,0.0493674590916814,0.0551809851945674,0.371585832257331
1689,4,222510,0.0553141210006206,0.05531577282899,0.318009922779933
1690,4,223039,0.0594201742367696,0.055415448382585,0.284332486253528
1691,4,223328,0.0484577820128687,0.0555230975761906,0.383392635604141
1692,4,223356,0.0562777236665244,0.055799429034568,0.313870923803204
1693,4,224819,0.0550934463333431,0.0555055656413816,0.321596911014004
1694,4,224966,0.0506536047717215,0.0557694916477341,0.364356673923774
1697,4,228580,0.0579900754578697,0.0556619167010777,0.298204984644388
1701,4,234153,0.0587461998403181,0.0555303573037498,0.290819220382044
1702,4,234536,0.042274826083706,0.0552378185732003,0.44459003473536
1703,4,238194,0.0379204968872938,0.0563840495983278,0.501680328263149
1704,4,242179,0.0401733635626285,0.0557936624252835,0.471980210452367
1705,4,243657,0.035915009564267,0.0553610713380604,0.516927461224621
1706,4,248600,0.0353493977905351,0.0550857396795004,0.521474097730703
1707,4,248779,0.0431922046061403,0.0552303890390689,0.434717099211336
1708,4,249022,0.0447339119110564,0.055118858936256,0.417573865417133
1709,4,249864,0.0385289760962264,0.0553465549582619,0.486798961456777
1710,4,250515,0.0334299686470863,0.0552549860144979,0.545559274261214
1712,4,251719,0.0512826999665745,0.0551148260211596,0.352763595169659
1716,4,256985,0.0550438679683265,0.0552154366104465,0.319499428420799
1717,4,257828,0.0221700952187559,0.0554930777284668,0.689758324957389
1718,4,259994,0.0297354583261852,0.0555118609834227,0.592531189149774
1719,4,263044,0.044769061079553,0.0557516725212708,0.422510217223077
1720,4,264432,0.0564596473953287,0.0550924011820359,0.306151145957153
1721,4,265022,0.053688093566377,0.0552572331236032,0.33191336454077
1722,4,267372,0.0554524383472317,0.0550441579982453,0.314424312810419
1723,4,267844,0.0484514119270525,0.0554333428771777,0.382686257768106
1724,4,268855,0.0484514119270525,0.0554333428771777,0.382686257768106
1728,4,271787,0.0611911926531762,0.0551876084086293,0.268277779532122
1729,4,274059,0.0608056260785758,0.0553454282565698,0.272666600576816
1730,4,274409,0.0487042401851557,0.0561528538609632,0.386338872916879
1731,4,274840,0.0441877867435786,0.0554475462992202,0.426027636662276
1732,4,274870,0.0418118599884322,0.0550729162561543,0.448234139523979
1733,4,274922,0.015846899276202,0.0551759262006905,0.77412252479225
1734,4,274930,0.0301346566549054,0.0552549386956494,0.585840128881729
1738,4,275180,0.0308756099144076,0.0551498175902725,0.575937023186206
1739,4,275191,0.0421835159038421,0.0552475030068356,0.445653169302889
1740,4,275289,0.0504984209499248,0.055354744092769,0.362249684537293
1741,4,275562,0.0338805405911498,0.0557929374641399,0.544072098992172
1742,4,275637,0.0390779409233337,0.0559247079418017,0.485162222431339
1743,4,275645,0.0467953080001035,0.0563493217054031,0.406845565083802
1744,4,275715,0.0514868514444806,0.0557296669312444,0.356186164732955
1745,4,275721,0.0439338485658205,0.0555530488000529,0.429565475309064
1746,4,275859,0.0294088787488156,0.0558252355215629,0.598661557154372
1747,4,275865,0.0526917931006151,0.0555793374789242,0.343754365640814
1748,4,275877,0.06686560997849,0.0554537561030135,0.228705886073729
1749,4,276015,0.0686585320100065,0.0556122273398564,0.217802772001939
1750,4,276066,0.0388623431116765,0.0563990399484123,0.491237931387762
1751,4,276194,0.0495686350019744,0.0555907020541955,0.373176508869718
1752,4,276201,-0.0472263018274945,0.0561592794894846,0.400953633484919
1753,4,276375,0.000717026541985022,0.0554199448699606,0.989684519080524
1754,4,276645,0.0794961031529633,0.0566250385974017,0.161226655145139
1755,4,276806,0.111302757370331,0.0566657465803617,0.0502913755769344
1756,4,276820,0.074697401162076,0.0572475979470486,0.192806549671179
1757,4,276934,0.0962960761585661,0.0567232422912973,0.0904556221637677
1758,4,277129,0.107082873830172,0.0568818668811962,0.0605838189009586
1759,4,277137,0.0866846940244332,0.0573134710047728,0.131310004474613
1760,4,277249,0.105738078272153,0.0565033159244577,0.0621220545753269
1761,4,277276,0.0763294755776882,0.0562132063836593,0.17537648593927
1762,4,277639,0.0871710052399193,0.0563405769978298,0.122707346326507
1763,4,277649,0.0660435837583644,0.0566769318684747,0.244698975742954
1764,4,277971,0.0797927292368752,0.0561034482858354,0.155838751205895
1765,4,278164,0.0442641943502905,0.0554679467013843,0.425398910327449
1766,4,278914,-0.00107729100287124,0.0552781826465306,0.984462390727912
1767,4,278971,0.00438662916402055,0.0554681734822496,0.937010848585434
1768,4,279037,-0.0276584326940804,0.0557956877553079,0.620408099006697
1769,4,280703,-0.0221614746236857,0.0560947654237411,0.69302832435353
1770,4,280859,-0.0111584469286958,0.0559817669747848,0.842124945582516
1771,4,280934,-0.00798823102004464,0.0560504421866456,0.88675169177511
1772,4,282594,-0.0179325125060671,0.0567543481810722,0.752214140542374
1773,4,282713,-0.0132879908356109,0.0560128172313177,0.812615009234629
1774,4,283570,0.0046101602463845,0.0557964621441523,0.9341968727328
1775,4,283830,0.00107420815536574,0.0557191922546891,0.984629459391951
1776,4,285234,0.0162595821595813,0.055737468836922,0.770674158491077
1778,4,285568,0.0233833013200622,0.0560170775253848,0.676616472871344
1779,4,287068,0.01039525078908,0.0563079194503528,0.853637532967942
1782,4,289631,0.0168377956977394,0.0556184501841192,0.76226816181923
1783,4,289647,0.00303733442580323,0.055671921644041,0.956521668275232
1784,4,290003,0.011702349158135,0.0557870306404085,0.833969548514103
1785,4,290096,0.0210521489345148,0.0561882077692218,0.708129391871348
1786,4,291044,0.00366897224515739,0.0558976102873634,0.947703691000144
1787,4,291531,0.0135098607568727,0.055415293037635,0.807532761801622
1788,4,292625,0.0120434824872737,0.0552397893727947,0.827538044283472
1789,4,292985,0.00252301221889195,0.0566662341364506,0.964511829392021
1790,4,293190,0.00252301221889195,0.0566662341364506,0.964511829392021
1791,4,293625,0.0083339415931255,0.0555161853392398,0.880757782642449
1792,4,294073,0.00404528954031758,0.0556814202342518,0.942125292709995
1793,4,294288,0.00359161031100497,0.0559326428017055,0.948836866016579
1794,4,294760,0.0177037219908408,0.0554606608381775,0.749754386131404
1795,4,297290,0.00766713306571731,0.0555164575622158,0.890235713961508
1796,4,297499,0.0107270730059112,0.0563392450780895,0.849104023441803
1797,4,297638,0.00739389043855987,0.055418560739727,0.893938025112413
1798,4,297848,0.0170712015889092,0.0562390300721694,0.761651691081642
1799,4,298091,0.0299333117965872,0.056227129542715,0.59480868372073
1800,4,299599,0.0245610434837059,0.0553278478700535,0.65737365164509
1802,4,300148,0.0566942428972442,0.0555363991196133,0.308025385265021
1807,4,302611,0.0499978744268553,0.0559987405391342,0.372551503730189
1809,4,303011,0.0441800528122008,0.0553891696926224,0.425621559088115
1810,4,304549,0.0552106259758545,0.0558557240485537,0.323609030324658
1811,4,307387,0.0862502789958445,0.0557442652295934,0.122699145995709
1812,4,308154,0.0790616600412037,0.0561187870322824,0.159766562693095
1813,4,311231,0.0845573206441876,0.0553517545313035,0.127498505317271
1814,4,311787,0.0862880579156569,0.0555393625714648,0.12116687852447
1815,4,312488,0.106991163429029,0.0557634553871554,0.0558334754326736
1816,4,312611,0.109207624476708,0.0557517550701494,0.0509208826004564
1817,4,314015,0.111399809622258,0.0557389940151669,0.0464184367632277
1820,4,320017,0.112673745192935,0.0565619514167675,0.0471364868289975
1821,4,320510,0.129926745685334,0.0568093153004524,0.0227831562197357
1822,4,328073,0.108997118649969,0.0555352211331272,0.0504699690088756
1823,4,331098,0.129013247817818,0.0563455028246683,0.0226293675643875
1824,4,336922,0.121689777985911,0.0551890810629127,0.0281011700347716
1826,4,351322,0.108949370410145,0.0557031231650974,0.0512661187618292
1827,4,353020,0.111980308122692,0.0558552866563032,0.0457445031495224
1831,4,356055,0.121465016328314,0.0562022247998994,0.0313507675773931
1832,4,356492,0.121530066584628,0.0555981972131984,0.0294820628233888
1833,4,356541,0.128874351190423,0.0555348159498009,0.0208775331443663
1834,4,356853,0.144745143962493,0.0556549550044934,0.00969283527756135
1836,4,357632,0.133804240003203,0.0552412725184616,0.015930727795297
1837,4,357802,0.0688465893936825,0.0558813144112262,0.218763686738565
1838,4,362032,0.044886844306649,0.0557960507716736,0.421660891523744
1839,4,362199,0.0576053175069184,0.055737807614708,0.302075031126544
1841,4,363194,0.0421311744246672,0.0555046976166457,0.448325598114543
1843,4,368078,0.0903758818609121,0.0550210380144437,0.101362474768979
1844,4,368457,0.0756591955448005,0.0551394830263271,0.17089056858938
