SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3307,5,532205,0.022940654142302,0.102736881780463,0.823434911239435
3308,5,532256,0.0331218033348676,0.102012004843955,0.745611549904025
3309,5,533988,0.0432255427624081,0.102137376801795,0.672399885916728
3310,5,535074,0.0426934804383321,0.102275449016737,0.676613111043728
3311,5,537503,0.0551046981637053,0.102291061980764,0.59043002656345
3312,5,538956,0.125178756015506,0.102481053424493,0.222718725734915
3313,5,540169,0.0983439262131432,0.101910582255957,0.335204380727437
3315,5,540682,0.102801120992724,0.102929407826125,0.318598177690333
3317,5,542346,0.0498887480432654,0.102224929511344,0.625832163593381
3318,5,542361,0.0357629977330909,0.102575843150368,0.727560447787324
3319,5,543103,0.0560444403577418,0.102550128456691,0.585062218965611
3321,5,545826,0.0594766950977534,0.102132794772757,0.560704940565629
3322,5,546667,0.0375119185424504,0.102239917066584,0.713912769600325
3323,5,547620,0.00434774954708855,0.102181580536213,0.966084908635708
3325,5,548310,0.00624077607445556,0.103022048371553,0.9517302991215
3326,5,548459,0.0154473955206186,0.103731379285483,0.881703936949061
3327,5,548843,0.0280704503109593,0.102016296639748,0.783356963311166
3328,5,549055,0.0115745734054018,0.102043056358712,0.909755461703235
3329,5,549248,0.0025558004413434,0.102436932827601,0.980108951403078
3333,5,550708,-0.011090280211103,0.103616621148315,0.914824502908279
3336,5,551776,-0.0696640607391213,0.102180026437256,0.495826606922421
3337,5,552218,-0.0439489586289104,0.102978654171397,0.669801657461448
3338,5,553130,-0.0329425977830107,0.103897629896304,0.751379562121506
3343,5,555454,-0.0728715184669733,0.102638077452762,0.478182036498241
3344,5,555973,-0.0448891505227319,0.102538725619169,0.661815295769193
3345,5,557406,-0.0382181389201711,0.102256170869556,0.708815456235433
3346,5,557772,-0.0452671182514744,0.102830974658272,0.660055177424667
3347,5,558324,-0.0252964555017425,0.102131832407466,0.804522654614423
3348,5,558514,-0.040521062987442,0.102737915681463,0.693515086585373
3349,5,558549,-0.0318962166963063,0.102454686015523,0.755740957865971
3350,5,559378,0.0163729643141439,0.101930442530949,0.872477655423769
3351,5,560042,-0.0147807031965702,0.102508079928898,0.885432233383522
3352,5,561145,-0.0345875671571783,0.102204834225677,0.735252264888015
3353,5,561154,-0.041748582457473,0.102354410752756,0.683607143838068
3354,5,561160,-0.041748582457473,0.102354410752756,0.683607143838068
3355,5,561163,-0.041748582457473,0.102354410752756,0.683607143838068
3356,5,561166,-0.041748582457473,0.102354410752756,0.683607143838068
3357,5,561193,-0.00457136141598005,0.104206211313952,0.96503409541664
3370,5,561430,-0.0135377284358263,0.103631791488255,0.896140074360101
3396,5,561906,-0.0357567589307014,0.102072219855977,0.726316174141337
3397,5,561915,-0.028908776875051,0.101948205800854,0.776911244849294
3398,5,562065,-0.0195017091276988,0.102431764249796,0.849115073088563
3399,5,562072,0.00939819175949311,0.102352961744507,0.926892029503877
3400,5,562097,-0.0331014893694521,0.102029705876281,0.745804731444101
3402,5,562116,-0.0257234608211384,0.101902543859843,0.800854103907803
3403,5,562155,-0.017241055461393,0.102448366503929,0.866451367729239
3404,5,562173,-0.0264899592324295,0.102478590573234,0.796177395997065
3405,5,562264,-0.0241979240063884,0.10219067966338,0.812955594814513
3406,5,562359,-0.0432415491714978,0.102597929171936,0.673671283236692
3407,5,562436,-0.0101395391282295,0.102604338667794,0.921335900325659
3408,5,562451,-0.0220837138122507,0.102462008527174,0.829478014884014
3409,5,562473,-0.00991673846134777,0.10262238281817,0.923072457259131
3410,5,562513,-0.0368563914184668,0.102626257459559,0.719710927225344
3411,5,562518,-0.0267240086058691,0.102458877598433,0.794378262686987
3412,5,562560,-0.0291887536873277,0.1021676103962,0.775279467236409
3413,5,562570,-0.0237561383013689,0.102037082155054,0.816037143227907
3414,5,562582,-0.0287214030821321,0.102187361651315,0.778824373471879
3415,5,562610,-0.0310013497236282,0.102185474239697,0.761776619602801
3416,5,562667,-0.0181888994858544,0.101955220193466,0.858510508703988
3417,5,562683,-0.0145638527516909,0.102114395811077,0.886669369684298
3418,5,562774,-0.0310273958477041,0.102365207594948,0.761988469181885
3419,5,562846,-0.0185534799282581,0.103527857209989,0.857873714235276
3420,5,562873,-0.00803800227940629,0.104059546944058,0.938472998370071
3421,5,562888,-0.038043838245246,0.103139462253212,0.712454538271119
3422,5,563005,-0.0146013986534139,0.102960147054813,0.887306228075733
3423,5,563017,-0.0102969323839028,0.103393709766242,0.920726727657291
3424,5,563018,-0.00942174269066404,0.103886607405455,0.927788319207125
3425,5,563074,-0.00234852266244101,0.104137153148889,0.98202020956779
3426,5,563104,-0.0340475352041186,0.103541904180718,0.742480267216293
3427,5,563148,-0.0178274228635535,0.1029339439363,0.862599111280282
3428,5,563174,0.00615895634103059,0.103653149000011,0.952652080956431
3429,5,563257,-0.0245544205435723,0.104352735252781,0.814110687492396
3430,5,563299,-0.0183530674957981,0.103010508733167,0.858694070134012
3431,5,563318,-0.00983300404869281,0.103232832612006,0.924169712670024
3432,5,563324,0.00343974254615545,0.10335405235384,0.973469189208716
3433,5,563344,-0.0264144360690647,0.103644132516091,0.798981934489426
3434,5,563347,-0.0310890987788505,0.103739179146125,0.76459365512093
3435,5,563348,-0.021086779519155,0.103686367820868,0.838962401813663
3453,5,563747,-0.0125309231028556,0.102621572860573,0.902882907657721
3454,5,563755,-0.0313782114360193,0.102233637789389,0.759080300653814
3455,5,563781,-0.0209534325068468,0.10237245314098,0.837941340303708
3456,5,563837,-0.00680731108444932,0.103263498204809,0.947477437887127
3458,5,563866,-0.0126359084813141,0.103934021503729,0.903303801311615
3459,5,563882,-0.0158013289723422,0.10358292263039,0.878842184403369
3460,5,563899,0.0204270931782322,0.103686741934556,0.843934842793623
3461,5,563908,0.0204270931782322,0.103686741934556,0.843934842793623
3462,5,563929,0.0161857327965558,0.103582754490971,0.875918233316998
3463,5,563964,-0.0226157353361029,0.102214324645496,0.825019493200642
3464,5,563970,-0.0321748317802749,0.101945433950846,0.752486294434658
3465,5,564006,-0.0389197868362544,0.102177799380887,0.7035046705438
3466,5,564048,-0.0271830354728856,0.1024422599719,0.790894876659035
3467,5,564065,-0.0278184189869423,0.102168693414809,0.785566472117915
3468,5,564074,-0.0377882411081995,0.102179002612197,0.711735447357849
3469,5,564097,-0.0518865890463693,0.102415248856751,0.612731080470648
3470,5,564135,-0.0203196523527518,0.102446767755084,0.842890482591174
3471,5,564147,-0.0223851635074882,0.102865470461562,0.827854115536902
3472,5,564195,-0.0168056387736432,0.102860246613431,0.870310207763707
3473,5,564197,-0.0168056387736432,0.102860246613431,0.870310207763707
3474,5,564206,-0.0507827854473236,0.103416753100376,0.623696299832385
3475,5,564212,-0.0506773917662636,0.103124068095677,0.62343371355391
3476,5,564236,-0.0478057000765733,0.102437154257221,0.641014430624248
3477,5,564252,-0.0611222471118762,0.103552909722443,0.555399792906096
3478,5,564265,-0.0534064167955574,0.103272534583123,0.605381910458996
3479,5,564272,-0.0514656008423144,0.103420824269469,0.619052677522382
3480,5,564298,-0.0711008134545128,0.103109851384029,0.49092162212543
3481,5,564300,-0.0419228540208311,0.103143509762754,0.684657046093143
3482,5,564304,-0.0419228540208311,0.103143509762754,0.684657046093143
3501,5,564535,-0.0381153242078586,0.103614438509079,0.713200133582789
3505,5,564590,-0.0639023460162619,0.104310642818815,0.540524861781769
3506,5,564680,-0.0233272126941467,0.103894821260514,0.822477014599903
3532,5,565093,-0.0521821716359622,0.102295403616981,0.610291396745769
3533,5,565120,-0.065835187191006,0.102563900340693,0.521358391488843
3534,5,565122,-0.0624376109363224,0.102726517685735,0.543708149358642
3535,5,565125,-0.0624376109363224,0.102726517685735,0.543708149358642
3536,5,565208,-0.0312928268381731,0.102747052024318,0.760879391809518
3537,5,565243,-0.0114525187213824,0.102466937067896,0.911070931656362
3538,5,565254,-0.0303417585556308,0.102859693525235,0.768181037739671
3540,5,565293,-0.0530141491144648,0.104168286533351,0.611120697832728
3541,5,565315,-0.0554793810298427,0.104011700564477,0.594095450542682
3550,5,565448,-0.0304237730872335,0.104228174448008,0.770537711519977
3551,5,565475,-0.042442470421992,0.104336466923189,0.6844127075698
3552,5,565507,-0.0197199743117985,0.103900332690772,0.849577274828306
3553,5,565512,-0.0126905861922689,0.104058234200028,0.90300280333096
3555,5,565639,-0.0563025191358026,0.102177477924916,0.581963944995497
3556,5,565651,-0.0493836725188756,0.102056118763205,0.628765808680672
3557,5,565675,-0.0485819700656005,0.102033062694457,0.634269561576513
3565,5,565834,-0.0292205844353915,0.104198313395749,0.779310046985539
3585,5,566542,-0.0628701211974071,0.103696708781504,0.544712878353467
3586,5,566565,-0.0602744708962011,0.103109441618591,0.559211704403752
3587,5,566568,-0.0602744708962011,0.103109441618591,0.559211704403752
3588,5,566580,-0.0598630378289746,0.102965855129087,0.561350517001095
3598,6,16905,0.0892727281100445,0.102178935396652,0.382880991678335
3599,6,18881,0.0815764787233654,0.10308787797309,0.429283115695278
3603,6,22804,0.0513841332747872,0.102104085535296,0.615100646415481
3604,6,23172,0.0459958577705746,0.103275962908445,0.656326488482957
3605,6,23564,0.0384853576083567,0.102255886954538,0.706872972393835
3606,6,26594,0.0713301328807505,0.102244809154512,0.485861209305752
3611,6,27767,0.0754566496313773,0.102632785643251,0.462699782839749
3612,6,28811,0.0965391438810689,0.102152111554328,0.345278302491117
3613,6,28916,0.0802085511274268,0.102051452741908,0.432417076433163
3618,6,30322,-0.0633542852900984,0.101807906198447,0.53415136765124
3621,6,32438,-0.0812850030934888,0.103214341748592,0.431496663945593
3622,6,35840,-0.0786328830785893,0.102940022118169,0.445454461035513
3623,6,36181,-0.0453633933400461,0.102247898091617,0.657559587413174
3624,6,36236,-0.0336127756431703,0.102549320285063,0.743278519555558
3625,6,38641,-0.0458698553727857,0.102830218007427,0.655817498294397
3626,6,39419,-0.122997432557826,0.103144167077091,0.233873768124532
3627,6,39566,-0.0807266846915246,0.102108435396881,0.429709658041886
3628,6,39609,-0.0875348359103054,0.102115183609512,0.391906744415489
3629,6,40630,-0.0814701168955543,0.101819448845536,0.424166102290983
3630,6,41068,-0.0429681968375875,0.102598254510218,0.675616665399697
3631,6,41221,-0.100254869194886,0.102398247967417,0.328216785405755
3632,6,41296,-0.0579587517602429,0.102174854515452,0.570904453200693
3633,6,41435,-0.0819456914614909,0.102183361151263,0.423122847274768
3634,6,41573,-0.0696735633846698,0.101892356340355,0.494552742158345
3635,6,41626,-0.0949578912530332,0.102281343324134,0.353835040000445
3636,6,42992,-0.0522413565195131,0.102079475746204,0.609131002179737
3637,6,45282,-0.0898977468427375,0.101799355963095,0.377789947474516
3638,6,45815,-0.0940544367629683,0.101942983388983,0.35683645070052
3639,6,47290,-0.129961716028691,0.101882793139407,0.202935643760087
3640,6,48282,-0.0884850676654827,0.101767612437806,0.38517457415816
3641,6,48919,-0.0497494753972598,0.10312036401943,0.629791829294921
3642,6,48921,-0.038424000771017,0.104035213137047,0.712098374633724
3643,6,50414,-0.0336016492330381,0.102757303530871,0.743861618761689
3644,6,50685,-0.0763995185968345,0.10265789108772,0.457241664694257
3645,6,50825,-0.0393834690857429,0.1025696352078,0.701233256948715
3649,6,51526,-0.0482211230230964,0.102782731174534,0.639247844016324
3650,6,51781,-0.0610596601824077,0.102519956908994,0.551832118800909
3651,6,52550,-0.0880439620632173,0.102318387239429,0.390102974714621
3652,6,53989,-0.0330046694417117,0.102041051913472,0.746549772120462
3654,6,54932,-0.0873551016745311,0.103956505425542,0.401306560904554
3655,6,55876,-0.0232896953715907,0.102684185649717,0.820703567479585
3656,6,56091,-0.00278277221688605,0.102864852444528,0.978432986073369
3657,6,57460,-0.0291897365451518,0.102413857732037,0.775797917995202
3660,6,62743,-0.00245987385173707,0.102996041760264,0.98095927913042
3662,6,64449,-0.096655575865183,0.102461985914647,0.346156751887164
3664,6,65125,-0.120607637332716,0.104422699118435,0.248873936321333
3665,6,65133,-0.116458767198487,0.104564703582197,0.266144933250988
3666,6,65183,-0.0686649365325289,0.102392155634622,0.502909177651308
3667,6,66460,-0.082654608576913,0.102770019559404,0.421783679982698
3668,6,67184,-0.0871143350814536,0.102742280424693,0.39707277995244
3669,6,71471,-0.138324958229879,0.103006360329,0.180174341901724
3670,6,71997,-0.122686993090262,0.103533983728502,0.236817570269424
3671,6,72514,-0.108638521775747,0.103602126096784,0.295073740742802
3673,6,73433,0.00379499060083388,0.103562605131957,0.970789246266074
3674,6,74406,-0.0941240167806544,0.102695116571889,0.360010304628967
3676,6,74913,-0.033249183674365,0.102438818419021,0.745694235857102
3677,6,75397,-0.0330275623045011,0.103349289121174,0.74948167582584
3678,6,76427,-0.0833125385714337,0.102595885512705,0.417312713291799
3681,6,76526,-0.0760142974217834,0.10478513742636,0.468668817531916
3682,6,78316,-0.00936763637236093,0.103193860515078,0.927721217148952
3683,6,78381,0.00259862240723374,0.10317751900119,0.979920886083086
3684,6,78862,0.00834866670995493,0.103219057172881,0.93558083923068
3685,6,78907,-0.0269089748731319,0.103057327946317,0.794162369783207
3686,6,79638,0.0440081083345394,0.103151020917405,0.669903342973335
3687,6,79955,0.032117679788198,0.103350101492004,0.756162067191702
3688,6,80725,0.0628702643112455,0.102647790664193,0.540611054551373
3689,6,80860,0.083376167087119,0.102860793501541,0.418157137379691
3690,6,83761,-0.0146608098175908,0.102982425625275,0.886875097609509
3692,6,88005,-0.00679797985402042,0.105946867722707,0.94887592320924
3693,6,88006,-0.00843394510782214,0.105621468549168,0.936401272083717
3696,6,88398,0.00312613956917529,0.104578136823908,0.976169393672484
3697,6,88475,-0.0248274133502436,0.103785386019483,0.811074770831424
3698,6,90318,-0.0496443282674394,0.102668322960815,0.629011558581185
3699,6,91505,0.0426411299754363,0.103087053118979,0.679387528203946
3700,6,91959,-0.00461403570423352,0.104196791192317,0.964704708191852
3701,6,92208,0.0215115104230081,0.102998854483043,0.834684287535344
3702,6,95448,-0.0315048040371386,0.104412000732491,0.763031407194196
3703,6,95468,-0.0485009312518914,0.10440130845339,0.642531200397668
3704,6,95926,0.0299230162988388,0.103251851451305,0.772134732767918
3708,6,98879,0.203142796428692,0.103833910133591,0.0512037758692966
3710,6,101306,0.132482357371098,0.102381203684259,0.196507738634313
3711,6,101424,0.16606947228736,0.102548190432688,0.106248089816658
3712,6,101439,0.172106692594283,0.103045713607199,0.095766696152266
3713,6,101478,0.159593073799491,0.103102752787139,0.122541647532424
3717,6,106653,0.219308388178234,0.102264408599077,0.0326732666156043
3718,6,107478,0.179894747106866,0.101827230337131,0.0781482564493349
3719,6,107527,0.229608954903594,0.101465484522131,0.0242472138314823
3722,6,111711,0.143477105712159,0.10233921863156,0.161801183568402
3723,6,114692,0.0979654410813581,0.101956718245539,0.337283658881331
3724,6,114714,0.104928247899205,0.101937090331795,0.304023210764428
3725,6,115037,0.109170175384588,0.103030517157087,0.29005532917209
3726,6,116654,0.146110972129248,0.101662810495511,0.151543648154706
3728,6,119386,0.166917857471174,0.102378263943926,0.103908184026822
3729,6,123079,0.130389779895258,0.102746313747913,0.205260834078788
3730,6,146131,0.202210904070497,0.102873023688675,0.0501242302584201
3731,6,151731,0.196398289216833,0.101890833890088,0.054714904473685
3733,6,157270,0.101293844526379,0.101974919895303,0.321233870464679
3734,6,158136,0.1170090887623,0.103700981708133,0.259946196875601
3735,6,158910,0.0955980882395823,0.101807097140187,0.348366629728162
3736,6,162526,0.147252514390606,0.102129421948118,0.150238974742183
3737,6,163117,0.186875076867655,0.102107756734327,0.0680668280305716
3738,6,163321,0.119813806709255,0.101793955031942,0.239979425583081
3739,6,163435,0.143629239430872,0.102183191581771,0.160720866507913
3741,6,166074,0.177235724616479,0.102296987339887,0.0840472176664296
