SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3429,5,563257,-0.266589543251838,0.158176095305143,0.0927956891955371
3430,5,563299,-0.253941641565178,0.15617954546043,0.104850602449276
3431,5,563318,-0.261904235690957,0.156476904275262,0.0950642658823347
3432,5,563324,-0.283048923804245,0.15655610341955,0.0714619689964449
3433,5,563344,-0.265335565986305,0.157101498307714,0.0921132925049031
3434,5,563347,-0.274718417638317,0.157206662731637,0.0814204286679015
3435,5,563348,-0.271676125626695,0.157130050762831,0.0846853633775889
3453,5,563747,-0.271907161113202,0.155495666099338,0.0812211359542446
3454,5,563755,-0.27842162646171,0.154887518232404,0.073099184860127
3455,5,563781,-0.281097797036066,0.155074481685863,0.0707331522242808
3456,5,563837,-0.292882234648235,0.156367097438256,0.0618887410531165
3458,5,563866,-0.31919547366512,0.157249840886788,0.0431201506837934
3459,5,563882,-0.292590262238964,0.15686137628929,0.0629717136742559
3460,5,563899,-0.264541615270276,0.157164532866189,0.0932177056069327
3461,5,563908,-0.264541615270276,0.157164532866189,0.0932177056069327
3462,5,563929,-0.248534735874578,0.157076495688483,0.114487368194964
3463,5,563964,-0.272896583523844,0.154875837112366,0.0789289411057959
3464,5,563970,-0.268483337663302,0.15449790838461,0.0831217187767836
3465,5,564006,-0.292097315776822,0.154742000938255,0.059894246273701
3466,5,564048,-0.267389735128708,0.155256144717819,0.0859003455324107
3467,5,564065,-0.253549504437163,0.154904817488082,0.102561672221133
3468,5,564074,-0.272415925145493,0.154843666616474,0.0793934276539841
3469,5,564097,-0.257568567733337,0.155303174032657,0.0981071026876636
3470,5,564135,-0.257951326860144,0.155301374380926,0.0976068222374215
3471,5,564147,-0.268996502020986,0.155889955717589,0.0853028507719499
3472,5,564195,-0.275155834734907,0.155846913654226,0.0783355039969329
3473,5,564197,-0.275155834734907,0.155846913654226,0.0783355039969329
3474,5,564206,-0.274257417930915,0.156749979720048,0.0810478827036409
3475,5,564212,-0.296188572777555,0.156189169453396,0.0587306911354937
3476,5,564236,-0.28843748673444,0.155174262414845,0.0638879412776068
3477,5,564252,-0.293834842972514,0.156881795428454,0.0618988434636178
3478,5,564265,-0.290908112057114,0.156450193250282,0.0637980771099021
3479,5,564272,-0.30899207474464,0.156574497601839,0.0492238016470995
3480,5,564298,-0.270654781760678,0.156350838689861,0.0843124510469943
3481,5,564300,-0.299315319664973,0.156184987324827,0.0561194886418735
3482,5,564304,-0.299315319664973,0.156184987324827,0.0561194886418735
3501,5,564535,-0.307251569118265,0.156855321931903,0.0509206521201384
3505,5,564590,-0.312606372384267,0.157945140201444,0.0485691633690178
3506,5,564680,-0.253512458309325,0.15753644967725,0.108459848844241
3532,5,565093,-0.257886132471755,0.155119311905343,0.0972998421510729
3533,5,565120,-0.273003784540186,0.155490222731755,0.0799963672183489
3534,5,565122,-0.276289371088933,0.155713022419449,0.0768671604202296
3535,5,565125,-0.276289371088933,0.155713022419449,0.0768671604202296
3536,5,565208,-0.24402903751731,0.155835544721471,0.118258751029791
3537,5,565243,-0.253501099547019,0.155346990131295,0.103605381190262
3538,5,565254,-0.27220615136472,0.155874171732666,0.0816252498447757
3540,5,565293,-0.253142050499843,0.158002823378589,0.110019908740463
3541,5,565315,-0.277373317538998,0.157653867951207,0.0793789592599132
3550,5,565448,-0.242380463304999,0.158102924771145,0.126158038297483
3551,5,565475,-0.25027991808996,0.158251565540937,0.114651984908373
3552,5,565507,-0.259789107780218,0.157512664374051,0.0999712376446817
3553,5,565512,-0.26708510248174,0.157714604548169,0.0912480253566317
3555,5,565639,-0.271250731623971,0.154884027555371,0.0807601520552423
3556,5,565651,-0.269079568047708,0.154693864718166,0.0828303430744729
3557,5,565675,-0.276454936822921,0.154620121145793,0.0746397184592658
3565,5,565834,-0.264968815851542,0.157953114103091,0.0943268474371022
3585,5,566542,-0.288237003119067,0.15713549499099,0.0674478301948171
3586,5,566565,-0.271926143372335,0.156314120823981,0.0827985372004903
3587,5,566568,-0.271926143372335,0.156314120823981,0.0827985372004903
3588,5,566580,-0.27050388037991,0.15610075019247,0.0839903171763512
3598,6,16905,0.110373862558712,0.155547935628385,0.478432420594661
3599,6,18881,0.155312635879418,0.156795308870333,0.322586824818349
3603,6,22804,0.149077134746659,0.155229972345574,0.337529848003685
3604,6,23172,0.113684957023072,0.157087860099919,0.469727387003953
3605,6,23564,0.0496908703867244,0.155616647853975,0.749675854292591
3606,6,26594,0.0901745426533152,0.155624278547513,0.562663601212775
3611,6,27767,0.138207660830307,0.156127783953237,0.376639797879716
3612,6,28811,0.0162206358048724,0.155644116444656,0.91705697717573
3613,6,28916,0.0323662339943853,0.155423081200752,0.835156997807262
3618,6,30322,-0.247541837018616,0.154450204248287,0.109888859079221
3621,6,32438,-0.275711633962027,0.156517932238115,0.0790137238906158
3622,6,35840,-0.221345294079568,0.15633513514526,0.157704514493527
3623,6,36181,-0.238517056634807,0.155120512419948,0.125036364259445
3624,6,36236,-0.225530029029264,0.155615900673617,0.148148943770157
3625,6,38641,-0.22426522667904,0.156070198201624,0.151617647431141
3626,6,39419,-0.23120714726529,0.156793297593548,0.141211817382689
3627,6,39566,-0.260542377558712,0.154901542072605,0.0934557127180538
3628,6,39609,-0.260074675488748,0.154938322789292,0.0941210232216643
3629,6,40630,-0.233155398583147,0.1545869024516,0.132385495003685
3630,6,41068,-0.188281375287678,0.155845824300291,0.227807573083231
3631,6,41221,-0.200173591578592,0.155671810128469,0.199331541163177
3632,6,41296,-0.175862148998834,0.155273571489098,0.258152870501907
3633,6,41435,-0.236029754774648,0.155131289931346,0.129033692174718
3634,6,41573,-0.218761157672404,0.154719859817731,0.158267354653877
3635,6,41626,-0.218868220935573,0.15540053501601,0.159888777345139
3636,6,42992,-0.164079408115322,0.155151480134796,0.290986866504621
3637,6,45282,-0.158842123998605,0.154853587014628,0.305708604656043
3638,6,45815,-0.150404368967603,0.155112238039875,0.332885565471355
3639,6,47290,-0.201993910759003,0.155024717789968,0.193431318118607
3640,6,48282,-0.1014954392534,0.154936468969307,0.512844313738931
3641,6,48919,-0.160302884205458,0.156743103465243,0.307144895940424
3642,6,48921,-0.166242739042361,0.158098771748896,0.29374283114738
3643,6,50414,-0.165563909182328,0.156146159598917,0.289726851460808
3644,6,50685,-0.189799520149366,0.156015448424575,0.224590882547645
3645,6,50825,-0.171996160281068,0.155849311608204,0.270516043243311
3649,6,51526,-0.224628081314747,0.156000917144003,0.150777653003893
3650,6,51781,-0.203023975626395,0.155713627233564,0.19314142822738
3651,6,52550,-0.25038818270036,0.155295449359165,0.107782852715616
3652,6,53989,-0.208475562760056,0.154907088874546,0.179227401657311
3654,6,54932,-0.179293362538039,0.158066162163042,0.25744128847533
3655,6,55876,-0.0912723601472766,0.156195525649176,0.559360241868386
3656,6,56091,-0.0932783114053701,0.156456008095606,0.551426977973119
3657,6,57460,-0.175078393604297,0.155587424164829,0.26123769444196
3660,6,62743,-0.162141256764393,0.15649659576991,0.300879209334779
3662,6,64449,-0.0723720437710141,0.156070413081167,0.643138429274656
3664,6,65125,-0.0250138216645448,0.159199657139704,0.875238265454776
3665,6,65133,-0.0309072393830206,0.159392186171578,0.846360340439264
3666,6,65183,-0.000336549546504639,0.155914490254911,0.998278945274055
3667,6,66460,0.0707353287929697,0.156488224191033,0.651534396692205
3668,6,67184,0.0450965068317999,0.156488794542711,0.773380207641447
3669,6,71471,0.0577734698888053,0.15711972222577,0.713314706299849
3670,6,71997,0.113934783084045,0.157749388365915,0.470617851427245
3671,6,72514,0.048760933353881,0.157880571147647,0.757620145767486
3673,6,73433,0.137696532418059,0.157426199727078,0.382346262545211
3674,6,74406,0.134331696416127,0.156298693469752,0.39067279822085
3676,6,74913,0.157217805812333,0.155684820346728,0.313260422396678
3677,6,75397,0.0866919749849856,0.157226845396379,0.581721013641683
3678,6,76427,-0.062040026904978,0.156236161648151,0.691540082035569
3681,6,76526,-0.0925645551698611,0.159499533040343,0.562053105534585
3682,6,78316,0.0554970243327142,0.157009315157857,0.72395216556837
3683,6,78381,0.0505291981316454,0.156987503351351,0.747743480335386
3684,6,78862,0.0275981962848492,0.157068194771397,0.860623809428584
3685,6,78907,0.0410091360780762,0.156827451555219,0.793865561459907
3686,6,79638,0.039601688459861,0.156996389483497,0.800997841670871
3687,6,79955,0.00166482929616685,0.15729451174654,0.991561203844972
3688,6,80725,0.0284930712443837,0.156279903113519,0.855435661568825
3689,6,80860,0.0568521114176782,0.156644799591227,0.71686955938596
3690,6,83761,0.0370479218906077,0.156705606633887,0.813245967964819
3692,6,88005,0.16571895318214,0.160984141699151,0.303991083523843
3693,6,88006,0.168292465892543,0.160481146066953,0.295045457074927
3696,6,88398,0.119458693140774,0.15901492561068,0.453007544569043
3697,6,88475,0.107982673245294,0.157843619599698,0.494353462537491
3698,6,90318,-0.0673052730695541,0.156246200367959,0.666902718438956
3699,6,91505,0.051583074635528,0.156886723218931,0.742507998621754
3700,6,91959,0.0678604063405555,0.158520772915607,0.668850108253631
3701,6,92208,0.0369752305815434,0.156735843136059,0.813640915155054
3702,6,95448,-0.362912732593048,0.157731138724313,0.0219834570274022
3703,6,95468,-0.372667225698002,0.157678583935466,0.0186463818583013
3704,6,95926,-0.0162566520564655,0.157139820984271,0.917661863856592
3708,6,98879,-0.281994848888817,0.158152997626253,0.075437185376174
3710,6,101306,-0.2037704668748,0.155790623356715,0.19173240487564
3711,6,101424,-0.113945850982781,0.156513869734524,0.467081535612274
3712,6,101439,-0.115818227880752,0.157307457627817,0.462065174217285
3713,6,101478,-0.190042448365728,0.157102908455237,0.227215580763024
3717,6,106653,-0.0222519804307857,0.15662684834975,0.887105742563592
3718,6,107478,-0.0925689135183647,0.15556111706452,0.552181550360447
3719,6,107527,-0.108282118675785,0.155414200154887,0.486428782499322
3722,6,111711,-0.0555156450192702,0.156139728095135,0.722389169767695
3723,6,114692,-0.0881638242445655,0.155284520486142,0.570561118366121
3724,6,114714,-0.0741330534900797,0.155305290165141,0.633417146459639
3725,6,115037,-0.0111327910747957,0.157034714673971,0.943522406743965
3726,6,116654,-0.191004976401283,0.154823947408195,0.218138693746715
3728,6,119386,-0.0492224170991932,0.156357676037323,0.753094549896873
3729,6,123079,-0.0952250569361008,0.156628487653379,0.543599857607295
3730,6,146131,-0.0957669410423569,0.157318881398953,0.543085596626264
3731,6,151731,-0.125499602203623,0.155723031975623,0.420834146242397
3733,6,157270,-0.103996716403522,0.155298454381531,0.503514168389837
3734,6,158136,-0.0859698424908187,0.158025061713313,0.586766585512208
3735,6,158910,-0.111762316984544,0.1550042277409,0.47136981122162
3736,6,162526,-0.0860685163240471,0.155805082125764,0.581016061719176
3737,6,163117,-0.0214042435199914,0.156113784466864,0.891024633529212
3738,6,163321,-0.100661953151002,0.155116131002647,0.516795413097797
3739,6,163435,-0.0985060851145728,0.155843660225755,0.527741978366751
3741,6,166074,-0.120588724252321,0.156199115758799,0.440619555981914
3743,6,167198,-0.185047977646505,0.155524997054739,0.234913673872889
3750,6,168223,-0.170220169269724,0.155981987678339,0.275893571442787
3753,6,168572,-0.158650339134034,0.155322389964172,0.307752108523444
3754,6,173904,-0.317225128667441,0.156171342805873,0.0429770897937
3755,6,175273,-0.245835216368492,0.155043667749172,0.113728408788891
3756,6,178778,-0.29705444007807,0.154990195434105,0.0560957429879057
3759,6,180643,-0.320988053451879,0.1546985999219,0.0387174621633477
3760,6,183039,-0.192968569246427,0.155570876060651,0.215654962513934
3761,6,183936,-0.202708771020697,0.155492366418174,0.193199971839402
3762,6,184860,-0.145627955420225,0.15548670557633,0.349607620271611
3763,6,187264,-0.0928050333320808,0.155664326279441,0.551432469648873
3765,6,188423,-0.0812349699036583,0.157410899520859,0.606128941507017
3766,6,188938,-0.089151685405843,0.156427736186515,0.569092794339352
3767,6,189863,-0.0799771798407576,0.155825416343869,0.608098480854822
3771,6,192593,-0.102680611940385,0.157047140297601,0.513653253833535
3772,6,193272,-0.0870894358651046,0.15549989688111,0.575793027368527
3773,6,193671,-0.0646614766284409,0.15627181993222,0.679289680734588
3774,6,199005,0.0698658486170757,0.156045059536686,0.654623655520872
3775,6,199448,0.0658886784749609,0.159340923618551,0.679485868528467
3776,6,201624,0.108680909605659,0.157875762572375,0.491656116338058
3777,6,201882,0.145739251398481,0.15605221111916,0.350986938923877
3778,6,203342,0.172643863593952,0.156421948634743,0.270472442672485
3779,6,204006,0.101215565375623,0.155127333103662,0.51452419086538
3780,6,204440,0.131034226873368,0.155198780917367,0.399073976468657
3781,6,204681,0.118617336660525,0.154902011206096,0.444332469775028
3783,6,208815,-0.178452503214055,0.15491039692069,0.25011198739367
3784,6,208850,-0.160183696412559,0.15541283238286,0.30338812603133
3786,6,211447,-0.11149306172214,0.154897515350105,0.472133055138115
3787,6,212247,-0.0148448902749828,0.155199291548558,0.923852429351351
3788,6,214251,-0.082358824698156,0.155825615686541,0.597462272285523
3789,6,216365,-0.103485125232377,0.155938725499052,0.507362335639555
3790,6,221588,-0.0821329757440418,0.155301240863625,0.597233328293719
3791,6,223266,-0.27232401967638,0.15698657054168,0.0836674907504454
3792,6,223299,-0.222434660046767,0.155195600316716,0.152670435020043
3793,6,225352,-0.186366886483109,0.155001603878485,0.230032084562264
3794,6,226182,-0.223642563034632,0.155825803731866,0.152113031583806
3795,6,226781,-0.142170829230945,0.157553366380569,0.367477682523467
3796,6,226929,-0.137045694812888,0.156719639015058,0.382460121943304
3799,6,227356,-0.150065418977531,0.158360619739228,0.343972060387108
3800,6,229335,-0.0736891540266543,0.158064588727146,0.641362417757728
3801,6,229567,-0.0602615224564996,0.155187704353595,0.698017929452792
3802,6,231725,0.0215745409710933,0.155902834256413,0.890015427123801
3803,6,232479,0.066831812086649,0.158150774848106,0.672856897103392
3804,6,233698,0.0874369939912763,0.157379796554315,0.578850253560225
3805,6,234833,0.00519121362271588,0.155030368948323,0.973306641126406
3806,6,236114,-0.0260367193378585,0.155925669884794,0.867480129647989
3807,6,240423,0.0791151255085322,0.155464007095354,0.61114253381615
3808,6,240985,0.0379077032187122,0.155626042603099,0.807696061732268
3809,6,242390,-0.0714204279647027,0.156529972241384,0.648474139399015
3811,6,244301,0.0202845677243796,0.156402137145435,0.896881645602286
3812,6,244932,0.0064551537754004,0.155249794112757,0.96685770557054
3813,6,245484,-0.00257293169680317,0.158082200618482,0.987023470938801
3814,6,245505,0.00609271239588116,0.157543970030589,0.969172888792148
3815,6,245506,0.00609271239588116,0.157543970030589,0.969172888792148
3816,6,245578,-0.0427055853230605,0.156177278497823,0.784672608644255
3817,6,245636,-0.041447162592436,0.156702485334237,0.791552195854025
3821,6,246705,0.0570428352574975,0.155171603626417,0.713383392114573
3823,6,251165,-0.0341602912319336,0.15507354089241,0.825776963810639
3824,6,252271,-0.00433407078400827,0.155996101213352,0.977850765772419
3827,6,253758,0.0402399224430455,0.155015820237313,0.795334533349841
3828,6,255018,-0.02560572298799,0.155866453996749,0.869604840477849
3829,6,255233,-0.0103228013682399,0.156305004230065,0.947381232718143
3830,6,256493,-0.0648528785049348,0.155160470311778,0.676221035730422
3832,6,259953,-0.0726430368835456,0.15559848102109,0.640886540654572
3833,6,260068,-0.0658505268505189,0.156100977831709,0.673394426630754
3834,6,260462,-0.0503055796962874,0.156352951310006,0.747837292137597
3836,6,261981,-0.0703329655133582,0.156753853414264,0.65393483805769
3838,6,264000,-0.095514834808412,0.156741316642231,0.542665393157327
