SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
4117,7,229363,-0.0417975942027443,0.150115789341799,0.780840948556788
4118,7,229656,-0.0604856964934673,0.149901456480004,0.686822488199299
4119,7,229803,-0.0735066877612741,0.150371817484363,0.625263581695028
4121,7,230481,-0.0564954258759583,0.149974778298499,0.706623255478687
4122,7,230937,-0.109190218775561,0.150310396528353,0.468055641426177
4124,7,233940,-0.12170748981175,0.151093500365404,0.421067062926122
4125,7,234570,-0.0678786050140969,0.150867274571798,0.653042371674535
4126,7,234702,-0.107972147545981,0.150005550873001,0.472132016490199
4127,7,235464,0.00154586713512717,0.150480251141699,0.991809366665778
4128,7,235726,-0.185299051987365,0.149858166495661,0.217096238019847
4130,7,237753,-0.200416392756143,0.149874851046662,0.182010241724484
4131,7,238084,-0.173264770044682,0.149898946047478,0.248513118008252
4133,7,241711,-0.229571881921047,0.151230326973552,0.129902376575436
4134,7,247290,-0.195806193977604,0.150613369319058,0.194429135405881
4135,7,247666,-0.124933774248282,0.150954527465929,0.408441926041713
4136,7,249982,-0.200763924539408,0.151251535479032,0.185250307188808
4137,7,250183,-0.17234841235124,0.153624576349231,0.26267580379292
4138,7,250680,-0.154487090475818,0.151051319229963,0.307128461994695
4139,7,255972,-0.109642594815822,0.150140609135561,0.465711913392578
4143,7,260913,-0.101570900184538,0.151685915263447,0.50354210429528
4144,7,266540,-0.141944923128639,0.152358085115755,0.352152429757148
4145,7,267569,-0.128237495620592,0.149898368618348,0.392856752588875
4146,7,272144,-0.125560686487766,0.150331804086031,0.404156692956525
4147,7,272225,-0.124976363165741,0.150950779342086,0.408270704583755
4148,7,272227,-0.1557245221663,0.151367405268938,0.304285095186186
4151,7,275338,0.138103877178698,0.149632284802411,0.356661027322782
4152,7,276571,0.15470759306029,0.150317350859482,0.30408733027912
4154,7,283774,0.255820242106568,0.14923431904776,0.087366363185653
4155,7,284360,0.162922394072903,0.150313226119607,0.279155112731161
4156,7,284441,0.15090860139251,0.149681515297895,0.314050000740266
4157,7,293925,0.193005399312752,0.14962774516657,0.197928453350675
4158,7,295079,0.232604673567773,0.149420450778673,0.120434835988799
4159,7,300508,0.17307841370956,0.149872074369474,0.248936701542326
4160,7,301066,0.171340000952898,0.150330080982796,0.255159665273321
4165,7,307361,0.155531406498672,0.1516859729612,0.305899581177451
4166,7,308037,0.162023332557056,0.149482538965943,0.279151236148251
4167,7,315634,0.179541471335678,0.149831422637453,0.231608085581023
4168,7,316663,0.168956128377198,0.149484487121456,0.259134646877762
4170,7,320913,0.275136156567867,0.149643197145773,0.0668118206156024
4171,7,321449,0.312849836679693,0.148403015321202,0.035725915153925
4174,7,321718,0.282467100672522,0.148800026306497,0.0584719737000771
4176,7,323123,0.242796445070511,0.14945320882739,0.105147799571533
4177,7,323836,0.216920119522332,0.15071647919024,0.150963151840298
4178,7,323883,0.248972751406984,0.148886646243424,0.0953649909748329
4179,7,323971,0.227360420836748,0.149643780064616,0.129570985827163
4180,7,324357,0.23575917610393,0.149136776019284,0.114813575916249
4181,7,324640,0.163390616613069,0.149269156548153,0.274436472610901
4183,7,326640,0.169251581339793,0.149541634649928,0.258485777622587
4184,7,329449,0.167938883857785,0.150030971931409,0.263747048189429
4185,7,331193,0.178173368679926,0.149882644578155,0.235336151769038
4186,7,333120,0.197344981520758,0.151263050729091,0.192862765272299
4187,7,334340,0.165424711267412,0.150327161748347,0.271894094378881
4188,7,335451,0.178951382566594,0.150120856968556,0.234042874697029
4189,7,335555,0.167623155436995,0.1501578959727,0.265047624106195
4190,7,335709,0.196560660978229,0.15048925120812,0.192353976369332
4191,7,336457,0.383811017706305,0.152265105307026,0.012153053491581
4194,7,337273,0.297682389329337,0.152339850148524,0.0514825114768569
4195,7,338130,0.32322963953959,0.150677819174863,0.0326210752793647
4196,7,340507,0.349711483657641,0.150015027289549,0.0203064771711016
4197,7,340586,0.214109515461721,0.1509405551741,0.156926432383459
4198,7,341281,0.265307065242568,0.150231403995239,0.0782619714328994
4199,7,341488,0.33365228347395,0.150041493975572,0.0267987218100278
4200,7,344309,0.249598772398818,0.150365981572151,0.097814197483565
4201,7,345180,0.278387980432491,0.149893926743606,0.0641106595428278
4202,7,345331,0.263610440817363,0.149701960354034,0.0791208513363124
4203,7,345428,0.105529265981882,0.150584801266295,0.483891839110647
4204,7,345527,0.0562149711450968,0.151135733120884,0.710153081107942
4205,7,345530,0.0501619511918731,0.153771156659226,0.744457492984891
4206,7,347594,0.0618289161054694,0.150553635029027,0.681558557434932
4207,7,347717,0.0265087852557582,0.150416087594398,0.860209309574865
4209,7,351511,0.00454854553501505,0.150589401734372,0.975920669567756
4210,7,354145,-3.09734338940215e-05,0.151993239388502,0.999837520875515
4211,7,355322,-0.0178539171202253,0.151341507477119,0.906157690771862
4212,7,356291,-0.0422761818063048,0.150774053456385,0.77933927753142
4214,7,359010,0.00381237073766016,0.151524137539445,0.979941435641364
4216,7,360441,-0.020081773171076,0.150961238389071,0.894248598604553
4217,7,361541,0.000669346154716255,0.152120765571036,0.996491727227536
4218,7,361880,0.0151802011894397,0.152277558863839,0.920648846116821
4221,7,362321,-0.0627155088401565,0.15189353831979,0.679936985051021
4222,7,362382,-0.0539859678485666,0.151039576739526,0.720984055197013
4223,7,362516,-0.102614187900129,0.150258792340616,0.495107630481248
4225,7,366066,-0.0844243398148872,0.151975075272607,0.578894756466623
4227,7,366931,0.0126095597531002,0.154818956832669,0.935132528078537
4228,7,367665,-0.0484575053334885,0.15076516162152,0.74808955256356
4229,7,368513,-0.0810083998221117,0.151762872273527,0.593827819736405
4230,7,370476,-0.0171962829027926,0.152155222118079,0.910080508307596
4231,7,370996,-0.0452864736226544,0.151472027440905,0.765134428333812
4232,7,371385,-0.0252709663433676,0.150804168231662,0.867013819140931
4233,7,371466,-0.0864212960033275,0.151487547611489,0.568712083095906
4234,7,372094,0.0144378334082815,0.152671022757855,0.924711415645455
4235,7,373509,0.00825654004936505,0.153438793770249,0.957116989424912
4236,7,373552,-0.0262274148161354,0.152961959718811,0.863957463049635
4237,7,374939,-0.00997216096025655,0.15351871934861,0.948244770689277
4238,7,376215,-0.00735889404547962,0.153024584628002,0.961672014972814
4239,7,377214,0.0519309088363151,0.153769493111419,0.735775550331876
4243,7,377882,0.0066233185364013,0.153137118234249,0.96552598295636
4244,7,378667,0.00847059944360407,0.154646229024036,0.956349465450392
4245,7,379511,-0.0102956452868248,0.152750990873059,0.946300237782819
4247,7,389537,-0.013074142165858,0.153383167622701,0.932120152643163
4248,7,389749,0.00359294256701448,0.154713238803192,0.981485323048123
4249,7,390823,0.0926364584130837,0.154989602456681,0.550426914837004
4250,7,392417,-0.0374458612380504,0.156436632012636,0.810959470890969
4251,7,394456,-0.031879236911537,0.154236642579175,0.836370804691823
4254,7,397324,-0.0257442787645736,0.154950449831687,0.868137776202719
4255,7,397449,-0.0767698401169985,0.15524192426453,0.621248401296887
4257,7,398372,-0.0270959925786585,0.155308780951625,0.861599817457027
4258,7,399000,-0.0231729938422403,0.154822033726842,0.881106480956146
4259,7,399178,-0.0580104802409016,0.157064886848991,0.712095123589667
4263,7,407454,-0.028202679368271,0.15470216225628,0.855449534452812
4264,7,408316,-0.0138146757782918,0.154707697292846,0.928897841115178
4265,7,408928,0.00249234203492654,0.154129733197804,0.987107571739924
4268,7,409847,-0.0186265311010385,0.154018396760482,0.903809701017219
4269,7,409966,-0.0312250336679003,0.154217638151122,0.839662970323814
4270,7,411864,-0.0444840622006684,0.155278957801992,0.774679821415695
4271,7,412413,-0.0217390820786854,0.154044271417603,0.887853823919078
4272,7,412555,-0.0253302209439141,0.154504421932241,0.869868301774278
4275,7,412717,-0.04030681373606,0.154813389943086,0.794739891802902
4276,7,413438,0.0402185764076528,0.153369808277435,0.793295017682108
4277,7,413465,0.0260851834464875,0.154683656325386,0.866179797412635
4278,7,413738,-0.00609053597437503,0.153312014660427,0.968333704107222
4279,7,413763,-0.00863619090607148,0.152800259292987,0.954959956248533
4282,7,414290,-0.0270192541808862,0.152794183212238,0.8597399507512
4283,7,414560,-0.112624307734176,0.14988509994812,0.452910030030008
4284,7,415645,-0.093866480442853,0.150170894803122,0.532332630568215
4285,7,416060,-0.124066294142197,0.150016812746567,0.408786713450773
4286,7,416657,-0.146329084589343,0.150651278207755,0.332059028292868
4287,7,416947,-0.0758319094034376,0.151470509086888,0.616937829173702
4288,7,417098,-0.130463345209798,0.151210781655263,0.388838013567097
4289,7,417241,-0.123628320324774,0.150213968831823,0.41105520574856
4290,7,417345,-0.123269380301636,0.152179390884466,0.418470499799716
4291,7,418232,-0.0528646703778279,0.154934892307482,0.733151724716619
4292,7,418899,-0.0216266524050637,0.153720890992822,0.88819683670168
4293,7,421296,-0.0290037852300595,0.15495668163912,0.851632129841516
4294,7,423259,-0.000920340868534097,0.152102169501501,0.995175601993226
4295,7,423701,-0.0211743607207706,0.152683838838574,0.889781243501875
4296,7,424042,-0.0102791286287649,0.153735742604903,0.946729161908788
4297,7,424415,-0.00504747048250764,0.153477369301062,0.973782973935859
4298,7,424620,-0.120805235579664,0.151354690727622,0.42531435794697
4299,7,424652,-0.0823492640551062,0.152164385697939,0.588720616892309
4300,7,424942,0.058216940847779,0.151312767892425,0.700657506730299
4301,7,425235,0.031726848299852,0.151481792221075,0.834223002308676
4302,7,426067,0.0473506390215865,0.15122226401214,0.754374795819795
4303,7,427479,0.104163726142007,0.151250241433808,0.491474073465255
4304,7,428717,0.0867591438790968,0.15145389417988,0.567116404763052
4305,7,430559,-0.0190649245118253,0.151632493768345,0.900016337274209
4306,7,432426,-0.0390338694944181,0.152065684105445,0.797566976970246
4307,7,433131,0.0228639653266974,0.150684602438377,0.879483482741179
4309,7,433461,-0.00259470155536468,0.151279764963737,0.986325303205543
4310,7,433639,-0.0136662869110583,0.151087014105661,0.927978473971914
4311,7,433742,-0.00840492991406327,0.152439725196618,0.956061238891442
4312,7,433809,-0.0378577039004007,0.151108137720741,0.802320281994392
4317,7,434030,-0.0326207469507098,0.151389502583194,0.829520961352354
4318,7,434363,-0.0224936458793478,0.15100027733402,0.881666891444574
4319,7,434513,-0.00190233183940569,0.151370100988824,0.989980012040736
4320,7,434545,-0.00623675722695372,0.1509646572388,0.967069966840261
4321,7,434968,-0.0310776314448927,0.152375295251465,0.838506562704752
4323,7,435937,-0.00999925422867221,0.151523338751679,0.947421940866013
4324,7,436038,0.0924402680323378,0.151359860723525,0.541770225427535
4325,7,436063,0.0872139896904911,0.150738710183142,0.563243406217221
4327,7,437491,0.0181753888224466,0.151214589177905,0.904396266437296
4329,7,438424,-0.028469747566811,0.153434485409938,0.852904344449487
4330,7,438728,-0.0525067752762787,0.152520932757643,0.730856150665708
4335,7,446235,-0.0408467874320499,0.152391201906443,0.788825845281319
4336,7,449305,-0.0657981776757546,0.153840380967952,0.669127287749235
4337,7,449489,-0.0413111458434061,0.153323249784828,0.787749891301009
4339,7,455708,-0.0859357716953976,0.153371235873148,0.575621937701663
4340,7,455735,-0.0784883000149781,0.15261579245628,0.60737324208659
4341,7,458896,-0.0592328376163991,0.153692869435274,0.70017511209191
4342,7,458995,-0.110511456207904,0.1530068049654,0.470609775901757
4344,7,460296,-0.118061122912887,0.153447125735805,0.442174634149926
4345,7,460447,-0.162513188738306,0.153787538530641,0.29135366618463
4346,7,460988,-0.104880601161341,0.152270770963812,0.491416060329259
4347,7,461431,-0.076598003183487,0.152799368704049,0.616473946383413
4348,7,462915,-0.0431241126412039,0.15643248962874,0.782961034840572
4349,7,465310,-0.0987657930549957,0.153548320706138,0.520497101670967
4350,7,465688,-0.11952020782558,0.154505564086773,0.439705370993259
4351,7,467332,-0.110688527119008,0.153462692393417,0.47121887258911
4352,7,467497,-0.0210518375539921,0.15413732447104,0.891441866427213
4356,7,469647,-0.0245885003271682,0.153114227783272,0.872508774664813
4357,7,469734,-0.00721709729686526,0.153897726245188,0.962623103699584
4358,7,471518,0.00544048879773129,0.156050060642738,0.972208099570567
4359,7,472246,-0.0862072902063507,0.154696214267889,0.577697330135551
4360,7,477177,-0.089305740311115,0.155492825459048,0.566103589212677
4361,7,477678,-0.0802050940199222,0.154424037744456,0.603819745786622
4362,7,477857,-0.0858648171136636,0.154442701323597,0.578586636661163
4363,7,479063,-0.0125407045276975,0.154845117509156,0.935496837889144
4366,7,482519,-0.0139698208930921,0.157007524379002,0.929151849179504
4370,7,489418,0.0157825366565132,0.15678803189634,0.919876229375833
4371,7,492815,0.0266357186693036,0.156847713176789,0.865249778838349
4372,7,494079,0.0528943022304655,0.156657861296318,0.73583353906179
4373,7,494841,0.0348035799611734,0.156946580711177,0.824633382209085
4374,7,494885,-0.0307938592764532,0.160091389723552,0.847577291188505
4375,7,497601,-0.00425364607787504,0.157330438251506,0.978445992432668
4376,7,505014,0.038207845977444,0.15608394347428,0.80676098523815
4377,7,506260,0.0288016660287398,0.157132830576585,0.854671771579062
4378,7,507347,0.0157629568788007,0.157351685243088,0.9202609915568
4379,7,508075,0.00327888085985739,0.158920545336577,0.983550709171656
4380,7,508351,0.0374232701708328,0.158330327457684,0.813288881819911
4383,7,516852,0.052726307669559,0.157115247099079,0.737379416692512
4384,7,520054,0.0348429429963071,0.156159903973004,0.823568452234839
4385,7,524777,0.0312902479292139,0.156743440860918,0.841887128121799
4386,7,524944,0.0320441059712735,0.157128319006667,0.838521104689338
4387,7,529282,0.0320441059712735,0.157128319006667,0.838521104689338
4388,7,530662,0.0393601079737849,0.160238048171158,0.806107374016625
4389,7,531465,0.0107294774943112,0.156853080335821,0.945502263357448
4391,7,533328,-0.0504839783743976,0.15703948762124,0.748042120800709
4392,7,533941,0.00431625070334229,0.157498024373332,0.978152108706529
4393,7,534871,0.0332343292098383,0.156144801949874,0.831572277139777
4394,7,534988,-0.0016194921325634,0.154603897291466,0.991648145338799
4395,7,543693,0.0672426740945864,0.154468848046754,0.663599519437448
4396,7,544711,0.0571231173138051,0.154562309678604,0.711917164822846
4398,7,547208,0.0410390491947799,0.156636779207985,0.793473211343242
4399,7,550634,0.0457998202716323,0.156771331252086,0.770348068153164
4400,7,555705,0.0894755358931396,0.15418925245548,0.562084690990221
4401,7,557700,-0.110508649881792,0.151686703217248,0.46677087827152
4402,7,558857,-0.102235327805756,0.151986215392278,0.501602526236611
4405,7,568141,-0.0940934152351756,0.152223465088811,0.536890303325566
4406,7,568267,0.0913868036612042,0.153261850243768,0.551371108707526
4407,7,568279,0.0551069445536154,0.152686162507431,0.718377812107032
4409,7,575154,0.103617964066465,0.152168603638973,0.496354734828241
4410,7,576468,0.119561452107142,0.151998776522017,0.432046825101327
4411,7,577840,0.0564830642403197,0.154469362185689,0.714838793014388
4412,7,578213,0.0922743999393425,0.153715894252548,0.548696919182629
4413,7,579729,0.0970129124962065,0.152766510416351,0.52581343559821
4414,7,581739,0.0780766940251942,0.152211794639235,0.608308730705197
4415,7,581755,0.0714161530688222,0.153689718353429,0.642448906294141
4416,7,581805,0.0747181959523076,0.154906779099198,0.629861273991018
4417,7,581909,0.00508619983523628,0.152372818145776,0.973390449705085
4418,7,583615,0.0296423011602309,0.153058616410156,0.846548544424898
4419,7,585575,-0.0445936332743397,0.151102931648901,0.768075022514149
4420,7,585680,-0.0276543001032445,0.151236100791242,0.855016646505926
4421,7,587240,-0.039653036951758,0.152369656912099,0.794828572955422
4422,7,587567,-0.066922810485369,0.151594048038394,0.659149812289236
4423,7,588483,-0.0607390973142641,0.151755179820758,0.689218926287885
4424,7,591077,-0.091229833152914,0.153060522941172,0.5515320675571
4426,7,592116,-0.0633715258648662,0.152486737005712,0.677964652781826
