SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
2203,4,694335,-0.102351441626327,0.13447973768943,0.447110282242635
2204,4,694920,-0.138508758626621,0.13409908227727,0.302365431145667
2205,4,695803,-0.14517078879492,0.134037069280603,0.27951903903401
2206,4,696549,-0.153562003257344,0.13415200434473,0.253114537465625
2207,4,696696,-0.206455860360186,0.134444044482271,0.125525756909278
2208,4,697690,-0.17900389316136,0.13372308796417,0.181557115858069
2209,4,698189,-0.174200316874892,0.135152356240301,0.198270582926525
2210,4,698339,-0.174780205084563,0.134123888059155,0.193381405861609
2211,4,700036,-0.230430752393546,0.134557728411002,0.0876818431680985
2212,4,700250,-0.223663387215309,0.13486945692816,0.0981311838932803
2213,4,700621,-0.220889023759343,0.135117825700902,0.102984857334378
2214,4,700855,-0.249403681467635,0.136500129619608,0.0685241961512007
2215,4,703521,-0.185457068905257,0.137028149414213,0.176786496339682
2216,4,705139,-0.160277828226538,0.134764707731725,0.235114691313119
2217,4,706032,-0.131658823570123,0.134182297820646,0.327169226385162
2218,4,707926,-0.0771638083654866,0.134903026924427,0.567689668476097
2219,4,708514,-0.124985798178181,0.136547286687391,0.360643366286163
2220,4,709553,-0.146598649324801,0.134499583016599,0.276475931927188
2221,4,710109,-0.146598649324801,0.134499583016599,0.276475931927188
2222,4,710130,-0.166061001831083,0.134944964660381,0.219298165335523
2223,4,710388,-0.169144928500722,0.134408251991554,0.209063795626759
2224,4,711314,-0.215004226985997,0.135266204655556,0.11284508113693
2225,4,712914,-0.273029870263385,0.134077692363933,0.0424606298543053
2226,4,712924,-0.26500585036319,0.133985345671098,0.0487204796326093
2227,4,713335,-0.258938860664852,0.134156858380501,0.0543928170360177
2228,4,713520,-0.305462383960764,0.133627387810316,0.0228505849366761
2229,4,713555,-0.275700739157266,0.135513347490042,0.0426490900996025
2230,4,719215,-0.27774919432643,0.13511355579314,0.0405492073433412
2232,4,721638,-0.287377774119538,0.13360257649645,0.032155285507992
2233,4,722056,-0.281677518345092,0.133114545188185,0.0350398819072833
2234,4,724885,-0.182168993736086,0.134217515885564,0.175563552438035
2235,4,727323,-0.169080591754776,0.136272911142075,0.215522148809002
2236,4,730263,-0.176109833525888,0.135997522688172,0.196184195382907
2237,4,732758,0.0709723432635379,0.183037117464944,0.69843596160233
2238,4,732994,-0.0664570478337809,0.133644043263182,0.619308907388108
2239,4,736459,-0.0974846070349972,0.133190074312919,0.464702446269209
2240,4,736615,-0.101696824029769,0.133879905552753,0.447993335557195
2241,4,736769,-0.0962595211459804,0.13463588334595,0.475105181764651
2242,4,736908,-0.105971867891396,0.134311526733463,0.4306412753975
2243,4,738776,-0.0993882942369243,0.133478900929708,0.457009406105045
2244,4,741699,-0.114565133318681,0.133907233189445,0.392823761516139
2245,4,741737,-0.0646668739782063,0.133748661217299,0.629043729188133
2247,4,746943,-0.0693573502290624,0.133669633696774,0.604175545312027
2254,4,749708,-0.0490664806482262,0.132975835689524,0.71235792472313
2256,4,755257,-0.0894984971958206,0.133086021350638,0.501714240959108
2257,4,756788,-0.0383308923776889,0.13359036462816,0.774335357174401
2258,4,756811,-0.0574698028804466,0.133655846972516,0.667470041682675
2263,4,760553,-0.0574698028804466,0.133655846972516,0.667470041682675
2264,4,760734,-0.0271407833287623,0.135725036634217,0.841620068386615
2265,4,762727,-0.0183228777144595,0.134203357515404,0.891479591381691
2266,4,764905,-0.0471062625269446,0.13378648797179,0.724973148963963
2267,4,765852,-0.0630504125034108,0.134366410269102,0.639186092718937
2268,4,767117,-0.0383750951131282,0.134056142367531,0.774845866951705
2269,4,769065,-0.0551622991271909,0.133432852556867,0.679558243421362
2270,4,769779,-0.074607499690431,0.132996631415057,0.575171949315966
2271,4,769848,0.148639545116395,0.133434218072418,0.266056934869765
2272,4,769943,0.151871227898686,0.134532045680177,0.259712876526656
2273,4,778367,0.0618175050666807,0.135701737080998,0.649001216089703
2274,4,778573,0.0873263195444304,0.134094145693471,0.515320826153288
2275,4,781689,0.127850463065963,0.134404876359802,0.342136531576676
2276,4,782125,0.120111876689047,0.132891748500481,0.366700627714319
2277,4,782960,0.170646957857862,0.133292612431914,0.201300255266178
2278,4,783543,0.152108442416467,0.132792585961666,0.252795101977914
2279,4,784282,0.205939939543793,0.133536969949121,0.123922354258724
2280,4,789241,0.196497010423609,0.132728350470279,0.13964650032094
2281,4,794376,0.167781111184138,0.133500988674581,0.209664992241014
2282,4,794951,0.18210928651233,0.133656470195327,0.173903252438445
2283,4,795775,0.154420377836488,0.134314960548971,0.251050471257059
2284,4,795937,0.176234554017853,0.135214737935892,0.193298616487502
2285,4,797067,0.176298229588234,0.134619229716439,0.191180652223668
2286,4,797405,0.180354987923826,0.135686916885131,0.184640568970062
2289,4,802519,0.169449193092333,0.132557171535347,0.201979912205123
2292,4,808113,0.191390200029355,0.132839022199459,0.150536649803168
2295,4,811690,0.182471114293826,0.133066835842025,0.171160575164605
2296,4,812053,0.171424886393302,0.132757398917296,0.197456971958237
2297,4,814423,0.205655959116355,0.132799715457833,0.122369737975106
2299,4,816707,0.173873078745041,0.13252840034638,0.190383314688673
2300,4,817314,0.192328341551938,0.135781933269811,0.157525574427722
2301,4,817489,0.249555633485538,0.133711362039789,0.0628178108532437
2302,4,817645,0.184684917077277,0.133239595603781,0.166587830755507
2303,4,817729,0.179269155765402,0.132886918981647,0.178190296854201
2305,4,820654,0.180266740431058,0.133448469138138,0.177613824806047
2306,4,821138,0.167368933519192,0.133685325617417,0.211412652350944
2307,4,825050,0.1354589130744,0.133029595045896,0.309251076247068
2308,4,825273,0.11598496982383,0.133081721349113,0.384056128683268
2309,4,826151,0.159276531590912,0.133176584055043,0.232507092387872
2310,4,826324,0.248804517748594,0.132772581081072,0.061768030978195
2313,4,831973,0.281744015515611,0.134998115635532,0.0376030987188633
2314,4,832289,0.297775776996055,0.131914945242578,0.0245980004803424
2315,4,834790,0.317170626487,0.131995442714926,0.0167815542749101
2316,4,835165,0.291334408150487,0.132361714257283,0.0283795070791799
2317,4,835337,0.283604657918553,0.132564148075558,0.0330906044760142
2318,4,838720,0.26020117181217,0.133845108455573,0.0526840000126522
2319,4,839960,0.214903451536003,0.135706277682693,0.114181925824664
2320,4,842152,0.27176566294365,0.13518733170737,0.0451608263398796
2321,4,842326,0.251931486123378,0.133322016415439,0.0596244417618323
2322,4,842566,0.308161012787323,0.133386410551306,0.0214483167921995
2323,4,843045,0.248402642317997,0.132764100615539,0.0621711087450012
2324,4,843203,0.239743687306726,0.134582180743004,0.0757080426524995
2325,4,843659,0.268390166708415,0.134266821011506,0.046382104950664
2326,4,843707,0.264851432922824,0.132288106031272,0.0460407350308432
2327,4,843818,0.376972891834024,0.133072920523397,0.00487872247528842
2328,4,843920,0.312103543143202,0.132210564673063,0.0187857883663573
2329,4,843927,0.30943155923369,0.133365032528085,0.0209004831943718
2330,4,844384,0.309354044272798,0.13335250050801,0.0209203706357295
2331,4,844958,0.121013756305518,0.133916898715429,0.366798254494687
2332,4,845665,0.125645162409173,0.133244623429803,0.346343151057336
2333,4,845722,0.142778637134611,0.132821928779344,0.283125562646977
2335,4,846867,0.0610292905742677,0.133210462475617,0.647132415716598
2336,4,847743,0.0799704194217183,0.133002473333366,0.548045966043809
2337,4,847796,0.0224423936163613,0.134560890495261,0.86763672962196
2338,4,847822,0.076025953898722,0.133226504773001,0.568598718146026
2339,4,848136,0.0709019620403143,0.133971446036766,0.596977234836118
2340,4,849577,-0.0583495865317405,0.134035727118852,0.6635899695137
2341,4,850450,0.036239589166436,0.134940816882974,0.788425841565851
2342,4,851053,0.0106602569436722,0.133223615513406,0.936268464807505
2343,4,851208,0.0404505286913751,0.133968773586407,0.762875627906598
2344,4,851282,0.0382226526860934,0.13322190781512,0.774349823023649
2345,4,851750,0.0166132867008161,0.133611498974911,0.901116655427342
2346,4,852621,0.0393886929195887,0.133233567160412,0.767681591705768
2347,4,855191,0.0177430424562998,0.133309868874506,0.894193107109353
2348,4,855322,0.0455531997829171,0.133244835285265,0.732647714310971
2349,4,855709,0.00393730060547557,0.135141679164223,0.976773694177227
2350,4,856696,0.00102714618694361,0.133339543123159,0.993858117890165
2351,4,857609,0.0153847948491598,0.133621461090644,0.908401874960842
2352,4,857970,0.186874425648107,0.214521701561782,0.38427996257458
2353,4,858371,0.170386695711161,0.133794716512131,0.203680919978323
2354,4,861346,0.154453877473483,0.13260070408742,0.244884746130788
2355,4,861441,0.152259150654321,0.133736485745547,0.255683320018297
2356,4,861470,0.156799918773119,0.134376668557933,0.244051082415715
2357,4,861549,0.121052774890909,0.133535499526231,0.36527836101632
2358,4,861716,0.101981916419563,0.134686019266681,0.449445549353891
2361,4,863847,0.0713263093561695,0.133573215149929,0.59368689565626
2362,4,863856,0.0442885467479694,0.135519199825112,0.744007980709544
2363,4,864546,0.0942140651462098,0.133705329519656,0.481499194678236
2366,4,865297,0.0990783882767189,0.135234798884743,0.464264372593086
2367,4,866929,0.0957233057310953,0.134746999854753,0.477929605055104
2368,4,867989,0.0709660151182076,0.133367305337394,0.594984867118792
2369,4,870200,0.0938521877001447,0.133337805368606,0.481979136703317
2370,4,870855,0.075462199768737,0.135082143571055,0.576762067798914
2371,4,871120,0.119829045392709,0.134023005232769,0.371881255164866
2372,4,871373,0.057276046742164,0.133969574707298,0.669253831186549
2384,4,884500,0.0589622828171707,0.133680577779687,0.659433470859793
2385,4,884706,0.0468619456981545,0.133103800881034,0.724995342355357
2388,4,888476,0.0876372585907407,0.133673269457379,0.512503452308894
2389,4,889739,0.0678058634508706,0.134000618141228,0.613164375357095
2390,4,889957,0.0636254926869329,0.13480075423009,0.637220870661188
2391,4,891344,0.0827861988347723,0.133443183490313,0.53540440430436
2392,4,891466,0.0811595964297347,0.133446014073947,0.543457216110633
2393,4,892444,-0.0226644620903931,0.134554285529003,0.866332802432748
2395,4,894785,-0.0755466480513501,0.132877941927968,0.570028716930595
2396,4,896181,0.0127231627792089,0.133447580644371,0.924097261455561
2397,4,896785,0.0535583279015258,0.134225018775762,0.690120507255821
2398,4,903873,0.197292534082452,0.13486882924519,0.144398872735144
2400,4,906490,0.148917120484701,0.133433341313704,0.265163580720506
2401,4,908655,0.155825467225815,0.133134197875001,0.24261387461994
2402,4,909027,0.181045533444454,0.133766880073484,0.176780911639124
2403,4,909524,0.181564289445525,0.133367756663363,0.174261733765045
2404,4,910018,0.203456961725711,0.133114276226732,0.127299288832831
2406,4,911766,0.16676092786858,0.134016589118559,0.214203516787369
2408,4,912509,0.17093732571917,0.133444839450711,0.201049093058452
2409,4,912557,0.139878086071792,0.132836962854537,0.293058601198441
2410,4,913736,0.149293163675104,0.134129988865096,0.266445026017827
2413,4,914902,0.14867922787089,0.135611111048439,0.273666610213409
2414,4,914952,0.119660257955199,0.1361262284586,0.379978123665075
2415,4,915199,0.120765744730823,0.135427116017648,0.37313986625409
2419,4,916142,0.153374092538182,0.134318356616802,0.254282050785954
2420,4,916254,0.120648731422745,0.133451535271389,0.366578010222309
2421,4,916444,0.0527442287565066,0.133814632358372,0.69370172838792
2422,4,917149,0.120851456337742,0.134224059816621,0.368536654684124
2423,4,917833,0.120395657291664,0.133841315082953,0.368978151194059
2424,4,918606,0.115927016372546,0.133667645501954,0.386378832463623
2425,4,923675,0.0175817644009625,0.133796056556172,0.895528058497932
2426,4,924091,-0.129793551898331,0.133309533201415,0.330909250274793
2427,4,924619,-0.118220435412898,0.133859658504307,0.377747091171979
2429,4,926384,-0.131144449907523,0.133745276369056,0.327484330007638
2430,4,926385,-0.126581003433618,0.133457205110064,0.343535865936734
2431,4,926405,-0.130013677300749,0.132712545450102,0.327923020673251
2432,4,926695,-0.156070033315979,0.133541222162553,0.243311926981566
2433,4,926907,-0.17450711315793,0.132746022369459,0.189499872042261
2434,4,927194,-0.0984107282908445,0.132952762791405,0.459674794995975
2435,4,927218,-0.102002568261529,0.134097045704789,0.447366577910021
2436,4,927223,-0.0931769180305239,0.133932799085724,0.487075085223949
2437,4,927509,-0.146389428855224,0.133320182845355,0.272940209522476
2438,4,927559,-0.102954692050993,0.134762452015217,0.445394474278065
2439,4,927577,-0.116554969106668,0.133746140780978,0.384093063069224
2440,4,928575,-0.10947464284967,0.134983234658294,0.417898360558431
2441,4,929694,-0.0904225842863266,0.134715944368206,0.502526220811977
2442,4,930648,-0.0618520752816698,0.134374467366542,0.645586934504313
2443,4,930822,-0.0903561885308675,0.134324406042916,0.501596441603449
2444,4,930823,-0.0605506709059914,0.136184159195502,0.656864375449251
2445,4,930964,-0.123688546779781,0.133558446942984,0.355026448409344
2446,4,932727,-0.120779509328397,0.134801407927567,0.370873453743623
2447,4,934187,-0.144484154864787,0.133499289918475,0.279865074640637
2448,4,934911,-0.107906447327837,0.134518452192869,0.422995262364401
2449,4,936493,-0.119330493607528,0.134652176172499,0.376106143585429
2450,4,936521,-0.0845001020089664,0.133759960018206,0.527972586606556
2451,4,936663,-0.0615474015987881,0.134170140154018,0.646712872912026
2452,4,937563,-0.0452342410279803,0.133860817443198,0.735624380747955
2455,4,938323,-0.0905144035143318,0.133416262804484,0.497939754143265
2456,4,938510,-0.0812427734598596,0.134747768527482,0.546945858814698
2457,4,938617,-0.070178330953439,0.133574937722463,0.599645099648671
2458,4,941039,-0.0319567203691428,0.134013791782296,0.811663907638733
2459,4,941936,-0.016361396594391,0.134362329730803,0.903149898614713
2460,4,942067,0.00254300930791146,0.133228960048469,0.984782077978029
2461,4,942069,-0.0106352262727336,0.132854081767961,0.936241313906307
2462,4,942533,-0.0111221482847829,0.133600389610656,0.933700444629373
2463,4,944445,0.0139911484449149,0.133043344743989,0.916306728310705
2464,4,947317,-0.0291224417588973,0.133592709152074,0.82755955600316
2465,4,948413,-0.00410649036733229,0.133824714819592,0.975537624668311
2466,4,949523,-0.0110266267036848,0.133444838778856,0.934192105790203
2467,4,950108,0.0139801730634585,0.133429266553043,0.916613131576366
2468,4,953287,-0.00419252515036887,0.134180931499159,0.975091561551814
2469,4,956734,-0.0273154549299429,0.134743974789842,0.839469774746705
2471,4,959283,-0.0201065035342211,0.133410154589722,0.88028903532648
2472,4,960412,0.0242649491967545,0.135018411922643,0.857478762305393
2473,4,960833,0.0550436904548402,0.133760860584204,0.680949665315203
2474,4,961744,0.0712846843989827,0.13588366617467,0.600189983286741
2475,4,962979,0.000453030598819211,0.135141839494233,0.997327182030266
2477,4,964930,-0.00452650776779145,0.133690626817958,0.973009458806752
2478,4,965160,-0.0199023138104545,0.133309005194156,0.881406437087066
2479,4,969630,-0.0291642747638791,0.135337492301421,0.829507465892113
2481,4,973283,-0.00509833230110684,0.13366508087576,0.969595555921399
2482,4,974042,-0.0983548108938285,0.13352457325398,0.461852098700835
2483,4,974632,-0.0539228336741435,0.134195561586648,0.688057624408924
2484,4,974689,-0.0383844744002959,0.13500913178535,0.776339365109988
2485,4,974731,-0.0253579630473032,0.132856773055945,0.848739583202539
2492,4,975090,-0.00470507253428967,0.13323720477929,0.971849715663733
2493,4,975108,-0.0214338727263862,0.134169823502542,0.873167951646134
2496,4,975252,-0.012795098541673,0.13346341227241,0.923678453455972
2497,4,975354,0.107318496790951,0.133298455056113,0.42130429953775
2498,4,975573,0.125465481278766,0.134111730094744,0.350155025269569
2499,4,975702,0.0831113660936794,0.134237318940108,0.536225101914182
