SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3917,7,32231,-0.084025782485574,0.135199442838886,0.534675101107189
3918,7,32249,-0.0853071774030723,0.135199299579777,0.528466154897113
3919,7,33274,-0.0958781864160928,0.135368163961268,0.479240545799308
3920,7,33393,-0.0426074618290288,0.136802830357822,0.755641178083712
3921,7,33441,-0.0495118324922019,0.136794041874242,0.717610173830624
3922,7,33830,-0.0509732103860124,0.13627228868596,0.708588628472978
3923,7,34423,-0.0451205669973893,0.136053280475918,0.740358710419438
3924,7,34625,-0.0451205669973893,0.136053280475918,0.740358710419438
3925,7,34691,-0.0525425394483932,0.135297742166813,0.697992996243161
3926,7,34805,-0.107339301268727,0.13600331076908,0.43050131189452
3927,7,34808,-0.0129765879696169,0.136236611514384,0.924170007194022
3928,7,35435,-0.0386549021460948,0.135334453360786,0.775332885464764
3929,7,35488,-0.00500057963337841,0.136715760051212,0.970843381593416
3931,7,36074,-0.0183907671920585,0.135442612841313,0.892070444218411
3932,7,36180,-0.0168771891897327,0.13550411557848,0.900949823250908
3933,7,37288,-0.0572170611153796,0.135726136458406,0.673600909120836
3934,7,37933,-0.0827990337973813,0.136175770988415,0.543558177909857
3935,7,39044,-0.0269702166367611,0.137819635680461,0.844963749359191
3937,7,39884,-0.130443141201492,0.135148427531488,0.335113257484004
3938,7,41124,-0.283568110514101,0.134437351342046,0.0356227790851124
3939,7,41301,-0.282951551890698,0.135673347529519,0.0377385518533556
3940,7,41497,-0.308056260052283,0.134662621343119,0.0227508620295017
3942,7,41874,-0.297905008139235,0.134923363179121,0.0278896947749692
3943,7,41917,-0.27109814481531,0.134736681608908,0.0449730305803076
3944,7,42056,-0.103310715300822,0.135687676769172,0.446934810586865
3945,7,42627,-0.107316632687441,0.135343842064291,0.428357919630927
3947,7,43683,-0.0732745780019476,0.135408165018808,0.588753415609602
3948,7,45046,-0.0820511112391986,0.136004376919252,0.546698175658728
3949,7,45136,-0.0938484954238423,0.135562986494192,0.489212231203729
3953,7,45565,-0.108921778984468,0.135533196602869,0.422137727594732
3954,7,45777,-0.108604794600827,0.135151961239907,0.422182990406328
3956,7,46298,-0.143359087749585,0.134894146401671,0.288620706143966
3958,7,47015,-0.136033892496926,0.135283532972163,0.315322507707852
3959,7,47250,-0.130129512451215,0.135299986029135,0.33681590236666
3960,7,47587,-0.151889110565863,0.136196968591346,0.265516286467009
3961,7,48435,-0.0963030833259562,0.135184768074185,0.476699354197676
3967,7,49339,-0.0619263174818071,0.136194136072185,0.649610675139422
3968,7,50874,-0.0632456139253097,0.136395152955917,0.643152784783644
3971,7,53407,-0.0404857357336655,0.136650709217182,0.767196833394747
3972,7,53416,-0.0721773994988879,0.135033934828254,0.593323114154412
3973,7,53455,-0.0422918114686892,0.136820735048527,0.757424914330559
3974,7,53544,-0.0772788463563621,0.13636811761946,0.571282967915883
3975,7,53637,-0.0508165266285312,0.136220213043944,0.709337451499042
3976,7,53662,-0.0374429471001498,0.13506962822047,0.781779445505797
3977,7,53700,-0.0741585429039113,0.135030893773861,0.583217592255325
3978,7,53702,-0.0436142467878065,0.135637264939824,0.747983469279314
3979,7,54897,-0.100933970361985,0.13555071402016,0.456996015003409
3980,7,55912,-0.105117513970387,0.135157641448431,0.437243194635312
3983,7,61773,-0.0988574618406727,0.13672041610035,0.470120043729148
3984,7,62689,-0.0874195685587158,0.137748551148291,0.526079871094818
3985,7,64143,-0.0789553371062281,0.135210230112749,0.559630270183838
3986,7,65725,0.00608189404587831,0.135847144200587,0.964315850285752
3987,7,66075,0.00152077652975562,0.135307439516307,0.991038781969162
3988,7,66339,-0.0272610390572758,0.135284772995745,0.840417008066199
3989,7,66563,-0.0229663815068996,0.135091520031827,0.865102734054945
3990,7,66622,-0.0117511561676209,0.135280460855237,0.930827960799596
3993,7,68261,-0.00109950582896919,0.135292541039741,0.993520352562908
3994,7,68513,0.0106215413787472,0.135325460177655,0.937483661799319
3999,7,70413,0.0381964354621083,0.13529219004535,0.777859391520767
4002,7,74414,-0.0255376009722838,0.135574162997263,0.850697769919424
4003,7,80505,0.0594531454958415,0.135238504061603,0.66048353563962
4008,7,83968,0.039554284067486,0.135447957241445,0.770438524582134
4010,7,87147,0.0214452180306081,0.135459508429751,0.87429943017118
4012,7,87833,0.0115390518308146,0.135462925019329,0.932164703973691
4013,7,87999,0.00672871713691015,0.13585136995916,0.960524949535263
4014,7,88913,0.0337994904139939,0.135662379197409,0.803394166771446
4016,7,90591,0.00629409702275814,0.135847116817886,0.963071667570974
4017,7,92844,0.0165896312210337,0.135323760364746,0.902499831364933
4018,7,98223,-0.0695419057562139,0.137890161222208,0.614345358455694
4019,7,101935,-0.0648084167658901,0.135613266047778,0.633023279157945
4020,7,102167,-0.0564971152146386,0.137626825917968,0.68168131291009
4022,7,103626,-0.0680317421694099,0.135684025029387,0.616403359890687
4023,7,103929,-0.0341799536984113,0.135516285728397,0.801017603199891
4024,7,105525,0.00474005713113097,0.135307228525094,0.97207417632172
4025,7,109520,0.0293398249138731,0.135272893365296,0.828416562116026
4026,7,109762,0.0505661239197296,0.135450410028068,0.709135603715435
4028,7,114462,0.0285756169634913,0.135655043143213,0.833282613196604
4032,7,115759,0.210831760118648,0.1351190298331,0.119575364215138
4033,7,120910,0.212794774066004,0.134851856625655,0.115463760520455
4034,7,121864,0.181717231775726,0.135100389206072,0.179471485695037
4035,7,122646,0.116754822291434,0.135476052528005,0.389376292965567
4036,7,128719,0.109674855806007,0.135703715596759,0.419523526490534
4037,7,129502,0.117707027632129,0.13538361831495,0.385200945649311
4038,7,129866,0.120581554037332,0.135225606625145,0.373157669916838
4039,7,130581,-0.0928437081689731,0.135381643824265,0.493294145762743
4041,7,131475,0.0565306006915631,0.135473684713611,0.6767265157932
4042,7,131572,-0.00533088784686864,0.135937875049771,0.968740650316559
4043,7,133091,-0.0109948291218401,0.13781686326767,0.936458594263055
4044,7,134263,0.0237832034517445,0.136631110973023,0.861911232880088
4045,7,134556,0.0245187614396248,0.136476336683703,0.857525898638442
4046,7,139381,-0.0253617294373567,0.137473923632651,0.853739771954914
4047,7,139844,-0.0481195411715297,0.136438866996119,0.724537293691748
4050,7,140416,0.0142447555618596,0.135758180202613,0.916492995353641
4051,7,140907,-0.0200269131124508,0.138091721453002,0.88477298056916
4052,7,142582,-0.0375706572034817,0.135569444394865,0.781840818010529
4053,7,142616,-0.00538088701699072,0.135583889044274,0.968365282667029
4054,7,142656,-0.0656037797616282,0.136133826348143,0.630170985383763
4055,7,142710,-0.060504405169769,0.135900021663422,0.656438992501109
4056,7,142737,0.00908711366001286,0.135746526591043,0.946665952694736
4057,7,142798,-0.119123967312494,0.135486318292866,0.379873369301639
4058,7,142863,0.00747493531518983,0.138596231938172,0.957018912113092
4059,7,142935,-0.0370248420383036,0.13672160055739,0.786699574859811
4060,7,144443,-0.0270136218468808,0.13658993682344,0.843337537517199
4061,7,149219,-0.0306707314583491,0.137918884394085,0.824144826264394
4062,7,149745,0.0212126250252841,0.136511807987565,0.876602364608476
4063,7,153512,0.0120700500209608,0.136622303616171,0.929651684031656
4064,7,154206,-0.00992750749759996,0.136972844760236,0.942262620873514
4065,7,154349,-0.0164620193949632,0.136713211447564,0.904224664639499
4067,7,158616,-0.0211812902563705,0.137631505864188,0.877777665277479
4069,7,159442,0.00632068057779955,0.136838836634704,0.963184380805473
4072,7,164509,-0.0205395424957222,0.136593129309128,0.880558398123872
4073,7,166144,0.0217726616502407,0.136217126226906,0.873100173967416
4077,7,166833,0.0402840489996887,0.136205180562214,0.767587247272681
4078,7,169205,0.0124262132486674,0.138452348781545,0.928536122928016
4081,7,171892,0.157561883129723,0.138223735416108,0.255098871269605
4083,7,174147,0.122735033596686,0.136579667411833,0.369460572033562
4084,7,175201,0.0815339661839551,0.136785856330274,0.551510374300532
4085,7,175569,0.0709094135676109,0.136571675384489,0.603939501534449
4086,7,176862,0.0708909697880075,0.136571702508998,0.604033644229013
4087,7,178295,0.181710516925897,0.137022483795933,0.185651894105288
4088,7,181053,0.276425620779203,0.13618141315298,0.0431230427010705
4089,7,181165,0.244044935351628,0.137295168890364,0.0763435782223824
4090,7,183625,0.241850675776366,0.138535452603906,0.0817213784030786
4091,7,191252,0.325458625952751,0.135798420813759,0.0170661907740217
4092,7,191676,0.276680593650745,0.135527714772726,0.0419436938392642
4093,7,192137,0.266276956513442,0.135171304487697,0.0496286611966227
4094,7,192700,0.0891736867958914,0.137635104391055,0.517471258973601
4095,7,196064,0.0403268983234785,0.135898544870246,0.766837492528096
4096,7,197274,0.00213098652427984,0.136407162250905,0.987544582137949
4097,7,199802,0.0219994231181548,0.1362975296971,0.871864916603807
4098,7,201855,0.0135341181150533,0.135316199413202,0.920386446677799
4099,7,202039,-0.0370049472370298,0.135642829120901,0.785157507403422
4100,7,202122,0.00737965146098023,0.135096479283839,0.956468086473745
4101,7,202957,-0.0803772907359688,0.137950317155265,0.560498298883199
4102,7,203677,-0.0469859494789543,0.136036324172059,0.730004911546965
4106,7,205675,-0.0329869657418713,0.135517123246025,0.807824944350959
4108,7,206511,-0.00675791954172249,0.137016507928908,0.960690632221642
4109,7,206991,-0.0202862942698926,0.13660090896203,0.882026863952143
4110,7,207921,0.0151961499512621,0.138419622119402,0.912643693599427
4112,7,208986,-0.0170790294455588,0.136602151596237,0.900572926477969
4113,7,209438,-0.0432777435746137,0.137020853211901,0.75230464764186
4114,7,225148,-0.055887555566666,0.137805144178866,0.685315343755214
4115,7,226323,-0.0364457552171314,0.135457911352905,0.788043825640411
4116,7,227872,-0.0175688318813737,0.135413014337173,0.896844001654336
4117,7,229363,-0.0201342528298808,0.135865947008068,0.882275821332887
4118,7,229656,-0.0125762802102551,0.135690914758924,0.926207751262506
4119,7,229803,-0.0352462773332734,0.136120088592594,0.795836191104118
4121,7,230481,-0.0244411074328019,0.135748685133894,0.85721919051754
4122,7,230937,-0.109079464117093,0.13600915949397,0.42309201840443
4124,7,233940,-0.084560870716486,0.136791678850146,0.536860187279304
4125,7,234570,-0.0406447140871186,0.136557360996166,0.766154253008842
4126,7,234702,-0.105399628898969,0.135739203235071,0.437981886306483
4127,7,235464,-0.00272075017128787,0.136185038065601,0.984071943585801
4128,7,235726,-0.137838556070691,0.135717348224077,0.310501403335918
4130,7,237753,-0.14080418892945,0.13577364484711,0.30042196569059
4131,7,238084,-0.124514276582173,0.135753826227881,0.359660712013568
4133,7,241711,-0.193678030673217,0.13692242156004,0.158093863290793
4134,7,247290,-0.169562084587825,0.1363331060003,0.214422870051445
4135,7,247666,-0.155764249812824,0.13649525203012,0.254572867054048
4136,7,249982,-0.224497353193109,0.136703073992253,0.101433653900302
4137,7,250183,-0.174700527931911,0.138967622951657,0.209537272077533
4138,7,250680,-0.176881093169684,0.136580218332463,0.196142065439597
4139,7,255972,-0.143761662516182,0.135764864786634,0.290368526715522
4143,7,260913,-0.170698398456973,0.137062594257667,0.21380906539659
4144,7,266540,-0.20771690089998,0.137610563430051,0.132077174667651
4145,7,267569,-0.180569707415694,0.135458533958707,0.183383045014591
4146,7,272144,-0.180726490443115,0.135844979548975,0.184249378070762
4147,7,272225,-0.177698704350031,0.136416022695761,0.19355252892677
4148,7,272227,-0.190467527156496,0.136818125287767,0.164761848260411
4151,7,275338,-0.00313475521639789,0.135580873795728,0.981566878279072
4152,7,276571,0.000582750481613714,0.136241620777752,0.996589610366801
4154,7,283774,0.100694720917023,0.135512559939023,0.457936192328323
4155,7,284360,0.102198900601168,0.136151498169514,0.453377616505748
4156,7,284441,0.00323794492870362,0.135657018305458,0.980970896581575
4157,7,293925,-0.00401278257793129,0.135732164259312,0.97643150215229
4158,7,295079,0.075504527196261,0.135629819151225,0.578088155452464
4159,7,300508,0.109972278567193,0.135764552757441,0.418473220035063
4160,7,301066,0.121041490061132,0.136146953060365,0.3745814790367
4165,7,307361,0.0793625132810906,0.137415644333029,0.563945449633892
4166,7,308037,0.101396157651958,0.135399583055037,0.454436609432676
4167,7,315634,0.121136014971738,0.135720352279384,0.372710912374771
4168,7,316663,0.121710649363439,0.135373589386831,0.369226998966089
4170,7,320913,0.183222570296496,0.135724580887746,0.177894225271544
4171,7,321449,0.223739727555327,0.134622294312814,0.097404252536744
4174,7,321718,0.193819271866302,0.13495639341208,0.151841780667003
4176,7,323123,0.138241294045482,0.135560763064111,0.308534207800861
4177,7,323836,0.144205554220508,0.136583016536114,0.29177761474348
4178,7,323883,0.156011384010793,0.135020426813114,0.248681529598748
4179,7,323971,0.128764428985467,0.135697215661078,0.343315619639425
4180,7,324357,0.154068187344148,0.135197691772637,0.255235221715188
4181,7,324640,0.0861656384538672,0.13524037895084,0.524453460851081
4183,7,326640,0.093698284952335,0.135489226302757,0.489671243395511
4184,7,329449,0.108913483196362,0.135895672289779,0.423410759277585
4185,7,331193,0.0911699074353683,0.135828843979261,0.502524653310466
4186,7,333120,0.145590223196149,0.13700420530964,0.288658184191128
4187,7,334340,0.0900016278079656,0.136195482147492,0.509154407517569
4188,7,335451,0.0915186382577288,0.13604584042402,0.501575465760964
4189,7,335555,0.0917325318616781,0.136045432334976,0.500575484835515
4190,7,335709,0.111274853768975,0.136393420954319,0.415143292241002
4191,7,336457,0.232719921060524,0.138482184592563,0.0937438355330287
4194,7,337273,0.186933457001588,0.138254142896104,0.177208872807528
4195,7,338130,0.179374999588499,0.1369173902267,0.191015044865677
4196,7,340507,0.131421648272131,0.136626166788417,0.3367548193914
4197,7,340586,0.187485105459372,0.136626513921663,0.170858387571332
4198,7,341281,0.0941900482471668,0.136467110809382,0.49051988623969
4199,7,341488,0.153157228166381,0.136492595563442,0.262586053919135
4200,7,344309,0.190060982442617,0.136236702850634,0.163869082915586
4201,7,345180,0.161083832595903,0.136045739195924,0.237193208450516
4202,7,345331,0.144816069253047,0.135855999334217,0.287173545201214
4203,7,345428,0.0488271285539164,0.136349716132392,0.720480899117841
4204,7,345527,-0.0170250547508373,0.136802107167408,0.901029635003616
4205,7,345530,-0.045635233227389,0.139163153426232,0.743161933062097
4206,7,347594,-0.0377243892567289,0.136269260734361,0.782067208993972
4207,7,347717,-0.0521257144505322,0.136104741442201,0.701963362736265
4209,7,351511,-0.0768118380684648,0.136222718013663,0.573200982997714
4210,7,354145,-0.0886712389790319,0.137473366945776,0.519341830942993
4211,7,355322,-0.136672086554029,0.136773928495939,0.318355458883097
4212,7,356291,-0.134792885301203,0.136277466993661,0.323288677652676
4214,7,359010,-0.116864869224523,0.136988796655115,0.394183431767066
4216,7,360441,-0.130148251496864,0.136448092488683,0.340822510030604
4217,7,361541,-0.15041991497047,0.137436780331549,0.274496778709171
4218,7,361880,-0.138282559723864,0.137616929102178,0.315663710271434
4221,7,362321,-0.179711088790832,0.137164211721101,0.190983689233342
4222,7,362382,-0.144924688968895,0.136498244794788,0.289082759551965
4223,7,362516,-0.19683685278245,0.135670571472971,0.1477112871837
4225,7,366066,-0.148100787580916,0.137372048588911,0.281725343718825
4227,7,366931,-0.0862108342630256,0.140037798440317,0.53853845291071
4228,7,367665,-0.158885878238261,0.136200620760363,0.244176537025449
4229,7,368513,-0.144415497664868,0.13718612367882,0.293199674332184
4230,7,370476,-0.172086537379577,0.137398492164733,0.21123029651304
4231,7,370996,-0.168029838204808,0.136808003169929,0.220183999422016
4232,7,371385,-0.144010808330044,0.136268268057637,0.291317188040582
4233,7,371466,-0.195204196275353,0.136765817871198,0.154380895999985
4234,7,372094,-0.149231095693437,0.137941013284826,0.280058922055346
4235,7,373509,-0.141298669842313,0.138659354931686,0.308884465136962
