SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
3790,6,221588,-0.00577478840260393,0.133718445082942,0.965577541595052
3791,6,223266,-0.177261024257174,0.135362684120812,0.191207725244119
3792,6,223299,-0.131240822822642,0.133780784106135,0.327257699721695
3793,6,225352,-0.285615263961308,0.132813696245241,0.0321946203752302
3794,6,226182,-0.272300633170008,0.133724983105228,0.0424689270681592
3795,6,226781,-0.12276873151525,0.135603196476935,0.365896025710805
3796,6,226929,-0.186557685473748,0.1346671021698,0.166827885208779
3799,6,227356,-0.234959730855921,0.13589809071155,0.0846940281483674
3800,6,229335,-0.0815788519616607,0.136016821739432,0.549044104442852
3801,6,229567,-0.0547430804466245,0.133564882749216,0.6821562876597
3802,6,231725,-0.00815327412573821,0.134186576508905,0.951584151988746
3803,6,232479,0.0419778795487087,0.1361345054851,0.757993408693249
3804,6,233698,0.0225858593659188,0.135508718598449,0.867721534490741
3805,6,234833,-0.0239260985199999,0.133426853394068,0.857789353930086
3806,6,236114,-0.0336638264166728,0.134196632169478,0.802072568946269
3807,6,240423,0.0350994500049339,0.13384198215345,0.793285188552077
3808,6,240985,0.0117378059899579,0.133955206835781,0.930224530043417
3809,6,242390,-0.0630494055152362,0.13472134159658,0.640074370226582
3811,6,244301,0.0168095321571438,0.134613616397123,0.900695609280881
3812,6,244932,0.0360094912622806,0.133608156237191,0.787690361238249
3813,6,245484,-0.0362861690748006,0.136045735311693,0.789840206599907
3814,6,245505,-0.0520599693130706,0.135568117069598,0.701199743338499
3815,6,245506,-0.0520599693130706,0.135568117069598,0.701199743338499
3816,6,245578,-0.0741883147568628,0.134376081646069,0.581232875353964
3817,6,245636,-0.0914256765716518,0.134797449350641,0.498060811275612
3821,6,246705,0.0270162936587252,0.133572099443474,0.839829980320005
3823,6,251165,-0.011470136352831,0.133477653296059,0.931568390748753
3824,6,252271,0.0198933560243883,0.134259884012266,0.88229280217586
3827,6,253758,0.0192699919011121,0.133428988482847,0.885250191783979
3828,6,255018,0.0210140831573273,0.134152792156162,0.87561583470378
3829,6,255233,0.00592091258841042,0.134530243242304,0.964919916049594
3830,6,256493,-0.0483899743354163,0.133552904892199,0.717323659262739
3832,6,259953,-0.00179646767176217,0.133962990000967,0.989308121657944
3833,6,260068,-0.0429517985827066,0.134368593245679,0.749417811998257
3834,6,260462,-8.40738579112599e-05,0.134590778987296,0.999501944054013
3836,6,261981,-0.0293317552223744,0.134945536084014,0.828053417142403
3838,6,264000,-0.00345178283843758,0.134976123854204,0.979612145230764
3839,6,264618,-0.0317691706608975,0.133392890132084,0.81189332481554
3840,6,264756,-0.0572794080905485,0.133545044752837,0.668247067115486
3841,6,265060,-0.031699796987714,0.133422262849244,0.812336934501561
3843,6,265477,-0.00727524567732496,0.13398791551011,0.956728638755347
3844,6,266478,-0.0415279187710685,0.133773349969886,0.756413451246561
3845,6,266518,-0.0293905165966167,0.134402488357606,0.827029291897937
3846,6,266627,-0.00451140873739861,0.133829428927518,0.973127346064943
3849,6,268911,-0.0163375200651395,0.133805684104934,0.902890211656904
3850,6,269163,-0.0111926507364066,0.133987150711979,0.933473296822055
3864,7,1581,-0.0499629325767577,0.135123921850578,0.711785741548475
3866,7,4704,-0.0498218279574163,0.133627167026839,0.709489767344449
3867,7,5119,-0.0531881930859829,0.13406053736916,0.691793358917209
3868,7,5218,-0.00941184104813997,0.137339263090789,0.945402648983855
3869,7,7125,-0.0968865153411368,0.135398331800385,0.474732077067874
3870,7,7291,-0.0980409330221658,0.133731047075004,0.463971674364938
3872,7,8513,0.013266062507185,0.265815151487914,0.960224648101279
3878,7,11349,-0.0701315994368814,0.133736358661957,0.600328172280048
3880,7,12575,-0.0170882953215713,0.133988570544808,0.89858922122522
3881,7,12595,0.000699345294529141,0.133832810243104,0.995833613402491
3882,7,14747,-0.0398235704493046,0.135133464509008,0.768397773576484
3883,7,16567,0.0136482434896418,0.135471517326723,0.919809113884526
3889,7,17880,0.00510868552698462,0.135588463169979,0.969965812851378
3892,7,19896,-0.0306022591485197,0.134852695571916,0.820608744727745
3894,7,20120,0.004294149219284,0.135866398671932,0.97480437988366
3895,7,20451,-0.0244120425548421,0.134640451212217,0.856226088642285
3896,7,21017,-0.0800128968004236,0.135473476345601,0.555155207273474
3899,7,22886,-0.0572690160717575,0.135049337449612,0.671780387637723
3900,7,23383,-0.0412926613669916,0.135439190944914,0.760637442844569
3901,7,25886,-0.106696799691999,0.134675841003584,0.428747587794899
3902,7,25887,-0.0501657541312552,0.135503113098416,0.711441752164497
3903,7,26093,-0.0535026218472159,0.135295725636013,0.692750083757169
3904,7,27156,-0.112248897735494,0.134801649705998,0.405578775701318
3905,7,27279,-0.0822520181236262,0.134739540923307,0.541955262632111
3906,7,27302,-0.162414633776238,0.133432749572462,0.224340401135476
3907,7,27344,-0.124565835324282,0.134070353508024,0.353468018894475
3908,7,27579,-0.153042963761494,0.133331248035786,0.25181183953526
3909,7,27845,-0.102550825333254,0.135189327813437,0.448614861046776
3910,7,28091,-0.179179854525695,0.133691206850677,0.181025545421542
3911,7,28799,-0.0921920721244639,0.134279153411972,0.492804320108816
3912,7,29465,-0.171544376208179,0.133876292472405,0.200906616771105
3913,7,29523,-0.0958236427790046,0.133910484056324,0.474723870167356
3915,7,30416,-0.0620626795014931,0.133843885651999,0.643152394802699
3916,7,31914,-0.129548215793026,0.135123659854803,0.338346826838086
3917,7,32231,-0.0379526462540795,0.133562462319026,0.776457029701311
3918,7,32249,-0.0288983855301737,0.133570983485658,0.828838139105825
3919,7,33274,-0.041717905487314,0.13374784009732,0.755289567550575
3920,7,33393,-0.0157690993591874,0.135103957248235,0.907149691893781
3921,7,33441,-0.0284474758140354,0.135095904692953,0.833342406774434
3922,7,33830,-0.0175747795378878,0.134587528450625,0.896179949118584
3923,7,34423,-0.00251976270111212,0.134368711436689,0.98504906157097
3924,7,34625,-0.00251976270111212,0.134368711436689,0.98504906157097
3925,7,34691,0.017080140146827,0.13362722727876,0.898364751332188
3926,7,34805,-0.0560916733099303,0.134383787681622,0.676640250940974
3927,7,34808,-0.0360796823878474,0.134516906002348,0.788689177863165
3928,7,35435,-0.0507160987665039,0.133626214010696,0.704517316950227
3929,7,35488,-0.0396545463499408,0.134985782443361,0.769107591049003
3931,7,36074,-0.0726634611789345,0.133692402250071,0.587120208392421
3932,7,36180,-0.0474063066166993,0.133784718027501,0.723289904175854
3933,7,37288,-0.117996879828306,0.133911349239798,0.378832575140622
3934,7,37933,-0.132418578278902,0.134354470475715,0.325008827073665
3935,7,39044,-0.0848170452535663,0.136024556156126,0.533330995954708
3937,7,39884,-0.260267394588044,0.132910371263787,0.0509917663522984
3938,7,41124,-0.326190391442412,0.132453167123872,0.01426695643315
3939,7,41301,-0.324934987459189,0.133681452583086,0.0155685642560047
3940,7,41497,-0.324481371895819,0.132838702924848,0.0150686974754803
3942,7,41874,-0.350532273168992,0.13284523153873,0.00869237486518675
3943,7,41917,-0.335312710510637,0.132612991734533,0.0118901252500735
3944,7,42056,-0.113538631533541,0.133960569705421,0.397261452381025
3945,7,42627,-0.185444182577968,0.133401627385186,0.165368557408187
3947,7,43683,-0.132237435522721,0.13358097727862,0.322880474994293
3948,7,45046,-0.145086173073388,0.134146699096605,0.280191456323709
3949,7,45136,-0.15144240953983,0.133711811988746,0.25814969372928
3953,7,45565,-0.162113737262369,0.133678486301462,0.226050236187266
3954,7,45777,-0.17446788919253,0.133256683928257,0.1912972453272
3956,7,46298,-0.18852931189743,0.133038286266138,0.157333993396617
3958,7,47015,-0.187731290555716,0.133405268018201,0.160240414821583
3959,7,47250,-0.149014248758767,0.133543625034946,0.265246658784332
3960,7,47587,-0.145785919417224,0.134502817735009,0.27915443822473
3961,7,48435,-0.0970974186555087,0.133486143253912,0.467464946304353
3967,7,49339,-0.0340287866673982,0.134514125092292,0.800434349721459
3968,7,50874,-0.0845521503149367,0.13465126801913,0.530452988886037
3971,7,53407,-0.0525344432534035,0.134925596697708,0.697245663848346
3972,7,53416,-0.0805036153917529,0.133326398925897,0.546358771139912
3973,7,53455,-0.103552096664264,0.135011517618977,0.443601822293308
3974,7,53544,-0.0997594193280859,0.134615305785657,0.45914343810483
3975,7,53637,-0.0966145139814013,0.134440894420217,0.472838576059968
3976,7,53662,-0.074069244084052,0.133332776147876,0.57888978961949
3977,7,53700,-0.0951167606015545,0.133299131624133,0.475971566277242
3978,7,53702,-0.0675763578228089,0.133908369031425,0.614122179691664
3979,7,54897,-0.122891243421527,0.133796880155053,0.358988968859704
3980,7,55912,-0.0842119809402427,0.133502517285351,0.528586369278007
3983,7,61773,-0.0873896481667922,0.135026476199684,0.517920695168588
3984,7,62689,-0.0885623655993144,0.136017794154529,0.515399952807566
3985,7,64143,-0.0705069750859987,0.133527115539978,0.597806893298456
3986,7,65725,-0.099229350355704,0.134040670158729,0.459614402286342
3987,7,66075,-0.107012499081127,0.133489926847578,0.423293444832412
3988,7,66339,-0.147153323781732,0.133366878851201,0.270617114968863
3989,7,66563,-0.151992749083487,0.133158094414441,0.254458173603789
3990,7,66622,-0.134049298765475,0.133395480085051,0.315632682926326
3993,7,68261,-0.123485596455785,0.133434890514867,0.355370814765562
3994,7,68513,-0.105142511431161,0.133513089889512,0.431513491610281
3999,7,70413,-0.0815888008936618,0.133540795176484,0.541615706872802
4002,7,74414,-0.179058495167455,0.133541829179185,0.180833923621945
4003,7,80505,-0.0370871006882843,0.133565253458552,0.781428029912519
4008,7,83968,-0.0607395349898963,0.133727198977458,0.649960578480926
4010,7,87147,-0.0700262419064196,0.133714335681058,0.600815607156161
4012,7,87833,-0.0824969432026246,0.133694185600113,0.537594869768886
4013,7,87999,-0.0912336890890689,0.134061022584169,0.496609657056161
4014,7,88913,-0.0730974799714061,0.133917123796164,0.585519889153205
4016,7,90591,-0.0825992978746773,0.134072619571702,0.538239568668567
4017,7,92844,-0.0694911933355561,0.133579123907767,0.60323289933274
4018,7,98223,-0.175702822163169,0.135889345377162,0.19686197993543
4019,7,101935,-0.17124015753825,0.133646246514451,0.200931403705665
4020,7,102167,-0.152602059728225,0.135691235584958,0.261511158883295
4022,7,103626,-0.219610300535754,0.133520274942884,0.100907173979902
4023,7,103929,-0.152607399541353,0.133582929850295,0.254055029085954
4024,7,105525,-0.0760040902271974,0.133550129943964,0.569646584808996
4025,7,109520,-0.118396796160736,0.133437430701068,0.37553054456762
4026,7,109762,-0.0720425514991968,0.133723974112219,0.590405338171985
4028,7,114462,-0.0781940288760965,0.133898360152925,0.55960642068023
4032,7,115759,0.0924668582096987,0.133794155221361,0.489948860833613
4033,7,120910,0.0944200388801379,0.133535788983552,0.479985342518402
4034,7,121864,0.0528817404837536,0.13371871159446,0.692734933936521
4035,7,122646,0.0110234804230073,0.133917234625855,0.934442386816204
4036,7,128719,0.0156453497048906,0.134124001749283,0.9072050198731
4037,7,129502,0.0313435771050327,0.133819246167178,0.814947462229725
4038,7,129866,0.0494860982911506,0.13365490750025,0.711416222344162
4039,7,130581,-0.133073995046305,0.133586023226971,0.319851339322822
4041,7,131475,0.0364448905095877,0.133794448835184,0.785477857265923
4042,7,131572,-0.0985138181990304,0.134131738817443,0.463158646416842
4043,7,133091,-0.0989484601279729,0.135988612869946,0.467326639694392
4044,7,134263,-0.0614208078585909,0.134884618661744,0.649131563122713
4045,7,134556,-0.0405116264456023,0.134754514931016,0.763871502687654
4046,7,139381,-0.108076621409742,0.135635305483742,0.42609246283458
4047,7,139844,-0.0972723461388874,0.134652844177126,0.470530843972827
4050,7,140416,-0.0513308730691404,0.134030697752344,0.701966232632705
4051,7,140907,-0.0376224162424734,0.136350098830412,0.782767046927169
4052,7,142582,-0.0720888005334252,0.133829650954384,0.590460370849917
4053,7,142616,-0.0498865130234343,0.133858310290116,0.709609185244113
4054,7,142656,-0.0864573737225794,0.134392840274341,0.520435268464564
4055,7,142710,-0.0985887100358534,0.134131582937344,0.462818447325949
4056,7,142737,-0.025318913310352,0.134039018714064,0.850285928362562
4057,7,142798,-0.0339396697752866,0.133922226622348,0.800084864718021
4058,7,142863,-0.0407723935959003,0.136842283973,0.765915300212126
4059,7,142935,-0.0769135458871689,0.134959744192407,0.569108096280788
4060,7,144443,-0.0718320016893448,0.134831057841813,0.594537975100382
4061,7,149219,-0.0643681913272814,0.136156513257833,0.636682664800341
4062,7,149745,-0.00946519359108944,0.1348042993882,0.944062828174678
4063,7,153512,-0.0178815826168981,0.134907875363993,0.894627473248758
4064,7,154206,-0.050226973097228,0.135230473306175,0.710549369533757
4065,7,154349,-0.0322669018019938,0.134991357671334,0.811221507437515
4067,7,158616,-0.0683242097468875,0.135862192619102,0.615352781292972
4069,7,159442,-0.0281442961770473,0.135115664713218,0.835116577586692
4072,7,164509,-0.0321979474196356,0.134874365279937,0.811456987112434
4073,7,166144,-0.00772611180138782,0.134513881398552,0.9542293630415
4077,7,166833,-0.0135129470490762,0.134512587183612,0.920037274284828
4078,7,169205,-0.0139352529698009,0.136716394537159,0.918871556914826
4081,7,171892,0.146483538559458,0.136519632187951,0.284010732723472
4083,7,174147,0.0833730070316987,0.134948877386197,0.537097772525666
4084,7,175201,0.111017463171112,0.135009959896687,0.411466426740937
4085,7,175569,0.0980822484396603,0.134810193086809,0.467366407034062
4086,7,176862,0.100003059040534,0.134806195335112,0.458684604587481
4087,7,178295,0.0741579093067856,0.135584089815163,0.58475769883809
4088,7,181053,0.193352288644172,0.134864823759444,0.152550256449664
4089,7,181165,0.176977719113741,0.135853390767819,0.193522612326591
4090,7,183625,0.190407420996753,0.13701389355444,0.165497552648741
4091,7,191252,0.197292083549058,0.13477429564869,0.144119308485362
4092,7,191676,0.125056137712922,0.134451935468465,0.35294572105304
4093,7,192137,0.127893040625068,0.134035854803082,0.34065034341452
4094,7,192700,0.00449293212280555,0.135990421323678,0.97366248480205
4095,7,196064,-0.0393312942651426,0.134195464051307,0.769625887245321
4096,7,197274,-0.127604576171548,0.13452600840977,0.343498706419293
4097,7,199802,-0.101146009220131,0.134486298310521,0.452497182676283
4098,7,201855,-0.127964095149302,0.133448211582672,0.338263141342728
4099,7,202039,-0.10734574847637,0.133834765172094,0.423048205800817
4100,7,202122,-0.0544575283187396,0.133372115122218,0.683291679838341
4101,7,202957,-0.0863872325279371,0.136209012408,0.52634443043243
4102,7,203677,-0.0833442222003746,0.134280552259646,0.535215763235872
4106,7,205675,-0.100058592907094,0.133723639963208,0.454808140629651
4108,7,206511,-0.115619964492486,0.135159450298667,0.392891267343388
4109,7,206991,-0.135254622448651,0.134700598635901,0.316011943112829
4110,7,207921,-0.117955814650115,0.136542606607796,0.388242878483835
4112,7,208986,-0.0820919410995259,0.13482204644641,0.542988275707947
4113,7,209438,-0.1080144869972,0.135200236243396,0.424872656100787
4114,7,225148,-0.118970250075992,0.135962079255222,0.382155144494619
4115,7,226323,-0.106511556984683,0.133653484290954,0.426031328974836
4116,7,227872,-0.0852819886943731,0.133641735908549,0.523797023594247
4117,7,229363,-0.0827177830954618,0.134094784172053,0.53772434746071
4118,7,229656,-0.0838282242270201,0.133917352345532,0.531739245427449
4119,7,229803,-0.087613253218044,0.134345679715563,0.514730171728885
4121,7,230481,-0.0855345704053784,0.133975901937945,0.523606150801048
4122,7,230937,-0.172003368035367,0.134114489469937,0.200504818043046
4124,7,233940,-0.164059433650159,0.134867705709046,0.224627380065429
4125,7,234570,-0.148415228236692,0.134630987564741,0.271045192813923
4126,7,234702,-0.215845192492831,0.133659319397758,0.10722779006762
4127,7,235464,-0.0805336387214744,0.134409703003265,0.549446947799191
4128,7,235726,-0.2409620758129,0.133597609397405,0.0721401226244857
4130,7,237753,-0.238017381502211,0.13367685932188,0.0758471107057397
