SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
2276,4,782125,0.142679995453575,0.120501724533481,0.237190174279027
2277,4,782960,0.166650592022129,0.120920723427872,0.169020448493901
2278,4,783543,0.156518747648569,0.120447330902815,0.194627687341518
2279,4,784282,0.186732403563641,0.121187564872365,0.124248120758057
2280,4,789241,0.155353102789654,0.12054312517093,0.198319889542808
2281,4,794376,0.112788990349175,0.121276469205399,0.352998632460994
2282,4,794951,0.164585099407692,0.121297935448494,0.17569066803164
2283,4,795775,0.133474701682051,0.121914085786352,0.274339353903016
2284,4,795937,0.139363606689807,0.122780512409627,0.257119075276293
2285,4,797067,0.168922207538291,0.122134973569814,0.167515084464452
2286,4,797405,0.137282172050158,0.123229304480386,0.266020679340565
2289,4,802519,0.118554091733791,0.120410571519842,0.325503740411561
2292,4,808113,0.126343297560551,0.120720252190433,0.29600981386845
2295,4,811690,0.12933272210629,0.120885584703824,0.285405620597138
2296,4,812053,0.16149589355383,0.120457299024522,0.180883253622524
2297,4,814423,0.173360664708634,0.120573945411063,0.151377989915989
2299,4,816707,0.109872565926532,0.120422530194084,0.362185026632189
2300,4,817314,0.19513631835164,0.123136651489192,0.113926844372798
2301,4,817489,0.177103278712197,0.121577488330243,0.146085041817162
2302,4,817645,0.161385035854745,0.120940954714237,0.182929062840304
2303,4,817729,0.161425170534321,0.120601742362281,0.181595638980001
2305,4,820654,0.163789982245557,0.12110579760014,0.177095946472522
2306,4,821138,0.120129960538679,0.121422318129509,0.323166404527554
2307,4,825050,0.101042010490972,0.120783915937083,0.403410447698551
2308,4,825273,0.127700065436466,0.120712385755543,0.290830337959371
2309,4,826151,0.128140613681935,0.120912221240529,0.289968314194528
2310,4,826324,0.171168062719038,0.120747802973581,0.157199369556344
2313,4,831973,0.269566153330153,0.122428560095556,0.0283240815259263
2314,4,832289,0.265545718006675,0.119744577885298,0.0272183064594549
2315,4,834790,0.287665887495266,0.119789066907727,0.0168472790011514
2316,4,835165,0.254540487530004,0.12018055599419,0.0348748986984668
2317,4,835337,0.233888880518728,0.120439781064127,0.0529375199050641
2318,4,838720,0.219073995854508,0.121557039729398,0.0723618353308633
2319,4,839960,0.198544007760664,0.123139625402387,0.10777973665824
2320,4,842152,0.223094586052702,0.12281216696359,0.0701338596252351
2321,4,842326,0.203713498053726,0.12111784217644,0.0934639437440976
2322,4,842566,0.248664412053932,0.121241695268385,0.0410065575484435
2323,4,843045,0.18422766243728,0.120683730855558,0.12777271776548
2324,4,843203,0.197201550160491,0.12223334801707,0.10756848373621
2325,4,843659,0.206948185924812,0.122040840412626,0.0908189406702914
2326,4,843707,0.201816601418721,0.120254389682255,0.0941838571922578
2327,4,843818,0.261245546654524,0.121336614676857,0.0319906096532334
2328,4,843920,0.230312010090459,0.120303573004485,0.0563742039540264
2329,4,843927,0.217889118062581,0.121397520382139,0.0735345963171682
2330,4,844384,0.214101924677899,0.121404809893854,0.0786749482124701
2331,4,844958,0.139643105921984,0.121444916444867,0.250985185296055
2332,4,845665,0.140707368295747,0.120841909261373,0.245051463742315
2333,4,845722,0.152029566238466,0.120463618577579,0.207768605400662
2335,4,846867,0.140292425371538,0.120695727439091,0.245872686607131
2336,4,847743,0.114743574706728,0.120609066099208,0.342068660529198
2337,4,847796,0.0339778875145891,0.122107504319831,0.78097410543476
2338,4,847822,0.0578654191886345,0.120921647876624,0.632564669149311
2339,4,848136,0.0847265320437517,0.121545752137437,0.486214528280226
2340,4,849577,0.00477123580797326,0.12167187264391,0.968741972557659
2341,4,850450,0.00363842175814718,0.122473230072876,0.976316804652931
2342,4,851053,-0.00485958109054124,0.120903306454278,0.967961226129073
2343,4,851208,0.0200759884058847,0.121589732783266,0.868949923377971
2344,4,851282,0.0345185180071521,0.120901074003743,0.775420566273674
2345,4,851750,0.0260683710462732,0.121249213808993,0.829892824499056
2346,4,852621,0.0118278446514913,0.120924846844623,0.922137462660333
2347,4,855191,0.0289789745622305,0.120973966222192,0.810820332896891
2348,4,855322,0.0636395051174133,0.120894319557787,0.598936676752603
2349,4,855709,0.0727474378811764,0.12258217071726,0.553254367972874
2350,4,856696,0.0394301848003684,0.120989502853322,0.744694960172738
2351,4,857609,0.0414019810055145,0.121245791311523,0.73295183879304
2352,4,857970,-0.0172568885895767,0.194888733353911,0.92949183371335
2353,4,858371,0.190802681684225,0.121274914075059,0.116543543055771
2354,4,861346,0.154925263834249,0.120285920327319,0.198598304829899
2355,4,861441,0.131255785156474,0.121389687308828,0.280312379428241
2356,4,861470,0.130867623800254,0.121985162177953,0.284086566392264
2357,4,861549,0.130723726403332,0.121126836757589,0.281222028157265
2358,4,861716,0.0607534061153081,0.122286115255819,0.619629753122701
2361,4,863847,0.0928751113441573,0.121167910534912,0.443891584029874
2362,4,863856,0.065520071076249,0.122954924805641,0.594452786264813
2363,4,864546,0.101133872274432,0.121305585794852,0.405007306456777
2366,4,865297,0.0997684363116318,0.122706094043474,0.416726930760303
2367,4,866929,0.0680832739797426,0.122318696491937,0.578149596521086
2368,4,867989,0.088654877181664,0.120989438886193,0.464197870629029
2369,4,870200,0.0646430837295347,0.121042111537674,0.593639983999795
2370,4,870855,0.0574338867459045,0.122605203785315,0.639754984310461
2371,4,871120,0.0979265339792246,0.121653984719017,0.421384865486148
2372,4,871373,0.0171323355155817,0.121607510036361,0.88804334972336
2384,4,884500,0.00609816113368628,0.121350177756231,0.959949523146911
2385,4,884706,-0.0282249603579874,0.120805618897654,0.815400317287821
2388,4,888476,0.0107315153916865,0.121383043602311,0.929600682920299
2389,4,889739,-0.0173831769416855,0.121648206048004,0.886452971854866
2390,4,889957,-0.00330307335376717,0.122372234828996,0.978481354421285
2391,4,891344,-0.00368545197795475,0.121167590180638,0.975752351686456
2392,4,891466,0.0221725242731911,0.121162001857441,0.854903867262652
2393,4,892444,0.0147912664978854,0.122112459702143,0.903658385238272
2395,4,894785,-0.0279783110460352,0.120634790333905,0.816730094740524
2396,4,896181,0.000236184499206371,0.121107297083781,0.998445061231326
2397,4,896785,0.00543648543299013,0.121838399566083,0.96443506413348
2398,4,903873,0.0459056256467417,0.122741654231058,0.708627357715375
2400,4,906490,0.0698624417620347,0.12124926029141,0.56485488552612
2401,4,908655,0.0651975436100071,0.121005807882568,0.590366677135723
2402,4,909027,0.0657435128881096,0.121659764072723,0.589270053534741
2403,4,909524,0.059520977315214,0.121309253063993,0.623975419934439
2404,4,910018,0.0548108374650568,0.121167219197885,0.65128969015573
2406,4,911766,0.0633393043105042,0.121841935538075,0.60349524963641
2408,4,912509,0.0785116240468893,0.121312437749247,0.517932663882716
2409,4,912557,0.0196087267408099,0.120736268683887,0.871076253270618
2410,4,913736,0.00699452250191713,0.121937880057257,0.954289798470053
2413,4,914902,-0.01588652917538,0.123275631847347,0.897533916742166
2414,4,914952,-0.0242075552021541,0.123665076521761,0.844917741472452
2415,4,915199,-0.0333798496823244,0.123027722395026,0.786303719204925
2419,4,916142,-0.000416819701318745,0.122120893577262,0.997278615499902
2420,4,916254,-0.0233337968095345,0.121243093179519,0.847496758883098
2421,4,916444,-0.0691431003047309,0.121409802090917,0.569377866822556
2422,4,917149,-0.0433792006649322,0.121928336250303,0.72222068440689
2423,4,917833,-0.0367782420816977,0.121586435499357,0.762459462027408
2424,4,918606,-0.0373243490810603,0.12141837007351,0.758718060424682
2425,4,923675,-0.142881774583553,0.121186576763115,0.23918303984136
2426,4,924091,-0.250504284924169,0.120406838291588,0.0382020988438991
2427,4,924619,-0.193538943731163,0.121176792391697,0.111124396431385
2429,4,926384,-0.203031277526077,0.121059740979893,0.0944049411520038
2430,4,926385,-0.199879778126797,0.120801158681831,0.098890814654617
2431,4,926405,-0.216644253004869,0.12004979960955,0.0719863153713005
2432,4,926695,-0.232055543117268,0.120795160837099,0.05552842231222
2433,4,926907,-0.208780921981913,0.120251243641011,0.0833999216851797
2434,4,927194,-0.143546057568336,0.120508332359664,0.234386681125417
2435,4,927218,-0.122108366809271,0.121621306378166,0.316064054105352
2436,4,927223,-0.143361977123916,0.121389797657191,0.23839577012639
2437,4,927509,-0.181216982041007,0.120812159409289,0.134510923609695
2438,4,927559,-0.15852791349492,0.122108900874362,0.195048900430735
2439,4,927577,-0.141889224027707,0.121272266306932,0.24278806293197
2440,4,928575,-0.175045544887666,0.122258967598329,0.153097212050929
2441,4,929694,-0.137127483689209,0.122116877227282,0.262234616290468
2442,4,930648,-0.107193232439604,0.121849998078899,0.379612368424302
2443,4,930822,-0.116694747493717,0.121821343269175,0.338760163552031
2444,4,930823,-0.0513559178243975,0.123593605323113,0.678011948356089
2445,4,930964,-0.165855364858896,0.12103200820762,0.171450673553962
2446,4,932727,-0.139837257675939,0.122247022537537,0.253443975352191
2447,4,934187,-0.168483914588786,0.121021722904072,0.164744582365874
2448,4,934911,-0.149454396117278,0.121929581870262,0.221112325385147
2449,4,936493,-0.136857322459814,0.122117735779542,0.263177518096392
2450,4,936521,-0.130319146259346,0.121259609162302,0.283237767252835
2451,4,936663,-0.0781882788588515,0.121726643309282,0.521077982157324
2452,4,937563,-0.0864521600152524,0.121413242602371,0.476904851609421
2455,4,938323,-0.0685953673574853,0.121101205286153,0.571461379893643
2456,4,938510,-0.0592344079204966,0.122308000369403,0.62846958366009
2457,4,938617,-0.100236786850038,0.121151290835348,0.408587062319222
2458,4,941039,-0.06399390302366,0.121581678758112,0.59897909641787
2459,4,941936,-0.0622230621135873,0.121893466479707,0.610040685914004
2460,4,942067,-0.0373545774050544,0.120891051475453,0.757508581934354
2461,4,942069,-0.0531037955248763,0.120535089483967,0.659796088364718
2462,4,942533,-0.037661916992861,0.121229033558936,0.75623678490389
2463,4,944445,-0.0472536658078197,0.120714581952274,0.695701174265604
2464,4,947317,-0.0752543151349138,0.12117942759085,0.534990136704119
2465,4,948413,-0.0141448224283651,0.121445822033117,0.907346113514933
2466,4,949523,-0.00832608566470282,0.121103610554899,0.945226149182817
2467,4,950108,-0.0102277629630526,0.121089777375865,0.932735168778323
2468,4,953287,-0.046538285073335,0.121746238983909,0.702501185761637
2469,4,956734,-0.077387018538613,0.122219968831993,0.527027271993796
2471,4,959283,-0.0675269922405158,0.121022312201999,0.577217586132165
2472,4,960412,0.00944765108614992,0.122535865694505,0.938586792271986
2473,4,960833,0.0226309116212969,0.121413182788875,0.852241429094916
2474,4,961744,0.0459317667575992,0.123340358779226,0.709819632382
2475,4,962979,0.035494577378408,0.122628755167328,0.772408933352675
2477,4,964930,0.022673424922442,0.121320501762502,0.85185530078423
2478,4,965160,0.0444439539332455,0.12096067061141,0.713522335229965
2479,4,969630,-0.00176088879236928,0.122828904969036,0.988569929243995
2481,4,973283,0.0517796950281881,0.121272062198393,0.669660497714976
2482,4,974042,-0.0324713731771596,0.121256386462456,0.789016574976747
2483,4,974632,0.0229865259452168,0.121806247378106,0.850425541970443
2484,4,974689,0.042165116934052,0.12251634463077,0.730931549196341
2485,4,974731,-0.000552211042538497,0.120575789193152,0.996348461035507
2492,4,975090,0.00980482089989486,0.120913906533524,0.935416910631072
2493,4,975108,-0.0100905779011026,0.121764401940069,0.934002127920525
2496,4,975252,-0.00470305395161599,0.121121424015308,0.96904847506877
2497,4,975354,0.0239411133943677,0.121074712447893,0.843363602496763
2498,4,975573,0.0483149858576532,0.121832114516225,0.691924058168506
2499,4,975702,0.0572704924332911,0.121850444364272,0.638640649256706
2504,4,976707,0.0776193685302324,0.122913869061347,0.528126291385749
2505,4,977037,0.0832085409314616,0.121916800279848,0.495368778308223
2506,4,977428,0.007913523355458,0.121887837435249,0.948270757286558
2507,4,979983,-0.00688569087495614,0.121167194710333,0.954714351421473
2508,4,980596,0.0062669807716057,0.123506261393921,0.959559640194185
2509,4,980779,-0.0487519869648236,0.121546359535963,0.68859074173949
2510,4,980835,0.0936514343616652,0.120904996979062,0.439102269641618
2511,4,996583,0.0803509113712392,0.121970314015711,0.510470157940073
2512,4,997624,0.0626590198419386,0.12195456195003,0.607720354992821
2513,4,998174,0.081242302296072,0.120978301663375,0.502313000775901
2514,4,1112991,0.119380192959707,0.12099622746749,0.32449300743773
2515,4,1118719,0.141782629067076,0.121184424588806,0.242800730624756
2516,4,1123519,0.167058535706884,0.121221239208216,0.169036277255295
2517,4,1123610,0.106316939684176,0.120791149094086,0.379365169444135
2518,4,1123959,0.126204536438889,0.12142527476712,0.299348855908498
2519,4,1126543,0.124481047530944,0.12202974276055,0.308385434215815
2520,4,1127480,0.0608162262220576,0.120706888567702,0.614692366420124
2521,4,1133634,0.0838010157538261,0.120859486475034,0.488529852364667
2522,4,1137173,0.131081289571234,0.12108327620604,0.279737646294062
2523,4,1138274,0.0929615240598377,0.121364748381082,0.444207162674479
2524,4,1138987,0.117712434253744,0.120424282744224,0.329000534827
2525,4,1141284,0.141557534595914,0.12153812472479,0.244920020061008
2526,4,1144564,0.197091926450381,0.122917767351887,0.109730691257458
2537,4,1156518,0.207043184644971,0.12057313829306,0.0868273265917274
2538,4,1156658,0.219072924269756,0.120687500123332,0.0703404076539354
2539,4,1156839,0.200714658837662,0.121662602988691,0.0998805850320678
2540,4,1157271,0.195989166613684,0.120298858850227,0.104165762940589
2542,4,1161556,0.258952189926609,0.120381320715838,0.0321465625849045
2543,4,1166231,0.216458631258088,0.120564802479874,0.0734497187740415
2544,4,1171385,0.227610456802504,0.120034201303853,0.0587481649358925
2545,4,1171794,0.247633451610261,0.120857490038107,0.0412038808894596
2546,4,1171863,0.208643470641098,0.120223287677006,0.0835309161570935
2547,4,1172380,0.132632388228049,0.122439972079272,0.279439397337844
2548,4,1172576,0.156431381452323,0.123268581880875,0.205266894221191
2549,4,1172914,0.183585622603631,0.12020580734175,0.127591659099587
2550,4,1173839,0.152789985454752,0.120489468437586,0.205605984012984
2552,4,1175150,0.240545719226265,0.120748101918577,0.0471268934602197
2553,4,1175327,0.254340787296867,0.120384051727974,0.0353242410040298
2554,4,1175949,0.216418703492103,0.121198980368699,0.0750146409435037
2556,4,1176852,0.177933653916907,0.121177392360078,0.142893338490099
2558,4,1181165,0.162175356450759,0.120855092179209,0.180491170446608
2559,4,1184872,0.125853906374386,0.120778117302491,0.298112866943442
2561,4,1189750,0.0891785621971526,0.122932867169871,0.468672033488203
2562,4,1191476,0.129007188674825,0.120765821321441,0.286141086127014
2563,4,1191692,0.180491903977675,0.120922377217046,0.136428255519115
2564,4,1191935,0.200181892576673,0.120264037178004,0.0968958817456032
2565,4,1197131,0.200359492775025,0.121133690463363,0.0990090844352887
2566,4,1197837,0.231389635496146,0.12045345591169,0.0555383695695921
2567,4,1198548,0.25013272101911,0.12034728023761,0.0383922641202473
2568,4,1213560,0.268463205050834,0.120581293959042,0.0266174560830035
2570,4,1215342,0.25006085720864,0.121213860360696,0.0398461623724323
2571,4,1218917,0.270872361946017,0.120736708012825,0.0254844268659579
2572,4,1218963,0.261031063817015,0.120125732547939,0.030446239275424
2573,4,1219676,0.250903896363501,0.122124985582746,0.0406645870657803
2574,4,1222379,0.188884262166871,0.121698495198468,0.121542163963812
2575,4,1222542,0.212826974439075,0.121588474927864,0.0809201844385103
2576,4,1224469,0.197969192558686,0.120616303486739,0.101622920540966
2577,4,1225163,0.230391254246258,0.122411806677113,0.0606448772600945
2578,4,1225198,0.250000007932935,0.12193136736673,0.0410699910648073
2579,4,1225542,0.163127873893839,0.122753992492605,0.184739037629162
