SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
4161,7,366931,-0.0165355605788734,0.0775592647007934,0.831294792872393
4162,7,367665,-0.0210468770679243,0.0776721821766395,0.786572028722535
4163,7,368513,0.0397612661845668,0.0778869402105415,0.610020444659578
4164,7,370476,0.0398645391508316,0.0784828581442331,0.611813048947515
4165,7,370996,0.0299361496239028,0.0776211100961987,0.699973241692758
4166,7,371385,0.0402910406173213,0.0779492529341397,0.605557969924337
4167,7,371466,0.0481267342795306,0.0776931749224147,0.536022112160946
4168,7,372094,0.0316047342354706,0.0776436893485681,0.684219195728024
4169,7,373509,0.0379903690087668,0.0777864934620497,0.625574835801717
4170,7,373552,0.0326932461744428,0.0780449106729353,0.675541805666955
4171,7,374939,0.0302600377828177,0.07798812759943,0.698243796293755
4172,7,376215,0.0720922105220525,0.0786617306757223,0.36003882556296
4173,7,377214,0.0153940034930686,0.0782094896683569,0.84407355206104
4174,7,377575,-0.00184955967531136,0.0834296424908201,0.982325595901142
4175,7,377576,-0.147649585256539,0.148616527716921,0.321149929835893
4176,7,377578,0.0163311806609728,0.0830411977018682,0.844203974406851
4177,7,377882,0.015149744416269,0.0781254352900008,0.846353469563069
4178,7,378667,0.0299727802590078,0.0781133079066021,0.701425132853442
4179,7,379511,0.0323436316272481,0.078333899143844,0.679934628417961
4180,7,388863,0.0642865977375373,0.17314556296128,0.710646942758754
4181,7,389537,0.0381670118798043,0.0797692605665714,0.63261358399527
4182,7,389749,0.0507481301359262,0.0795062905342145,0.52369829413585
4183,7,390823,-0.00346961322781686,0.0787703524712682,0.964891687811701
4184,7,392417,0.00323963067811586,0.0785151353935079,0.967110971755045
4185,7,394456,-4.07885875484959e-05,0.0786216917711133,0.999586354075009
4186,7,394889,-0.0741707780001626,0.202077028398052,0.71380754054135
4187,7,395909,0.00490827350097617,0.0836668241503594,0.953252519945892
4188,7,397324,-0.0287792319600669,0.0783592011894019,0.71363534992761
4189,7,397449,-0.037632686840152,0.0784499822714145,0.631735715547082
4190,7,397834,0.0174668177389993,0.122645006217682,0.886831345998591
4191,7,398372,-0.00769114172094365,0.0784032856364275,0.92191079877207
4192,7,399000,0.0386632110801921,0.0782073325595696,0.621353739584994
4193,7,399178,0.0404940517348001,0.0780662521417403,0.604285262154681
4194,7,400387,0.0331111788515137,0.101412312477025,0.744239143294936
4195,7,400450,0.0544012903574819,0.0899448023604964,0.545680721678753
4196,7,400550,-0.212395046031408,0.147844846767771,0.151715161881289
4197,7,407454,0.0278815152595583,0.0782541087224717,0.72183281709102
4198,7,408316,0.0451979837573802,0.0784784625545168,0.565030489942935
4199,7,408928,0.0331863516627982,0.0798612897706753,0.677991871249353
4200,7,409806,0.0637920131042159,0.0862647091322941,0.46010011076153
4201,7,409806,0.193966574011216,0.190466790985263,0.309197334565192
4202,7,409847,0.0747191421493831,0.078115111941762,0.339461121961343
4203,7,409966,0.0426225625827921,0.0780966542969235,0.585570950745542
4204,7,411864,0.043615405554607,0.0781818231726099,0.577285798280932
4205,7,412413,0.041737654853564,0.0789140709018728,0.597207196520475
4206,7,412555,0.0849946063266494,0.0784780948200828,0.279531637177528
4207,7,412630,0.0839459030104897,0.211606379694364,0.691822660367226
4208,7,412630,-0.00563463332679071,0.165907602768313,0.972926267105986
4209,7,412717,0.0656120741336824,0.0782429138029826,0.402278738458196
4210,7,413438,0.127111434167778,0.0784104217531039,0.105888227369315
4211,7,413465,0.132233716405778,0.0780947726259719,0.0912907293269535
4212,7,413738,0.112737782357488,0.0787833951705341,0.153319442389181
4213,7,413763,0.109750562215513,0.0788781192736465,0.164982131270414
4214,7,414263,0.134727636444377,0.0820352873591766,0.101415592919538
4215,7,414263,0.278723830780156,0.35400263240566,0.431605561713882
4216,7,414290,0.132398023266994,0.078597327637786,0.0929669378002384
4217,7,414560,0.125423688771638,0.0781797020319699,0.109542232959179
4218,7,415645,0.121966356096254,0.0778257277854304,0.117970281573863
4219,7,416060,0.0904568619448501,0.0788234950119303,0.25191602218866
4220,7,416657,0.0660373762163071,0.0803369150442303,0.411628697709866
4221,7,416947,0.0959563239203343,0.0781522249441332,0.220335227618921
4222,7,417098,0.0709821770375276,0.0787669328970608,0.368113839051696
4223,7,417241,0.101142072700087,0.0788473409416624,0.200418427939081
4224,7,417345,0.112373058918607,0.0784569298360508,0.152945802776966
4225,7,418232,0.100687665782543,0.0781473067996791,0.198438678782835
4226,7,418899,0.132190400268601,0.0784038842586728,0.0926758372383952
4227,7,421296,0.117179303933706,0.0790527339249553,0.139154533414153
4228,7,423259,0.143171385435809,0.0793313362916055,0.071969541837067
4229,7,423701,0.151175114632525,0.0790433151926616,0.0566133663446094
4230,7,424042,0.137901835827177,0.0793996176742211,0.0832935283632259
4231,7,424415,0.134990505293819,0.0791558668624038,0.0890040621626398
4232,7,424620,0.175103967421877,0.0793352761487481,0.0279473212355765
4233,7,424652,0.15476164055213,0.0791120057245853,0.0512257634792532
4234,7,424942,0.165692797774284,0.0798380426963759,0.0386768050450106
4235,7,425235,0.144778667404134,0.0789643226281689,0.0675746492795249
4236,7,426067,0.126918782831806,0.079381171622893,0.110748029739598
4237,7,427479,0.120263537016176,0.0801028194412365,0.134155222703054
4238,7,428717,-0.0135220140858076,0.0805391525824618,0.866763074885692
4239,7,430559,0.0888698844299036,0.0811220424632678,0.274040799830687
4240,7,432426,0.100590169839883,0.0799363122446339,0.209086408286298
4241,7,433131,0.0825842722052388,0.0803643387890163,0.30483065499413
4242,7,433210,0.015110729427958,0.110910522156846,0.891707223391019
4243,7,433461,0.0693933641188056,0.0805760201573972,0.389703644258757
4244,7,433639,0.0695811986859634,0.0805858501999173,0.388480830634043
4245,7,433742,0.0679124909903098,0.080335884152952,0.398484239525345
4246,7,433809,0.0686965359424657,0.08151334581538,0.399930943543614
4247,7,433848,0.0259546179702931,0.0821229934997677,0.752154616827023
4248,7,433855,0.347640955905223,0.230659655836665,0.132664079410937
4249,7,433855,-0.0047966437570971,0.0930800345189755,0.95893037958364
4250,7,433856,0.0370395069227555,0.0826037290988156,0.654139689331157
4251,7,434030,0.0977890550478735,0.0801873921919773,0.223466161654837
4252,7,434363,0.0474165163636427,0.0803164894072323,0.555319777477382
4253,7,434513,0.0445040703930946,0.0800200065764353,0.578452611797619
4254,7,434545,0.0502391161148095,0.0799541560779058,0.530181647114971
4255,7,434968,0.058176840426613,0.0800454687167976,0.467831747386833
4256,7,435530,0.0291850820212124,0.0822373715983523,0.722885196032558
4257,7,435937,0.0413821109585749,0.080631233389441,0.608113717047707
4258,7,436038,0.0289800651367671,0.0799980273415607,0.717374710488519
4259,7,436063,0.0439861539194565,0.0802185410676378,0.583812601449072
4260,7,436337,0.0366969449807817,0.0839512573850503,0.662290128643768
4261,7,437491,0.018775811955253,0.0804116301214861,0.815511446277827
4262,7,437973,0.0243287995973177,0.0821924887412842,0.767405778493209
4263,7,438424,0.0214239123535917,0.0796599207096385,0.788131298190416
4264,7,438728,0.00403773085538039,0.0803456845747951,0.959948018228442
4265,7,438823,0.0125032790911881,0.0906808984577418,0.890412157228158
4266,7,440441,0.0586167640095036,0.091321282769222,0.521371534684713
4267,7,442196,0.0227562473024039,0.0931800803625967,0.807203916133903
4268,7,443332,-0.109770611211323,0.117934015860816,0.352603533457102
4269,7,446235,-0.0484170940101396,0.0795887739932142,0.543352725912957
4270,7,449305,0.025591222278824,0.0793531688499305,0.747266525074779
4271,7,449489,0.01592063997351,0.0793603341809703,0.841117460156475
4272,7,454664,-0.0171269207525664,0.0841155179337632,0.838774114574188
4273,7,455708,-0.0322882286847884,0.0778936433095025,0.678747399786483
4274,7,455735,-0.0340412348116681,0.0780209246408186,0.662879246954792
4275,7,458896,-0.00600735628733465,0.0779935697710004,0.938648297905692
4276,7,458995,0.00885299642173781,0.0783513957367591,0.910101981436658
4277,7,459752,-0.177926875272737,0.155398791343648,0.252997490819208
4278,7,460296,-0.0115100892313608,0.078699367032743,0.883804442125051
4279,7,460447,-0.00433977835016824,0.0786213524972728,0.956011575523371
4280,7,460988,0.0304364332314299,0.0780791948170308,0.696908514591698
4281,7,461431,0.0541196830804749,0.0790629905123952,0.494100139446296
4282,7,462915,-0.000508339983774753,0.0804864924684115,0.994964288262973
4283,7,465310,0.0536836935380952,0.0797937722976156,0.501527118425657
4284,7,465688,0.0765577130037826,0.0803853300058867,0.341553858598932
4285,7,467332,0.0445078037568496,0.0789663904321661,0.573364030940609
4286,7,467497,0.0518579279773164,0.0792581451461751,0.513350084309592
4287,7,467736,0.199942963173633,0.186919847611014,0.285497759029022
4288,7,469242,0.0411570636310314,0.121050837773866,0.734060121739404
4289,7,469248,0.108458230606972,0.105399087231164,0.30417277379679
4290,7,469647,0.0662851339001296,0.0797729189744193,0.406578922806338
4291,7,469734,0.0696775360700101,0.0796300005706847,0.382160082838832
4292,7,471518,0.0453798257420528,0.078647495706479,0.564305341806807
4293,7,472246,0.0878833476307249,0.0789285241795313,0.26627073552871
4294,7,477177,0.000927754582012552,0.0786083567626441,0.990590061887089
4295,7,477678,-0.00845994699312216,0.0786832868089492,0.914438348644395
4296,7,477857,-0.00721282843797624,0.0785548565324306,0.926893930592378
4297,7,479063,0.00531350282752899,0.0786116684527845,0.946148864403262
4298,7,479633,0.0159933984574438,0.0816576155319381,0.844833037829204
4299,7,479883,0.00529049639269025,0.0864725038918858,0.951249481478282
4300,7,482519,0.0436895910743613,0.078667390735134,0.578992667105247
4301,7,485796,-0.00153223785361312,0.0819449956480224,0.985092292582151
4302,7,486129,0.00421386756674172,0.0803992025892085,0.958230212242238
4303,7,487444,0.0438331421006255,0.0816985065127535,0.59193497695598
4304,7,489418,0.0685479671434212,0.0786751746108673,0.384194412826662
4305,7,492815,0.0603355112881894,0.0789250262582256,0.445100213311816
4306,7,494079,0.0846290509173599,0.0781384576925572,0.279518682610551
4307,7,494841,0.0691076913607782,0.078488646770939,0.379198329282267
4308,7,494885,0.078077623839145,0.0783654402271401,0.319773630630371
4309,7,497601,0.0843341147186375,0.0790502429039013,0.286772298972241
4310,7,505014,0.0867055209593179,0.0783568078541174,0.269243171609577
4311,7,506260,0.0900203092579121,0.0784908213356314,0.252204002874327
4312,7,507347,0.0810527871055832,0.0783133211475149,0.301386353534575
4313,7,508075,0.0839988228996463,0.0784944731386343,0.285294634917945
4314,7,508351,0.0934015878962992,0.0782535287095959,0.233445118469139
4315,7,508787,0.107013776869744,0.0848271407639492,0.207943339249157
4316,7,508801,0.0874128916186279,0.135316779040419,0.518707434871575
4317,7,516852,0.0642624315761929,0.0790744969874094,0.416948062775753
4318,7,520054,0.0683464682833444,0.0786176360695261,0.385244863922574
4319,7,524777,0.0868557387222544,0.0785219144391726,0.26942189707895
4320,7,524944,0.102004444316186,0.0781424690398041,0.192618755500364
4321,7,529282,0.0643018737202694,0.0784679076182563,0.413072853242274
4322,7,530662,0.0807446358309882,0.0795818465613545,0.310986093469363
4323,7,531465,0.0266260963856401,0.0792200390471087,0.736992853946145
4324,7,531844,-0.113351895432286,0.155871736332437,0.467577715566067
4325,7,533328,0.0397306563160942,0.0791318387186422,0.615923007265829
4326,7,533941,0.01025474521746,0.0799235760418825,0.897979181424189
4327,7,534871,0.0606805852516624,0.0795788170484902,0.446257835832954
4328,7,534988,0.0793748728588794,0.0795844266220988,0.319269630422719
4329,7,543693,0.0421992056947431,0.0792665632218257,0.594804112447842
4330,7,544711,0.0576414805173755,0.0797859507375524,0.47049526541081
4331,7,545882,0.029459120624609,0.0847807143891567,0.728442094832461
4332,7,547208,0.0418864307547622,0.0794992259732467,0.598608913371189
4333,7,550634,0.0405707746178707,0.0797380473399737,0.611209781451597
4334,7,555705,0.00643455954810901,0.0800028028636276,0.935941501068313
4335,7,557700,0.00323314724194163,0.0791424236141153,0.967436768441358
4336,7,558857,-0.0196564235745398,0.079385387173895,0.804582003929861
4337,7,561757,0.255977621145865,0.120467502917266,0.0342918731961204
4338,7,568033,-0.0081293554007878,0.0861236883843564,0.924851618883994
4339,7,568141,-0.00644649717087231,0.08125910150883,0.936813016662047
4340,7,568267,-0.00232962866377207,0.0797996696509419,0.976726792804592
4341,7,568279,0.002508336766811,0.0803181148019821,0.975103744364834
4342,7,568520,-0.0407836242720103,0.0851570325270631,0.632290241953528
4343,7,575154,-0.0214468893483464,0.0797591124568932,0.788166967100144
4344,7,576468,-0.0108266782927415,0.0800590123353785,0.892504163490105
4345,7,577840,-0.0015339948625685,0.0795304372106758,0.984622135889267
4346,7,578213,0.0192810013696238,0.079928184753246,0.809517640517597
4347,7,579729,0.0194205970113079,0.081045994850297,0.810760532384092
4348,7,581739,0.0381185713268055,0.0803589864700864,0.635541095707967
4349,7,581755,0.0364322980709835,0.080777473785046,0.652251687189457
4350,7,581805,0.0442216019530857,0.0802040026265229,0.581732980464557
4351,7,581909,0.0605858808890627,0.0801878847465361,0.45042345263556
4352,7,583615,0.0759033025130552,0.0803258177066625,0.345334409831918
4353,7,585575,0.00139945866988861,0.081550633977068,0.986318180781093
4354,7,585680,-0.0073417710891292,0.0814359803632156,0.928216050051357
4355,7,587240,0.00546980628202354,0.0814695550617155,0.946508843474275
4356,7,587567,0.0468437395102175,0.0813430753078727,0.565064161381442
4357,7,588483,0.0238732423284946,0.081513874319363,0.769791033046814
4358,7,591077,-0.058780529212981,0.0830969977485814,0.479801762523972
4359,7,592042,-0.0529129887522821,0.0857749433103822,0.537710447245652
4360,7,592116,-0.0336931109344987,0.0816978802007755,0.680288490664391
4361,7,592624,-0.0131544023671533,0.0810739028848578,0.871200251217412
4362,7,592970,-0.0317464166058483,0.0816012293331145,0.697478639518207
4363,7,592987,-0.0406401600046751,0.0817010437618306,0.619198913937789
4364,7,593375,-0.127324383231358,0.308558026207382,0.68011852180642
4365,7,593377,-0.167131195832669,0.315656012903124,0.596810492993358
4366,7,593465,-0.000189735886691522,0.0825434263412455,0.998167267449332
4367,7,593616,-0.032577538829661,0.0822250449983591,0.69219708300858
4368,7,593817,-0.0314591671493317,0.0816015444795633,0.700083135584584
4369,7,594413,-0.014582877300747,0.0811115050093862,0.857422143516959
4370,7,594506,-0.0156346304572454,0.0814129310854965,0.847820419263497
4371,7,594509,-0.0155034502959818,0.0816131305052876,0.849447550584111
4372,7,594510,-0.0155034502959818,0.0816131305052876,0.849447550584111
4373,7,594969,-0.0261484602156213,0.0832231648531885,0.753557104244208
4374,7,596233,-0.0415677380890708,0.0852675716635309,0.626208339849434
4375,7,596554,-0.0276118349195656,0.0814568189060705,0.734830027153214
4376,7,597251,0.00613491774167241,0.0815776406676995,0.940095461618244
4377,7,598680,-0.0257311807615748,0.0817931415889934,0.753259976342303
4378,7,599356,-0.0473726457861022,0.0810676581088211,0.559351814229609
4379,7,600769,0.0250971284900467,0.0802902104892045,0.754784211469593
4380,7,601612,0.0289837157195882,0.0802378684768271,0.71814928742752
4381,7,603497,0.0113483823698802,0.0802929666305668,0.887684192980481
4382,7,605966,0.0306089210576155,0.0813487868094396,0.706943931492064
4383,7,607418,0.111953489464085,0.154970159467289,0.470514817822585
4384,7,607495,-0.0680394783785458,0.155946408330237,0.662885518663243
4385,7,607810,0.0160720723200801,0.0814324249475051,0.843653957236884
4386,7,609109,-0.0550976785477344,0.147950346661905,0.709813656165119
4387,7,609851,0.0229393658324388,0.0801148292591783,0.774792522014346
4388,7,610875,-0.0653287805413682,0.0787686175199484,0.407452303346459
4389,7,610923,-0.0456623945569841,0.0789548650759735,0.563406462653686
4390,7,611358,-0.0862195485599459,0.0789744741775441,0.275692209600591
4391,7,615456,-0.0574421744907506,0.0795856254438684,0.470916351272447
4392,7,615761,-0.0385017157196694,0.0792933922148989,0.627580249457666
4393,7,616053,-0.061403520516229,0.0807160207092008,0.44732306886497
4394,7,616171,0.0390512038225328,0.107606070083439,0.716890117884357
4395,7,616189,-0.244135633469501,0.154539352424917,0.11505663787491
4396,7,616486,-0.091696947396226,0.0789375761984435,0.246167080975356
