SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
4188,7,397324,0.103216648537728,0.0959306305938923,0.282684027768585
4189,7,397449,0.0998695129177138,0.0960651467777056,0.299236408131681
4190,7,397834,0.153190886799583,0.150147554231888,0.308299643904627
4191,7,398372,0.0233311579416115,0.0961167884947987,0.808349660457512
4192,7,399000,0.00902855629628191,0.0959152414755131,0.925058843029052
4193,7,399178,0.0211651659533951,0.0957401341111984,0.825166602210303
4194,7,400387,-0.0774061572703056,0.124283385831779,0.533805067718128
4195,7,400450,-0.0680843224743725,0.110271154683189,0.537351579450641
4196,7,400550,-0.145290376893976,0.181624355037363,0.424277840250898
4197,7,407454,0.0110324420295813,0.0959560596550802,0.908531183218195
4198,7,408316,-0.004659895937422,0.0962605416472543,0.96141750336261
4199,7,408928,0.00255393650339963,0.0979348836636379,0.979209936763396
4200,7,409806,0.066948443045105,0.105783602953459,0.527221050193589
4201,7,409806,-0.032131364699526,0.233851408452251,0.890792354663308
4202,7,409847,0.0297305020660769,0.0958811712788344,0.756685728217852
4203,7,409966,0.00905445935732802,0.0957867405730324,0.924743951645377
4204,7,411864,-0.00561453615630586,0.095893762463197,0.953344028570292
4205,7,412413,0.0211854936163254,0.0967814880611285,0.82685424493063
4206,7,412555,0.022035018690429,0.0963678024102494,0.819269165255869
4207,7,412630,0.458717366220313,0.258338995317599,0.0766535343697016
4208,7,412630,-0.225035153658943,0.203052372769965,0.2685033686605
4209,7,412717,0.0343726050819334,0.0960049506603254,0.720535224948573
4210,7,413438,-0.011160914398176,0.0964875942233009,0.907978259098356
4211,7,413465,-0.0385052946416184,0.0961114482087438,0.688933653974331
4212,7,413738,-0.0106512866107924,0.0968676079462172,0.91250583768484
4213,7,413763,-0.00164629071618067,0.0969704342063567,0.986464361236032
4214,7,414263,0.0051942133749685,0.100959514389756,0.95899725611593
4215,7,414263,0.227424930892277,0.434224308777823,0.600781173478486
4216,7,414290,0.00579880708576264,0.0967474288598053,0.952239264227661
4217,7,414560,-0.0160832364324671,0.0961943661915781,0.867312195994043
4218,7,415645,-0.0571899558637448,0.0956983640734126,0.550485748057145
4219,7,416060,-0.0298812354024211,0.0968057184659697,0.757752966757706
4220,7,416657,-0.0105269525339811,0.0985867845933162,0.915025332941008
4221,7,416947,-0.0277768716837314,0.0960086913953124,0.772509244264077
4222,7,417098,-0.0512680332632527,0.0966418391986707,0.596102185091905
4223,7,417241,-0.00847240919406428,0.0968919094351294,0.930369875149863
4224,7,417345,-0.0273286079788448,0.0964573979949676,0.777095262609556
4225,7,418232,0.0195622113137608,0.0960290409146313,0.838696409407869
4226,7,418899,-0.0188087607100124,0.096505302684525,0.845584354249221
4227,7,421296,0.0130772968684523,0.0972184033864395,0.893072310308861
4228,7,423259,-0.0109137996009356,0.0977072478296582,0.911125576224284
4229,7,423701,0.00986436485924047,0.097407570943735,0.919394439046323
4230,7,424042,0.0235661116034033,0.0977520071357861,0.809632621159432
4231,7,424415,0.0258087952640824,0.0974354453796925,0.791255758066541
4232,7,424620,0.0138895519672204,0.0979321877691028,0.887296568284329
4233,7,424652,0.00957433955351328,0.0975153961689429,0.921842826188965
4234,7,424942,0.017311199024437,0.0984735667878013,0.860555492394313
4235,7,425235,0.04563539606276,0.0972408817376066,0.639143106287446
4236,7,426067,0.0506640976158415,0.0976369261760008,0.604153505558602
4237,7,427479,0.0825907925148117,0.098422087071575,0.401953631639713
4238,7,428717,0.0665366956908531,0.0986825201580565,0.500593639179037
4239,7,430559,0.0920904819940427,0.0995050100728869,0.355345479911616
4240,7,432426,0.0625205035736447,0.0981661967496452,0.524613045987157
4241,7,433131,0.111548328374308,0.0984962665997029,0.258187377255484
4242,7,433210,0.127492313355198,0.135811975000177,0.348505433614153
4243,7,433461,0.0982178871258795,0.0987527606310001,0.320620038635452
4244,7,433639,0.107930466670301,0.0987366604094056,0.275088974012628
4245,7,433742,0.108655667403486,0.0984227801687894,0.2703586854933
4246,7,433809,0.121448038557538,0.0998279043092408,0.224579119594031
4247,7,433848,0.0832136576129231,0.100600708078741,0.408700806594571
4248,7,433855,0.455499306969933,0.282662522839524,0.107973247875859
4249,7,433855,0.0908990831796284,0.114015221605044,0.42583949547106
4250,7,433856,0.0899075297444651,0.101189051789833,0.374871270579282
4251,7,434030,0.105749847567901,0.0983567993315608,0.283034913606875
4252,7,434363,0.112698026476457,0.0983349389372688,0.252545427064571
4253,7,434513,0.110759211800197,0.0979713949808289,0.259022168086796
4254,7,434545,0.0882422207386178,0.0979671750268106,0.368344646810509
4255,7,434968,0.114444602065574,0.0980211570793891,0.243776347122053
4256,7,435530,0.115345552423271,0.100655076135888,0.252592625506331
4257,7,435937,0.141521138974021,0.098604586932185,0.15210445891391
4258,7,436038,0.129392823861508,0.0978548589069473,0.186926615297799
4259,7,436063,0.13756991854262,0.0981180741522278,0.161768477075797
4260,7,436337,0.125684319417249,0.102735682649458,0.222003910046488
4261,7,437491,0.0937944296317761,0.0984669025352664,0.3414710182882
4262,7,437973,0.126638924598954,0.100555969438963,0.20872250722624
4263,7,438424,0.127604458628416,0.0974377426647403,0.19118291020652
4264,7,438728,0.114673417724702,0.0983159910172425,0.24424982741484
4265,7,438823,0.106677333615352,0.111033937026143,0.33732880752317
4266,7,440441,0.20265129318391,0.111506003835544,0.0700031939031438
4267,7,442196,-0.139457550347096,0.114008332511987,0.222061637387932
4268,7,443332,-0.00513332362973462,0.144765777289993,0.971733374535605
4269,7,446235,0.0128157239047263,0.097625677194875,0.895633255252033
4270,7,449305,0.040299116577452,0.0972787568008821,0.678932160198816
4271,7,449489,0.0472452412854825,0.0972699022244714,0.627472112919738
4272,7,454664,0.366121082797718,0.101275124239069,0.00034388422454986
4273,7,455708,0.299344076461491,0.09418381795923,0.00161228387800567
4274,7,455735,0.298190217131302,0.0943550162065276,0.00171230402660644
4275,7,458896,0.362346958878075,0.0936569420277302,0.000130201872800346
4276,7,458995,0.361423080349631,0.0941158196596089,0.00014569872759111
4277,7,459752,-0.0222455692791108,0.190870815966188,0.907284700647666
4278,7,460296,0.368516795441666,0.0944748276301745,0.00011484080325906
4279,7,460447,0.345034448385628,0.0946257260500806,0.000306071403775079
4280,7,460988,0.355284598391063,0.093860845497568,0.000180397450141599
4281,7,461431,0.372359616193105,0.0949503178995712,0.000105685146589727
4282,7,462915,0.335223364477517,0.0970511000175689,0.000619318064052016
4283,7,465310,0.402082817841151,0.0955230275157503,3.25408054282131e-05
4284,7,465688,0.389990408101222,0.0964722501711416,6.49551536081732e-05
4285,7,467332,0.417000783330607,0.0942801993404249,1.29817052461028e-05
4286,7,467497,0.421649687568706,0.0946050469065508,1.1180263653844e-05
4287,7,467736,-0.269013890276088,0.229090384994585,0.241078607186255
4288,7,469242,0.258840229618787,0.14779356763371,0.0807518369190293
4289,7,469248,-0.00835250151194744,0.12941362388067,0.948575891640576
4290,7,469647,0.36330926944906,0.0959695536881354,0.000180087372114555
4291,7,469734,0.36908051509581,0.0957387175819474,0.000137449477671528
4292,7,471518,0.401683722308433,0.094069462291337,2.51495286527201e-05
4293,7,472246,0.324229796718818,0.0953887949202998,0.000753527265945815
4294,7,477177,0.261510493283269,0.0953645418673338,0.00641354147217276
4295,7,477678,0.244294004713796,0.0955880821382095,0.0110159669730127
4296,7,477857,0.22985974813643,0.0955302699717112,0.0166352219222887
4297,7,479063,0.227908644368791,0.0956131921700633,0.0176698276474465
4298,7,479633,0.290417711769108,0.0989183608082403,0.00354343752412023
4299,7,479883,0.238266987326175,0.10525581512504,0.0241994314824626
4300,7,482519,0.240083688983326,0.0956395425270872,0.0125095578467729
4301,7,485796,0.226445608934785,0.0997401695126617,0.0237882175476007
4302,7,486129,0.216933902038543,0.0978923281243154,0.0273256176465574
4303,7,487444,0.186830356282522,0.0997096908232746,0.061791773788048
4304,7,489418,0.142243183143079,0.0962632447213388,0.140393673169118
4305,7,492815,0.163410380371397,0.0964518772078004,0.0911061332150104
4306,7,494079,0.137241070602516,0.0956794279316945,0.152347896078834
4307,7,494841,0.142854449737692,0.0960332358309666,0.137761727421746
4308,7,494885,0.154902510370437,0.0958581934541848,0.106997410822301
4309,7,497601,0.171533760932624,0.0966425037039255,0.0767709835011605
4310,7,505014,0.159038254261693,0.0958599784566773,0.0979901847225936
4311,7,506260,0.15530261187619,0.0960549391667691,0.106812496092052
4312,7,507347,0.162669034295197,0.0957681984599957,0.0902812842692678
4313,7,508075,0.155383614461548,0.0960358260238213,0.106561023215897
4314,7,508351,0.160471038574699,0.0957531292513796,0.0946465531718005
4315,7,508787,0.192248706344534,0.103729951703521,0.0646653208914279
4316,7,508801,0.0599944077479391,0.16596753582927,0.717954832099222
4317,7,516852,0.142037587246323,0.096742129592783,0.142938161047771
4318,7,520054,0.111813542081762,0.0963057190764503,0.24641542695803
4319,7,524777,0.115269651202488,0.0962402781285259,0.231826629118582
4320,7,524944,0.135931169152841,0.0957617731740218,0.15664385587881
4321,7,529282,0.0955758835676909,0.0961597282261441,0.320938547410429
4322,7,530662,0.0598372707160817,0.0976586775106423,0.54045705852726
4323,7,531465,0.0612613503750878,0.0970856517518004,0.528446812286139
4324,7,531844,0.0444425032167981,0.1912293427372,0.81635876465312
4325,7,533328,0.0603387764998622,0.0969982003038765,0.534303468898404
4326,7,533941,0.0607305529181233,0.097936354331,0.535590564854611
4327,7,534871,0.0674127958986356,0.0975790912968321,0.490112030072578
4328,7,534988,0.0453023919768435,0.0976792188917937,0.643085917255771
4329,7,543693,0.0334736523844352,0.0972045690344544,0.730778401950528
4330,7,544711,0.0605685468606931,0.0978378589444191,0.5362691276473
4331,7,545882,0.113639200444446,0.103783991547265,0.274281191179098
4332,7,547208,0.0338995850133073,0.0974887590978876,0.728251608843564
4333,7,550634,0.0332502885653694,0.0977797620648334,0.734018967552044
4334,7,555705,0.0234629761648315,0.0980774782662061,0.811066859124551
4335,7,557700,0.089281204675702,0.0969134908785218,0.357550962702823
4336,7,558857,0.0949782280162945,0.0972046612872598,0.32919104954264
4337,7,561757,0.0762928856781628,0.148580875439799,0.607938810632705
4338,7,568033,0.0982465292017277,0.10546059095407,0.352182709423837
4339,7,568141,0.0227023147325269,0.0996183291892712,0.819861408326455
4340,7,568267,0.0364596642784021,0.0978163565487081,0.709568738976946
4341,7,568279,0.0353313097516864,0.0984532850077172,0.719911599973342
4342,7,568520,0.0722401004489061,0.104366797607838,0.489282405497945
4343,7,575154,0.0272539504792005,0.0977850174745782,0.780628325400326
4344,7,576468,0.0201426646052724,0.0981501308170085,0.83751618666458
4345,7,577840,0.0604825679549308,0.0974522991898262,0.53523854136876
4346,7,578213,0.0922643532252554,0.0978780102207267,0.346506478202595
4347,7,579729,0.0621652791147445,0.0993164786399215,0.531764587715562
4348,7,581739,0.0964762146350788,0.0984187469682828,0.327627862293034
4349,7,581755,0.0977775224683707,0.0989260248178253,0.323638530218477
4350,7,581805,0.101457194456016,0.0982252118745697,0.302356045958979
4351,7,581909,0.10410516730072,0.0982347571583066,0.289978836698901
4352,7,583615,0.117431728727904,0.0984067339044726,0.233541472507709
4353,7,585575,0.0867061994864713,0.0998756710263668,0.385906765310063
4354,7,585680,0.0280984768383408,0.0998315729933419,0.778523424340799
4355,7,587240,0.056464642663391,0.0998382032871671,0.572051211869882
4356,7,587567,0.0718471642071441,0.0997012485940109,0.471617494711755
4357,7,588483,-0.00210433839369006,0.0999492022204572,0.983214411981484
4358,7,591077,-0.0555278032743551,0.101907388274228,0.586176710136737
4359,7,592042,-0.0290590443566889,0.105206552547697,0.782548835082197
4360,7,592116,-0.0263503955691484,0.100177027997037,0.792674514732086
4361,7,592624,-0.0189242683254307,0.0993963159695051,0.849111370337605
4362,7,592970,-0.00850355219406573,0.100064644356946,0.932324999943987
4363,7,592987,-0.0116513716743223,0.100199776467126,0.907495638911649
4364,7,593375,-0.745221311804214,0.376302964286498,0.0484373406461616
4365,7,593377,-0.423391496269532,0.386495829907808,0.274061116720477
4366,7,593465,-0.05611450480612,0.10115528744411,0.579426384441748
4367,7,593616,-0.0400380988703715,0.1008089192496,0.691483445438653
4368,7,593817,-0.033028892591658,0.100050224914413,0.741502759923729
4369,7,594413,-0.049393785107394,0.0994136114674339,0.619603176630627
4370,7,594506,-0.0305118357826779,0.0998053686278874,0.760003094277337
4371,7,594509,-0.0345064004657913,0.100047071602501,0.730373713280227
4372,7,594510,-0.0345064004657913,0.100047071602501,0.730373713280227
4373,7,594969,-0.0265251955582797,0.102037237332779,0.795049241761014
4374,7,596233,-0.0682215430333921,0.104511333738091,0.514331421882098
4375,7,596554,-0.00390587387452035,0.0998832093206139,0.968829251641817
4376,7,597251,-0.013302242191257,0.100013597553111,0.894265736905359
4377,7,598680,0.0237078385718732,0.100285627242971,0.813256962341355
4378,7,599356,0.0158963804104297,0.0994345182877764,0.873076629010526
4379,7,600769,0.00950074919885424,0.0984492188673209,0.9231750150869
4380,7,601612,-0.0213702259459587,0.0983843280739119,0.828168865553567
4381,7,603497,-0.00228405374136953,0.0984429846897557,0.981502418077847
4382,7,605966,0.0234394434475007,0.0997469212391171,0.814353413178406
4383,7,607418,0.00470981255832115,0.190135765049264,0.98025178905758
4384,7,607495,-0.044992926374043,0.191228978111632,0.81412552539218
4385,7,607810,0.0128545024892608,0.0998404300989793,0.8976284196664
4386,7,609109,-0.0425610682722617,0.181410632622737,0.814646102047765
4387,7,609851,0.0420987063384313,0.0982077228845659,0.66842484505669
4388,7,610875,0.000587790016200573,0.0966654413910819,0.995151797280374
4389,7,610923,0.00467427317063107,0.0968452727030995,0.961532046548832
4390,7,611358,0.00553026159005243,0.0969866617152451,0.954560850484623
4391,7,615456,0.0436755482450604,0.0976173607476621,0.65484929739625
4392,7,615761,0.0569889824115825,0.097199926275823,0.558044041953862
4393,7,616053,0.100061555348017,0.0988967335727041,0.312337133192926
4394,7,616171,0.0888601739372059,0.131866332549367,0.500837818996029
4395,7,616189,0.16514050656541,0.189932661584647,0.385181617352012
4396,7,616486,0.0055131820973966,0.0969629032995335,0.954689944200563
4397,7,617052,0.00666201709372083,0.0968757236753049,0.945212673931757
4398,7,617977,0.00050991797731359,0.0983834547494737,0.995867538724294
4399,7,619361,-0.000304352803152552,0.097934976660061,0.997522171358164
4400,7,619706,-0.00122287734730198,0.0973359994789336,0.989983166886836
4401,7,620294,0.012066001683487,0.0969612205463809,0.901036531865378
4402,7,620780,0.0217116334597014,0.0978914677423022,0.824603351883284
4403,7,620796,0.0153907799778271,0.0986724761413625,0.87613916686722
4404,7,622096,-0.0501263336691016,0.0969932360647158,0.605617757003313
4405,7,624442,0.0446112186458361,0.0974427330290477,0.647363536481986
4406,7,625864,-0.0634455483625435,0.0961737192596167,0.509878229615973
4407,7,627187,-0.259071202648914,0.198782225212805,0.193324641835995
4408,7,627188,-0.144186955783261,0.223032449130918,0.518385916014181
4409,7,627924,-0.0657775848794293,0.0962468244409523,0.494786005584159
4410,7,628958,-0.0702518946008923,0.0969649967478533,0.469233973675404
4411,7,629919,-0.0757050869471425,0.0964763911487012,0.433155384999247
4412,7,629962,-0.0752166240652528,0.0965754459010735,0.436596945093063
4413,7,630680,-0.0664203051035394,0.100881886722634,0.510712404483661
4414,7,631440,-0.0738517277141609,0.101286440615283,0.466401133493673
4415,7,633464,-0.0823777052328041,0.0974181098775111,0.398343284343091
4416,7,633724,-0.0832924811789072,0.0970248363136156,0.391217961157919
4417,7,634684,-0.0879963509211933,0.0977788488114598,0.368758876374197
4418,7,637679,0.014431068959341,0.113139211801139,0.89857659446103
4419,7,638015,-0.0738656927407169,0.0969573886122974,0.446666188709959
4420,7,638390,-0.0385253158489709,0.0991566423695774,0.697858190683456
4421,7,638846,-0.0843831381518172,0.0961072095492843,0.380535227654826
4422,7,639021,-0.078424431928491,0.0964201867897772,0.416559298435962
4423,7,640432,-0.148858833029506,0.0965280833151317,0.123937998822724
