SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
3659,6,58019,0.587122112401769,0.482151091120551,0.224146035789469
3660,6,62743,-0.11915216787265,0.157028936339736,0.44848384086631
3661,6,62990,-0.0441855727518395,0.166869518543268,0.791324893795598
3662,6,64449,0.022108057693753,0.156534441845186,0.887765285135496
3663,6,65043,0.183066053460268,0.163339483917801,0.263147513724089
3664,6,65125,0.147326910639462,0.159441765253472,0.356108621211263
3665,6,65133,0.146291984767465,0.159640675829303,0.360091712291076
3666,6,65183,0.168911333995246,0.156076154080143,0.279886110692582
3667,6,66460,0.15021614951993,0.156751782718586,0.338564432990899
3668,6,67184,0.173986040198202,0.156655710661297,0.267484927753803
3669,6,71471,0.208203666250463,0.157183369039405,0.186163750557628
3670,6,71997,0.218854738663121,0.157862359799006,0.16651068595608
3671,6,72514,0.196316093062908,0.157982471040353,0.214823575320576
3672,6,73357,0.21560903877049,0.19182680559655,0.261786271981042
3673,6,73433,0.277876106426099,0.157327969834414,0.0782229018302893
3674,6,74406,0.189658836394058,0.156558892095775,0.226544162705154
3675,6,74485,0.381565628192019,0.313624251968996,0.224556694053896
3676,6,74913,0.218022727158391,0.155898623487828,0.162843761440106
3677,6,75397,0.105264615055702,0.157619088546729,0.504670974425513
3678,6,76427,-0.0318285010783094,0.156683230611135,0.839143300162211
3679,6,76486,0.372171454413734,0.266826956215598,0.163951826922317
3680,6,76487,0.0827382108344328,0.180435649613955,0.646841744212773
3681,6,76526,-0.0237808164958435,0.160000843991958,0.881931004999412
3682,6,78316,0.00354815696090593,0.157460385910131,0.982035003212442
3683,6,78381,0.0262462508223738,0.157427670165853,0.867686276069772
3684,6,78862,-0.0124146434312428,0.157497181035086,0.937216845216097
3685,6,78907,-0.0356414345765798,0.157254075609338,0.820828096227328
3686,6,79638,0.0148534134322973,0.157431883041054,0.924886099698725
3687,6,79955,-0.00473699671650585,0.157718430818768,0.976056499218562
3688,6,80725,0.00547551764305521,0.156708369966252,0.972146686617602
3689,6,80860,0.0499288143504322,0.157073967437803,0.75077289158184
3690,6,83761,-0.0259691205036614,0.157134474581355,0.868828548703615
3691,6,87978,-0.00133289062735997,0.324602013920474,0.99672603096091
3692,6,88005,0.0394579649983002,0.161646646258235,0.807295093952043
3693,6,88006,0.0477414422042017,0.16114425687147,0.767201748824298
3694,6,88009,0.156221351133306,0.311040265080796,0.61580171141533
3695,6,88009,-0.207131380688574,0.65942043434819,0.753622091870294
3696,6,88398,0.0250110625762696,0.159565512610516,0.875535595129821
3697,6,88475,-0.0260856362021584,0.158367992025664,0.869262328873534
3698,6,90318,-0.0803481236542357,0.156650278344524,0.608332286871419
3699,6,91505,-0.0258826821542714,0.15732777388462,0.86942038385931
3700,6,91959,-0.0250759364429632,0.158983825590246,0.874762628913942
3701,6,92208,-0.0416373019885949,0.157155195778117,0.791207358873741
3702,6,95448,-0.166920347306868,0.159090033136295,0.294794956269769
3703,6,95468,-0.142631630551928,0.159168804047277,0.370808465056219
3704,6,95926,0.17214430211166,0.157299272176181,0.274536964418578
3705,6,97570,-0.175178204139858,0.325047733656378,0.590274381703412
3706,6,98668,-0.16710921492998,0.21072453195138,0.428297611533493
3707,6,98707,-0.477997960906334,0.759468656981946,0.529504334987954
3708,6,98879,-0.252128500419908,0.1587256616636,0.11307882449904
3709,6,99153,-0.139500641595647,0.364781780857502,0.702378387674994
3710,6,101306,-0.182044606173669,0.156288682413844,0.244887673720916
3711,6,101424,-0.113923552538151,0.15693653915784,0.468368122202792
3712,6,101439,-0.107237844968811,0.157749424406057,0.497077510634725
3713,6,101478,-0.164814434828938,0.157608716157572,0.296406298095556
3714,6,101479,-0.205668195028672,0.278901734214759,0.461355807969151
3715,6,104558,0.282095750534891,0.286244061362286,0.325049700952182
3716,6,104573,0.350414660362086,0.72947628960953,0.63126563362622
3717,6,106653,-0.0248782158675673,0.157048051551423,0.874223143893596
3718,6,107478,-0.00892575811089985,0.156058030078197,0.954422124353754
3719,6,107527,-0.0183107159279634,0.155937292619982,0.906591177054132
3720,6,111439,-0.0170184863251198,0.16822095598555,0.919474966579518
3721,6,111476,0.0034218991802919,0.19922191800422,0.986305658117218
3722,6,111711,-0.0571371357004962,0.156559208096425,0.715363216244247
3723,6,114692,0.00536125439903701,0.155774010605323,0.972564181099915
3724,6,114714,0.0174849866767387,0.155771492030249,0.910690835774043
3725,6,115037,0.0197665625953621,0.157455715951815,0.900169676397598
3726,6,116654,0.0212111132731428,0.155571594970406,0.891627776551593
3727,6,118753,0.0593801574018983,0.176712681717002,0.737050468149974
3728,6,119386,0.12818334497783,0.156652755736007,0.413758337986195
3729,6,123079,0.121950617567716,0.156998873341205,0.437819909922077
3730,6,146131,0.0321375518907543,0.157816548553361,0.83875321330099
3731,6,151731,-0.00250089526341934,0.156286414822566,0.98724183611626
3732,6,155985,-0.00135186941065135,0.167748988927218,0.99357456397859
3733,6,157270,-0.0116873627834008,0.155814804327474,0.940250805079203
3734,6,158136,-0.0104941139854302,0.158516553934983,0.94725447644841
3735,6,158910,-0.0351653382783907,0.155525293331981,0.821249157860399
3736,6,162526,-0.147825032481529,0.15609450792122,0.344275063613693
3737,6,163117,-0.0719027487832194,0.156492077062013,0.646182569130947
3738,6,163321,-0.0755367636404806,0.155575162498973,0.6276000311968
3739,6,163435,-0.0836871312286801,0.156288789924462,0.592665736409971
3740,6,164820,-0.132973015026078,0.310748304421102,0.668975929105276
3741,6,166074,-0.0774190841711135,0.156698253716018,0.621567739268701
3742,6,166669,-0.145957391633456,0.163246178056589,0.37188089908473
3743,6,167198,-0.156328264315712,0.156035025786395,0.317088154648832
3744,6,167434,-0.156635944112648,0.163585772117555,0.338962342522267
3745,6,167610,-0.18396652643236,0.180317408385279,0.308314678106169
3746,6,167690,-0.24100888039994,0.174025157908664,0.16695514543621
3747,6,167705,-0.144863241572621,0.180548753077814,0.422890519032009
3748,6,167855,0.149812773921214,0.310726597654774,0.630007464253788
3749,6,167939,-0.187392666739127,0.16070703654318,0.244380878247032
3750,6,168223,-0.145931859872154,0.156473486854872,0.35164850977103
3751,6,168335,-0.0724347780859667,0.34710651219947,0.834817085793253
3752,6,168360,-0.0757037319344986,0.201697509075579,0.707638246038793
3753,6,168572,-0.133797102385726,0.155808493053896,0.391073368985822
3754,6,173904,-0.359197620246776,0.156340314787553,0.0221726084348394
3755,6,175273,-0.348660615372242,0.154906720945078,0.0250145002963445
3756,6,178778,-0.270807012326006,0.155548204897511,0.082557557996116
3757,6,179311,-0.299605158511126,0.172283099574323,0.0829015814961722
3758,6,179345,-0.105240780431473,0.302864421134975,0.728434231553092
3759,6,180643,-0.276193636901432,0.155364846428249,0.0763123297373245
3760,6,183039,-0.168642334628982,0.156072004309392,0.280638626775247
3761,6,183936,-0.181907477192315,0.155986284217354,0.244330536907064
3762,6,184860,-0.114517594531804,0.155980477735656,0.463327011695943
3763,6,187264,-0.0724248161498184,0.156115004168219,0.642991268759377
3764,6,187666,-0.0809676700246199,0.16169216924613,0.616857776220345
3765,6,188423,-0.0595655878758022,0.157863006777748,0.706159176472202
3766,6,188938,-0.0908983702158518,0.156847042292399,0.562597818992032
3767,6,189863,-0.092445495198868,0.156226373869034,0.554403046080755
3768,6,191665,-0.0765139068861437,0.162884455080042,0.638828357377048
3769,6,191802,0.0954495845862553,0.311649703176678,0.759578097933044
3770,6,191937,-0.0422517401907544,0.170676343377257,0.804622848137703
3771,6,192593,-0.0663444105498386,0.157526315285045,0.673891658515663
3772,6,193272,-0.0257217091159032,0.155982403951918,0.869116017706028
3773,6,193671,-0.0323955842471761,0.156721668066678,0.836357278095328
3774,6,199005,-0.0574648013713224,0.156480318715,0.713664974661114
3775,6,199448,-0.0251090735640124,0.159803639297467,0.875236526793932
3776,6,201624,0.026273565386849,0.158401473655715,0.868356632328054
3777,6,201882,-0.0162780261146668,0.156663749382718,0.91730435773749
3778,6,203342,0.13567740439081,0.156948039765107,0.387914940395989
3779,6,204006,0.174572862950334,0.155361752080495,0.26192338343635
3780,6,204440,0.168643198862251,0.155515451758889,0.278921161446742
3781,6,204681,0.128279526048066,0.155298592504775,0.409351462313793
3782,6,205945,-0.565959178240207,0.420417694628469,0.179107314859813
3783,6,208815,0.0896794785471085,0.155546536462712,0.564614735361459
3784,6,208850,0.111088212100484,0.155954121709973,0.476741252228346
3785,6,210067,0.127554200745504,0.180134583718944,0.479347340916591
3786,6,211447,-0.130137693390856,0.155274669619711,0.402534458828762
3787,6,212247,0.0043668213159467,0.155619581072946,0.97762945759081
3788,6,214251,0.139428442856973,0.156131297291064,0.37245459949995
3789,6,216365,0.092924391694745,0.156378478330814,0.552740595960215
3790,6,221588,0.158582210058365,0.155552814535577,0.308675686746885
3791,6,223266,-0.0413224081581238,0.158064036455805,0.793914719370642
3792,6,223299,-0.0234261169831234,0.156061182339866,0.880764709658098
3793,6,225352,-0.160748599433074,0.155502247200397,0.301966286710656
3794,6,226182,-0.174361364325445,0.156426093394686,0.265755953885048
3795,6,226781,-0.076552565970754,0.158107767379,0.628558617638663
3796,6,226929,-0.073716631500577,0.157263361129717,0.639540268461253
3797,6,227351,-0.149037950030806,0.207712656871597,0.473527944494114
3798,6,227352,-0.130331398744713,0.162592441632062,0.423333238256985
3799,6,227356,-0.125168661385106,0.158849787927111,0.431243807788718
3800,6,229335,0.0336988185451605,0.158529397636099,0.831783965127196
3801,6,229567,0.044368289575384,0.155621434186835,0.775731683329856
3802,6,231725,0.0705120822604857,0.156282362107982,0.6521340678307
3803,6,232479,0.123682613661799,0.15848062219266,0.435662367196847
3804,6,233698,0.193061633571302,0.157538335343576,0.221207709441869
3805,6,234833,0.235143244856296,0.154943969965805,0.130009848964499
3806,6,236114,0.230143386497619,0.155871680034398,0.140703190876782
3807,6,240423,0.353466406181458,0.15480134240116,0.0230031736573144
3808,6,240985,0.328202337776893,0.15507800544732,0.0350128525616989
3809,6,242390,0.286079945040107,0.15625816510757,0.0679708507486665
3810,6,244245,0.30716537719411,0.159299715931905,0.0546291569116791
3811,6,244301,0.364246045298282,0.155624657951742,0.0198120502301805
3812,6,244932,0.389211410193722,0.154284233609112,0.0120849101178688
3813,6,245484,0.332282189998567,0.157518753566852,0.0356070218418644
3814,6,245505,0.356881886486495,0.156822898547354,0.0234626593723411
3815,6,245506,0.356881886486495,0.156822898547354,0.0234626593723411
3816,6,245578,0.318766365107845,0.155693251666551,0.0413586098387962
3817,6,245636,0.322021849456901,0.156203045193268,0.0399814363431702
3818,6,245962,0.727338277649327,0.328797817046952,0.027598565345823
3819,6,245962,-0.226334992996001,0.53638672742859,0.673309376660353
3820,6,245963,0.241838336250094,0.404924346039258,0.5507278712248
3821,6,246705,0.341457521208926,0.154554895012361,0.0277956364705671
3822,6,248124,0.302221546471458,0.162159169607913,0.0631891409491062
3823,6,251165,0.263104945448966,0.15487050621714,0.0902246521535222
3824,6,252271,0.216253648173198,0.155992806652849,0.166528688828096
3825,6,253364,0.547473170967875,0.33204392799648,0.10007877519206
3826,6,253516,0.117457885045108,0.170361988371059,0.490986394495757
3827,6,253758,0.249284456907847,0.154881333965868,0.108396768152095
3828,6,255018,0.216685467267661,0.155866576248925,0.165344570726817
3829,6,255233,0.230890932431181,0.156244860274997,0.140366194895489
3830,6,256493,0.155224328547803,0.15539784166586,0.318535384638062
3831,6,256723,0.165203945965832,0.160208461914472,0.303161864345512
3832,6,259953,0.197415911868421,0.155712048475363,0.205695410292189
3833,6,260068,0.172946998801032,0.156290463248818,0.269231576846235
3834,6,260462,0.218795843384376,0.15636444760395,0.1626105724559
3835,6,261534,0.24737810786216,0.159187459937857,0.121079287652553
3836,6,261981,0.174224728399702,0.156947599752465,0.267719238865764
3837,6,262244,0.209837715305983,0.172285500131484,0.224050723144461
3838,6,264000,0.166344407396259,0.156997118986042,0.290079288770235
3839,6,264618,0.161878314486529,0.155175435395337,0.297571644349926
3840,6,264756,0.137229378069,0.155448254633578,0.377946303259797
3841,6,265060,0.144420686259237,0.155258440784859,0.352905606125795
3842,6,265378,0.163563595351463,0.161698591512923,0.312453832911919
3843,6,265477,0.16175122023948,0.155858222348736,0.300068881720147
3844,6,266478,0.169875227687965,0.155604002107842,0.275702929425182
3845,6,266518,0.164671045457246,0.156343265014247,0.292939510212491
3846,6,266627,0.185582825659355,0.155597569594809,0.233783931265956
3847,6,268613,0.247515676344266,0.162859258451874,0.129453041339964
3848,6,268676,0.17974610071039,0.161600187115948,0.266770853679767
3849,6,268911,0.214259876774218,0.155468466797254,0.169027875814353
3850,6,269163,0.223181597525336,0.155643175334839,0.152477104691274
3851,6,270091,0.13155805159614,0.197838479249724,0.506499361160028
3852,6,270110,0.373827968881956,0.691994113474356,0.589387062102709
3853,6,270112,-1.31794659873736,0.815672794296644,0.107035548543496
3854,6,270117,-0.0674857789900045,0.350459889535204,0.847411575574011
3855,6,270118,-0.0645747751023436,0.352821134940745,0.854884172137119
3856,6,270132,-0.0541743806035839,0.391394974999663,0.889992487184404
3857,7,331,0.0542512228386074,0.164823736727164,0.742239849816781
3858,7,415,0.118888434892348,0.455486212396964,0.794233653547645
3859,7,440,-0.121535013164649,0.20455470413722,0.552796167359315
3860,7,444,-0.187254866181197,0.203712278208125,0.358612129716052
3861,7,595,0.107673563881427,0.310951864559,0.729345477878581
3862,7,603,0.0659753558552048,0.310926215519077,0.832081470420189
3863,7,1581,0.0692297553320882,0.15740596201901,0.660339090406269
3864,7,5119,0.0372541842041346,0.155692914993359,0.811027421380603
3865,7,8780,0.0759090470489596,0.252739540781763,0.764090842349191
3866,7,11071,-0.246037568400664,1.47009288124372,0.867181119326107
3867,7,11076,-0.302499951982891,1.31632471007229,0.81837525053339
3868,7,14747,-0.0524551727601255,0.156189632339263,0.737188891655928
3869,7,16567,-0.0445604670217681,0.159982947521953,0.780766627868859
3870,7,17289,0.481712654636041,0.365451589434761,0.188314863273418
3871,7,17702,0.154678172471091,0.211904817986269,0.465909903135761
3872,7,17838,0.148394208323204,0.260911400782127,0.569885261568357
3873,7,17840,0.166502282655595,0.317884082002076,0.600758150826186
3874,7,17843,0.0871402971722794,0.336796007518061,0.795991927750455
3875,7,19449,-0.0305494011289298,0.266997909854539,0.908971394449437
3876,7,19450,-0.427933190057341,0.527890112342257,0.418113890509904
3877,7,19896,0.00451732335066496,0.157852465517418,0.977185925556233
3878,7,20110,0.0451405334981826,0.162441832264182,0.781261504572966
3879,7,20451,-0.00159150402124703,0.155914447669499,0.99186146370713
3880,7,21017,0.0693191213062541,0.30965225672534,0.822994821243583
3881,7,21057,0.106068942732794,0.165747237985118,0.522624157624794
3882,7,21710,-0.0128533523441058,0.163145147891317,0.93724846195438
3883,7,23383,-0.0378920043191867,0.155849725821505,0.808044615556115
3884,7,27344,0.0137715142581695,0.156097799801217,0.929748965808115
3885,7,27845,0.00675837811291402,0.155914055730854,0.965449579754167
3886,7,28799,-0.00720402981800944,0.157448617269951,0.963531558975196
3887,7,29465,0.0233139954470077,0.157820939862575,0.882644656261616
3888,7,29523,0.00756420048636935,0.15795959490641,0.961833434653879
3889,7,31914,0.023071332805874,0.15710928558135,0.883335081674303
3890,7,32249,0.0945214477436145,0.158203837188931,0.550579214490268
3891,7,33274,0.0681329994783987,0.156820742821314,0.66421683304612
3892,7,33393,0.0201179044763615,0.157900161826613,0.898689226223017
3893,7,33441,0.051119477285838,0.157348259185344,0.745463504295088
3894,7,34423,0.135093002979421,0.157642768383876,0.392050285343318
3895,7,34691,0.0262489294584282,0.157029800451474,0.867340733335381
3896,7,34805,0.0734233383446616,0.15784263216033,0.642097989605322
3897,7,34808,0.0703305355126562,0.157609214975022,0.655702073640153
3898,7,35435,0.0214483289546103,0.157193173112677,0.891546747780845
