SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
2724,4,1505904,-0.0199642923668779,0.196534446905813,0.919146423816231
2725,4,1506371,0.123959252654515,0.1896365695525,0.513751644503714
2726,4,1506383,0.113303702010401,0.191136660067136,0.553701952005668
2727,4,1506424,0.09804740392261,0.191384516087241,0.608757364443466
2728,4,1506930,0.100383165347061,0.189309995799779,0.596266355544816
2729,4,1507893,-0.0597171193701177,0.191812204509667,0.755732645771427
2730,4,1508550,0.168873233255792,0.18921359397774,0.37273270516422
2731,4,1508644,0.150195719880198,0.18923045152056,0.427892508261514
2732,4,1510975,0.251527140738609,0.189465013399526,0.185179700034767
2733,4,1512432,0.212213204224537,0.18997575484123,0.264730896468594
2734,4,1512726,0.213221851665314,0.189227299169359,0.260591253849527
2735,4,1513542,0.172270825931797,0.192804413139542,0.372197981671423
2736,4,1513733,0.211691197732004,0.189425802786103,0.264522867996017
2737,4,1513956,0.653773839772663,0.379500047687505,0.085814253763201
2738,4,1514408,0.241325953261361,0.190060746927431,0.205016988254197
2739,4,1514885,0.192349388479299,0.194487599528254,0.323337658063096
2740,4,1515034,0.249091883836248,0.191543684082401,0.194297114861181
2741,4,1515708,0.204001329434468,0.190374748339336,0.284641838383499
2742,4,1515742,0.157422958047106,0.195044109076933,0.420143912004483
2743,4,1517320,0.273341099512802,0.189017504682394,0.149032146265974
2744,4,1517680,-0.326933188396119,0.331804268972575,0.325142058921882
2745,4,1517858,0.291202664407666,0.193627212207987,0.133492342323239
2746,4,1519301,0.205610052187233,0.19734466830901,0.298178959125022
2747,4,1520148,0.344043533702233,0.187948207843118,0.0680147017041471
2748,4,1520501,0.314182864589053,0.187921839001305,0.0954340012359789
2749,4,1521315,0.373370737409007,0.188163623801948,0.0479978017214169
2750,4,1521582,0.358444324361908,0.188053233021612,0.0574518975169818
2751,4,1521747,0.366918465444565,0.190639566324383,0.0550739447056479
2752,4,1521818,0.515630623083591,0.288772901919495,0.0750236918043291
2753,4,1522428,-0.310504855229251,0.224145433182342,0.166840675327602
2754,4,1522507,0.246085061185094,0.280386027283525,0.380722373758855
2755,4,1522714,0.317166158178125,0.204108130901278,0.121101372756069
2756,4,1522717,0.342135666657982,0.205083426557842,0.0961477554765125
2757,4,1522735,0.333752496665253,0.202090958906667,0.0995265085102478
2758,4,1522862,0.342493831374771,0.188137425074579,0.0695378768376058
2759,4,1523350,0.141532593207716,0.199806415496363,0.479196286152964
2760,4,1523440,0.224522805495787,0.461166073375535,0.626660484398126
2761,4,1523444,0.140107789282194,0.387900863399731,0.718169874971889
2762,4,1523446,0.175144219239503,0.386556392371606,0.650763451759676
2763,4,1523482,0.35740478332643,0.460928507063374,0.438621418558989
2764,4,1523491,-0.0222745771189041,0.405051550667801,0.956175982473387
2765,4,1523500,0.214714113328552,0.419475624347092,0.609066853342467
2766,4,1523584,0.722800477808935,0.632676330028296,0.254041695471217
2767,4,1523587,0.572862548316051,0.650624889272615,0.37919809458892
2768,5,8786,-0.0869847398139777,0.187984927918104,0.643848836254413
2769,5,9566,-0.0977049385885331,0.188684128176649,0.604906292408244
2770,5,11033,-0.0773267504300677,0.187395325936984,0.680121114893816
2771,5,11244,-0.0680209619075499,0.187930250374079,0.71760752407198
2772,5,11370,-0.0913011036490342,0.187676848893074,0.626928502891565
2773,5,13215,-0.00798778739023596,0.187237369172229,0.965995659013497
2774,5,13449,0.0160102570835097,0.190666516688501,0.93312792571816
2775,5,13572,0.0444313343775695,0.372116068764207,0.905024944943206
2776,5,13639,-0.0414132478014965,0.186737280595193,0.824619002527724
2777,5,13690,-0.0109378467413461,0.187860447239491,0.953603741592485
2778,5,14028,0.0269600499519461,0.186987347018851,0.885439705875088
2779,5,16072,-0.00615151738622455,0.19545177984711,0.97490985241418
2780,5,18746,-0.0399375178351538,0.190757204409972,0.834285573802919
2781,5,18800,0.0115964023475665,0.188994531123553,0.951108505340566
2782,5,18904,0.106989754748301,0.218250313893287,0.624285738226248
2783,5,18920,-0.684109310842593,0.534891393479682,0.201748228807403
2784,5,18994,-0.183842589971163,0.226720098043396,0.417981462457891
2785,5,19045,-0.181363721744766,0.37203341514084,0.62621153979011
2786,5,19049,-0.181363721744766,0.37203341514084,0.62621153979011
2787,5,19051,-0.167732152333079,0.372086595060928,0.652419153077229
2788,5,19082,-0.0351751548306085,0.372364383173164,0.924793906896269
2789,5,19084,0.0101238938426134,0.372544359588176,0.978335509680198
2790,5,19368,-0.0813957525631687,0.189544054020206,0.667872887601795
2791,5,19504,-0.0223810232859217,0.255160269553634,0.930154054414091
2792,5,19513,-0.227650953714725,0.260651824904625,0.383043748003581
2793,5,19517,-0.189252449005569,0.268577094940798,0.481493634902828
2794,5,19542,0.186003284885339,0.33710518036213,0.581457586765752
2795,5,21341,-0.482305040970736,0.768002812931655,0.530410619376148
2796,5,21342,-0.239985963879774,0.694743904793224,0.729976253527638
2797,5,21355,-0.709544915922943,0.666650373848598,0.287900670492399
2798,5,21358,-2.64119007563753,1.0674700828201,0.0138209908846546
2799,5,21504,-0.138375445772617,0.507902090198872,0.785439077581643
2800,5,21509,-0.210655894837314,0.527319669682621,0.689778027584225
2801,5,21529,0.473209774811897,0.426935870111049,0.268449716125445
2802,5,21532,0.383954677744168,0.433670518438812,0.376565002700447
2803,5,21533,0.488050208914307,0.441570722934977,0.269799925427768
2804,5,21552,-0.656478722738698,0.53956229759515,0.224535978194086
2805,5,21558,-0.544958069125092,0.503564232509723,0.279901614263488
2806,5,21954,-2.31778911328393,1.76338115363042,0.189564841864771
2807,5,22497,-0.241079703379787,0.273481977608468,0.378636513136134
2808,5,22502,-0.273671174102218,0.279997913965828,0.329038363030617
2809,5,22536,-0.144607126686172,0.372160851573945,0.697835298936177
2810,5,22625,0.023436362784337,0.379345806498605,0.950772200218194
2811,5,22635,-0.0248360960360245,0.37385006618671,0.947070462895702
2812,5,22638,0.247291412987929,0.409281699184304,0.546093257852775
2813,5,22854,0.0245832760333293,0.55029137654439,0.964393056490545
2814,5,22881,-0.0779973497410049,0.400966769606612,0.845878111356595
2815,5,22883,-0.149369931370926,0.389972948966389,0.701930741297556
2816,5,22917,-0.148952915530503,0.375030307333578,0.69147795214027
2817,5,23224,-0.195175833132433,0.20376792685545,0.338802049379717
2818,5,23230,-0.0214332329374352,0.224481268027112,0.92398859687764
2819,5,23574,-0.12256246456693,0.186210904378225,0.510843998935212
2820,5,23653,-0.12784195873551,0.18593733143631,0.492185169781575
2821,5,24002,-0.0491610613514155,0.186832428051207,0.792604538154924
2822,5,24122,-0.104523105477386,0.187568844712765,0.577708456654484
2823,5,24148,-0.0820850807464656,0.18950614189323,0.665168448290801
2824,5,24163,-0.120528334545917,0.190001754101059,0.526260830233642
2825,5,24234,-0.0820486759749747,0.187630474385645,0.66216942929029
2826,5,24246,-0.0664395478362266,0.187371337776477,0.723110321823701
2827,5,24270,-0.103151498360152,0.204006833047949,0.613433631183868
2828,5,24278,-0.022026619385388,0.187377173150771,0.90648925061562
2829,5,24388,-0.0975778005856686,0.189074347781988,0.606120492834923
2830,5,24487,-0.0619580515865462,0.18788653138213,0.741774539494481
2831,5,24650,-0.0824596741281895,0.186822865797662,0.65920893229077
2832,5,24820,-0.0357836029288105,0.186324195701679,0.847813295845051
2833,5,24909,-0.0180062386658785,0.187110550429672,0.923390008224446
2834,5,25103,-0.0731369971637211,0.186881223243369,0.695770590344746
2835,5,25397,-1.06298074113451,0.361505656900142,0.00349367897151477
2836,5,25397,-1.26211431369049,0.693601458205335,0.0696586826174327
2837,5,25485,-0.0445907836488383,0.194856366175583,0.819126380162243
2838,5,26058,-0.177743184082722,0.186933193883674,0.342337170920442
2839,5,26197,-0.156173073429969,0.185893563936377,0.401409234808031
2840,5,26417,-0.110374431039631,0.186255972446849,0.55383137399015
2841,5,27428,-0.133529941461909,0.186449772782683,0.474359197148308
2842,5,30505,-0.172178330091698,0.186395380341529,0.356259767346189
2843,5,31263,-0.11129597709358,0.188407124860634,0.555085625721224
2844,5,31451,-0.296366210899701,0.201864226111686,0.142954968549349
2845,5,31466,0.153653195186974,0.461248383489428,0.739237976307958
2846,5,32038,-0.185593380329108,0.185816934241111,0.318577241278201
2847,5,33720,-0.266365027804249,0.188208854731758,0.157872983848252
2848,5,33814,-0.277987534928445,0.187872985282203,0.139856726823965
2849,5,33851,-0.231060155235962,0.189899367855032,0.22451203515389
2850,5,34324,-0.131819480769352,0.190605355118668,0.489653639738646
2851,5,34350,-0.198322341206569,0.187922276436726,0.291990517807388
2852,5,35048,-0.197588862437017,0.186051605466451,0.288956681475738
2853,5,35579,-0.244525184535162,0.187749817345145,0.193629090118879
2854,5,35901,-0.256332039889294,0.188613008723301,0.1750025430828
2855,5,35947,-0.297978663909764,0.187269154515384,0.112464491683486
2856,5,37398,-0.316247109803882,0.201899688591944,0.118160891948403
2857,5,38037,-0.260125649549218,0.192510426769887,0.177487479629774
2858,5,38200,-0.270747367225843,0.185538063733437,0.145384174490356
2859,5,38263,-0.276519551095891,0.18553739587096,0.137019690006174
2860,5,38427,-0.252936296610878,0.18610477915038,0.174980373700343
2861,5,38677,-0.226673206870665,0.18570535540576,0.223049670431549
2862,5,39894,-0.368965958303338,0.21800540090365,0.0914401967562168
2863,5,41075,-0.249698087999629,0.186564560070987,0.181627338878195
2864,5,42051,-0.238630186779097,0.186687395952232,0.202006744518606
2865,5,42740,-0.147988924519973,0.185930072429271,0.426602628958142
2866,5,44304,-0.218202172196817,0.186254371631384,0.242176826706165
2867,5,44612,-0.209288172963567,0.186413338656802,0.262323579239477
2868,5,45702,-0.129381201049032,0.190225694159186,0.49685797858896
2869,5,46084,-0.15061966293134,0.186505785792017,0.419872168702406
2870,5,49920,-0.114108767267782,0.187943825064604,0.544146374687883
2871,5,50949,-0.0405351850714313,0.192599167971986,0.833427002103374
2872,5,53073,-0.19834497367457,0.18913256022352,0.295029647273008
2873,5,53535,-0.168295066256577,0.188218925108087,0.371853375159577
2874,5,53964,-0.142527727836263,0.188481357724655,0.450039594696791
2875,5,57276,-0.221079253922728,0.187777683545184,0.239850732556297
2876,5,57788,-0.153009458827224,0.188133057487936,0.416591724126853
2877,5,57861,-0.192215708601042,0.188386799947544,0.308273238151485
2878,5,58267,-0.149523954433481,0.188670367834121,0.428593174097779
2879,5,59261,-0.0883513074019699,0.205639013853098,0.667717679701445
2880,5,59359,-0.44533352577203,0.389751528064219,0.253975426155233
2881,5,59386,0.0957066033586633,0.238784417451848,0.688804284296623
2882,5,59387,0.305436027898103,0.310074219077676,0.325278268328722
2883,5,61028,-0.12327411832664,0.189670380736703,0.516154550707753
2884,5,61686,-0.378816096680507,0.371693984102808,0.308824404812976
2885,5,64504,-0.146229559616175,0.18910992447927,0.439890947250712
2886,5,66168,-0.187303256715762,0.188616090210554,0.32137083282226
2887,5,67144,-0.356035425581408,0.189740195373963,0.0614201896549588
2888,5,67435,-0.327084667511514,0.194157346358658,0.0929424716091002
2889,5,68714,-0.194788618031739,0.188553326703392,0.302278790537868
2890,5,69083,-0.11294218729056,0.188591443673856,0.549642171058495
2891,5,69805,-0.121585046823561,0.193134347146839,0.529405356443494
2892,5,69813,-0.107407420840703,0.19179817941874,0.575833060414515
2893,5,70382,0.0265969623339923,0.203929529038398,0.896306598840848
2894,5,70531,-0.032657224683461,0.192438418647733,0.865341547265696
2895,5,70702,-0.00569607365309477,0.19145541050294,0.976282102195029
2896,5,70852,0.0294821034608633,0.191865731998102,0.87796556815795
2897,5,70969,0.0131045750634738,0.191991068708531,0.945620359369767
2898,5,72069,0.072549983833077,0.194476216244124,0.709332723780666
2899,5,73474,-0.204835061262181,0.277970800836898,0.461676179543784
2900,5,74994,0.287655910271826,0.195547740200801,0.142174785838506
2901,5,75504,0.332563277145348,0.1972855467781,0.0927382074856372
2902,5,75507,0.362866614374694,0.196923907893411,0.0662149578804832
2903,5,75860,0.330118067442274,0.199675089894252,0.0991636788939622
2904,5,76107,0.368608366413938,0.196997885191268,0.0621542980275421
2905,5,76472,0.335725981661557,0.197042609535306,0.089293967753244
2906,5,76912,0.326648896366333,0.19787287703232,0.0996684134860328
2907,5,77002,0.294583254886349,0.199203767832663,0.140084568971368
2908,5,77032,0.32646229467074,0.197873749422505,0.0998628072329711
2909,5,77423,0.335898744337062,0.198226132691178,0.0910479000056683
2910,5,77484,0.377500457758401,0.198807126152334,0.0584023235213987
2911,5,77918,0.356034582442045,0.199971953023,0.0758668190667037
2912,5,78310,0.367125779589506,0.199056859231727,0.0659733541586458
2913,5,79208,0.362903876581275,0.203449632386363,0.0753227734123011
2914,5,79230,0.319708594501559,0.20248842098504,0.115255058357667
2915,5,79231,0.395234422723425,0.372597606752521,0.289526901685984
2916,5,79231,0.587051261311779,0.496410236671287,0.237766413254621
2917,5,79232,0.276723993183311,0.202528631866174,0.172700405247669
2918,5,79544,0.896989322741254,0.337168621995995,0.00816196374422012
2919,5,80396,0.344276926662442,0.204513502813042,0.0931828186379645
2920,5,81334,0.332566916678514,0.212133343090473,0.117841078067441
2921,5,82827,0.352009475910351,0.206412335606511,0.0890050931376771
2922,5,83188,0.319992599599721,0.208813064076514,0.126310635869957
2923,5,85693,0.182295675687627,0.22705841807872,0.422597012782209
2924,5,86488,0.287903625490215,0.32814318154614,0.380881363748469
2925,5,87323,0.201225521789019,0.231505309237768,0.385325737216236
2926,5,90716,0.00681069805521783,0.251536475305009,0.978414111461447
2927,5,90719,0.0566357658252312,0.250893334351917,0.821537058707383
2928,5,90720,0.0566357658252312,0.250893334351917,0.821537058707383
2929,5,90746,-0.022825315314881,0.253504574663425,0.928307235602929
2930,5,91091,-0.0827510393316859,0.253240559968277,0.744036647068993
2931,5,92747,-0.066996283349662,0.253715379261923,0.791887168814955
2932,5,93878,-0.0322577567685789,0.260233806991262,0.901420010489193
2933,5,96610,-0.304529478424867,0.27838885694056,0.274744868052096
2934,5,97629,0.0626285323375759,0.271574866747365,0.817749524596649
2935,5,97695,0.0746246024988775,0.269959458620611,0.782380419203632
2936,5,98040,0.0464967086047698,0.264283383551952,0.860445856819859
2937,5,98089,0.0490399668964692,0.266712909341588,0.854222588654292
2938,5,98565,0.0486550285075404,0.279841494819808,0.862070135489859
2939,5,98574,0.0486550285075404,0.279841494819808,0.862070135489859
2940,5,98997,0.0747594150443902,0.276818953447048,0.787267217000644
2941,5,99314,0.0862590039141367,0.279384576021338,0.757696516687433
2942,5,99455,-0.000608466610151126,0.286746663813345,0.998308116174978
2943,5,99489,0.0382883094977302,0.28346188780642,0.892630412690669
2944,5,101381,0.11487021566874,0.323150330629088,0.722449903482169
2945,5,101643,0.237773555925764,0.335252068765423,0.478644867564379
2946,5,101687,0.455202634347526,0.342448113124248,0.184620595801599
2947,5,102203,0.101566819163546,0.350588333763036,0.772212834144241
2948,5,102465,-0.0930131950859092,0.369971402687362,0.801646174546891
2949,5,103569,-0.0292696617592973,0.380089214777253,0.938661328614365
2950,5,103937,-0.0874732366778783,0.383380262426383,0.819651538593924
2951,5,104225,-0.167689067033143,0.393387007499845,0.670170953330231
2952,5,104404,-0.232216257446424,0.386117717442902,0.547950885857235
2953,5,104442,-0.0608534935137985,0.398499345871221,0.878716877110232
2954,5,104957,-0.201145081951148,0.396445505307043,0.612211127610486
2955,5,105087,-0.199890787936672,0.395236588209575,0.613348031202554
2956,5,105138,-0.199890787936672,0.395236588209575,0.613348031202554
2957,5,105493,-0.353334296445885,0.405342188674147,0.383967883709257
2958,5,105602,-0.253024086160138,0.405554676571285,0.533098607653121
2959,5,105816,-0.13388921980212,0.405715634457094,0.741590014808358
2960,5,105842,-0.445324597106673,0.417310430502261,0.286642275889453
2961,5,105854,-0.389099143698987,0.412953440570296,0.346716769866904
2962,5,106333,-0.511627309113365,0.445822292975635,0.251909366779461
2963,5,106481,-0.488078944523703,0.432097435035541,0.259429657430528
