SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1359,4,117170,-0.0380309228497702,0.0537680335738614,0.479837588220901
1360,4,117432,-0.0295159341052299,0.0542301392189094,0.586598087552606
1361,4,121939,-0.0234262960804296,0.0543390362208978,0.666648934399823
1362,4,121955,-0.0207862868500099,0.0541006303226822,0.701050260312885
1363,4,122050,-0.012675622043554,0.0535793443219107,0.813122451853823
1364,4,122309,-0.00857947897151157,0.0537368261304806,0.873242316995673
1365,4,122365,-0.013840251192817,0.0535785279373123,0.796312715213944
1366,4,122560,-0.006454455282348,0.0540872431535322,0.90507851092243
1367,4,122596,-0.0159000424775699,0.0535950968038962,0.766893151137674
1368,4,122617,-0.0163603333949414,0.0538289013088598,0.761358660511364
1369,4,123193,-0.00598792869668502,0.0530682039170741,0.910225838508344
1370,4,123439,-0.0307195541570128,0.0535642699837286,0.566665757677833
1371,4,123976,-0.024780665770383,0.0533556243217854,0.642616439792786
1372,4,126981,-0.00272088163221196,0.0532235161425352,0.959257384512859
1373,4,127308,-0.00618692132348775,0.0534017277150544,0.907832386717495
1374,4,127323,-0.00751908968186493,0.0532183917635507,0.887723474992196
1375,4,132281,0.00738235789631025,0.0539520902956068,0.891241807652578
1376,4,132892,-0.0146167864516819,0.0541813914558608,0.78749096897147
1377,4,132952,-0.0175064488501053,0.0542044978685961,0.746908875693276
1378,4,135298,-0.0135977248016494,0.053538928616838,0.79966021118737
1379,4,135409,-0.0235217129784054,0.055270010040583,0.670674547101354
1380,4,135456,0.112012104774302,0.085225757761151,0.189599048268345
1381,4,135462,0.0277028641306751,0.0598525324675034,0.643755654774782
1382,4,135873,-0.00602709483688535,0.0538749756233159,0.910988577678788
1383,4,136069,-0.000196744902557611,0.0534297525678171,0.997064028538679
1384,4,136920,-0.00606370733447947,0.0533598317970788,0.909589323038897
1385,4,137351,0.00856203413620005,0.0531988736189966,0.872229653713068
1386,4,137511,-0.0134413777512368,0.0537196022881224,0.802567686730453
1387,4,141606,0.0161283466663615,0.0536730642307413,0.763978502829962
1388,4,142711,0.0134587151060233,0.0531545371440239,0.80026125700717
1389,4,143484,0.0109949463667198,0.054022067055012,0.838840459620281
1390,4,145738,0.021148150440005,0.053520329631625,0.69297647836954
1391,4,147035,0.0434064881985087,0.0531091375890618,0.414304085870688
1392,4,147814,0.0532240012193695,0.0530631063471236,0.316532409942975
1393,4,148075,0.0300081014478329,0.0530779605763858,0.572188768897675
1394,4,149162,-0.252548779783518,0.137028165537697,0.0661609863133674
1395,4,149204,0.0636089778267892,0.0578913614183098,0.272619596199735
1396,4,149457,0.0515309820039086,0.0530500976611402,0.332031904285305
1397,4,149464,0.0439949557643172,0.0530532832960125,0.407517796949012
1398,4,149678,0.0329116849654104,0.0530440290817177,0.535355504978684
1399,4,154434,0.0290629519516653,0.0529484608836825,0.583427026646855
1400,4,156313,0.0423354450947918,0.0534816975910271,0.429132792691942
1401,4,156362,0.0408187957312179,0.0530461448716741,0.442113512048111
1402,4,156963,0.0242163236741688,0.0528444674117793,0.647050109046652
1403,4,157969,0.0213638019673363,0.0605172313060905,0.72428404313256
1404,4,158123,0.00360036736813751,0.0530902703352754,0.94597053814738
1405,4,158426,0.0171463370087661,0.0532120712819822,0.747471891235779
1406,4,158963,0.0140853047189968,0.0539324128017342,0.794116909482523
1407,4,160842,-0.00449232978815822,0.0547334992331809,0.934632460335704
1408,4,161760,-0.0178434809097899,0.0531707553388588,0.737380742023972
1409,4,163032,-0.00150509911954771,0.0530930815971335,0.977400370132471
1410,4,163327,-0.0186268530767617,0.0540325616633301,0.730499763570079
1411,4,164943,-0.0276575536272955,0.0598417250198647,0.644238105186582
1412,4,165032,-0.0290246568545172,0.0535249863728067,0.587979012153396
1413,4,165290,-0.0193787326534536,0.052978581521045,0.714745144979774
1414,4,165509,-0.0152673748269493,0.0534124204260801,0.775168780973355
1415,4,167204,-0.0235307541743709,0.0531763394429878,0.658395392161426
1416,4,167436,-0.0230649244591248,0.053295456073121,0.665442749141371
1417,4,167687,-0.0448267092512312,0.0531104491473326,0.399225337855263
1418,4,168238,-0.0388738580239629,0.0532907636292041,0.466199737493923
1419,4,168256,-0.0408669888889952,0.0531347342642139,0.442336351247373
1420,4,171883,-0.0421762772811343,0.0530283962550884,0.426942839965885
1421,4,172408,-0.0172733544828584,0.0530464854060746,0.744899703622471
1422,4,173416,-0.0121696443194403,0.0529846618557597,0.818471600119431
1423,4,173461,-0.0186734908946295,0.0533306167739751,0.726438115855932
1424,4,174097,-0.0326682684060309,0.105616424152825,0.757267838772675
1425,4,174131,0.0327632185164521,0.107765918443544,0.761290200218524
1426,4,174272,-0.0111536905210439,0.05433474509452,0.837473788742952
1427,4,174546,-0.0105819319015911,0.0530699566705169,0.842067870809281
1428,4,174974,-0.0281265706408296,0.054027136561031,0.602971265788207
1429,4,175467,-0.0220073076090218,0.0534826965920336,0.680966926068921
1430,4,177157,0.0352150505800107,0.0531868813891715,0.508338939454025
1431,4,177207,0.0225879339392075,0.0532101332004818,0.671456624515753
1432,4,177280,0.0278768876097273,0.0531386533474244,0.600185985783592
1433,4,177330,0.0183523621393274,0.0533078908480289,0.73084746930129
1434,4,177633,0.0440659306134596,0.0530780141209906,0.406980830930186
1435,4,177756,0.0267474342311532,0.053110731026557,0.614845107042257
1436,4,178032,0.0384802262627612,0.0532046768478793,0.470005906587038
1437,4,178058,0.0335607644144039,0.0532796581440365,0.529168644669288
1438,4,178267,0.0413940997441165,0.0539967275087516,0.443829440409525
1439,4,178339,0.0136999725055023,0.0531860876921174,0.796876804255855
1440,4,178489,0.0289478354776915,0.053374084496822,0.587914464221533
1441,4,178698,0.00384295000608675,0.0535585495709717,0.942839655631413
1442,4,178705,0.00737381852858254,0.0533294703768095,0.890106575930665
1443,4,178974,0.0169439669379834,0.0531221530224447,0.749943713642042
1444,4,179020,0.0240272832323196,0.0531144143383849,0.651281464985753
1445,4,179134,0.0143359569450242,0.0532212128303529,0.787805836204447
1446,4,179240,0.022517898797531,0.0532395131804616,0.672585902790083
1447,4,179480,0.00736729059540675,0.0533525296654021,0.890250396711438
1448,4,179651,0.0223680907986638,0.0537741119749435,0.677689165607169
1449,4,179674,0.0149080957614087,0.0537674325959373,0.78173509688418
1450,4,179696,0.018027811925092,0.0539357111559691,0.738392198545957
1451,4,179726,0.0237905702179259,0.0536989728440776,0.658011179825399
1452,4,179806,0.0261066095116492,0.053620204656364,0.626645486696289
1453,4,179890,0.0163877610849474,0.0532590340890724,0.758492709314833
1454,4,180004,0.0124407838415591,0.0533067590992108,0.815600853282225
1455,4,180086,0.0106738529128985,0.0530107060965297,0.840538710905731
1456,4,180121,0.0193223834082422,0.0532996719735587,0.717177817512817
1457,4,182380,-0.00316266080365424,0.053686627828926,0.953057400693995
1458,4,186093,0.0238097690965167,0.0547868354659822,0.664126144972253
1459,4,188017,-0.0288050021280065,0.0589479461514342,0.625391878727587
1460,4,191790,0.0114796970971501,0.0544581914729877,0.833166254840969
1461,4,192266,0.0243256615787573,0.0530571503749771,0.646889501179007
1462,4,192593,0.00867864962691589,0.0553809133041414,0.87556432017027
1463,4,192793,0.00615060621521274,0.0548046794542193,0.910706611498159
1464,4,193794,0.0181894471292568,0.0530843146488844,0.732064211568024
1465,4,193943,0.0230212221627675,0.0529744522288366,0.664138531421101
1466,4,195122,0.00539149747576939,0.0532654029859161,0.919433683880091
1467,4,195463,0.0148892212788236,0.0533698900411214,0.780422256546399
1468,4,195795,0.0253157340806686,0.0531038587925027,0.633855646126911
1469,4,196790,0.0134303232467046,0.05295034574035,0.799921389149833
1470,4,198420,0.0566995085041437,0.0534794806177043,0.289773699657708
1471,4,199642,-0.0076554553947018,0.0530063174573803,0.88524702773576
1472,4,203027,0.0557187704694227,0.0536476949969809,0.299699304604291
1473,4,204037,0.0690472435239948,0.0529169134696111,0.192802852081631
1474,4,205977,0.0714873426152004,0.0528254222851952,0.1768336413319
1475,4,210685,0.153289570647643,0.115948128353507,0.18700653291004
1476,4,210795,0.0809678025297482,0.0649848941928628,0.213609742867812
1477,4,210797,0.096646260975802,0.0655047507254666,0.140994143003997
1478,4,210813,0.058148967382596,0.0626685952610999,0.354103559309966
1479,4,210833,0.0974976998507938,0.06394272946424,0.128212862931441
1480,4,211091,0.087766630803289,0.0531340751666403,0.0994654459181385
1481,4,211612,0.0446380186894235,0.052913978061356,0.399466500009797
1482,4,212428,0.0669445059662005,0.0642437058633463,0.298106300669857
1483,4,212488,0.236693672596507,0.261513186854195,0.366033599977559
1484,4,213169,0.107318853496233,0.0528040517684745,0.0428615487165815
1485,4,213950,0.109945579304963,0.0526396786661111,0.0374557123903135
1486,4,217566,0.0885984037973453,0.0533539794443182,0.0976863155708678
1487,4,218148,0.247749942923745,0.107230314216726,0.0214394206311249
1488,4,218294,0.0711202019275258,0.0636402136591672,0.264525406357979
1489,4,219124,0.0837243488004932,0.0532466135766117,0.116756378815113
1490,4,220385,0.0942259357321733,0.108487077933438,0.385686024029461
1491,4,220692,0.0947541666380793,0.0527002109335107,0.0730338054303622
1492,4,221261,0.0977375850850772,0.0534250865613652,0.0681782017376923
1493,4,221845,0.0962480418004225,0.0551454095215917,0.0817940697597732
1494,4,222510,0.0897312193777957,0.0529443918649756,0.0909914527230417
1495,4,223039,0.0870291188129428,0.0532505637318757,0.103080534834732
1496,4,223328,0.0881313132383452,0.0531632468770638,0.0982565198664195
1497,4,223356,0.0858804702725146,0.0530211098714287,0.106180888243195
1498,4,224819,0.072744177812654,0.0536943375585581,0.176353102236096
1499,4,224966,0.0793364465360864,0.0526795865226077,0.132956643647106
1500,4,226825,-0.164091077534641,0.281808330940394,0.560750466529329
1501,4,226863,0.074877523450942,0.0642647407649126,0.244748407633984
1502,4,228580,0.0839776473086392,0.0528203648559622,0.112758703734547
1503,4,232107,0.115057661019229,0.0538506344167172,0.0333170777454387
1504,4,232302,0.1554299966372,0.07487411683604,0.0386281164820815
1505,4,232306,0.200673926078885,0.106017804224197,0.0591979807242373
1506,4,234153,0.130819396112236,0.0528963953384534,0.0138638951311558
1507,4,234536,0.12668343053512,0.0529145732727795,0.0171818759590492
1508,4,238194,0.110168144837823,0.0525615698295426,0.0367953643251012
1509,4,242179,0.115344054583386,0.0536275841413373,0.032167643958098
1510,4,243657,0.103017865220549,0.0528333983167815,0.0519838770115288
1511,4,248600,0.0817308497417879,0.0530090844729835,0.124011520122793
1512,4,248779,0.0905783291617809,0.0532882264353116,0.0900529679149312
1513,4,249022,0.0717672124638261,0.0532788474614751,0.178840656911683
1514,4,249864,0.0887666640561119,0.0529032361711299,0.0942505070820789
1515,4,250515,0.0916363499181804,0.0531232830278563,0.085407196620311
1516,4,251239,0.0675407047355565,0.054722937022191,0.217938143996631
1517,4,251719,0.0929001241615638,0.0527309547447394,0.0789727351372953
1518,4,256612,0.220008637659961,0.0881596806846874,0.0130313955905075
1519,4,256620,0.257936579173727,0.120592513978905,0.0331286511749958
1520,4,256620,0.0568879892423704,0.112231623479808,0.612555343756013
1521,4,256985,0.0446435362888887,0.0533897808746738,0.403618573646215
1522,4,257828,0.060023071771592,0.0528269397101833,0.256634910546528
1523,4,259994,0.00770196390579575,0.0537704124492695,0.886183983508842
1524,4,263044,0.024810879981057,0.0531476095794275,0.640909751058158
1525,4,264432,0.037033049654751,0.0542121276883909,0.494983057631286
1526,4,265022,0.0387821589434492,0.0541866553489036,0.474640986095185
1527,4,267372,0.063134954073837,0.0537904375992831,0.241298175999785
1528,4,267844,0.0624199971102616,0.0535656895884093,0.244685156695013
1529,4,268855,0.0573202688665139,0.0537943279296898,0.287357705067134
1530,4,270158,0.0806052178787067,0.0583870975674879,0.168296622245002
1531,4,270194,-0.0469933479119078,0.1066923015915,0.65987589760804
1532,4,271035,0.0655395342323691,0.0553116979039219,0.236849071580795
1533,4,271787,0.0473251921424707,0.0534659605248654,0.376680308680466
1534,4,274059,0.0092352922618878,0.0537221171244167,0.863607919183105
1535,4,274409,0.0305531643971076,0.0534050007491811,0.567616298780604
1536,4,274840,0.0506157555071092,0.0539664659435386,0.348931285413434
1537,4,274870,0.0512194909655779,0.0544097327824059,0.347160912197631
1538,4,274922,0.0435522458063522,0.054251066660823,0.422635950125153
1539,4,274930,0.0464037138339792,0.0542349036956609,0.392796069263291
1540,4,275038,0.0332991993672294,0.0556566982899095,0.550025892001265
1541,4,275108,0.064800827249434,0.0576174823141718,0.261491782526299
1542,4,275111,0.0638078491338412,0.0574077508994697,0.267116119758537
1543,4,275180,0.0494338368443977,0.0532301225403166,0.353688684691344
1544,4,275191,0.047925863750046,0.053291675251595,0.369099335367815
1545,4,275289,0.0481938903871241,0.0533681442540749,0.367117273307824
1546,4,275562,0.0538002505027173,0.0533529656729409,0.313961088111505
1547,4,275637,0.0609821542212778,0.0535268697470603,0.255358409637898
1548,4,275645,0.0609821542212778,0.0535268697470603,0.255358409637898
1549,4,275715,0.0454240725068847,0.0536049963736897,0.397354688768079
1550,4,275721,0.0586519123540704,0.0533797879372451,0.272618847729693
1551,4,275859,0.047512353454726,0.0533557060026808,0.373813048276865
1552,4,275865,0.0475248730708953,0.0534111280227628,0.374182778630391
1553,4,275877,0.0475248730708953,0.0534111280227628,0.374182778630391
1554,4,276015,0.0511314881097837,0.0533042076880084,0.338094771182064
1555,4,276066,0.0540244757159338,0.0535063845206835,0.313338870115377
1556,4,276194,0.0561536618677119,0.0536555899119799,0.296019768657802
1557,4,276201,0.0458612407408445,0.0536039418785375,0.392823060153154
1558,4,276375,0.0400990212625673,0.0534283809280958,0.453442083319002
1559,4,276645,0.0399006158105889,0.0534443028060283,0.45581215920021
1560,4,276806,0.0418145521924287,0.0542022764418711,0.440954090570302
1561,4,276820,0.0439819531301942,0.0541659791864036,0.417347545958132
1562,4,276934,0.0410239264272069,0.0532137473091997,0.441265759569541
1563,4,277129,0.0419834988251209,0.0533435411382024,0.431786552248508
1564,4,277137,0.0458238807309421,0.0534308437478285,0.391678841895567
1565,4,277249,0.0413475223790258,0.0535565819625835,0.440610608779798
1566,4,277276,0.0455682429454629,0.0532782995264322,0.392972348155771
1567,4,277639,0.043349284605643,0.053379913529494,0.417287378752776
1568,4,277649,0.0401372515649492,0.0531952603181922,0.451035993491444
1569,4,277971,0.0357780128152413,0.0533563526911381,0.502946773376042
1570,4,278164,0.0449329060283763,0.0534903843451601,0.401466650707052
1571,4,278914,0.0411067606855434,0.053524617707102,0.44300223592195
1572,4,278971,0.0405548500057026,0.0536169274062374,0.449925004911145
1573,4,279037,0.0268673462766404,0.0534518664065437,0.615526884746489
1574,4,280703,0.0430175190772771,0.0533266438813913,0.420394211383446
1575,4,280859,0.0362116484638225,0.0536157341496932,0.499868791223863
1576,4,280934,0.040060593545804,0.0535593526878703,0.454978455834295
1577,4,282594,0.0398596914650496,0.0530785693566753,0.453179200189158
1578,4,282713,0.0506634704228614,0.0532426301419721,0.341972068464552
1579,4,283570,0.0518578290211344,0.0529784007353723,0.328325186307113
1580,4,283830,0.0441913143090857,0.0534412032642897,0.40884403949793
1581,4,285234,0.0456996050351553,0.0535157977334425,0.39371398785087
1582,4,285372,0.165904244994202,0.11581926464635,0.152902621076722
1583,4,285568,0.0521665079875338,0.0529145697509821,0.324875661761018
1584,4,287068,0.0648399196198956,0.0527757443807126,0.220042817401305
1585,4,289558,0.059091652862019,0.0549201014559085,0.282681424196173
1586,4,289573,0.0654819646877949,0.0553671516881643,0.237729512039009
1587,4,289631,0.0547264490266479,0.0541908415861474,0.313242717256522
1588,4,289647,0.0549116961882724,0.0536723519747828,0.306965462802833
1589,4,290003,0.0314830017934647,0.0532398124321514,0.55466895440107
1590,4,290096,0.0584742164366784,0.0530474500138855,0.271082132230843
1591,4,291044,0.0862524796998683,0.053006636798548,0.104586542978798
1592,4,291531,0.0844059567484325,0.0531002986366437,0.112829853366974
1593,4,292625,0.0480707155606102,0.054126539373668,0.375082402001872
1594,4,292985,0.0769718230610718,0.0533267625076355,0.149794789029724
1595,4,293190,0.0592856341764665,0.053070286921163,0.264704748677025
1596,4,293625,0.0685803273722074,0.0529675187660491,0.19624860958272
