SNP,Chr,Pos,Effect,SE,TPO1_TCB2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
3329,5,549248,-0.0580067697524946,0.153671799187335,0.706049865615688
3330,5,549677,-0.0960382156223609,0.308751341404878,0.755943476341001
3331,5,549802,0.00617773241893715,0.311499872046806,0.984188424009192
3332,5,549802,-0.278216317957936,0.267944447771142,0.29982443994512
3333,5,550708,-0.0910977651673125,0.155399651038924,0.558105000804654
3334,5,550744,-0.0849984220323888,0.157227124409754,0.589117949095747
3335,5,551265,-0.100945171713368,0.165576186942252,0.54247929802567
3336,5,551776,-0.0481187596105364,0.153396726656328,0.753943062698779
3337,5,552218,-0.0769102301186833,0.154501144966406,0.618936981200743
3338,5,553130,-0.126185160005347,0.15577187403911,0.41844923182328
3339,5,554104,-0.0811829218406385,0.157771897250964,0.607183351541325
3340,5,554306,-0.112490969735904,0.25972526624871,0.665195576323457
3341,5,554307,-0.244886218167047,0.177808829022389,0.169309351864574
3342,5,554308,-0.13972511764051,0.20192168440937,0.489406799827858
3343,5,555454,-0.00905100287110344,0.154113650324781,0.953200870250504
3344,5,555973,-0.0105162655861565,0.153896152463154,0.945558832087534
3345,5,557406,-0.0204708933982184,0.153457935090903,0.89395509554966
3346,5,557772,0.0164348203587949,0.154333785290292,0.915255027941517
3347,5,558324,-0.0458683414070454,0.153238752937625,0.764867480878288
3348,5,558514,-0.031536924687841,0.154179113719932,0.83804370086932
3349,5,558549,-0.0310940539841126,0.153741507899383,0.839838639835091
3350,5,559378,-0.0552570982439995,0.152920015572312,0.718056679417355
3351,5,560042,-0.0817698207765289,0.153752372857738,0.595179640594084
3352,5,561145,-0.0967228082952036,0.153292875120891,0.528470143097823
3353,5,561154,-0.0887679516963981,0.153542366226323,0.563542763092523
3354,5,561160,-0.0887679516963981,0.153542366226323,0.563542763092523
3355,5,561163,-0.0887679516963981,0.153542366226323,0.563542763092523
3356,5,561166,-0.0887679516963981,0.153542366226323,0.563542763092523
3357,5,561193,-0.112555663095417,0.156243027666886,0.471762644590166
3358,5,561211,-0.0916857842871632,0.158680910882557,0.563767725771575
3359,5,561220,-0.0870300088985476,0.160176361425568,0.587239590678919
3360,5,561227,-0.0828226706097717,0.160215884838986,0.60551884928933
3361,5,561259,-0.204106564674825,0.305780645816507,0.504893144049372
3362,5,561269,-0.226869443847486,0.306266356430157,0.459332254246747
3363,5,561292,-0.112639258183795,0.191645050530551,0.557076319399136
3364,5,561299,-0.0731434345838888,0.191048760834155,0.702059798489543
3365,5,561309,-0.0320021961677948,0.192560855202473,0.868100501187258
3366,5,561353,-0.101778281196533,0.163344679716752,0.533628351200918
3367,5,561355,-0.111273341157537,0.163552169282721,0.496726433231593
3368,5,561373,-0.0953740802235163,0.163057074418775,0.558980393161302
3369,5,561379,-0.108546906059551,0.162156281890454,0.503679933243637
3370,5,561430,-0.0687260661238113,0.155456242634399,0.658692868757713
3371,5,561461,-0.00588577545590649,0.157298423526096,0.970172957881778
3372,5,561500,-0.0385901780974056,0.162645269945952,0.812588145164258
3373,5,561502,-0.0385901780974056,0.162645269945952,0.812588145164258
3374,5,561510,-0.0335994013210752,0.167597006457403,0.841222732662972
3375,5,561524,-0.0230389840632235,0.306154139443961,0.940056130878047
3376,5,561529,0.0562841789300688,0.306141938520286,0.854236734560477
3377,5,561538,0.0586417952493541,0.306362706447867,0.84831211001279
3378,5,561541,0.164738859911681,0.306031011586801,0.590703870543597
3379,5,561545,0.200103350019583,0.306077470874939,0.513687571335925
3380,5,561555,0.125795895061433,0.306305437104693,0.681550675432224
3381,5,561569,0.0066022346488257,0.30766195639489,0.982891331156621
3382,5,561578,0.00887624847518786,0.307466279254778,0.976985372282884
3383,5,561590,0.0890019607827277,0.309851506770499,0.774096571311728
3384,5,561678,-0.184294128238051,0.306347305362184,0.547836161692793
3385,5,561690,-0.17736954630416,0.306358884373882,0.562985386718964
3386,5,561692,-0.16211251901834,0.306518424164584,0.597218696076342
3387,5,561717,-0.115818425365122,0.306442307759439,0.705698399383966
3388,5,561736,-0.125223233318865,0.306084039231602,0.682704186414088
3389,5,561746,-0.114939943524259,0.305999072694276,0.707423644583931
3390,5,561758,-0.10912294074059,0.306005105787563,0.721600615562289
3391,5,561759,-0.157171967811996,0.305859181095531,0.607664140349147
3392,5,561766,-0.162786941078011,0.305850861128357,0.594892624489704
3393,5,561783,-0.330737091627476,0.305650098171997,0.279956720847446
3394,5,561786,-0.0715477330423028,0.163712377458976,0.66235454409792
3395,5,561824,-0.103201706447541,0.158914381986524,0.516491183939525
3396,5,561906,-0.100567534241136,0.153088507528539,0.511657752915552
3397,5,561915,-0.0955677291401122,0.152902196403377,0.532358314878021
3398,5,562065,-0.0572233720709985,0.153672631235229,0.709839418179457
3399,5,562072,-0.0496374547959654,0.153555787600441,0.746694627529689
3400,5,562097,-0.0583024229056625,0.153083020073277,0.703539993753655
3401,5,562113,0.119166273211242,0.305763512384341,0.696968679972749
3402,5,562116,-0.0595831366035907,0.152881756192252,0.696968679982716
3403,5,562155,-0.049781077773608,0.153703161398708,0.746222180920987
3404,5,562173,-0.0585176330368231,0.153748188824613,0.703723836397619
3405,5,562264,-0.0471192721613497,0.15332484910129,0.758783619385423
3406,5,562359,-0.0547954438824973,0.15395535008657,0.722114758789378
3407,5,562436,-0.0234175032735627,0.153950944853279,0.87918694813023
3408,5,562451,-0.0479273934587162,0.153729252238502,0.755403212941747
3409,5,562473,-0.0477658108207667,0.153961983042917,0.756558352718505
3410,5,562513,-0.072171892958143,0.153966966349763,0.639538252672186
3411,5,562518,-0.0551742564309723,0.153722367868978,0.719868425031067
3412,5,562560,-0.0711328272967011,0.153269535232459,0.642860138357122
3413,5,562570,-0.0628424246091633,0.153077931026303,0.681669420790315
3414,5,562582,-0.0841535222403422,0.153279930661934,0.58333983571193
3415,5,562610,-0.0745438328872817,0.153294022546537,0.627070328748079
3416,5,562667,-0.0710132883470669,0.152940082802239,0.642704026272853
3417,5,562683,-0.0698552899003234,0.153178018384024,0.648641706198743
3418,5,562774,-0.0674788232865278,0.153573048859121,0.660646121058438
3419,5,562846,-0.0499853291447856,0.15532384814347,0.747784379781946
3420,5,562873,-0.0925298392311922,0.156060975717351,0.553622204273435
3421,5,562888,-0.0779519555277252,0.154730998680663,0.614723092625497
3422,5,563005,-0.0457955282318523,0.15447290897462,0.767050735313979
3423,5,563017,-0.0392122817723165,0.155126422027418,0.800588220003085
3424,5,563018,-0.0373695217660023,0.155866981594985,0.81066117174748
3425,5,563074,-0.103466888373214,0.156156828472599,0.508029914248833
3426,5,563104,-0.0838630717071518,0.155320310423008,0.589581418968507
3427,5,563148,-0.0721662227974628,0.154407215461431,0.640519283183288
3428,5,563174,-0.0934790177604529,0.155448735680013,0.547993203435473
3429,5,563257,-0.0392001440965588,0.156575640860514,0.802455264770534
3430,5,563299,-0.0444488518211776,0.15455214680951,0.773823420420049
3431,5,563318,-0.0783344031017862,0.15484276042463,0.613245109904653
3432,5,563324,-0.0948523327402588,0.154996823919622,0.540956138800563
3433,5,563344,-0.0679436170151462,0.155486290247264,0.66239668417295
3434,5,563347,-0.0921013747974925,0.15559924598135,0.554287067546509
3435,5,563348,-0.0774591692829557,0.155531885869775,0.618774723880522
3436,5,563372,-0.0826535707316279,0.157303969368199,0.599608239114664
3437,5,563421,0.226448371019921,0.27828058599037,0.416341790623793
3438,5,563427,0.300424502399906,0.211581950673037,0.156520299711321
3439,5,563428,0.298942045601397,0.360690778963789,0.407775234752274
3440,5,563428,-0.241038502339327,0.205314129447899,0.24118701876804
3441,5,563452,-0.0324562811264811,0.164514300179943,0.843717694968651
3442,5,563474,0.0206356515212401,0.163810554214144,0.899825281222356
3443,5,563479,-0.043989259629675,0.162600909862244,0.786906694358978
3444,5,563545,-0.0571304091091356,0.164567150103136,0.728681293849761
3445,5,563565,-0.169437941290512,0.167793160129675,0.313281616218009
3446,5,563580,-0.132479195601443,0.16772481201343,0.430139518984326
3447,5,563607,0.0861606694529229,0.312959873374256,0.783239928231355
3448,5,563608,-0.0305773054607542,0.170481147968159,0.857758832218004
3449,5,563642,-0.278086818772339,0.305326683128755,0.363030418931291
3450,5,563661,-0.246927038870444,0.305344942707195,0.419242613988815
3451,5,563665,-0.134953777786034,0.15979654831306,0.398942509437601
3452,5,563700,-0.0508935961708842,0.157420790669636,0.746662110697702
3453,5,563747,-0.0471259725992748,0.153962541615744,0.759718647936677
3454,5,563755,-0.0562701033016073,0.153388869349704,0.71395364399514
3455,5,563781,-0.0504842042538496,0.15359153777704,0.742583924619736
3456,5,563837,-0.0362630912361293,0.154931836097668,0.815075359466955
3457,5,563865,-0.114048781862724,0.235586972579336,0.628611699898578
3458,5,563866,-0.0809158179774155,0.155892785841052,0.604052612965182
3459,5,563882,-0.0534855561067887,0.155401238841171,0.730917996797727
3460,5,563899,-0.0314462740038278,0.155577514907363,0.83993459187676
3461,5,563908,-0.0314462740038278,0.155577514907363,0.83993459187676
3462,5,563929,-0.0177543035130137,0.15542443839833,0.909119547162223
3463,5,563964,-0.0475861973384287,0.153358380834888,0.756520450922308
3464,5,563970,-0.0544974583938845,0.152959279566826,0.72183822079415
3465,5,564006,-0.0506397124556908,0.153321669732393,0.741381223073173
3466,5,564048,-0.0355445120980834,0.153714355293476,0.817264326945791
3467,5,564065,-0.0422257848944088,0.153299815153675,0.783134949878846
3468,5,564074,-0.0577020993333896,0.153314600872582,0.706872398942152
3469,5,564097,-0.0449405749590087,0.153707386589004,0.770169810821026
3470,5,564135,-0.0340795430472187,0.153715295162437,0.82467126368751
3471,5,564147,-0.0435223024282573,0.154338648771598,0.778114704943204
3472,5,564195,-0.0521438433201295,0.154318721647274,0.735641612892605
3473,5,564197,-0.0521438433201295,0.154318721647274,0.735641612892605
3474,5,564206,-0.0717966068020551,0.155178802409531,0.643885854349167
3475,5,564212,-0.0819927410720429,0.154725082220839,0.596496844121943
3476,5,564236,-0.0660140073689386,0.153710263136377,0.66784294688037
3477,5,564252,-0.07556961829786,0.155401768671654,0.627066544391682
3478,5,564265,-0.0797408181256731,0.154957037843611,0.60715493272222
3479,5,564272,-0.0831554562573284,0.155170279918546,0.592366483345365
3480,5,564298,-0.0568494318775498,0.154786956861592,0.71363373200444
3481,5,564300,-0.0724433605065712,0.15475104846079,0.63998167574027
3482,5,564304,-0.0724433605065712,0.15475104846079,0.63998167574027
3483,5,564343,-0.106618607778014,0.159722528399602,0.504873684835574
3484,5,564355,-0.0278736623994368,0.168726613690143,0.868881008827363
3485,5,564360,-0.011932725684523,0.169423803726011,0.943890323643986
3486,5,564372,-0.104279756577235,0.305606037085344,0.733138851340511
3487,5,564393,-0.111954749267664,0.311098258511209,0.719159989550784
3488,5,564395,0.0344509914532498,0.302449206831362,0.909376509309749
3489,5,564397,0.0495034885937931,0.213641521119301,0.816895300589476
3490,5,564403,-0.17541205196121,0.305494615729881,0.566204709731268
3491,5,564406,-0.126838353833953,0.305610667453328,0.67837025599605
3492,5,564431,-0.0188414077892667,0.185111277334594,0.918985738283869
3493,5,564461,-0.0736708513802249,0.165897269344215,0.657260365037665
3494,5,564462,-0.0736708513802249,0.165897269344215,0.657260365037665
3495,5,564469,-0.0820079410995732,0.160684102968759,0.61011301744505
3496,5,564472,-0.0558175912858171,0.166592183508845,0.737782397376655
3497,5,564485,-0.106647261814815,0.164754293130998,0.517851423987928
3498,5,564486,-0.107960506759947,0.16443347515131,0.511891396246185
3499,5,564496,-0.0714260199434621,0.16452885582787,0.664463195993101
3500,5,564516,-0.0530807491059968,0.159661316082924,0.739740465324643
3501,5,564535,-0.0537154340284785,0.155472987873967,0.729926640622353
3502,5,564551,-0.0248129735874975,0.157156054589094,0.874635739872053
3503,5,564567,0.00345411350525604,0.158053353860514,0.982576688145806
3504,5,564574,-0.0472162743537992,0.159588594999948,0.767509086999631
3505,5,564590,-0.0547110511546496,0.156570205658718,0.726971405070335
3506,5,564680,-0.0180743260595615,0.155898343049308,0.907768702360626
3507,5,564696,-0.115212090821659,0.305767805580873,0.706551596500153
3508,5,564701,-0.115212090821659,0.305767805580873,0.706551596500153
3509,5,564705,-0.115212090821659,0.305767805580873,0.706551596500153
3510,5,564717,-0.166098773737481,0.30584581680962,0.587417407836467
3511,5,564723,-0.135973134971339,0.306071045453757,0.657131533881092
3512,5,564730,-0.0599907048690156,0.305956898543811,0.844663761728545
3513,5,564732,-0.0599907048690156,0.305956898543811,0.844663761728545
3514,5,564809,-0.081454380413712,0.306347929978998,0.790480333479023
3515,5,564814,-0.0396847866764976,0.306255429899199,0.896971993135843
3516,5,564841,-0.0166213121044549,0.306377327957984,0.956765785538419
3517,5,564865,-0.0212287807469966,0.306502220322478,0.944820747221435
3518,5,564880,-0.0103639532883069,0.306262216873332,0.973023761316754
3519,5,564894,-0.0358627233379831,0.306054267273737,0.906785908538414
3520,5,564898,-0.0650144080702795,0.305953991250827,0.831841707974494
3521,5,564904,-0.0763279420540162,0.306033256096632,0.803188240331622
3522,5,564935,-0.0539235609789408,0.305960098140758,0.860203501003897
3523,5,564937,-0.0539235609789408,0.305960098140758,0.860203501003897
3524,5,564938,-0.0539235609789408,0.305960098140758,0.860203501003897
3525,5,564945,-0.0570130602333165,0.305881538014082,0.852246512737363
3526,5,564949,-0.0570130602333165,0.305881538014082,0.852246512737363
3527,5,564968,0.0834319117913502,0.180252987268654,0.6437498669538
3528,5,565000,-0.0390567908192184,0.165379017705795,0.813441347264145
3529,5,565007,-0.0363244772151546,0.165271432145599,0.826164251251846
3530,5,565013,-0.0212235233951008,0.166517010304064,0.898652396040143
3531,5,565036,-0.0463225802499161,0.158285593805535,0.769960178908936
3532,5,565093,-0.0502803691109108,0.153523554927113,0.743476965013825
3533,5,565120,-0.0427811692813076,0.153966135296316,0.781281806204863
3534,5,565122,-0.0421196197604029,0.154201524280148,0.78490026835852
3535,5,565125,-0.0421196197604029,0.154201524280148,0.78490026835852
3536,5,565208,-0.0228546265214594,0.154183452121866,0.882245823663813
3537,5,565243,-0.0446201019983462,0.153732072386762,0.771798559909564
3538,5,565254,-0.055431649245696,0.154327833014937,0.719674323002844
3539,5,565289,-0.0539466504645549,0.257942097661112,0.834457649865997
3540,5,565293,-0.0164910150864983,0.15635537143091,0.916061693838977
3541,5,565315,-0.0234000448868055,0.156123465443939,0.88094357652418
3542,5,565361,-0.0467392805704755,0.160487379108463,0.771043890100664
3543,5,565365,-0.0467392805704755,0.160487379108463,0.771043890100664
3544,5,565371,-0.0614098640165772,0.162452117233784,0.705644248851572
3545,5,565372,-0.050040907267156,0.162922083091575,0.758913167228265
3546,5,565388,-0.0657038567807993,0.161506928586319,0.684388527490188
3547,5,565423,-0.0218119057335935,0.157606625853872,0.890007478560633
3548,5,565436,-0.0332021690433248,0.157987888223212,0.833666837586561
3549,5,565441,-0.0385473225238891,0.157046565046965,0.80624945743464
3550,5,565448,-0.00640949819092038,0.156408864392638,0.967335706221974
3551,5,565475,0.000336276540360232,0.156589540232535,0.998287754731088
3552,5,565507,-0.0283401721382398,0.155899107064857,0.855855529844556
3553,5,565512,-0.0386222614926954,0.156125131645331,0.804757838885984
3554,5,565539,0.00146938959586199,0.158029567286266,0.992586473883861
3555,5,565639,-0.0664635327871644,0.153338494676312,0.664957545604711
3556,5,565651,-0.0615370257448737,0.153147036263746,0.688062148221255
3557,5,565675,-0.0524232025910361,0.153120417232715,0.732279337129404
