SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
4028,7,192700,0.00860747467265929,0.0490940775130498,0.860923903713114
4029,7,196064,-0.000706219866504543,0.0491302834080966,0.988539378997593
4030,7,197274,-0.0188141771563996,0.0491328936557665,0.702006396830275
4031,7,199802,0.0183874667844075,0.0492897173111695,0.709336077066476
4032,7,201855,0.0127724026181131,0.0499765872993757,0.798433492662832
4033,7,202039,0.00905771953991074,0.0495505156730854,0.85506170432799
4034,7,202122,0.0105622494235083,0.0494936738256906,0.831133460415396
4035,7,202957,-0.0047253926229206,0.0498581583406729,0.924545955350194
4036,7,203677,-0.00805019272504874,0.0494878770396315,0.870871351671668
4037,7,203971,0.229281362423905,0.110947410064297,0.039502877937302
4038,7,204417,0.00203603487920606,0.0511010136462706,0.968240550429735
4039,7,205155,0.106942103044686,0.113969730264921,0.348712424847349
4040,7,205675,0.0152173636162856,0.0492282619877485,0.757413799560858
4041,7,206341,1.05418491385123e-05,0.0736862887950584,0.999885932322416
4042,7,206511,-0.00343196632192269,0.0500815991168932,0.945404536899882
4043,7,206991,0.0157606183816231,0.0491639018515783,0.74872370392457
4044,7,207921,0.00429417560601195,0.0491705265575877,0.930456892108533
4045,7,208767,0.0934657382837827,0.0638987658691762,0.14443489582046
4046,7,208986,-0.0344996876385581,0.0493524779865161,0.484983160077599
4047,7,209438,-0.00731847400608537,0.0492978933803989,0.88206917974985
4048,7,225148,0.0404306657955389,0.0491831891873038,0.411607668272077
4049,7,226323,0.0596538349462072,0.0490867575944532,0.225073981639456
4050,7,227872,0.0269800365258727,0.0502430964507323,0.591612868446734
4051,7,229363,0.0357981017705786,0.049552083623597,0.470506115064262
4052,7,229656,0.0303036230887108,0.0495122826099021,0.540903623675844
4053,7,229803,0.0254937189020148,0.0500028554518344,0.610478481107686
4054,7,230082,0.0651807159670381,0.0519713110272738,0.210611077251759
4055,7,230481,0.0351371791033293,0.0494738265110839,0.478038165283916
4056,7,230937,0.0299371827664525,0.0495224606779827,0.545888138555518
4057,7,232131,0.0181083979782338,0.0507858826799979,0.721631549548064
4058,7,233940,0.0165500660508184,0.0496672265922517,0.739166765502651
4059,7,234570,0.0202267887261571,0.0495698380488161,0.683487069532328
4060,7,234702,0.00693255121279068,0.0499138488471088,0.889616008986619
4061,7,235464,-0.0208691676653147,0.0496137859688899,0.674279457580326
4062,7,235726,-0.008509365886888,0.0495364759270522,0.863709080664966
4063,7,236277,0.00542429164269198,0.0549334613424228,0.921398418911541
4064,7,237753,0.0118547531473163,0.0493983564333593,0.810482929040505
4065,7,238084,0.0212406412228765,0.049389448747955,0.667411252056952
4066,7,241273,0.0167938205202734,0.0531290614154902,0.75211736484705
4067,7,241711,-0.00271999918132726,0.0502115898491628,0.95682977370666
4068,7,247290,-0.0177708041682441,0.0502115845378974,0.723611325369242
4069,7,247666,-0.0261766791423421,0.0495691253271797,0.597772600735274
4070,7,249982,-0.0029656760381101,0.0496315620703574,0.952385509706694
4071,7,250183,-0.00827878916438762,0.0495461286187985,0.867392900506663
4072,7,250680,-0.00297700809122536,0.0495478346074858,0.952123119562271
4073,7,255972,0.0228124878081439,0.049801500871811,0.64718523325638
4074,7,257392,0.0166974807755605,0.0569158261390674,0.769410609607702
4075,7,257488,0.032575410455073,0.0524380358878715,0.534857647199381
4076,7,257571,0.0268183251449051,0.0522266631031663,0.607923740681798
4077,7,260913,0.0371543542481618,0.0496356597549602,0.454632010524049
4078,7,266540,0.0347374435450245,0.0499797128741684,0.487493189958351
4079,7,267569,0.0419518200073806,0.050408354046706,0.405836468593873
4080,7,272144,0.0507084082492603,0.0495743953142244,0.307067424968456
4081,7,272225,0.0698645776561837,0.04929983758916,0.157325120292102
4082,7,272227,0.0687065636456774,0.0491541923271032,0.163058002230229
4083,7,272365,0.0966509291323649,0.0507614858233228,0.0577203315387058
4084,7,274400,0.0205799103601958,0.0523436821286291,0.694432041767439
4085,7,275338,0.0288159495106181,0.0499209581865431,0.564151033503959
4086,7,276571,0.0185110695177423,0.0492813604291168,0.707424958769901
4087,7,281605,0.0564691308081775,0.121427872097803,0.642187699517772
4088,7,283774,-0.00910288850699237,0.0494671613753019,0.854104355417743
4089,7,284360,-0.0100441631959918,0.0494286905692995,0.839091789225711
4090,7,284441,-0.00911176758446394,0.0490721665127773,0.852801597905079
4091,7,293925,-0.00612418644757853,0.0491964290307653,0.901002631630389
4092,7,295079,0.00385704929378088,0.0489939606634691,0.937295971017906
4093,7,300508,0.00526469266193381,0.0500524252937568,0.916289890681062
4094,7,301066,0.013774674683716,0.0493379172046889,0.780262180322855
4095,7,307179,0.135252369130206,0.107508599802019,0.209201240802796
4096,7,307181,0.0336779281870159,0.0580836510674968,0.562407445177039
4097,7,307209,0.159619974813451,0.104023105808918,0.125810673373271
4098,7,307221,0.161513755874476,0.113346738740702,0.155054358788061
4099,7,307361,-0.00258152602317546,0.0491506671347215,0.958141913286633
4100,7,308037,-0.00783710589525114,0.0496889230201387,0.874764941341679
4101,7,315634,-0.0626019395965501,0.0494291539700177,0.206169797157567
4102,7,316663,-0.0643956546844071,0.050083072698622,0.199363760492125
4103,7,319571,-0.447180037663173,0.326393315214772,0.171537371843897
4104,7,320913,-0.0586412979953171,0.0494429125861156,0.236403987702309
4105,7,321449,-0.0600336666226172,0.0495962776288257,0.226917265031922
4106,7,321504,-0.0519243303089025,0.125438311354433,0.679167127659248
4107,7,321504,-0.0574325936441957,0.068010338344063,0.398979560199127
4108,7,321718,-0.0418270114576841,0.0499385542893029,0.40283922203947
4109,7,321749,-0.0433285959889076,0.0503483920162979,0.390055963393042
4110,7,323123,-0.0630852724447316,0.0490154269266362,0.19892039160061
4111,7,323836,-0.0716036414715091,0.0489620512609486,0.144512740718073
4112,7,323883,-0.0635796523807804,0.0491584344958738,0.196731593239246
4113,7,323971,-0.0748166406540049,0.0490489815118366,0.128068373220391
4114,7,324357,-0.0629176866960771,0.0492563900725497,0.20231792384793
4115,7,324640,-0.0567824702499108,0.0491401244875039,0.248658457283725
4116,7,326269,0.177810266689169,0.099412699064333,0.0745355124118101
4117,7,326640,-0.0481031949631736,0.0493036633586339,0.32990529256367
4118,7,329449,-0.0534024975810627,0.0495543626996744,0.281923706282753
4119,7,331193,-0.032237084944865,0.0495004738334142,0.51531012636393
4120,7,333120,-0.0516081123045474,0.0491926681140834,0.294849031551573
4121,7,334340,-0.0188236164785642,0.049378826233514,0.703278051967991
4122,7,335451,-0.0606462140795405,0.0491854046809268,0.218391610065547
4123,7,335555,-0.0523999944920495,0.0492357890408141,0.287935499026132
4124,7,335709,-0.0583388476578924,0.0491933102503666,0.236455395329494
4125,7,336457,-0.0741567899358123,0.0496402434631342,0.136099112220904
4126,7,336790,-0.06640516290287,0.0510247338630474,0.193959747408734
4127,7,336889,-0.0718015185193795,0.0504757976206607,0.155765939117491
4128,7,337273,-0.0906557397916657,0.049315384499119,0.0668604383560194
4129,7,338130,-0.0703197643077688,0.0494512551118019,0.15590872987168
4130,7,340507,-0.0723678341633736,0.0496165728580685,0.145580491578433
4131,7,340586,-0.0766208304459815,0.0503458877286772,0.128932261874738
4132,7,341281,-0.0534829251250424,0.0495681389271328,0.281334291832546
4133,7,341488,-0.0529558136770131,0.0492341043758964,0.28284431089308
4134,7,344309,-0.0449545247864716,0.0497588060728013,0.366903945052951
4135,7,345180,-0.0373937554632157,0.0500271696072039,0.455278162236015
4136,7,345331,-0.0567059974341479,0.0491564084724106,0.249451630347357
4137,7,345428,-0.0544743761904508,0.0493038116990248,0.269967779925115
4138,7,345527,-0.0482645026356278,0.0495249136314435,0.330450890188067
4139,7,345530,-0.0457582366624519,0.0496949326679826,0.357792690335286
4140,7,347594,-0.0834781094801688,0.0489687369115341,0.089126040174774
4141,7,347717,-0.0945415789767922,0.0491525845010983,0.0552300161897089
4142,7,348161,-0.181010786951493,0.20798271701983,0.384718912230299
4143,7,351511,-0.0388889493496222,0.0491399266845999,0.429246648037701
4144,7,354145,-0.062871362223653,0.0493027574949594,0.203073593753775
4145,7,355322,-0.0340444425395731,0.0491641284211053,0.489100568568818
4146,7,356291,-0.0537781110877104,0.0491414931003222,0.274546609767365
4147,7,356925,-0.0347044617764652,0.0514759381071047,0.500633019977763
4148,7,359010,-0.00949614879717425,0.0492065963373665,0.847081480880702
4149,7,359316,0.0806723836158376,0.0980242344899085,0.411072659683542
4150,7,360441,0.00651596597271195,0.0492809850563877,0.894885066487888
4151,7,361541,-0.000165262572194652,0.0494303960631048,0.99733429495318
4152,7,361880,-0.0090321833625877,0.0498564750384821,0.856343060285788
4153,7,362037,-0.0387442038400668,0.0529674331216202,0.464976078573783
4154,7,362066,-0.00436123502695016,0.0511964125127625,0.932161542881994
4155,7,362321,0.00731524117124649,0.0491415547355218,0.881748637001083
4156,7,362382,-0.00472430596354297,0.0492753039520959,0.923673671492977
4157,7,362516,0.00909929540837003,0.0491484730774985,0.853226398349353
4158,7,365007,-0.0106449311369936,0.0515059520508504,0.836383773153028
4159,7,366066,-0.0129288228279148,0.0493440659356419,0.793463681344299
4160,7,366778,-0.0319702743859127,0.0650931924088447,0.623628252180398
4161,7,366931,-0.0374269164242914,0.048972359207711,0.445231364073203
4162,7,367665,-0.0344137464891972,0.0490519724359049,0.483405130733165
4163,7,368513,-0.0689044609256597,0.0490981450804985,0.161375864985596
4164,7,370476,-0.0810440045671139,0.0494235617640455,0.101940721945214
4165,7,370996,-0.0796043405320063,0.0488758151478529,0.10426731784308
4166,7,371385,-0.0783044692813476,0.0490981997461232,0.11163973706123
4167,7,371466,-0.0777419610763215,0.0489464085710167,0.113112003604545
4168,7,372094,-0.0791181103515698,0.048893557153257,0.10651899434279
4169,7,373509,-0.0766767469655334,0.0490002341713253,0.118520151665325
4170,7,373552,-0.0789408453918617,0.0491495761273054,0.109138428126293
4171,7,374939,-0.0614119251082231,0.0491827131308204,0.212621095880842
4172,7,376215,-0.0553337787798682,0.049678229160304,0.266104111979728
4173,7,377214,-0.0895177225466092,0.0491930968422165,0.0696483370365726
4174,7,377575,-0.106641936661744,0.0524127898851581,0.0426325388698375
4175,7,377576,-0.034699175606173,0.094023853377414,0.712314307495141
4176,7,377578,-0.0856738837206773,0.0522781155559019,0.102143813458917
4177,7,377882,-0.0798439757431585,0.049186853588573,0.105422462274258
4178,7,378667,-0.0829789502259755,0.0491721521196616,0.0923868837512607
4179,7,379511,-0.0830930544901022,0.0493132243654664,0.0928713023345807
4180,7,388863,-0.12308999712675,0.10923576384365,0.260580305503312
4181,7,389537,-0.00361351741119453,0.0504221738767164,0.942908901296157
4182,7,389749,-0.0226379901489645,0.0502545692980181,0.652650784783773
4183,7,390823,-0.0218227418493125,0.0497615712873009,0.661258745993334
4184,7,392417,-0.00984320207966705,0.0496110700908767,0.842840564816488
4185,7,394456,0.0202259014607107,0.0496693849678977,0.68410011138062
4186,7,394889,0.0855551141902113,0.127635641003444,0.50310012953747
4187,7,395909,-0.00553556149781576,0.0528685056698916,0.916669891566209
4188,7,397324,0.00729385589975401,0.0495231197529867,0.882993653381067
4189,7,397449,0.0197169852634685,0.0495775958772965,0.691092090057749
4190,7,397834,0.145540169660936,0.077113513962175,0.059933485888758
4191,7,398372,0.0319520961592749,0.0495145173533614,0.519147043296588
4192,7,399000,-0.00534951278553508,0.049435500807605,0.91388903297674
4193,7,399178,-0.00290500338181221,0.0493486216815904,0.953091383608242
4194,7,400387,-0.018972842877055,0.0640841631920668,0.767357333472128
4195,7,400450,0.026962051650016,0.0568474558551695,0.63558797507603
4196,7,400550,-0.17127655053518,0.0932513372466582,0.067091946711015
4197,7,407454,0.021921704056167,0.0494438996039979,0.657773214258603
4198,7,408316,0.0140117160365939,0.0496082309397784,0.777766005899084
4199,7,408928,0.00900053983327609,0.0504744199850202,0.858574876981993
4200,7,409806,0.0220486535480737,0.054540254733334,0.686263522369672
4201,7,409806,-0.0706104199088043,0.120474035218841,0.558179598731818
4202,7,409847,0.0178306669143441,0.0494157575578982,0.718442684137155
4203,7,409966,0.0141722400701599,0.0493643316612593,0.774208225791173
4204,7,411864,0.0182874067818267,0.0494152847060872,0.711547862127295
4205,7,412413,0.0304000659520351,0.0498593109157351,0.542441596371132
4206,7,412555,0.035615268364493,0.0496364496465878,0.473526312417928
4207,7,412630,-0.0231196034018195,0.133738220620053,0.862851060619827
4208,7,412630,0.164642716381143,0.104470309590302,0.115927035772779
4209,7,412717,0.0514835707357577,0.0494150035142695,0.298189085226748
4210,7,413438,0.0418179744393852,0.0496818075251443,0.400516773939054
4211,7,413465,0.0492021230478749,0.0494788347856388,0.320705675759218
4212,7,413738,0.00779298373105186,0.049925691834147,0.876050004304007
4213,7,413763,0.0195039454684997,0.0499687960051058,0.696533513438779
4214,7,414263,0.040044225618132,0.0519920982527602,0.441697401194415
4215,7,414263,-0.145777786087256,0.223756124024355,0.51514575679464
4216,7,414290,0.0314730001594675,0.0498367270901018,0.528107859580754
4217,7,414560,0.0446397551912407,0.0495245673215678,0.368008379385143
4218,7,415645,0.0301027106339191,0.0493228477032101,0.542042694275583
4219,7,416060,0.00871261215492897,0.0498992396891818,0.86149081949779
4220,7,416657,-0.0106560478030214,0.050810296313066,0.834005472801841
4221,7,416947,-0.00519182496975984,0.0494889603787867,0.916507799235672
4222,7,417098,-0.00393628590297851,0.0498296071538027,0.937081423163647
4223,7,417241,-0.003749816203103,0.0499392270367926,0.940187555699089
4224,7,417345,-0.00573629223105732,0.049719848225471,0.908215649819549
4225,7,418232,0.0214108956241845,0.0494841426539932,0.665510063011504
4226,7,418899,0.0113739628367311,0.0497388161435031,0.819254896111968
4227,7,421296,0.0213536498497022,0.050095756650705,0.670180641056552
4228,7,423259,0.0192935065142168,0.0503497380572216,0.701809687912565
4229,7,423701,0.0128877587474782,0.0502009053458844,0.797541687657397
4230,7,424042,0.0335152747497655,0.0503549490658222,0.50611390213319
4231,7,424415,0.0287598805988757,0.0502008872502707,0.567079937716448
4232,7,424620,0.0319104900065389,0.0504481111430329,0.527443039977666
4233,7,424652,0.0400571501702153,0.0502158831391495,0.425581559631632
4234,7,424942,0.0410837273611058,0.0507093847894904,0.418382579472056
4235,7,425235,0.0318649012791453,0.0501058865909585,0.525220284689566
4236,7,426067,0.0351490036963492,0.0503074905580486,0.485210014568167
4237,7,427479,0.0886562700902147,0.0505586019177731,0.0803781316393628
4238,7,428717,-0.00554090304493005,0.0508938706259409,0.913366100164905
4239,7,430559,-0.0119254837429201,0.0513441634335919,0.816466313364037
4240,7,432426,-0.00609482583644994,0.050623887170313,0.904239326691565
4241,7,433131,0.0102763092696354,0.050855188648476,0.839978383162322
4242,7,433210,0.0663859096953656,0.0699970819759371,0.343569750058442
4243,7,433461,-0.00361988131562918,0.0509690876864422,0.94342117116706
4244,7,433639,0.00815018986652238,0.0509741007980966,0.873060088320115
4245,7,433742,0.00656458970595342,0.0508144052734592,0.897282804549219
4246,7,433809,0.0125017506035345,0.051555784513028,0.808541504818077
4247,7,433848,0.000348628016449193,0.0519008603239286,0.994644291382521
4248,7,433855,-0.0564877056160435,0.146191137324021,0.699436032424281
4249,7,433855,-0.00399316447557063,0.0588171140854064,0.945910681663209
4250,7,433856,-0.0260937184628476,0.0521936878264896,0.617428735442439
4251,7,434030,-0.0047125203998315,0.0507764218156694,0.926107771154589
4252,7,434363,0.00419002104783028,0.0507765515727633,0.934280924785834
4253,7,434513,-0.00344314857958961,0.050586461572023,0.945772726110545
4254,7,434545,-0.0147659394803976,0.0505451707814453,0.770356141938246
4255,7,434968,-0.0140780721580563,0.0506130188222604,0.781059139846191
4256,7,435530,0.00925965856930722,0.0519727306308707,0.858696546287422
4257,7,435937,-0.0021594851414739,0.0509697551431464,0.966229314299394
4258,7,436038,-0.0109040803603473,0.0505568206056901,0.829361985042256
4259,7,436063,-0.00192673304712643,0.0507115778552535,0.969713984650483
4260,7,436337,-0.00171553329045726,0.0530630791867823,0.974227097871968
4261,7,437491,0.00463134913775276,0.0508154376000092,0.92743257323831
4262,7,437973,0.00519386873646888,0.0519431457476535,0.920407902285246
4263,7,438424,-0.0051225845147963,0.0503415249557479,0.919007616634694
4264,7,438728,-0.00904528731069609,0.0507683396738736,0.858693337449202
