SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
3873,7,17840,-0.205600485502298,0.116083643221347,0.0774000971716574
3874,7,17843,-0.212559066656255,0.122979537907921,0.0847891758016655
3875,7,19449,0.0554809953934789,0.097852732982055,0.571084975517199
3876,7,19450,0.193207005127062,0.193459216406219,0.318625920448555
3877,7,19896,-0.0948564705548994,0.057656452673878,0.100818417530962
3878,7,20110,-0.0936983569003914,0.0593570931255471,0.115334121070094
3879,7,20451,-0.0991122778381726,0.0569225240743321,0.0825234965019114
3880,7,21017,-0.129906384606151,0.113332130687336,0.252470212388606
3881,7,21057,-0.0633170059497774,0.0607134305320627,0.297716152422523
3882,7,21710,-0.0496816534728427,0.0597596355537531,0.406333383907046
3883,7,23383,-0.0635733959011019,0.0570472228875146,0.265866004397181
3884,7,27344,-0.0773476740168882,0.0570860364907263,0.176305808665592
3885,7,27845,-0.0628542643827179,0.0570684673465637,0.271480225873406
3886,7,28799,-0.0906838202923783,0.0575269824688235,0.115836238040652
3887,7,29465,-0.105370557218346,0.0575948274432988,0.068165923508148
3888,7,29523,-0.106048227247939,0.0576407772962739,0.0666352214230791
3889,7,31914,-0.0755752859086052,0.0574656696640087,0.189317173176329
3890,7,32249,-0.0834287728728603,0.0578650345662017,0.150250403350853
3891,7,33274,-0.104742190500724,0.057243271484143,0.0681271160585331
3892,7,33393,-0.10647947872826,0.0576177771651658,0.06543406120155
3893,7,33441,-0.102317583408784,0.0574432008873841,0.0757402342626914
3894,7,34423,-0.0868875283679394,0.0576751065601021,0.132833279811179
3895,7,34691,-0.0777955104517456,0.0574285773656319,0.176396086609368
3896,7,34805,-0.0842424772597406,0.0577172386904878,0.145296996510331
3897,7,34808,-0.0887358493619775,0.0576108481907416,0.124392199012098
3898,7,35435,-0.0888117055373926,0.0574426336489046,0.122977897078391
3899,7,35488,-0.0797664334703372,0.0574273950088545,0.165709547705688
3900,7,35577,-0.103243852308102,0.059290681918034,0.0824992614373744
3901,7,36074,-0.0940359613493056,0.0568953140924106,0.0992628474160417
3902,7,36180,-0.0806778815891099,0.0571768644877185,0.159118469908414
3903,7,37288,-0.0608476776920599,0.0569663952230095,0.286190492918702
3904,7,41301,-0.0722550530596827,0.0576648199094066,0.211028542270214
3905,7,42627,-0.0131745316522292,0.0572467659798529,0.818119531913971
3906,7,43266,-0.0883889642931482,0.0656272619173279,0.178898039438835
3907,7,43683,-0.0480173694031441,0.057338444957221,0.402913251767918
3908,7,45345,-0.0224990986968076,0.0649081998659639,0.72907619148875
3909,7,45353,-0.0446492217227066,0.114846674074825,0.697678877847608
3910,7,45353,-0.353572248922774,0.214669561788298,0.100436919644627
3911,7,45565,-0.0542989127825327,0.0572449399892357,0.343505324687361
3912,7,46270,-0.0319595578790771,0.0603922313715925,0.59699945938807
3913,7,47250,-0.0242197506226003,0.0572265680943058,0.67238837276162
3914,7,48435,0.00928286092128824,0.0571864411640097,0.871141816620773
3915,7,50874,-0.0258507056431781,0.0577765363382729,0.654842167532413
3916,7,53407,0.00968389630765053,0.05705515364204,0.865320738388568
3917,7,53416,0.0154061708353384,0.0570524872644749,0.787291090209719
3918,7,53455,0.0102091625700218,0.0571354294414672,0.858288675708064
3919,7,53544,0.0241856386836217,0.0576961589079784,0.675332426592935
3920,7,53637,0.00723539848450641,0.0577083034445596,0.900295034909818
3921,7,53662,0.00247910595636695,0.0574900493269145,0.965628385413109
3922,7,53700,0.00122413014237473,0.0573953365859232,0.982996025117223
3923,7,53702,0.00122413014237473,0.0573953365859232,0.982996025117223
3924,7,54897,-0.000508557735717244,0.0570799358414138,0.99289631795718
3925,7,55912,-0.0188992476041042,0.0574071360376736,0.742188988776114
3926,7,56225,0.0957600388976441,0.0841865387105373,0.256111474564288
3927,7,62689,-0.0245376321161141,0.0574496578094354,0.66955568982712
3928,7,65725,-0.000750411367206244,0.0570898193453437,0.989520014491841
3929,7,66339,-0.0117762469015789,0.0576625669218876,0.838293888860882
3930,7,66622,-0.00858034452674122,0.0571285249986316,0.88069757719637
3931,7,68513,0.00656025964458112,0.0571549892434894,0.908684622492261
3932,7,69394,0.108076221796931,0.171571124986086,0.529153913673285
3933,7,69396,0.155941791988895,0.138417623181423,0.260675393228381
3934,7,70413,0.0256913671517222,0.0572465268315302,0.653862324123172
3935,7,73728,-0.174575693177612,0.112829798143536,0.122699445896801
3936,7,74414,-0.0263808540257311,0.0574510142038171,0.646381325477539
3937,7,80505,-0.0737826919047406,0.0580018350557809,0.204183776638908
3938,7,80602,0.0608661594894269,0.175154086667241,0.728422328248235
3939,7,80604,0.08196105718554,0.173274881252539,0.636497131495153
3940,7,80608,0.150440041900631,0.133000173915535,0.258769660224475
3941,7,80609,0.0885947515013363,0.132122813824693,0.502946675733947
3942,7,83968,-0.00547356137501145,0.0570791988044759,0.923659054345564
3943,7,84763,0.0524660184221886,0.12830446318307,0.682847732660756
3944,7,87147,-0.062413280089083,0.0569642953358326,0.273976234080089
3945,7,87586,-0.0211810593995272,0.0616001480353161,0.731165665256067
3946,7,87833,0.00228025575954817,0.0575775272585543,0.968431844698973
3947,7,87999,-0.037738228839062,0.0571840740940043,0.509720768661895
3948,7,88913,-0.0116657463799384,0.0572981047149091,0.83878542409176
3949,7,89733,-0.116618823594866,0.149332018382899,0.435363234192693
3950,7,90591,-0.028782174176405,0.057135522511773,0.614749391408361
3951,7,92844,-0.0230124176529823,0.057266102988161,0.688037170503483
3952,7,98223,0.0128578247501682,0.0571339147889644,0.822072813675437
3953,7,101935,0.00131112317030672,0.0571379706348786,0.981705819937033
3954,7,102167,1.75670605659511e-05,0.0573953735589325,0.999755963553264
3955,7,102487,0.217018964921394,0.231790686895566,0.349773606714807
3956,7,103626,-0.000516765649356283,0.0572184273919828,0.992799141330039
3957,7,103929,0.00742491916457048,0.0572179748243077,0.89682586851195
3958,7,105525,0.00649827473752291,0.0570573313264132,0.909389527189808
3959,7,109520,-0.0218824419086987,0.0569765666783759,0.701164930834657
3960,7,109762,-0.0235435462139368,0.0571296830056976,0.68051108756765
3961,7,112259,0.00969730504031968,0.0642011385681657,0.880025954722912
3962,7,114462,0.0190288247172633,0.0571344481293551,0.739291660411905
3963,7,115291,-0.061720140323029,0.122750759854422,0.615412380989367
3964,7,115293,-0.0542573188617421,0.124005921373473,0.661988702810375
3965,7,115294,-0.0189070140374685,0.125395165151305,0.880235819968427
3966,7,115759,-0.00868440191772586,0.0575462959669364,0.880131672506862
3967,7,120910,0.0278198844580085,0.0570418586543776,0.62605803345644
3968,7,121864,0.0526962642055217,0.0573941761045745,0.35916905211429
3969,7,122646,0.054403234043539,0.0574752588311496,0.344515366825743
3970,7,128719,0.0716338264327917,0.057519367998031,0.213815857008289
3971,7,129502,0.0427765681468727,0.0569340198110761,0.452951178452974
3972,7,129866,0.0591879008292916,0.057631916687101,0.305124308433737
3973,7,130581,0.052148305699242,0.0574784128953097,0.364884182405167
3974,7,131402,0.05882186597588,0.0585663465777664,0.31589168758891
3975,7,131475,0.0455245939989223,0.0574170661787268,0.428382835542543
3976,7,131572,0.0473978153198326,0.0569218614572045,0.405587036073275
3977,7,133091,0.0482016786173212,0.0569217393000104,0.397676898127148
3978,7,134263,0.0573816405891273,0.0571377737492734,0.315937329327319
3979,7,134556,0.044780290147542,0.0571696786156817,0.43398354581376
3980,7,139381,0.0373857220139258,0.0570227739479901,0.512490624789919
3981,7,139844,0.0550505196613997,0.0576360882265546,0.34016064495664
3982,7,140293,0.0680163743244551,0.168477416752789,0.686668875390557
3983,7,140294,0.0219540816011921,0.313121188765658,0.944142873681334
3984,7,140416,0.0325226412356101,0.0581088483967459,0.576049382465142
3985,7,140907,0.033723824418251,0.0570301401042031,0.554675547581505
3986,7,142582,0.00601922110266993,0.0572987543412109,0.916395978869587
3987,7,142616,-0.000970992711590027,0.0570718299994463,0.986435441938682
3988,7,142656,0.0132262178594401,0.0570612222473396,0.816835470802712
3989,7,142710,0.00890192469676591,0.0569811324876953,0.875944322171744
3990,7,142737,0.0098037640476077,0.0570586877103469,0.863678320236103
3991,7,142798,0.0103979083258883,0.0570628808051296,0.855515909269382
3992,7,142863,-3.27646058977671e-05,0.0570799422326656,0.999542328480429
3993,7,142935,8.88981251769005e-06,0.057071853396919,0.999875805285996
3994,7,144443,-0.0416302651194377,0.0571442778264346,0.466783521388963
3995,7,149219,0.0292667111283028,0.0570371126806788,0.608190458927298
3996,7,149745,0.0397215948945951,0.0570988866375657,0.487097491911581
3997,7,153512,0.049788473505646,0.057076529334555,0.383631776891787
3998,7,154206,0.0434911190530422,0.0570911049557108,0.446697279558237
3999,7,154349,0.047183194155577,0.0572464117561719,0.410375509460102
4000,7,154579,-0.170684756476772,0.118258327519301,0.149816812838164
4001,7,158616,0.0600657439999255,0.0571372156295747,0.293860922610438
4002,7,159017,0.0672109903940934,0.0591908414834853,0.256937732674904
4003,7,159442,0.0456917378669272,0.0572480185099302,0.42532783428617
4004,7,163135,0.121804006175918,0.116826792756685,0.297845530727698
4005,7,163315,0.0536777675098217,0.067638453299971,0.427962389387144
4006,7,164509,0.0397952777011997,0.0570406303233196,0.485845694051062
4007,7,166144,0.0860680847750779,0.0580015495786648,0.138729668535122
4008,7,166200,0.285672512393758,0.184123314539826,0.1216712124026
4009,7,166202,0.139309151991776,0.0934724542343957,0.137018232881552
4010,7,166259,0.0734276438173118,0.0598271169566162,0.220516265411369
4011,7,166833,0.0859849246448215,0.0570360265140007,0.132562957650678
4012,7,169205,0.0505402041888689,0.0580016565083713,0.384150961347414
4013,7,170660,0.00608814192803386,0.0969778512070362,0.949978271297245
4014,7,170661,0.0679640413454363,0.100913098663529,0.501075826801292
4015,7,171892,0.0807583042131935,0.0570894759317964,0.158069660595905
4016,7,173129,0.182319136217632,0.101128666188566,0.0722655599794605
4017,7,174147,0.0836724873218849,0.056991347288745,0.142950904403388
4018,7,175201,0.0805122546325259,0.0569107477724048,0.158034749490482
4019,7,175569,0.101539068386686,0.0568045667587139,0.0747118980583615
4020,7,176862,0.0967113918563751,0.056911114170935,0.0901359269954319
4021,7,178295,0.10168680679945,0.056965527892767,0.0751103480914093
4022,7,181053,0.0688657621584703,0.0570709938590939,0.228367911394437
4023,7,181165,0.0711331485446108,0.056954242543241,0.212510010548917
4024,7,183625,0.0461757479239562,0.0570774623169382,0.419059255299072
4025,7,191252,0.0338781933232468,0.0571746199228809,0.553869067137631
4026,7,191676,0.0341647331983858,0.0572630571315817,0.551138319157343
4027,7,192137,0.0184814488395248,0.0571566196066304,0.746623566294009
4028,7,192700,0.0134854643398515,0.057097018133641,0.81342602956834
4029,7,196064,0.0438893952856843,0.0570934003739264,0.442567758843551
4030,7,197274,-0.00429847119119776,0.0571555978969022,0.940093032298331
4031,7,199802,0.0428591403839099,0.0572924864329056,0.454912336766689
4032,7,201855,0.0361624711578287,0.0580989536038954,0.534061690708547
4033,7,202039,0.0101644346092362,0.0576300937086207,0.860101483031505
4034,7,202122,0.0403092772570954,0.0575275159134194,0.483954593910287
4035,7,202957,0.0454281936346741,0.0579380175405469,0.433517431238812
4036,7,203677,0.0329234396547612,0.0575325301959011,0.567511586787869
4037,7,203971,0.0912632812140872,0.129725103749168,0.482199941231731
4038,7,204417,0.0730873890456795,0.0593059083040116,0.218627517991776
4039,7,205155,0.167697084692641,0.132417638217271,0.206195786725961
4040,7,205675,0.0541037872555272,0.0571904034484648,0.344780838768016
4041,7,206341,0.046753974722872,0.0856649672933346,0.585563911883172
4042,7,206511,0.0493734370303655,0.0581886620870291,0.396731157146178
4043,7,206991,0.0363684755908884,0.0571558066670062,0.524990572712513
4044,7,207921,0.0464702967224617,0.0571350648366183,0.416570760535913
4045,7,208767,0.142465601737242,0.0741559008397193,0.0555161718477744
4046,7,208986,0.069753722929579,0.0573191840705264,0.224441909935803
4047,7,209438,0.046413812809391,0.0572846404591012,0.418353075789451
4048,7,225148,-0.00603530912520397,0.0572565097479329,0.91611173141233
4049,7,226323,-0.00822637667238493,0.0572081580585043,0.885742616189409
4050,7,227872,-0.0273759742833701,0.0584411150307777,0.639761312002237
4051,7,229363,-0.0197780855942896,0.0576647098683405,0.731814488861704
4052,7,229656,-0.0142429080214242,0.0576109970657729,0.804877429436637
4053,7,229803,-0.0242796608221186,0.0581630550862794,0.676609431535326
4054,7,230082,-0.00127568483442342,0.0605799019995221,0.983211375052538
4055,7,230481,-0.0064076384044684,0.0575807976811712,0.911456909022374
4056,7,230937,-0.0171455220486531,0.0576198558360076,0.766211958007048
4057,7,232131,0.00254435683621063,0.059077184077452,0.965671399662393
4058,7,233940,0.0129431893176924,0.0577706234258363,0.822852305767232
4059,7,234570,0.00280101651426984,0.0576657806619383,0.961286828758556
4060,7,234702,0.0205331617904958,0.0580437799539736,0.723735180191272
4061,7,235464,0.0351359145497692,0.0576876474014645,0.542868675143856
4062,7,235726,0.00223123873302494,0.0576158620100148,0.969130640737455
4063,7,236277,0.0178796476492346,0.0638843545211432,0.779737167168788
4064,7,237753,0.00752012665983359,0.0574562284164955,0.895941276626197
4065,7,238084,0.0183370987679919,0.0574493328196827,0.749773266289718
4066,7,241273,-0.0049942772270658,0.0618001186223416,0.935636155021078
4067,7,241711,0.0111859165137876,0.0583959779138403,0.848202604881769
4068,7,247290,-0.00529919752735963,0.058408443085724,0.927761318770663
4069,7,247666,0.00371924171923421,0.057673977805239,0.948618685805311
4070,7,249982,0.0316708020081576,0.057699840993689,0.583428706319273
4071,7,250183,0.0233711361499727,0.0576136548282335,0.685243541339345
4072,7,250680,0.0332208265022754,0.0575999492025636,0.56447529091056
4073,7,255972,0.0656116842500902,0.0578336895810975,0.257359280089186
4074,7,257392,-0.00980619958744944,0.0662021681319352,0.882328653335915
4075,7,257488,0.00659577533462297,0.0610205643611898,0.913984898754496
4076,7,257571,0.0332239888591853,0.0607393547214715,0.584729303787912
4077,7,260913,0.059636272640875,0.0576874724783378,0.301945777299192
4078,7,266540,0.034483878000235,0.0581398818134194,0.553481209384127
4079,7,267569,0.0582623858737494,0.0586031184667541,0.320813430959247
4080,7,272144,0.0978596596425365,0.0575076720757181,0.0896958554573871
4081,7,272225,0.102009459825049,0.0572443219461697,0.0756085092133322
4082,7,272227,0.089392782266719,0.0571291666673643,0.118537865130772
4083,7,272365,0.0802868830357011,0.0591866526736922,0.175806035976273
4084,7,274400,0.0174260317709681,0.0608847717045266,0.774882648151058
4085,7,275338,0.0291572339918848,0.0580674113930329,0.615891020295902
4086,7,276571,-0.0011224949278078,0.0573282856139649,0.984389382135349
4087,7,281605,0.0566766311227767,0.1412381669539,0.688453771248927
4088,7,283774,0.0206119744946553,0.057525259226454,0.720324227291153
4089,7,284360,0.0273127027093361,0.0574731966380168,0.634920482419742
4090,7,284441,0.0328599658827506,0.0570495442842209,0.564988983518314
4091,7,293925,0.0572563500563899,0.0571381298045711,0.316996655369503
4092,7,295079,0.0314572582723834,0.0569584994887904,0.581103409283118
4093,7,300508,0.0252579248884429,0.0581990409455799,0.664559292130353
4094,7,301066,0.0232374490450751,0.0573756481673722,0.685718840987625
4095,7,307179,0.190891151386405,0.124905720114174,0.127338099451548
4096,7,307181,0.0655385228360301,0.0674964823046958,0.332217267062958
4097,7,307209,0.180927557604933,0.121004698041314,0.135752798171073
4098,7,307221,0.13776631775483,0.132003434391506,0.297358261921931
4099,7,307361,0.0713244849634026,0.0570388945129331,0.211962182131545
4100,7,308037,0.0445125297568465,0.0577443356815798,0.441308312600889
4101,7,315634,-0.039391753054835,0.0575810627717342,0.494354864285344
4102,7,316663,-0.0356411256209095,0.0583547139885925,0.541746982384782
4103,7,319571,-0.00511621099458,0.38062077911372,0.989282948303447
4104,7,320913,0.0115040543263288,0.0576159670529689,0.841855353350744
4105,7,321449,0.00249439583927127,0.0578025640078185,0.96560339338454
4106,7,321504,0.135220346560449,0.145749297214962,0.354166063528875
4107,7,321504,-0.0329848307006913,0.0791600609394548,0.677161893901089
4108,7,321718,-0.00947487948626355,0.058136712147567,0.870630715868621
4109,7,321749,-0.00815090666864465,0.0586176676956969,0.889488315963447
