SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
3423,5,563017,-0.303528570042429,0.164117930203011,0.0652280274062741
3424,5,563018,-0.304924621827532,0.164900179402894,0.0652725030975426
3425,5,563074,-0.294646741766966,0.16535269207034,0.0756203485820276
3426,5,563104,-0.305833525291151,0.164366416894756,0.0636204871668618
3427,5,563148,-0.305809565742525,0.163373693357596,0.0620553513028855
3428,5,563174,-0.331382035313275,0.164379910138708,0.044562177085705
3429,5,563257,-0.301258960156659,0.165677383867623,0.0698584838172051
3430,5,563299,-0.290300994539435,0.163576900723674,0.0768081012193928
3431,5,563318,-0.318599067171977,0.163778828041772,0.0525323984564971
3432,5,563324,-0.316329540855035,0.163983780999165,0.0545285914687341
3433,5,563344,-0.301572228353164,0.16454241390791,0.0676754232816504
3434,5,563347,-0.312121969821737,0.164644906670501,0.05881255415147
3435,5,563348,-0.320941278179005,0.164500763138779,0.0518476522817424
3436,5,563372,-0.338958712794835,0.166300570191294,0.0422719281349124
3437,5,563421,-0.340790464746292,0.29552778443083,0.249625439903302
3438,5,563427,-0.0289536134572348,0.225543378606196,0.897927135353584
3439,5,563428,0.206507521133609,0.383622373767277,0.590702736387269
3440,5,563428,-0.579384495911356,0.216485059924013,0.00779056350668405
3441,5,563452,-0.304742988883925,0.174131199730698,0.0809738835871879
3442,5,563474,-0.260107732777897,0.173579984894025,0.13489989809046
3443,5,563479,-0.313462212820859,0.172052339462232,0.0693161984800507
3444,5,563545,-0.331668134629827,0.174068548204617,0.0575419001617877
3445,5,563565,-0.407933278825928,0.177293603432134,0.0219800321873542
3446,5,563580,-0.358966135768679,0.177419770580134,0.043799672326424
3447,5,563607,-0.309256852403365,0.332298253838272,0.352665235241605
3448,5,563608,-0.193449626499981,0.180933512507893,0.285721284485864
3449,5,563642,-0.593001505182878,0.323400642062091,0.0675487071619277
3450,5,563661,-0.623369242211108,0.323177301652842,0.0545475976473491
3451,5,563665,-0.35562188044067,0.168975183955017,0.0360343649872455
3452,5,563700,-0.270960752230815,0.16673732214627,0.105038910761952
3453,5,563747,-0.266413714703954,0.163065398310817,0.103195627965764
3454,5,563755,-0.287157004337789,0.16236253805246,0.0778215261095729
3455,5,563781,-0.28061198349757,0.16260517310656,0.0852717970581414
3456,5,563837,-0.276184555761527,0.164044860828707,0.0931446708848615
3457,5,563865,-0.484519191820792,0.249176338004776,0.0526312109565533
3458,5,563866,-0.342946694397124,0.164766087747142,0.0381161153386728
3459,5,563882,-0.286048500482863,0.164513072552209,0.08294909225652
3460,5,563899,-0.255696748306182,0.164824392393971,0.121719076108974
3461,5,563908,-0.255696748306182,0.164824392393971,0.121719076108974
3462,5,563929,-0.233165757462404,0.164749307292689,0.157869145592834
3463,5,563964,-0.285143543709675,0.162331154964208,0.0798607959744072
3464,5,563970,-0.286258776902444,0.16190652109919,0.0779163314437093
3465,5,564006,-0.312317274732291,0.162153169626473,0.054899242580157
3466,5,564048,-0.302403552369642,0.16261298726991,0.0637665009518514
3467,5,564065,-0.295539989907898,0.162211182349761,0.0693092737392667
3468,5,564074,-0.294454018057727,0.162247821406646,0.0703969258522192
3469,5,564097,-0.305370203383639,0.162597281130493,0.0611947731759992
3470,5,564135,-0.290066670907883,0.162676641460166,0.075431236088974
3471,5,564147,-0.311262302751239,0.163238796157082,0.0573592538814701
3472,5,564195,-0.29814507298683,0.163294947941151,0.0687239992362315
3473,5,564197,-0.29814507298683,0.163294947941151,0.0687239992362315
3474,5,564206,-0.336731885350939,0.164025655892677,0.0408167965876715
3475,5,564212,-0.340784554121515,0.163532193306831,0.0378881389811633
3476,5,564236,-0.326773817946458,0.162505477809815,0.0451014720044927
3477,5,564252,-0.335066643141999,0.16427906409199,0.0421324790271139
3478,5,564265,-0.332679786750041,0.163823808871165,0.0430328226022551
3479,5,564272,-0.346617332596202,0.163975377688485,0.0352301053952591
3480,5,564298,-0.303373832073756,0.16377274081756,0.0648019396270546
3481,5,564300,-0.320219312298754,0.163663211225119,0.0511855490837417
3482,5,564304,-0.320219312298754,0.163663211225119,0.0511855490837417
3483,5,564343,-0.361682660680044,0.168794736968006,0.0328176263572071
3484,5,564355,-0.274432702541771,0.178764130486378,0.125638711980433
3485,5,564360,-0.255090893236185,0.17958280244595,0.156355303482815
3486,5,564372,-0.579724389387465,0.323438089283679,0.0739280981658938
3487,5,564393,-0.579267807201285,0.32931163578579,0.079439400889121
3488,5,564395,0.446087895086272,0.320625344517434,0.165008926713696
3489,5,564397,-0.24202357114152,0.226748237903031,0.28653559053072
3490,5,564403,-0.578333313713326,0.323424655317739,0.0746086098775575
3491,5,564406,-0.563132738668603,0.323551851346235,0.0826476750087463
3492,5,564431,-0.218775062473911,0.196427565495748,0.266135806652484
3493,5,564461,-0.256848710279314,0.175864122112141,0.145043462806197
3494,5,564462,-0.256848710279314,0.175864122112141,0.145043462806197
3495,5,564469,-0.333102716898464,0.169944638122249,0.0507744013808118
3496,5,564472,-0.242452084440973,0.176641512797188,0.170758813974028
3497,5,564485,-0.349433746072869,0.174244591199943,0.0456809425235288
3498,5,564486,-0.354208716913325,0.173877056911331,0.0423834033576282
3499,5,564496,-0.27522519020295,0.174323095000423,0.115272463538885
3500,5,564516,-0.283389205657809,0.169071814771871,0.0945948025504799
3501,5,564535,-0.334306032799874,0.16433206043976,0.0426651968326088
3502,5,564551,-0.294702422694216,0.166321585203446,0.0772765444021881
3503,5,564567,-0.291195335747665,0.167291192390241,0.0826163778444116
3504,5,564574,-0.309247180143673,0.168860153357638,0.0678864072241078
3505,5,564590,-0.325871773090575,0.165553642379003,0.0498069802675204
3506,5,564680,-0.289343888226845,0.165002795212088,0.0803721590533221
3507,5,564696,-0.618670303638105,0.323418323955424,0.0565683664889782
3508,5,564701,-0.618670303638105,0.323418323955424,0.0565683664889782
3509,5,564705,-0.618670303638105,0.323418323955424,0.0565683664889782
3510,5,564717,-0.596887703024368,0.323688359035462,0.0660181284782754
3511,5,564723,-0.590475951681336,0.323917149193878,0.0691608053504355
3512,5,564730,-0.594539464822066,0.323700601521707,0.0670954900757572
3513,5,564732,-0.594539464822066,0.323700601521707,0.0670954900757572
3514,5,564809,-0.556288984081901,0.324325511801769,0.0871827965694092
3515,5,564814,-0.537922765149094,0.324289598401532,0.0980497880442231
3516,5,564841,-0.513152109506059,0.324526923596764,0.114720728033774
3517,5,564865,-0.546161342622314,0.324508419531528,0.0932510912232874
3518,5,564880,-0.570130468374717,0.324133683696559,0.0794547204839689
3519,5,564894,-0.538899635979512,0.324068915786708,0.0972166675015458
3520,5,564898,-0.594117324270798,0.323702797175977,0.0672906861708495
3521,5,564904,-0.576883210986132,0.323883623382154,0.0757487781648383
3522,5,564935,-0.561384863723207,0.3238682549949,0.0839023954399496
3523,5,564937,-0.561384863723207,0.3238682549949,0.0839023954399496
3524,5,564938,-0.561384863723207,0.3238682549949,0.0839023954399496
3525,5,564945,-0.566504919100653,0.323760826682008,0.0810280314004592
3526,5,564949,-0.566504919100653,0.323760826682008,0.0810280314004592
3527,5,564968,-0.20012801646753,0.19136716618825,0.296378035880007
3528,5,565000,-0.280829679219289,0.175171863695554,0.109792232333205
3529,5,565007,-0.28522611018018,0.175035075161057,0.104091401357637
3530,5,565013,-0.303177230759948,0.176271201099812,0.086318423674848
3531,5,565036,-0.336301445903797,0.167320064355998,0.0451991609439008
3532,5,565093,-0.277987724414872,0.16254518780259,0.0881042125180079
3533,5,565120,-0.285604769238254,0.162973351544716,0.0805624094989802
3534,5,565122,-0.285103485714104,0.163226554076695,0.0815637579137436
3535,5,565125,-0.285103485714104,0.163226554076695,0.0815637579137436
3536,5,565208,-0.266497313922169,0.163284041324128,0.103548280022047
3537,5,565243,-0.274966651750017,0.162776973986437,0.092059646838598
3538,5,565254,-0.306078732938982,0.163266560607542,0.0616570924174822
3539,5,565289,-0.418776709525171,0.273296758519535,0.126340418038523
3540,5,565293,-0.279582874097232,0.165537697586538,0.0921144009683204
3541,5,565315,-0.299919073271237,0.165191845337971,0.0702831022888523
3542,5,565361,-0.296606500025372,0.169883369477862,0.0816909933314224
3543,5,565365,-0.296606500025372,0.169883369477862,0.0816909933314224
3544,5,565371,-0.267340713968553,0.172131114686762,0.121289922979068
3545,5,565372,-0.259053647749487,0.172656319960572,0.134404520827663
3546,5,565388,-0.281367295375517,0.171064545510125,0.100900826070096
3547,5,565423,-0.278441878779912,0.166880413829528,0.0961009219270586
3548,5,565436,-0.283930559767106,0.167267126702264,0.0904896214875654
3549,5,565441,-0.293783714555726,0.16621767407809,0.0780145033549272
3550,5,565448,-0.245324933602228,0.165746300099309,0.139732299484012
3551,5,565475,-0.27994763715752,0.165783244452886,0.0921722194680461
3552,5,565507,-0.302259293938423,0.16494263085459,0.067717433653488
3553,5,565512,-0.312839571735342,0.165134876684926,0.0589825642348881
3554,5,565539,-0.262833252565008,0.16739871650701,0.117287008208927
3555,5,565639,-0.294571963509925,0.162283455768038,0.0703463615795376
3556,5,565651,-0.294082187190045,0.162075337725274,0.0704528411282482
3557,5,565675,-0.300591913044178,0.162002815830004,0.0643620359971583
3558,5,565711,-0.26516183957344,0.168502592142402,0.116467300539543
3559,5,565722,-0.599526161635106,0.32336656176073,0.0645711020680957
3560,5,565729,-0.580645111256457,0.323505153850811,0.0735320586326944
3561,5,565731,-0.550022008939759,0.323554289891197,0.0900235778353301
3562,5,565737,-0.55672231323417,0.323624263489639,0.0862590815665651
3563,5,565800,-0.699895787662197,0.291697976169273,0.0169404227196822
3564,5,565808,-0.384069500109709,0.254850597358885,0.13269531551582
3565,5,565834,-0.293275969754529,0.165476050321014,0.0772044649436224
3566,5,565880,-0.194545503635626,0.186612645987314,0.297888840888727
3567,5,565885,-0.162568698891703,0.191060586523158,0.395415523067474
3568,5,566202,-0.241129911190729,0.325853832279893,0.459795434716731
3569,5,566255,-0.480811119065999,0.269758945664117,0.075547774365922
3570,5,566370,-0.270105045452948,0.250253756190132,0.28117994811377
3571,5,566373,-0.424998934537339,0.324240920760358,0.190794185878564
3572,5,566376,-0.407264515826524,0.324366810033415,0.210103174570051
3573,5,566378,-0.203332909478517,0.32780015161823,0.535463591031911
3574,5,566382,-0.444580878154932,0.324115348352886,0.171035852633406
3575,5,566388,-0.587088630859698,0.323431201666847,0.0703434053007127
3576,5,566400,-0.139385411169667,0.206929772684374,0.501014073704437
3577,5,566427,-0.227509550842359,0.187481471224645,0.225748445526093
3578,5,566434,-0.227509550842359,0.187481471224645,0.225748445526093
3579,5,566463,-0.114934426655717,0.200739110904454,0.567309688821224
3580,5,566466,-0.115549111452791,0.200931179830334,0.565611586792704
3581,5,566472,-0.148237394523184,0.200974422162724,0.461251612002912
3582,5,566501,-0.172045924849175,0.180861975370635,0.342125607850836
3583,5,566502,-0.218304218293111,0.179673126576165,0.225175237289846
3584,5,566512,-0.260386114310214,0.178115367981472,0.144659395425996
3585,5,566542,-0.33458360446793,0.164517181602258,0.0427262159361987
3586,5,566565,-0.295978021320124,0.16377912858305,0.0715858015361614
3587,5,566568,-0.295978021320124,0.16377912858305,0.0715858015361614
3588,5,566580,-0.299722232027549,0.163528759813752,0.0676682897040897
3589,5,566740,-0.534815849765318,0.323913474971812,0.0996060137694421
3590,5,566755,-0.501733242281964,0.250306360797282,0.0457824103031455
3591,6,12139,-0.021746975882047,0.774095908761388,0.977603543920878
3592,6,14922,-0.498998414253297,0.704915342359972,0.479484309730366
3593,6,14925,-0.719290786663288,0.669772549170281,0.283586299196767
3594,6,14958,-0.369839645557185,0.349521890998725,0.290719655498687
3595,6,14985,0.295933772759664,0.337206719889771,0.380755866508378
3596,6,14991,0.0620482602072716,0.333117233028607,0.852343525847397
3597,6,15003,-0.0299458362718283,0.331883513045761,0.928155650996303
3598,6,16905,0.256454720016037,0.162575418572605,0.115587528986325
3599,6,18881,0.310672873503665,0.163733972913522,0.058587712416663
3600,6,19636,0.2700800006648,0.167830565615904,0.108457325091422
3601,6,19887,0.182779760645437,0.172118091331388,0.288987118489353
3602,6,20485,3.75018996698289,1.76153746854159,0.0339518800833882
3603,6,22804,0.307001054555233,0.16208880865044,0.0590383230088225
3604,6,23172,0.312050436728613,0.163928067490461,0.0577777735983641
3605,6,23564,0.236651796791528,0.162639754012984,0.146539275378333
3606,6,26594,0.202359544072842,0.162832943036037,0.214787312046768
3607,6,27541,0.0410953245641088,0.202441727554268,0.839253326105155
3608,6,27549,-0.237430584742915,0.216553963755716,0.273649514987854
3609,6,27551,-0.343844918089121,0.252538377342295,0.174206700522004
3610,6,27553,-0.733931933822383,0.398815161321196,0.0665662900885226
3611,6,27767,0.259199010053869,0.163238541974639,0.113214568849165
3612,6,28811,0.121504187242845,0.163006276322246,0.456528526151345
3613,6,28916,0.1325529420385,0.162757500248197,0.415953528702409
3614,6,29838,0.0502602474262379,0.171690442279258,0.769894726286816
3615,6,30082,1.16775208191021,0.566557820107421,0.0400221472762699
3616,6,30085,-0.0587114070081521,0.232222078901488,0.800551074722603
3617,6,30088,-0.567268312555698,0.305860476433039,0.0644779710223672
3618,6,30322,-0.291896846645677,0.161724048416959,0.0719412863231356
3619,6,30997,0.346041594590113,0.294986009705021,0.241555483891431
3620,6,30997,-0.915595404399675,1.02333057662323,0.371545869828908
3621,6,32438,-0.332505177787692,0.163814108828025,0.0431294211120599
3622,6,35840,-0.235324740121746,0.163842807868905,0.151807266794899
3623,6,36181,-0.252911300975399,0.162570415080733,0.120674768391773
3624,6,36236,-0.245190202010329,0.163065578295006,0.133570922643383
3625,6,38641,-0.206823080373201,0.163686564528632,0.20723216892083
3626,6,39419,-0.256804780574815,0.164274185360955,0.118885292217728
3627,6,39566,-0.266266284156914,0.162385744921382,0.101955320000306
3628,6,39609,-0.255856543270538,0.162469346305597,0.116198648592444
3629,6,40630,-0.252551932085043,0.161988387394295,0.119874845331488
3630,6,41068,-0.212558205902497,0.163289309398693,0.193858348342921
3631,6,41221,-0.213760970959176,0.163146475047014,0.190966713742654
3632,6,41296,-0.183044951686009,0.162747714465507,0.26147360141483
3633,6,41435,-0.236751198039113,0.162639344194063,0.146369244166327
3634,6,41573,-0.230828430803443,0.162157078034428,0.155478375359465
3635,6,41626,-0.240749336484472,0.162830282487876,0.140157904600548
3636,6,42992,-0.191346771028148,0.162554342109128,0.239938715742487
3637,6,45282,-0.193831089668876,0.162217423759928,0.232934329513175
3638,6,45815,-0.16135676745694,0.162564204327955,0.321598185376905
3639,6,47290,-0.262564065649295,0.162272419754513,0.106546056707694
3640,6,48282,-0.151343706422273,0.162289197388475,0.351686836536772
3641,6,48919,-0.220763017700552,0.164106952655814,0.179411711816062
3642,6,48921,-0.217567724019688,0.165559574230832,0.189653883721442
3643,6,50414,-0.166744663634634,0.16367817529084,0.309026543932825
3644,6,50685,-0.196685771735976,0.163528889450631,0.229875865507872
3645,6,50825,-0.159186880553615,0.163409116777035,0.330643398805407
3646,6,51261,-0.257109545017629,0.169148472390704,0.12940039111131
3647,6,51266,-0.251959901610704,0.16899575260784,0.136874353161303
3648,6,51270,-0.226695490382281,0.169850074301494,0.182841326317681
3649,6,51526,-0.179787705427887,0.163706007485688,0.272850298441307
3650,6,51781,-0.20338713401688,0.163238819164176,0.213609642306633
3651,6,52550,-0.234319369107693,0.162888050182613,0.151169696794852
3652,6,53989,-0.151648713583878,0.162575267104963,0.351565552864287
3653,6,54487,-0.063819050094101,0.175086320064937,0.715702557143438
3654,6,54932,-0.117374930580364,0.165854597997943,0.479599934503233
