SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1537,4,274870,0.13907301293005,0.127888210506036,0.277576549034009
1538,4,274922,0.143904331966901,0.127455128422218,0.259639725952638
1539,4,274930,0.135768227282477,0.127458143080501,0.287514139100235
1540,4,275038,0.143834210180514,0.130716286565892,0.271927634039868
1541,4,275108,0.142112812264605,0.13551621071274,0.295043983303772
1542,4,275111,0.131096711334812,0.135047316241612,0.332339197012607
1543,4,275180,0.132473809468712,0.125122265372521,0.290435363372966
1544,4,275191,0.135719085713943,0.125248034272073,0.279280640725172
1545,4,275289,0.12113733547753,0.12547183714359,0.334978214356928
1546,4,275562,0.140179459855574,0.125415651027476,0.264447123061964
1547,4,275637,0.144442220379805,0.125862359470626,0.251902445635923
1548,4,275645,0.144442220379805,0.125862359470626,0.251902445635923
1549,4,275715,0.149899809822374,0.125925102144132,0.234693589665129
1550,4,275721,0.156256906330086,0.125458995401659,0.21378074074617
1551,4,275859,0.110316458052763,0.125466789508123,0.379864802334878
1552,4,275865,0.11732459583963,0.125579189298825,0.350804388272843
1553,4,275877,0.11732459583963,0.125579189298825,0.350804388272843
1554,4,276015,0.121796474921387,0.125337892318093,0.331842780635941
1555,4,276066,0.133479145358661,0.125798678386235,0.289390931887671
1556,4,276194,0.106096380163366,0.126237772998193,0.401225714497092
1557,4,276201,0.10711683361216,0.126048725946355,0.396009511797118
1558,4,276375,0.117472016055328,0.125578798883176,0.350198675351352
1559,4,276645,0.145299834676824,0.125532784348542,0.24786491525284
1560,4,276806,0.14107010834715,0.127340158845562,0.26869337292532
1561,4,276820,0.139447098604377,0.127271242514719,0.273970806853949
1562,4,276934,0.129948997404312,0.125043609697478,0.299409341607816
1563,4,277129,0.129760344128791,0.125354552592351,0.301309038024854
1564,4,277137,0.130794285333099,0.125577964879376,0.298338494492303
1565,4,277249,0.144989575029794,0.125805427274424,0.249899382909744
1566,4,277276,0.137851474922553,0.125196178367013,0.271610449985988
1567,4,277639,0.109503385449961,0.125502124391923,0.383516674075077
1568,4,277649,0.0978702451250936,0.125078387124303,0.434462230347202
1569,4,277971,0.0908131942892929,0.125451584869488,0.469612487930215
1570,4,278164,0.096709533357347,0.125800343028347,0.442553300036211
1571,4,278914,0.124483245316749,0.125791188478981,0.323046389760971
1572,4,278971,0.123559287558393,0.126008144316648,0.327478416554916
1573,4,279037,0.086087327470963,0.125650837155894,0.493710675866594
1574,4,280703,0.184819772511941,0.125124368151615,0.140543467526846
1575,4,280859,0.181822408734896,0.125784413853635,0.149202349588278
1576,4,280934,0.14232568828919,0.125814044263976,0.258722667233624
1577,4,282594,0.0901168966869251,0.124819125047078,0.470784822896
1578,4,282713,0.101752157221293,0.125240797903785,0.417079789125136
1579,4,283570,0.0632478763891396,0.124699572708357,0.612329776259918
1580,4,283830,0.0768332253026384,0.12571946521271,0.541494806241809
1581,4,285234,0.0614143045892253,0.12592720659283,0.626067319890252
1582,4,285372,0.464183535088102,0.272013893375768,0.088800098136931
1583,4,285568,0.0422386502071308,0.124576845820694,0.734768406040589
1584,4,287068,0.0599666369972507,0.124323594555796,0.629861130627534
1585,4,289558,-0.0811348468065972,0.129281348908871,0.530682539150529
1586,4,289573,-0.0394045804806804,0.130433904079524,0.762750835042083
1587,4,289631,-0.0429266751179184,0.127590532763905,0.73673831373304
1588,4,289647,-0.0363817731011508,0.126379984154973,0.773610544024594
1589,4,290003,-0.0597528731112027,0.125212355814969,0.633506284205149
1590,4,290096,-0.0625769099209458,0.124908515810237,0.616696076209575
1591,4,291044,-0.00904433389329906,0.125108105259768,0.94241035400172
1592,4,291531,-0.0235364857806135,0.125302496630689,0.851112101501391
1593,4,292625,-0.0170907093908464,0.127414707718943,0.893372652280255
1594,4,292985,-0.00564477311708789,0.125764342079548,0.964225362283495
1595,4,293190,0.0152959769455682,0.125009856026932,0.902684994947005
1596,4,293625,-0.00419382280304448,0.124845658398332,0.973221440131416
1597,4,294073,0.01655201742786,0.124443720544989,0.894262797037647
1598,4,294288,0.00520264191694964,0.125465910756749,0.966947380648078
1599,4,294760,-0.029973816811835,0.126102147492653,0.8122557658665
1600,4,297290,0.0654197713816122,0.125538688920677,0.602615197713998
1601,4,297499,0.0645214231603002,0.127088355809078,0.61198817273149
1602,4,297638,0.0650669184844584,0.126509018082049,0.607345697427967
1603,4,297848,0.00473357838734856,0.124679619049981,0.969736303263822
1604,4,298091,0.00234784339074634,0.125308696248386,0.985061915237509
1605,4,299599,-0.0371757119709836,0.126478076429857,0.76898407473023
1606,4,300038,0.137128635270757,0.271279820667067,0.61353174969223
1607,4,300148,0.0635099463528277,0.125927313929149,0.614338432481587
1608,4,302333,-0.198053407195781,0.209909320442101,0.346060866003147
1609,4,302334,-0.292515091197467,0.202113749592327,0.148706111223502
1610,4,302346,0.378485403023344,0.260052454533916,0.146441884252435
1611,4,302347,0.0811968528860882,0.273109741416113,0.76640865029502
1612,4,302611,-0.0938472039358809,0.124647924438781,0.452012863158903
1613,4,303009,-0.032311890286858,0.16133041094402,0.841373857856552
1614,4,303011,-0.0923934248665744,0.125933689090587,0.463638535809104
1615,4,304549,-0.0819328940358373,0.124925484827868,0.512345223194166
1616,4,307387,-0.0498955258071959,0.126887984309645,0.694390692853783
1617,4,308154,-0.0303104268914369,0.125597774057803,0.809439996414776
1618,4,311231,-0.032317159535347,0.124235388144689,0.794916350253785
1619,4,311787,-0.0639137902681871,0.124763866432615,0.60877678553842
1620,4,312488,-0.0191781014274805,0.126387614575924,0.87947841090841
1621,4,312611,-0.0477607900823418,0.125091175552688,0.702833643812635
1622,4,314015,-0.0155647350422838,0.124947189115866,0.900934482216608
1623,4,314192,0.00770877078369359,0.14073408745382,0.956348358941824
1624,4,315072,0.0522868142463666,0.138632079023982,0.706279523595649
1625,4,320017,0.100000352243206,0.126282703697974,0.428964271108963
1626,4,320510,0.0935143439678004,0.125167815729602,0.455493459723201
1627,4,328073,0.0595590179285955,0.125058899675303,0.634192524859982
1628,4,331098,0.108294602752452,0.130146237110013,0.405915405991682
1629,4,336922,0.0615007207478357,0.12474158390774,0.622301463522303
1630,4,340555,0.139889392158967,0.129946103496823,0.282430572342463
1631,4,351322,0.194722907139659,0.124289947082222,0.118084842593216
1632,4,353020,0.151042355248381,0.12410445123433,0.224395058376377
1633,4,355411,0.0905746909696881,0.142021198828116,0.524046811635456
1634,4,355467,-0.159972629456218,0.27397049867777,0.559657430715256
1635,4,355569,0.270730170243109,0.251671606329072,0.282783636218649
1636,4,356055,0.0497014881636089,0.125041221406373,0.691253161185772
1637,4,356492,0.0310940989972133,0.124990618936053,0.803682239208472
1638,4,356541,0.0332561440590364,0.124771970143663,0.789982542035581
1639,4,356853,0.0264678266275705,0.127211709731608,0.835301136569766
1640,4,356935,0.0730218628275269,0.130280012724799,0.575494436601095
1641,4,357632,0.0855967989252764,0.124890692714096,0.493557943413931
1642,4,357802,0.103714596259013,0.125073038245361,0.407533372286357
1643,4,362032,0.160199783883578,0.124661653969269,0.199608021976404
1644,4,362199,0.133406559471098,0.125879497065288,0.289962121405564
1645,4,362266,0.141518938640557,0.128174085524975,0.270295279575894
1646,4,363194,0.129902851650395,0.124606694775193,0.297891971572279
1647,4,364690,0.122036030903667,0.127681234211141,0.339834070736121
1648,4,368078,0.152495692310411,0.124005379186744,0.219609481259683
1649,4,368457,0.159939213541844,0.125902402385181,0.204799183063491
1650,4,369171,0.169276182303818,0.127566861861989,0.185379441778348
1651,4,369403,0.187286760152136,0.125035343073866,0.135060531785816
1652,4,370869,0.190620867263002,0.216868123076618,0.38001472920802
1653,4,370874,0.155935037421498,0.139253244519849,0.263562606277967
1654,4,370948,0.166478042891451,0.148644584485777,0.263486347953308
1655,4,370964,0.178228348964586,0.486549833030598,0.71435278623372
1656,4,372110,0.188916954523269,0.125261711039046,0.132403424788084
1657,4,375648,0.303610111145987,0.127566809736208,0.01784266941142
1658,4,375688,0.242049696738172,0.126456158503197,0.0564157271563427
1659,4,376511,0.20836199452256,0.124866326984663,0.0960673826986985
1660,4,378801,0.248189434369013,0.132161453498953,0.0612154797735915
1661,4,380252,0.265934224961261,0.124272704212039,0.0330459560325294
1662,4,382176,0.199965154253746,0.124655504348286,0.109576996034919
1663,4,383443,0.259019213756992,0.126331463057846,0.0410719004554026
1664,4,383482,0.208526253802398,0.159976895002009,0.193261334623417
1665,4,383485,0.237670447640306,0.160675988490607,0.139981128700879
1666,4,383639,0.527544101855794,0.247068309893064,0.0334313943074862
1667,4,383641,0.534659487206174,0.246962011011231,0.0310614010641459
1668,4,383644,0.527544101855794,0.247068309893064,0.0334313943074862
1669,4,383646,0.527544101855794,0.247068309893064,0.0334313943074862
1670,4,383666,0.475234074260014,0.247133302288242,0.0552859222840542
1671,4,383669,0.475234074260014,0.247133302288242,0.0552859222840542
1672,4,383671,0.461865964604431,0.247205091125438,0.0625412913469223
1673,4,383673,0.466873902204282,0.247154925973493,0.0597122542526284
1674,4,383681,0.4834156244711,0.247041306367695,0.0511564582730841
1675,4,383923,0.183609150885189,0.286902746501217,0.522607242912422
1676,4,383923,0.523645043775206,0.330948520607554,0.114486818053731
1677,4,384094,0.257927996141941,0.124109707938424,0.038410658145191
1678,4,384191,0.192132582820479,0.13483140541381,0.155045380539427
1679,4,384602,0.24185565473367,0.124082025650158,0.0520681023968284
1680,4,384607,0.24185565473367,0.124082025650158,0.0520681023968284
1681,4,388305,0.155843201283889,0.1244867463636,0.211440316933223
1682,4,388542,0.16240893290287,0.125366975551781,0.19600526732686
1683,4,390389,0.254966629830241,0.142996000041156,0.0754400599380292
1684,4,390909,0.167839567485826,0.124434633321623,0.178260334487595
1685,4,397927,0.173241500816717,0.126929051422549,0.173163598774843
1686,4,400669,0.157235389630633,0.142051249404349,0.269094342609353
1687,4,400864,0.232742608710218,0.155464509345339,0.135266358036953
1688,4,404981,0.231765236168769,0.124678991272104,0.063873943316704
1689,4,405202,0.50111988592116,0.253290369416373,0.0486560801525706
1690,4,405368,0.263813761809178,0.126984235203669,0.0384750168130493
1691,4,408981,0.256010917985886,0.125260167030057,0.0417117976472515
1692,4,411785,0.0319786708090675,0.248395134244052,0.897635804774875
1693,4,413029,0.187149230458742,0.127949961089603,0.14444603063754
1694,4,413957,0.0670193903864119,0.126344473521442,0.596133688557148
1695,4,414243,0.120797144125945,0.125915559488979,0.33803886378239
1696,4,415928,0.176002623780795,0.124306700775593,0.157694113116485
1697,4,419709,0.141450582126658,0.12477166294011,0.257700003063499
1698,4,420255,0.145122337614995,0.124759717310363,0.245528098162461
1699,4,421542,0.148329431832301,0.12468237985416,0.234980248326693
1700,4,422070,0.194876861134827,0.12493905870001,0.119709029658627
1701,4,422545,0.2134356239553,0.124559212805918,0.0874934857320104
1702,4,425689,0.200573712626368,0.124778911049493,0.108853500655447
1703,4,425858,0.157983247506111,0.125718237024001,0.20971297433618
1704,4,427105,-0.0413488029342899,0.196500098888252,0.833456319528578
1705,4,428805,-0.0891817664935104,0.266332628887529,0.737936313297079
1706,4,428805,0.6010881033196,0.252293040035072,0.0177243540054372
1707,4,428826,0.175393379862149,0.128460018589598,0.173011305282827
1708,4,428861,0.192130043500118,0.125489637805376,0.126654383293517
1709,4,433301,0.197649858141835,0.125485735022253,0.116134135745698
1710,4,433554,0.170832372547314,0.125405159072624,0.173989593214493
1711,4,434256,0.212336501143745,0.125491254893638,0.0915203727801185
1712,4,434351,0.224821167148074,0.125265368894575,0.073547498998089
1713,4,435289,0.034080757473482,0.223919346498323,0.87911532591655
1714,4,435291,0.034080757473482,0.223919346498323,0.87911532591655
1715,4,442926,0.11396204573623,0.126138264320611,0.366893005697528
1716,4,444482,-0.0492491799847041,0.187462800555925,0.792923963996605
1717,4,445208,0.0942581386922128,0.126475515444123,0.456605718591589
1718,4,446835,0.127611338470196,0.129848424047429,0.326392970146441
1719,4,449745,-0.416104161779282,0.477398890401844,0.384015277967988
1720,4,449788,0.138358871091615,0.279990225059794,0.621503312932039
1721,4,450801,0.10715822413162,0.12679171809297,0.398598660702996
1722,4,451837,0.0852120047251723,0.127094639722508,0.503002326397917
1723,4,452907,0.353897697990886,0.454192366929261,0.436395613283406
1724,4,452907,-0.0581447598934342,0.263229858487315,0.825306038262035
1725,4,454081,0.125732794678297,0.127176806119615,0.323513715052037
1726,4,454191,0.104756887101505,0.127911323713217,0.41335005978827
1727,4,454676,0.116916108119378,0.127200630984833,0.358646197735979
1728,4,454817,0.128277612141543,0.127747020842631,0.315992475425301
1729,4,454913,0.1220023992308,0.127564395283332,0.339525449332757
1730,4,455054,0.102517947337069,0.137845437325402,0.457542637945182
1731,4,455170,0.156462822398765,0.127161350165691,0.219356349230765
1732,4,458042,0.158045412654826,0.126387272108443,0.211950622420467
1733,4,458282,0.195907147034893,0.128849732328276,0.129297832011247
1734,4,458401,0.169523920961831,0.127610754617059,0.184889180994726
1735,4,461656,0.183158273137873,0.126544993322487,0.148678926661151
1736,4,461812,0.186605425675916,0.125895928180155,0.139173985925288
1737,4,462685,0.204623657281171,0.126185363393961,0.105779326397673
1738,4,463276,0.221244024429422,0.125857464692394,0.0796322938705589
1739,4,463970,0.167170781032126,0.126585777872014,0.187486087043789
1740,4,464078,0.179231590220099,0.12630716538705,0.156777390320159
1741,4,464336,0.164362225752212,0.126131893991546,0.193390627898215
1742,4,464368,0.1712025388848,0.126360488794918,0.176324146702817
1743,4,466223,0.1348669238116,0.126972792105018,0.288883801618238
1744,4,466334,0.117652369025656,0.127087332292525,0.355203173031676
1745,4,471707,0.204297493474128,0.13676145597625,0.136115020231152
1746,4,472549,-0.19717418736422,0.583061875718495,0.735435916055926
1747,4,472918,0.118786180580501,0.127699496623473,0.352902783787065
1748,4,473492,0.0958165435478429,0.126313488519025,0.448621103992341
1749,4,473912,0.0646853763224102,0.126728841806813,0.610073835428924
1750,4,474265,0.106429974942554,0.1261722905385,0.39950393569734
1751,4,474320,0.112463701551241,0.127006313376015,0.376491459587424
1752,4,474321,0.112463701551241,0.127006313376015,0.376491459587424
1753,4,474625,0.118771574689377,0.126509052918376,0.348455580678
1754,4,474628,0.120800884029854,0.126862290728352,0.341636665487675
1755,4,476164,0.11666676580481,0.129189994156025,0.367108020865015
1756,4,476181,0.125224981686082,0.128622938435355,0.330930777617471
1757,4,476291,0.152506039726934,0.141221814662092,0.280922090898628
1758,4,476833,0.0776153636498609,0.1270895826805,0.541782068536916
1759,4,478092,0.0712021876961042,0.126230216454343,0.5730673289934
1760,4,479557,0.0638810644155603,0.126389176545649,0.613571268615576
1761,4,480076,0.118657497857508,0.126496935370609,0.348872056490384
1762,4,481074,0.105421436036525,0.126291812212748,0.404425964534624
1763,4,482472,0.326123874821884,0.1877866011035,0.0833173216567537
1764,4,482653,0.156743965906243,0.133349441565022,0.240611825195171
1765,4,484100,0.156444224613524,0.134601792993341,0.245909191795156
1766,4,485199,0.0942459670633884,0.126589268251742,0.457068145187604
1767,4,485454,0.150190372401178,0.126727391079291,0.236757233607315
1768,4,487562,0.126490655048762,0.127723279178619,0.322681781700166
1769,4,487957,0.153219431908579,0.13107343221137,0.243209031608496
1770,4,491790,0.134735417347154,0.128023650482384,0.293324020693927
1771,4,492455,0.186762359743371,0.132533642125875,0.159665363572757
1772,4,493748,0.149942356180652,0.128988045159613,0.245837369033556
1773,4,495614,0.136821450137467,0.127635574532863,0.284466024279197
1774,4,497124,0.107975077999969,0.127267221926695,0.396783319683064
1775,4,497529,0.111695595772888,0.127819934138187,0.382793412364
