Chromosome_Name,strand,feature_type,gene_class,husinga_classification,systematic_id,common_name,Experiment_ID,Experiment_Start,Experiment_End,Experiment_Length
CHR5,+,03_TFO,03a_TF,TFIID-dominated,YEL030W,ECM10,ST0830,94208.0,96577.0,2369.0
CHR9,+,03_TFO,03a_TF,TFIID-dominated,YIL108W,nan,ST1608,160659.0,163028.0,2369.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGR191W,HIP1,ST1330,880189.0,882582.0,2393.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR237W,BCH1,ST2664,743681.0,746074.0,2393.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL022W,STT3,ST1186,452325.0,454718.0,2393.0
CHR1,+,03_TFO,03a_TF,TFIID-dominated,YAR035W,YAT1,ST0045,189996.0,192397.0,2401.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL066W,SGF73,ST1165,377423.0,379824.0,2401.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOL015W,IRC10,ST3067,296424.0,298825.0,2401.0
CHR8,+,03_TFO,03a_TF,SAGA-dominated,YHL028W,WSC4,ST1395,48218.0,50627.0,2409.0
CHR13,+,03_TFO,03a_TF,TFIID-dominated,YMR100W,MUB1,ST2570,465953.0,468362.0,2409.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOR206W,NOC2,ST3215,727488.0,729905.0,2417.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR299W,ECM38,ST2326,725894.0,728319.0,2425.0
CHR13,+,03_TFO,03a_TF,TFIID-dominated,YMR179W,SPT21,ST2622,619801.0,622226.0,2425.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR299W,BUD7,ST3266,878316.0,880741.0,2425.0
CHR9,+,03_TFO,03a_TF,TFIID-dominated,YIL123W,SIM1,ST1596,127456.0,129892.0,2436.0
CHR15,+,03_TFO,03a_TF,SAGA-dominated,YOR337W,TEA1,ST3288,954309.0,956750.0,2441.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKL078W,DHR2,ST2001,288734.0,291175.0,2441.0
CHR10,+,03_TFO,03b_COF,TFIID-dominated,YJL033W,HCA4,ST1807,383804.0,386245.0,2441.0
CHR11,+,03_TFO,03b_COF,TFIID-dominated,YKL034W,TUL1,ST2031,371736.0,374177.0,2441.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR020W,GAL1,ST0113,278855.0,281304.0,2449.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL114W,nan,ST1127,293215.0,295664.0,2449.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR353W,BUD8,ST2350,833879.0,836328.0,2449.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLL008W,DRS1,ST2145,131681.0,134154.0,2473.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLL001W,DNM1,ST2150,147849.0,150330.0,2481.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGR003W,CUL3,ST1198,500118.0,502615.0,2497.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL212W,VID27,ST2781,247401.0,249898.0,2497.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR363W,ESC2,ST0694,1198988.0,1201493.0,2505.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR114W,RAD16,ST0168,467165.0,469670.0,2505.0
CHR5,+,03_TFO,03a_TF,TFIID-dominated,YER015W,FAA2,ST0863,184473.0,186978.0,2505.0
CHR5,+,03_TFO,03b_COF,TFIID-dominated,YER040W,GLN3,ST0880,229713.0,232218.0,2505.0
CHR13,+,03_TFO,03a_TF,TFIID-dominated,YML017W,PSP2,ST2491,236512.0,239025.0,2513.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL101W,AVT4,ST2846,434808.0,437329.0,2521.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR063W,RIM9,ST2550,397041.0,399570.0,2529.0
CHR15,+,03_TFO,03b_COF,SAGA-dominated,YOR208W,PTP2,ST3216,733712.0,736249.0,2537.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR274W,MCM5,ST2316,691534.0,694079.0,2545.0
CHR1,+,03_TFO,03b_COF,SAGA-dominated,YAL053W,FLC2,ST0011,45759.0,48304.0,2545.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOL076W,MDM20,ST3029,186977.0,189522.0,2545.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR168W,GLN4,ST3192,649280.0,651833.0,2553.0
CHR14,+,03_TFO,03a_TF,SAGA-dominated,YNR044W,AGA1,ST2947,703353.0,705914.0,2561.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR084W,STE12,ST1473,273854.0,276415.0,2561.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKR090W,PXL1,ST2107,608690.0,611251.0,2561.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPL207W,TYW1,ST3371,159849.0,162418.0,2569.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR019W,STB4,ST2521,312233.0,314802.0,2569.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR019W,nan,ST3095,367841.0,370418.0,2577.0
CHR5,+,03_TFO,03b_COF,TFIID-dominated,YER171W,RAD3,ST0961,526933.0,529518.0,2585.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR233W,KIN4,ST3228,775648.0,778241.0,2593.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL234W,"ADE5,7",ST1054,56385.0,58986.0,2601.0
CHR2,+,03_TFO,03b_COF,TFIID-dominated,YBR212W,NGR1,ST0222,647452.0,650061.0,2609.0
CHR6,+,03_TFO,03b_COF,TFIID-dominated,YFR002W,NIC96,ST1006,149997.0,152606.0,2609.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL205W,POX1,ST1075,107974.0,110591.0,2617.0
CHR10,+,03_TFO,03a_TF,TFIID-dominated,YJL051W,IRC8,ST1794,339708.0,342333.0,2625.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL180W,TCO89,ST3389,205241.0,207866.0,2625.0
CHR3,+,03_TFO,03a_TF,TFIID-dominated,YCL054W,SPB1,ST0278,31432.0,34065.0,2633.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR178W,STB5,ST1539,459251.0,461884.0,2633.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR373W,NUD1,ST3311,1036772.0,1039405.0,2633.0
CHR3,+,03_TFO,03b_COF,TFIID-dominated,YCR106W,RDS1,imputed,310888.0,313526.0,2638.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGR199W,PMT6,ST1335,897469.0,900110.0,2641.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLR352W,nan,ST2349,830951.0,833592.0,2641.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPL018W,CTF19,ST3492,517252.0,519901.0,2649.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL216W,RAP1,ST2777,241585.0,244258.0,2673.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR057W,MNL2,ST2182,255247.0,257928.0,2681.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDL138W,RGT2,ST0410,213063.0,215752.0,2689.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL126W,SPC98,ST2832,387128.0,389817.0,2689.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR116W,COX23,ST1494,341725.0,344422.0,2697.0
CHR10,+,03_TFO,03a_TF,TFIID-dominated,YJL102W,MEF2,ST1764,231139.0,233844.0,2705.0
CHR2,+,03_TFO,03b_COF,TFIID-dominated,YBR237W,PRP5,ST0236,691924.0,694637.0,2713.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL216W,KIP3,ST1065,84626.0,87347.0,2721.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR195W,SLK19,ST3211,712808.0,715545.0,2737.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDL122W,UBP1,ST0423,242240.0,244993.0,2753.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR289W,SNF5,ST0266,779651.0,782412.0,2761.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL298W,CLA4,ST2723,68722.0,71507.0,2785.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDL132W,CDC53,ST0414,224000.0,226785.0,2785.0
CHR5,+,03_TFO,03a_TF,SAGA-dominated,YER069W,"ARG5,6",ST0899,295354.0,298147.0,2793.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOL036W,nan,ST3054,256354.0,259163.0,2809.0
CHR1,+,03_TFO,03b_COF,TFIID-dominated,YAL041W,CDC24,ST0015,62789.0,65606.0,2817.0
CHR11,+,03_TFO,03b_COF,TFIID-dominated,YKR064W,OAF3,ST2092,562473.0,565290.0,2817.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL112W,DBP2,ST2839,413600.0,416417.0,2817.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL186W,UBP10,ST2797,289312.0,292145.0,2833.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL189W,GUP2,ST3383,188129.0,190962.0,2833.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL126W,NAN1,ST3420,310169.0,313002.0,2833.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR225W,nan,imputed,670557.0,673399.0,2842.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR073W,RDH54,ST0148,383139.0,385996.0,2857.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGR056W,RSC1,ST1235,601606.0,604471.0,2865.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNR047W,FPK1,ST2951,708465.0,711330.0,2865.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR103W,SBE22,ST1484,320205.0,323078.0,2873.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR092W,SUL2,ST2205,323519.0,326392.0,2873.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL321W,VNX1,ST2713,34673.0,37546.0,2873.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL093W,SPC105,ST1144,334783.0,337664.0,2881.0
CHR2,+,03_TFO,03b_COF,TFIID-dominated,YBR284W,nan,ST0262,770891.0,773780.0,2889.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDL154W,MSH5,ST0401,178199.0,181096.0,2897.0
CHR5,+,03_TFO,03a_TF,TFIID-dominated,YER032W,FIR1,ST0876,214993.0,217890.0,2897.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL073W,HSF1,ST1160,368455.0,371352.0,2897.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YML109W,ZDS2,ST2431,51568.0,54513.0,2945.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKL072W,STB6,ST2004,299398.0,302350.0,2952.0
CHR10,+,03_TFO,03a_TF,TFIID-dominated,YJL089W,SIP4,ST1773,265812.0,268765.0,2953.0
CHR13,+,03_TFO,03a_TF,TFIID-dominated,YMR086W,SEG1,ST2564,439137.0,442098.0,2961.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL243W,SLA2,ST2757,188001.0,190962.0,2961.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLL003W,SFI1,ST2148,143145.0,146106.0,2961.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR409W,SIZ1,ST0726,1289380.0,1292365.0,2985.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL238W,CSE1,ST1053,49544.0,52537.0,2993.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR185W,RTP1,ST2626,628969.0,631970.0,3001.0
CHR5,+,03_TFO,03a_TF,TFIID-dominated,YEL043W,nan,ST0821,70432.0,73449.0,3017.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLR129W,DIP2,ST2229,399607.0,402624.0,3017.0
CHR9,+,03_TFO,03b_COF,TFIID-dominated,YIR023W,DAL81,ST1685,399731.0,402756.0,3025.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL139W,FLC3,ST1111,245397.0,248438.0,3041.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR205W,SCH9,ST1561,508907.0,511956.0,3049.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDR466W,PKH3,ST0759,1395020.0,1398069.0,3049.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR125W,STO1,ST2586,517465.0,520522.0,3057.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL137W,SEC27,ST1112,249821.0,252894.0,3073.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL085W,MKT1,ST2858,466872.0,469945.0,3073.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR113W,AZF1,ST3160,533968.0,537049.0,3081.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR124W,EPO1,ST2585,514185.0,517274.0,3089.0
CHR9,+,03_TFO,03a_TF,TFIID-dominated,YIL130W,ASG1,ST1591,102656.0,105753.0,3097.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGL014W,PUF4,ST1191,465733.0,468846.0,3113.0
CHR3,+,03_TFO,03a_TF,SAGA-dominated,YCR091W,KIN82,ST0350,274356.0,277477.0,3121.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR325W,YCG1,ST0668,1117111.0,1120250.0,3139.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDL073W,AHK1,ST0448,326440.0,329585.0,3145.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDR356W,SPC110,ST0690,1186075.0,1189220.0,3145.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKL171W,NNK1,ST1945,127310.0,130463.0,3153.0
CHR8,+,03_TFO,03b_COF,TFIID-dominated,YHR172W,SPC97,ST1534,448145.0,451298.0,3153.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL287W,SEC21,ST2732,91802.0,94963.0,3161.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR084W,MIS1,ST0152,410980.0,414149.0,3169.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKL015W,PUT3,ST2042,408456.0,411625.0,3169.0
CHR3,+,03_TFO,03a_TF,TFIID-dominated,YCL024W,KCC4,ST0291,79105.0,82322.0,3217.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDR060W,MAK21,ST0521,570573.0,573798.0,3225.0
CHR5,+,03_TFO,03a_TF,SAGA-dominated,YER070W,RNR1,ST0900,298738.0,301979.0,3241.0
CHR6,+,03_TFO,03a_TF,TFIID-dominated,YFR030W,MET10,ST1022,213204.0,216469.0,3265.0
CHR9,+,03_TFO,03b_COF,TFIID-dominated,YIL128W,MET18,ST1592,113728.0,116993.0,3265.0
CHR9,+,03_TFO,03b_COF,TFIID-dominated,YIL112W,HOS4,ST1605,151563.0,154828.0,3265.0
CHR1,+,03_TFO,03a_TF,TFIID-dominated,YAL051W,OAF1,ST0012,48511.0,51798.0,3287.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR154W,RTT107,ST1519,402926.0,406215.0,3289.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPR055W,SEC8,ST3540,667637.0,670934.0,3297.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL125W,KAP120,ST3421,313241.0,316546.0,3305.0
CHR13,+,03_TFO,03a_TF,TFIID-dominated,YMR231W,PEP5,ST2660,733505.0,736834.0,3329.0
CHR10,+,03_TFO,03b_COF,TFIID-dominated,YJR089W,BIR1,ST1867,587534.0,590871.0,3337.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBL063W,KIP1,ST0065,101868.0,105221.0,3353.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR103W,STE5,ST0545,657790.0,661151.0,3361.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOL034W,SMC5,ST3056,259896.0,263257.0,3361.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBL085W,BOI1,ST0057,63539.0,66924.0,3385.0
CHR6,+,03_TFO,03a_TF,TFIID-dominated,YFR040W,SAP155,ST1027,233941.0,237334.0,3393.0
CHR10,+,03_TFO,03a_TF,TFIID-dominated,YJR132W,NMD5,ST1897,669469.0,672902.0,3433.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL207W,SPT16,ST1074,98878.0,102311.0,3433.0
CHR5,+,03_TFO,03a_TF,TFIID-dominated,YER013W,PRP22,ST0861,178817.0,182274.0,3457.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL267W,PIK1,ST2744,140769.0,144242.0,3473.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDL185W,VMA1,ST0385,126679.0,130168.0,3489.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPR030W,CSR2,ST3524,627845.0,631342.0,3497.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPL160W,CDC60,ST3400,246921.0,250426.0,3505.0
CHR9,+,03_TFO,03b_COF,TFIID-dominated,YIL125W,KGD1,ST1594,122416.0,125929.0,3513.0
CHR9,+,03_TFO,03b_COF,TFIID-dominated,YIL031W,ULP2,ST1648,292465.0,295978.0,3513.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOL100W,PKH2,ST3010,128993.0,132514.0,3521.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL151W,NUT1,ST1105,217477.0,221006.0,3529.0
CHR11,+,03_TFO,03b_COF,TFIID-dominated,YKR082W,NUP133,ST2103,592761.0,596338.0,3577.0
CHR11,+,03_TFO,03b_COF,TFIID-dominated,YKR028W,SAP190,ST2069,493896.0,497474.0,3578.0
CHR9,+,03_TFO,03a_TF,TFIID-dominated,YIR033W,MGA2,ST1691,415979.0,419572.0,3593.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOR304W,ISW2,ST3269,884364.0,887973.0,3609.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOL051W,GAL11,ST3045,234762.0,238403.0,3641.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR032W,RAD5,ST2168,204919.0,208568.0,3649.0
CHR11,+,03_TFO,03b_COF,TFIID-dominated,YKR050W,TRK2,ST2081,526865.0,530522.0,3657.0
CHR1,+,03_TFO,03a_TF,TFIID-dominated,YAR042W,SWH1,ST0046,192588.0,196261.0,3673.0
CHR5,+,03_TFO,03b_COF,TFIID-dominated,YER176W,ECM32,ST0963,541653.0,545358.0,3705.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGR170W,PSD2,ST1320,837085.0,840830.0,3745.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGR134W,CAF130,ST1293,757581.0,761326.0,3745.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGR218W,CRM1,ST1348,932247.0,936008.0,3761.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL087W,TCB2,ST2856,462280.0,466049.0,3769.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLR096W,KIN2,ST2208,332343.0,336136.0,3793.0
CHR9,+,03_TFO,03b_COF,TFIID-dominated,YIL048W,NEO1,ST1634,261113.0,264938.0,3825.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOL045W,PSK2,ST3048,243042.0,246883.0,3841.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPL226W,NEW1,ST3359,121736.0,125593.0,3857.0
CHR6,+,03_TFO,03b_COF,SAGA-dominated,YFL008W,SMC1,ST1000,119389.0,123246.0,3857.0
CHR13,+,03_TFO,03a_TF,TFIID-dominated,YMR128W,ECM16,ST2588,523657.0,527570.0,3913.0
CHR8,+,03_TFO,03b_COF,TFIID-dominated,YHR155W,LAM1,ST1520,407014.0,410927.0,3913.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL012W,RRP12,ST3495,529613.0,533534.0,3921.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL091W,NST1,ST2853,452272.0,456201.0,3929.0
CHR10,+,03_TFO,03b_COF,TFIID-dominated,YJL092W,SRS2,ST1771,257140.0,261077.0,3937.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL036W,PMA2,ST3483,482277.0,486221.0,3944.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YML081W,TDA9,ST2447,104640.0,108585.0,3945.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKR096W,ESL2,ST2113,626483.0,630542.0,4059.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOR336W,KRE5,ST3287,949741.0,953862.0,4121.0
CHR13,+,03_TFO,03b_COF,TFIID-dominated,YMR129W,POM152,ST2589,527785.0,531922.0,4137.0
CHR9,+,03_TFO,03a_TF,TFIID-dominated,YIL159W,BNR1,ST1575,41792.0,46025.0,4233.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR301W,CFT1,ST0653,1063280.0,1067521.0,4241.0
CHR7,+,03_TFO,03a_TF,TFIID-dominated,YGR270W,YTA7,imputed,1027300.0,1031579.0,4279.0
CHR6,+,03_TFO,03a_TF,TFIID-dominated,YFL036W,RPO41,ST0984,58545.0,62842.0,4297.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPR026W,ATH1,ST3520,614797.0,619102.0,4305.0
CHR9,+,03_TFO,03a_TF,TFIID-dominated,YIL126W,STH1,ST1593,117808.0,122201.0,4393.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPR164W,MMS1,ST3606,870662.0,875143.0,4481.0
CHR5,+,03_TFO,03b_COF,TFIID-dominated,YEL022W,GEA2,ST0835,111336.0,115873.0,4537.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLR371W,ROM2,ST2364,862519.0,867056.0,4537.0
CHR14,+,03_TFO,03a_TF,TFIID-dominated,YNL088W,TOP2,ST2855,457632.0,462177.0,4545.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDR464W,SPP41,ST0758,1388748.0,1393317.0,4569.0
CHR1,+,03_TFO,03a_TF,TFIID-dominated,YAL017W,PSK1,ST0026,119861.0,124446.0,4585.0
CHR10,+,03_TFO,03a_TF,TFIID-dominated,YJL019W,MPS3,ST1813,402796.0,407381.0,4585.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLL021W,SPA2,ST2137,100809.0,105402.0,4593.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGR116W,SPT6,ST1276,720342.0,724951.0,4609.0
CHR2,+,03_TFO,03b_COF,TFIID-dominated,YBL079W,NUP170,ST0059,75187.0,79828.0,4641.0
CHR15,+,03_TFO,03a_TF,TFIID-dominated,YOR291W,YPK9,ST3260,860883.0,865604.0,4721.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR334W,SWR1,ST0672,1135729.0,1140514.0,4785.0
CHR5,+,03_TFO,03b_COF,TFIID-dominated,YER164W,CHD1,ST0955,505093.0,509894.0,4801.0
CHR15,+,03_TFO,03b_COF,TFIID-dominated,YOL004W,SIN3,ST3077,316728.0,321593.0,4865.0
CHR4,+,03_TFO,03a_TF,TFIID-dominated,YDR127W,ARO1,ST0557,704406.0,709287.0,4881.0
CHR10,+,03_TFO,03a_TF,TFIID-dominated,YJR138W,IML1,ST1900,684541.0,689518.0,4977.0
CHR3,+,03_TFO,03a_TF,TFIID-dominated,YCL014W,BUD3,ST0293,96185.0,101258.0,5073.0
CHR3,+,03_TFO,03a_TF,SAGA-dominated,YCR089W,FIG2,ST0348,267148.0,272293.0,5145.0
CHR5,+,03_TFO,03b_COF,TFIID-dominated,YER166W,DNF1,ST0957,512381.0,517549.0,5168.0
CHR8,+,03_TFO,03b_COF,TFIID-dominated,YHL030W,ECM29,ST1394,40066.0,45779.0,5713.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPL231W,FAS2,ST3355,108584.0,114369.0,5785.0
CHR8,+,03_TFO,03b_COF,TFIID-dominated,YHR023W,MYO1,ST1427,151624.0,157577.0,5953.0
CHR7,+,03_TFO,03b_COF,SAGA-dominated,YGR271W,SLH1,ST1377,1031771.0,1037796.0,6025.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGR217W,CCH1,ST1347,924655.0,930840.0,6185.0
CHR12,+,03_TFO,03b_COF,TFIID-dominated,YLR422W,DCK1,ST2392,965746.0,971987.0,6241.0
CHR3,+,03_TFO,03a_TF,TFIID-dominated,YCR093W,CDC39,ST0351,280044.0,286525.0,6481.0
CHR3,+,03_TFO,03b_COF,TFIID-dominated,YCR032W,BPH1,ST0319,179413.0,186054.0,6641.0
CHR6,+,03_TFO,03b_COF,TFIID-dominated,YFL007W,BLM10,ST1001,123349.0,129990.0,6641.0
CHR14,+,03_TFO,03b_COF,TFIID-dominated,YNL262W,POL2,ST2747,148193.0,154914.0,6721.0
CHR16,+,03_TFO,03b_COF,TFIID-dominated,YPL085W,SEC16,ST3448,386885.0,393622.0,6737.0
CHR6,+,03_TFO,03a_TF,TFIID-dominated,YFR019W,FAB1,ST1015,184492.0,191397.0,6905.0
CHR11,+,03_TFO,03a_TF,TFIID-dominated,YKR102W,FLO10,ST2119,642959.0,650048.0,7089.0
CHR2,+,03_TFO,03a_TF,TFIID-dominated,YBR136W,MEC1,ST0177,505629.0,512966.0,7337.0
CHR10,+,03_TFO,03b_COF,TFIID-dominated,YJR066W,TOR1,ST1859,559382.0,566911.0,7529.0
CHR12,+,03_TFO,03a_TF,TFIID-dominated,YLR454W,FMP27,ST2413,1043881.0,1051954.0,8073.0
CHR7,+,03_TFO,03b_COF,TFIID-dominated,YGL195W,GCN1,ST1080,131492.0,139613.0,8121.0
CHR16,+,03_TFO,03a_TF,TFIID-dominated,YPR116W,RRG8,ST3575,758636.0,767525.0,8889.0
CHR4,+,03_TFO,03b_COF,TFIID-dominated,YDR457W,TOM1,ST0753,1369660.0,1379701.0,10041.0
CHR8,+,03_TFO,03a_TF,TFIID-dominated,YHR099W,TRA1,ST1481,302669.0,314062.0,11393.0
CHR10,+,04_UNB,04b_UNB,TFIID-dominated,YJL136W-A,nan,imputed,156099.0,156322.0,223.0
CHR8,+,04_UNB,04b_UNB,TFIID-dominated,YHL015W-A,nan,imputed,74629.0,74852.0,223.0
CHR7,+,04_UNB,04b_UNB,TFIID-dominated,YGR174W-A,nan,ST1322,846517.0,846742.0,225.0
CHR13,+,04_UNB,04b_UNB,TFIID-dominated,YMR242W-A,nan,imputed,754227.0,754456.0,229.0
CHR5,+,04_UNB,04a_RSC_HS,TFIID-dominated,YER138W-A,nan,imputed,449404.0,449648.0,244.0
CHR2,+,04_UNB,04b_UNB,TFIID-dominated,YBL100W-C,nan,imputed,28357.0,28616.0,259.0
CHR4,+,04_UNB,04b_UNB,TFIID-dominated,YDL159W-A,nan,imputed,172112.0,172383.0,271.0
CHR15,+,04_UNB,04b_UNB,TFIID-dominated,YOL132W,GAS4,ST2993,72417.0,72690.0,273.0
CHR14,+,04_UNB,04b_UNB,TFIID-dominated,YNL067W-B,nan,imputed,499347.0,499627.0,280.0
CHR9,+,04_UNB,04b_UNB,TFIID-dominated,YIL105W-A,nan,imputed,167594.0,167874.0,280.0
CHR8,+,04_UNB,04b_UNB,TFIID-dominated,YHR175W-A,nan,imputed,453488.0,453777.0,289.0
CHR4,+,04_UNB,04b_UNB,TFIID-dominated,YDR194W-A,nan,imputed,848001.0,848293.0,292.0
