seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrVII,rossi_2021_promoters,promoter,92290.0,92550.0,1,+,.,Name=NCS6;Desc=nan,YGL211W_NFR/NDR
chrV,rossi_2021_promoters,promoter,474774.0,475056.0,1,+,.,Name=OXA1;Desc=stable,YER154W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,336258.0,336635.0,1,+,.,Name=YGP1;Desc=stable,YNL160W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,82552.0,82837.0,1,+,.,Name=PUS4;Desc=stable,YNL292W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,537151.0,537412.0,1,+,.,Name=nan;Desc=nan,YOR114W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,767453.0,767766.0,1,+,.,Name=MRI1;Desc=fragile,YPR118W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,814068.0,814334.0,1,+,.,Name=TAZ1;Desc=fragile,YPR140W_NFR/NDR
chrII,rossi_2021_promoters,promoter,739579.0,739861.0,1,+,.,Name=REI1;Desc=stable,YBR267W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,63212.0,63449.0,1,+,.,Name=STE50;Desc=stable,YCL032W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,108421.0,108705.0,1,+,.,Name=LEU5;Desc=fragile,YHR002W_NFR/NDR
chrX,rossi_2021_promoters,promoter,71143.0,71401.0,1,+,.,Name=nan;Desc=stable,YJL193W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,286024.0,286275.0,1,+,.,Name=KAR1;Desc=stable,YNL188W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,532499.0,532689.0,1,+,.,Name=COG5;Desc=stable,YNL051W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1108447.0,1108716.0,1,+,.,Name=ASP1;Desc=stable,YDR321W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,330462.0,330646.0,1,+,.,Name=RSF1;Desc=stable,YMR030W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,406052.0,406344.0,1,+,.,Name=AVO2;Desc=stable,YMR068W_NFR/NDR
chrX,rossi_2021_promoters,promoter,36241.0,36448.0,1,+,.,Name=PEX2;Desc=fragile,YJL210W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,850975.0,851242.0,1,+,.,Name=CBS2;Desc=stable,YDR197W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,745823.0,746573.0,1,+,.,Name=nan;Desc=stable,YGR127W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,129247.0,129510.0,1,+,.,Name=VPS29;Desc=nan,YHR012W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,221193.0,221353.0,1,+,.,Name=YOX1;Desc=stable,YML027W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,272162.0,272410.0,1,+,.,Name=NSE4;Desc=stable,YDL105W_NFR/NDR
chrX,rossi_2021_promoters,promoter,324190.0,324940.0,1,+,.,Name=YHC3;Desc=stable,YJL059W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,256470.0,256764.0,1,+,.,Name=MTC2;Desc=fragile,YKL098W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,152512.0,152751.0,1,+,.,Name=MAK32;Desc=stable,YCR019W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1184417.0,1184695.0,1,+,.,Name=TRP4;Desc=fragile,YDR354W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,202469.0,202744.0,1,+,.,Name=nan;Desc=stable,YGL159W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,43127.0,43366.0,1,+,.,Name=TAD1;Desc=stable,YGL243W_NFR/NDR
chrI,rossi_2021_promoters,promoter,129011.0,129281.0,1,+,.,Name=DEP1;Desc=stable,YAL013W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,698601.0,698818.0,1,+,.,Name=MRL1;Desc=stable,YPR079W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,573387.0,573618.0,1,+,.,Name=nan;Desc=stable,YKR070W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,190086.0,190611.0,1,+,.,Name=ELO2;Desc=fragile,YCR034W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1181474.0,1181653.0,1,+,.,Name=YPQ2;Desc=fragile,YDR352W_NFR/NDR
chrII,rossi_2021_promoters,promoter,549488.0,549749.0,1,+,.,Name=CNS1;Desc=stable,YBR155W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,155809.0,156067.0,1,+,.,Name=HPM1;Desc=stable,YIL110W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1056267.0,1056508.0,1,+,.,Name=SUR2;Desc=fragile,YDR297W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,270745.0,271034.0,1,+,.,Name=SCS3;Desc=stable,YGL126W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,14347.0,14577.0,1,+,.,Name=COS9;Desc=stable,YKL219W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,494785.0,494986.0,1,+,.,Name=FOL3;Desc=stable,YMR113W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,848474.0,848748.0,1,+,.,Name=ABZ2;Desc=stable,YMR289W_NFR/NDR
chrII,rossi_2021_promoters,promoter,711333.0,711609.0,1,+,.,Name=RRT2;Desc=stable,YBR246W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,35314.0,35543.0,1,+,.,Name=PDE1;Desc=stable,YGL248W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,685660.0,685935.0,1,+,.,Name=PPG1;Desc=stable,YNR032W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,151623.0,151870.0,1,+,.,Name=OGG1;Desc=stable,YML060W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,486493.0,486765.0,1,+,.,Name=FAL1;Desc=stable,YDR021W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,963209.0,963445.0,1,+,.,Name=BTT1;Desc=stable,YDR252W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,441148.0,441430.0,1,+,.,Name=CKA2;Desc=fragile,YOR061W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1030553.0,1030861.0,1,+,.,Name=FPR4;Desc=fragile,YLR449W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,363827.0,364123.0,1,+,.,Name=REX3;Desc=fragile,YLR107W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,680845.0,681116.0,1,+,.,Name=DCS1;Desc=stable,YLR270W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,317140.0,317345.0,1,+,.,Name=USE1;Desc=stable,YGL098W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,355511.0,355787.0,1,+,.,Name=nan;Desc=fragile,YGL082W_NFR/NDR
chrX,rossi_2021_promoters,promoter,460167.0,460390.0,1,+,.,Name=GPI14;Desc=stable,YJR013W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,69941.0,70171.0,1,+,.,Name=RNQ1;Desc=stable,YCL028W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,522029.0,522298.0,1,+,.,Name=nan;Desc=stable,YGR016W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,97111.0,97323.0,1,+,.,Name=SIP2;Desc=stable,YGL208W_NFR/NDR
chrX,rossi_2021_promoters,promoter,696950.0,697169.0,1,+,.,Name=nan;Desc=stable,YJR142W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,271657.0,271902.0,1,+,.,Name=CUE2;Desc=stable,YKL090W_NFR/NDR
chrII,rossi_2021_promoters,promoter,744621.0,744882.0,1,+,.,Name=EFM2;Desc=stable,YBR271W_NFR/NDR
chrVI,rossi_2021_promoters,promoter,146870.0,147175.0,1,+,.,Name=DEG1;Desc=stable,YFL001W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,718593.0,718860.0,1,+,.,Name=DAM1;Desc=stable,YGR113W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,93384.0,93576.0,1,+,.,Name=OM45;Desc=stable,YIL136W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,146060.0,146290.0,1,+,.,Name=RTT109;Desc=stable,YLL002W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,416595.0,416792.0,1,+,.,Name=RKM5;Desc=stable,YLR137W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,701633.0,701915.0,1,+,.,Name=MVD1;Desc=fragile,YNR043W_NFR/NDR
chrX,rossi_2021_promoters,promoter,392168.0,392429.0,1,+,.,Name=RNR2;Desc=fragile,YJL026W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,711384.0,711647.0,1,+,.,Name=nan;Desc=stable,YNR048W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1093552.0,1093782.0,1,+,.,Name=OMS1;Desc=stable,YDR316W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,31698.0,31950.0,1,+,.,Name=LEM3;Desc=stable,YNL323W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,408092.0,408414.0,1,+,.,Name=CUE5;Desc=stable,YOR042W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,252604.0,252875.0,1,+,.,Name=PTC6;Desc=stable,YCR079W_NFR/NDR
chrV,rossi_2021_promoters,promoter,97819.0,98115.0,1,+,.,Name=nan;Desc=nan,YEL028W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,403458.0,403674.0,1,+,.,Name=MND2;Desc=stable,YIR025W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,129515.0,129822.0,1,+,.,Name=DSD1;Desc=stable,YGL196W_NFR/NDR
chrX,rossi_2021_promoters,promoter,573689.0,573958.0,1,+,.,Name=HOC1;Desc=stable,YJR075W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,108485.0,108750.0,1,+,.,Name=DUS1;Desc=stable,YML080W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,323549.0,323832.0,1,+,.,Name=nan;Desc=stable,YNL165W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,877903.0,878199.0,1,+,.,Name=CSR1;Desc=stable,YLR380W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,136431.0,136702.0,1,+,.,Name=PCL8;Desc=stable,YPL219W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,713443.0,713695.0,1,+,.,Name=CLD1;Desc=stable,YGR110W_NFR/NDR
chrX,rossi_2021_promoters,promoter,609315.0,609638.0,1,+,.,Name=SFC1;Desc=nan,YJR095W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,249613.0,249806.0,1,+,.,Name=NGL1;Desc=stable,YOL042W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1103507.0,1103771.0,1,+,.,Name=MCM21;Desc=stable,YDR318W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,717128.0,717339.0,1,+,.,Name=SHY1;Desc=stable,YGR112W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,127419.0,127779.0,1,+,.,Name=DIA4;Desc=nan,YHR011W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,378212.0,378514.0,1,+,.,Name=SQT1;Desc=stable,YIR012W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,194763.0,194994.0,1,+,.,Name=THP1;Desc=stable,YOL072W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,52407.0,52667.0,1,+,.,Name=STB1;Desc=stable,YNL309W_NFR/NDR
chrX,rossi_2021_promoters,promoter,452044.0,452297.0,1,+,.,Name=MHO1;Desc=stable,YJR008W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,264386.0,264683.0,1,+,.,Name=MBR1;Desc=stable,YKL093W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,260021.0,260265.0,1,+,.,Name=TRM12;Desc=stable,YML005W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,227131.0,227399.0,1,+,.,Name=ATG4;Desc=stable,YNL223W_NFR/NDR
chrII,rossi_2021_promoters,promoter,38935.0,39180.0,1,+,.,Name=BNA4;Desc=stable,YBL098W_NFR/NDR
chrII,rossi_2021_promoters,promoter,539071.0,539821.0,1,+,.,Name=ARA1;Desc=stable,YBR149W_NFR/NDR
chrII,rossi_2021_promoters,promoter,633374.0,633632.0,1,+,.,Name=KTR3;Desc=stable,YBR205W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,30445.0,30675.0,1,+,.,Name=AIM6;Desc=stable,YDL237W_NFR/NDR
chrV,rossi_2021_promoters,promoter,192586.0,192899.0,1,+,.,Name=ISC1;Desc=stable,YER019W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,110045.0,110278.0,1,+,.,Name=nan;Desc=stable,YML079W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,171496.0,171750.0,1,+,.,Name=DPH1;Desc=stable,YIL103W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,919787.0,919968.0,1,+,.,Name=ERR3;Desc=stable,YMR323W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,191160.0,191439.0,1,+,.,Name=POS5;Desc=fragile,YPL188W_NFR/NDR
chrII,rossi_2021_promoters,promoter,90432.0,90724.0,1,+,.,Name=AST1;Desc=stable,YBL069W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,232369.0,232624.0,1,+,.,Name=VCX1;Desc=fragile,YDL128W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,447461.0,447957.0,1,+,.,Name=RMD1;Desc=stable,YDL001W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,198703.0,198961.0,1,+,.,Name=NUF2;Desc=stable,YOL069W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1420977.0,1421176.0,1,+,.,Name=KRE2;Desc=stable,YDR483W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,530634.0,530871.0,1,+,.,Name=nan;Desc=stable,YKR051W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,234069.0,234423.0,1,+,.,Name=ADE12;Desc=stable,YNL220W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,528628.0,528902.0,1,+,.,Name=TFC7;Desc=stable,YOR110W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,105426.0,105740.0,1,+,.,Name=NSL1;Desc=nan,YPL233W_NFR/NDR
chrII,rossi_2021_promoters,promoter,49365.0,49595.0,1,+,.,Name=AVT5;Desc=stable,YBL089W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,183003.0,183297.0,1,+,.,Name=RPC53;Desc=stable,YDL150W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,255288.0,255566.0,1,+,.,Name=PCL10;Desc=stable,YGL134W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,575215.0,575421.0,1,+,.,Name=KSS1;Desc=stable,YGR040W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,362952.0,363234.0,1,+,.,Name=DJP1;Desc=stable,YIR004W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,453932.0,454157.0,1,+,.,Name=FMO1;Desc=stable,YHR176W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,661708.0,662146.0,1,+,.,Name=HEM15;Desc=stable,YOR176W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,358109.0,358377.0,1,+,.,Name=SPC42;Desc=stable,YKL042W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,359954.0,360215.0,1,+,.,Name=ELP4;Desc=stable,YPL101W_NFR/NDR
chrII,rossi_2021_promoters,promoter,683077.0,683369.0,1,+,.,Name=PBP2;Desc=stable,YBR233W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1261342.0,1261634.0,1,+,.,Name=RPT3;Desc=stable,YDR394W_NFR/NDR
chrV,rossi_2021_promoters,promoter,25934.0,26170.0,1,+,.,Name=HPA3;Desc=nan,YEL066W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,441880.0,442173.0,1,+,.,Name=DBP8;Desc=stable,YHR169W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,608521.0,608750.0,1,+,.,Name=DDR48;Desc=fragile,YMR173W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,98276.0,98626.0,1,+,.,Name=LOT5;Desc=fragile,YKL183W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,684199.0,684426.0,1,+,.,Name=ERG12;Desc=stable,YMR208W_NFR/NDR
chrII,rossi_2021_promoters,promoter,71366.0,71607.0,1,+,.,Name=nan;Desc=stable,YBL081W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,784599.0,784888.0,1,+,.,Name=TRM82;Desc=stable,YDR165W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,454964.0,455291.0,1,+,.,Name=RAD57;Desc=stable,YDR004W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,924467.0,924736.0,1,+,.,Name=IVY1;Desc=fragile,YDR229W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,178130.0,178424.0,1,+,.,Name=GSF2;Desc=stable,YML048W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,361455.0,361871.0,1,+,.,Name=ATG21;Desc=stable,YPL100W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,841052.0,841237.0,1,+,.,Name=TDA6;Desc=stable,YPR157W_NFR/NDR
chrX,rossi_2021_promoters,promoter,352164.0,352420.0,1,+,.,Name=AIM22;Desc=stable,YJL046W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,40369.0,40656.0,1,+,.,Name=PFS2;Desc=stable,YNL317W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,648332.0,648634.0,1,+,.,Name=TIF5;Desc=fragile,YPR041W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,287602.0,287843.0,1,+,.,Name=SWT21;Desc=stable,YNL187W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,364740.0,364970.0,1,+,.,Name=MSY1;Desc=stable,YPL097W_NFR/NDR
chrII,rossi_2021_promoters,promoter,776242.0,776566.0,1,+,.,Name=nan;Desc=fragile,YBR287W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,114915.0,115151.0,1,+,.,Name=USV1;Desc=stable,YPL230W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,657287.0,657544.0,1,+,.,Name=MSF1;Desc=stable,YPR047W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1473004.0,1473244.0,1,+,.,Name=SLF1;Desc=stable,YDR515W_NFR/NDR
chrV,rossi_2021_promoters,promoter,456064.0,456319.0,1,+,.,Name=DDI1;Desc=stable,YER143W_NFR/NDR
chrX,rossi_2021_promoters,promoter,334038.0,334308.0,1,+,.,Name=TIM54;Desc=stable,YJL054W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,234179.0,234434.0,1,+,.,Name=SLD2;Desc=stable,YKL108W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,705744.0,706150.0,1,+,.,Name=PET494;Desc=stable,YNR045W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,237224.0,237487.0,1,+,.,Name=AAT1;Desc=stable,YKL106W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,959687.0,959919.0,1,+,.,Name=YHB1;Desc=fragile,YGR234W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,448266.0,448505.0,1,+,.,Name=nan;Desc=stable,YMR090W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,792216.0,792521.0,1,+,.,Name=ESA1;Desc=stable,YOR244W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,348267.0,348520.0,1,+,.,Name=nan;Desc=nan,YPL108W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,712057.0,712328.0,1,+,.,Name=ERG8;Desc=stable,YMR220W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,492898.0,493144.0,1,+,.,Name=TMA46;Desc=stable,YOR091W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,85295.0,85586.0,1,+,.,Name=nan;Desc=fragile,YPL245W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1226508.0,1226779.0,1,+,.,Name=ARH1;Desc=stable,YDR376W_NFR/NDR
chrX,rossi_2021_promoters,promoter,583500.0,583741.0,1,+,.,Name=nan;Desc=stable,YJR084W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,63036.0,63274.0,1,+,.,Name=nan;Desc=nan,YPL257W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,706677.0,706911.0,1,+,.,Name=nan;Desc=stable,YPR084W_NFR/NDR
chrII,rossi_2021_promoters,promoter,607308.0,607517.0,1,+,.,Name=RIM2;Desc=stable,YBR192W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,19904.0,20170.0,1,+,.,Name=nan;Desc=fragile,YDL241W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,489139.0,489536.0,1,+,.,Name=SES1;Desc=stable,YDR023W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,546256.0,546423.0,1,+,.,Name=IMO32;Desc=fragile,YGR031W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,807141.0,807320.0,1,+,.,Name=SPO77;Desc=nan,YLR341W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,265886.0,266151.0,1,+,.,Name=CEG1;Desc=stable,YGL130W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,521083.0,521833.0,1,+,.,Name=UIP5;Desc=stable,YKR044W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,688825.0,689110.0,1,+,.,Name=DML1;Desc=fragile,YMR211W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,218343.0,218637.0,1,+,.,Name=SPT14;Desc=stable,YPL175W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,866828.0,867234.0,1,+,.,Name=ELO3;Desc=fragile,YLR372W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,165695.0,166125.0,1,+,.,Name=TPK2;Desc=fragile,YPL203W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,444466.0,445216.0,1,+,.,Name=OSH6;Desc=stable,YKR003W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,181080.0,181390.0,1,+,.,Name=RSA1;Desc=nan,YPL193W_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,336121.0,336387.0,1,+,.,Name=APE4;Desc=stable,YHR113W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,343652.0,343848.0,1,+,.,Name=YIA6;Desc=stable,YIL006W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,907714.0,907876.0,1,+,.,Name=CST9;Desc=nan,YLR394W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,787468.0,787902.0,1,+,.,Name=YLH47;Desc=fragile,YPR125W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,581687.0,581943.0,1,+,.,Name=SAM50;Desc=stable,YNL026W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,789937.0,790329.0,1,+,.,Name=CDC37;Desc=stable,YDR168W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,22081.0,22323.0,1,+,.,Name=FZF1;Desc=stable,YGL254W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,299719.0,299992.0,1,+,.,Name=NSA1;Desc=stable,YGL111W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,745975.0,746270.0,1,+,.,Name=DFG5;Desc=stable,YMR238W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1022247.0,1022529.0,1,+,.,Name=ECM7;Desc=stable,YLR443W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,315056.0,315287.0,1,+,.,Name=FMS1;Desc=stable,YMR020W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,205053.0,205171.0,1,+,.,Name=YTP1;Desc=stable,YNL237W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1049416.0,1049579.0,1,+,.,Name=AMF1;Desc=fragile,YOR378W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,877800.0,878550.0,1,+,.,Name=JIP5;Desc=stable,YPR169W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,36563.0,36824.0,1,+,.,Name=MFG1;Desc=stable,YDL233W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,670100.0,670370.0,1,+,.,Name=DRN1;Desc=stable,YGR093W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,344145.0,344330.0,1,+,.,Name=TIR4;Desc=stable,YOR009W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,373266.0,373614.0,1,+,.,Name=SSU1;Desc=fragile,YPL092W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,200212.0,200418.0,1,+,.,Name=LAP3;Desc=stable,YNL239W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1010842.0,1011592.0,1,+,.,Name=BSC2;Desc=fragile,YDR275W_NFR/NDR
chrV,rossi_2021_promoters,promoter,289156.0,289399.0,1,+,.,Name=RRT13;Desc=nan,YER066W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,391962.0,392237.0,1,+,.,Name=PKP2;Desc=nan,YGL059W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,742122.0,742400.0,1,+,.,Name=RPN7;Desc=stable,YPR108W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1249905.0,1250194.0,1,+,.,Name=RVS167;Desc=fragile,YDR388W_NFR/NDR
chrI,rossi_2021_promoters,promoter,37225.0,37447.0,1,+,.,Name=CNE1;Desc=stable,YAL058W_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,497456.0,497689.0,1,+,.,Name=MGR3;Desc=stable,YMR115W_NFR/NDR
chrII,rossi_2021_promoters,promoter,736029.0,736297.0,1,+,.,Name=SHM1;Desc=stable,YBR263W_NFR/NDR
chrXV,rossi_2021_promoters,promoter,880676.0,880982.0,1,+,.,Name=RAX1;Desc=fragile,YOR301W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1478323.0,1478637.0,1,+,.,Name=EUG1;Desc=fragile,YDR518W_NFR/NDR
chrX,rossi_2021_promoters,promoter,529608.0,529891.0,1,+,.,Name=OSM1;Desc=stable,YJR051W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,291124.0,291426.0,1,+,.,Name=nan;Desc=stable,YKL077W_NFR/NDR
chrIII,rossi_2021_promoters,promoter,231328.0,231509.0,1,+,.,Name=RAD18;Desc=stable,YCR066W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,827323.0,827600.0,1,+,.,Name=CDC1;Desc=stable,YDR182W_NFR/NDR
chrIX,rossi_2021_promoters,promoter,278260.0,278432.0,1,+,.,Name=TED1;Desc=stable,YIL039W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,386706.0,387456.0,1,+,.,Name=TCD2;Desc=fragile,YKL027W_NFR/NDR
chrXII,rossi_2021_promoters,promoter,159814.0,160054.0,1,+,.,Name=SSL1;Desc=stable,YLR005W_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,647131.0,647392.0,1,+,.,Name=URK1;Desc=stable,YNR012W_NFR/NDR
chrVI,rossi_2021_promoters,promoter,194491.0,194758.0,1,+,.,Name=ATG18;Desc=stable,YFR021W_NFR/NDR
chrV,rossi_2021_promoters,promoter,19327.0,19492.0,1,+,.,Name=DSF1;Desc=stable,YEL070W_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,102914.0,103185.0,1,+,.,Name=RVB2;Desc=stable,YPL235W_NFR/NDR
chrIV,rossi_2021_promoters,promoter,139302.0,139522.0,1,+,.,Name=DLD2;Desc=stable,YDL178W_NFR/NDR
chrXI,rossi_2021_promoters,promoter,106856.0,107172.0,1,+,.,Name=PRS1;Desc=fragile,YKL181W_NFR/NDR
chrVII,rossi_2021_promoters,promoter,213729.0,214012.0,1,+,.,Name=CDC43;Desc=stable,YGL155W_NFR/NDR
