seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
VII,van_Dijk_2011,ncRNA,784205,785898,3.44236217,+,.,ID=7F-353;Name=XUT_7F-353;xrn1_to_WT_log2_ratio=3.44236216966085;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-353
VII,van_Dijk_2011,ncRNA,793222,794132,3.008685776,+,.,ID=7F-358;Name=XUT_7F-358;xrn1_to_WT_log2_ratio=3.00868577622167;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-358
VII,van_Dijk_2011,ncRNA,797384,797829,2.305271608,+,.,ID=7F-362;Name=XUT_7F-362;xrn1_to_WT_log2_ratio=2.30527160755711;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-362
VII,van_Dijk_2011,ncRNA,811148,811422,4.12626213,+,.,ID=7F-368;Name=XUT_7F-368;xrn1_to_WT_log2_ratio=4.12626212975999;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-368
VII,van_Dijk_2011,ncRNA,834078,834614,3.543626932,+,.,ID=7F-375;Name=XUT_7F-375;xrn1_to_WT_log2_ratio=3.54362693240026;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-375
VII,van_Dijk_2011,ncRNA,845823,846346,2.761903324,+,.,ID=7F-380;Name=XUT_7F-380;xrn1_to_WT_log2_ratio=2.76190332381514;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-380
VII,van_Dijk_2011,ncRNA,849897,851136,3.367497157,+,.,ID=7F-384;Name=XUT_7F-384;xrn1_to_WT_log2_ratio=3.36749715730843;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-384
VII,van_Dijk_2011,ncRNA,858990,859707,3.367113104,+,.,ID=7F-391;Name=XUT_7F-391;xrn1_to_WT_log2_ratio=3.36711310432044;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-391
VII,van_Dijk_2011,ncRNA,865905,866222,5.380418384,+,.,ID=7F-393;Name=XUT_7F-393;xrn1_to_WT_log2_ratio=5.38041838424733;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-393
VII,van_Dijk_2011,ncRNA,883918,884479,3.833802195,+,.,ID=7F-400;Name=XUT_7F-400;xrn1_to_WT_log2_ratio=3.83380219517565;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-400
VII,van_Dijk_2011,ncRNA,886192,887065,2.442223669,+,.,ID=7F-402;Name=XUT_7F-402;xrn1_to_WT_log2_ratio=2.4422236687208;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-402
VII,van_Dijk_2011,ncRNA,890103,890842,2.482590322,+,.,ID=7F-406;Name=XUT_7F-406;xrn1_to_WT_log2_ratio=2.48259032174037;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-406
VII,van_Dijk_2011,ncRNA,893780,894235,2.850782958,+,.,ID=7F-409;Name=XUT_7F-409;xrn1_to_WT_log2_ratio=2.85078295755955;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-409
VII,van_Dijk_2011,ncRNA,899836,900112,2.248037752,+,.,ID=7F-413;Name=XUT_7F-413;xrn1_to_WT_log2_ratio=2.24803775166515;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-413
VII,van_Dijk_2011,ncRNA,902191,903513,4.075684687,+,.,ID=7F-414;Name=XUT_7F-414;xrn1_to_WT_log2_ratio=4.07568468713314;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-414
VII,van_Dijk_2011,ncRNA,937066,938263,2.081222952,+,.,ID=7F-426;Name=XUT_7F-426;xrn1_to_WT_log2_ratio=2.08122295213123;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-426
VII,van_Dijk_2011,ncRNA,968805,970541,2.979281261,+,.,ID=7F-437;Name=XUT_7F-437;xrn1_to_WT_log2_ratio=2.97928126057856;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-437
VII,van_Dijk_2011,ncRNA,974182,975064,2.717779233,+,.,ID=7F-439;Name=XUT_7F-439;xrn1_to_WT_log2_ratio=2.71777923300849;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-439
VII,van_Dijk_2011,ncRNA,994249,994966,3.14419681,+,.,ID=7F-447;Name=XUT_7F-447;xrn1_to_WT_log2_ratio=3.1441968095475;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-447
VII,van_Dijk_2011,ncRNA,1017997,1019203,2.99777793,+,.,ID=7F-455;Name=XUT_7F-455;xrn1_to_WT_log2_ratio=2.99777793028678;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-455
VII,van_Dijk_2011,ncRNA,1026102,1026552,2.030600212,+,.,ID=7F-460;Name=XUT_7F-460;xrn1_to_WT_log2_ratio=2.03060021227147;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-460
VII,van_Dijk_2011,ncRNA,1051978,1052247,2.066757905,+,.,ID=7F-466;Name=XUT_7F-466;xrn1_to_WT_log2_ratio=2.06675790534357;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-466
VII,van_Dijk_2011,ncRNA,1059024,1059725,3.795455884,+,.,ID=7F-469;Name=XUT_7F-469;xrn1_to_WT_log2_ratio=3.79545588352617;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-469
VII,van_Dijk_2011,ncRNA,1060280,1060710,2.300032389,+,.,ID=7F-470;Name=XUT_7F-470;xrn1_to_WT_log2_ratio=2.30003238930341;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-470
VII,van_Dijk_2011,ncRNA,1060890,1061175,2.252313558,+,.,ID=7F-471;Name=XUT_7F-471;xrn1_to_WT_log2_ratio=2.25231355849964;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-471
VII,van_Dijk_2011,ncRNA,1078568,1079869,3.832614774,+,.,ID=7F-475;Name=XUT_7F-475;xrn1_to_WT_log2_ratio=3.83261477368461;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-475
VII,van_Dijk_2011,ncRNA,1081177,1081492,4.871223391,+,.,ID=7F-478;Name=XUT_7F-478;xrn1_to_WT_log2_ratio=4.87122339114414;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-478
VII,van_Dijk_2011,ncRNA,1081795,1082058,4.672351739,+,.,ID=7F-479;Name=XUT_7F-479;xrn1_to_WT_log2_ratio=4.67235173883685;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-479
VII,van_Dijk_2011,ncRNA,1082815,1083576,3.068976797,+,.,ID=7F-480;Name=XUT_7F-480;xrn1_to_WT_log2_ratio=3.06897679654846;desc=Xrn1-sensitive_unstable_transcript,XUT_7F-480
VII,van_Dijk_2011,ncRNA,11183,11506,1.803069068,-,.,ID=7R-2;Name=XUT_7R-2;xrn1_to_WT_log2_ratio=1.80306906763605;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-2
VII,van_Dijk_2011,ncRNA,17304,17726,2.705980715,-,.,ID=7R-5;Name=XUT_7R-5;xrn1_to_WT_log2_ratio=2.70598071450388;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-5
VII,van_Dijk_2011,ncRNA,18907,19244,2.909984272,-,.,ID=7R-7;Name=XUT_7R-7;xrn1_to_WT_log2_ratio=2.90998427155256;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-7
VII,van_Dijk_2011,ncRNA,20277,20551,5.61042399,-,.,ID=7R-9;Name=XUT_7R-9;xrn1_to_WT_log2_ratio=5.61042398969365;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-9
VII,van_Dijk_2011,ncRNA,21510,22088,2.890056666,-,.,ID=7R-12;Name=XUT_7R-12;xrn1_to_WT_log2_ratio=2.8900566659263;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-12
VII,van_Dijk_2011,ncRNA,31840,33938,3.825927252,-,.,ID=7R-19;Name=XUT_7R-19;xrn1_to_WT_log2_ratio=3.82592725210066;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-19
VII,van_Dijk_2011,ncRNA,33948,35090,3.770933564,-,.,ID=7R-20;Name=XUT_7R-20;xrn1_to_WT_log2_ratio=3.7709335643921;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-20
VII,van_Dijk_2011,ncRNA,36280,36571,4.61372158,-,.,ID=7R-21;Name=XUT_7R-21;xrn1_to_WT_log2_ratio=4.61372157979423;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-21
VII,van_Dijk_2011,ncRNA,48649,49243,1.814192446,-,.,ID=7R-25;Name=XUT_7R-25;xrn1_to_WT_log2_ratio=1.81419244610776;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-25
VII,van_Dijk_2011,ncRNA,74830,75661,3.983984853,-,.,ID=7R-35;Name=XUT_7R-35;xrn1_to_WT_log2_ratio=3.98398485299634;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-35
VII,van_Dijk_2011,ncRNA,94751,95059,4.335729567,-,.,ID=7R-42;Name=XUT_7R-42;xrn1_to_WT_log2_ratio=4.33572956668728;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-42
VII,van_Dijk_2011,ncRNA,95651,96821,3.675025873,-,.,ID=7R-43;Name=XUT_7R-43;xrn1_to_WT_log2_ratio=3.67502587313518;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-43
VII,van_Dijk_2011,ncRNA,97142,98586,3.363927012,-,.,ID=7R-45;Name=XUT_7R-45;xrn1_to_WT_log2_ratio=3.36392701185651;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-45
VII,van_Dijk_2011,ncRNA,108576,110387,1.618644496,-,.,ID=7R-51;Name=XUT_7R-51;xrn1_to_WT_log2_ratio=1.61864449649862;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-51
VII,van_Dijk_2011,ncRNA,130094,131312,4.400631605,-,.,ID=7R-63;Name=XUT_7R-63;xrn1_to_WT_log2_ratio=4.40063160513684;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-63
VII,van_Dijk_2011,ncRNA,159061,159712,5.343044114,-,.,ID=7R-77;Name=XUT_7R-77;xrn1_to_WT_log2_ratio=5.34304411358389;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-77
VII,van_Dijk_2011,ncRNA,196872,197947,1.942387987,-,.,ID=7R-88;Name=XUT_7R-88;xrn1_to_WT_log2_ratio=1.9423879874238;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-88
VII,van_Dijk_2011,ncRNA,210455,213771,2.38766135,-,.,ID=7R-93;Name=XUT_7R-93;xrn1_to_WT_log2_ratio=2.38766134990041;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-93
VII,van_Dijk_2011,ncRNA,225886,226487,2.008000519,-,.,ID=7R-97;Name=XUT_7R-97;xrn1_to_WT_log2_ratio=2.00800051890627;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-97
VII,van_Dijk_2011,ncRNA,255408,255797,3.961534162,-,.,ID=7R-104;Name=XUT_7R-104;xrn1_to_WT_log2_ratio=3.96153416218294;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-104
VII,van_Dijk_2011,ncRNA,255867,257281,3.044526395,-,.,ID=7R-105;Name=XUT_7R-105;xrn1_to_WT_log2_ratio=3.04452639493139;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-105
VII,van_Dijk_2011,ncRNA,270968,271458,2.123030542,-,.,ID=7R-114;Name=XUT_7R-114;xrn1_to_WT_log2_ratio=2.12303054155468;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-114
VII,van_Dijk_2011,ncRNA,272364,273139,2.93583255,-,.,ID=7R-116;Name=XUT_7R-116;xrn1_to_WT_log2_ratio=2.93583254965193;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-116
VII,van_Dijk_2011,ncRNA,288825,289402,2.783277958,-,.,ID=7R-123;Name=XUT_7R-123;xrn1_to_WT_log2_ratio=2.78327795806371;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-123
VII,van_Dijk_2011,ncRNA,292825,293301,3.482235721,-,.,ID=7R-124;Name=XUT_7R-124;xrn1_to_WT_log2_ratio=3.48223572052416;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-124
VII,van_Dijk_2011,ncRNA,311953,313065,4.402611064,-,.,ID=7R-129;Name=XUT_7R-129;xrn1_to_WT_log2_ratio=4.40261106354143;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-129
VII,van_Dijk_2011,ncRNA,320500,320863,5.854349573,-,.,ID=7R-131;Name=XUT_7R-131;xrn1_to_WT_log2_ratio=5.85434957257974;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-131
VII,van_Dijk_2011,ncRNA,323390,324380,3.058628353,-,.,ID=7R-133;Name=XUT_7R-133;xrn1_to_WT_log2_ratio=3.05862835290769;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-133
VII,van_Dijk_2011,ncRNA,325476,325812,2.294898398,-,.,ID=7R-135;Name=XUT_7R-135;xrn1_to_WT_log2_ratio=2.29489839809925;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-135
VII,van_Dijk_2011,ncRNA,354397,355584,2.289064557,-,.,ID=7R-144;Name=XUT_7R-144;xrn1_to_WT_log2_ratio=2.28906455663505;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-144
VII,van_Dijk_2011,ncRNA,383566,384472,1.779101271,-,.,ID=7R-159;Name=XUT_7R-159;xrn1_to_WT_log2_ratio=1.77910127067587;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-159
VII,van_Dijk_2011,ncRNA,393152,393679,3.757420395,-,.,ID=7R-165;Name=XUT_7R-165;xrn1_to_WT_log2_ratio=3.75742039484331;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-165
VII,van_Dijk_2011,ncRNA,397900,398644,3.72275269,-,.,ID=7R-168;Name=XUT_7R-168;xrn1_to_WT_log2_ratio=3.72275268979653;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-168
VII,van_Dijk_2011,ncRNA,402590,403063,2.410663759,-,.,ID=7R-172;Name=XUT_7R-172;xrn1_to_WT_log2_ratio=2.41066375871057;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-172
VII,van_Dijk_2011,ncRNA,403288,403773,2.519255338,-,.,ID=7R-173;Name=XUT_7R-173;xrn1_to_WT_log2_ratio=2.51925533820523;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-173
VII,van_Dijk_2011,ncRNA,403875,404447,2.674204729,-,.,ID=7R-174;Name=XUT_7R-174;xrn1_to_WT_log2_ratio=2.67420472881955;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-174
VII,van_Dijk_2011,ncRNA,412744,413060,2.086862034,-,.,ID=7R-181;Name=XUT_7R-181;xrn1_to_WT_log2_ratio=2.08686203363664;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-181
VII,van_Dijk_2011,ncRNA,421494,422116,3.994764692,-,.,ID=7R-184;Name=XUT_7R-184;xrn1_to_WT_log2_ratio=3.99476469174958;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-184
VII,van_Dijk_2011,ncRNA,423279,424399,3.760775457,-,.,ID=7R-187;Name=XUT_7R-187;xrn1_to_WT_log2_ratio=3.76077545726754;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-187
VII,van_Dijk_2011,ncRNA,483159,484431,2.495117779,-,.,ID=7R-213;Name=XUT_7R-213;xrn1_to_WT_log2_ratio=2.49511777862025;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-213
VII,van_Dijk_2011,ncRNA,511601,512909,3.317281762,-,.,ID=7R-228;Name=XUT_7R-228;xrn1_to_WT_log2_ratio=3.31728176196289;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-228
VII,van_Dijk_2011,ncRNA,512966,513510,4.366589231,-,.,ID=7R-231;Name=XUT_7R-231;xrn1_to_WT_log2_ratio=4.36658923088395;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-231
VII,van_Dijk_2011,ncRNA,522864,523440,3.624668358,-,.,ID=7R-238;Name=XUT_7R-238;xrn1_to_WT_log2_ratio=3.62466835779919;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-238
VII,van_Dijk_2011,ncRNA,534982,535805,2.932942243,-,.,ID=7R-243;Name=XUT_7R-243;xrn1_to_WT_log2_ratio=2.93294224265435;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-243
VII,van_Dijk_2011,ncRNA,543318,544561,3.309121416,-,.,ID=7R-245;Name=XUT_7R-245;xrn1_to_WT_log2_ratio=3.30912141553273;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-245
VII,van_Dijk_2011,ncRNA,560304,561385,2.82483969,-,.,ID=7R-255;Name=XUT_7R-255;xrn1_to_WT_log2_ratio=2.82483969030727;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-255
VII,van_Dijk_2011,ncRNA,574868,575152,2.684424571,-,.,ID=7R-261;Name=XUT_7R-261;xrn1_to_WT_log2_ratio=2.68442457113743;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-261
VII,van_Dijk_2011,ncRNA,575683,576580,2.197960704,-,.,ID=7R-262;Name=XUT_7R-262;xrn1_to_WT_log2_ratio=2.19796070423817;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-262
VII,van_Dijk_2011,ncRNA,576760,579388,3.793706591,-,.,ID=7R-264;Name=XUT_7R-264;xrn1_to_WT_log2_ratio=3.79370659118561;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-264
VII,van_Dijk_2011,ncRNA,590980,591826,3.803069068,-,.,ID=7R-269;Name=XUT_7R-269;xrn1_to_WT_log2_ratio=3.80306906763605;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-269
VII,van_Dijk_2011,ncRNA,609180,609649,6.400631605,-,.,ID=7R-275;Name=XUT_7R-275;xrn1_to_WT_log2_ratio=6.40063160513684;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-275
VII,van_Dijk_2011,ncRNA,610902,611171,2.652003093,-,.,ID=7R-276;Name=XUT_7R-276;xrn1_to_WT_log2_ratio=2.65200309344505;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-276
VII,van_Dijk_2011,ncRNA,653513,654530,4.297956224,-,.,ID=7R-295;Name=XUT_7R-295;xrn1_to_WT_log2_ratio=4.29795622405535;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-295
VII,van_Dijk_2011,ncRNA,660263,661209,6.21299589,-,.,ID=7R-298;Name=XUT_7R-298;xrn1_to_WT_log2_ratio=6.21299589000819;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-298
VII,van_Dijk_2011,ncRNA,672081,672404,3.936487859,-,.,ID=7R-303;Name=XUT_7R-303;xrn1_to_WT_log2_ratio=3.93648785915022;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-303
VII,van_Dijk_2011,ncRNA,677586,678483,3.836427665,-,.,ID=7R-305;Name=XUT_7R-305;xrn1_to_WT_log2_ratio=3.83642766458248;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-305
VII,van_Dijk_2011,ncRNA,689271,689879,2.947458977,-,.,ID=7R-308;Name=XUT_7R-308;xrn1_to_WT_log2_ratio=2.94745897697122;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-308
VII,van_Dijk_2011,ncRNA,701091,702628,3.187535318,-,.,ID=7R-315;Name=XUT_7R-315;xrn1_to_WT_log2_ratio=3.1875353178703;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-315
VII,van_Dijk_2011,ncRNA,707707,708556,3.924649094,-,.,ID=7R-319;Name=XUT_7R-319;xrn1_to_WT_log2_ratio=3.92464909406314;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-319
VII,van_Dijk_2011,ncRNA,713083,715355,2.986278226,-,.,ID=7R-322;Name=XUT_7R-322;xrn1_to_WT_log2_ratio=2.98627822586175;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-322
VII,van_Dijk_2011,ncRNA,715403,715673,1.789394131,-,.,ID=7R-326;Name=XUT_7R-326;xrn1_to_WT_log2_ratio=1.78939413073897;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-326
VII,van_Dijk_2011,ncRNA,718534,719260,6.129209414,-,.,ID=7R-328;Name=XUT_7R-328;xrn1_to_WT_log2_ratio=6.12920941381032;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-328
VII,van_Dijk_2011,ncRNA,733241,733534,1.851881317,-,.,ID=7R-336;Name=XUT_7R-336;xrn1_to_WT_log2_ratio=1.85188131698899;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-336
VII,van_Dijk_2011,ncRNA,741716,742087,2.193438219,-,.,ID=7R-340;Name=XUT_7R-340;xrn1_to_WT_log2_ratio=2.19343821862529;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-340
VII,van_Dijk_2011,ncRNA,766068,766800,2.53544283,-,.,ID=7R-348;Name=XUT_7R-348;xrn1_to_WT_log2_ratio=2.53544282966761;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-348
VII,van_Dijk_2011,ncRNA,795718,796397,4.584888898,-,.,ID=7R-360;Name=XUT_7R-360;xrn1_to_WT_log2_ratio=4.58488889758651;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-360
VII,van_Dijk_2011,ncRNA,800365,801796,1.905835233,-,.,ID=7R-365;Name=XUT_7R-365;xrn1_to_WT_log2_ratio=1.90583523330643;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-365
VII,van_Dijk_2011,ncRNA,810551,811479,4.330074999,-,.,ID=7R-374;Name=XUT_7R-374;xrn1_to_WT_log2_ratio=4.33007499855769;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-374
VII,van_Dijk_2011,ncRNA,839391,839733,4.747927513,-,.,ID=7R-383;Name=XUT_7R-383;xrn1_to_WT_log2_ratio=4.74792751344359;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-383
VII,van_Dijk_2011,ncRNA,839804,840374,3.437784604,-,.,ID=7R-384;Name=XUT_7R-384;xrn1_to_WT_log2_ratio=3.4377846035543;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-384
VII,van_Dijk_2011,ncRNA,879318,879938,3.559188387,-,.,ID=7R-404;Name=XUT_7R-404;xrn1_to_WT_log2_ratio=3.55918838725516;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-404
VII,van_Dijk_2011,ncRNA,897731,899778,2.090140084,-,.,ID=7R-411;Name=XUT_7R-411;xrn1_to_WT_log2_ratio=2.09014008396925;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-411
VII,van_Dijk_2011,ncRNA,904901,905456,1.349248495,-,.,ID=7R-418;Name=XUT_7R-418;xrn1_to_WT_log2_ratio=1.34924849481138;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-418
VII,van_Dijk_2011,ncRNA,920188,920503,3.350423644,-,.,ID=7R-424;Name=XUT_7R-424;xrn1_to_WT_log2_ratio=3.35042364394949;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-424
VII,van_Dijk_2011,ncRNA,931336,932053,3.508653312,-,.,ID=7R-426;Name=XUT_7R-426;xrn1_to_WT_log2_ratio=3.50865331175943;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-426
VII,van_Dijk_2011,ncRNA,942614,944898,3.082712391,-,.,ID=7R-433;Name=XUT_7R-433;xrn1_to_WT_log2_ratio=3.08271239102528;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-433
VII,van_Dijk_2011,ncRNA,951485,951811,5.106657572,-,.,ID=7R-435;Name=XUT_7R-435;xrn1_to_WT_log2_ratio=5.10665757182047;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-435
VII,van_Dijk_2011,ncRNA,999617,1000392,2.892614794,-,.,ID=7R-459;Name=XUT_7R-459;xrn1_to_WT_log2_ratio=2.89261479370445;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-459
VII,van_Dijk_2011,ncRNA,1000424,1000781,3.716846049,-,.,ID=7R-460;Name=XUT_7R-460;xrn1_to_WT_log2_ratio=3.7168460488298;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-460
VII,van_Dijk_2011,ncRNA,1023670,1024747,3.49452487,-,.,ID=7R-469;Name=XUT_7R-469;xrn1_to_WT_log2_ratio=3.49452486993385;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-469
VII,van_Dijk_2011,ncRNA,1066079,1066986,4.374137883,-,.,ID=7R-483;Name=XUT_7R-483;xrn1_to_WT_log2_ratio=4.37413788268546;desc=Xrn1-sensitive_unstable_transcript,XUT_7R-483
VIII,van_Dijk_2011,ncRNA,11126,11529,1.847644009,+,.,ID=8F-2;Name=XUT_8F-2;xrn1_to_WT_log2_ratio=1.84764400905473;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-2
VIII,van_Dijk_2011,ncRNA,53336,54194,2.075214524,+,.,ID=8F-13;Name=XUT_8F-13;xrn1_to_WT_log2_ratio=2.07521452416959;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-13
VIII,van_Dijk_2011,ncRNA,59115,59385,2.160307626,+,.,ID=8F-18;Name=XUT_8F-18;xrn1_to_WT_log2_ratio=2.1603076256368;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-18
VIII,van_Dijk_2011,ncRNA,62970,64257,3.161327326,+,.,ID=8F-22;Name=XUT_8F-22;xrn1_to_WT_log2_ratio=3.16132732600113;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-22
VIII,van_Dijk_2011,ncRNA,94632,94943,3.025461489,+,.,ID=8F-32;Name=XUT_8F-32;xrn1_to_WT_log2_ratio=3.02546148897249;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-32
VIII,van_Dijk_2011,ncRNA,98337,98835,2.31819325,+,.,ID=8F-36;Name=XUT_8F-36;xrn1_to_WT_log2_ratio=2.31819324963323;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-36
VIII,van_Dijk_2011,ncRNA,115590,115965,2.029627519,+,.,ID=8F-44;Name=XUT_8F-44;xrn1_to_WT_log2_ratio=2.02962751855205;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-44
VIII,van_Dijk_2011,ncRNA,121921,122431,3.544103283,+,.,ID=8F-48;Name=XUT_8F-48;xrn1_to_WT_log2_ratio=3.54410328274001;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-48
VIII,van_Dijk_2011,ncRNA,146664,147829,3.61969187,+,.,ID=8F-65;Name=XUT_8F-65;xrn1_to_WT_log2_ratio=3.61969186979404;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-65
VIII,van_Dijk_2011,ncRNA,150934,151467,3.849762303,+,.,ID=8F-67;Name=XUT_8F-67;xrn1_to_WT_log2_ratio=3.84976230308409;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-67
VIII,van_Dijk_2011,ncRNA,164960,167174,3.990444605,+,.,ID=8F-72;Name=XUT_8F-72;xrn1_to_WT_log2_ratio=3.99044460468086;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-72
VIII,van_Dijk_2011,ncRNA,168086,168613,3.703120665,+,.,ID=8F-76;Name=XUT_8F-76;xrn1_to_WT_log2_ratio=3.70312066484733;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-76
VIII,van_Dijk_2011,ncRNA,170684,171182,2.431305634,+,.,ID=8F-77;Name=XUT_8F-77;xrn1_to_WT_log2_ratio=2.43130563416872;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-77
VIII,van_Dijk_2011,ncRNA,189368,190320,1.870461577,+,.,ID=8F-87;Name=XUT_8F-87;xrn1_to_WT_log2_ratio=1.87046157725606;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-87
VIII,van_Dijk_2011,ncRNA,201612,204111,3.727250803,+,.,ID=8F-92;Name=XUT_8F-92;xrn1_to_WT_log2_ratio=3.72725080289665;desc=Xrn1-sensitive_unstable_transcript,XUT_8F-92
