SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2570,4,1357789,0.152377458073047,0.10223734763114,0.137004577631444,YDR449C,UTP6,SGDID:S000002857,ORF,Verified ORF,"""Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""",Verified ORF
2571,4,1358780,0.087382128444043,0.102144910238132,0.392870069869806,YDR449C,UTP6,SGDID:S000002857,ORF,Verified ORF,"""Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""",Verified ORF
2572,4,1359163,0.124092322428438,0.102375870840226,0.226275315616564,YDR450W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2573,4,1359608,0.102336341490372,0.100643183038382,0.309933861117462,YDR450W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2574,4,1360486,0.0908548143732506,0.101406837604902,0.3708933993179,YDR450W,RPS18A,SGDID:S000002858,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S18 and bacterial S13; RPS18A has a paralog ; RPS18B ; that arose from the whole genome duplication; protein increases in abundance and relocalizes from cytoplasm to nuclear foci upon DNA replication stress""",Verified ORF
2575,4,1363156,0.15110690702402,0.100472263905359,0.133484161942161,YDR452W,PPN1,SGDID:S000002860,ORF,Verified ORF,"""Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole ; nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
2576,4,1365085,0.14396942960201,0.100647440534863,0.153477312171463,YDR453C,TSA2,SGDID:S000002861,ORF,Verified ORF,"""Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen ; nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog ; TSA1 ; that arose from the whole genome duplication""",Verified ORF
2577,4,1365131,0.147561624687352,0.100487190376504,0.142869274014082,YDR453C,TSA2,SGDID:S000002861,ORF,Verified ORF,"""Stress inducible cytoplasmic thioredoxin peroxidase; cooperates with Tsa1p in the removal of reactive oxygen ; nitrogen and sulfur species using thioredoxin as hydrogen donor; deletion enhances the mutator phenotype of tsa1 mutants; protein abundance increases in response to DNA replication stress; TSA2 has a paralog ; TSA1 ; that arose from the whole genome duplication""",Verified ORF
2578,4,1367398,0.0906861688642283,0.100823247120776,0.369022476046166,CUT097,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
2579,4,1372531,0.188234828065676,0.100597181148847,0.0621479831560372,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
2580,4,1375354,0.175962957771765,0.100929550129116,0.0821302732289789,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
2581,4,1376706,0.184340059930906,0.100175414650033,0.0665822183402241,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
2582,4,1379287,0.169720561987358,0.100671119214402,0.0927003691594143,YDR457W,TOM1,SGDID:S000002865,ORF,Verified ORF,"""E3 ubiquitin ligase of the hect-domain class; has a role in mRNA export from the nucleus and may regulate transcriptional coactivators; involved in degradation of excess histones; interacts with Dia2p and is required for Dia2p degradation; required to target Cdc6p for ubiquitin-mediated destruction during G1 phase""",Verified ORF
2583,4,1380043,0.204112374030462,0.104407543194705,0.0513768812184032,ARS439,ARS439,SGDID:S000130177,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
2584,4,1381192,0.184390082086316,0.100511886273034,0.0674197550081034,YDR458C,HEH2,SGDID:S000002866,ORF,Verified ORF,"""Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif ; nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; HEH2 has a paralog ; SRC1 ; that arose from the whole genome duplication""",Verified ORF
2585,4,1381394,0.124359227555497,0.101156538647455,0.219750384585782,YDR458C,HEH2,SGDID:S000002866,ORF,Verified ORF,"""Inner nuclear membrane (INM) protein; contains helix-extension-helix (HEH) motif ; nuclear localization signal sequence; targeting to the INM requires the Srp1p-Kap95p karyopherins and the Ran cycle; HEH2 has a paralog ; SRC1 ; that arose from the whole genome duplication""",Verified ORF
2586,4,1383768,0.21212188372674,0.10090624565322,0.0362465255919926,YDR459C,PFA5,SGDID:S000002867,Close to 3'-UTR,Close to 3'-UTR,"""Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain""",Verified ORF
2587,4,1385147,0.150623976533812,0.102186765810425,0.141370993396846,YDR461W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2588,4,1388828,0.132957408863406,0.201652727658258,0.510108311024674,YDR463W,STP1,SGDID:S000002871,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog ; STP2 ; that arose from the whole genome duplication""",Verified ORF
2589,4,1389763,0.13237017182333,0.100711763390665,0.189582934101576,YDR464W,SPP41,SGDID:S000002872,ORF,Verified ORF,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2590,4,1390026,0.113836676403284,0.101051683010476,0.260710980743589,YDR464W,SPP41,SGDID:S000002872,ORF,Verified ORF,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2591,4,1391816,0.160613874673114,0.10056965661903,0.111151305116219,YDR464W,SPP41,SGDID:S000002872,ORF,Verified ORF,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2592,4,1392181,0.19903190290988,0.100925401990979,0.0493819634769275,YDR464W,SPP41,SGDID:S000002872,ORF,Verified ORF,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2593,4,1392182,0.19187054692901,0.101097108671942,0.058527007117395,YDR464W,SPP41,SGDID:S000002872,ORF,Verified ORF,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2594,4,1392187,0.191291505688696,0.100941697887579,0.0589000609893051,YDR464W,SPP41,SGDID:S000002872,ORF,Verified ORF,"""Protein of unknown function; involved in negative regulation of expression of spliceosome components PRP4 and PRP3; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2595,4,1401418,0.189145574389161,0.100894514667914,0.0616614326011839,YDR471W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2596,4,1403501,0.225431527492792,0.101170099398884,0.0264937781828462,YDR472W,TRS31,SGDID:S000002880,ORF,Verified ORF,"""Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating ER-Golgi traffic (TRAPPI) ; intra-Golgi traffic (TRAPPII) ; endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII)""",Verified ORF
2597,4,1404193,0.220368230729668,0.100640753714766,0.0292035524504018,ACS_4_1404324_+_NFR/NDR,,,Promoter,Promoter,,Promoter
2598,4,1404217,0.216639276385785,0.100983143836295,0.0326105510005763,ACS_4_1404324_+_NFR/NDR,,,Promoter,Promoter,,Promoter
2599,4,1405373,0.193547359536892,0.100887145330861,0.0558597667286409,YDR473C,PRP3,SGDID:S000002881,ORF,Verified ORF,"""Splicing factor; component of the U4/U6-U5 snRNP complex""",Verified ORF
2600,4,1406795,0.251226294008485,0.10025526260835,0.0126645691162984,SUT075,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2601,4,1406965,0.201919981768861,0.100461496012397,0.045199680096464,SUT075,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2602,4,1408452,0.24056593215357,0.0999089877687636,0.0165590179885631,XUT_4F-642,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2603,4,1409487,0.22494881654361,0.100534020870527,0.0258745661324398,YDR475C,JIP4,SGDID:S000002883,ORF,Verified ORF,"""Protein of unknown function; previously annotated as two separate ORFs ; YDR474C and YDR475C ; which were merged as a result of corrections to the systematic reference sequence; JIP4 has a paralog ; YOR019W ; that arose from the whole genome duplication""",Verified ORF
2604,4,1410314,0.214646439777648,0.100150504465333,0.0327769964870667,YDR475C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2605,4,1411483,0.176725773993292,0.100518756314919,0.0795907521131027,YDR476C,YDR476C,SGDID:S000002884,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene""",Uncharacterized ORF
2606,4,1411837,0.141024725597005,0.100654444592746,0.162069256397076,YDR476C,YDR476C,SGDID:S000002884,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene""",Uncharacterized ORF
2607,4,1411853,0.152402971003037,0.100620273811879,0.130759768116414,YDR476C,YDR476C,SGDID:S000002884,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YDR476C is not an essential gene""",Uncharacterized ORF
2608,4,1414039,0.169643551477573,0.104664327587819,0.105946018841181,YDR477W,SNF1,SGDID:S000002885,ORF,Verified ORF,"""AMP-activated S/T protein kinase; complexes with Snf4p and a Sip1p/Sip2p/Gal83p family member; required for glucose-repressed gene transcription ; heat shock ; sporulation ; and peroxisome biogenesis; active form involved in mitotic spindle alignment in non-limiting glucose; regulates Hxk2p nucleocytoplasmic shuttling; regulates filamentous growth and acts as a non-canonical GEF-activating Arf3p during invasive growth; sumoylation inhibits Snf1p ; targeting it for Ub-ligase mediated destruction""",Verified ORF
2609,4,1414327,0.171258661031539,0.104574714256446,0.10238203029029,YDR478W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2610,4,1418662,0.140044397138578,0.100562352918857,0.164613498456473,YDR481C,PHO8,SGDID:S000002889,ORF,Verified ORF,"""Repressible vacuolar alkaline phosphatase; controls polyphosphate content; regulated by levels of Pi and by Pho4p ; Pho9p ; Pho80p ; Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides; contributes to NAD+ metabolism by producing nicotinamide riboside from NMN""",Verified ORF
2611,4,1420155,0.0380218549088026,0.100685142218176,0.705931505432352,YDR481C,PHO8,SGDID:S000002889,ORF,Verified ORF,"""Repressible vacuolar alkaline phosphatase; controls polyphosphate content; regulated by levels of Pi and by Pho4p ; Pho9p ; Pho80p ; Pho81p and Pho85p; dephosphorylates phosphotyrosyl peptides; contributes to NAD+ metabolism by producing nicotinamide riboside from NMN""",Verified ORF
2612,4,1424802,-0.0389326982456367,0.102527534127621,0.704374790880994,YDR484W,VPS52,SGDID:S000002892,Close to 3'-UTR,Close to 3'-UTR,"""Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi ; and for mitosis after DNA damage induced checkpoint arrest; involved in localization of actin and chitin; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p""",Verified ORF
2613,4,1429971,-0.0675691513209853,0.100853054935202,0.503310954725647,YDR488C,PAC11,SGDID:S000002896,ORF,Verified ORF,"""Dynein intermediate chain ; microtubule motor protein; required for intracellular transport and cell division; acts in cytoplasmic dynein pathway; forms complex with dynein light chain Dyn2p that promotes Dyn1p homodimerization and potentiates motor processivity; Dyn2p-Pac11p complex is also important for interaction of dynein motor complex with dynactin complex; forms cortical cytoplasmic microtubule capture site with Num1p; essential in the absence of CIN8""",Verified ORF
2614,4,1430306,-0.0652186341229758,0.101861896108327,0.522415521764169,YDR488C,PAC11,SGDID:S000002896,ORF,Verified ORF,"""Dynein intermediate chain ; microtubule motor protein; required for intracellular transport and cell division; acts in cytoplasmic dynein pathway; forms complex with dynein light chain Dyn2p that promotes Dyn1p homodimerization and potentiates motor processivity; Dyn2p-Pac11p complex is also important for interaction of dynein motor complex with dynactin complex; forms cortical cytoplasmic microtubule capture site with Num1p; essential in the absence of CIN8""",Verified ORF
