SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2446,4,1189750,0.0542944125421904,0.0774028833697885,0.483483110932201,YDR358W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2447,4,1190935,0.0338016444628151,0.0772598347050545,0.662011946024252,YDR358W,GGA1,SGDID:S000002766,ORF,Verified ORF,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2448,4,1191476,0.0242988916455172,0.0770480060458264,0.752664517706646,YDR358W,GGA1,SGDID:S000002766,ORF,Verified ORF,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2449,4,1191692,0.0562418315479269,0.0769982179949449,0.465611687559775,YDR358W,GGA1,SGDID:S000002766,ORF,Verified ORF,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2450,4,1191935,0.0528928256576598,0.0780443258612123,0.498388122240889,YDR358W,GGA1,SGDID:S000002766,Close to 3'-UTR,Close to 3'-UTR,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2451,4,1197080,0.0732700565889595,0.0765616308854495,0.339218410902164,YDR362C,TFC6,SGDID:S000002770,ORF,Verified ORF,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2452,4,1197131,0.106073491896895,0.0771620657388306,0.170101278479944,YDR362C,TFC6,SGDID:S000002770,ORF,Verified ORF,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2453,4,1197837,0.0690046246594193,0.0765728573476938,0.368116081436531,YDR362C,TFC6,SGDID:S000002770,ORF,Verified ORF,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2454,4,1198548,0.0474973689798639,0.0771471368953719,0.538507450439569,YDR362C,TFC6,SGDID:S000002770,ORF,Verified ORF,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2455,4,1213560,0.136344679150191,0.0769393021927161,0.0772393199861654,YDR366C,MOR1,SGDID:S000002774,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
2456,4,1213754,0.152898758168117,0.0790952143586841,0.0540236526859389,YDR368W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2457,4,1215342,0.113032792912575,0.0764905622006841,0.140370322147505,YDR369C,XRS2,SGDID:S000002777,ORF,Verified ORF,"""FHA domain-containing component of the Mre11 complex; MRE11-RAD50-XRS2 complex is involved in double strand breaks ; meiotic recombination ; telomere maintenance ; and checkpoint signaling;  FHA domain is required for activation of Tel1p""",Verified ORF
2458,4,1218917,0.106305047344399,0.0767332085442592,0.166809477598916,YDR370C,DXO1,SGDID:S000002778,ORF,Verified ORF,"""mRNA 5'-end-capping quality-control protein; has distributive ; 5'-3' exoRNase activity; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; similar to Rai1p""",Verified ORF
2459,4,1218963,0.102588532652187,0.0765592184087241,0.181110730535669,YDR370C,DXO1,SGDID:S000002778,ORF,Verified ORF,"""mRNA 5'-end-capping quality-control protein; has distributive ; 5'-3' exoRNase activity; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; similar to Rai1p""",Verified ORF
2460,4,1219676,0.087653180030782,0.0763939424223908,0.252000029421282,YDR371W,CTS2,SGDID:S000002779,ORF,Uncharacterized ORF,"""Putative chitinase; functionally complements A. gossypii cts2 mutant sporulation defect""",Uncharacterized ORF
2461,4,1220697,0.103747150864093,0.0770920135457401,0.179244452080588,YDR371W,CTS2,SGDID:S000002779,ORF,Uncharacterized ORF,"""Putative chitinase; functionally complements A. gossypii cts2 mutant sporulation defect""",Uncharacterized ORF
2462,4,1222379,0.0648240138596068,0.076529579973919,0.397543821062016,YDR372C,VPS74,SGDID:S000002780,Close to 3'-UTR,Close to 3'-UTR,"""Golgi PI4K effector ; PtdIns4P sensor ; and retention receptor; interacts with glycosyltransferases ; and in the PtdIns4P-bound state mediates retention of these enzymes in the Golgi; PtdIns4P sensor that limits PI4K signaling and regulates lipid homeostasis ; interacting with the catalytic domain of Sac1p ; the major PtdIns4P phosphatase ; directing dephosphosphorylation of the Golgi pool of PtdIns4P; tetramerization required for function; contributes to telomere function; ortholog of human GOLPH3""",Verified ORF
2463,4,1222542,0.063622956205314,0.0767605023413385,0.407749268233961,YDR373W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2464,4,1224469,0.0610697616573156,0.0769617952560714,0.428015250524434,YDR374C,PHO92,SGDID:S000002782,Close to 3'-UTR,Close to 3'-UTR,"""Posttranscriptional regulator of phosphate and glucose metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant""",Verified ORF
2465,4,1225163,0.0724603491060996,0.0762816429070478,0.342810176636485,YDR374C,PHO92,SGDID:S000002782,Close to 3'-UTR,Close to 3'-UTR,"""Posttranscriptional regulator of phosphate and glucose metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant""",Verified ORF
2466,4,1225198,0.0668660667129877,0.0760816180932145,0.380068080185638,YDR375C,BCS1,SGDID:S000002783,ORF,Verified ORF,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2467,4,1225542,0.0645979990478841,0.0765155156995814,0.399103140099107,YDR375C,BCS1,SGDID:S000002783,ORF,Verified ORF,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2468,4,1226443,0.0939067093002999,0.0761098797966179,0.218086829274162,YDR375C,BCS1,SGDID:S000002783,ORF,Verified ORF,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2469,4,1227990,0.0737153909486991,0.0764921678491208,0.335856783777974,YDR376W,ARH1,SGDID:S000002784,ORF,Verified ORF,"""Oxidoreductase of the mitochondrial inner membrane; involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of the few mitochondrial proteins essential for viability""",Verified ORF
2470,4,1234689,0.108373050441252,0.0765035380353014,0.157488881278895,YDR380W,ARO10,SGDID:S000002788,ORF,Verified ORF,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2471,4,1235338,0.0659900440342213,0.0764228684861982,0.388456857321969,YDR380W,ARO10,SGDID:S000002788,ORF,Verified ORF,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2472,4,1235719,0.0905622010554287,0.0763430429247906,0.236320009050692,YDR380W,ARO10,SGDID:S000002788,ORF,Verified ORF,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2473,4,1237546,0.0592511953282333,0.0793951356358998,0.455993521749841,YDR381W,YRA1,SGDID:S000002789,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear polyadenylated RNA-binding protein; required for export of poly(A)+ mRNA from the nucleus; proposed to couple mRNA export with 3' end processing via its interactions with Mex67p and Pcf11p; interacts with DBP2; inhibits the helicase activity of Dbp2; functionally redundant with Yra2p ; another REF family member""",Verified ORF
2474,4,1240855,0.0689458827504695,0.0793091831970736,0.385257147065906,CUT088,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
2475,4,1242195,0.0039975787115297,0.0769246041604829,0.958583991021756,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2476,4,1242241,0.0225322695827689,0.0772427670127483,0.770681867820019,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2477,4,1242383,0.0236852914241597,0.0764749830845964,0.75696201229832,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2478,4,1246177,-0.0080145997382841,0.07740727811644,0.917594737585085,YDR386W,MUS81,SGDID:S000002794,ORF,Verified ORF,"""Subunit of structure-specific Mms4p-Mus81p endonuclease; cleaves branched DNA; involved in DNA repair ; replication fork stability ; and joint molecule formation/resolution during meiotic recombination; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); helix-hairpin-helix protein; phosphorylation of non-catalytic subunit Mms4p by Cdc28p and Cdcp during mitotic cell cycle activates function of Mms4p-Mus81p""",Verified ORF
2479,4,1248530,-0.0003403515667848,0.076702357780048,0.996462062970484,YDR387C,CIN10,SGDID:S000002795,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family; non-essential gene; overexpression results in elevated colony sectoring ; an indicator of chromosomal instability""",Uncharacterized ORF
2480,4,1248695,-0.0043696113858948,0.0779309690583516,0.955317540721649,YDR387C,CIN10,SGDID:S000002795,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family; non-essential gene; overexpression results in elevated colony sectoring ; an indicator of chromosomal instability""",Uncharacterized ORF
2481,4,1250650,-0.0075703343256556,0.0774746259308977,0.92221507376673,YDR388W,RVS167,SGDID:S000002796,ORF,Verified ORF,"""Calmodulin-binding actin-associated protein; roles in endocytic membrane tabulation and constriction ; and exocytosis; N-BAR domain protein that interacts with Rvs161p to regulate actin cytoskeleton ; endocytosis ; and viability following starvation or osmotic stress; recruited to bud tips by Gyl1p and Gyp5p during polarized growth; homolog of mammalian amphiphysin; necessary for efficient trafficking of CoQ6 to mitochondria""",Verified ORF
2482,4,1256208,-0.0051732699312786,0.0766433343741503,0.946223487722003,YDR390C,UBA2,SGDID:S000002798,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Aos1p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability""",Verified ORF
2483,4,1256509,-0.0302994716431707,0.0764103205233369,0.691948980851251,YDR390C,UBA2,SGDID:S000002798,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Aos1p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability""",Verified ORF
2484,4,1257382,-0.0168934560797813,0.0775877318938162,0.827762487100476,YDR391C,YDR391C,SGDID:S000002799,ORF,Uncharacterized ORF,"""Putative protein of unknown function; possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
