SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3447,5,563607,-0.0314605608768099,0.185046971263075,0.865096583545791,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3448,5,563608,-0.009387778011941,0.100798784990941,0.925850068438318,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3449,5,563642,0.135153565950336,0.180590398430424,0.45471821915642,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3450,5,563661,0.0677849391437952,0.180663553899694,0.70773717214193,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3451,5,563665,0.0585789217442569,0.0945222495797298,0.535830859708228,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3452,5,563700,0.0143964526626585,0.0930842374613279,0.877177378253942,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3453,5,563747,0.0102338364113771,0.0910394043625338,0.91056137745417,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3454,5,563755,0.0126300881313852,0.0907045705582566,0.889336564481364,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3455,5,563781,0.0146502632828566,0.0908201500655438,0.871940967018257,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3456,5,563837,0.0188160217241712,0.0916036747014236,0.83737267222725,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3457,5,563865,0.105745502343763,0.139221167691964,0.44803026725565,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3458,5,563866,-0.0011025663934954,0.0922053409253558,0.990466095839035,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3459,5,563882,-0.0060069610737467,0.0918944300842316,0.947917953432444,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3460,5,563899,0.0164005010406189,0.0919849739863511,0.858593239433212,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3461,5,563908,0.0164005010406189,0.0919849739863511,0.858593239433212,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3462,5,563929,-0.0004562679673619,0.0918949830537334,0.996041242708262,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3463,5,563964,0.0024897713853242,0.0906840179810111,0.978111979285305,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3464,5,563970,-0.0042742097805067,0.0904517581269032,0.962337490887997,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3465,5,564006,-0.0188570717927993,0.0906584951937318,0.835348017931738,YERComega1,YERComega1,SGDID:S000006903,Other features,LTR,"""Ty5 LTR""",reverse complement
3466,5,564048,-0.0288101033679089,0.0908761635611702,0.751411314726039,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3467,5,564065,-0.0250107131016681,0.0906370884228541,0.782752954198314,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3468,5,564074,-0.0131967547009117,0.0906613298515823,0.884351030332092,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3469,5,564097,-0.0290737334528989,0.0908759257139041,0.749212347554295,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3470,5,564135,-0.024190496303585,0.0908799796811113,0.790255453162615,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3471,5,564147,-0.0143941009404516,0.091258386254621,0.874760472085847,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3472,5,564195,-0.0164235529015201,0.0912501101013101,0.857268463050941,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3473,5,564197,-0.0164235529015201,0.0912501101013101,0.857268463050941,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3474,5,564206,-0.0214541584185423,0.0917687681225582,0.81528744094874,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3475,5,564212,-0.0158940734446213,0.0915122699247852,0.862214600580308,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3476,5,564236,-0.0242435747491268,0.0908943782217781,0.789838577888992,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3477,5,564252,-0.0164593145489619,0.0919064793805175,0.857971631041971,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3478,5,564265,0.0063045026299441,0.091650685287289,0.945197011852979,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3479,5,564272,0.0073271931078632,0.0917795020453221,0.936413929759532,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3480,5,564298,-0.0268728848522857,0.0915226909511853,0.769220907335435,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3481,5,564300,-0.0223938085865499,0.0915157867428407,0.806831788691047,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3482,5,564304,-0.0223938085865499,0.0915157867428407,0.806831788691047,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3483,5,564343,-0.0112268845971525,0.0944921882133188,0.905491223952018,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3484,5,564355,0.0225977740982535,0.099754683703153,0.820917654421274,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3485,5,564360,0.0268584195031508,0.100160788446782,0.788738150767784,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3486,5,564372,-0.0555463434406143,0.180692406096226,0.758713899705144,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3487,5,564393,0.144204679754711,0.18380757998457,0.433248585847172,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3488,5,564395,0.0144129212760937,0.178821987981783,0.935806324081638,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3489,5,564397,0.129911605436197,0.126133835245665,0.303738417918825,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3490,5,564403,-0.0583968275309701,0.180678513601439,0.746728736385989,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3491,5,564406,-0.0620954487687406,0.180703390539377,0.73132771353318,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3492,5,564431,0.0921139746745605,0.109337102486525,0.400091542788454,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3493,5,564461,0.0318237065137865,0.0980980258688949,0.745821911138051,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3494,5,564462,0.0318237065137865,0.0980980258688949,0.745821911138051,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3495,5,564469,-0.0301114567351098,0.0950245469048185,0.751521353666324,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3496,5,564472,0.0261160336398265,0.0985019693349543,0.791062457196354,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3497,5,564485,-0.010503110873599,0.0974656720296594,0.914245585972877,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3498,5,564486,-0.0138418790488297,0.0972763518659542,0.88692865773007,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3499,5,564496,-0.0010083097957512,0.0973021412417876,0.991737788994912,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3500,5,564516,0.008007480047985,0.0944121188186654,0.932457254503138,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3501,5,564535,-0.0289832333231544,0.0919245900775009,0.752725063175116,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3502,5,564551,-0.0128728179713947,0.092917844963452,0.889892828654792,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3503,5,564567,-0.0127508455474672,0.0934452090625938,0.891541247139578,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3504,5,564574,0.0054758117709696,0.0943665556386842,0.953759924023374,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3505,5,564590,-0.0358194021350251,0.0925670908935848,0.699021866780457,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3506,5,564680,-0.0427566469852522,0.092147137864462,0.642930835052181,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3507,5,564696,-0.0603258227207881,0.180790280132999,0.738820326499981,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3508,5,564701,-0.0603258227207881,0.180790280132999,0.738820326499981,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3509,5,564705,-0.0603258227207881,0.180790280132999,0.738820326499981,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3510,5,564717,-0.0238856727627574,0.180899621300606,0.895029249125995,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3511,5,564723,-0.0668382955367237,0.18097734611426,0.712111716910549,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3512,5,564730,-0.0580050071529179,0.18087774272943,0.748637917169524,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3513,5,564732,-0.0580050071529179,0.18087774272943,0.748637917169524,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3514,5,564809,-0.0762472317428866,0.18109810342349,0.67399142575266,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3515,5,564814,-0.0990431987856262,0.180998298432248,0.584583578326412,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3516,5,564841,-0.0587854012919635,0.181116544563474,0.745697097787342,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3517,5,564865,-0.0355149961069676,0.181208026930856,0.84473061646572,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3518,5,564880,-0.0450146804838418,0.181059197104343,0.803800413025179,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3519,5,564894,0.0162916053130733,0.180953247988063,0.92831274849681,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3520,5,564898,0.0166687029109074,0.180901912946765,0.926637316689084,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3521,5,564904,0.0738248665486125,0.180912659693982,0.683470340967073,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3522,5,564935,-0.0575228551129481,0.180878178925597,0.750657913557597,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3523,5,564937,-0.0575228551129481,0.180878178925597,0.750657913557597,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3524,5,564938,-0.0575228551129481,0.180878178925597,0.750657913557597,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3525,5,564945,-0.0784401058437467,0.180810387101687,0.664680376935279,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3526,5,564949,-0.0784401058437467,0.180810387101687,0.664680376935279,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3527,5,564968,0.0054762181462573,0.106604878672899,0.959060301711522,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3528,5,565000,-0.026364154844373,0.0977764981688338,0.787597134293878,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3529,5,565007,-0.0382960190244462,0.0977006594348134,0.695314710106338,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3530,5,565013,-0.0040657679661236,0.0984536977669833,0.96708307404388,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3531,5,565036,-0.0138421196319501,0.0935933724649469,0.882508997518135,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3532,5,565093,-0.022099702966726,0.0907755768067216,0.807794912447096,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3533,5,565120,-0.0170291612498394,0.0910365219469626,0.851722178235129,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3534,5,565122,-0.0117573069521895,0.0911777377907134,0.89747119139083,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3535,5,565125,-0.0117573069521895,0.0911777377907134,0.89747119139083,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3536,5,565208,-0.0228389927610633,0.0911542980130747,0.802305404201245,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3537,5,565243,-0.0186820833512083,0.0908980983475284,0.837278275840886,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3538,5,565254,-0.0331206381475745,0.0912445747432207,0.716831492156174,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3539,5,565289,-0.102880977230836,0.152417039927015,0.500119818469888,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3540,5,565293,-0.0514987313284839,0.092404505838093,0.577663115637388,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,-0.0388317934541535,0.0922863775480945,0.674175495255664,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3542,5,565361,0.0461317898631347,0.0948663347574664,0.62706899291063,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3543,5,565365,0.0461317898631347,0.0948663347574664,0.62706899291063,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3544,5,565371,0.0177665278204054,0.0960631237482227,0.853377297341273,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3545,5,565372,0.0166437226630743,0.0963349999669005,0.862931849356144,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3546,5,565388,-0.0013277191528185,0.0955118608250333,0.988916743734414,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3547,5,565423,-0.0072912778759401,0.0931852062255648,0.937677487943963,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3548,5,565436,-0.0024933126531378,0.0934146532796116,0.9787214262977,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3549,5,565441,-0.0116676292268008,0.0928582021941448,0.90008054505745,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
