SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1937,4,622259,0.0445276689236609,0.0943807887976768,0.637370011849187,YDR089W,VTC5,SGDID:S000002496,ORF,Verified ORF,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
1938,4,622563,0.0086334358151801,0.0942802064383784,0.927089967002951,YDR089W,VTC5,SGDID:S000002496,ORF,Verified ORF,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
1939,4,623642,0.0385888053556388,0.0956944889094885,0.687008433065349,YDR089W,VTC5,SGDID:S000002496,ORF,Verified ORF,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
1940,4,624555,0.0453915140748292,0.0949231823676603,0.63280950457741,YDR089W,VTC5,SGDID:S000002496,ORF,Verified ORF,"""Novel subunit of the vacuolar transporter chaperone complex; vacuolar transmembrane protein that regulates biosynthesis of polyphosphate; deletion reduces and overexpression increases polyP accumulation; SPX domain (Syg1 ; Pho81 ; Xpr1)-containing protein involved in phosphate homeostasis; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
1941,4,628884,0.021837478176173,0.103822536053517,0.833527835916799,YDR091C,RLI1,SGDID:S000002498,Close to 3'-UTR,Close to 3'-UTR,"""Essential Fe-S protein; required for ribosome biogenesis ; translation initiation/termination; facilitates binding of multifactor complex (MFC) of initiation factors to small ribosomal subunit; Dom34-Hbs1 complex and Rli1p work in dissociating inactive ribosomes ; thereby facilitating translation restart; forms complex with Lto1p and Yae1p; dependency on ROS-labile FeS clusters ; activity in nuclear ribosomal-subunit export impaired by mild oxidative stress""",Verified ORF
1942,4,629042,0.0300130942439859,0.0967830947443773,0.756662750882364,ARS420,ARS420,SGDID:S000130174,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
1943,4,629973,0.0201102123627984,0.0937319163136393,0.830241819581336,YDR092W,UBC13,SGDID:S000002499,Close to 3'-UTR,Close to 3'-UTR,"""E2 ubiquitin-conjugating enzyme; involved in the error-free DNA postreplication repair pathway; interacts with Mms2p to assemble ubiquitin chains at the Ub Lys-63 residue; DNA damage triggers redistribution from the cytoplasm to the nucleus""",Verified ORF
1944,4,630817,0.044544675763382,0.0959574339838747,0.642781393587451,YDR093W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1945,4,631409,0.0431153612155469,0.0934125391116706,0.6446821755059,YDR093W,DNF2,SGDID:S000002500,ORF,Verified ORF,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
1946,4,636237,0.0034274488925004,0.0929512592888028,0.970606621155601,YDR095C,YDR095C,SGDID:S000002502,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1947,4,636347,0.0021890907891263,0.0935334408424162,0.981340947312219,YDR095C,YDR095C,SGDID:S000002502,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1948,4,636391,0.0225549473305184,0.0928731497320291,0.808256787965513,YDR095C,YDR095C,SGDID:S000002502,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1949,4,636810,0.104167661172843,0.093840292912949,0.267731952212619,YDR093W,DNF2,SGDID:S000002500,Close to 3'-UTR,Close to 3'-UTR,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
1950,4,636879,0.112350628201279,0.0946885415682191,0.236211698982772,YDR093W,DNF2,SGDID:S000002500,Close to 3'-UTR,Close to 3'-UTR,"""Aminophospholipid translocase (flippase); type 4 P-type ATPase; involved in phospholipid translocation ; contributing to endocytosis ; protein transport ; and cellular polarization; localizes primarily to the plasma membrane; localizes to the shmoo tip where it has a redundant role in the cellular response to mating pheromone; DNF2 has a paralog ; DNF1 ; that arose from the whole genome duplication""",Verified ORF
1951,4,637598,0.117755196410571,0.0953033267961734,0.217435149280145,YDR096W,GIS1,SGDID:S000002503,ORF,Verified ORF,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
1952,4,638340,0.0063320523673586,0.0927594462952344,0.945614804046302,YDR096W,GIS1,SGDID:S000002503,ORF,Verified ORF,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
1953,4,639037,0.0901035023782794,0.0924783015977591,0.330564627403832,YDR096W,GIS1,SGDID:S000002503,ORF,Verified ORF,"""Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact ; promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog ; RPH1 ; that arose from the whole genome duplication""",Verified ORF
1954,4,641585,0.0609674895027057,0.093180916313899,0.513350007200607,YDR097C,MSH6,SGDID:S000002504,ORF,Verified ORF,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
1955,4,641978,0.0960858304696725,0.0933635882723324,0.304110347697753,YDR097C,MSH6,SGDID:S000002504,ORF,Verified ORF,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
1956,4,642192,0.105396515229582,0.0938006049126074,0.261936554307355,YDR097C,MSH6,SGDID:S000002504,ORF,Verified ORF,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
1957,4,643795,0.0589264528303672,0.0936244666211551,0.529499831096469,YDR097C,MSH6,SGDID:S000002504,ORF,Verified ORF,"""Protein required for mismatch repair in mitosis and meiosis; forms a complex with Msh2p to repair both single-base & insertion-deletion mispairs; also involved in interstrand cross-link repair; potentially phosphorylated by Cdc28p; contains PIP motif that binds PCNA (Pol30p) and Rev1p""",Verified ORF
1958,4,644586,0.0878469982524412,0.0930110225024606,0.345570698598675,YDR098C,GRX3,SGDID:S000002505,ORF,Verified ORF,"""Glutathione-dependent oxidoreductase; hydroperoxide and superoxide-radical responsive monothiol glutaredoxin subfamily member with Grx4p and Grx5p; redundantly protects cells from oxidative damage along with GRX4 and GRX5; with Grx4p ; promotes the dissociation of Aft1p from iron regulon gene promoters and subsequent nuclear export in iron-replete conditions ; regulating iron homeostasis; involved with Grx4p in the deglutathionylation of Sir2p ; restoring deacetylase activity after disulfide stress""",Verified ORF
1959,4,645245,0.0934397605884045,0.0930556432546789,0.316004809643121,tQ(UUG)D2_NFR/NDR,,,Promoter,Promoter,,Promoter
1960,4,645433,0.0960372349472149,0.384869004698837,0.803094223831171,tQ(UUG)D2_NFR/NDR,,,Promoter,Promoter,,Promoter
1961,4,654608,0.381329079354392,0.19227062040431,0.0481091749408325,YDR099W,BMH2,SGDID:S000002506,Close to 3'-UTR,Close to 3'-UTR,"""14-3-3 protein ; minor isoform; controls proteome at post-transcriptional level ; binds proteins and DNA ; involved in regulation of many processes including exocytosis ; vesicle transport ; Ras/MAPK signaling ; and rapamycin-sensitive signaling; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; abundance relative to Bmh1p increases during sporulation""",Verified ORF
1962,4,657631,0.069497369057122,0.0951703520911156,0.465726737208702,YDR103W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1963,4,660338,0.130891926780565,0.0936699912013273,0.163179047558418,YDR103W,STE5,SGDID:S000002510,ORF,Verified ORF,"""Pheromone-responsive MAPK scaffold protein; couples activation of the G-protein-coupled pheromone receptor to MAPK activation; intramolecular interaction of PH and VWA domains blocks activation of assembled signaling cascade components (Ste11p ; Ste7p and Fus3p) under basal conditions; Gbeta-gamma (Ste4p-Ste18p)-dependent docking at the plasma membrane and binding of PI(4,5)P2 by the PH domain relieves autoinhibition ; resulting in pheromone-dependent pathway activation""",Verified ORF
1964,4,663656,0.141073556249861,0.0928408705594651,0.129526801785462,YDR104C,SPO71,SGDID:S000002511,ORF,Verified ORF,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
1965,4,664068,0.154134782027547,0.0928006063969181,0.0976165304525876,YDR104C,SPO71,SGDID:S000002511,ORF,Verified ORF,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
1966,4,664414,0.12656215206948,0.0928252473934231,0.173611102046891,YDR104C,SPO71,SGDID:S000002511,ORF,Verified ORF,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
1967,4,664456,0.120731532086691,0.0933320556681597,0.196659840778264,YDR104C,SPO71,SGDID:S000002511,ORF,Verified ORF,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
1968,4,665001,0.126940926644065,0.0932591295619939,0.174330273058425,YDR104C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1969,4,665217,0.150491803828585,0.0974414949216724,0.123379592888421,YDR104C,SPO71,SGDID:S000002511,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein required for prospore membrane morphogenesis; localizes to the prospore membrane (PSM) during sporulation; required for PSM elongation and closure; genetically antagonistic to SPO1; recruits Vps13p to the PSM during sporulation; interacts and functions cooperatively with Spo73p; mutants have defects in the PSM ; aberrant spore wall formation and reduced PtdIns-phosphate pools in the PSM; contains three PH-like domains""",Verified ORF
