SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1117,3,218769,0.0078823661322524,0.0490622021356317,0.872452570957966,YCR054C,CTR86,SGDID:S000000650,ORF,Verified ORF,"""Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10 ; mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1118,3,219050,0.005477158938457,0.0486039055656662,0.910340632739906,YCR054C,CTR86,SGDID:S000000650,ORF,Verified ORF,"""Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10 ; mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1119,3,221006,-0.014950202068399,0.0485067936347699,0.758105537350761,YCR057C,PWP2,SGDID:S000000653,ORF,Verified ORF,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1120,3,221813,-0.0143485704602157,0.0484404799189651,0.767243647730021,YCR057C,PWP2,SGDID:S000000653,ORF,Verified ORF,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1121,3,222829,-0.0190824510599953,0.0485732779041297,0.694660729412661,YCR057C,PWP2,SGDID:S000000653,ORF,Verified ORF,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1122,3,224310,0.0237197540254042,0.0490453616163515,0.628949124454698,YCR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1123,3,224773,0.0963897987106073,0.104913951868586,0.358853166620389,YCR059C,YIH1,SGDID:S000000655,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of eIF2 kinase Gcn2p; competes with Gcn2p for binding to Gcn1p; may contribute to regulation of translation in response to starvation via regulation of Gcn2p; binds to monomeric actin and to ribosomes and polyribosomes; ortholog of mammalian IMPACT""",Verified ORF
1124,3,226294,0.054065685638923,0.0483978587047867,0.264707457484391,YCR061W,TVS1,SGDID:S000000657,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; induced by treatment with 8-methoxypsoralen and UVA irradiation; contains 10-11 predicted transmembrane domains""",Verified ORF
1125,3,226510,0.0414305346682139,0.0483824838983379,0.392405748615334,YCR061W,TVS1,SGDID:S000000657,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; induced by treatment with 8-methoxypsoralen and UVA irradiation; contains 10-11 predicted transmembrane domains""",Verified ORF
1126,3,227816,0.0377321389367198,0.049353678297137,0.445064986732289,tS(CGA)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1127,3,228048,0.0511421671605351,0.0484542483564557,0.291930731744047,tS(CGA)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1128,3,229226,0.022782927571364,0.0510465007685012,0.655641840684032,YCR065W_NFR/NDR,,,Promoter,Promoter,,Promoter
1129,3,229272,0.0012589219243687,0.0521323658307662,0.980747748664537,YCR065W_NFR/NDR,,,Promoter,Promoter,,Promoter
1130,3,229351,-0.0103641123723573,0.0485626070947935,0.831124502226666,YCR065W,HCM1,SGDID:S000000661,ORF,Verified ORF,"""Forkhead transcription factor; drives S-phase activation of genes involved in chromosome segregation ; spindle dynamics ; budding; also activates genes involved in respiration ; use of alternative energy sources ; NAD synthesis ; oxidative stress resistance; regulated by cell wall integrity checkpoint; key factor in early adaptation to nutrient deficiency and diauxic shift; suppressor of calmodulin mutants with specific SPB assembly defects; ortholog of C. elegans lifespan regulator PHA-4""",Verified ORF
1131,3,230175,0.0402195951994126,0.0482974639851514,0.405550161812643,YCR065W,HCM1,SGDID:S000000661,ORF,Verified ORF,"""Forkhead transcription factor; drives S-phase activation of genes involved in chromosome segregation ; spindle dynamics ; budding; also activates genes involved in respiration ; use of alternative energy sources ; NAD synthesis ; oxidative stress resistance; regulated by cell wall integrity checkpoint; key factor in early adaptation to nutrient deficiency and diauxic shift; suppressor of calmodulin mutants with specific SPB assembly defects; ortholog of C. elegans lifespan regulator PHA-4""",Verified ORF
1132,3,233663,0.0769126524415343,0.0482874733440496,0.112098376209662,YCR067C,SED4,SGDID:S000000663,ORF,Verified ORF,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1133,3,234438,0.0508973007888778,0.0483097864646004,0.292804614315415,YCR067C,SED4,SGDID:S000000663,ORF,Verified ORF,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1134,3,235617,0.046793791856267,0.048458597202449,0.334883031967762,YCR067C,SED4,SGDID:S000000663,ORF,Verified ORF,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1135,3,237105,0.0056445917883626,0.0482914781642549,0.907016961676758,YCR068W_NFR/NDR,,,Promoter,Promoter,,Promoter
1136,3,238714,0.0044788119559935,0.0482539099802612,0.926101125668084,YCR068W,ATG15,SGDID:S000000664,ORF,Verified ORF,"""Phospholipase; preferentially hydrolyses phosphatidylserine ; with minor activity against cardiolipin and phosphatidylethanolamine; required for lysis of autophagic and CVT bodies; targeted to intravacuolar vesicles during autophagy via the multivesicular body (MVB) pathway; required for the maintenance of lipid droplet quantity after the diauxic shift; regulates lipolysis; expression regulated by Yap1p during autophagy""",Verified ORF
1137,3,238914,0.0171623090884668,0.0485185811496965,0.723755012455233,YCR069W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1138,3,241126,-0.013510211038251,0.0484515145376953,0.7805310422333,YCR072C,RSA4,SGDID:S000000668,ORF,Verified ORF,"""Ribosomal large subunit (60S) assembly factor; association of the N-terminal ubiquitin-like (UBL) domain of this preribosomal factor with the MIDAS domain in the Rea1p tail ; promoted by the GTPase Nog2p ; is required for the ATP-dependent dissociation of preribosomal factors including the Rix1p subcomplex ; Rea1p ; Nog2p and Rsa1p itself prior to nuclear export of pre-60S particles; contains WD-repeats and a UBL domain; localizes to the nucleolus""",Verified ORF
1139,3,242447,-0.0069224403531226,0.063909042754984,0.913805722220073,YCR072C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1140,3,242578,-0.0328476019068467,0.048572164947032,0.499315942842911,XUT_3F-108,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1141,3,245238,-0.0224773951374823,0.0487159672652738,0.644798068427987,YCR073C,SSK22,SGDID:S000000669,ORF,Verified ORF,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; functionally redundant with Ssk2p; interacts with and is activated by Ssk1p; phosphorylates Pbs2p; SSK22 has a paralog ; SSK2 ; that arose from the whole genome duplication""",Verified ORF
1142,3,247158,-0.0655305682160454,0.0481237274264737,0.174157790295581,YCR073W-A,SOL2,SGDID:S000000718,ORF,Verified ORF,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog ; SOL1 ; that arose from the whole genome duplication""",Verified ORF
1143,3,247980,0.0002512295670795,0.11039958816656,0.998185590092497,YCR073W-A,SOL2,SGDID:S000000718,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog ; SOL1 ; that arose from the whole genome duplication""",Verified ORF
1144,3,248454,-0.0463526831910539,0.0482613118028367,0.337485076003363,YCR075C,ERS1,SGDID:S000000671,ORF,Verified ORF,"""Protein involved in cystine transport; localizes to the vacuole ; plasma membrane and endosome; similarity to human cystinosin ; a H(+)-driven transporter involved in L-cystine export from lysosomes and implicated in the disease cystinosis; contains seven transmembrane domains; mutation is functionally complemented by human CTNS""",Verified ORF
1145,3,249311,-0.0213225558642039,0.0526259770205589,0.685596749341957,YCR076C,FUB1,SGDID:S000000672,ORF,Verified ORF,"""Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1 ; a proteasome inhibitor; not an essential gene""",Verified ORF
1146,3,249928,-0.0485554432264215,0.0484471335440505,0.316916317757476,YCR076C,FUB1,SGDID:S000000672,ORF,Verified ORF,"""Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1 ; a proteasome inhibitor; not an essential gene""",Verified ORF
1147,3,251255,-0.0365296545512187,0.0485883564685665,0.452660823224223,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1148,3,251274,-0.0472873991170598,0.0485620638275067,0.330846554745588,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1149,3,251879,-0.0650698904679806,0.0484707615469588,0.180310691608316,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1150,3,251939,-0.0684319409631621,0.0484034363161304,0.158306989933048,YCR077C,PAT1,SGDID:S000000673,ORF,Verified ORF,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1151,3,252801,-0.0682391193917596,0.0483891392464636,0.159356548899744,YCR079W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1152,3,253109,-0.0710502471090891,0.0481700337130861,0.141106948836575,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1153,3,253118,-0.0776284860864904,0.0481565368292731,0.107854939226986,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1154,3,253321,-0.0715539464476873,0.0482290578415061,0.138800116783324,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1155,3,253394,-0.0660666019626288,0.0484193164222303,0.173289550346987,YCR079W,PTC6,SGDID:S000002133,ORF,Verified ORF,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1156,3,254361,-0.0460261202926889,0.0485895721571788,0.344163069752482,YCR081W_NFR/NDR,,,Promoter,Promoter,,Promoter
1157,3,254926,-0.0410837318944187,0.0485153284697462,0.397669397723027,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
1158,3,256359,-0.0361986763163273,0.0485692903651616,0.456586523482362,YCR081W,SRB8,SGDID:S000000677,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation; involved in glucose repression""",Verified ORF
