SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2122,4,835337,-0.0070588688203769,0.054768679071206,0.897521936521884,YDR186C,SND1,SGDID:S000002594,ORF,Verified ORF,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Env10p/Snd2p and Pho88p/Snd3p; can compensate for loss of SRP; co-purifies with ribosomes; GFP-fusion protein localizes to the cytoplasm""",Verified ORF
2123,4,838720,-0.0283335386854463,0.0546388906330797,0.604392563925046,YDR189W,SLY1,SGDID:S000002597,ORF,Verified ORF,"""Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",Verified ORF
2124,4,839960,-0.0400907717625294,0.0544628312964469,0.462151091165078,YDR189W,SLY1,SGDID:S000002597,ORF,Verified ORF,"""Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex""",Verified ORF
2125,4,842152,-0.0295837813308816,0.0552259833686544,0.592512983202145,YDR191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2126,4,842326,-0.0402326013513552,0.0550426368029698,0.465303601806511,YDR191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2127,4,842566,-0.03699369357116,0.0547345640059759,0.499562896901699,YDR191W,HST4,SGDID:S000002599,ORF,Verified ORF,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2128,4,843045,-0.0570343536990847,0.0545674747092715,0.296642103988309,YDR191W,HST4,SGDID:S000002599,ORF,Verified ORF,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2129,4,843203,-0.0542147896671608,0.0546723782456602,0.322057107392594,YDR191W,HST4,SGDID:S000002599,ORF,Verified ORF,"""NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3""",Verified ORF
2130,4,843659,-0.0711280354747684,0.0545976635807848,0.193503532643794,YDR192C,NUP42,SGDID:S000002600,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2131,4,843707,-0.0673414797032552,0.0547513548666361,0.219534551529146,YDR192C,NUP42,SGDID:S000002600,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2132,4,843818,-0.0838065400952304,0.0546515492752748,0.126055685680787,YDR192C,NUP42,SGDID:S000002600,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2133,4,843920,-0.0717270217353652,0.0547528343452241,0.191042676657045,YDR192C,NUP42,SGDID:S000002600,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2134,4,843927,-0.0629455514691636,0.0549822981698126,0.253053946215742,YDR192C,NUP42,SGDID:S000002600,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2135,4,844384,-0.10706043172713,0.0546483265595655,0.050890266960595,YDR192C,NUP42,SGDID:S000002600,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2136,4,844958,-0.0771938616418509,0.0551375043358124,0.162384215593717,YDR192C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2137,4,845665,-0.0930828085495921,0.0557268716619269,0.0957385407789845,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2138,4,845722,-0.106569339096175,0.0555388631119274,0.0558126716257727,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2139,4,845828,-0.0861221442470157,0.108297227101846,0.427009050992254,YDR192C,NUP42,SGDID:S000002600,Close to 3'-UTR,Close to 3'-UTR,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport and maintenance of the NPC permeability barrier and is involved in gene tethering at the nuclear periphery; interacts with Gle1p; human homolog NUP42 can complement yeast mutant""",Verified ORF
2140,4,846867,-0.0689155544167054,0.0553820299891217,0.214190207978087,YDR194C,MSS116,SGDID:S000002602,ORF,Verified ORF,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2141,4,847743,-0.0361654421756745,0.0544572028720903,0.507054982850675,YDR194C,MSS116,SGDID:S000002602,ORF,Verified ORF,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2142,4,847796,-0.0389047118175878,0.0546992140471213,0.477400219249838,YDR194C,MSS116,SGDID:S000002602,ORF,Verified ORF,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2143,4,847822,-0.0416291869474546,0.0546147712869473,0.446429882876856,YDR194C,MSS116,SGDID:S000002602,ORF,Verified ORF,"""Mitochondrial transcription elongation factor; DEAD-box protein; required for efficient splicing of mitochondrial Group I and II introns; non-polar RNA helicase that also facilities strand annealing; promotes RNA folding by stabilizing an early assembly intermediate""",Verified ORF
2144,4,848136,-0.0255370111074334,0.0547210780658055,0.641019621023968,YDR194W-A,YDR194W-A,SGDID:S000028541,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
2145,4,849577,-0.0643049731372643,0.0548787927703277,0.242082227467622,YDR195W,REF2,SGDID:S000002603,ORF,Verified ORF,"""RNA-binding protein; involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation ; and in snoRNA maturation; part of holo-CPF subcomplex APT ; which associates with 3'-ends of snoRNA- and mRNA-encoding genes; putative regulatory subunit of type 1 protein phosphatase Glc7p ; required for actomyosin ring formation ; and for timely dephosphorylation and release of Bnr1p from the division site; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2146,4,850450,-0.0877135813492782,0.0547908810711607,0.110298189871564,YDR196C,CAB5,SGDID:S000002604,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; probable dephospho-CoA kinase (DPCK) that catalyzes the last step in coenzyme A biosynthesis; involved in histone acylation; null mutant lethality is complemented by human homolog DCAKD and by E. coli coaE (encoding DPCK); detected in purified mitochondria in high-throughput studies; also localized to lipid droplets""",Verified ORF
2147,4,851053,-0.0525535741166575,0.0548995565987616,0.339087274273563,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2148,4,851208,-0.0573243769430412,0.0551618587535902,0.299421540723952,YDR197W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2149,4,851282,-0.0736739781080618,0.0548761642313192,0.180280530751742,YDR197W,CBS2,SGDID:S000002605,ORF,Verified ORF,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2150,4,851750,-0.0654271569229916,0.0549338687512359,0.234447244238387,YDR197W,CBS2,SGDID:S000002605,ORF,Verified ORF,"""Mitochondrial translational activator of the COB mRNA; interacts with translating ribosomes ; acts on the COB mRNA 5'-untranslated leader""",Verified ORF
2151,4,852621,-0.0612329662367476,0.0553714843482862,0.269541336001074,YDR198C,RKM2,SGDID:S000002606,ORF,Verified ORF,"""Ribosomal protein lysine methyltransferase; responsible for trimethylation of the lysine residue at position 3 of Rpl12Ap and Rpl12Bp""",Verified ORF
2152,4,855191,-0.013013354825851,0.0554370211182762,0.814545682270351,YDR200C,VPS64,SGDID:S000002608,ORF,Verified ORF,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2153,4,855322,-0.0430532851429637,0.0549563263288215,0.433912216059772,YDR200C,VPS64,SGDID:S000002608,ORF,Verified ORF,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2154,4,855709,-0.0039800878544288,0.0548456472724316,0.942190281690781,YDR200C,VPS64,SGDID:S000002608,ORF,Verified ORF,"""Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog ; FAR10 ; that arose from the whole genome duplication""",Verified ORF
2155,4,856696,-0.0014041387212567,0.0549056018593241,0.979611823897356,YDR201W,SPC19,SGDID:S000002609,ORF,Verified ORF,"""Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body""",Verified ORF
2156,4,857609,-0.0469544303522618,0.0548381268112796,0.392447573668228,YDR202C,RAV2,SGDID:S000002610,ORF,Verified ORF,"""Subunit of RAVE complex (Rav1p ; Rav2p ; Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme""",Verified ORF
