SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2244,4,927577,-0.0957033040370647,0.156523391582493,0.541307621915141,YDR232W,HEM1,SGDID:S000002640,ORF,Verified ORF,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2245,4,928575,-0.0045340054101306,0.1549416168694,0.97667163590385,YDR232W,HEM1,SGDID:S000002640,ORF,Verified ORF,"""5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p""",Verified ORF
2246,4,929694,0.0162498566748418,0.15434122246163,0.916209253518908,YDR233C,RTN1,SGDID:S000002641,ORF,Verified ORF,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; increases tubular ER when overexpressed; mutants have reduced phosphatidylserine transfer between the ER and mitochondria; interacts with exocyst subunit Sec6p ; Yip3p ; and Sbh1p; member of the RTNLA subfamily""",Verified ORF
2247,4,930648,0.0159773702322278,0.155045460178484,0.917982134164725,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2248,4,930822,0.098244798416809,0.157268111537942,0.532574000503393,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2249,4,930823,0.0898890777400022,0.15699457700092,0.567305999805141,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2250,4,930964,0.292370176241395,0.210364654913064,0.165457696937679,YDR234W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2251,4,932727,0.13800140321521,0.153862752791609,0.370376957937516,YDR234W,LYS4,SGDID:S000002642,ORF,Verified ORF,"""Homoaconitase; catalyzes the conversion of homocitrate to homoisocitrate ; which is a step in the lysine biosynthesis pathway""",Verified ORF
2252,4,934187,0.116061717442942,0.15345310274647,0.449953735908787,YDR235W,PRP42,SGDID:S000002643,ORF,Verified ORF,"""U1 snRNP protein involved in splicing; required for U1 snRNP biogenesis; contains multiple tetriatricopeptide repeats""",Verified ORF
2253,4,934911,0.150050214229867,0.154175118247875,0.331097814833139,YDR235W,PRP42,SGDID:S000002643,ORF,Verified ORF,"""U1 snRNP protein involved in splicing; required for U1 snRNP biogenesis; contains multiple tetriatricopeptide repeats""",Verified ORF
2254,4,936493,0.0753259446818427,0.155187339796793,0.627702835856164,YDR237W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2255,4,936521,0.0512792831595785,0.154865466030732,0.74074919435042,YDR236C,FMN1,SGDID:S000002644,Close to 3'-UTR,Close to 3'-UTR,"""Riboflavin kinase ; produces riboflavin monophosphate (FMN); FMN is a necessary cofactor for many enzymes; predominantly localizes to the microsomal fraction and also found in the mitochondrial inner membrane; human RFK functionally complements the lethality of the null mutation""",Verified ORF
2256,4,936663,0.0577988961296565,0.153883753796575,0.707439126613287,YDR237W,MRPL7,SGDID:S000002645,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2257,4,937563,0.0273038639594506,0.154440338754951,0.859772919940848,YDR237W,MRPL7,SGDID:S000002645,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2258,4,937735,0.0961171444855863,0.168054732961362,0.567726966148118,YDR237W,MRPL7,SGDID:S000002645,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2259,4,937744,0.0768044060476279,0.167782777441875,0.647405814000063,YDR237W,MRPL7,SGDID:S000002645,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; MRPL7 produces both YmL5 and YmL7 ; which are two different modified forms of the same protein""",Verified ORF
2260,4,938323,0.132805618509032,0.153993464171701,0.389047026198379,YDR238C,SEC26,SGDID:S000002646,ORF,Verified ORF,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2261,4,938510,0.158358500345238,0.153841537668317,0.304014783105473,YDR238C,SEC26,SGDID:S000002646,ORF,Verified ORF,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2262,4,938617,0.146464805280688,0.153045278695873,0.339220642138218,YDR238C,SEC26,SGDID:S000002646,ORF,Verified ORF,"""Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)""",Verified ORF
2263,4,941039,0.0947642392891908,0.15335637031695,0.537016765141359,YDR238C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2264,4,941936,0.136794093358991,0.153767873747198,0.374278899250183,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2265,4,942067,0.146006926679011,0.153841820722251,0.34323340675533,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2266,4,942069,0.146006926679011,0.153841820722251,0.34323340675533,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2267,4,942533,0.16626256950768,0.156140050852142,0.287680793670209,YDR239C,YDR239C,SGDID:S000002647,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
2268,4,944445,0.164889211460575,0.154383323958578,0.286227507586538,YDR240C,SNU56,SGDID:S000002648,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific ; no metazoan counterpart; interacts with mRNA in commitment complex""",Verified ORF
2269,4,947317,0.0702864242495271,0.154129846018878,0.648655395535043,YDR242W,AMD2,SGDID:S000002650,ORF,Verified ORF,"""Putative amidase""",Verified ORF
2270,4,948413,0.0341782526540278,0.154853948654316,0.825443644280245,YDR242W,AMD2,SGDID:S000002650,ORF,Verified ORF,"""Putative amidase""",Verified ORF
2271,4,949523,0.0372952775147823,0.154464039859557,0.809346880808729,YDR243C,PRP28,SGDID:S000002651,ORF,Verified ORF,"""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",Verified ORF
2272,4,950108,0.0277748399284987,0.153770822363509,0.856765660682482,YDR243C,PRP28,SGDID:S000002651,ORF,Verified ORF,"""Pre-mRNA splicing factor; RNA binding protein involved in RNA isomerization at the 5' splice site and for exchange of U6 for U1 snRNA at the 5' splice site; similar to the RNA helicases of the DEAD-box family""",Verified ORF
2273,4,953287,-0.0114807730288194,0.153305174453278,0.940345958761954,YDR245W,MNN10,SGDID:S000002653,ORF,Verified ORF,"""Subunit of a Golgi mannosyltransferase complex; complex mediates elongation of the polysaccharide mannan backbone; membrane protein of the mannosyltransferase family; other members of the complex are Anp1p ; Mnn9p ; Mnn11p ; and Hoc1p""",Verified ORF
2274,4,956734,0.147566972712859,0.153811873705619,0.33801438214503,YDR247W,VHS1,SGDID:S000002655,ORF,Verified ORF,"""Cytoplasmic serine/threonine protein kinase; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant ; suggesting a role in G1/S phase progression; VHS1 has a paralog ; SKS1 ; that arose from the whole genome duplication""",Verified ORF
2275,4,957589,0.0129849820788704,0.161627616872944,0.936013261544482,YDR247W,VHS1,SGDID:S000002655,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic serine/threonine protein kinase; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant ; suggesting a role in G1/S phase progression; VHS1 has a paralog ; SKS1 ; that arose from the whole genome duplication""",Verified ORF
2276,4,959283,0.155983692615591,0.155064657524728,0.315139819415598,YDR249C,YDR249C,SGDID:S000002657,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
2277,4,960412,-0.028945417174303,0.156393276810627,0.853271829925905,YDR249C,YDR249C,SGDID:S000002657,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
2278,4,960833,0.0636096788656786,0.154558361719057,0.680913431310736,YDR251W,PAM1,SGDID:S000002659,ORF,Verified ORF,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",Verified ORF
2279,4,961744,0.114218624056827,0.154939809954797,0.461502209396544,YDR251W,PAM1,SGDID:S000002659,ORF,Verified ORF,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",Verified ORF
2280,4,962979,0.130606303693304,0.153136631544745,0.3943072978538,YDR251W,PAM1,SGDID:S000002659,ORF,Verified ORF,"""Essential protein of unknown function; exhibits variable expression during colony morphogenesis; overexpression permits survival without protein phosphatase 2A ; inhibits growth ; and induces a filamentous phenotype; PAM1 has a paralog ; SVL3 ; that arose from the whole genome duplication""",Verified ORF
2281,4,964771,0.160783883849423,0.160473076032715,0.317060415583501,YDR254W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2282,4,964930,0.112695919861688,0.153818355562002,0.464254551252229,YDR254W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2283,4,965160,0.114778059475764,0.153165309092383,0.454131063960042,YDR254W,CHL4,SGDID:S000002662,ORF,Verified ORF,"""Outer kinetochore protein required for chromosome stability; involved in new kinetochore assembly and sister chromatid cohesion; forms a stable complex with Iml3p; peripheral component of the Ctf19 kinetochore complex that interacts with Ctf19p ; Ctf3p ; and Mif2p; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-N and fission yeast mis15""",Verified ORF
2284,4,969630,0.202591333437753,0.154001097467372,0.18918939405188,SUT063,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
2285,4,971731,0.375014565125793,0.308667518073816,0.225198465979813,YDR257C,RKM4,SGDID:S000002665,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal lysine methyltransferase; specific for monomethylation of Rpl42ap and Rpl42bp (lysine 55); nuclear SET-domain containing protein""",Verified ORF
2286,4,973283,0.207194937080792,0.153006111203254,0.176551185929889,YDR258C,HSP78,SGDID:S000002666,ORF,Verified ORF,"""Oligomeric mitochondrial matrix chaperone; cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates""",Verified ORF
2287,4,974042,0.191053780874786,0.153827230616401,0.215060226354527,YDR258C,HSP78,SGDID:S000002666,ORF,Verified ORF,"""Oligomeric mitochondrial matrix chaperone; cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates""",Verified ORF
2288,4,974632,0.209277760243561,0.154000478046487,0.175032502520054,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2289,4,974689,0.183654708649939,0.154738104905222,0.236075251476462,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2290,4,974731,0.203595766002631,0.155791802354498,0.192115998832955,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2291,4,974814,0.149748990088308,0.157815622500388,0.34332789425364,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2292,4,974820,0.137911701324058,0.158084806574721,0.383588314156776,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2293,4,974882,0.213598642029044,0.157584747893892,0.176140036332989,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2294,4,974883,0.207100592130897,0.157822902543956,0.19029379003165,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2295,4,974990,0.112818215665105,0.159354346425705,0.479430611216012,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2296,4,975039,0.161798038681409,0.157781927300164,0.305851409894903,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2297,4,975090,0.168910577953898,0.155223868864412,0.277260685526973,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2298,4,975108,0.169267385387329,0.15646943557966,0.280083404984272,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
