SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1179,3,274845,0.0064577223508158,0.0875087087625756,0.941215147231448,YCR091W,KIN82,SGDID:S000000687,ORF,Verified ORF,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1180,3,275765,-0.0254812143999632,0.088073075625709,0.772507116804008,YCR091W,KIN82,SGDID:S000000687,ORF,Verified ORF,"""Putative serine/threonine protein kinase; implicated in the regulation of phospholipid asymmetry through the activation of phospholipid translocases (flippases); involved in the phosphorylation of upstream inhibitory kinase Ypk1p along with Fpk1p; has a redundant role in the cellular response to mating pheromone; KIN82 has a paralog ; FPK1 ; that arose from the whole genome duplication""",Verified ORF
1181,3,278462,-0.0467373583781909,0.0880526494033849,0.595898928842871,YCR092C,MSH3,SGDID:S000000688,ORF,Verified ORF,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1182,3,278675,-0.0593615964729515,0.0881965390982193,0.501349259524779,YCR092C,MSH3,SGDID:S000000688,ORF,Verified ORF,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1183,3,278791,-0.0438523069190522,0.088763349319801,0.621587891132354,YCR092C,MSH3,SGDID:S000000688,ORF,Verified ORF,"""Mismatch repair protein; forms dimers with Msh2p that mediate repair of insertion or deletion mutations and removal of nonhomologous DNA ends ; contains a PCNA (Pol30p) binding motif required for genome stability""",Verified ORF
1184,3,282537,-0.0185747933506945,0.0897509641411024,0.836161002065557,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1185,3,284743,-0.0364555451059125,0.0885848633300069,0.680931907239576,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1186,3,285299,-0.0605308388355836,0.0888442867285635,0.496119658968171,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1187,3,285659,-0.0067391812812578,0.0893813960525732,0.939940736507369,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1188,3,286180,-0.071715287307297,0.0913531627285778,0.432960504208558,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1189,3,286440,-0.0531156352828421,0.0933337963409714,0.569654757545806,YCR093W,CDC39,SGDID:S000000689,ORF,Verified ORF,"""Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p ; resulting in processing body disassembly""",Verified ORF
1190,3,286652,-0.079025979946231,0.0907381568435131,0.384387898202673,YCR094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1191,3,289803,-0.0531728136691871,0.0886565754604294,0.549049875596945,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1192,3,289856,-0.0820356038220567,0.0885354183790731,0.354775024354279,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1193,3,289942,-0.0820356038220567,0.0885354183790731,0.354775024354279,YCR095C,OCA4,SGDID:S000000691,Close to 3'-UTR,Close to 3'-UTR,"""Cytoplasmic protein required for replication of Brome mosaic virus; S. cerevisiae is a model system for studying replication of positive-strand RNA viruses in their natural hosts""",Uncharacterized ORF
1194,3,290417,-0.0715112961232478,0.0894127136027977,0.424370980812108,YCR095W-A,YCR095W-A,SGDID:S000029724,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
1195,3,290527,-0.0543013949444018,0.0904138220096426,0.548500283921432,YCR095W-A,YCR095W-A,SGDID:S000029724,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
1196,3,290957,-0.0545290072946074,0.089677898748095,0.543542650109312,C:289798-291372,,,Intergenic region,Intergenic region,between YCR095W-A and YCRWdelta12,Intergenic region
1197,3,290963,-0.0781102168114789,0.0896645912026741,0.384270959368621,C:289798-291372,,,Intergenic region,Intergenic region,between YCR095W-A and YCRWdelta12,Intergenic region
1198,3,291002,-0.0414352718992148,0.0898106395160897,0.644822617939987,C:289798-291372,,,Intergenic region,Intergenic region,between YCR095W-A and YCRWdelta12,Intergenic region
1199,3,291045,-0.0711180117248547,0.0893778215573634,0.426740643977696,C:289798-291372,,,Intergenic region,Intergenic region,between YCR095W-A and YCRWdelta12,Intergenic region
1200,3,291075,-0.0788890486779834,0.0890435935960566,0.376242297776294,C:289798-291372,,,Intergenic region,Intergenic region,between YCR095W-A and YCRWdelta12,Intergenic region
1201,3,291159,-0.0602967387978555,0.0894316531339269,0.500611807502783,YCRWdelta12_NFR/NDR,,,Promoter,Promoter,,Promoter
1202,3,291201,-0.0384941422101843,0.0942804427297288,0.683305369379594,YCRWdelta12_NFR/NDR,,,Promoter,Promoter,,Promoter
1203,3,291204,-0.0315189018200028,0.0945557648744305,0.739078079835119,YCRWdelta12_NFR/NDR,,,Promoter,Promoter,,Promoter
1204,3,291220,-0.108237389389597,0.175450519940778,0.537690984170574,YCRWdelta12_NFR/NDR,,,Promoter,Promoter,,Promoter
1205,3,291227,-0.0942989810952,0.175619783241175,0.591640658733565,YCRWdelta12_NFR/NDR,,,Promoter,Promoter,,Promoter
1206,3,291349,-0.0691325999633481,0.0900740274392381,0.443292178288582,YCRWdelta12_NFR/NDR,,,Promoter,Promoter,,Promoter
1207,3,291388,-0.0438691025126174,0.0925227197680921,0.635690290582586,YCRWdelta12,YCRWdelta12,SGDID:S000006839,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
1208,3,291538,0.0838528596101789,0.173687914283185,0.629551993155126,YCRWdelta12,YCRWdelta12,SGDID:S000006839,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
1209,3,291544,0.0822082152569487,0.0984808701752805,0.40441557662527,YCRWdelta12,YCRWdelta12,SGDID:S000006839,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
1210,3,292662,0.202215546341179,0.235258783457535,0.390623160705884,HMR,HMR,SGDID:S000029655,Other features,Mating-related region,"""Mating-type cassette - right; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
1211,3,292718,0.243261773626763,0.186773985406144,0.193615363966295,HMR,HMR,SGDID:S000029655,Other features,Mating-related region,"""Mating-type cassette - right; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
1212,3,293842,0.0110964083702538,0.101276830813164,0.912816530700028,HMR,HMR,SGDID:S000029655,Other features,Mating-related region,"""Mating-type cassette - right; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
1213,3,293851,-0.032533541172314,0.101586110212856,0.748963906960156,HMR,HMR,SGDID:S000029655,Other features,Mating-related region,"""Mating-type cassette - right; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
1214,3,293855,-0.0120093358532363,0.0997540676276898,0.904243152091657,HMR,HMR,SGDID:S000029655,Other features,Mating-related region,"""Mating-type cassette - right; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",silent_mating_type_cassette_array
1215,3,295047,-0.0289375275540029,0.0900979271651108,0.748265109836161,YCRWdelta13,YCRWdelta13,SGDID:S000006840,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
1216,3,295867,-0.0375160941005845,0.0897206629209606,0.676096600801871,C:295557-295957,,,Intergenic region,Intergenic region,between YNCC0014W and YCRCdelta14,Intergenic region
1217,3,295972,-0.0770776170687503,0.0913193195919279,0.399215871735648,YCRCdelta14,YCRCdelta14,SGDID:S000006834,Other features,LTR,"""Ty1 LTR""",reverse complement
1218,3,297295,-0.0609101933384182,0.0884542894041855,0.491523269959147,YCR098C,GIT1,SGDID:S000000695,ORF,Verified ORF,"""Plasma membrane permease; mediates uptake of glycerophosphoinositol and glycerophosphocholine as sources of the nutrients inositol and phosphate; expression and transport rate are regulated by phosphate and inositol availability""",Verified ORF
1219,3,298996,-0.0749560176410142,0.0879192452628934,0.394484029919367,YCR098C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1220,3,299045,-0.0559262178723354,0.0880374730196542,0.525673877745813,YCR098C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1221,3,299460,-0.10048672426102,0.0909579555203643,0.27001597190672,YCR098C,GIT1,SGDID:S000000695,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane permease; mediates uptake of glycerophosphoinositol and glycerophosphocholine as sources of the nutrients inositol and phosphate; expression and transport rate are regulated by phosphate and inositol availability""",Verified ORF
1222,3,299460,0.609052192390831,0.348443739319176,0.0813470979135722,YCR098C,GIT1,SGDID:S000000695,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane permease; mediates uptake of glycerophosphoinositol and glycerophosphocholine as sources of the nutrients inositol and phosphate; expression and transport rate are regulated by phosphate and inositol availability""",Verified ORF
1223,3,299701,-0.0724017412258039,0.0884275895490812,0.413470791631794,C:298606-300831,,,Intergenic region,Intergenic region,between YCR098C and YCR099C,Intergenic region
1224,3,302380,0.0037036075543601,0.0881750991168553,0.966520154426568,YCR100C_NFR/NDR,,,Promoter,Promoter,,Promoter
1225,3,303175,0.0554638412342019,0.174081240766607,0.750211492929025,YCR101C_NFR/NDR,,,Promoter,Promoter,,Promoter
1226,3,304102,-0.0691412891818199,0.174980074404533,0.692979655013932,YCR102C,YCR102C,SGDID:S000000699,Close to 3'-UTR,Close to 3'-UTR,"""Putative quinone oxidoreductase; overexpression improves ethanol production and acid stress resistance; involved in copper metabolism; similar to Cochliobolus carbonum toxD gene""",Uncharacterized ORF
1227,3,304825,0.046205749071319,0.0921580009596263,0.61641951289517,YCR102C,YCR102C,SGDID:S000000699,ORF,Uncharacterized ORF,"""Putative quinone oxidoreductase; overexpression improves ethanol production and acid stress resistance; involved in copper metabolism; similar to Cochliobolus carbonum toxD gene""",Uncharacterized ORF
