SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3480,5,564298,0.0625303682047414,0.0624024561238476,0.317005930785691,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3481,5,564300,0.0637635215208407,0.0623918660936084,0.307488091042022,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3482,5,564304,0.0637635215208407,0.0623918660936084,0.307488091042022,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3483,5,564343,0.0959789896861038,0.0643095358006281,0.136473476032713,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3484,5,564355,0.123382773551034,0.0677912006879509,0.0695994951846389,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3485,5,564360,0.121246104453277,0.0680826439558304,0.0757941050282983,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3486,5,564372,0.102079756090703,0.123257451246535,0.408126301578975,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3487,5,564393,0.129099089159764,0.125408645508201,0.303983727773951,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3488,5,564395,-0.0990069409134993,0.121971016817701,0.417496372786831,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3489,5,564397,0.144077882133464,0.0859005926098134,0.0943762663096246,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3490,5,564403,0.111135357473973,0.123227507171926,0.36774015165946,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3491,5,564406,0.106089493196951,0.123259491474819,0.389987284357292,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3492,5,564431,0.0961096040097489,0.0745453028559594,0.198145683247342,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3493,5,564461,0.0956211283148001,0.0667889199497221,0.15311692037134,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3494,5,564462,0.0956211283148001,0.0667889199497221,0.15311692037134,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3495,5,564469,0.0764660935872587,0.0647557262101199,0.23846165688094,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3496,5,564472,0.097367970842236,0.0670550753575501,0.14737322047733,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3497,5,564485,0.096833323180425,0.0663420506597327,0.145287425692735,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3498,5,564486,0.0996489012052001,0.0662013868143915,0.133156906518798,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3499,5,564496,0.109304362285134,0.06617397866071,0.0994701442560154,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3500,5,564516,0.108658369129252,0.0641968410364165,0.0914175459856915,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3501,5,564535,0.0807961784546633,0.0626192434436498,0.197798990771537,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3502,5,564551,0.0837570078931994,0.0632808966625084,0.186500803229322,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3503,5,564567,0.0828105296881929,0.0636452874601948,0.194063992154546,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3504,5,564574,0.081414115582564,0.0642794673945707,0.206146006566063,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3505,5,564590,0.0749368196196352,0.0630839795478063,0.235675442930349,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3506,5,564680,0.0752055026983246,0.0628015798607074,0.231911434386901,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3507,5,564696,0.120544637285985,0.123280070089937,0.328837322953217,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3508,5,564701,0.120544637285985,0.123280070089937,0.328837322953217,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3509,5,564705,0.120544637285985,0.123280070089937,0.328837322953217,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3510,5,564717,0.157966139132606,0.123218634330715,0.200684397952226,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3511,5,564723,0.160575269228907,0.123283139329639,0.193597462107306,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3512,5,564730,0.168821919598805,0.123177847676791,0.171384834609357,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3513,5,564732,0.168821919598805,0.123177847676791,0.171384834609357,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3514,5,564809,0.153426572552853,0.123398736299535,0.21456773018482,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3515,5,564814,0.158120454048268,0.123335061474111,0.200670035495236,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3516,5,564841,0.132003911489697,0.123468903620719,0.285743073229538,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3517,5,564865,0.136330160573554,0.123506410314168,0.27041849037004,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3518,5,564880,0.190551178776227,0.123205131055573,0.122851584077626,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3519,5,564894,0.186697286364199,0.123139842865922,0.130378812368839,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3520,5,564898,0.178661477275059,0.123138525133521,0.1476962087317,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3521,5,564904,0.214368617166604,0.123012120257518,0.0822633956859658,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3522,5,564935,0.136900623250286,0.123290016712537,0.267584628421444,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3523,5,564937,0.136900623250286,0.123290016712537,0.267584628421444,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3524,5,564938,0.136900623250286,0.123290016712537,0.267584628421444,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3525,5,564945,0.136009609244757,0.123261688286506,0.270595757506788,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3526,5,564949,0.136009609244757,0.123261688286506,0.270595757506788,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3527,5,564968,0.0747919681613551,0.0726716100402997,0.304101045853616,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3528,5,565000,0.0753622907475417,0.0666393204332827,0.258865663582403,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3529,5,565007,0.0675521140401923,0.0666188412118894,0.311272896765467,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3530,5,565013,0.0488788126214223,0.0671651842888854,0.467254976631855,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3531,5,565036,0.083025368759267,0.063746188304399,0.193616275957527,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3532,5,565093,0.0658574831954572,0.0618794548341034,0.287926287450702,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3533,5,565120,0.0713778695021028,0.0620384694310471,0.250699461978051,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3534,5,565122,0.0718047224800211,0.0621320487711371,0.248593968387777,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3535,5,565125,0.0718047224800211,0.0621320487711371,0.248593968387777,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3536,5,565208,0.0792932245945713,0.0620942857394418,0.202448277824965,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3537,5,565243,0.0759294901721244,0.061929089316838,0.220989051797762,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3538,5,565254,0.0633009583759543,0.0622141057507899,0.309626946788158,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3539,5,565289,0.124817939342665,0.103911717374096,0.230481999744825,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3540,5,565293,0.0689262669240871,0.0630065760977806,0.274721272340583,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,0.0690765431869917,0.0629133548558615,0.272968944462794,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3542,5,565361,0.0947738558232707,0.06459127564371,0.143188711053041,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3543,5,565365,0.0947738558232707,0.06459127564371,0.143188711053041,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3544,5,565371,0.0855484049768265,0.0654282494590028,0.191888872044394,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3545,5,565372,0.0897046850426491,0.0655981860337444,0.172342654969184,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3546,5,565388,0.0882678081152498,0.0650375201607048,0.175590225248077,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3547,5,565423,0.0915624543687989,0.0634321524987515,0.149774756695967,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3548,5,565436,0.0881721378940445,0.0636023420661551,0.166529280409555,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3549,5,565441,0.0888361725474569,0.063220131687774,0.160844795154695,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3550,5,565448,0.0949690239673737,0.062931363795057,0.132170566435746,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3551,5,565475,0.0802929884990757,0.0630621765379003,0.203772383632026,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3552,5,565507,0.0805722400667108,0.0627847819783496,0.200225879265856,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3553,5,565512,0.0801691649155882,0.0628802105360037,0.203165227158586,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3554,5,565539,0.0956874355917225,0.0635844459948903,0.133247219571183,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3555,5,565639,0.0665101918647671,0.0618097217729008,0.282640920676626,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3556,5,565651,0.0691188121886681,0.0617218578294954,0.263541874127711,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3557,5,565675,0.0704800983437186,0.0617028501328186,0.25412417326934,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3558,5,565711,0.0986006723711202,0.0639949013033789,0.12427154793687,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3559,5,565722,0.134255472670098,0.123181674933575,0.276501477743207,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3560,5,565729,0.139233278867104,0.123181547072105,0.259113218191962,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3561,5,565731,0.10007048291504,0.123250490684533,0.417380303085515,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3562,5,565737,0.0832798907790711,0.123324627291044,0.499933610511356,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3563,5,565800,0.0915121805190307,0.11156012298771,0.412601668398645,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3564,5,565808,0.0379547689704447,0.0970645116616259,0.696013755203689,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3565,5,565834,0.0800147593181587,0.0629715162200592,0.204689947042459,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3566,5,565880,0.167365032423775,0.0704103830041436,0.017986798044664,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3567,5,565885,0.187499263243944,0.071937102010856,0.0095367460042558,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3568,5,566202,0.1491264271597,0.123578154254796,0.228341199510136,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3569,5,566255,0.0586376017744676,0.102848441089918,0.568948124761017,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3570,5,566370,0.0987100008216375,0.0950407190117762,0.2996982102726,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3571,5,566373,0.15414936635678,0.123150642109258,0.211502941152457,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3572,5,566376,0.146931777963337,0.123198950984296,0.233812138412254,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3573,5,566378,0.1710102832616,0.124210708039679,0.169454146231482,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3574,5,566382,0.128058333899689,0.123215888618129,0.299376340309482,YER187W,YER187W,SGDID:S000000989,ORF,Uncharacterized ORF,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
