SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2292,4,974820,-0.0288906308947982,0.0606782910517297,0.634277765069165,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2293,4,974882,-0.0358239634591822,0.060567729015851,0.554584463986855,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2294,4,974883,-0.0370227126710527,0.0606474497815189,0.541951363229139,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2295,4,974990,-0.0571419327791352,0.0610870821332847,0.350212583872415,CUT075,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
2296,4,975039,-0.034045415313377,0.0605792520822848,0.574474080035723,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2297,4,975090,-0.0529196265151413,0.0595683675270738,0.374938789532715,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2298,4,975108,-0.0383133194431736,0.0600776772549951,0.524063083369458,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2299,4,975149,-0.0331953018208959,0.0612061189921698,0.587917795763829,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2300,4,975156,-0.0314402187563032,0.0612087441781103,0.607814102096122,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2301,4,975252,-0.0159005210815761,0.0587086467977024,0.78667407581726,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2302,4,975354,-0.0237483255417932,0.0588626533378226,0.686859131455883,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2303,4,975573,-0.0309953140877558,0.0589378780660169,0.599289273438038,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2304,4,975702,-0.0351020777723524,0.0587765087046487,0.55074824491243,YDR259C,YAP6,SGDID:S000002667,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2305,4,976036,0.0021718993614031,0.0602595641384436,0.971268922563082,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2306,4,976174,-0.039723306016628,0.0614524245716816,0.518435542046289,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2307,4,976264,-0.0013453975478162,0.0605157966394904,0.982275316525645,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2308,4,976271,-0.0057882264820821,0.0604254519681639,0.923740763870993,YDR259C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2309,4,976707,-0.0457616235186569,0.0588351235509807,0.437211264616555,YDR259C,YAP6,SGDID:S000002667,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog ; CIN5 ; that arose from the whole genome duplication""",Verified ORF
2310,4,977037,-0.0272010438436687,0.05869136406089,0.643320983309596,YDR260C,SWM1,SGDID:S000002668,ORF,Verified ORF,"""Subunit of the anaphase-promoting complex (APC); APC is an E3 ubiquitin ligase that regulates the metaphase-anaphase transition and exit from mitosis; required for activation of the daughter-specific gene expression and spore wall maturation""",Verified ORF
2311,4,977428,-0.0495542397521905,0.0601168466973598,0.410326456801092,YDR260C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2312,4,979983,-0.0540612861972926,0.0593104459550257,0.362655656631308,XUT_4F-449,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
2313,4,980596,-0.0462279617926959,0.0589896225261409,0.433763591176674,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene
2314,4,980779,-0.0468219739541805,0.0588234576478051,0.426581782281737,YDR261W-A,YDR261W-A,SGDID:S000007396,Close to 3'-UTR,Close to 3'-UTR,"""Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag""",transposable_element_gene
2315,4,980835,-0.0553085441827518,0.0590520964744002,0.34960161790893,YDRWdelta19_NFR/NDR,,,Promoter,Promoter,,Promoter
2316,4,996583,0.0001522442052975,0.0592088830190537,0.99794984870731,YDR264C,AKR1,SGDID:S000002672,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2317,4,997624,-0.0023913645506037,0.0588742272010867,0.967623245568919,YDR264C,AKR1,SGDID:S000002672,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2318,4,998174,-0.0336684170239389,0.0588470866223179,0.567595386103531,YDR264C,AKR1,SGDID:S000002672,ORF,Verified ORF,"""Palmitoyl transferase involved in protein palmitoylation; acts as a negative regulator of pheromone response pathway; required for endocytosis of pheromone receptors; involved in cell shape control; contains ankyrin repeats; AKR1 has a paralog ; AKR2 ; that arose from the whole genome duplication; any of several human homologs encoding DHHC-type zinc fingers (ZDHHC) can complement temperature sensitivity of yeast akr1 null mutant""",Verified ORF
2319,4,1000959,-0.0525427305550131,0.0589058170927686,0.373011991888706,YDR266C,HEL2,SGDID:S000002674,ORF,Verified ORF,"""RING finger ubiquitin ligase (E3); subunit of ribosome-associated quality control trigger complex (RQT); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; required to trigger ribosome-associated quality control (RQC) and canonical no-go decay; ubiquitinates Rps20 and Rps3; binds to ribosomal RNA ; mRNA and tRNA""",Verified ORF
2320,4,1006085,-0.0285771289048712,0.0589460081769613,0.628117662237565,YDR270W,CCC2,SGDID:S000002678,ORF,Verified ORF,"""Cu(+2)-transporting P-type ATPase; required for export of copper from the cytosol into an extracytosolic compartment; similar to human proteins involved in Menkes and Wilsons diseases; protein abundance increases in response to DNA replication stress; affects TBSV model (+)RNA virus replication by regulating copper metabolism; human homologs ATP7A and ATP7B both complement yeast null mutant""",Verified ORF
2321,4,1013362,0.0376539968755842,0.0599914781754172,0.530635272462211,YDR275W,BSC2,SGDID:S000002683,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; null mutant displays increased translation rate and increased readthrough of premature stop codons; BSC2 has a paralog ; IRC23 ; that arose from the whole genome duplication""",Verified ORF
2322,4,1013533,0.0363219240883449,0.0586829113809196,0.536346990849427,YDR276C,PMP3,SGDID:S000002684,ORF,Verified ORF,"""Small plasma membrane protein; confers resistance to amphotericin B and is a potential target of this common antifungal drug; related to a family of plant polypeptides that are overexpressed under high salt concentration or low temperature; not essential for viability; deletion causes hyperpolarization of the plasma membrane potential""",Verified ORF
2323,4,1013882,0.0334189864535,0.0587792878612892,0.570022816215896,YDR276C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2324,4,1014176,0.011426131426683,0.0588898155225138,0.846267445870211,YDR276C,PMP3,SGDID:S000002684,Close to 3'-UTR,Close to 3'-UTR,"""Small plasma membrane protein; confers resistance to amphotericin B and is a potential target of this common antifungal drug; related to a family of plant polypeptides that are overexpressed under high salt concentration or low temperature; not essential for viability; deletion causes hyperpolarization of the plasma membrane potential""",Verified ORF
2325,4,1015219,0.0318048998952611,0.0589366561838834,0.589781782548252,YDR277C,MTH1,SGDID:S000002685,ORF,Verified ORF,"""Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p ; triggering Mth1p degradation; MTH1 has a paralog ; STD1 ; that arose from the whole genome duplication""",Verified ORF
2326,4,1015754,0.0073479675639224,0.0594629805178309,0.901724384161783,YDR277C,MTH1,SGDID:S000002685,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p ; triggering Mth1p degradation; MTH1 has a paralog ; STD1 ; that arose from the whole genome duplication""",Verified ORF
2327,4,1016051,0.0153304881962266,0.0601780752236567,0.799062956245157,YDR277C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2328,4,1016202,0.0228721162815193,0.0600702951942671,0.7036134533936,YDR277C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2329,4,1016647,0.0325184926244507,0.0591892545660781,0.583079327443474,YDR277C,MTH1,SGDID:S000002685,Close to 3'-UTR,Close to 3'-UTR,"""Negative regulator of the glucose-sensing signal transduction pathway; required for repression of transcription by Rgt1p; interacts with Rgt1p and the Snf3p and Rgt2p glucose sensors; phosphorylated by Yck1p ; triggering Mth1p degradation; MTH1 has a paralog ; STD1 ; that arose from the whole genome duplication""",Verified ORF
2330,4,1016717,0.028302155842456,0.0605132431378984,0.640286420784514,ARS430,ARS430,SGDID:S000118442,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2331,4,1017795,0.0028448845758353,0.0593895437781368,0.961821345815105,YDR278C,YDR278C,SGDID:S000002686,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YDR278C is not an essential gene""",Uncharacterized ORF
2332,4,1018597,-0.0004517350785515,0.0589609569925916,0.993891317977672,YDR279W,RNH202,SGDID:S000002687,Close to 3'-UTR,Close to 3'-UTR,"""Ribonuclease H2 subunit; required for RNase H2 activity; role in ribonucleotide excision repair; related to human AGS2 that causes Aicardi-Goutieres syndrome""",Verified ORF
2333,4,1018955,-0.0002843130128502,0.0597409316213339,0.996205490970948,YDR279W,RNH202,SGDID:S000002687,Close to 3'-UTR,Close to 3'-UTR,"""Ribonuclease H2 subunit; required for RNase H2 activity; role in ribonucleotide excision repair; related to human AGS2 that causes Aicardi-Goutieres syndrome""",Verified ORF
2334,4,1019310,-0.006883466453631,0.0596685873680869,0.908224071800152,YDR279W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2335,4,1020874,0.0003632703588515,0.0587913827920595,0.995073414725528,YDR280W,RRP45,SGDID:S000002688,ORF,Verified ORF,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp45p (PM/SCL-75 ; EXOSC9); protein abundance increases in response to DNA replication stress""",Verified ORF
2336,4,1022771,-0.0029093021717311,0.0594717250018602,0.961011448171959,YDR281C,PHM6,SGDID:S000002689,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expression is regulated by phosphate levels""",Verified ORF
