SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3751,6,168335,-0.223029214372669,0.218048506174983,0.307082899295628,YFR012W,DCV1,SGDID:S000001908,ORF,Verified ORF,"""Protein of unknown function; deletion mutant shows strong genetic interaction with cdc28-as1 mutant in the presence of 1-NM-PP1; DCV1 has a paralog ; YOL019W ; that arose from the whole genome duplication""",Verified ORF
3752,6,168360,-0.0485862969470956,0.126882925440173,0.702007879415631,YFR012W,DCV1,SGDID:S000001908,ORF,Verified ORF,"""Protein of unknown function; deletion mutant shows strong genetic interaction with cdc28-as1 mutant in the presence of 1-NM-PP1; DCV1 has a paralog ; YOL019W ; that arose from the whole genome duplication""",Verified ORF
3753,6,168572,0.19007180518251,0.0975954758267748,0.0522616609328313,YFR012W,DCV1,SGDID:S000001908,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; deletion mutant shows strong genetic interaction with cdc28-as1 mutant in the presence of 1-NM-PP1; DCV1 has a paralog ; YOL019W ; that arose from the whole genome duplication""",Verified ORF
3754,6,173904,0.169066975059689,0.0986738026481708,0.0875182736504916,YFR014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3755,6,175273,0.1043952499152,0.0979881448404799,0.287429210284172,YFR015C,GSY1,SGDID:S000001911,ORF,Verified ORF,"""Glycogen synthase; expression induced by glucose limitation ; nitrogen starvation ; environmental stress ; and entry into stationary phase; GSY1 has a paralog ; GSY2 ; that arose from the whole genome duplication; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
3756,6,178778,0.165296916804233,0.0978769282395505,0.0921362124204817,YFR016C,AIP5,SGDID:S000001912,ORF,Verified ORF,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene""",Verified ORF
3757,6,179311,0.224523377444692,0.108185186001836,0.038676795891335,YFR016C,AIP5,SGDID:S000001912,ORF,Verified ORF,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene""",Verified ORF
3758,6,179345,-0.231746378028771,0.19015904719624,0.223772793001064,YFR016C,AIP5,SGDID:S000001912,ORF,Verified ORF,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene""",Verified ORF
3759,6,180643,0.190500398509227,0.0976485148230817,0.0518623642701483,YFR016C,AIP5,SGDID:S000001912,ORF,Verified ORF,"""Protein that positively regulates actin assembly; forms a homodimer and interacts with G-actin; localization to the bud neck and bud tip requires Spa2p; YFR016C is not an essential gene""",Verified ORF
3760,6,183039,0.180767085802487,0.097872315463419,0.0655884196952698,YFR017C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3761,6,183936,0.212842056281363,0.0976619292492658,0.0299643094827109,YFR018C,YFR018C,SGDID:S000001914,ORF,Uncharacterized ORF,"""Putative protein of unknown function; SWAT-GFP and seamless GFP fusion proteins localize to the endoplasmic reticulum and mCherry fusion protein localizes to the vacuole""",Uncharacterized ORF
3762,6,184860,0.249854348006338,0.0972945359462112,0.0106389483661654,YFR019W,FAB1,SGDID:S000001915,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3763,6,187264,0.233658901501399,0.0974484664027184,0.0170141136139338,YFR019W,FAB1,SGDID:S000001915,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3764,6,187666,0.248301289244201,0.100891622522722,0.014330235583296,YFR019W,FAB1,SGDID:S000001915,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3765,6,188423,0.23765137316819,0.0985198820165607,0.0163652632069757,YFR019W,FAB1,SGDID:S000001915,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3766,6,188938,0.212115007435306,0.0980686323696197,0.0312178819610526,YFR019W,FAB1,SGDID:S000001915,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3767,6,189863,0.195237660750214,0.0977770530681882,0.0466183464792273,YFR019W,FAB1,SGDID:S000001915,ORF,Verified ORF,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3768,6,191665,0.270731982509597,0.101481524239115,0.007987030168106,YFR020W_NFR/NDR,,,Promoter,Promoter,,Promoter
3769,6,191802,0.43022499805789,0.19473711565733,0.0277981383264018,YFRCdelta9,YFRCdelta9,SGDID:S000006932,Other features,LTR,"""Ty1 LTR""",reverse complement
3770,6,191937,0.269400101541516,0.106416807540507,0.0117890742777631,YFR019W,FAB1,SGDID:S000001915,Close to 3'-UTR,Close to 3'-UTR,"""1-phosphatidylinositol-3-phosphate 5-kinase; vacuolar membrane kinase that generates phosphatidylinositol (3,5)P2 ; which is involved in vacuolar sorting and homeostasis""",Verified ORF
3771,6,192593,0.283870802031457,0.0979633401296658,0.0039934853938666,YFR020W,CSS2,SGDID:S000001916,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3772,6,193272,0.187408841600897,0.0976209796667535,0.0556939443379922,YFR020W,CSS2,SGDID:S000001916,ORF,Verified ORF,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3773,6,193671,0.219510285752889,0.0979018375352306,0.0255723633199538,YFR020W,CSS2,SGDID:S000001916,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3774,6,199005,0.0354766638716026,0.0984394028451284,0.718770384081705,YFR022W,ROG3,SGDID:S000001918,ORF,Verified ORF,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; SWAT-GFP and mCherry fusion proteins localize to the cytosol; ROG3 has a paralog ; ROD1 ; that arose from the whole genome duplication""",Verified ORF
3775,6,199448,0.0268698990012417,0.10052268743379,0.789392871979899,ARS607,ARS607,SGDID:S000007639,Other features,Replication,"""Highly-efficient autonomously replicating sequence on Chromosome VI; activated very early in S phase in >85% of cell cycles""",ARS
3776,6,201624,0.0374971909969191,0.0996311656586913,0.706875342684116,YFR023W,PES4,SGDID:S000001919,ORF,Verified ORF,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3777,6,201882,0.0329471456839177,0.0985400064872103,0.738311768876337,YFR023W,PES4,SGDID:S000001919,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3778,6,203342,-0.217707682131569,0.0981558110991392,0.0271921835046735,YFR024C-A,LSB3,SGDID:S000002968,Close to 3'-UTR,Close to 3'-UTR,"""Protein containing a C-terminal SH3 domain; binds Las17p ; which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; protein abundance increases in response to DNA replication stress; LSB3 has a paralog ; YSC84 ; that arose from the whole genome duplication""",Verified ORF
3779,6,204006,-0.154726549381449,0.0975627200586809,0.113653091861871,YFR025C,HIS2,SGDID:S000001921,ORF,Verified ORF,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3780,6,204440,-0.180287221771389,0.0975236059651367,0.0653441229471998,YFR025C,HIS2,SGDID:S000001921,ORF,Verified ORF,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3781,6,204681,-0.145696665655956,0.0974817251206104,0.135910947140058,YFR025C,HIS2,SGDID:S000001921,ORF,Verified ORF,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3782,6,205945,-0.131168418143813,0.265062634522806,0.62100807578796,YFR026C,ULI1,SGDID:S000001922,ORF,Verified ORF,"""Protein of unknown function; involved in and induced by the endoplasmic reticulum unfolded protein response (UPR); SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum""",Verified ORF
3783,6,208815,-0.179106526576806,0.0974321012772378,0.0668626508464084,YFR028C,CDC14,SGDID:S000001924,ORF,Verified ORF,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3784,6,208850,-0.18238969522438,0.0976970594946491,0.0627456814477479,YFR028C,CDC14,SGDID:S000001924,ORF,Verified ORF,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3785,6,210067,0.0903565620745139,0.113297573939773,0.425687875690902,YFR028C,CDC14,SGDID:S000001924,ORF,Verified ORF,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3786,6,211447,-0.126492766892198,0.0975453351620559,0.195561202443112,YFR029W,PTR3,SGDID:S000001925,ORF,Verified ORF,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3787,6,212247,-0.0979917205867984,0.0977583138678555,0.316843050254637,YFR029W,PTR3,SGDID:S000001925,ORF,Verified ORF,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3788,6,214251,-0.0886154925102596,0.0982168481441328,0.367542852412008,YFR030W,MET10,SGDID:S000001926,ORF,Verified ORF,"""Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide""",Verified ORF
3789,6,216365,-0.103499151749362,0.0982695531280102,0.292961987430224,ARS608,ARS608,SGDID:S000007640,Other features,Replication,"""Extremely inefficient autonomously replicating sequence on Chr VI; activated early in S phase in <10% of cell cycles""",ARS
3790,6,221588,-0.0420912156604875,0.0979735745009635,0.667735621557613,YFR031C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3791,6,223266,-0.0664725292633688,0.09938166434184,0.504021256778327,YFR032C-A,RPL29,SGDID:S000006437,ORF,Verified ORF,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3792,6,223299,-0.0655812755790397,0.0981161023159155,0.5043120411569,YFR032C-A,RPL29,SGDID:S000006437,ORF,Verified ORF,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
