SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1367,4,122596,-0.0455382068336926,0.0693919202434498,0.512093047836934,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1368,4,122617,-0.036378328782966,0.06971068440941,0.602103968614334,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1369,4,123193,0.0201677129943891,0.0687359184000246,0.769382233730796,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1370,4,123439,0.0014660548462415,0.069417923877717,0.983162457293392,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1371,4,123976,0.0137073398046113,0.0691326405126491,0.842943306148502,YDL188C,PPH22,SGDID:S000002347,ORF,Verified ORF,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph21p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; protein abundance increases in response to DNA replication stress; dephosphorylates Tel1p/Mec1p-phosphorylated Cdc13p to promote telomerase release from telomeres at G2/M; PPH22 has a paralog ; PPH21 ; that arose from the whole genome duplication""",Verified ORF
1372,4,126981,-0.0108853940293906,0.0689420676900939,0.874632260626185,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1373,4,127308,-0.0247407456255024,0.0691638779389403,0.720772673476668,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1374,4,127323,-0.0249171592398156,0.0689268006240197,0.717940670749267,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1375,4,132281,-0.0079643748671319,0.0698885891908888,0.909335748264803,YDL183C,MRX19,SGDID:S000002342,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may form an active mitochondrial KHE system; mitochondrial inner-membrane protein; non-essential gene; KHE system stands for K+/H+ exchanger system""",Verified ORF
1376,4,132892,0.0260622419782909,0.0701785784111084,0.710584512988831,YDL182W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1377,4,132952,0.0049730386419438,0.0702248575430533,0.943584354731314,YDL182W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1378,4,135298,0.0828398348764885,0.0692188751942522,0.232195055919514,YDL181W,INH1,SGDID:S000002340,ORF,Verified ORF,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1379,4,135409,0.0912755948911461,0.0714486103710103,0.202265343199093,YDL181W,INH1,SGDID:S000002340,ORF,Verified ORF,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1380,4,135456,0.23653789469414,0.10995040844619,0.032129470808462,YDL182W,LYS20,SGDID:S000002341,Close to 3'-UTR,Close to 3'-UTR,"""Homocitrate synthase isozyme and functions in DNA repair; catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate ; which is the first step in the lysine biosynthesis pathway; LYS20 has a paralog ; LYS21 ; that arose from the whole genome duplication""",Verified ORF
1381,4,135462,0.144799366781404,0.07717093069693,0.0614326442474486,YDL182W,LYS20,SGDID:S000002341,Close to 3'-UTR,Close to 3'-UTR,"""Homocitrate synthase isozyme and functions in DNA repair; catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate ; which is the first step in the lysine biosynthesis pathway; LYS20 has a paralog ; LYS21 ; that arose from the whole genome duplication""",Verified ORF
1382,4,135873,0.0537225612530235,0.0697307657361067,0.441561126260545,YDL181W,INH1,SGDID:S000002340,Close to 3'-UTR,Close to 3'-UTR,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1383,4,136069,0.0732028443837101,0.0691016476543747,0.290164638330226,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1384,4,136920,0.0930034504649124,0.0689446167522341,0.178214858640504,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1385,4,137351,0.0892080268283296,0.068751094421611,0.195289082295202,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1386,4,137511,0.077281045438731,0.0694713714005128,0.266716440543696,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1387,4,141606,0.0766892595274512,0.0694155668412045,0.270005323820432,YDL177C,YDL177C,SGDID:S000002336,ORF,Uncharacterized ORF,"""Putative protein of unknown function; similar to the mouse IMPACT gene; YDL177C is not an essential gene""",Uncharacterized ORF
1388,4,142711,0.0743863125189151,0.068747234464835,0.279979455546331,YDL176W,IPF1,SGDID:S000002335,ORF,Verified ORF,"""Protein of unknown function involved in actin patch formation; null mutant displays a decreased number of actin cortical patches ; increased coat patches ; altered patch formation dynamics ; and defects in endocytic internalization; interacts with GID complex components and computationally predicted to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; non-essential gene""",Verified ORF
1389,4,143484,0.0572369313112236,0.0699164349745445,0.413539721204699,YDL176W,IPF1,SGDID:S000002335,ORF,Verified ORF,"""Protein of unknown function involved in actin patch formation; null mutant displays a decreased number of actin cortical patches ; increased coat patches ; altered patch formation dynamics ; and defects in endocytic internalization; interacts with GID complex components and computationally predicted to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; non-essential gene""",Verified ORF
1390,4,145738,0.0884537327455888,0.0691840617432697,0.201903406887824,YDL175C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1391,4,147035,0.0190157987561871,0.068853707377319,0.782573868889587,YDL174C,DLD1,SGDID:S000002333,ORF,Verified ORF,"""Major mitochondrial D-lactate dehydrogenase; oxidizes D-lactate to pyruvate ; transcription is heme-dependent ; repressed by glucose ; and derepressed in ethanol or lactate; located in the mitochondrial inner membrane""",Verified ORF
1392,4,147814,0.0265215889920266,0.0688198630320153,0.700190272220684,YDL174C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1393,4,148075,0.0087742711195908,0.0687852340184012,0.898569515266145,YDL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1394,4,149162,0.168970539675406,0.178127527267451,0.343476556970277,XUT_4F-92_NFR/NDR,,,Promoter,Promoter,,Promoter
1395,4,149204,0.0007391484075277,0.0751189595371727,0.992154736377418,YDL171C,GLT1,SGDID:S000002330,ORF,Verified ORF,"""NAD(+)-dependent glutamate synthase (GOGAT); synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p ; forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source; assembles into filaments as cells approach stationary phase and under cytosolic acidification and starvation conditions""",Verified ORF
1396,4,149457,0.0517562868446198,0.0687562245584308,0.452101506922682,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1397,4,149464,0.0476854972666446,0.0687438023673202,0.488345522138797,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1398,4,149678,0.0334700304386623,0.0687261174749735,0.626556350344282,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1399,4,154434,0.07255683798055,0.0685084528095499,0.290281480915425,YDL171C,GLT1,SGDID:S000002330,ORF,Verified ORF,"""NAD(+)-dependent glutamate synthase (GOGAT); synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p ; forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source; assembles into filaments as cells approach stationary phase and under cytosolic acidification and starvation conditions""",Verified ORF
1400,4,156313,0.0963390357802263,0.0691502991886843,0.164441052307566,YDL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1401,4,156362,0.105012325719292,0.0685445913896516,0.126410867861969,YDL170W,UGA3,SGDID:S000002329,ORF,Verified ORF,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1402,4,156963,0.0790636444818568,0.0683441656752117,0.248117710543678,YDL170W,UGA3,SGDID:S000002329,ORF,Verified ORF,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1403,4,157969,0.0914960770624389,0.0782547767374938,0.243108915113078,YDL170W,UGA3,SGDID:S000002329,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1404,4,158123,0.0292356650805284,0.0687544858291877,0.670936643397642,YDL169C,UGX2,SGDID:S000002328,ORF,Verified ORF,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1405,4,158426,0.0326260473150858,0.068917684258333,0.636216151746907,YDL169C,UGX2,SGDID:S000002328,ORF,Verified ORF,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1406,4,158963,0.0362220282380168,0.0698426774634438,0.60434851766589,YDL169C,UGX2,SGDID:S000002328,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1407,4,160842,0.0216840912776511,0.0708915189549591,0.759878539782278,YDL168W,SFA1,SGDID:S000002327,Close to 3'-UTR,Close to 3'-UTR,"""Bifunctional alcohol dehydrogenase and formaldehyde dehydrogenase; formaldehyde dehydrogenase activity is glutathione-dependent; functions in formaldehyde detoxification and formation of long chain and complex alcohols ; regulated by Hog1p-Sko1p; protein abundance increases in response to DNA replication stress""",Verified ORF
1408,4,161760,-0.0210793687238689,0.0688777510774677,0.759754360373351,YDL167C,NRP1,SGDID:S000002326,ORF,Verified ORF,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1409,4,163032,-0.0187318035398426,0.0687681371425307,0.78548085454034,YDL167C,NRP1,SGDID:S000002326,ORF,Verified ORF,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1410,4,163327,-0.0091101914156611,0.0700023632366903,0.896528843602571,YDL167C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1411,4,164943,-0.035742065689677,0.0775173994716466,0.645021991854323,YDL166C,FAP7,SGDID:S000002325,Close to 3'-UTR,Close to 3'-UTR,"""Essential NTPase required for small ribosome subunit synthesis; mediates processing of the 20S pre-rRNA at site D in the cytoplasm but associates only transiently with 43S preribosomes via Rps14p; complex with Rps14 is conserved between humans ; yeast ; and arches; may be the endonuclease for site D; depletion leads to accumulation of pre-40S ribosomes in 80S-like ribosomes; human TAF9 functionally complements the lethality of the null mutation""",Verified ORF
