SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2481,4,1250650,0.114091791216419,0.0888834215208647,0.200119845828332,YDR388W,RVS167,SGDID:S000002796,ORF,Verified ORF,"""Calmodulin-binding actin-associated protein; roles in endocytic membrane tabulation and constriction ; and exocytosis; N-BAR domain protein that interacts with Rvs161p to regulate actin cytoskeleton ; endocytosis ; and viability following starvation or osmotic stress; recruited to bud tips by Gyl1p and Gyp5p during polarized growth; homolog of mammalian amphiphysin; necessary for efficient trafficking of CoQ6 to mitochondria""",Verified ORF
2482,4,1256208,0.140929081352833,0.0878142903672708,0.109420254859438,YDR390C,UBA2,SGDID:S000002798,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Aos1p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability""",Verified ORF
2483,4,1256509,0.145224170994471,0.0875445499175425,0.0980321546215004,YDR390C,UBA2,SGDID:S000002798,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Aos1p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability""",Verified ORF
2484,4,1257382,0.114941344466714,0.0890154878633347,0.197461542124166,YDR391C,YDR391C,SGDID:S000002799,ORF,Uncharacterized ORF,"""Putative protein of unknown function; possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2485,4,1257441,0.127845159761337,0.0878541419116447,0.146503170999226,YDR391C,YDR391C,SGDID:S000002799,ORF,Uncharacterized ORF,"""Putative protein of unknown function; possibly involved in zinc homeostasis; Bdf1p-dependent transcription induced by salt stress; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2486,4,1259337,0.128828462738477,0.0878248105099934,0.143298996544413,YDR392W,SPT3,SGDID:S000002800,ORF,Verified ORF,"""Subunit of the SAGA and SAGA-like transcriptional regulatory complexes; interacts with Spt15p to activate transcription of some RNA polymerase II-dependent genes ; also functions to inhibit transcription at some promoters; relocalizes to the cytosol in response to hypoxia""",Verified ORF
2487,4,1260055,0.147196521428286,0.0881395142830557,0.0957978606260729,YDR393W,SHE9,SGDID:S000002801,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; localized to mitochondrial inner membrane; may be involved in fission of the inner membrane; forms a homo-oligomeric complex""",Verified ORF
2488,4,1260275,0.167356821911842,0.088566512480578,0.0596283551361441,YDR393W,SHE9,SGDID:S000002801,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; localized to mitochondrial inner membrane; may be involved in fission of the inner membrane; forms a homo-oligomeric complex""",Verified ORF
2489,4,1261102,0.14187712355143,0.087262608530437,0.104870991219357,YDR393W,SHE9,SGDID:S000002801,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; localized to mitochondrial inner membrane; may be involved in fission of the inner membrane; forms a homo-oligomeric complex""",Verified ORF
2490,4,1261236,0.146323194442517,0.0874892152875448,0.0953174584937001,YDR393W,SHE9,SGDID:S000002801,ORF,Verified ORF,"""Protein required for normal mitochondrial morphology; localized to mitochondrial inner membrane; may be involved in fission of the inner membrane; forms a homo-oligomeric complex""",Verified ORF
2491,4,1261386,0.14848920305212,0.0880992348308439,0.092780351321357,YDR394W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2492,4,1261899,0.142428866887377,0.0876580947759984,0.105092814714074,YDR394W,RPT3,SGDID:S000002802,ORF,Verified ORF,"""ATPase of the 19S regulatory particle of the 26S proteasome; one of ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; substrate of N-acetyltransferase B""",Verified ORF
2493,4,1264269,0.15804023308099,0.0902937485740524,0.0809370877659885,YDR395W,SXM1,SGDID:S000002803,ORF,Verified ORF,"""Nuclear transport factor (karyopherin); involved in protein transport between the cytoplasm and nucleoplasm; similar to Nmd5p ; Cse1p ; Lph2p ; and the human cellular apoptosis susceptibility protein ; CAS1""",Verified ORF
2494,4,1266919,0.136668945391982,0.0876547173899326,0.119851282059916,YDR397C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2495,4,1267444,0.133902900436171,0.0882336962747186,0.130011890374523,YDR398W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2496,4,1268273,0.144384041956329,0.0882082358283692,0.102552042634867,YDR398W,UTP5,SGDID:S000002806,ORF,Verified ORF,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
2497,4,1268325,0.146675156633786,0.0889958297831343,0.100219271973379,YDR398W,UTP5,SGDID:S000002806,ORF,Verified ORF,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
2498,4,1270033,0.189279222658737,0.0880468024647615,0.0322534880264068,YDR398W,UTP5,SGDID:S000002806,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit""",Verified ORF
2499,4,1270573,0.210171320301992,0.0878328852009252,0.0172399157791034,YDR399W,HPT1,SGDID:S000002807,ORF,Verified ORF,"""Dimeric hypoxanthine-guanine phosphoribosyltransferase; catalyzes the transfer of the phosphoribosyl portion of 5-phosphoribosyl-alpha-1-pyrophosphate to a purine base (either guanine or hypoxanthine) to form pyrophosphate and a purine nucleotide (either guanosine monophosphate or inosine monophosphate); mutations in the human homolog HPRT1 can cause Lesch-Nyhan syndrome and Kelley-Seegmiller syndrome""",Verified ORF
2500,4,1271005,0.19318211762023,0.0874161208074689,0.027752311726237,YDR400W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2501,4,1272102,0.238533964010278,0.0960167728400464,0.0134438793839362,YDR400W,URH1,SGDID:S000002808,Close to 3'-UTR,Close to 3'-UTR,"""Uridine nucleosidase (uridine-cytidine N-ribohydrolase); cleaves N-glycosidic bonds in nucleosides; involved in the pyrimidine salvage and nicotinamide riboside salvage pathways""",Verified ORF
2502,4,1272320,0.267356624671281,0.0885821309944534,0.0027278024200319,YDR401W,YDR401W,SGDID:S000002809,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
2503,4,1276141,0.204890608561576,0.0876379993697368,0.0199494074021436,YDR403W,DIT1,SGDID:S000002811,ORF,Verified ORF,"""Sporulation-specific enzyme required for spore wall maturation; involved in the production of a soluble LL-dityrosine-containing precursor of the spore wall; transcripts accumulate at the time of prospore enclosure""",Verified ORF
2504,4,1276325,0.268066648689664,0.0944690776660888,0.004807845464046,ARS434,ARS434,SGDID:S000118446,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
2505,4,1278407,0.132170441174882,0.0876205375725582,0.132336071075493,YDR405W,MRP20,SGDID:S000002813,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
2506,4,1278618,0.121646162018723,0.088419452115589,0.169760461498065,YDR406W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2507,4,1278772,0.110500364883572,0.0884280481633065,0.212270789909974,YDR406W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2508,4,1278850,0.101437733031094,0.087771345660574,0.248583698349341,YDR406W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2509,4,1279912,0.0951137641587966,0.0878695447187055,0.279794628750401,YDR406W,PDR15,SGDID:S000002814,ORF,Verified ORF,"""Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p ; Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog ; PDR5 ; that arose from the whole genome duplication""",Verified ORF
2510,4,1282030,0.104085105482496,0.0880272177238257,0.237835087167183,YDR406W,PDR15,SGDID:S000002814,ORF,Verified ORF,"""Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p ; Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog ; PDR5 ; that arose from the whole genome duplication""",Verified ORF
2511,4,1284773,0.115167815842336,0.0912909412830532,0.207944820395766,YDR407C,TRS120,SGDID:S000002815,ORF,Verified ORF,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
2512,4,1285240,0.124097471948908,0.0880467674192375,0.159582652728371,YDR407C,TRS120,SGDID:S000002815,ORF,Verified ORF,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
2513,4,1287974,-0.0331685021821498,0.0878236599998279,0.705901544690066,YDR407C,TRS120,SGDID:S000002815,Close to 3'-UTR,Close to 3'-UTR,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
2514,4,1291036,0.0481412825548357,0.188730364107518,0.798810099329211,YDR409W,SIZ1,SGDID:S000002817,ORF,Verified ORF,"""SUMO E3 ligase; promotes attachment of small ubiquitin-related modifier sumo (Smt3p) to primarily cytoplasmic proteins; regulates Rsp5p ubiquitin ligase activity and is in turn itself regulated by Rsp5p; required for sumoylation of septins and histone H3 variant Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; localizes to the septin ring; acts as an adapter between E2 ; Ubc9p and substrates; tends to compensate for survival of DNA damage in absence of Nfi1p""",Verified ORF
2515,4,1291435,-0.0095277976449164,0.0883392197505419,0.914172248456332,YDR409W,SIZ1,SGDID:S000002817,ORF,Verified ORF,"""SUMO E3 ligase; promotes attachment of small ubiquitin-related modifier sumo (Smt3p) to primarily cytoplasmic proteins; regulates Rsp5p ubiquitin ligase activity and is in turn itself regulated by Rsp5p; required for sumoylation of septins and histone H3 variant Cse4p ; a prerequisite for STUbL-mediated Ub-dependent degradation; localizes to the septin ring; acts as an adapter between E2 ; Ubc9p and substrates; tends to compensate for survival of DNA damage in absence of Nfi1p""",Verified ORF
2516,4,1292515,-0.0372276041857665,0.0887533537023673,0.675142352067881,YDR410C,STE14,SGDID:S000002818,ORF,Verified ORF,"""Farnesyl cysteine-carboxyl methyltransferase; mediates the carboxyl methylation step during C-terminal CAAX motif processing of a-factor and RAS proteins in the endoplasmic reticulum ; localizes to the ER membrane""",Verified ORF
2517,4,1296513,-0.0665742432741719,0.0876438845289677,0.448001035528386,YDR414C,ERD1,SGDID:S000002822,ORF,Verified ORF,"""Predicted membrane protein required for lumenal ER protein retention; recycles inorganic phosphate byproduct of glycosylation from ER and Golgi; mutants secrete the endogenous ER protein ; BiP (Kar2p)""",Verified ORF
2518,4,1298073,-0.0574949800920947,0.0878012663905396,0.513003102370894,YDR415C,YDR415C,SGDID:S000002823,ORF,Uncharacterized ORF,"""Putative aminopeptidase; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to the vacuole""",Uncharacterized ORF
2519,4,1300999,-0.084878542684765,0.087987365626768,0.335371817516039,YDR416W,SYF1,SGDID:S000002824,ORF,Verified ORF,"""Member of the NineTeen Complex (NTC); that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; null mutant has splicing defect and arrests in G2/M; relocalizes to the cytosol in response to hypoxia; homologs in human and C. elegans""",Verified ORF
2520,4,1301046,-0.0914637765554939,0.0881006845182014,0.299899985877624,CUT532_NFR/NDR,,,Promoter,Promoter,,Promoter
2521,4,1301309,-0.0730127760885031,0.0875107392138118,0.404659678774127,YDR418W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2522,4,1304354,-0.100447095677085,0.0882955608272921,0.256049342841366,YDR419W,RAD30,SGDID:S000002827,ORF,Verified ORF,"""DNA polymerase eta; involved in translesion synthesis during post-replication repair; catalyzes the synthesis of DNA opposite cyclobutane pyrimidine dimers and other lesions; involved in formation of post-replicative damage-induced genome-wide cohesion; may also have a role in protection against mitochondrial mutagenesis; may be involved in meiosis; mutations in human pol eta are responsible for XPV""",Verified ORF
2523,4,1305853,-0.13322051716455,0.0904040175978479,0.141477030291432,ARS436,ARS436,SGDID:S000130176,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
2524,4,1306124,-0.120932239486608,0.0893831141017692,0.176932633188078,ARS436,ARS436,SGDID:S000130176,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
2525,4,1306509,-0.105795869068205,0.0877714112820192,0.228872961892164,YDR420W,HKR1,SGDID:S000002828,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",Verified ORF
2526,4,1307383,-0.113821877826303,0.0878695024641724,0.196045522225402,YDR420W,HKR1,SGDID:S000002828,ORF,Verified ORF,"""Mucin family member that functions as an osmosensor in the HOG pathway; large ; highly glycosylated protein that functions redundantly with Msb2p in Sho1p-mediated osmostresss induction of the HOG signaling pathway; cytoplasmic domain interacts with Ahk1p a scaffold protein that prevents cross talk with the Kss1p MAPK of the filamentous growth pathway; mutant displays defects in beta-1,3 glucan synthesis and bud site selection""",Verified ORF
