SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2967,5,106501,-0.0585323973985865,0.188477221717314,0.756322813434215,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2968,5,106718,-0.0700644025541592,0.18517480862823,0.705383953154523,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2969,5,106822,-0.0877778955572524,0.187249976114538,0.639520638869377,YEL025C,YEL025C,SGDID:S000000751,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
2970,5,107574,-0.0951311690625829,0.218161384138808,0.66306069361107,YEL024W,RIP1,SGDID:S000000750,ORF,Verified ORF,"""Ubiquinol-cytochrome-c reductase; a Rieske iron-sulfur protein of the mitochondrial cytochrome bc1 complex; transfers electrons from ubiquinol to cytochrome c1 during respiration; during import ; Rip1p is first imported into the mitochondrial matrix where it is processed ; acquires its Fe-S cluster ; and is folded ; then is translocated into the inner membrane by the action of a homo-oligomer of Bcs1p ; and finally is delivered by Bcs1p to Complex III for assembly""",Verified ORF
2971,5,115925,0.151114719166388,0.589786717942408,0.797930783739319,YEL022W,GEA2,SGDID:S000000748,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA2 has a paralog ; GEA1 ; that arose from the whole genome duplication""",Verified ORF
2972,5,116086,0.269078584782004,0.779842362073223,0.730268084962449,YEL022W,GEA2,SGDID:S000000748,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER ; Golgi organization ; and actin cytoskeleton organization; GEA2 has a paralog ; GEA1 ; that arose from the whole genome duplication""",Verified ORF
2973,5,117834,-0.17866032528525,0.246848247023358,0.469688863197074,YNCE0007C,RPR1,SGDID:S000006490,Non-coding RNA,ncRNA gene,"ncRNA_gene ; ""RNA component of nuclear RNase P; nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; may be responsible for recognition of substrate tRNAs""",ncRNA_gene
2974,5,119209,0.0842267853319711,0.203953666404805,0.679879178012571,YEL020C,PXP1,SGDID:S000000746,ORF,Verified ORF,"""Peroxisomal matrix protein; well-conserved in fungi; contains tripartite homology domain of thiamine pyrophosphate (TPP) enzymes; targeted to peroxisomes by Pex5p; contains low sequence identity with Pdc1p; mRNA identified as translated by ribosome profiling data""",Verified ORF
2975,5,120796,-0.151642651606604,0.182469949175977,0.406504044983837,YEL019C,MMS21,SGDID:S000000745,ORF,Verified ORF,"""Highly conserved SUMO E3 ligase subunit of SMC5-SMC6 complex; required for anchoring dsDNA breaks to the nuclear periphery; SMC5-SMC6 plays a key role in removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; required for efficient sister chromatid cohesion; mutants are sensitive to MMS ; show increased spontaneous mutation and mitotic recombination; SUMOylates and inhibits Snf1p function; supports nucleolar function""",Verified ORF
2976,5,124644,-0.0102379006944044,0.108815997526994,0.925095397927146,YEL017W,GTT3,SGDID:S000000743,ORF,Verified ORF,"""Protein of unknown function may be involved in glutathione metabolism; function suggested by computational analysis of large-scale protein-protein interaction data; N- and C-terminal fusion proteins localize to the cell periphery""",Verified ORF
2977,5,125211,-0.0328756963434298,0.110229156415778,0.765688871802124,YEL016C,NPP2,SGDID:S000000742,ORF,Verified ORF,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; NPP2 has a paralog ; NPP1 ; that arose from the whole genome duplication; npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to single mutants""",Verified ORF
2978,5,125474,-0.0232981394450515,0.109428365835757,0.831521871009164,YEL016C,NPP2,SGDID:S000000742,ORF,Verified ORF,"""Nucleotide pyrophosphatase/phosphodiesterase; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation; involved in spore wall assembly; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; NPP2 has a paralog ; NPP1 ; that arose from the whole genome duplication; npp1 npp2 double mutant exhibits reduced dityrosine fluorescence relative to single mutants""",Verified ORF
2979,5,127339,-0.0285098101993952,0.108647963583101,0.793161992641009,YEL015W,EDC3,SGDID:S000000741,ORF,Verified ORF,"""Non-essential conserved protein with a role in mRNA decapping; specifically affects the function of the decapping enzyme Dcp1p; mediates decay of the RPS28B mRNA via binding to both Rps28Bp (or Rps28Ap) and the RPS28B mRNA; mediates decay of the YRA1 mRNA by a different ; translation-independent mechanism; localizes to cytoplasmic mRNA processing bodies; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
2980,5,131540,0.0023043670418045,0.102023448280584,0.981992761561752,YEL012W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2981,5,132221,-0.0192519948875871,0.102729402940394,0.851450839820393,YEL012W,UBC8,SGDID:S000000738,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme that regulates gluconeogenesis; negatively regulates gluconeogenesis by mediating the glucose-induced ubiquitination of fructose-1,6-bisphosphatase (FBPase); cytoplasmic enzyme that catalyzes the ubiquitination of histones in vitro""",Verified ORF
2982,5,132565,0.186999119709812,0.166893460651778,0.263275238144763,YEL012W,UBC8,SGDID:S000000738,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme that regulates gluconeogenesis; negatively regulates gluconeogenesis by mediating the glucose-induced ubiquitination of fructose-1,6-bisphosphatase (FBPase); cytoplasmic enzyme that catalyzes the ubiquitination of histones in vitro""",Verified ORF
2983,5,132567,-0.0929007464560705,0.141945116628694,0.513226497781317,YEL012W,UBC8,SGDID:S000000738,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme that regulates gluconeogenesis; negatively regulates gluconeogenesis by mediating the glucose-induced ubiquitination of fructose-1,6-bisphosphatase (FBPase); cytoplasmic enzyme that catalyzes the ubiquitination of histones in vitro""",Verified ORF
2984,5,134344,0.015207151799431,0.0979979430305418,0.876769466458359,YEL011W,GLC3,SGDID:S000000737,ORF,Verified ORF,"""Glycogen branching enzyme ; involved in glycogen accumulation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress; glycogen accumulation defect of the null mutant is functionally complemented by human GBE1 ; which is associated with glycogen storage disease""",Verified ORF
2985,5,134626,0.0195743531881387,0.0975811577858538,0.841130302064147,YEL011W,GLC3,SGDID:S000000737,ORF,Verified ORF,"""Glycogen branching enzyme ; involved in glycogen accumulation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress; glycogen accumulation defect of the null mutant is functionally complemented by human GBE1 ; which is associated with glycogen storage disease""",Verified ORF
2986,5,137820,-0.0052160510286478,0.0971335704744385,0.957204738032656,E:137640-138220,,,Intergenic region,Intergenic region,between YELWdelta5 and YELWdelta6,Intergenic region
2987,5,139492,-0.0074736962757437,0.096391674889239,0.938242143381683,YEL009C,GCN4,SGDID:S000000735,ORF,Verified ORF,"""bZIP transcriptional activator of amino acid biosynthetic genes;  activator responds to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels; contains four upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",Verified ORF
2988,5,144411,0.0036901983000268,0.094969779098251,0.969026721263832,YEL006W,YEA6,SGDID:S000000732,ORF,Verified ORF,"""Mitochondrial NAD+ transporter; member of the mitochondrial carrier subfamily (see also YIA6); has putative human ortholog; YEA6 has a paralog ; YIA6 ; that arose from the whole genome duplication; human NAD+ transporter MCART1/SLC25A51 functionally complements the yia6 yea6 double null mutant ; and yeast YEA6 reciprocally complements defects in MCART1/SLC25A51 null cells""",Verified ORF
2989,5,154798,-0.0156704436752833,0.0943087430337074,0.868125306650467,YER001W,MNN1,SGDID:S000000803,ORF,Verified ORF,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2990,5,154908,-0.0256737659203505,0.0929613155009404,0.782573833128116,YER001W,MNN1,SGDID:S000000803,ORF,Verified ORF,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2991,5,155745,-0.0299526133398027,0.0932672480145988,0.748288102236017,YER001W,MNN1,SGDID:S000000803,ORF,Verified ORF,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2992,5,156437,0.005060205758439,0.0936679645435855,0.956947559066865,YER001W,MNN1,SGDID:S000000803,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-1,3-mannosyltransferase; integral membrane glycoprotein of the Golgi complex ; required for addition of alpha1,3-mannose linkages to N-linked and O-linked oligosaccharides ; one of five S. cerevisiae proteins of the MNN1 family""",Verified ORF
2993,5,157488,-0.0001709901004467,0.0953940147730945,0.998570835910659,YER002W,NOP16,SGDID:S000000804,ORF,Verified ORF,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis""",Verified ORF
2994,5,157592,-0.0370217900757659,0.164879823037356,0.822468593249571,YER002W,NOP16,SGDID:S000000804,Close to 3'-UTR,Close to 3'-UTR,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis""",Verified ORF
2995,5,159027,-0.0543840010360022,0.113935237391533,0.633426953870655,YER003C,PMI40,SGDID:S000000805,Close to 3'-UTR,Close to 3'-UTR,"""Mannose-6-phosphate isomerase; catalyzes the interconversion of fructose-6-P and mannose-6-P; required for early steps in protein mannosylation""",Verified ORF
2996,5,161956,0.0179531570011267,0.0884545544545235,0.839279517466927,YER005W,YND1,SGDID:S000000807,ORF,Verified ORF,"""Apyrase with wide substrate specificity; helps prevent inhibition of glycosylation by hydrolyzing nucleoside tri- and diphosphates that inhibit glycotransferases; partially redundant with Gda1p; mediates adenovirus E4orf4-induced toxicity""",Verified ORF
2997,5,162464,0.0640368127352908,0.0886018633933016,0.47031333293994,YER006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2998,5,164144,0.0549164723422955,0.0882511547340496,0.534162898823831,YER006W,NUG1,SGDID:S000000808,ORF,Verified ORF,"""GTPase that associates with nuclear 60S pre-ribosomes; required for export of 60S ribosomal subunits from the nucleus""",Verified ORF
2999,5,165491,0.0469781567489731,0.0890422881884643,0.598112765194251,YER007W,PAC2,SGDID:S000000809,ORF,Verified ORF,"""Microtubule effector required for tubulin heterodimer formation; binds alpha-tubulin ; required for normal microtubule function ; null mutant exhibits cold-sensitive microtubules and sensitivity to benomyl""",Verified ORF
3000,5,166030,0.0796957918091081,0.0890090266950099,0.371200779397091,YER007W,PAC2,SGDID:S000000809,ORF,Verified ORF,"""Microtubule effector required for tubulin heterodimer formation; binds alpha-tubulin ; required for normal microtubule function ; null mutant exhibits cold-sensitive microtubules and sensitivity to benomyl""",Verified ORF
3001,5,167327,0.0710843560359629,0.0898653456508672,0.429469488333642,YER007C-A,TMA20,SGDID:S000002957,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function that associates with ribosomes; has a putative RNA binding domain; interacts with Tma22p; null mutant exhibits translation defects; has homology to human oncogene MCT-1; protein abundance increases in response to DNA replication stress""",Verified ORF
3002,5,168930,0.0481414276194974,0.0893481995821815,0.590359714352015,YER008C,SEC3,SGDID:S000000810,ORF,Verified ORF,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in a Rho1p-dependent ; actin-independent manner ; targeting and anchoring the exocyst to the plasma membrane with Exo70p; direct GTP Rho1p effector; required for ER inheritance; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
3003,5,169215,0.0542952998893811,0.0889595643296172,0.542031418969932,YER008C,SEC3,SGDID:S000000810,ORF,Verified ORF,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in a Rho1p-dependent ; actin-independent manner ; targeting and anchoring the exocyst to the plasma membrane with Exo70p; direct GTP Rho1p effector; required for ER inheritance; relocalizes away from bud neck upon DNA replication stress""",Verified ORF
