SNP,Chr,Pos,Effect,SE,FMP45_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
317,2,141292,0.157310488578105,0.167317750246327,0.347762978143865,YBL041W,PRE7,SGDID:S000000137,ORF,Verified ORF,"""Beta 6 subunit of the 20S proteasome""",Verified ORF
318,2,141545,0.201107153020649,0.168002542169711,0.232091004672343,YBL041W,PRE7,SGDID:S000000137,ORF,Verified ORF,"""Beta 6 subunit of the 20S proteasome""",Verified ORF
319,2,145823,0.291762525106649,0.174070012411351,0.0945997505270604,YBL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
320,2,145934,0.128551091077943,0.287870076816189,0.655467032289305,YBL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
321,2,145980,0.164071092396101,0.176156613958518,0.352286696405412,YBL038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
322,2,146723,0.236907730486424,0.167565788487361,0.158296275562834,YBL038W,MRPL16,SGDID:S000000134,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit; homologous to bacterial L16 ribosomal protein; synthetic lethality with hac1 mutation suggests a possible role in synthesis of precursors for protein glycosylation""",Verified ORF
323,2,147946,0.156440741183687,0.169374300241059,0.356305113838557,YBL037W,APL3,SGDID:S000000133,ORF,Verified ORF,"""Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport""",Verified ORF
324,2,150394,0.161682887639442,0.184528945025646,0.381521205584799,YBL037W,APL3,SGDID:S000000133,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport""",Verified ORF
325,2,151274,-0.175031666944124,0.28922676520737,0.54545418472705,YBL036C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
326,2,151397,0.0618648543589961,0.169970898510759,0.716095915177371,YBL036C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
327,2,153035,0.0838423240205599,0.168092908307835,0.618241091184007,XUT_2F-43,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
328,2,153228,-0.0268172758916807,0.169373116892375,0.874285305302708,YBL035C,POL12,SGDID:S000000131,ORF,Verified ORF,"""B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation""",Verified ORF
329,2,153455,0.0240819706215969,0.170652736359328,0.88785815478311,YBL035C,POL12,SGDID:S000000131,ORF,Verified ORF,"""B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation""",Verified ORF
330,2,153732,0.0749938820730899,0.176397847754658,0.670993242182347,YBL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
331,2,153815,0.0596690388913794,0.169973122389746,0.725760369689976,YBL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
332,2,154160,0.0269809196175714,0.168215399562849,0.872661623808447,YBL034C,STU1,SGDID:S000000130,ORF,Verified ORF,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
333,2,154235,-0.0239397267122434,0.16989657075924,0.888023270814527,YBL034C,STU1,SGDID:S000000130,ORF,Verified ORF,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
334,2,155527,0.172456081191098,0.18417991080343,0.349735320704795,YBL034C,STU1,SGDID:S000000130,ORF,Verified ORF,"""Microtubule plus-end-tracking non-motor protein; binds to MTs ; stabilizing interpolar MT plus ends ; facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle ; spindles poles ; and detached KTs; CLASP family member homologous to human CLASP1/2""",Verified ORF
335,2,159870,-0.0001607087326213,0.165610173964422,0.999226278112955,YBL032W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
336,2,161229,-0.0136550050874635,0.168150561426776,0.935323343246021,YBL032W,HEK2,SGDID:S000000128,ORF,Verified ORF,"""RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA ; an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K""",Verified ORF
337,2,161451,-0.7166316977344,0.358034037630229,0.0460954709369269,YBL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
338,2,161451,0.610693906904483,0.359749178811701,0.0904731880618599,YBL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
339,2,162696,0.115714888831947,0.167315293752731,0.489644544164293,YBL031W,SHE1,SGDID:S000000127,ORF,Verified ORF,"""Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex ; its effector Sli15p ; and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function""",Verified ORF
340,2,163284,0.1647053941455,0.164977206146527,0.318792348416625,YBL030C,PET9,SGDID:S000000126,ORF,Verified ORF,"""Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog ; AAC3 ; that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant""",Verified ORF
341,2,164166,0.0388804377059184,0.166731084069866,0.815747092207762,YBL030C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
342,2,165270,0.0175116092638247,0.16533903569372,0.915711271155691,YBL029C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
343,2,165675,0.0150790780519596,0.168072246645062,0.928562324853281,YBL029C-A,YBL029C-A,SGDID:S000007591,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery; protein abundance increases in response to DNA replication stress; has potential orthologs in Saccharomyces species and in Yarrowia lipolytica""",Verified ORF
344,2,166404,-1.09633481471961,0.431674319183996,0.0115221406652052,YBL029W,YBL029W,SGDID:S000000125,ORF,Uncharacterized ORF,"""Non-essential protein of unknown function""",Uncharacterized ORF
345,2,168012,0.0343264746578975,0.203156709002882,0.865920556071275,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
346,2,168062,-0.0583341832237984,0.166534941045272,0.726336029391569,YBL027W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
347,2,168518,-0.0824914658099291,0.16555196350712,0.618596013835069,YBL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
348,2,168980,-0.0617605894476345,0.165498908694309,0.709239791270971,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
349,2,169651,-0.0690609311597754,0.165569377334597,0.676850226530924,YBL027W,RPL19B,SGDID:S000000123,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth ; while the double null mutation is lethal; homologous to mammalian ribosomal protein L19 ; no bacterial homolog; RPL19B has a paralog ; RPL19A ; that arose from the whole genome duplication""",Verified ORF
350,2,169902,0.317042956480714,0.276298247437738,0.251965995714597,SUT440_NFR/NDR,,,Promoter,Promoter,,Promoter
351,2,169960,0.17443962804755,0.257674257373908,0.498863728407246,SUT440_NFR/NDR,,,Promoter,Promoter,,Promoter
352,2,170725,0.1141409407196,0.165793704914669,0.491620625780014,YBL026W,LSM2,SGDID:S000000122,Close to 3'-UTR,Close to 3'-UTR,"""Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA ; snoRNA ; and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress""",Verified ORF
353,2,171254,0.184909332693178,0.165881754658588,0.265734911120951,YBL025W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
354,2,172242,0.007484898348446,0.164208684370332,0.963669491180713,YBL024W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
355,2,173254,-0.0029844335265557,0.162950763855792,0.985397956111822,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
356,2,173340,-0.0163922751711962,0.162928785291971,0.919917126262658,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
357,2,173385,-0.0158650560888355,0.163078986870621,0.922555684141076,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
358,2,173973,0.0515792168427753,0.162624774947102,0.751304369608922,YBL024W,NCL1,SGDID:S000000120,ORF,Verified ORF,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
359,2,174714,0.0050853305058952,0.417039475288956,0.990277818751399,YBL024W,NCL1,SGDID:S000000120,Close to 3'-UTR,Close to 3'-UTR,"""S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide ; causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120""",Verified ORF
360,2,177341,0.146294195461676,0.161906632982326,0.36683892815481,YBL023C,MCM2,SGDID:S000000119,ORF,Verified ORF,"""Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
361,2,180314,0.113500543255207,0.162035573501121,0.48409723314814,YBL022C,PIM1,SGDID:S000000118,ORF,Verified ORF,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
362,2,180339,0.0834188026170273,0.162497151412327,0.608023822030496,YBL022C,PIM1,SGDID:S000000118,ORF,Verified ORF,"""ATP-dependent Lon protease; involved in degradation of misfolded mitochondrial proteins; required for mitochondrial maintenance and biogenesis; regulates mitochondrial DNA copy number with Mrx6p; subunit of a complex containing Mrx6p ; Pet20p ; and Mam33p that may regulate mtDNA replication; protease-independent ; chaperone-like function in mitochondrial membrane complex assembly; localizes to the mitochondrial matrix""",Verified ORF
363,2,182758,0.237293325439425,0.1614816659214,0.142594550100236,YBL020W,RFT1,SGDID:S000000116,ORF,Verified ORF,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
364,2,183619,0.175314927311032,0.162344712212584,0.280927075411881,YBL020W,RFT1,SGDID:S000000116,ORF,Verified ORF,"""Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene""",Verified ORF
