SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1351,4,111205,0.0238495847718077,0.0928102993323683,0.797350629222086,YDL194W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1352,4,112474,0.0232998171772788,0.0921776004458011,0.800592365681535,YDL194W,SNF3,SGDID:S000002353,ORF,Verified ORF,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1353,4,112969,0.0493115300713766,0.0923045742249225,0.59352126094218,YDL194W,SNF3,SGDID:S000002353,ORF,Verified ORF,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1354,4,114992,0.0009867805834883,0.0931449543214358,0.991553328533656,YDL193W,NUS1,SGDID:S000002352,ORF,Verified ORF,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1355,4,115453,0.0115045976344317,0.0927698132541531,0.901376122060254,YDL193W,NUS1,SGDID:S000002352,ORF,Verified ORF,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1356,4,115541,-0.0206880174410378,0.092602701473941,0.823348608558438,YDL193W,NUS1,SGDID:S000002352,ORF,Verified ORF,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1357,4,116018,-0.0139683112947311,0.0943527127842682,0.882392919579822,YDL192W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1358,4,116782,-0.0074139792960288,0.0923439871738302,0.936054859634112,YDL192W,ARF1,SGDID:S000002351,ORF,Verified ORF,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1359,4,117170,-0.0234907610031046,0.0932434842671268,0.801242361228133,YDL192W,ARF1,SGDID:S000002351,Close to 3'-UTR,Close to 3'-UTR,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1360,4,117432,0.0394759802593372,0.0940026841190917,0.674780937207261,YDL191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1361,4,121939,0.0271892249512632,0.094189137651821,0.773006228698036,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1362,4,121955,0.0432895985939357,0.093753576842208,0.644553559750567,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1363,4,122050,0.0392563744133515,0.0928426895186493,0.672679110112919,YDL190C,UFD2,SGDID:S000002349,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin (Ub) chain assembly factor (E4); forms branched Ub chains on substrates destined for degradation ; catalyzing K48-linked multi-monoubiquitination of K29-linked Ub chains assembled by the Ub-ligase Ufd4p; involved in the Ub-fusion degradation pathway ; OLE membrane fluidity pathway ; stress response survival and the ERAD pathway for misfolded proteins ; where it promotes ubiquitination and transfer of ERAD substrates to Rad23p; U-box family member; homologous to human Ufd2a and Ufd2b""",Verified ORF
1364,4,122309,0.0426157000439384,0.093107507928223,0.647446541102585,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1365,4,122365,0.0626714498536498,0.0928062710996855,0.499931555390163,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1366,4,122560,0.0486340530322554,0.093705224800543,0.604078216192855,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1367,4,122596,0.0128579371948666,0.0928951950504872,0.889992653252096,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1368,4,122617,0.0301025594081856,0.0932897939374221,0.747130189041809,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1369,4,123193,0.07975170386264,0.0918766300180043,0.385967437787974,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1370,4,123439,0.0531755435990993,0.0928328159590847,0.567138173437729,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1371,4,123976,0.0750247750965941,0.0924131219493165,0.417429884147693,YDL188C,PPH22,SGDID:S000002347,ORF,Verified ORF,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph21p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; protein abundance increases in response to DNA replication stress; dephosphorylates Tel1p/Mec1p-phosphorylated Cdc13p to promote telomerase release from telomeres at G2/M; PPH22 has a paralog ; PPH21 ; that arose from the whole genome duplication""",Verified ORF
1372,4,126981,0.0809347907283504,0.0921418484577664,0.380339516641047,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1373,4,127308,0.0336171391704547,0.0925354700181415,0.71660629491704,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1374,4,127323,0.0298636892292644,0.0922221773556124,0.746263590982388,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1375,4,132281,-0.0088035283806084,0.0935061512756833,0.925044062488639,YDL183C,MRX19,SGDID:S000002342,Close to 3'-UTR,Close to 3'-UTR,"""Protein that may form an active mitochondrial KHE system; mitochondrial inner-membrane protein; non-essential gene; KHE system stands for K+/H+ exchanger system""",Verified ORF
1376,4,132892,0.0612476636452606,0.0938553331067276,0.514454904899441,YDL182W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1377,4,132952,0.0194099414377212,0.0939504943353716,0.836443289949186,YDL182W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1378,4,135298,-0.0028883280577405,0.0927971415064365,0.975187296156751,YDL181W,INH1,SGDID:S000002340,ORF,Verified ORF,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1379,4,135409,-0.0374870789455171,0.0957927376452482,0.695785522215612,YDL181W,INH1,SGDID:S000002340,ORF,Verified ORF,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1380,4,135456,-0.0256077603596405,0.148060194790225,0.862785875191755,YDL182W,LYS20,SGDID:S000002341,Close to 3'-UTR,Close to 3'-UTR,"""Homocitrate synthase isozyme and functions in DNA repair; catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate ; which is the first step in the lysine biosynthesis pathway; LYS20 has a paralog ; LYS21 ; that arose from the whole genome duplication""",Verified ORF
1381,4,135462,0.0135286875405942,0.10375992755282,0.896336487959868,YDL182W,LYS20,SGDID:S000002341,Close to 3'-UTR,Close to 3'-UTR,"""Homocitrate synthase isozyme and functions in DNA repair; catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate ; which is the first step in the lysine biosynthesis pathway; LYS20 has a paralog ; LYS21 ; that arose from the whole genome duplication""",Verified ORF
1382,4,135873,-0.0654783702964876,0.0933077914960373,0.483299973525131,YDL181W,INH1,SGDID:S000002340,Close to 3'-UTR,Close to 3'-UTR,"""Protein that inhibits ATP hydrolysis by the F1F0-ATP synthase; inhibitory function is enhanced by stabilizing proteins Stf1p and Stf2p; has a calmodulin-binding motif and binds calmodulin in vitro; INH1 has a paralog ; STF1 ; that arose from the whole genome duplication""",Verified ORF
1383,4,136069,0.0294443718559727,0.0925863168225746,0.750657231414689,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1384,4,136920,0.0126366749496213,0.0924776428729637,0.89138872652639,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1385,4,137351,0.0350410117012356,0.0921839571459445,0.704084577781297,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1386,4,137511,-0.0258083476627042,0.0931000412136626,0.781780421304937,YDL180W,YDL180W,SGDID:S000002339,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
1387,4,141606,-0.0996329299735394,0.0928819021046781,0.284145689478834,YDL177C,YDL177C,SGDID:S000002336,ORF,Uncharacterized ORF,"""Putative protein of unknown function; similar to the mouse IMPACT gene; YDL177C is not an essential gene""",Uncharacterized ORF
1388,4,142711,-0.0250554021731255,0.0921213122425605,0.785794336536611,YDL176W,IPF1,SGDID:S000002335,ORF,Verified ORF,"""Protein of unknown function involved in actin patch formation; null mutant displays a decreased number of actin cortical patches ; increased coat patches ; altered patch formation dynamics ; and defects in endocytic internalization; interacts with GID complex components and computationally predicted to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; non-essential gene""",Verified ORF
1389,4,143484,-0.035097972447972,0.0936129789247676,0.707940394217681,YDL176W,IPF1,SGDID:S000002335,ORF,Verified ORF,"""Protein of unknown function involved in actin patch formation; null mutant displays a decreased number of actin cortical patches ; increased coat patches ; altered patch formation dynamics ; and defects in endocytic internalization; interacts with GID complex components and computationally predicted to be involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; non-essential gene""",Verified ORF
