SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4105,7,321449,0.0569106407103266,0.131718748174796,0.665960285898878,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4106,7,321504,0.373709193730006,0.33202558616563,0.261123517143436,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4107,7,321504,-0.0406955829691761,0.18046615709865,0.82171881864367,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4108,7,321718,0.0769058082238493,0.132456624064668,0.561872944164608,YGL097W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4109,7,321749,0.0499395885139463,0.133588362988098,0.70875382713308,YGL097W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4110,7,323123,0.111408808840515,0.13011061346492,0.392433591226497,YGL097W,SRM1,SGDID:S000003065,ORF,Verified ORF,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4111,7,323836,0.105552156484791,0.130070981970648,0.417627391957761,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4112,7,323883,0.154556159076909,0.13036939395258,0.236607413804281,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4113,7,323971,0.105810165378936,0.130336299530156,0.417439583459406,YGL097W,SRM1,SGDID:S000003065,Close to 3'-UTR,Close to 3'-UTR,"""Nucleotide exchange factor for Gsp1p; localizes to the nucleus ; required for nucleocytoplasmic trafficking of macromolecules; suppressor of the pheromone response pathway; potentially phosphorylated by Cdc28p; human homolog of the RAN GEF ; RCC1 ; can complement a temperature sensitive point mutant""",Verified ORF
4114,7,324357,0.101220548020048,0.130770443640771,0.439429766316776,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4115,7,324640,0.114756638920692,0.130374865661158,0.379346981231136,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4116,7,326269,-0.645197626216685,0.262500417429585,0.0144554463281092,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4117,7,326640,0.0500647212046589,0.130854242542172,0.702247264989816,YGL096W,TOS8,SGDID:S000003064,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog ; CUP9 ; that arose from the whole genome duplication""",Verified ORF
4118,7,329449,0.0533967195091327,0.131555096324771,0.68507034255512,YGL095C,VPS45,SGDID:S000003063,ORF,Verified ORF,"""Protein of the Sec1p/Munc-18 family; essential for vacuolar protein sorting; required for the function of Pep12p and the early endosome/late Golgi SNARE Tlg2p; essential for fusion of Golgi-derived vesicles with the prevacuolar compartment; mutation in human VPS45 is associated with congenital neutropenia and primary myelofibrosis of infancy""",Verified ORF
4119,7,331193,0.0572726917067309,0.131270431271934,0.662889098093635,YGL094C,PAN2,SGDID:S000003062,ORF,Verified ORF,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",Verified ORF
4120,7,333120,0.0384649861448906,0.130598108685294,0.768526505850825,YGL094C,PAN2,SGDID:S000003062,ORF,Verified ORF,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",Verified ORF
4121,7,334340,0.0942649684826624,0.130835297442627,0.471702788374949,YGL094C,PAN2,SGDID:S000003062,ORF,Verified ORF,"""Catalytic subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; complex acts to control poly(A) tail length and regulate the stoichiometry and activity of postreplication repair complexes""",Verified ORF
4122,7,335451,0.0272540153348776,0.130664189560831,0.834895955353852,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4123,7,335555,0.0209267596187762,0.130729818275689,0.872912444561616,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4124,7,335709,0.0255953755174821,0.130665139791872,0.844812682445293,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4125,7,336457,-0.0232548759311375,0.132007069453633,0.860266224057343,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4126,7,336790,-0.026777335344071,0.135584496261916,0.843553431032301,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4127,7,336889,-0.0222459413730443,0.13419037114629,0.868425801351765,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4128,7,337273,0.0126774047103792,0.131358883846656,0.923170548787047,YGL093W,SPC105,SGDID:S000003061,ORF,Verified ORF,"""Subunit of a kinetochore-microtubule binding complex; complex bridges centromeric heterochromatin and kinetochore MAPs and motors; required for sister chromatid bi-orientation and kinetochore binding of SAC components; complex also includes Kre28p; modified by sumoylation""",Verified ORF
4129,7,338130,0.0425506967803924,0.131451965849758,0.746358615670233,YGL092W,NUP145,SGDID:S000003060,ORF,Verified ORF,"""Essential protein with distinct roles in two nuclear pore subcomplexes; catalyzes its own proteolytic cleavage in vivo to generate a C-terminal fragment that is a structural component of the Nup84p subcomplex (with roles in NPC biogenesis and localization of genes to the nuclear periphery) ; and an N-terminal fragment that is one of several FG-nucleoporins within the NPC central core directly responsible for nucleocytoplasmic transport; homologous to human NUP98""",Verified ORF
4130,7,340507,-0.0417202700349192,0.131911852824312,0.751981587702425,YGL092W,NUP145,SGDID:S000003060,ORF,Verified ORF,"""Essential protein with distinct roles in two nuclear pore subcomplexes; catalyzes its own proteolytic cleavage in vivo to generate a C-terminal fragment that is a structural component of the Nup84p subcomplex (with roles in NPC biogenesis and localization of genes to the nuclear periphery) ; and an N-terminal fragment that is one of several FG-nucleoporins within the NPC central core directly responsible for nucleocytoplasmic transport; homologous to human NUP98""",Verified ORF
4131,7,340586,0.0211596508697941,0.133900635361888,0.874527438976162,YGL092W,NUP145,SGDID:S000003060,ORF,Verified ORF,"""Essential protein with distinct roles in two nuclear pore subcomplexes; catalyzes its own proteolytic cleavage in vivo to generate a C-terminal fragment that is a structural component of the Nup84p subcomplex (with roles in NPC biogenesis and localization of genes to the nuclear periphery) ; and an N-terminal fragment that is one of several FG-nucleoporins within the NPC central core directly responsible for nucleocytoplasmic transport; homologous to human NUP98""",Verified ORF
4132,7,341281,0.0259639902370934,0.1316156479023,0.843728773474069,YGL092W,NUP145,SGDID:S000003060,ORF,Verified ORF,"""Essential protein with distinct roles in two nuclear pore subcomplexes; catalyzes its own proteolytic cleavage in vivo to generate a C-terminal fragment that is a structural component of the Nup84p subcomplex (with roles in NPC biogenesis and localization of genes to the nuclear periphery) ; and an N-terminal fragment that is one of several FG-nucleoporins within the NPC central core directly responsible for nucleocytoplasmic transport; homologous to human NUP98""",Verified ORF
4133,7,341488,0.0476442711669339,0.130709966914848,0.715700139135983,YGL092W,NUP145,SGDID:S000003060,ORF,Verified ORF,"""Essential protein with distinct roles in two nuclear pore subcomplexes; catalyzes its own proteolytic cleavage in vivo to generate a C-terminal fragment that is a structural component of the Nup84p subcomplex (with roles in NPC biogenesis and localization of genes to the nuclear periphery) ; and an N-terminal fragment that is one of several FG-nucleoporins within the NPC central core directly responsible for nucleocytoplasmic transport; homologous to human NUP98""",Verified ORF
4134,7,344309,0.0679876645093477,0.132014687856977,0.606874814870093,YGL090W,LIF1,SGDID:S000003058,ORF,Verified ORF,"""Component of the DNA ligase IV complex; this complex mediates nonhomologous end joining in DNA double-strand break repair; sumoylated by Siz1p and Nfi1p SUMO ligases on Lys301; physically interacts with Dnl4p and Nej1p; homologous to mammalian XRCC4 protein""",Verified ORF
4135,7,345180,0.0456198929427901,0.132705995548727,0.731226464586906,YGL089C_NFR/NDR,,,Promoter,Promoter,,Promoter
4136,7,345331,0.0450784858313495,0.130538238688521,0.730053615436936,YGL089C_NFR/NDR,,,Promoter,Promoter,,Promoter
4137,7,345428,0.0366082714651504,0.130916962348631,0.779925388044573,YGL090W,LIF1,SGDID:S000003058,Close to 3'-UTR,Close to 3'-UTR,"""Component of the DNA ligase IV complex; this complex mediates nonhomologous end joining in DNA double-strand break repair; sumoylated by Siz1p and Nfi1p SUMO ligases on Lys301; physically interacts with Dnl4p and Nej1p; homologous to mammalian XRCC4 protein""",Verified ORF
4138,7,345527,0.0220692552250853,0.131463054891934,0.866778382287664,YGL090W,LIF1,SGDID:S000003058,Close to 3'-UTR,Close to 3'-UTR,"""Component of the DNA ligase IV complex; this complex mediates nonhomologous end joining in DNA double-strand break repair; sumoylated by Siz1p and Nfi1p SUMO ligases on Lys301; physically interacts with Dnl4p and Nej1p; homologous to mammalian XRCC4 protein""",Verified ORF
4139,7,345530,0.021547208696193,0.131895655261075,0.870324098216141,YGL090W,LIF1,SGDID:S000003058,Close to 3'-UTR,Close to 3'-UTR,"""Component of the DNA ligase IV complex; this complex mediates nonhomologous end joining in DNA double-strand break repair; sumoylated by Siz1p and Nfi1p SUMO ligases on Lys301; physically interacts with Dnl4p and Nej1p; homologous to mammalian XRCC4 protein""",Verified ORF
4140,7,347594,0.181338229669415,0.129992814587451,0.163896977118222,YGL086W,MAD1,SGDID:S000003054,ORF,Verified ORF,"""Coiled-coil protein involved in spindle-assembly checkpoint; required for inhibition of karyopherin/importin Pse1p (aka Kap121p) upon spindle assembly checkpoint arrest; phosphorylated by Mps1p upon checkpoint activation which leads to inhibition of anaphase promoting complex activity; forms a complex with Mad2p; gene dosage imbalance between MAD1 and MAD2 leads to chromosome instability""",Verified ORF
4141,7,347717,0.174567815212602,0.130655841496774,0.182380892482939,YGL086W,MAD1,SGDID:S000003054,ORF,Verified ORF,"""Coiled-coil protein involved in spindle-assembly checkpoint; required for inhibition of karyopherin/importin Pse1p (aka Kap121p) upon spindle assembly checkpoint arrest; phosphorylated by Mps1p upon checkpoint activation which leads to inhibition of anaphase promoting complex activity; forms a complex with Mad2p; gene dosage imbalance between MAD1 and MAD2 leads to chromosome instability""",Verified ORF
4142,7,348161,0.491119636677503,0.551339375098239,0.373656309227186,YGL086W,MAD1,SGDID:S000003054,ORF,Verified ORF,"""Coiled-coil protein involved in spindle-assembly checkpoint; required for inhibition of karyopherin/importin Pse1p (aka Kap121p) upon spindle assembly checkpoint arrest; phosphorylated by Mps1p upon checkpoint activation which leads to inhibition of anaphase promoting complex activity; forms a complex with Mad2p; gene dosage imbalance between MAD1 and MAD2 leads to chromosome instability""",Verified ORF
