SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1330,4,90193,-0.0617877231434546,0.0555087142665656,0.266415359124398,YDL206W,YDL206W,SGDID:S000002365,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1331,4,90424,-0.0768373603552239,0.0546828647857043,0.160857544956349,YDL206W,YDL206W,SGDID:S000002365,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1332,4,90554,-0.0776016188333992,0.0552952185056759,0.161374952660698,YDL206W,YDL206W,SGDID:S000002365,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1333,4,92317,-0.0691489953471064,0.0556496879950111,0.214848713125445,YDL206W,YDL206W,SGDID:S000002365,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YDL206W is not an essential protein""",Uncharacterized ORF
1334,4,95478,-0.0387767207656854,0.0551894500156085,0.482761200708118,YDL204W,RTN2,SGDID:S000002363,ORF,Verified ORF,"""Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; interacts with Sec6p ; Yip3p ; and Sbh1p; less abundant than RTN1; member of RTNLA (reticulon-like A) subfamily; protein increases in abundance and relocalizes to plasma membrane upon DNA replication stress""",Verified ORF
1335,4,96178,-0.0530116704117303,0.0548138614707884,0.334145358968996,YDL203C,ACK1,SGDID:S000002362,ORF,Verified ORF,"""Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria""",Verified ORF
1336,4,96325,-0.0387292559962363,0.0549689672603694,0.48154503755969,YDL203C,ACK1,SGDID:S000002362,ORF,Verified ORF,"""Protein that functions in the cell wall integrity pathway; functions upstream of Pkc1p; GFP-fusion protein expression is induced in response to the DNA-damaging agent MMS; non-tagged Ack1p is detected in purified mitochondria""",Verified ORF
1337,4,98110,-0.0472283330358148,0.0548803393147898,0.390059432948991,YDL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1338,4,98128,-0.0396065136436544,0.0547447457300861,0.469866575816744,YDL202W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1339,4,98837,-0.0555882981303323,0.0548472920909177,0.311510625803645,YDL202W,MRPL11,SGDID:S000002361,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2""",Verified ORF
1340,4,98990,-0.0641860636469873,0.055287214249557,0.2464439729945,YDL202W,MRPL11,SGDID:S000002361,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2""",Verified ORF
1341,4,99543,-0.0446176592872398,0.0549913151623964,0.417706673897063,YDL201W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1342,4,102509,-0.0433113389772409,0.0544607904709222,0.426987596772565,YDL199C,YDL199C,SGDID:S000002358,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family""",Uncharacterized ORF
1343,4,102705,-0.0311570153687603,0.0543808385807562,0.567049366339761,YDL199C,YDL199C,SGDID:S000002358,ORF,Uncharacterized ORF,"""Putative transporter; member of the sugar porter family""",Uncharacterized ORF
1344,4,103444,-0.0108333522637071,0.0545126884076618,0.842587708061434,YDL199C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1345,4,103991,-0.016121200170322,0.0543993510152029,0.767137745775597,YDL198C,GGC1,SGDID:S000002357,ORF,Verified ORF,"""Mitochondrial GTP/GDP transporter; essential for mitochondrial genome maintenance; has a role in mitochondrial iron transport; member of the mitochondrial carrier family""",Verified ORF
1346,4,105908,0.0087650433959511,0.0544661124941389,0.872243310438764,YDL197C,ASF2,SGDID:S000002356,ORF,Verified ORF,"""Anti-silencing protein; causes derepression of silent loci when overexpressed""",Verified ORF
1347,4,106371,-0.0028214396482243,0.0541834350451365,0.958500779975473,YDL197C,ASF2,SGDID:S000002356,ORF,Verified ORF,"""Anti-silencing protein; causes derepression of silent loci when overexpressed""",Verified ORF
1348,4,107525,-0.0235601791461887,0.0542121148952454,0.664123771234304,YDL195W,SEC31,SGDID:S000002354,ORF,Verified ORF,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1349,4,108510,0.0064580230268842,0.054384414113959,0.905542805358769,YDL195W,SEC31,SGDID:S000002354,ORF,Verified ORF,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1350,4,108791,-0.0112985024036684,0.0541621047962061,0.834876684108354,YDL195W,SEC31,SGDID:S000002354,ORF,Verified ORF,"""Component of the Sec13p-Sec31p complex of the COPII vesicle coat; COPII coat is required for vesicle formation in ER to Golgi transport; mutant has increased aneuploidy tolerance""",Verified ORF
1351,4,111205,-0.0090518807883734,0.0544079352039608,0.867960561284702,YDL194W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1352,4,112474,-0.0070480891858217,0.0540376823995491,0.896301196591991,YDL194W,SNF3,SGDID:S000002353,ORF,Verified ORF,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1353,4,112969,-0.0110302505391272,0.0541272110565853,0.838639854496076,YDL194W,SNF3,SGDID:S000002353,ORF,Verified ORF,"""Plasma membrane low glucose sensor ; regulates glucose transport; high affinity sensor that contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters; also senses fructose and mannose; SNF3 has a paralog ; RGT2 ; that arose from the whole genome duplication""",Verified ORF
1354,4,114992,-0.0382404445667111,0.0545632136522529,0.483860439513277,YDL193W,NUS1,SGDID:S000002352,ORF,Verified ORF,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1355,4,115453,-0.0284613706976799,0.0543613292415709,0.600913727947956,YDL193W,NUS1,SGDID:S000002352,ORF,Verified ORF,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1356,4,115541,-0.0293192228937161,0.0542646910076034,0.589330740099977,YDL193W,NUS1,SGDID:S000002352,ORF,Verified ORF,"""Forms dehydrodolichyl diphosphate synthase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY ; suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis ; neurological impairment ; refractory epilepsy ; hearing deficit ; and visual impairment; human cis-prenyltransferase complex complements yeast null mutant""",Verified ORF
1357,4,116018,-0.0325201929275527,0.0552837633571673,0.55674649464669,YDL192W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1358,4,116782,-0.031669546067703,0.0541058739870834,0.558702872556978,YDL192W,ARF1,SGDID:S000002351,ORF,Verified ORF,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1359,4,117170,-0.025457519499722,0.054647028884824,0.641607542807842,YDL192W,ARF1,SGDID:S000002351,Close to 3'-UTR,Close to 3'-UTR,"""ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; involved in mitochondrial morphology; ARF1 has a paralog ; ARF2 ; that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1 ; ARF4 ; ARF5 ; or ARF6""",Verified ORF
1360,4,117432,-0.0428260347775975,0.0550705607105697,0.4372918195305,YDL191W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1361,4,121939,-0.0174069013474235,0.0552119922754971,0.752739976779652,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1362,4,121955,-0.0131531107803272,0.0549700612118889,0.811029107641245,YDL189W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1363,4,122050,-0.0238604539836246,0.0544229316784452,0.661345346169783,YDL190C,UFD2,SGDID:S000002349,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin (Ub) chain assembly factor (E4); forms branched Ub chains on substrates destined for degradation ; catalyzing K48-linked multi-monoubiquitination of K29-linked Ub chains assembled by the Ub-ligase Ufd4p; involved in the Ub-fusion degradation pathway ; OLE membrane fluidity pathway ; stress response survival and the ERAD pathway for misfolded proteins ; where it promotes ubiquitination and transfer of ERAD substrates to Rad23p; U-box family member; homologous to human Ufd2a and Ufd2b""",Verified ORF
1364,4,122309,-0.0210684139163465,0.054583877954035,0.699742255014109,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1365,4,122365,-0.0104830294228347,0.0544348875851684,0.847399246087982,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1366,4,122560,-0.0296539221925977,0.0549278640265285,0.589626883095331,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1367,4,122596,-0.0250303240544263,0.0544399245828952,0.645958033234062,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1368,4,122617,-0.0192256581861218,0.0546845487838524,0.725367628918349,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1369,4,123193,-0.0390118004410672,0.0538751179444293,0.469474534451782,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1370,4,123439,-0.027366076435078,0.0544239764389918,0.615396481872158,YDL189W,RBS1,SGDID:S000002348,ORF,Verified ORF,"""Protein involved in assembly of the RNA polymerase III (Pol III) complex; high copy suppressor of Pol III assembly mutation and psk1 psk2 mutations that confer temperature-sensitivity for galactose utilization; physically interacts with Pol III; proposed to bind single-stranded nucleic acids via its R3H domain""",Verified ORF
1371,4,123976,-0.0287959877054508,0.0542010397516393,0.595558135960421,YDL188C,PPH22,SGDID:S000002347,ORF,Verified ORF,"""Catalytic subunit of protein phosphatase 2A ; PP2A; functionally redundant with Pph21p; C-terminally methylated; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; protein abundance increases in response to DNA replication stress; dephosphorylates Tel1p/Mec1p-phosphorylated Cdc13p to promote telomerase release from telomeres at G2/M; PPH22 has a paralog ; PPH21 ; that arose from the whole genome duplication""",Verified ORF
1372,4,126981,-0.0297027088101876,0.0540490161301202,0.582974641129736,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
1373,4,127308,-0.0351334413628441,0.054221780033477,0.517433268891961,YDL185W,VMA1,SGDID:S000002344,ORF,Verified ORF,"""Subunit A of the V1 peripheral membrane domain of V-ATPase; protein precursor undergoes self-catalyzed splicing to yield the extein Tfp1p and the intein Vde (PI-SceI) ; which is a site-specific endonuclease; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits; involved in methionine restriction extension of chronological lifespan in an autophagy-dependent manner""",Verified ORF
