SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1632,4,353020,-0.0695221743763947,0.180943044617416,0.701045765347869,YDL056W,MBP1,SGDID:S000002214,ORF,Verified ORF,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1633,4,355411,-0.27039024461985,0.206293267381153,0.190808505182747,YDL056W,MBP1,SGDID:S000002214,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1634,4,355467,-0.0854265619053178,0.398860723324872,0.830533144965456,YDL056W,MBP1,SGDID:S000002214,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1635,4,355569,-0.103492283528704,0.366802252288886,0.777995874383123,YDL056W,MBP1,SGDID:S000002214,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; involved in regulation of cell cycle progression from G1 to S phase ; forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes""",Verified ORF
1636,4,356055,-0.134666014620295,0.181865117810093,0.459505912550306,YDL055C,PSA1,SGDID:S000002213,ORF,Verified ORF,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1637,4,356492,-0.0307376515693645,0.181900535967086,0.865908730485778,YDL055C,PSA1,SGDID:S000002213,ORF,Verified ORF,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1638,4,356541,-0.0373263279118948,0.1815811636614,0.83725094972077,YDL055C,PSA1,SGDID:S000002213,ORF,Verified ORF,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1639,4,356853,-0.0235627935639017,0.185131282958317,0.898794320619005,YDL055C,PSA1,SGDID:S000002213,Close to 3'-UTR,Close to 3'-UTR,"""GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase); synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure""",Verified ORF
1640,4,356935,-0.0342079828964851,0.189664918768294,0.856973376332543,YDL055C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1641,4,357632,0.0320175864390959,0.181859432713047,0.860350288460396,XUT_4F-175,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
1642,4,357802,0.0145776331282114,0.182187425933132,0.936271077210757,XUT_4F-175,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
1643,4,362032,-0.13992707357839,0.181684497195786,0.441717018291157,YDL053C,PBP4,SGDID:S000002211,ORF,Verified ORF,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1644,4,362199,-0.176302491558719,0.183236567595924,0.336628956016541,YDL053C,PBP4,SGDID:S000002211,ORF,Verified ORF,"""Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1645,4,362266,-0.156075999616466,0.186661716602072,0.403639750329223,YDL054C,MCH1,SGDID:S000002212,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
1646,4,363194,-0.124531374292083,0.181491183445233,0.493064781496034,YDL052C,SLC1,SGDID:S000002210,ORF,Verified ORF,"""1-acyl-sn-glycerol-3-phosphate acyltransferase; catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid ; a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes""",Verified ORF
1647,4,364690,-0.0416502190415792,0.186034515581523,0.822976799910963,YDL051W,LHP1,SGDID:S000002209,ORF,Verified ORF,"""RNA binding protein required for maturation of tRNA and U6 snRNA; acts as a molecular chaperone for RNAs transcribed by polymerase III; homologous to human La (SS-B) autoantigen""",Verified ORF
1648,4,368078,0.106309716568189,0.180755780567475,0.556814363139606,YDL048C,STP4,SGDID:S000002206,ORF,Verified ORF,"""Protein containing a Kruppel-type zinc-finger domain; similar to Stp1p ; Stp2p; predicted transcription factor; relative distribution to the nucleus increases upon DNA replication stress; STP4 has a paralog ; STP3 ; that arose from the whole genome duplication""",Verified ORF
1649,4,368457,0.192906175567879,0.183349885716499,0.293463937322961,YDL048C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1650,4,369171,0.0823788203531218,0.186051784386735,0.658200688520679,YDL047W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1651,4,369403,0.114030150511558,0.182433436217989,0.532341599723602,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1652,4,370869,-0.217824481901205,0.315728595998084,0.490703759620331,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1653,4,370874,0.0281948049759084,0.203001621404014,0.889616624862918,YDL047W,SIT4,SGDID:S000002205,Close to 3'-UTR,Close to 3'-UTR,"""Ceramide-activated ; type 2A-related serine-threonine phosphatase; functions in G1/S transition of mitotic cycle; controls lifespan ; mitochondrial function ; cell cycle progression by regulating HXK2 phosphorylation; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6""",Verified ORF
1654,4,370948,0.210613014116771,0.216408105951216,0.331109657197075,YDL046W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1655,4,370964,0.176967304673526,0.708121037378532,0.802801473017724,YDL046W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1656,4,372110,0.0082544364531443,0.182872276769247,0.964023063951154,YDL045W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1657,4,375648,0.138675113527105,0.186978837075686,0.458785241265078,YDL044C,MTF2,SGDID:S000002202,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein that interacts with mitochondrial RNA polymerase; interacts with an N-terminal region of mitochondrial RNA polymerase (Rpo41p) and couples RNA processing and translation to transcription""",Verified ORF
1658,4,375688,0.109635499712204,0.184885132814847,0.553565869672718,YDL043C,PRP11,SGDID:S000002201,ORF,Verified ORF,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly""",Verified ORF
1659,4,376511,0.064704198998836,0.182393832816486,0.722988784151262,YDL043C_NFR/NDR,,,Promoter,Promoter,,Promoter
1660,4,378801,0.0940429411928117,0.193220771298342,0.626764222638901,YDL042C,SIR2,SGDID:S000002200,Close to 3'-UTR,Close to 3'-UTR,"""Conserved NAD+ dependent histone deacetylase of the Sirtuin family; deacetylation targets are primarily nuclear proteins; required for telomere hypercluster formation in quiescent yeast cells; involved in regulation of lifespan; plays roles in silencing at HML ; HMR ; telomeres ; and rDNA; negatively regulates initiation of DNA replication; functions as regulator of autophagy like mammalian homolog SIRT1 ; and also of mitophagy""",Verified ORF
1661,4,380252,-0.0218384659433628,0.182012732676592,0.904564732036274,YDL040C,NAT1,SGDID:S000002198,ORF,Verified ORF,"""Subunit of protein N-terminal acetyltransferase NatA; NatA comprised of Nat1p ; Ard1p ; and Nat5p; N-terminally acetylates many proteins to influence multiple processes such as cell cycle progression ; heat-shock resistance ; mating ; sporulation ; telomeric silencing and early stages of mitophagy; orthologous to human NAA15; expression of both human NAA10 and NAA15 functionally complements ard1 nat1 double mutant although single mutations are not complemented by their orthologs""",Verified ORF
1662,4,382176,-0.072432861729162,0.182023446513894,0.690921228216832,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1663,4,383443,-0.122289154369249,0.184820062835085,0.508616959556517,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1664,4,383482,-0.0274981866340467,0.233360551205051,0.9062649200084,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1665,4,383485,0.0041657419436416,0.23454632765178,0.985839671893274,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1666,4,383639,-0.0328211964212208,0.361855047049278,0.927780343266179,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1667,4,383641,-0.0304712299161363,0.361764600283334,0.932921757884968,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1668,4,383644,-0.0328211964212208,0.361855047049278,0.927780343266179,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1669,4,383646,-0.0328211964212208,0.361855047049278,0.927780343266179,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1670,4,383666,0.0324594086235193,0.36151413418333,0.928507094884886,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1671,4,383669,0.0324594086235193,0.36151413418333,0.928507094884886,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1672,4,383671,0.0362595918327537,0.361513111003852,0.920163477057937,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1673,4,383673,-0.0394548501223255,0.361478115397425,0.913146603208685,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1674,4,383681,0.141759446707829,0.361371418959749,0.69508671906999,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1675,4,383923,-0.610360874984682,0.41649082811424,0.143678888810199,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1676,4,383923,0.422575620536973,0.482792319045834,0.38201992850682,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1677,4,384094,-0.0127855062005831,0.181710273530075,0.943945344719543,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1678,4,384191,-0.015290634714839,0.196774552242887,0.938105658864041,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1679,4,384602,-0.0325698686284706,0.181530552165356,0.857712352028276,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1680,4,384607,-0.0325698686284706,0.181530552165356,0.857712352028276,SUT048,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
1681,4,388305,-0.0629159131380688,0.181529508071953,0.729107516272442,YDL036C,PUS9,SGDID:S000002194,ORF,Verified ORF,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1682,4,388542,-0.0721769236465006,0.182832450117333,0.693250416832845,YDL036C,PUS9,SGDID:S000002194,ORF,Verified ORF,"""Mitochondrial tRNA:pseudouridine synthase; catalyzes the formation of pseudouridine at position 32 in mitochondrial tRNAs; contains an N-terminal mitochondrial targeting sequence; PUS9 has a paralog ; RIB2 ; that arose from the whole genome duplication""",Verified ORF
1683,4,390389,-0.102709216257364,0.208957664608685,0.623356257562268,YDL035C,GPR1,SGDID:S000002193,ORF,Verified ORF,"""Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit ; Gpa2p ; and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis""",Verified ORF
1684,4,390909,-0.108280752018376,0.181457392360933,0.551071333352217,YDL035C,GPR1,SGDID:S000002193,ORF,Verified ORF,"""Plasma membrane G protein coupled receptor (GPCR); interacts with the heterotrimeric G protein alpha subunit ; Gpa2p ; and with Plc1p; sensor that integrates nutritional signals with the modulation of cell fate via PKA and cAMP synthesis""",Verified ORF
1685,4,397927,0.02813479028542,0.185193534756658,0.879336019826763,YDL030W,PRP9,SGDID:S000002188,ORF,Verified ORF,"""Subunit of the SF3a splicing factor complex; required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex""",Verified ORF
1686,4,400669,-0.114606399600207,0.206987916562155,0.580144001094181,YDL029W,ARP2,SGDID:S000002187,Close to 3'-UTR,Close to 3'-UTR,"""Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity; required for efficient Golgi-to-ER trafficking in COPI mutants""",Verified ORF
1687,4,400864,-0.107808683734216,0.226883445326178,0.634958180119682,YDL029W,ARP2,SGDID:S000002187,Close to 3'-UTR,Close to 3'-UTR,"""Essential component of the Arp2/3 complex; Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity; required for efficient Golgi-to-ER trafficking in COPI mutants""",Verified ORF
