SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3471,5,564147,-0.0179111088927063,0.0831751096078223,0.829624914116466,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3472,5,564195,-0.0212265886604364,0.0831662409832146,0.798693462047932,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3473,5,564197,-0.0212265886604364,0.0831662409832146,0.798693462047932,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3474,5,564206,-0.0222450878727843,0.0836409256184313,0.790425767771161,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3475,5,564212,-0.0247758335453958,0.0834021838699103,0.766591941606338,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3476,5,564236,-0.0244585680780575,0.0828439858859844,0.767986795774404,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3477,5,564252,-0.0232691819980408,0.0837629972870515,0.781330157481637,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3478,5,564265,-0.0046264307210227,0.083535400316965,0.955864769985667,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3479,5,564272,-0.0032770601847274,0.0836531870129314,0.968773520038669,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3480,5,564298,-0.0306302409409621,0.0834127984080716,0.713680391238018,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3481,5,564300,-0.0125727707543535,0.0834166398075151,0.880280653710232,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3482,5,564304,-0.0125727707543535,0.0834166398075151,0.880280653710232,SUT100,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
3501,5,564535,-0.0174959178012005,0.0837914767951366,0.834722406743799,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3505,5,564590,-0.0208739476968538,0.0843810415292536,0.804760117297985,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3506,5,564680,-0.0237987743782303,0.08400375531012,0.777108291698822,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3532,5,565093,-0.019541376280675,0.0827379925641541,0.813427003210851,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3533,5,565120,-0.0297480274408992,0.0829644282129801,0.720135894229098,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3534,5,565122,-0.0246130901196058,0.0830957659252517,0.767250387387275,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3535,5,565125,-0.0246130901196058,0.0830957659252517,0.767250387387275,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3536,5,565208,-0.0195753241422584,0.083083624967137,0.813872024926399,E:564025-566229,,,Intergenic region,Intergenic region,between YERComega1 and YER187W,Intergenic region
3537,5,565243,-0.0183633300847461,0.0828484483959403,0.824714789988939,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3538,5,565254,-0.0336736370257794,0.0831612616637765,0.685781765942224,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3540,5,565293,-0.015709985996921,0.0842551710054878,0.852193321667561,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3541,5,565315,-0.0129113729505973,0.0841328915703767,0.878120040937243,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3550,5,565448,-0.0006021371108482,0.084287013448109,0.99430408483723,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3551,5,565475,-0.0099719358729267,0.0843825144440464,0.905995910770508,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3552,5,565507,0.0055149836282561,0.0840155365958073,0.947699670258768,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3553,5,565512,-0.0030216071935247,0.0841410577768566,0.971373455707822,YER187W_NFR/NDR,,,Promoter,Promoter,,Promoter
3555,5,565639,-0.0202881672924438,0.0826471667504264,0.80622800141769,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3556,5,565651,-0.0169978182094002,0.0825429736665135,0.836966727224697,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3557,5,565675,-0.0206577412187741,0.08252108918134,0.802475567668761,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3565,5,565834,-0.0290074212390939,0.0842479432138325,0.730818079259184,YER187W,YER187W,SGDID:S000000989,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3585,5,566542,-0.0429002636052187,0.083859680995658,0.609270447033184,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3586,5,566565,-0.0471572626072551,0.0833748371244011,0.572021348619772,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3587,5,566568,-0.0471572626072551,0.0833748371244011,0.572021348619772,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3588,5,566580,-0.0425389024465476,0.083265236841511,0.609751429695902,YER187W,YER187W,SGDID:S000000989,CDS,CDS,"""Putative protein of unknown function; induced in respiratory-deficient cells""",Uncharacterized ORF
3598,6,16905,0.144090528417718,0.0823528288269666,0.0810436868275653,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3599,6,18881,0.163371245742745,0.0829743528573937,0.0497422395352864,YFL055W,AGP3,SGDID:S000001839,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity amino acid permease; may act to supply the cell with amino acids as nitrogen source in nitrogen-poor conditions; transcription is induced under conditions of sulfur limitation; plays a role in regulating Ty1 transposition""",Verified ORF
3603,6,22804,0.143136834875109,0.0822368340362109,0.0826349021106561,YFL054C,AQY3,SGDID:S000001840,Close to 3'-UTR,Close to 3'-UTR,"""Putative channel-like protein; similar to Fps1p; mediates passive diffusion of glycerol in the presence of ethanol""",Uncharacterized ORF
3604,6,23172,0.126763478471859,0.0832574392515141,0.128767022147189,YFL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3605,6,23564,0.113851414638275,0.082476374470584,0.168333170923628,YFL053W,DAK2,SGDID:S000001841,CDS,CDS,"""Dihydroxyacetone kinase; required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation""",Verified ORF
3606,6,26594,0.0789171116283181,0.0826234152439998,0.340159408330325,F:25199-28231,,,Intergenic region,Intergenic region,between YFL053W and YFL052W,Intergenic region
3611,6,27767,0.138394815569833,0.082723059037924,0.095215279752383,YFL052W,ZNF1,SGDID:S000001842,Close to 3'-UTR,Close to 3'-UTR,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3612,6,28811,0.0920559263073212,0.0825573453990535,0.265585682635322,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3613,6,28916,0.0992544412939654,0.0824198349518687,0.229298138199813,YFL052W,ZNF1,SGDID:S000001842,CDS,CDS,"""Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration ; gluconeogenesis ; and the glyoxylate shunt; required for normal carbon source utilization and stress response""",Verified ORF
3618,6,30322,-0.0628574391388189,0.0822970345076528,0.445504130228853,YFL051C,YFL051C,SGDID:S000001843,CDS,CDS,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene""",Uncharacterized ORF
3621,6,32438,-0.0597091334126349,0.0834698910838389,0.474873452595803,YFL050C,ALR2,SGDID:S000001844,Close to 3'-UTR,Close to 3'-UTR,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3622,6,35840,-0.0472179788427033,0.0832661212030958,0.571024922310428,YFL050C,ALR2,SGDID:S000001844,CDS,CDS,"""Probable Mg(2+) transporter; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; plays a role in regulating Ty1 transposition""",Verified ORF
3623,6,36181,-0.0327821882327341,0.082680275193118,0.691980607096306,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3624,6,36236,-0.0412733634269111,0.0829028782448791,0.618898361801404,YFL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3625,6,38641,-0.0351420255537327,0.0831488854675846,0.672815434614409,YFL049W,SWP82,SGDID:S000001845,CDS,CDS,"""Member of the SWI/SNF chromatin remodeling complex; has an as yet unidentified role in the complex; has identifiable counterparts in closely related yeast species; abundantly expressed in many growth conditions; paralog of Npl6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
3626,6,39419,-0.0757952607446795,0.0834707268163645,0.364473400067004,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3627,6,39566,-0.0604451189450985,0.0825732843406189,0.464643375117944,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3628,6,39609,-0.0554479844043419,0.0826015171346314,0.502487062587862,YFL048C,EMP47,SGDID:S000001846,CDS,CDS,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; forms a complex with Ssp120p that may function in trafficking plasma membrane glycoproteins through early secretory pathway; EMP47 has a paralog ; EMP46 ; that arose from the whole genome duplication""",Verified ORF
3629,6,40630,-0.116118035788413,0.082171735187579,0.158503320190893,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3630,6,41068,-0.108459169807352,0.0827784949135695,0.190968720139273,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3631,6,41221,-0.0950767555832348,0.0827549719260816,0.251377246070869,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3632,6,41296,-0.0810319475498546,0.0825416206435828,0.326915008697969,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3633,6,41435,-0.110262352731939,0.0824901871768112,0.182190460423574,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3634,6,41573,-0.106386076623263,0.0822480175285794,0.196691231039129,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3635,6,41626,-0.110652588791204,0.0825938762500568,0.18119852249151,YFL047W,RGD2,SGDID:S000001847,CDS,CDS,"""GTPase-activating protein (RhoGAP) for Cdc42p and Rho5p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3636,6,42992,-0.0970359589138929,0.0824083857101761,0.239788859632714,YFL046W,FMP32,SGDID:S000001848,CDS,CDS,"""Regulator of mitochondrial proline metabolism; tethered with Put7p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Verified ORF
3637,6,45282,-0.188142803022103,0.0817931161454052,0.0220179954204539,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3638,6,45815,-0.183415642918225,0.0819489959281262,0.0258331260824954,CUT121,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
3639,6,47290,-0.192448488598379,0.0819322717474048,0.0193811536214134,YFL042C,LAM5,SGDID:S000001852,CDS,CDS,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
3640,6,48282,-0.112095203478448,0.082159011997225,0.173320646212304,YFL042C,LAM5,SGDID:S000001852,Close to 3'-UTR,Close to 3'-UTR,"""Putative sterol transfer protein; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; localizes to membrane contact sites throughout the cell ; including nucleus-vacuole junctions and ER-mitochondrial contact sites""",Verified ORF
