SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3786,6,211447,-0.0355037165876217,0.0637193292330779,0.577751340619352,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3787,6,212247,-0.0029233008659772,0.0638253552962868,0.963494314251955,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3788,6,214251,-0.0238817798147235,0.0640950377130413,0.709670143721779,YFR030W,MET10,SGDID:S000001926,CDS,CDS,"""Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide""",Verified ORF
3789,6,216365,-0.0177676054002093,0.0641618275026995,0.782004667175274,ARS608,ARS608,SGDID:S000007640,Other features,Replication,"""Extremely inefficient autonomously replicating sequence on Chr VI; activated early in S phase in <10% of cell cycles""",ARS
3790,6,221588,0.0259514044432636,0.063877008704421,0.684789344900808,YFR031C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3791,6,223266,-0.0253874301133317,0.0648202303953787,0.695546471934835,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3792,6,223299,-0.0172636232824904,0.0640020384960399,0.787521339948343,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3793,6,225352,-0.0873997215074266,0.0637041952374069,0.170946589234524,YFR034C,PHO4,SGDID:S000001930,CDS,CDS,"""Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction ; competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability""",Verified ORF
3794,6,226182,-0.0662513734190791,0.0641722538296172,0.302592011643688,YFR034W-A,YFR034W-A,SGDID:S000028631,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps YFR035C; identified by gene-trapping ; microarray expression analysis ; and genome-wide homology searching""",Dubious ORF
3795,6,226781,-0.0413238031720667,0.0648302031205026,0.524267165484564,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3796,6,226929,-0.0886393732452089,0.0643470026303184,0.16922383550649,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3799,6,227356,-0.112644218497695,0.0649313675188264,0.0836455812877135,YFR035C,YFR035C,SGDID:S000001931,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; deletion mutant exhibits synthetic phenotype with alpha-synuclein""",Uncharacterized ORF
3800,6,229335,0.0174521799411457,0.0650164257305009,0.788527268978819,YFR038W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3801,6,229567,0.0114646988886419,0.0638306652781605,0.857560908351634,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3802,6,231725,-0.0651864553334444,0.0640218415997622,0.309284574363771,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3803,6,232479,-0.063886964949187,0.0649660177601405,0.326088801655912,YFR039C,OSW7,SGDID:S000001935,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; may be involved in response to high salt and changes in carbon source; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; deletion mutant has decreased spore survival in Drosophila feces; OSW7 has a paralog ; SHE10 ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3804,6,233698,-0.0209901831797847,0.0647400883559347,0.745961734772214,YFR040W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3805,6,234833,-0.0279610836001927,0.0637379789221303,0.661156023665038,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3806,6,236114,-0.0098013033570274,0.0641238467962786,0.878604225288865,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3807,6,240423,-0.0246020454596606,0.0639436224614835,0.700657391358667,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3808,6,240985,0.0024040218345612,0.0640054669478347,0.97006002494287,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3809,6,242390,0.0065360014658749,0.0643899912660695,0.919206043807667,YFR044C,DUG1,SGDID:S000001940,Close to 3'-UTR,Close to 3'-UTR,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3811,6,244301,-0.0224632811332876,0.0643097999525147,0.727073912546802,YFR047C,BNA6,SGDID:S000001943,CDS,CDS,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3812,6,244932,-0.0215425229763843,0.0638353464871437,0.735963099826133,YFR047C,BNA6,SGDID:S000001943,CDS,CDS,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3813,6,245484,-0.0628834024954686,0.0649241071192727,0.333423992792795,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3814,6,245505,-0.0656688072079569,0.064694742174402,0.310774192444598,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3815,6,245506,-0.0656688072079569,0.064694742174402,0.310774192444598,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3816,6,245578,-0.0539586776286971,0.0641694754702814,0.400985703221572,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3817,6,245636,-0.0714301035706054,0.0643370497189899,0.267647728873557,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3821,6,246705,-0.036957121959451,0.0637952269674182,0.562750478360063,YFR048W,RMD8,SGDID:S000001944,CDS,CDS,"""Cytosolic protein required for sporulation""",Verified ORF
3823,6,251165,-0.0636074292191901,0.0636874680252885,0.318603203064454,YFR051C,RET2,SGDID:S000001947,CDS,CDS,"""Delta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""",Verified ORF
3824,6,252271,-0.0380568738980514,0.0641204851362929,0.553212433566237,YFR052W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3827,6,253758,-0.0566943696523516,0.063683900809887,0.373939865628597,YFR053C,HXK1,SGDID:S000001949,CDS,CDS,"""Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog ; HXK2 ; that arose from the whole genome duplication""",Verified ORF
3828,6,255018,0.0125423166019242,0.0640980582651897,0.844978005392187,YFR053C,HXK1,SGDID:S000001949,CDS,CDS,"""Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog ; HXK2 ; that arose from the whole genome duplication""",Verified ORF
3829,6,255233,0.0151550134974506,0.0642747710810034,0.813736406874477,YFR053C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3830,6,256493,0.0125143117039144,0.0638210649085876,0.844656979656074,ACS_6_256375_-_NFR/NDR,,,Promoter,Promoter,,Promoter
3832,6,259953,-0.0080023143173635,0.0640072168502484,0.900577250215699,YFR054C,YFR054C,SGDID:S000001950,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
3833,6,260068,-0.0359316752227906,0.0641832235547759,0.575950660225243,YFR054C,YFR054C,SGDID:S000001950,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
3834,6,260462,-0.0459699527525085,0.0642620183809775,0.474864535721303,F:259434-263956,,,Intergenic region,Intergenic region,between YFR054C and YFR056C,Intergenic region
3836,6,261981,-0.0268506514223454,0.0644665623170499,0.677293577601871,F:259434-263956,,,Intergenic region,Intergenic region,between YFR054C and YFR056C,Intergenic region
3838,6,264000,-0.0149619686549078,0.0644878442917047,0.816662956358276,YFR056C,YFR056C,SGDID:S000001951,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YFR055W""",Dubious ORF
3839,6,264618,-0.0441483958860204,0.0636980133976804,0.488709411169403,YFR055W,IRC7,SGDID:S000001952,CDS,CDS,"""Cysteine desulphydrase ; enables growth on cysteine as nitrogen source; involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner and by copper levels in a Mac1-dependent manner""",Verified ORF
3840,6,264756,-0.0183739188436442,0.0638180523909627,0.773583832088646,YFR055W,IRC7,SGDID:S000001952,CDS,CDS,"""Cysteine desulphydrase ; enables growth on cysteine as nitrogen source; involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner and by copper levels in a Mac1-dependent manner""",Verified ORF
3841,6,265060,-0.0377844039741534,0.0637236250136094,0.553599740068196,YFR055W,IRC7,SGDID:S000001952,CDS,CDS,"""Cysteine desulphydrase ; enables growth on cysteine as nitrogen source; involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner and by copper levels in a Mac1-dependent manner""",Verified ORF
3843,6,265477,-0.0086877529908367,0.064019124665535,0.892131381835909,YFR055W,IRC7,SGDID:S000001952,Close to 3'-UTR,Close to 3'-UTR,"""Cysteine desulphydrase ; enables growth on cysteine as nitrogen source; involved in the production of thiols; null mutant displays increased levels of spontaneous Rad52p foci; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner and by copper levels in a Mac1-dependent manner""",Verified ORF
3844,6,266478,-0.0398106219337194,0.0638916042329207,0.533623594956918,F:265227-269060,,,Intergenic region,Intergenic region,between YFR055W and YFR057W,Intergenic region
3845,6,266518,-0.0441311293130401,0.0641799955418134,0.492146784938857,F:265227-269060,,,Intergenic region,Intergenic region,between YFR055W and YFR057W,Intergenic region
3846,6,266627,-0.0362339769698434,0.0639158155457236,0.571141337500791,F:265227-269060,,,Intergenic region,Intergenic region,between YFR055W and YFR057W,Intergenic region
3849,6,268911,-0.0173973586090986,0.0639280998463523,0.785673892657224,YFR057W_NFR/NDR,,,Promoter,Promoter,,Promoter
3850,6,269163,-0.0273487591389254,0.0640042442914506,0.669424246697568,YFR057W,YFR057W,SGDID:S000001953,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
