SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
746,2,668152,-0.0612180922643626,0.118063736207585,0.604422245269492,YBR222C,PCS60,SGDID:S000000426,CDS,CDS,"""Oxalyl-CoA synthetase; capable of catalyzing conversion of oxalate to oxalyl-CoA; catalyzes first step in pathway of oxalate degradation that functions to protect yeast from inhibitory effects of oxalate; peroxisomal protein that binds mRNA; localizes to both peroxisomal peripheral membrane and matrix ; expression is highly inducible by oleic acid; similar to E. coli long chain acyl-CoA synthetase""",Verified ORF
747,2,671051,0.0028837919834869,0.117445864511525,0.980424406990449,YBR225W,YBR225W,SGDID:S000000429,CDS,CDS,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants affected in mannosylphophorylation of cell wall components""",Uncharacterized ORF
748,2,671554,0.0269844682298496,0.118782869470162,0.820419372050764,YBR225W,YBR225W,SGDID:S000000429,CDS,CDS,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants affected in mannosylphophorylation of cell wall components""",Uncharacterized ORF
749,2,672334,-0.0251140399856367,0.11767988506375,0.8311305428127,YBR225W,YBR225W,SGDID:S000000429,CDS,CDS,"""Putative protein of unknown function; non-essential gene identified in a screen for mutants affected in mannosylphophorylation of cell wall components""",Uncharacterized ORF
750,2,678375,0.0274686503523139,0.116790694137008,0.814193345754261,YBR229C,ROT2,SGDID:S000000433,CDS,CDS,"""Glucosidase II catalytic subunit; required to trim the final glucose in N-linked glycans; required for normal cell wall synthesis; mutations in rot2 suppress tor2 mutations ; and are synthetically lethal with rot1 mutations""",Verified ORF
751,2,679565,0.042484987036429,0.117317626179277,0.717466770535016,YBR230C,OM14,SGDID:S000000434,CDS,CDS,"""Mitochondrial outer membrane receptor for cytosolic ribosomes; integral protein of the outer membrane that interacts with the nascent chain-associated complex (NAC) bound to ribosomes ; contributing to co-translational mitochondrial import; interacts with porin (Por1p) and Om45p; abundance is decreased in cells grown in glucose relative to other carbon sources""",Verified ORF
752,2,680493,-0.0947827054695358,0.117218670769241,0.419291410040248,YBR230W-A,COQ21,SGDID:S000029722,CDS,CDS,"""Mitochondrial protein of unknown function; YBR230W-A has a paralog ; COQ8 ; that arose from the whole genome duplication""",Verified ORF
754,2,682076,-0.0033272892807696,0.117990620348071,0.977518885137387,LSR1_NFR/NDR,,,Promoter,Promoter,,Promoter
755,2,682239,-0.0509460920432718,0.118068914233412,0.666372225449224,YBR231C,SWC5,SGDID:S000000435,CDS,CDS,"""Component of the SWR1 complex; complex exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
757,2,687998,-0.154866211210212,0.117597058511748,0.188718873933171,YBR235W,VHC1,SGDID:S000000439,CDS,CDS,"""Vacuolar membrane cation-chloride cotransporter (CCC); likely mediates K+ and Cl- cotransport into the vacuole; has a role in potassium homeostasis and salt tolerance; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); similar to mammalian electroneutral Na(+)-(K+)-C1- cotransporter family""",Verified ORF
758,2,689964,-0.129573400320403,0.117786155576898,0.272049826287201,YBR235W,VHC1,SGDID:S000000439,CDS,CDS,"""Vacuolar membrane cation-chloride cotransporter (CCC); likely mediates K+ and Cl- cotransport into the vacuole; has a role in potassium homeostasis and salt tolerance; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); similar to mammalian electroneutral Na(+)-(K+)-C1- cotransporter family""",Verified ORF
759,2,690583,-0.12914540843686,0.118828090628385,0.277855456451204,YBR236C,ABD1,SGDID:S000000440,CDS,CDS,"""Methyltransferase; catalyzes the transfer of a methyl group from S-adenosylmethionine to the GpppN terminus of capped mRNA; nuclear protein that relocalizes to the cytosol in response to hypoxia""",Verified ORF
760,2,694474,-0.158878623975312,0.117687338266235,0.177879016393083,YBR237W,PRP5,SGDID:S000000441,CDS,CDS,"""RNA helicase in the DEAD-box family; necessary for prespliceosome formation ; bridges U1 and U2 snRNPs and enables stable U2 snRNP association with intron RNA""",Verified ORF
762,2,696541,-0.102167251071385,0.117874007590848,0.386667973344445,YBR238C,YBR238C,SGDID:S000000442,CDS,CDS,"""Mitochondrial membrane protein; not required for respiratory growth but causes a synthetic respiratory defect in combination with rmd9 mutations; transcriptionally up-regulated by TOR; deletion increases life span; YBR238C has a paralog ; RMD9 ; that arose from the whole genome duplication""",Verified ORF
763,2,697507,-0.105065449942999,0.118432611788585,0.375611434700146,YBR238C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
764,2,698030,-0.102978517672582,0.119138293630655,0.387976469118886,SUT021,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
767,2,699381,-0.101396291225197,0.118329999209994,0.39208469325028,YBR239C,ERT1,SGDID:S000000443,CDS,CDS,"""Transcriptional regulator; involved in regulation of gluconeogenesis and fermentable carbon utilization; GFP-fusion protein localizes to cytoplasm ; nucleus; null mutation affects periodicity of transcriptional and metabolic oscillation; plays role in restricting Ty1 transposition; member of the zinc cluster family of proteins ; similar to Rds2p""",Verified ORF
768,2,699384,-0.102013680356183,0.118328495948903,0.389205291439045,YBR239C,ERT1,SGDID:S000000443,CDS,CDS,"""Transcriptional regulator; involved in regulation of gluconeogenesis and fermentable carbon utilization; GFP-fusion protein localizes to cytoplasm ; nucleus; null mutation affects periodicity of transcriptional and metabolic oscillation; plays role in restricting Ty1 transposition; member of the zinc cluster family of proteins ; similar to Rds2p""",Verified ORF
769,2,699889,-0.0288048537412771,0.118917708401425,0.808746412016606,YBR239C,ERT1,SGDID:S000000443,CDS,CDS,"""Transcriptional regulator; involved in regulation of gluconeogenesis and fermentable carbon utilization; GFP-fusion protein localizes to cytoplasm ; nucleus; null mutation affects periodicity of transcriptional and metabolic oscillation; plays role in restricting Ty1 transposition; member of the zinc cluster family of proteins ; similar to Rds2p""",Verified ORF
770,2,699929,-0.061901186526816,0.118167576156168,0.600716886207527,YBR239C,ERT1,SGDID:S000000443,CDS,CDS,"""Transcriptional regulator; involved in regulation of gluconeogenesis and fermentable carbon utilization; GFP-fusion protein localizes to cytoplasm ; nucleus; null mutation affects periodicity of transcriptional and metabolic oscillation; plays role in restricting Ty1 transposition; member of the zinc cluster family of proteins ; similar to Rds2p""",Verified ORF
771,2,701195,-0.174523913190661,0.11774284444527,0.139166875242731,YBR240C,THI2,SGDID:S000000444,CDS,CDS,"""Transcriptional activator of thiamine biosynthetic genes; interacts with regulatory factor Thi3p to control expression of thiamine biosynthetic genes with respect to thiamine availability; acts together with Pdc2p to respond to thiaminediphosphate demand ; possibly as related to carbon source availability; zinc finger protein of the Zn(II)2Cys6 type""",Verified ORF
772,2,703873,-0.239744346607667,0.11665395189277,0.0405974312429552,YBR241C,YBR241C,SGDID:S000000445,CDS,CDS,"""Putative transporter ; member of the sugar porter family; localizes to the vacuolar membrane; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; YBR241C has a paralog ; VPS73 ; that arose from the whole genome duplication""",Verified ORF
773,2,704219,-0.215417309515209,0.116910596372455,0.0662285353232285,YBR241C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
776,2,705106,-0.268852504172688,0.116081248267353,0.0211266596610845,YBR242W,YBR242W,SGDID:S000000446,CDS,CDS,"""5'-deoxynucleotidase involved in deoxyribonucleoside monophosphate degradation; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; non-essential gene; YBR242W has a paralog ; YGL101W ; that arose from the whole genome duplication""",Verified ORF
777,2,705558,-0.273864007230777,0.115965436303129,0.0187387308835403,YBR243C,ALG7,SGDID:S000000447,CDS,CDS,"""UDP-N-acetyl-glucosamine-1-P transferase; transfers Glc-Nac-P from UDP-GlcNac to Dol-P in the ER in the first step of the dolichol pathway of protein asparagine-linked glycosylation; inhibited by tunicamycin; human homolog DPAGT1 can complement yeast ALG7 mutant""",Verified ORF
778,2,707207,-0.318813217783468,0.11640113480704,0.0064769095264046,YBR244W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
779,2,707848,-0.35178372489759,0.117357187317794,0.0029143877000938,YBR244W,GPX2,SGDID:S000000448,CDS,CDS,"""Phospholipid hydroperoxide glutathione peroxidase; protects cells from phospholipid hydroperoxides and nonphospholipid peroxides during oxidative stress; induced by glucose starvation; protein abundance increases in response to DNA replication stress""",Verified ORF
780,2,712159,-0.303958819774231,0.116349253171467,0.0093731830114755,YBR246W,RRT2,SGDID:S000000450,CDS,CDS,"""Methylesterase performing penultimate step of diphthamide biosynthesis; hydrolyzes methylated diphthine to produce diphthine and allows Dph6-catalyzed amidation reaction to occur; deletion leads to resistance to sordarin and accumulation of methylatediphthine; WD40 domain-containing protein; involved in endosomal recycling; forms complex with Rtt10p that functions in retromer-mediated pathway for recycling internalized cell-surface proteins""",Verified ORF
781,2,712303,-0.301824110038302,0.116445186446999,0.0099387335286802,YBR246W,RRT2,SGDID:S000000450,CDS,CDS,"""Methylesterase performing penultimate step of diphthamide biosynthesis; hydrolyzes methylated diphthine to produce diphthine and allows Dph6-catalyzed amidation reaction to occur; deletion leads to resistance to sordarin and accumulation of methylatediphthine; WD40 domain-containing protein; involved in endosomal recycling; forms complex with Rtt10p that functions in retromer-mediated pathway for recycling internalized cell-surface proteins""",Verified ORF
782,2,712456,-0.306008289811731,0.116074453697938,0.0087513906715429,YBR246W,RRT2,SGDID:S000000450,CDS,CDS,"""Methylesterase performing penultimate step of diphthamide biosynthesis; hydrolyzes methylated diphthine to produce diphthine and allows Dph6-catalyzed amidation reaction to occur; deletion leads to resistance to sordarin and accumulation of methylatediphthine; WD40 domain-containing protein; involved in endosomal recycling; forms complex with Rtt10p that functions in retromer-mediated pathway for recycling internalized cell-surface proteins""",Verified ORF
783,2,712761,-0.362137664189466,0.117599416241978,0.002236605645548,YBR246W,RRT2,SGDID:S000000450,Close to 3'-UTR,Close to 3'-UTR,"""Methylesterase performing penultimate step of diphthamide biosynthesis; hydrolyzes methylated diphthine to produce diphthine and allows Dph6-catalyzed amidation reaction to occur; deletion leads to resistance to sordarin and accumulation of methylatediphthine; WD40 domain-containing protein; involved in endosomal recycling; forms complex with Rtt10p that functions in retromer-mediated pathway for recycling internalized cell-surface proteins""",Verified ORF
786,2,712962,-0.37410974379494,0.117078158073129,0.0015223318471897,YBR246W,RRT2,SGDID:S000000450,Close to 3'-UTR,Close to 3'-UTR,"""Methylesterase performing penultimate step of diphthamide biosynthesis; hydrolyzes methylated diphthine to produce diphthine and allows Dph6-catalyzed amidation reaction to occur; deletion leads to resistance to sordarin and accumulation of methylatediphthine; WD40 domain-containing protein; involved in endosomal recycling; forms complex with Rtt10p that functions in retromer-mediated pathway for recycling internalized cell-surface proteins""",Verified ORF
788,2,714775,-0.367751550578206,0.116120686358021,0.0016745458573021,CUT037,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
789,2,717833,-0.393231009767905,0.115330672184582,0.0007258449838412,YBR249C,ARO4,SGDID:S000000453,CDS,CDS,"""3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase; catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by tyrosine or high concentrations of phenylalanine or tryptophan; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
791,2,718552,-0.377633819622289,0.11587558571466,0.0012268933128833,XUT_2F-291,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
792,2,718598,-0.390673537883323,0.115645320347459,0.0008110312373995,XUT_2F-291,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
793,2,718839,-0.422956332010622,0.116896532786366,0.0003399418445252,XUT_2F-291,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
794,2,718965,-0.411623980178104,0.115953541213489,0.0004375459744048,XUT_2F-291,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
795,2,719785,-0.37828557022843,0.11565363648178,0.0011779243552482,YBR250W,SPO23,SGDID:S000000454,CDS,CDS,"""Protein of unknown function; associates with meiosis-specific protein Spo1p""",Verified ORF
797,2,722169,-0.393756980173896,0.116251997121685,0.000785994713179,YBR251W,MRPS5,SGDID:S000000455,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
