SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1284,4,9,-0.491708186183297,0.230055118729939,0.0332562590602489,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1285,4,10,-0.160182051805164,0.202786007157328,0.430112467017092,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1286,4,13,-0.169147320285179,0.19121130762862,0.376969462288158,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1287,4,20,-0.101080628392194,0.182707749937944,0.58045155855628,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1288,4,23,0.0306936097308785,0.184904438614593,0.868254225539059,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1289,4,26,-0.0095035150135984,0.181767074494192,0.958331952951339,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1290,4,30,0.0279348163817614,0.182715465718035,0.878574753944921,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1291,4,30,0.0392464593343513,0.175310798512739,0.822989604870352,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1292,4,31,0.0870484118777641,0.176584715907378,0.62235050939959,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1293,4,32,0.0176180576392113,0.174673498858738,0.919716638385624,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1294,4,33,0.0477447587544937,0.173213001701168,0.782984418155521,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1295,4,34,0.0113238228456494,0.171919415653402,0.947520969625762,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1297,4,36,0.03444327688862,0.175263613155176,0.844314165635484,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1299,4,43,0.049360947285578,0.176629887149175,0.780055675719238,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1301,4,44,0.0393525110560393,0.175260685280467,0.822469379895989,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1302,4,55,0.0307728566382095,0.172568221443312,0.858571729327177,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1304,4,57,0.0529799310556882,0.174554302244615,0.761675868217026,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1305,4,58,0.0817037894268635,0.173870515244892,0.638708264114158,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1306,4,60,0.134087768315047,0.16751280185395,0.423981085644786,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1307,4,73,0.0570058068807535,0.165702330732038,0.731032036735259,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1309,4,80,0.167189298637697,0.161233452752077,0.300473946079239,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1310,4,81,0.138915083525267,0.162708439513009,0.393813125662809,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1311,4,81,0.15649944747476,0.158780790531451,0.324988746720039,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1312,4,82,0.223292084621464,0.158627838513272,0.160115431441115,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1313,4,85,0.169001086756208,0.158306117322544,0.286449119359987,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1314,4,86,0.169001086756208,0.158306117322544,0.286449119359987,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1316,4,112,0.188281139808624,0.158756453271994,0.236429941960226,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1317,4,118,0.232718380721403,0.157952773839411,0.141550092432558,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1318,4,135,0.251166177802643,0.158121432086751,0.113082442809399,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1319,4,148,0.287858575692033,0.159155531810654,0.0713542630930292,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1321,4,155,0.27722950787975,0.157669230843068,0.0795633567778467,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1322,4,165,0.226570590921415,0.156714903062883,0.149134512484134,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1323,4,211,0.102169765739666,0.153480188089927,0.506045927877771,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1324,4,275,0.130056105760255,0.151290290373044,0.390567578636546,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1325,4,306,0.118119300594411,0.153014377771469,0.440661091855099,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1326,4,314,0.114439951703435,0.153912310108308,0.457649432057396,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1328,4,423,0.208327825783982,0.152128898981878,0.171739680382842,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1330,4,486,0.195889250369964,0.151230039374563,0.196060973364493,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1331,4,501,0.188146524566998,0.151593279219339,0.215382944249987,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1332,4,573,0.183489268110578,0.151416474653936,0.226392428652216,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1333,4,593,0.161832212859922,0.151064385217006,0.284775557975841,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1334,4,624,0.190605853990208,0.151361555097953,0.208762978964383,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1335,4,633,0.21041970517643,0.152576669954079,0.168734605999533,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
1336,4,650,0.239491469265838,0.151484886666141,0.114782863843607,TEL04L,TEL04L,SGDID:S000028875,Other features,Telomere,"""Telomeric region on the left arm of Chromosome IV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",reverse complement
