SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3024,5,187642,-0.186562932391457,0.0682383867879494,0.0065726140631991,YER015W,FAA2,SGDID:S000000817,Close to 3'-UTR,Close to 3'-UTR,"""Medium chain fatty acyl-CoA synthetase; activates imported fatty acids; accepts a wide range of fatty acid chain lengths with a preference for medium chains ; C9:0-C13:0; localized to the peroxisome; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon""",Verified ORF
3025,5,189599,-0.167871581980223,0.0679001041144372,0.0138941609795536,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3026,5,189613,-0.150961816602817,0.0683259942830125,0.0277859190765809,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3027,5,191306,-0.161379109428259,0.0674224903073651,0.0172077973178176,YER017C,AFG3,SGDID:S000000819,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; involved in cytoplasmic mRNA translation and aging; expression of human homolog AFG3L2 can complement yeast yta12 afg3 double mutant""",Verified ORF
3028,5,192971,-0.129298785444422,0.0674672588664819,0.0561128870090039,YER019W,ISC1,SGDID:S000000821,CDS,CDS,"""Inositol phosphosphingolipid phospholipase C; hydrolyzes complex sphingolipids to produce ceramide; regulates the spindle assembly checkpoint upstream of PP2A-Cdc55; activates genes required for non-fermentable carbon source metabolism during the diauxic shift; mediates Na+ and Li+ halotolerance; activated by phosphatidylserine ; cardiolipin and phosphatidylglycerol; mitochondrial outer membrane protein; ortholog of mammalian neutral sphingomyelinase type 2""",Verified ORF
3033,5,210350,-0.159831547098042,0.0652008328130095,0.0147153572178804,YER027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3034,5,210480,-0.157626032586094,0.0655322382829297,0.0166722156781594,YER027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3035,5,211001,-0.148393522761757,0.0654057095539175,0.0238826919576815,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3036,5,211036,-0.142383259337792,0.0654613310662019,0.0302878083802942,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3037,5,211245,-0.172753932531744,0.0651074000021624,0.0083294929276894,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3038,5,211284,-0.175717241626197,0.0651727516757542,0.0073500687820715,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3039,5,211526,-0.172966912615035,0.0652822557068433,0.0084229497144561,YER028C,MIG3,SGDID:S000000830,CDS,CDS,"""Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p ; allowing induction of damage response genes""",Verified ORF
3040,5,211987,-0.160439891972102,0.0656863047056865,0.0150750718738816,YER028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3042,5,214406,-0.078517933142318,0.0660262950609593,0.235163475356081,YER031C,YPT31,SGDID:S000000833,CDS,CDS,"""Rab family GTPase; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi; YPT31 has a paralog ; YPT32 ; that arose from the whole genome duplication; localizes to the transitional and late Golgi""",Verified ORF
3043,5,214752,-0.0390686541161962,0.0662889512002774,0.555990753261707,YER032W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3044,5,215862,-0.0649012223721638,0.0663293890755906,0.328512717508236,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3045,5,216840,-0.0568481503581338,0.0663343443795905,0.392029489575729,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3046,5,217294,-0.075523152708174,0.0670722966944438,0.260932042804657,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3047,5,217319,-0.0604853276544604,0.0671696066080443,0.368475290154255,YER032W,FIR1,SGDID:S000000834,CDS,CDS,"""Protein involved in 3' mRNA processing; interacts with Ref2p; APCC(Cdh1) substrate; potential Cdc28p substrate""",Verified ORF
3049,5,218253,-0.0491805513711046,0.0666809555753883,0.461277806667047,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3050,5,218986,-0.059501968046204,0.066076782978026,0.368469555263901,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3051,5,219768,-0.0400752234183588,0.066118237327361,0.544828260899787,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3052,5,220210,-0.0341166914997029,0.066207814991305,0.606668002300058,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3053,5,220516,-0.0285589440925245,0.0662152667564044,0.666510235644565,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3054,5,220904,-0.0613161731689584,0.0661887509956425,0.35487957501981,YER033C,ZRG8,SGDID:S000000835,CDS,CDS,"""Protein of unknown function; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency""",Verified ORF
3056,5,221810,-0.0312631250499853,0.0668959214353462,0.640545150629616,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3057,5,221815,-0.0151460532636915,0.0674751092761409,0.822522452411905,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3058,5,221827,-0.0422383282663084,0.066840748398478,0.527845035098226,YER034W_NFR/NDR,,,Promoter,Promoter,,Promoter
3059,5,221903,-0.0549745560317372,0.0668935103584974,0.4117329531907,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3060,5,221992,-0.0534752665883466,0.0660545623269305,0.41873728285055,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3061,5,222178,-0.0729294244615859,0.0661553795926733,0.271040579853338,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3062,5,222207,-0.0678222172056809,0.0660936049014193,0.305521647068656,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3063,5,222346,-0.050838263483944,0.0661489107501676,0.442678677162877,YER034W,YER034W,SGDID:S000000836,CDS,CDS,"""Protein of unknown function; non-essential gene; expression induced upon calcium shortage; protein abundance increases in response to DNA replication stress""",Verified ORF
3064,5,223004,-0.0549453705647985,0.0660054723149057,0.405725362487507,YER035W,EDC2,SGDID:S000000837,CDS,CDS,"""RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog ; EDC1 ; that arose from the whole genome duplication""",Verified ORF
3066,5,225231,-0.0017616800333337,0.0675491787684311,0.979208296300474,YER037W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3070,5,225569,0.009813121546195,0.0664422542632087,0.882668599043157,YER037W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3072,5,227110,-0.0003730621252836,0.0664475015367191,0.995523560657641,YER038C,KRE29,SGDID:S000000840,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; this complex is involved in removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance""",Verified ORF
3073,5,229365,0.0404706346670152,0.0657833654739525,0.538811936036561,YER039C-A,YER039C-A,SGDID:S000007226,CDS,CDS,"""Putative protein of unknown function; YER039C-A is not an essential gene""",Uncharacterized ORF
3074,5,229595,0.0508113671000066,0.0656874839744889,0.439725326058348,YER040W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3075,5,229778,0.0454499577628223,0.0656841540071499,0.48942543866022,YER038W-A,FMP49,SGDID:S000028746,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; almost completely overlaps ORF HVG1/YER039C""",Uncharacterized ORF
3076,5,229833,0.0599972664045552,0.065753559840165,0.362151162337129,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3077,5,229900,0.0486064666159332,0.0657802030792519,0.460445139886098,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3078,5,230375,0.0561838828771738,0.0657724429181322,0.393564556212189,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3079,5,230512,0.0511708687604541,0.0660691930864299,0.439151116826436,YER040W,GLN3,SGDID:S000000842,CDS,CDS,"""Transcriptional activator in nitrogen catabolite repression system; localization and activity regulated by quality of nitrogen source and Ure2p; full-length protein forms prion-like aggregates when overproduced""",Verified ORF
3080,5,232888,0.0358880147097387,0.0658240871245223,0.585952733031303,YER041W,YEN1,SGDID:S000000843,CDS,CDS,"""Holliday junction resolvase; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; homolog of human GEN1; similar to S. cerevisiae endonuclease Rth1p""",Verified ORF
3081,5,234489,0.0449506687936301,0.0660268944619446,0.496448584929314,YER041W,YEN1,SGDID:S000000843,CDS,CDS,"""Holliday junction resolvase; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; homolog of human GEN1; similar to S. cerevisiae endonuclease Rth1p""",Verified ORF
3082,5,234669,0.0241888869047001,0.0659515635515408,0.714012236263331,YER041W,YEN1,SGDID:S000000843,CDS,CDS,"""Holliday junction resolvase; promotes template switching during break-induced replication (BIR) ; causing non-reciprocal translocations (NRTs); localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; homolog of human GEN1; similar to S. cerevisiae endonuclease Rth1p""",Verified ORF
