SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
2539,4,1156839,-0.0860682174523551,0.0634341394274507,0.175707878461952,YDR342C,HXT7,SGDID:S000002750,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity glucose transporter; member of the major facilitator superfamily ; nearly identical to Hxt6p ; expressed at high basal levels relative to other HXTs ; expression repressed by high glucose levels; HXT7 has a paralog ; HXT4 ; that arose from the whole genome duplication""",Verified ORF
2540,4,1157271,-0.0851104903994011,0.0627170841671802,0.17563102426018,D:1155929-1159261,,,Intergenic region,Intergenic region,between YDR342C and ARS432,Intergenic region
2542,4,1161556,-0.0849370666086268,0.0629357073373848,0.17801410186859,YDR343C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2543,4,1166231,-0.0738945885479791,0.0629471291466333,0.241220405572804,ACS_4_1166174_-_NFR/NDR,,,Promoter,Promoter,,Promoter
2544,4,1171385,-0.099996850840022,0.0625992645805659,0.111068512132068,YDR348C,PAL1,SGDID:S000002756,CDS,CDS,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2545,4,1171794,-0.0915178217790198,0.0631217813540922,0.147985095918015,YDR348C,PAL1,SGDID:S000002756,CDS,CDS,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2546,4,1171863,-0.0739317306687625,0.0627492915791156,0.239507250731553,YDR348C,PAL1,SGDID:S000002756,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2547,4,1172380,-0.0401788500463434,0.0638304441628878,0.529453694676331,YDR348C,PAL1,SGDID:S000002756,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog ; YHR097C ; that arose from the whole genome duplication""",Verified ORF
2548,4,1172576,-0.0364050005994956,0.0643089433159945,0.571688583813641,YDR349C,YPS7,SGDID:S000002757,CDS,CDS,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; located in the cytoplasm and endoplasmic reticulum""",Verified ORF
2549,4,1172914,-0.0575728716799185,0.0627286045402857,0.35934557349469,YDR349C,YPS7,SGDID:S000002757,CDS,CDS,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; located in the cytoplasm and endoplasmic reticulum""",Verified ORF
2550,4,1173839,-0.053874100076876,0.0628219922475828,0.391713164879849,YDR349C,YPS7,SGDID:S000002757,CDS,CDS,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance; located in the cytoplasm and endoplasmic reticulum""",Verified ORF
2552,4,1175150,-0.105293410046397,0.0629829648758654,0.0954546349255449,YDRCsigma6,YDRCsigma6,SGDID:S000006858,Other features,LTR,"""Ty3 LTR""",reverse complement
2553,4,1175327,-0.100904916079853,0.0628558406542181,0.109313473492316,YDRCsigma6,YDRCsigma6,SGDID:S000006858,Other features,LTR,"""Ty3 LTR""",reverse complement
2554,4,1175949,-0.085109491604102,0.0632364895594549,0.179201056120954,tM(CAU)D_NFR/NDR,,,Promoter,Promoter,,Promoter
2556,4,1176852,-0.0547502578944,0.0632281917638109,0.387124752416766,YDR350C,ATP22,SGDID:S000002758,CDS,CDS,"""Specific translational activator for the mitochondrial ATP6 mRNA; Atp6p encodes a subunit of F1F0 ATP synthase; localized to the mitochondrial inner membrane""",Verified ORF
2558,4,1181165,-0.0516879059053144,0.0630353591294374,0.412779270062975,YDR351W,SBE2,SGDID:S000002759,CDS,CDS,"""Protein required for bud growth; involved in transport of cell wall components from the Golgi to the cell surface; SBE2 has a paralog ; SBE22 ; that arose from the whole genome duplication""",Verified ORF
2559,4,1184872,-0.0507527411830583,0.0629336738389106,0.420527496486496,YDR354W,TRP4,SGDID:S000002762,CDS,CDS,"""Anthranilate phosphoribosyl transferase; transferase of the tryptophan biosynthetic pathway; catalyzes the phosphoribosylation of anthranilate; subject to the general control system of amino acid biosynthesis""",Verified ORF
2561,4,1189750,-0.0815800337714838,0.0639174310069943,0.202676308246315,YDR358W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2562,4,1191476,-0.0569252155321436,0.0629172189348901,0.366207659126107,YDR358W,GGA1,SGDID:S000002766,CDS,CDS,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2563,4,1191692,-0.0533874829593498,0.0631045465286561,0.398116698050791,YDR358W,GGA1,SGDID:S000002766,CDS,CDS,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2564,4,1191935,-0.0731116186956445,0.0627520136220546,0.244770071792601,YDR358W,GGA1,SGDID:S000002766,Close to 3'-UTR,Close to 3'-UTR,"""Golgi-localized protein with homology to gamma-adaptin; interacts with and regulates Arf1p and Arf2p in a GTP-dependent manner in order to facilitate traffic through the late Golgi; GGA1 has a paralog ; GGA2 ; that arose from the whole genome duplication""",Verified ORF
2565,4,1197131,-0.0734634883024718,0.0632032664202239,0.245883869399636,YDR362C,TFC6,SGDID:S000002770,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2566,4,1197837,-0.0735537835594322,0.0629312546987155,0.243274612380498,YDR362C,TFC6,SGDID:S000002770,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2567,4,1198548,-0.0608176737130989,0.0629697617161543,0.334793725494356,YDR362C,TFC6,SGDID:S000002770,CDS,CDS,"""Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110""",Verified ORF
2568,4,1213560,-0.0593493456279288,0.0631528513923286,0.347976609815623,YDR366C,YDR366C,SGDID:S000002774,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
2570,4,1215342,-0.0826909605068815,0.0633485379998592,0.192629510931118,YDR369C,XRS2,SGDID:S000002777,CDS,CDS,"""FHA domain-containing component of the Mre11 complex; MRE11-RAD50-XRS2 complex is involved in double strand breaks ; meiotic recombination ; telomere maintenance ; and checkpoint signaling;  FHA domain is required for activation of Tel1p""",Verified ORF
2571,4,1218917,-0.0629927591601325,0.0632312297523938,0.319821485655994,YDR370C,DXO1,SGDID:S000002778,CDS,CDS,"""mRNA 5'-end-capping quality-control protein; has distributive ; 5'-3' exoRNase activity; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; similar to Rai1p""",Verified ORF
2572,4,1218963,-0.083684391116723,0.0628145087619737,0.183638719172841,YDR370C,DXO1,SGDID:S000002778,CDS,CDS,"""mRNA 5'-end-capping quality-control protein; has distributive ; 5'-3' exoRNase activity; involved in the decapping of nicotinamide adenine dinucleotide (NAD) capped nuclear NAD-RNAs; similar to Rai1p""",Verified ORF
2573,4,1219676,-0.0615719124043298,0.0638914402570877,0.335858160820924,YDR371W,CTS2,SGDID:S000002779,CDS,CDS,"""Putative chitinase; functionally complements A. gossypii cts2 mutant sporulation defect""",Uncharacterized ORF
2574,4,1222379,-0.0585479199599132,0.0635137182217937,0.357254483142018,YDR372C,VPS74,SGDID:S000002780,Close to 3'-UTR,Close to 3'-UTR,"""Golgi PI4K effector ; PtdIns4P sensor ; and retention receptor; interacts with glycosyltransferases ; and in the PtdIns4P-bound state mediates retention of these enzymes in the Golgi; PtdIns4P sensor that limits PI4K signaling and regulates lipid homeostasis ; interacting with the catalytic domain of Sac1p ; the major PtdIns4P phosphatase ; directing dephosphosphorylation of the Golgi pool of PtdIns4P; tetramerization required for function; contributes to telomere function; ortholog of human GOLPH3""",Verified ORF
2575,4,1222542,-0.0764200119318671,0.0634609272579587,0.229316886764065,YDR373W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
2576,4,1224469,-0.0545543399559976,0.0629830170749178,0.386982311389569,YDR374C,PHO92,SGDID:S000002782,Close to 3'-UTR,Close to 3'-UTR,"""Posttranscriptional regulator of phosphate and glucose metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant""",Verified ORF
2577,4,1225163,-0.0535076694039381,0.0640014128843606,0.403698579603564,YDR374C,PHO92,SGDID:S000002782,Close to 3'-UTR,Close to 3'-UTR,"""Posttranscriptional regulator of phosphate and glucose metabolism; facilitates PHO4 mRNA degradation by interacting with Pop2p; regulates PHO4 mRNA stability by binding to PHO4's 3'UTR in a phosphate-dependent manner; contains highly conserved YTH (YT521-B Homology) domain that exhibits RNA-binding activity; human homolog YTHDF2 can complement yeast null mutant""",Verified ORF
2578,4,1225198,-0.0644724036320891,0.0637802355990407,0.312779456692758,YDR375C,BCS1,SGDID:S000002783,CDS,CDS,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2579,4,1225542,-0.0559097517160203,0.0640144668184642,0.383042952562714,YDR375C,BCS1,SGDID:S000002783,CDS,CDS,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2580,4,1226443,-0.0762619365052309,0.0628293223720965,0.225637371536855,YDR375C,BCS1,SGDID:S000002783,CDS,CDS,"""Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L ; linked to neonatal diseases""",Verified ORF
2581,4,1227990,-0.0606780625228992,0.0633350203231921,0.338693666888032,YDR376W,ARH1,SGDID:S000002784,CDS,CDS,"""Oxidoreductase of the mitochondrial inner membrane; involved in cytoplasmic and mitochondrial iron homeostasis and required for activity of Fe-S cluster-containing enzymes; one of the few mitochondrial proteins essential for viability""",Verified ORF
2582,4,1234689,-0.0803586791451727,0.0628168474960906,0.201647999652508,YDR380W,ARO10,SGDID:S000002788,CDS,CDS,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2583,4,1235338,-0.129688764456842,0.0626739392232143,0.0392488575739587,YDR380W,ARO10,SGDID:S000002788,CDS,CDS,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2584,4,1235719,-0.10992362386608,0.062689867941028,0.0803925006081864,YDR380W,ARO10,SGDID:S000002788,CDS,CDS,"""Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde ; which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism""",Verified ORF
2586,4,1242195,-0.101882574250885,0.0628192946595534,0.105731315103181,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2587,4,1242241,-0.0766366981919584,0.0630185648182541,0.224760483112897,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
2588,4,1242383,-0.0773435766174132,0.0631840741289556,0.221731150293547,YDR384C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
