SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
805,2,737571,0.143809951407246,0.134377632140532,0.285263811198475,YBR263W,SHM1,SGDID:S000000467,CDS,CDS,"""Mitochondrial serine hydroxymethyltransferase; converts serine to glycine plus 5,10 methylenetetrahydrofolate; involved in generating precursors for purine ; pyrimidine ; amino acid ; and lipid biosynthesis; reverse reaction generates serine""",Verified ORF
807,2,738941,-0.0074776479006195,0.133575671535106,0.955388923322883,YBR265W,TSC10,SGDID:S000000469,CDS,CDS,"""3-ketosphinganine reductase; catalyzes the second step in phytosphingosine synthesis; essential for growth in the absence of exogenous dihydrosphingosine or phytosphingosine; localized to lipid droplets; member of short chain dehydrogenase/reductase protein family; mutations in human homolog KDSR cause recessive progressive symmetric erythrokeratoderma""",Verified ORF
808,2,741443,-0.0402100011387084,0.13359198109902,0.763598468123212,YBR268W,MRPL37,SGDID:S000000472,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
809,2,741554,-0.0528567415151871,0.133805977979042,0.693062830572351,YBR268W,MRPL37,SGDID:S000000472,CDS,CDS,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
810,2,742609,0.0203896197876354,0.133308796574888,0.878524862648646,YBR269C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
811,2,742620,0.0148499686451432,0.133110139303081,0.911234495425326,YBR269C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
812,2,742623,0.0148499686451432,0.133110139303081,0.911234495425326,YBR269C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
813,2,742956,0.0087394585210103,0.134216842465306,0.948119718845054,YBR270C,BIT2,SGDID:S000000474,CDS,CDS,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
814,2,744118,-0.0248439695317382,0.133385728142816,0.852350544158957,YBR270C,BIT2,SGDID:S000000474,CDS,CDS,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
815,2,744147,-0.0284500034222904,0.133168935384432,0.830952359760231,YBR270C,BIT2,SGDID:S000000474,CDS,CDS,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
816,2,744252,-0.0155923887677235,0.133500635486459,0.907087845760178,YBR270C,BIT2,SGDID:S000000474,CDS,CDS,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
817,2,744413,-0.0344551159659034,0.133596536870216,0.796631085393339,YBR270C,BIT2,SGDID:S000000474,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
818,2,744417,-0.0344551159659034,0.133596536870216,0.796631085393339,YBR270C,BIT2,SGDID:S000000474,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
819,2,744466,-0.0744718056494604,0.134151580057338,0.579156123766736,YBR270C,BIT2,SGDID:S000000474,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TORC2 membrane-associated complex; involved in regulation of actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p ; homologous PH domain-containing TORC2 substrates; BIT2 has a paralog ; BIT61 ; that arose from the whole genome duplication""",Verified ORF
820,2,746573,-0.0261319756767203,0.133335462166343,0.844733357171324,YBR272C,HSM3,SGDID:S000000476,CDS,CDS,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); involved in DNA mismatch repair during slow growth; weak similarity to Msh1p; structural study suggests Hsm3p is a scaffold protein for Rpt1p-Rpt2p complex formation; ortholog of human 19S subunit S5b""",Verified ORF
821,2,747212,-0.0344859757745306,0.134036640706984,0.797106613624947,YBR272C,HSM3,SGDID:S000000476,CDS,CDS,"""Evolutionarily conserved 19S regulatory particle assembly-chaperone; involved in the assembly of the base subcomplex of the 19S proteasomal regulatory particle (RP); involved in DNA mismatch repair during slow growth; weak similarity to Msh1p; structural study suggests Hsm3p is a scaffold protein for Rpt1p-Rpt2p complex formation; ortholog of human 19S subunit S5b""",Verified ORF
824,2,750067,-0.0061289253714249,0.133290700600176,0.963350882629581,YBR274W,CHK1,SGDID:S000000478,CDS,CDS,"""Serine/threonine kinase and DNA damage checkpoint effector; mediates cell cycle arrest via phosphorylation of Pds1p; phosphorylated by checkpoint signal transducer Mec1p; homolog of S. pombe and mammalian Chk1 checkpoint kinase""",Verified ORF
825,2,751443,-0.0267946748136659,0.134309076756541,0.841986429298726,YBR275C,RIF1,SGDID:S000000479,CDS,CDS,"""Protein that binds to the Rap1p C-terminus; involved in control of DNA replication; binds to replication origins to protect DNA at replication forks; contributes to resection of DNA double strand breaks (DSBs); acts synergistically with Rif2p to help control telomere length and establish telomeric silencing; deletion results in telomere elongation""",Verified ORF
827,2,758111,-0.0008198002130728,0.133956133657167,0.995120501464338,YBR276C,PPS1,SGDID:S000000480,CDS,CDS,"""Protein phosphatase; has specificity for serine ; threonine ; and tyrosine residues; has a role in the DNA synthesis phase of the cell cycle""",Verified ORF
828,2,760471,0.136085619406499,0.133090994298739,0.307244246925494,YBR277C,YBR277C,SGDID:S000000481,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene YBR278W""",Dubious ORF
829,2,762267,0.0645873591854842,0.133011484867607,0.627568130096938,YBR279W,PAF1,SGDID:S000000483,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cell cycle-regulated genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; homolog of human PD2/hPAF1""",Verified ORF
830,2,764689,0.0631730168179858,0.133372070258645,0.636035173518157,YBR280C,SAF1,SGDID:S000000484,CDS,CDS,"""F-Box protein involved in proteasome-dependent degradation of Aah1p; involved in proteasome-dependent degradation of Aah1p during entry of cells into quiescence; interacts with Skp1""",Verified ORF
831,2,767731,0.101275868113748,0.133899008025478,0.449937788867037,YBR281C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
832,2,769972,0.128925706052897,0.132878836181175,0.332586160464034,YBR283C,SSH1,SGDID:S000000487,CDS,CDS,"""Subunit of the Ssh1 translocon complex; Sec61p homolog involved in co-translational pathway of protein translocation; not essential""",Verified ORF
833,2,772699,0.0704092332256518,0.136005772059908,0.604996769125758,YBR284W,YBR284W,SGDID:S000000488,CDS,CDS,"""Putative metallo-dependent hydrolase superfamily protein; similar to AMP deaminases but lacks key catalytic residues and does not rescue purine nucleotide metabolic defect of quadruple aah1 ade8 amd1 his1 mutant; null mutant exhibits longer telomeres ; altered Ty mobility ; decreased resistance to rapamycin and wortmannin; induced in response to hydrostatic pressure; not an essential gene; YBR284W has a paralog ; YJL070C ; that arose from the whole genome duplication""",Uncharacterized ORF
834,2,773629,0.0752139932199133,0.133206751620288,0.572676589037767,YBR284W,YBR284W,SGDID:S000000488,CDS,CDS,"""Putative metallo-dependent hydrolase superfamily protein; similar to AMP deaminases but lacks key catalytic residues and does not rescue purine nucleotide metabolic defect of quadruple aah1 ade8 amd1 his1 mutant; null mutant exhibits longer telomeres ; altered Ty mobility ; decreased resistance to rapamycin and wortmannin; induced in response to hydrostatic pressure; not an essential gene; YBR284W has a paralog ; YJL070C ; that arose from the whole genome duplication""",Uncharacterized ORF
838,2,774837,0.0528740943154986,0.133384762428229,0.692047408363531,YBR286W,APE3,SGDID:S000000490,CDS,CDS,"""Vacuolar aminopeptidase Y; processed to mature form by Prb1p""",Verified ORF
839,2,777253,0.0468544033068375,0.133465111469269,0.725751967355054,YBR287W,YBR287W,SGDID:S000000491,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the ER; YBR287W is not an essential gene""",Uncharacterized ORF
840,2,778895,0.0098598216275648,0.133312180870466,0.941083790685629,YBR288C,APM3,SGDID:S000000492,CDS,CDS,"""Mu3-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway""",Verified ORF
841,2,779029,0.0015746685964318,0.135561818313117,0.99073864621006,YBR288C,APM3,SGDID:S000000492,CDS,CDS,"""Mu3-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway""",Verified ORF
842,2,780187,0.0006726128149619,0.133754621896646,0.995990529783498,YBR289W,SNF5,SGDID:S000000493,CDS,CDS,"""Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
846,2,780545,0.0272577755359448,0.133746758402559,0.838626142892194,YBR289W,SNF5,SGDID:S000000493,CDS,CDS,"""Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions""",Verified ORF
847,2,782605,0.0237288154183014,0.133240919270165,0.858754803229326,YBR290W,BSD2,SGDID:S000000494,CDS,CDS,"""Heavy metal ion homeostasis protein; facilitates trafficking of Smf1p and Smf2p metal transporters to vacuole where they are degraded; acts as an adaptor protein with Rsp5p in the regulated endocytosis of Smf1p and is itself ubiquitylated by Rsp5p; controls metal ion transport ; prevents metal hyperaccumulation ; functions in copper detoxification""",Verified ORF
848,2,784284,0.0449910328586,0.133318050131919,0.735962125285356,YBR291C,CTP1,SGDID:S000000495,CDS,CDS,"""Mitochondrial inner membrane citrate transporter; member of the mitochondrial carrier family""",Verified ORF
849,2,785333,0.0603999771162103,0.133629877854922,0.65155051012927,CUT039,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
850,2,786434,0.05886771862312,0.134228405468686,0.661245918620564,SUT023,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
851,2,787182,0.0747099096111401,0.134943037778598,0.580175511185285,YBR293W,VBA2,SGDID:S000000497,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
852,2,787277,0.0564282770525741,0.134509922879251,0.675098529248725,YBR293W,VBA2,SGDID:S000000497,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
853,2,788140,0.0653853543638216,0.133837228352109,0.625468030379891,YBR293W,VBA2,SGDID:S000000497,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
855,2,789465,0.0930857058994522,0.134173526667551,0.488282081612268,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
856,2,789530,0.0941720746007477,0.13423926770991,0.483438259980174,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
857,2,790356,0.107904683936268,0.133938985039031,0.421001062375249,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
858,2,790998,0.118501556463921,0.134010226042046,0.377151010750472,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
859,2,791790,0.13574886911185,0.134070423963879,0.311983405011603,YBR294W,SUL1,SGDID:S000000498,CDS,CDS,"""High affinity sulfate permease of the SulP anion transporter family; sulfate uptake is mediated by specific sulfate transporters Sul1p and Sul2p ; which control the concentration of endogenous activated sulfate intermediates""",Verified ORF
863,2,794032,0.0454420106730836,0.133494002104538,0.733754120780486,YBR295W,PCA1,SGDID:S000000499,CDS,CDS,"""Cadmium transporting P-type ATPase; may also have a role in copper and iron homeostasis; stabilized by Cd binding ; which prevents ubiquitination; S288C and other lab strains contain a G970R mutation which eliminates Cd transport function""",Verified ORF
