SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1586,4,147035,-0.0283781286100199,0.0492614148049816,0.56493351254424,YDL174C,DLD1,SGDID:S000002333,CDS,CDS,"""Major mitochondrial D-lactate dehydrogenase; oxidizes D-lactate to pyruvate ; transcription is heme-dependent ; repressed by glucose ; and derepressed in ethanol or lactate; located in the mitochondrial inner membrane""",Verified ORF
1587,4,147814,-0.0315711292573909,0.0493346353982279,0.522627742637428,YDL174C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1588,4,148075,-0.0526833623920824,0.0501157416655947,0.293870317571734,YDL173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1591,4,149457,-0.0362589483110853,0.0495052529076988,0.464394445769444,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1592,4,149464,-0.03148487797773,0.0492180208317906,0.522781138152195,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1593,4,149678,-0.0336361235454157,0.0491482970058436,0.494184146643203,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1594,4,154434,-0.0332401158681086,0.0489917713578866,0.497909624769285,YDL171C,GLT1,SGDID:S000002330,CDS,CDS,"""NAD(+)-dependent glutamate synthase (GOGAT); synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p ; forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source; assembles into filaments as cells approach stationary phase and under cytosolic acidification and starvation conditions""",Verified ORF
1595,4,156313,-0.0412765418868839,0.0493764215386552,0.403744844958541,YDL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1596,4,156362,-0.046512812641534,0.0496180406069343,0.349184821871154,YDL170W,UGA3,SGDID:S000002329,CDS,CDS,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1597,4,156963,-0.0243090702387829,0.0494559181099035,0.623357080708368,YDL170W,UGA3,SGDID:S000002329,CDS,CDS,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1599,4,158123,-0.0300054405183052,0.0500570908525914,0.549274450240011,YDL169C,UGX2,SGDID:S000002328,CDS,CDS,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1600,4,158426,-0.0143346622920982,0.0498488970708596,0.773850566447389,YDL169C,UGX2,SGDID:S000002328,CDS,CDS,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1601,4,158963,-0.0129113576960703,0.0491106978410061,0.79277859528968,YDL169C,UGX2,SGDID:S000002328,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1603,4,161760,-0.0172575455706098,0.0493546975907958,0.726799620633106,YDL167C,NRP1,SGDID:S000002326,CDS,CDS,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1604,4,163032,-0.0318942201394148,0.0498010498030687,0.522306829548183,YDL167C,NRP1,SGDID:S000002326,CDS,CDS,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1605,4,163327,-0.0126249381186033,0.0496202328789467,0.799310556241578,YDL167C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1607,4,165032,-0.047927746636407,0.0490760761290036,0.329435489413982,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1608,4,165290,-0.0546885051764792,0.0495618319191474,0.270587804660043,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1609,4,165509,-0.064968737945086,0.0491206709690926,0.186812885214984,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1610,4,167204,-0.0702112833797801,0.0498564441452855,0.159931539512851,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1611,4,167436,-0.073333207950542,0.0493269960789704,0.137993297417759,YDL162C,YDL162C,SGDID:S000002321,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ENT1/YDL161W ; a verified gene involved in endocytosis and actin cortical patch assembly""",Dubious ORF
1612,4,167687,-0.0657332330079219,0.0488198964419438,0.179023432477097,YDL162C,YDL162C,SGDID:S000002321,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ENT1/YDL161W ; a verified gene involved in endocytosis and actin cortical patch assembly""",Dubious ORF
1613,4,168238,-0.039307080021602,0.049122328002223,0.424140259246502,YDL161W,ENT1,SGDID:S000002320,CDS,CDS,"""Epsin-like protein involved in endocytosis and actin patch assembly; functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus; relocalizes from bud neck to cytoplasm upon DNA replication stress; ENT1 has a paralog ; ENT2 ; that arose from the whole genome duplication""",Verified ORF
1614,4,168256,-0.0119433693902575,0.0497858065773514,0.810550847217881,YDL161W,ENT1,SGDID:S000002320,CDS,CDS,"""Epsin-like protein involved in endocytosis and actin patch assembly; functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus; relocalizes from bud neck to cytoplasm upon DNA replication stress; ENT1 has a paralog ; ENT2 ; that arose from the whole genome duplication""",Verified ORF
1615,4,171883,-0.025196984065213,0.0492694561049944,0.609382430018974,YDL160C,DHH1,SGDID:S000002319,CDS,CDS,"""Cytoplasmic DEAD-box helicase and mRNA decapping activator; interacts with decapping and deadenylase complexes to coordinate mRNA decapping and decay; regulates general translational repression; translational activator of select mRNAs during filamentous growth ; mating and autophagy; cooperates with Ngr1p to promote specific mRNA decay; ATP- and RNA-bound form promotes processing body assembly ; while ATPase stimulation by Not1p promotes disassembly; forms cytoplasmic foci on replication stress""",Verified ORF
1616,4,172408,-0.0185924453957009,0.0492119434096805,0.705803623935429,YDL159W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1617,4,173416,-0.0085398705980625,0.0497890040040323,0.863912229312748,YDL159W,STE7,SGDID:S000002318,CDS,CDS,"""Signal transducing MAP kinase kinase; involved in pheromone response where it phosphorylates Fus3p; involved in the pseudohyphal/invasive growth pathway where it phosphorylates of Kss1p; phosphorylated by Ste11p; degraded by ubiquitin pathway""",Verified ORF
1618,4,173461,-0.0114932612698811,0.0493428984441351,0.815953594313923,YDL159W,STE7,SGDID:S000002318,CDS,CDS,"""Signal transducing MAP kinase kinase; involved in pheromone response where it phosphorylates Fus3p; involved in the pseudohyphal/invasive growth pathway where it phosphorylates of Kss1p; phosphorylated by Ste11p; degraded by ubiquitin pathway""",Verified ORF
1622,4,174546,-0.0194308536367921,0.0492697878525601,0.69354113381672,YDL157C,YDL157C,SGDID:S000002316,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
1623,4,174974,-0.0017265322270796,0.0513190596730361,0.973180768160673,YDL156W,CMR1,SGDID:S000002315,CDS,CDS,"""Nuclear protein with role in transcription ; protein quality control; localizes to the intranuclear quality control compartment (INQ) in response to proteasome inhibition or DNA replication stress; INQ likely sequesters proteins involved in DNA metabolism for degradation or re-folding; also localizes to coding regions of transcribed genes; contains three WD domains (WD-40 repeat); human ortholog WDR76 also exhibits perinuclear localization under similar stress conditions""",Verified ORF
1624,4,175467,-0.0170280832621285,0.0491483754286353,0.729201367397878,YDL156W,CMR1,SGDID:S000002315,CDS,CDS,"""Nuclear protein with role in transcription ; protein quality control; localizes to the intranuclear quality control compartment (INQ) in response to proteasome inhibition or DNA replication stress; INQ likely sequesters proteins involved in DNA metabolism for degradation or re-folding; also localizes to coding regions of transcribed genes; contains three WD domains (WD-40 repeat); human ortholog WDR76 also exhibits perinuclear localization under similar stress conditions""",Verified ORF
1625,4,177157,0.0455407542685243,0.0490720007983677,0.354021202305843,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1626,4,177207,0.018773177606351,0.0489811016012412,0.701747403151511,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1627,4,177280,0.070628241734297,0.0491252549025347,0.151400070864453,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1628,4,177330,0.0916135177537582,0.0490002177246436,0.0623593384422555,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1629,4,177633,0.0893286917598382,0.048926261549053,0.0687277757750232,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1630,4,177756,0.0428035495122147,0.050064143034491,0.393145334792222,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1631,4,178032,0.101059372933267,0.0489365577785624,0.0396422871519091,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1632,4,178058,0.110451338054272,0.0489667258983054,0.0247048810130753,YDL154W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1633,4,178267,0.0926651335808758,0.0489753490476266,0.0592988540801814,YDL154W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1634,4,178339,0.0812538659059873,0.0494782596949291,0.101436261950939,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
