SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4038,7,129866,0.030560392525357,0.0529265992340465,0.564030033510769,YGL197W,MDS3,SGDID:S000003165,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the TOR regulatory pathway; negative regulator of early meiotic gene expression; required ; with Pmd1p ; for growth under alkaline conditions; has an N-terminal kelch-like domain; MDS3 has a paralog ; PMD1 ; that arose from the whole genome duplication""",Verified ORF
4039,7,130581,0.0566849717335,0.0529023853597658,0.284676134872935,YGL196W,DSD1,SGDID:S000003164,CDS,CDS,"""D-serine dehydratase (aka D-serine ammonia-lyase); converts D-serine to pyruvate and ammonia by a reaction dependent on pyridoxal 5'-phosphate and zinc; may play a role in D-serine detoxification; L-serine is not a substrate""",Verified ORF
4041,7,131475,-0.005528067785448,0.0530013344673188,0.91699008398374,YGL195W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4042,7,131572,0.0769239233216909,0.0530128960938368,0.147656297161122,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4043,7,133091,0.0734837226091202,0.053764005743028,0.172563209226901,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4044,7,134263,0.0660944039990482,0.0533281889281243,0.216024603039432,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4045,7,134556,0.069185224531746,0.0532565465915601,0.194759766132006,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4046,7,139381,0.0643592462914211,0.0536648321832686,0.231222842224925,YGL195W,GCN1,SGDID:S000003163,CDS,CDS,"""Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA""",Verified ORF
4047,7,139844,0.0556944336000305,0.0532936286134581,0.296715584875112,YGL194C-A,YGL194C-A,SGDID:S000087160,CDS,CDS,"""Putative protein of unknown function; identified based on comparisons of the genome sequences of six Saccharomyces species; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum""",Uncharacterized ORF
4050,7,140416,0.074746129476175,0.0529519513842118,0.158953286650604,YGL194C,HOS2,SGDID:S000003162,CDS,CDS,"""Histone deacetylase and subunit of Set3 and Rpd3L complexes; required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex ; a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; co-localizes with Cmr1p in nuclear foci in response to DNA damage by MMS""",Verified ORF
4051,7,140907,0.0612263842153557,0.0539163188519658,0.256902090227806,YGL194C,HOS2,SGDID:S000003162,CDS,CDS,"""Histone deacetylase and subunit of Set3 and Rpd3L complexes; required for gene activation via specific deacetylation of lysines in H3 and H4 histone tails; subunit of the Set3 complex ; a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; co-localizes with Cmr1p in nuclear foci in response to DNA damage by MMS""",Verified ORF
4052,7,142582,0.0533765434185964,0.0529561578239675,0.31417444676177,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4053,7,142616,0.0633233955319705,0.0529251006102889,0.232315435601164,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4054,7,142656,0.0669766367476393,0.053145380440118,0.208410478471654,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4055,7,142710,0.061126224148679,0.0530711340330583,0.250191319250564,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4056,7,142737,0.0193686951674542,0.0530861314430191,0.715438769329688,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4057,7,142798,0.0021598926538954,0.0530518959959102,0.96754785236851,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4058,7,142863,-0.0020616231624178,0.0542105471324019,0.969685318402998,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4059,7,142935,-0.0134036826224948,0.0534779891443167,0.802238857795415,YNCG0006C,RME2,SGDID:S000144908,Non-coding RNA,ncRNA_gene,"ncRNA_gene ; ""Antisense transcript initiated from the 3' end of the IME4 locus; expressed in haploids and interferes with IME4 expression through a cis-acting mechanism; RME2 expression is repressed by the MAT a1/alpha2 repressor complex""",ncRNA_gene
4060,7,144443,-0.0138708127195434,0.0534235528520373,0.795293970992315,YGL191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4061,7,149219,-0.0159532350797928,0.0539425938026237,0.767598965882989,YGL189C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4062,7,149745,-0.0164084747807532,0.0533898184394577,0.7587708430264,YGL187C,COX4,SGDID:S000003155,CDS,CDS,"""Subunit IV of cytochrome c oxidase; the terminal member of the mitochondrial inner membrane electron transport chain; precursor N-terminal 25 residues are cleaved during mitochondrial import; phosphorylated; spermidine enhances translation""",Verified ORF
4063,7,153512,-0.0154283027121102,0.0534326350758146,0.772947489135969,CUT129,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4064,7,154206,0.0038963574798115,0.05357546155087,0.942064924980161,CUT129,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4065,7,154349,-0.0029513687457474,0.053474778961432,0.95601689368892,YGL185C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4067,7,158616,-0.0005463264772552,0.0538348906407188,0.991908790875305,YGL181W,GTS1,SGDID:S000003149,CDS,CDS,"""Protein involved in Arf3p regulation and in transcription regulation; localizes to the nucleus and to endocytic patches; contains an N-terminal Zn-finger and ArfGAP homology domain ; a C-terminal glutamine-rich region ; and a UBA (ubiquitin associated) domain; gts1 mutations affect budding ; cell size ; heat tolerance ; sporulation ; life span ; ultradian rhythms ; endocytosis; expression oscillates in a pattern similar to metabolic oscillations""",Verified ORF
4069,7,159442,0.0245618930196643,0.0535072425214182,0.646488927406449,YGL180W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4072,7,164509,-0.0132615746310366,0.0534239911154775,0.804098808767526,YGL179C,TOS3,SGDID:S000003147,CDS,CDS,"""Protein kinase; related to and functionally redundant with Elm1p and Sak1p for the phosphorylation and activation of Snf1p; functionally orthologous to LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; TOS3 has a paralog ; SAK1 ; that arose from the whole genome duplication""",Verified ORF
4073,7,166144,0.0134421050902024,0.053276997433178,0.800951407566868,G:165092-167351,,,Intergenic region,Intergenic region,between YGL179C and YGL178W,Intergenic region
4077,7,166833,0.0214321493589953,0.0532695887718338,0.687681989479168,CUT130,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4078,7,169205,0.01562664124541,0.0541483870789187,0.77306512581582,YGL178W,MPT5,SGDID:S000003146,Close to 3'-UTR,Close to 3'-UTR,"""mRNA-binding protein of the PUF family; binds to specific mRNAs ; often in the 3' UTR; has broad specificity and binds to more than 1000 mRNAs (16% of the transcriptome); recruits the CCR4-NOT deadenylase complex to mRNAs along with Dhh1p and Dcp1p to promote deadenylation ; decapping ; and decay; also interacts with the Caf20p translational initiation repressor ; affecting its mRNA target specificity""",Verified ORF
4081,7,171892,0.0192534221567584,0.0541544559734924,0.722406468188029,YGL176C,YGL176C,SGDID:S000003144,CDS,CDS,"""Putative protein of unknown function; deletion mutant is viable and has no detectable phenotype""",Uncharacterized ORF
4083,7,174147,0.0291239710228305,0.0534602789176357,0.586250367351756,YGL175C,SAE2,SGDID:S000003143,CDS,CDS,"""Endonuclease required for telomere elongation; required for telomeric 5' C-rich strand resection; involved in ds-break repair and processing hairpin DNA structures with the MRX complex; function requires sumoylation and phosphorylation; exists as inactive oligomers that are transiently released into smaller active units by phosphorylation; DNA damage triggers Sae2p removal ; so active Sae2p is present only transiently; sequence and functional similarity with human CtIP/RBBP8""",Verified ORF
4084,7,175201,0.0701493118482457,0.0533988736634776,0.189805288864706,YGL174W,BUD13,SGDID:S000003142,CDS,CDS,"""Subunit of the RES complex; RES complex is required for nuclear pre-mRNA retention and splicing; involved in bud-site selection; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern due to a specific defect in MATa1 pre-mRNA splicing which leads to haploid gene expression in diploids""",Verified ORF
4085,7,175569,0.0679322244378081,0.0533164866901532,0.203454939297156,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4086,7,176862,0.0772499826777171,0.0532805361804946,0.147981954396862,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4087,7,178295,0.0796054921537643,0.0535608954198991,0.138102554367518,YGL173C,XRN1,SGDID:S000003141,CDS,CDS,"""Evolutionarily-conserved 5'-3' exonuclease; component of cytoplasmic processing (P) bodies involved in mRNA decay; enters the nucleus and positively regulates transcription initiation and elongation; involved in microtubule-mediated processes ; filamentous growth ; ribosomal RNA maturation ; telomere maintenance ; and turnover of tRNA introns; negative regulator of autophagy; activated by the scavenger decapping enzyme Dcs1p; expression regulated by Ash1p in rich conditions""",Verified ORF
4088,7,181053,0.0730430736186669,0.0534346231395699,0.172507255655178,YGL172W,NUP49,SGDID:S000003140,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)""",Verified ORF
4089,7,181165,0.0529735175385981,0.053867596806213,0.326083016154985,YGL172W,NUP49,SGDID:S000003140,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)""",Verified ORF
4090,7,183625,0.078835676132003,0.0542580701076154,0.147118751512882,YGL171W,ROK1,SGDID:S000003139,CDS,CDS,"""RNA-dependent ATPase; involved in pre-rRNA processing at sites A0 ; A1 ; and A2 ; and in control of cell cycle progression; contains two upstream open reading frames (uORFs) in 5' untranslated region which regulate translation""",Verified ORF
4091,7,191252,0.0983302825062004,0.0532901189368122,0.0658476162532859,YGL166W,CUP2,SGDID:S000003134,CDS,CDS,"""Copper-binding transcription factor; activates transcription of the metallothionein genes CUP1-1 and CUP1-2 in response to elevated copper concentrations; required for regulation of copper genes in response to DNA-damaging reagents; CUP2 has a paralog ; HAA1 ; that arose from the whole genome duplication""",Verified ORF
