SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3774,6,199005,-0.0369076031912098,0.0540141256524325,0.494868432244645,YFR022W,ROG3,SGDID:S000001918,CDS,CDS,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; SWAT-GFP and mCherry fusion proteins localize to the cytosol; ROG3 has a paralog ; ROD1 ; that arose from the whole genome duplication""",Verified ORF
3775,6,199448,-0.0509737496966323,0.0551224045579889,0.355734224908665,ARS607,ARS607,SGDID:S000007639,Other features,Replication,"""Highly-efficient autonomously replicating sequence on Chromosome VI; activated very early in S phase in >85% of cell cycles""",ARS
3776,6,201624,-0.0358727298333966,0.0546717740378483,0.512156893312862,YFR023W,PES4,SGDID:S000001919,CDS,CDS,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3777,6,201882,-0.0715646788132956,0.0539694397026465,0.185689689250866,YFR023W,PES4,SGDID:S000001919,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3778,6,203342,-0.0425687267067344,0.0542110539827027,0.432839147921299,YFR024C-A,LSB3,SGDID:S000002968,Close to 3'-UTR,Close to 3'-UTR,"""Protein containing a C-terminal SH3 domain; binds Las17p ; which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; protein abundance increases in response to DNA replication stress; LSB3 has a paralog ; YSC84 ; that arose from the whole genome duplication""",Verified ORF
3779,6,204006,-0.0409949559216012,0.0537047834832928,0.445771092980826,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3780,6,204440,-0.0644998642108601,0.0536860340545761,0.230390954144416,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3781,6,204681,-0.0285097320968185,0.0536617674033127,0.595554916661601,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3783,6,208815,0.0389452660098853,0.0537023325083749,0.468805982152043,YFR028C,CDC14,SGDID:S000001924,CDS,CDS,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3784,6,208850,0.0199996041488399,0.0538859739270255,0.710750876764708,YFR028C,CDC14,SGDID:S000001924,CDS,CDS,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3786,6,211447,-0.0227384124538666,0.0536628296819877,0.672022685750346,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3787,6,212247,-0.0075569171815906,0.0537408172323799,0.888252065310396,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3788,6,214251,-0.0425503340388603,0.0539323228303597,0.430666147842836,YFR030W,MET10,SGDID:S000001926,CDS,CDS,"""Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide""",Verified ORF
3789,6,216365,-0.0848707963831364,0.0538421874923638,0.115855162287318,ARS608,ARS608,SGDID:S000007640,Other features,Replication,"""Extremely inefficient autonomously replicating sequence on Chr VI; activated early in S phase in <10% of cell cycles""",ARS
3790,6,221588,-0.0350848244658767,0.0537658101740124,0.514471800793488,YFR031C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3791,6,223266,-0.0514276363451656,0.0545230591231351,0.346209760531901,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3792,6,223299,-0.0351423839156789,0.0538640208165464,0.514549863989749,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3793,6,225352,-0.0394864762966999,0.0537418860369244,0.462983816570755,YFR034C,PHO4,SGDID:S000001930,CDS,CDS,"""Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction ; competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability""",Verified ORF
3794,6,226182,-0.0345908247174924,0.05408444482651,0.522866591147289,YFR034W-A,YFR034W-A,SGDID:S000028631,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps YFR035C; identified by gene-trapping ; microarray expression analysis ; and genome-wide homology searching""",Dubious ORF
3795,6,226781,-0.0276649289541024,0.0545998187700393,0.612691936530495,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3796,6,226929,-0.0233079625070396,0.0543126656120735,0.66808011531166,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3799,6,227356,-0.0346020743129458,0.0548751221906293,0.528736054654651,YFR035C,YFR035C,SGDID:S000001931,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; deletion mutant exhibits synthetic phenotype with alpha-synuclein""",Uncharacterized ORF
3800,6,229335,0.0659619746550189,0.0546379752000716,0.228142219800939,YFR038W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3801,6,229567,0.0540250284653556,0.0536721189697641,0.314828386836485,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3802,6,231725,-0.0216640697796834,0.0539743943726196,0.688385593952888,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3803,6,232479,-0.0294734933387395,0.0547550338484451,0.590723576021109,YFR039C,OSW7,SGDID:S000001935,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; may be involved in response to high salt and changes in carbon source; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; deletion mutant has decreased spore survival in Drosophila feces; OSW7 has a paralog ; SHE10 ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3804,6,233698,0.0028432491778915,0.0545202913186761,0.95843843753668,YFR040W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3805,6,234833,-0.001851168733684,0.0536831271105475,0.972511288594315,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3806,6,236114,-0.0177189273820434,0.053987048331084,0.742949744210529,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3807,6,240423,0.0143006579422238,0.0538476546604878,0.790720612206175,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3808,6,240985,0.0174887985444012,0.0538858886954451,0.745712040798011,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3809,6,242390,0.0181828856170668,0.0542097502458103,0.737509601560156,YFR044C,DUG1,SGDID:S000001940,Close to 3'-UTR,Close to 3'-UTR,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3811,6,244301,-0.0327785768228783,0.054131324577996,0.545210664585776,YFR047C,BNA6,SGDID:S000001943,CDS,CDS,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3812,6,244932,-0.0332987883494475,0.0537300228706466,0.535827029183601,YFR047C,BNA6,SGDID:S000001943,CDS,CDS,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3813,6,245484,-0.075255046999129,0.0545931868886784,0.168931336348541,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3814,6,245505,-0.0821184657368975,0.0543782763311318,0.131903897440452,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3815,6,245506,-0.0821184657368975,0.0543782763311318,0.131903897440452,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3816,6,245578,-0.0648866387165671,0.0539756321723113,0.230112418012864,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3817,6,245636,-0.0619394163107198,0.0541672924926363,0.253612682203624,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3821,6,246705,-0.038334309903731,0.0537035778029091,0.475814528147941,YFR048W,RMD8,SGDID:S000001944,CDS,CDS,"""Cytosolic protein required for sporulation""",Verified ORF
3823,6,251165,-0.0410074768831984,0.0536573999852998,0.445230942126018,YFR051C,RET2,SGDID:S000001947,CDS,CDS,"""Delta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""",Verified ORF
3824,6,252271,-0.052139098919036,0.0539462699410068,0.334455458877206,YFR052W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3827,6,253758,-0.049195914439611,0.0536193215715691,0.359505296516647,YFR053C,HXK1,SGDID:S000001949,CDS,CDS,"""Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog ; HXK2 ; that arose from the whole genome duplication""",Verified ORF
3828,6,255018,-0.0223113445100897,0.0539616457276204,0.67951576748721,YFR053C,HXK1,SGDID:S000001949,CDS,CDS,"""Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog ; HXK2 ; that arose from the whole genome duplication""",Verified ORF
