SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3209,5,398009,0.0995706110666867,0.165655882907776,0.548179808221575,YER118C,SHO1,SGDID:S000000920,CDS,CDS,"""Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p ; Msb2p ; Hkr1p ; and Ste11p""",Verified ORF
3210,5,398644,0.0646066504778358,0.165606056080606,0.696681250556715,YER118C,SHO1,SGDID:S000000920,CDS,CDS,"""Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p ; Msb2p ; Hkr1p ; and Ste11p""",Verified ORF
3211,5,401545,0.0492425933726756,0.164419197034801,0.764739269621849,YER120W,SCS2,SGDID:S000000922,CDS,CDS,"""Integral ER membrane protein ; regulates phospholipid metabolism; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to plasma membrane (PM) and regulate PI4P levels by controlling access of Sac1p phosphatase to substrate PI4P in the PM; interacts with FFAT motifs in Opi1p ; Swh1p ; Osh2p ; and Osh3p; involved in telomeric silencing; VAP homolog; SCS2 has a paralog ; SCS22 ; that arose from the whole genome duplication""",Verified ORF
3212,5,402468,0.07932025469813,0.164385881536267,0.629732304383738,YER121W,YER121W,SGDID:S000000923,CDS,CDS,"""Putative protein of unknown function; may be involved in phosphatase regulation and/or generation of precursor metabolites and energy""",Uncharacterized ORF
3213,5,403529,0.0444652248958591,0.166872486385638,0.790038776823603,YER122C,GLO3,SGDID:S000000924,CDS,CDS,"""ADP-ribosylation factor GTPase activating protein (ARF GAP); involved in ER-Golgi transport; shares functional similarity with Gcs1p""",Verified ORF
3214,5,405417,0.153407441144227,0.165016959938125,0.353189417805327,YER123W,YCK3,SGDID:S000000925,CDS,CDS,"""Palmitoylated vacuolar membrane-localized casein kinase I isoform; negatively regulates vacuole fusion during hypertonic stress via phosphorylation of Vps41p; shares essential functions with Hrr25p; regulates vesicle fusion in AP-3 pathway""",Verified ORF
3215,5,406230,0.126916511800113,0.166035609678826,0.445143543539984,YER123W,YCK3,SGDID:S000000925,CDS,CDS,"""Palmitoylated vacuolar membrane-localized casein kinase I isoform; negatively regulates vacuole fusion during hypertonic stress via phosphorylation of Vps41p; shares essential functions with Hrr25p; regulates vesicle fusion in AP-3 pathway""",Verified ORF
3217,5,407785,0.0471904801124392,0.164766861787312,0.774733977251558,YER124C,DSE1,SGDID:S000000926,CDS,CDS,"""Daughter cell-specific protein; may regulate cross-talk between the mating and filamentation pathways; deletion affects cell separation after division and sensitivity to alpha-factor and drugs affecting the cell wall; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3218,5,409900,0.119158771534737,0.165275012259194,0.471403510752656,YER124C,DSE1,SGDID:S000000926,Close to 3'-UTR,Close to 3'-UTR,"""Daughter cell-specific protein; may regulate cross-talk between the mating and filamentation pathways; deletion affects cell separation after division and sensitivity to alpha-factor and drugs affecting the cell wall; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
3223,5,417297,0.169129681902607,0.165019884349886,0.306109895821015,YER129W,SAK1,SGDID:S000000931,CDS,CDS,"""Upstream serine/threonine kinase for the SNF1 complex; plays a role in pseudohyphal groth; partially redundant with Elm1p and Tos3p; members of this family have functional orthology with LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; SAK1 has a paralog ; TOS3 ; that arose from the whole genome duplication""",Verified ORF
3224,5,419108,0.234787276380928,0.164596965279572,0.154625914458215,YER129W,SAK1,SGDID:S000000931,CDS,CDS,"""Upstream serine/threonine kinase for the SNF1 complex; plays a role in pseudohyphal groth; partially redundant with Elm1p and Tos3p; members of this family have functional orthology with LKB1 ; a mammalian kinase associated with Peutz-Jeghers cancer-susceptibility syndrome; SAK1 has a paralog ; TOS3 ; that arose from the whole genome duplication""",Verified ORF
3225,5,421695,0.189332016832715,0.16494974383569,0.251821655983643,YER130C,COM2,SGDID:S000000932,CDS,CDS,"""Transcription factor that binds IME1 Upstream Activation Signal (UAS)ru; COM2 transcription is regulated by Haa1p ; Sok2p and Zap1p transcriptional activators; may bind the IME1 promoter under all growth conditions to negatively regulate its transcription in the absence of a positive regulator that binds more effectively; repressor activity may depend on phosphorylation by PKA; C. albicans homolog (MNL1) plays a role in adaptation to stress""",Verified ORF
3226,5,422560,0.234286797305478,0.163893288656248,0.153742609145089,CUT116,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
3227,5,424852,0.0934814322919589,0.164024782781129,0.569092715235158,YNCE0019W,SNR4,SGDID:S000006493,Non-coding RNA,snoRNA_gene,"""C/D box small nucleolar RNA (snoRNA) but not shown to be active; no target site is predicted within the ribosomal RNAs""",snoRNA_gene
3228,5,425327,0.10020961104164,0.163749216381084,0.540951548692435,YER132C,PMD1,SGDID:S000000934,CDS,CDS,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3229,5,427844,0.127308060712246,0.164030477587634,0.438195210124833,YER132C,PMD1,SGDID:S000000934,CDS,CDS,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3230,5,430235,0.0668548276738816,0.166271202046032,0.6878662706161,YER132C,PMD1,SGDID:S000000934,CDS,CDS,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3232,5,430883,0.111949399537117,0.163992017497007,0.4952748058956,YER132C,PMD1,SGDID:S000000934,Close to 3'-UTR,Close to 3'-UTR,"""Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required ; with Mds3p ; for growth under alkaline conditions; PMD1 has a paralog ; MDS3 ; that arose from the whole genome duplication""",Verified ORF
3234,5,431369,0.154823429226098,0.164293676126392,0.346653947317166,snR52_NFR/NDR,,,Promoter,Promoter,,Promoter
3235,5,432378,0.144893178836989,0.16840817804147,0.39016961845306,YER133W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3236,5,432587,0.172938543669131,0.164577461518702,0.294067752777542,YER133W,GLC7,SGDID:S000000935,CDS,CDS,"""Type 1 S/T protein phosphatase (PP1) catalytic subunit; involved in glycogen metabolism ; sporulation and mitotic progression; interacts with multiple regulatory subunits; regulates actomyosin ring formation; subunit of CPF; recruited to mating projections by Afr1p interaction; regulates nucleocytoplasmic shuttling of Hxk2p; import into the nucleus is inhibited during spindle assembly checkpoint arrest; involved in dephosphorylating Rps6a/b and Bnr1p""",Verified ORF
3237,5,434634,0.207336840559833,0.163549501932858,0.205729454304324,YERCsigma3,YERCsigma3,SGDID:S000006906,Other features,LTR,"""Ty3 LTR""",reverse complement
3238,5,441308,0.183342049293395,0.164564011881412,0.265990931755402,SCR1_NFR/NDR,,,Promoter,Promoter,,Promoter
3239,5,441594,0.19993357900717,0.163657358782993,0.222651600444715,YER137C,YER137C,SGDID:S000000939,CDS,CDS,"""Protein of unknown function""",Verified ORF
3245,5,451448,0.352577241020515,0.164638506295967,0.0329159580671562,YER140W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3246,5,456087,0.121550350147565,0.16450920297309,0.460479012426006,YER143W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3247,5,458086,0.104663257076562,0.164471309351681,0.524953038675463,YER144C,UBP5,SGDID:S000000946,CDS,CDS,"""Putative ubiquitin-specific protease; concentrates at the bud neck; UBP5 has a paralog ; DOA4 ; that arose from the whole genome duplication""",Verified ORF
3248,5,461234,0.14867742591869,0.16335074706403,0.363352377688516,YER145C,FTR1,SGDID:S000000947,CDS,CDS,"""High affinity iron permease; involved in the transport of iron across the plasma membrane; forms complex with Fet3p; expression is regulated by iron; protein abundance increases in response to DNA replication stress""",Verified ORF
3250,5,463004,0.30169751758362,0.164189618441389,0.0669772718395333,YER147C,SCC4,SGDID:S000000949,CDS,CDS,"""Subunit of cohesin loading factor (Scc2p-Scc4p); complex is required for the loading of cohesin complexes onto chromosomes; involved in establishing sister chromatid cohesion during double-strand break repair via phosphorylated histone H2AX""",Verified ORF
3251,5,465043,0.342270956603279,0.165279978169488,0.0390986726642832,YER148W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3252,5,467724,0.215076962927004,0.163927353526873,0.190363887306124,YER149C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3253,5,468076,0.208162408870744,0.164513337861885,0.206590358055812,YER150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3254,5,469078,0.176630093037192,0.16538144279765,0.286242941049025,YER150W,SPI1,SGDID:S000000952,Close to 3'-UTR,Close to 3'-UTR,"""GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; SPI1 has a paralog ; SED1 ; that arose from the whole genome duplication""",Verified ORF
3255,5,469404,0.221168279877499,0.165987049586344,0.183574151269982,tV(AAC)E2_NFR/NDR,,,Promoter,Promoter,,Promoter
3256,5,475322,0.0233400552163384,0.163920558818093,0.886856051650223,YER154W,OXA1,SGDID:S000000956,CDS,CDS,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3257,5,475607,0.0123968032493404,0.163726320138237,0.939687446949599,YER154W,OXA1,SGDID:S000000956,CDS,CDS,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3258,5,475736,0.0329705845294802,0.163568885167235,0.840368983274211,YER154W,OXA1,SGDID:S000000956,CDS,CDS,"""Mitochondrial inner membrane insertase; mediates the insertion of both mitochondrial- and nuclear-encoded proteins from the matrix into the inner membrane; also has a role in insertion of carrier proteins into the inner membrane; acts as a voltage-gated ion channel ; activated by substrate peptides; interacts with mitochondrial ribosomes; conserved from bacteria to animals""",Verified ORF
3259,5,478715,-0.0752715136660204,0.165541239734486,0.649604955124065,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3260,5,478932,0.0227152830580724,0.165437443848244,0.890868500913506,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3261,5,479996,-0.0125964256129262,0.164907020942758,0.939156062527605,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3262,5,482003,-0.07680897231785,0.164076573715444,0.639981377030904,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
3263,5,482536,-0.0049590057374894,0.164127283463787,0.975913147364456,YER155C,BEM2,SGDID:S000000957,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); contains RhoGAP activity specific for both Rho1p and Cdc42p ; and potentially Rho4p; acts with the RhoGAP Bem3p to negatively regulate Cdc42p-dependent signal transduction; involved in the control of cytoskeleton organization and cellular morphogenesis; required for bud emergence and for the morphogenesis checkpoint in response to actin depolymerization; localizes to sites of polarized growth and the plasma membrane""",Verified ORF
