SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
3773,6,193671,-0.0136028209237352,0.134758515043625,0.919653651418261,YFR020W,CSS2,SGDID:S000001916,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP fusion protein localizes to the endoplasmic reticulum (ER) and extracellular region ; while mCherry fusion protein localizes to the ER and vacuole; mRNA identified as translated by ribosome profiling data; CSS2 is a non-essential gene""",Verified ORF
3774,6,199005,-0.0930371677752851,0.134479347036056,0.489497374465002,YFR022W,ROG3,SGDID:S000001918,CDS,CDS,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; contributes to desensitization of agonist-occupied alpha-factor receptor Ste2p by Rsp5p-independent internalization; PPXY motif-mediated binding of the ubiquitin ligase Rsp5p is not required for adaptation; mutation suppresses the temperature sensitivity of an mck1 rim11 double mutant; SWAT-GFP and mCherry fusion proteins localize to the cytosol; ROG3 has a paralog ; ROD1 ; that arose from the whole genome duplication""",Verified ORF
3775,6,199448,-0.0588958913408665,0.137371286402921,0.668377525610939,ARS607,ARS607,SGDID:S000007639,Other features,Replication,"""Highly-efficient autonomously replicating sequence on Chromosome VI; activated very early in S phase in >85% of cell cycles""",ARS
3776,6,201624,-0.0137265851533322,0.13619998174523,0.919780274083099,YFR023W,PES4,SGDID:S000001919,CDS,CDS,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3777,6,201882,-0.023115008237962,0.13469894665518,0.863846432964979,YFR023W,PES4,SGDID:S000001919,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) binding protein ; suppressor of DNA polymerase epsilon mutation; PES4 has a paralog ; MIP6 ; that arose from the whole genome duplication""",Verified ORF
3778,6,203342,-0.0094906941672831,0.135088767438529,0.944030288279848,YFR024C-A,LSB3,SGDID:S000002968,Close to 3'-UTR,Close to 3'-UTR,"""Protein containing a C-terminal SH3 domain; binds Las17p ; which is a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization; protein abundance increases in response to DNA replication stress; LSB3 has a paralog ; YSC84 ; that arose from the whole genome duplication""",Verified ORF
3779,6,204006,0.109012261572847,0.133695865789567,0.415407510091398,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3780,6,204440,0.0536605712516274,0.133907260820135,0.68886182064401,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3781,6,204681,0.0556665797900643,0.133624859177133,0.677232613445113,YFR025C,HIS2,SGDID:S000001921,CDS,CDS,"""Histidinolphosphatase; catalyzes the eighth step in histidine biosynthesis; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts; transcription is regulated by general amino acid control""",Verified ORF
3783,6,208815,0.0390542011381237,0.133788711664505,0.770527264580289,YFR028C,CDC14,SGDID:S000001924,CDS,CDS,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3784,6,208850,0.0500465943325423,0.134162248386537,0.709349728021442,YFR028C,CDC14,SGDID:S000001924,CDS,CDS,"""Protein phosphatase required for mitotic exit; required for rDNA segregation ; cytokinesis ; meiosis I spindle disassembly ; environmental stress response; held in nucleolus by Cdc55p in early meiosis ; liberated by FEAR and Mitotic Exit Network in anaphase ; enabling it to effect a decrease in CDK/B-cyclin activity and mitotic exit; sequestered in metaphase II ; released upon entry into anaphase II; human homolog CDC14A can complement thermosensitivity of yeast cdc14-1 mutant""",Verified ORF
3786,6,211447,0.0444054071411432,0.133620014562031,0.739840346014794,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3787,6,212247,0.0778887732725958,0.133740622575908,0.560677959549271,YFR029W,PTR3,SGDID:S000001925,CDS,CDS,"""Component of the SPS plasma membrane amino acid sensor system; senses external amino acid concentration and transmits intracellular signals that result in regulation of expression of amino acid permease genes; other members are Ssy1p ; Ptr3p ; and Ssy5p""",Verified ORF
3788,6,214251,0.213450300868998,0.133915209331309,0.11184861319362,YFR030W,MET10,SGDID:S000001926,CDS,CDS,"""Subunit alpha of assimilatory sulfite reductase; complex converts sulfite into sulfide""",Verified ORF
3789,6,216365,0.174017853830119,0.134205230419462,0.195596949809244,ARS608,ARS608,SGDID:S000007640,Other features,Replication,"""Extremely inefficient autonomously replicating sequence on Chr VI; activated early in S phase in <10% of cell cycles""",ARS
3790,6,221588,0.127255862604211,0.133772693399711,0.34211094664135,YFR031C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3791,6,223266,0.061935119952424,0.13587967406621,0.648807906898037,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3792,6,223299,0.0416899963019253,0.134170341655619,0.756193551748627,YFR032C-A,RPL29,SGDID:S000006437,CDS,CDS,"""Ribosomal 60S subunit protein L29; not essential for translation ; but required for proper joining of large and small ribosomal subunits and for normal translation rate; homologous to mammalian ribosomal protein L29 ; no bacterial homolog""",Verified ORF
3793,6,225352,0.0355905925201394,0.133892647417906,0.790537336921848,YFR034C,PHO4,SGDID:S000001930,CDS,CDS,"""Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction ; competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability""",Verified ORF
3794,6,226182,0.0682219332576392,0.134685716007324,0.61280305613077,YFR034W-A,YFR034W-A,SGDID:S000028631,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps YFR035C; identified by gene-trapping ; microarray expression analysis ; and genome-wide homology searching""",Dubious ORF
3795,6,226781,0.128783470210443,0.13581637582453,0.343667393932277,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3796,6,226929,0.0908916138089277,0.135173600230627,0.501764798866214,YFR036W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3799,6,227356,0.0630488243136532,0.136660973595625,0.644830171391808,YFR035C,YFR035C,SGDID:S000001931,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; deletion mutant exhibits synthetic phenotype with alpha-synuclein""",Uncharacterized ORF
3800,6,229335,0.145254899771291,0.136095936571491,0.286566733421703,YFR038W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3801,6,229567,0.207863272781219,0.133363598839952,0.119982221235021,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3802,6,231725,0.146708773610865,0.134186317592478,0.274998238857785,YFR038W,IRC5,SGDID:S000001934,CDS,CDS,"""Putative ATPase containing the DEAD/H helicase-related sequence motif; null mutant displays increased levels of spontaneous Rad52p foci; SWAT-GFP and mCherry fusion proteins localize to the nucleus""",Verified ORF
3803,6,232479,0.152021109069216,0.136141961909941,0.264909175557979,YFR039C,OSW7,SGDID:S000001935,CDS,CDS,"""Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; may be involved in response to high salt and changes in carbon source; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; deletion mutant has decreased spore survival in Drosophila feces; OSW7 has a paralog ; SHE10 ; that arose from the whole genome duplication; paralogs are redundant for spore wall dityrosine assembly""",Verified ORF
3804,6,233698,0.221603017680691,0.135228931148847,0.102161493091817,YFR040W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
3805,6,234833,0.212004982155543,0.133180536387244,0.112310863507942,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3806,6,236114,0.213565194458698,0.133953252473543,0.111757888929079,YFR040W,SAP155,SGDID:S000001936,CDS,CDS,"""Protein required for function of the Sit4p protein phosphatase; forms a complex with Sit4p; member of a family of similar proteins including Sap4p ; Sap185p ; and Sap190p; protein abundance increases in response to DNA replication stress; SAP155 has a paralog ; SAP4 ; that arose from the whole genome duplication""",Verified ORF
3807,6,240423,0.245115502196874,0.133444288808112,0.0670744455297164,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3808,6,240985,0.253144294326576,0.133504153140294,0.0587561770163449,YFR044C,DUG1,SGDID:S000001940,CDS,CDS,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3809,6,242390,0.288598836238931,0.134113353420512,0.0320827612942638,YFR044C,DUG1,SGDID:S000001940,Close to 3'-UTR,Close to 3'-UTR,"""Cys-Gly metallo-di-peptidase; forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p); human homolog CNDP2 can complement yeast dug1 mutant""",Verified ORF
3811,6,244301,0.306558858963124,0.133852541632841,0.0225946840326644,YFR047C,BNA6,SGDID:S000001943,CDS,CDS,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3812,6,244932,0.327076411279062,0.1327100628259,0.0141924832564632,YFR047C,BNA6,SGDID:S000001943,CDS,CDS,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3813,6,245484,0.269970414737242,0.135529048342719,0.0471438496576899,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3814,6,245505,0.290786039278582,0.134940180384092,0.0318435011864166,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3815,6,245506,0.290786039278582,0.134940180384092,0.0318435011864166,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3816,6,245578,0.269281840866959,0.133895643735286,0.0450713009615507,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3817,6,245636,0.297714179260372,0.134180075433194,0.0271381764355709,YFR047C,BNA6,SGDID:S000001943,Close to 3'-UTR,Close to 3'-UTR,"""Quinolinate phosphoribosyl transferase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p""",Verified ORF
3821,6,246705,0.31673565816635,0.132738627823562,0.0175517421249087,YFR048W,RMD8,SGDID:S000001944,CDS,CDS,"""Cytosolic protein required for sporulation""",Verified ORF
3823,6,251165,0.35481278519192,0.132363506029131,0.0076938955551996,YFR051C,RET2,SGDID:S000001947,CDS,CDS,"""Delta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""",Verified ORF
3824,6,252271,0.283838282310549,0.133639047888424,0.0343719387267935,YFR052W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
3827,6,253758,0.273420961162891,0.132863085309617,0.0403320902273503,YFR053C,HXK1,SGDID:S000001949,CDS,CDS,"""Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog ; HXK2 ; that arose from the whole genome duplication""",Verified ORF
