SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
447,2,303446,0.229451982431076,0.148238732932691,0.12255336967017,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
448,2,303854,0.26837036682265,0.14808214961345,0.0707882044087479,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
449,2,304472,0.246901270496265,0.146925814966217,0.0937547070110125,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
450,2,304691,0.210256053870171,0.149483856850387,0.160441514982391,YBR033W,EDS1,SGDID:S000000237,CDS,CDS,"""Putative zinc cluster protein ; predicted to be a transcription factor; not an essential gene; EDS1 has a paralog ; RGT1 ; that arose from the whole genome duplication""",Uncharacterized ORF
451,2,308097,0.401404150708456,0.146775344314575,0.0065563751437781,YNCB0010W,TLC1,SGDID:S000006657,Non-coding RNA,telomerase_RNA_gene,"""RNA template component of telomerase; flexible scaffold that tethers telomerase holoenzyme protein subunits to the complex; contains template sequence that Est2p uses to add irregular repeats of TG(1-3) residues onto a DNA end; promoter regulated by the cell cycle dependent transcriptional activators Swi4p/Swi6p and Mbp1p/Swi6p""",telomerase_RNA_gene
453,2,309402,0.19133948123389,0.147067516150727,0.194096230903982,YBR036C,CSG2,SGDID:S000000240,CDS,CDS,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
454,2,310030,0.236855925333794,0.147710953388461,0.109716529271634,YBR036C,CSG2,SGDID:S000000240,CDS,CDS,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
455,2,310113,0.18209664839259,0.147516364951191,0.217868823479259,YBR036C,CSG2,SGDID:S000000240,CDS,CDS,"""Endoplasmic reticulum membrane protein; required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations; protein abundance increases in response to DNA replication stress""",Verified ORF
456,2,310972,0.19974942943945,0.147676701186294,0.177045057744886,YBR037C,SCO1,SGDID:S000000241,CDS,CDS,"""Copper-binding protein of mitochondrial inner membrane; required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; similar to thioredoxins; SCO1 has a paralog ; SCO2 ; that arose from the whole genome duplication""",Verified ORF
457,2,312659,0.0347245233334221,0.147472940323289,0.813985395828029,YBR038W,CHS2,SGDID:S000000242,CDS,CDS,"""Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis; phosphorylation by Dbf2p kinase regulates its dynamics and chitin synthesis during cytokinesis""",Verified ORF
460,2,318265,-0.0967929402019265,0.149312323383143,0.517239399191888,YBR041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
461,2,318379,-0.111199866136461,0.149726883608069,0.458166523186255,YBR041W,FAT1,SGDID:S000000245,CDS,CDS,"""Very long chain fatty acyl-CoA synthetase and fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids""",Verified ORF
462,2,321266,-0.0660370801379879,0.148799339386371,0.657459419470737,YBR042C,CST26,SGDID:S000000246,CDS,CDS,"""Acyltransferase; enzyme mainly responsible for the introduction of saturated very long chain fatty acids into neo-synthesized molecules of phosphatidylinositol; required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed; CST26 has a paralog ; YDR018C ; that arose from the whole genome duplication""",Verified ORF
463,2,322957,-0.131535301328948,0.147346103258849,0.372628047129024,YBR043C,QDR3,SGDID:S000000247,CDS,CDS,"""Multidrug transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; has a role in polyamine homeostasis; involved in spore wall asembly; sequence similarity to DTR1 and QDR1 ; and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expression is upregulated under polyamine stress; required for resistance to quinidine ; barban ; cisplatin ; and bleomycin""",Verified ORF
464,2,325221,-0.03539548428049,0.148310141807913,0.811508843291594,YBR044C,TCM62,SGDID:S000000248,CDS,CDS,"""Protein involved in assembly of the succinate dehydrogenase complex; mitochondrial; putative chaperone""",Verified ORF
465,2,332691,-0.113199410094003,0.149711698115975,0.450083932502731,YBR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
466,2,333006,-0.0976768845623802,0.149448227257236,0.513805725760553,YBR047W,FMP23,SGDID:S000000251,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; proposed to be involved in iron or copper homeostasis; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
468,2,335046,-0.0263238290307453,0.148033526199062,0.858963645676536,YBR049C,REB1,SGDID:S000000253,CDS,CDS,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
469,2,335049,-0.0689382945215707,0.148624415329448,0.643046607753807,YBR049C,REB1,SGDID:S000000253,CDS,CDS,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
470,2,335995,-0.0749706912597373,0.147775882109344,0.612242209592635,YBR049C,REB1,SGDID:S000000253,CDS,CDS,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
471,2,336060,-0.121881585453371,0.147488089294362,0.409145310060214,YBR049C,REB1,SGDID:S000000253,CDS,CDS,"""RNA polymerase I enhancer binding protein; DNA binding protein that binds to genes transcribed by both RNA polymerase I and RNA polymerase II; required for termination of RNA polymerase I transcription; Reb1p bound to DNA acts to block RNA polymerase II readthrough transcription""",Verified ORF
472,2,338292,-0.0400051211289359,0.147606034511519,0.78652919671294,YBR051W,YBR051W,SGDID:S000000255,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the REG2/YBR050C regulatory subunit of the Glc7p type-1 protein phosphatase""",Dubious ORF
473,2,339568,-0.105100272151934,0.147737879445448,0.477308132445824,YBR052C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
474,2,340466,-0.106991479616382,0.149015042765,0.473237654843867,YBR053C,YBR053C,SGDID:S000000257,CDS,CDS,"""Putative protein of unknown function; induced by cell wall perturbation""",Uncharacterized ORF
478,2,348480,-0.0872428356080806,0.147550666758024,0.554715438949047,YBR056W,YBR056W,SGDID:S000000260,CDS,CDS,"""Putative glycoside hydrolase of the mitochondrial intermembrane space""",Verified ORF
479,2,350086,-0.0941220034083514,0.14754566343723,0.523940778514253,YBR056W,YBR056W,SGDID:S000000260,Close to 3'-UTR,Close to 3'-UTR,"""Putative glycoside hydrolase of the mitochondrial intermembrane space""",Verified ORF
480,2,351083,-0.139647841610981,0.149353792117511,0.350420409873398,YBR056W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
481,2,351335,-0.0962745138754407,0.147768929975178,0.515134360654579,YBR056W-A,MNC1,SGDID:S000028736,CDS,CDS,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
482,2,351417,-0.068038813812269,0.147790051088437,0.645530686620317,YBR056W-A,MNC1,SGDID:S000028736,CDS,CDS,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
483,2,351450,-0.0995204172827107,0.14790318169546,0.501466785307623,YBR056W-A,MNC1,SGDID:S000028736,CDS,CDS,"""Putative membrane protein upregulated in toxic manganese levels; mRNA identified as translated by ribosome profiling data; partially overlaps dubious ORF YBR056C-B; YBR056W-A has a paralog ; YDR034W-B ; that arose from the whole genome duplication""",Uncharacterized ORF
484,2,352302,-0.0959245031671501,0.149079535829909,0.520353081185793,YBR057C,MUM2,SGDID:S000000261,CDS,CDS,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
485,2,352469,-0.136878426285196,0.147478740595948,0.353977891061902,YBR057C,MUM2,SGDID:S000000261,CDS,CDS,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
486,2,352562,-0.10182833230901,0.148162963253656,0.492362294609506,YBR057C,MUM2,SGDID:S000000261,CDS,CDS,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
487,2,352944,-0.0953323563634324,0.147747309738768,0.519191331002929,YBR057C,MUM2,SGDID:S000000261,CDS,CDS,"""Protein essential for meiotic DNA replication and sporulation; cytoplasmic protein; subunit of the MIS complex which controls mRNA methylation during during the induction of sporulation; also interacts with Orc2p ; which is a component of the origin recognition complex""",Verified ORF
490,2,355266,-0.145710557191503,0.147630847820583,0.324322278052525,YBR058C,UBP14,SGDID:S000000262,CDS,CDS,"""Ubiquitin-specific protease; specifically disassembles unanchored ubiquitin chains; involved in fructose-1,6-bisphosphatase (Fbp1p) degradation; similar to human isopeptidase T""",Verified ORF
491,2,358277,-0.0980021361522016,0.147765712714138,0.507618364970067,YBR059C,AKL1,SGDID:S000000263,CDS,CDS,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
492,2,358926,-0.0757591276515003,0.148020400739364,0.609100205289527,YBR059C,AKL1,SGDID:S000000263,CDS,CDS,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
493,2,358948,-0.118907550377141,0.147986958547352,0.422226394630472,YBR059C,AKL1,SGDID:S000000263,CDS,CDS,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
494,2,359515,-0.05764811669525,0.147867952299686,0.696873607596376,YBR059C,AKL1,SGDID:S000000263,CDS,CDS,"""Ser/Thr protein kinase; phosphorylates Pan1p ; Sla1p and Ent1p to negatively regulate endocytosis in response to membrane stress; regulates actin cytoskeleton organization and clathrin-dependent endocytosis; phosphorylated and inhibited by upstream kinase ; Fpk1p; member ; along with Ark1p and Prk1p ; of the Ark kinase family""",Verified ORF
495,2,363190,-0.114630743169405,0.149222344751506,0.442889366050884,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
496,2,363588,-0.0920982597193629,0.149856074269361,0.539229308569545,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
497,2,363888,-0.090190056732242,0.14857200665186,0.544210569858995,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
498,2,363954,-0.0405274428111548,0.148043189192978,0.784433641464952,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
499,2,364199,-0.0544395749080127,0.147829354935873,0.71290042921584,SUT014,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
501,2,365981,-0.132880578199454,0.150672931842574,0.378423396581357,CUT019,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
502,2,366047,-0.0972680322442621,0.14803172579502,0.511560484349556,CUT019,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
503,2,366936,-0.0622704279268504,0.149790149258485,0.677869129310991,XUT_2F-146,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
504,2,369530,-0.0905636560354013,0.14779784473641,0.540433844744035,YBR065C,ECM2,SGDID:S000000269,CDS,CDS,"""Pre-mRNA splicing factor; facilitates the cooperative formation of U2/U6 helix II in association with stem II in the spliceosome ; function may be regulated by Slu7p""",Verified ORF
