SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1105,3,208696,-0.0036967713158075,0.10792209479629,0.972693908322807,YCR045C,RRT12,SGDID:S000000641,CDS,CDS,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1106,3,208702,-0.0037834742278344,0.108065996020344,0.972090938012395,YCR045C,RRT12,SGDID:S000000641,CDS,CDS,"""Probable subtilisin-family protease; role in formation of the dityrosine layer of spore walls; localizes to the spore wall and also the nuclear envelope and ER region in mature spores""",Verified ORF
1107,3,210472,0.187544707326098,0.107623895132227,0.0822754742070191,XUT_3F-99,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1108,3,210757,0.145901987348481,0.10782446672657,0.176875684273024,XUT_3F-99,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1109,3,211348,-0.0018873762218759,0.107732366427649,0.98603237747988,YCR047C,BUD23,SGDID:S000000643,CDS,CDS,"""Methyltransferase that methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; functions with DEAH-box RNA helicase Ecm16p; diploid mutant displays random budding pattern; functional homolog of human WBSCR22""",Verified ORF
1111,3,211881,-0.138964287100172,0.107474828419205,0.196858778340116,YCR049C,YCR049C,SGDID:S000000645,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1112,3,211998,-0.160162816216478,0.107462523046182,0.13701042524516,YCR049C,YCR049C,SGDID:S000000645,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1113,3,212095,-0.145393662874616,0.10824499482915,0.180073159412195,YCR049C,YCR049C,SGDID:S000000645,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
1114,3,214156,-0.0123283376578737,0.107821831527313,0.909033358034335,YCR051W,YCR051W,SGDID:S000000647,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; contains ankyrin (Ank) repeats; YCR051W is not an essential gene""",Uncharacterized ORF
1115,3,217647,-0.0433662993366443,0.108274415649675,0.68901427918775,YCR053W,THR4,SGDID:S000000649,CDS,CDS,"""Threonine synthase; conserved protein that catalyzes formation of threonine from O-phosphohomoserine; expression is regulated by the GCN4-mediated general amino acid control pathway""",Verified ORF
1117,3,218769,-0.0398926096772263,0.10952598468096,0.715904610634163,YCR054C,CTR86,SGDID:S000000650,CDS,CDS,"""Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10 ; mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1118,3,219050,-0.0780842972375221,0.108441649086979,0.471965664157602,YCR054C,CTR86,SGDID:S000000650,CDS,CDS,"""Essential protein of unknown function; with orthologs in Ashbya gossypii and Candida albicans; similar to human ATXN10 ; mutations in which cause spinocerebellar ataxia type 10; codon usage corresponds to that observed for yeast genes expressed at low levels; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
1119,3,221006,-0.062116892468195,0.108266585316983,0.566508977946984,YCR057C,PWP2,SGDID:S000000653,CDS,CDS,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1120,3,221813,-0.0849685898371259,0.108073281479251,0.432270314579313,YCR057C,PWP2,SGDID:S000000653,CDS,CDS,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1121,3,222829,-0.0651393289082206,0.108419209861029,0.54835220921172,YCR057C,PWP2,SGDID:S000000653,CDS,CDS,"""Conserved 90S pre-ribosomal component; essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0 ; A1 ; and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis""",Verified ORF
1122,3,224310,0.101311720008744,0.109408430544614,0.355080918687059,YCR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1124,3,226294,0.121904544216004,0.108055474113864,0.260015869333033,YCR061W,YCR061W,SGDID:S000000657,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; induced by treatment with 8-methoxypsoralen and UVA irradiation; contains 10-11 predicted transmembrane domains""",Verified ORF
1125,3,226510,0.118226850823569,0.10795383188076,0.27419266059287,YCR061W,YCR061W,SGDID:S000000657,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; non-essential gene; upregulated by and required for tolerance to 4-Methylcyclohexane methanol; induced by treatment with 8-methoxypsoralen and UVA irradiation; contains 10-11 predicted transmembrane domains""",Verified ORF
1126,3,227816,0.024309663144234,0.110276947120333,0.825654429308514,tS(CGA)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1127,3,228048,0.0532794761100218,0.108318624182186,0.623111791707719,tS(CGA)C_NFR/NDR,,,Promoter,Promoter,,Promoter
1130,3,229351,0.0266096640576516,0.108424843991078,0.806273585899743,YCR065W,HCM1,SGDID:S000000661,CDS,CDS,"""Forkhead transcription factor; drives S-phase activation of genes involved in chromosome segregation ; spindle dynamics ; budding; also activates genes involved in respiration ; use of alternative energy sources ; NAD synthesis ; oxidative stress resistance; regulated by cell wall integrity checkpoint; key factor in early adaptation to nutrient deficiency and diauxic shift; suppressor of calmodulin mutants with specific SPB assembly defects; ortholog of C. elegans lifespan regulator PHA-4""",Verified ORF
1131,3,230175,0.0930792837265623,0.107827227354949,0.388599243010768,YCR065W,HCM1,SGDID:S000000661,CDS,CDS,"""Forkhead transcription factor; drives S-phase activation of genes involved in chromosome segregation ; spindle dynamics ; budding; also activates genes involved in respiration ; use of alternative energy sources ; NAD synthesis ; oxidative stress resistance; regulated by cell wall integrity checkpoint; key factor in early adaptation to nutrient deficiency and diauxic shift; suppressor of calmodulin mutants with specific SPB assembly defects; ortholog of C. elegans lifespan regulator PHA-4""",Verified ORF
1132,3,233663,0.0578667125714081,0.108155690875909,0.592964869704739,YCR067C,SED4,SGDID:S000000663,CDS,CDS,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1133,3,234438,0.0486417305339028,0.108001044425519,0.65271147540579,YCR067C,SED4,SGDID:S000000663,CDS,CDS,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1134,3,235617,0.103059723558782,0.108198725842659,0.341493159593821,YCR067C,SED4,SGDID:S000000663,CDS,CDS,"""Integral ER membrane protein that stimulates Sar1p GTPase activity; involved in COPII vesicle budding through disassociation of coat proteins from membranes onto liposomes; binds Sec16p; SED4 has a paralog ; SEC12 ; that arose from the whole genome duplication""",Verified ORF
1135,3,237105,-0.0158188016096714,0.107820540876938,0.883441382428294,YCR068W_NFR/NDR,,,Promoter,Promoter,,Promoter
1136,3,238714,0.0536038843372314,0.107701394294359,0.618999509672472,YCR068W,ATG15,SGDID:S000000664,CDS,CDS,"""Phospholipase; preferentially hydrolyses phosphatidylserine ; with minor activity against cardiolipin and phosphatidylethanolamine; required for lysis of autophagic and CVT bodies; targeted to intravacuolar vesicles during autophagy via the multivesicular body (MVB) pathway; required for the maintenance of lipid droplet quantity after the diauxic shift; regulates lipolysis; expression regulated by Yap1p during autophagy""",Verified ORF
1137,3,238914,0.0662530913542197,0.108290599297406,0.541058406891743,YCR069W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1138,3,241126,0.0438769917525489,0.108165764982787,0.685248602865581,YCR072C,RSA4,SGDID:S000000668,CDS,CDS,"""Ribosomal large subunit (60S) assembly factor; association of the N-terminal ubiquitin-like (UBL) domain of this preribosomal factor with the MIDAS domain in the Rea1p tail ; promoted by the GTPase Nog2p ; is required for the ATP-dependent dissociation of preribosomal factors including the Rix1p subcomplex ; Rea1p ; Nog2p and Rsa1p itself prior to nuclear export of pre-60S particles; contains WD-repeats and a UBL domain; localizes to the nucleolus""",Verified ORF
1140,3,242578,0.0669967810812992,0.108460064429735,0.537165319667404,XUT_3F-108,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1141,3,245238,0.0601424762691868,0.108755204529998,0.580608104595929,YCR073C,SSK22,SGDID:S000000669,CDS,CDS,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; functionally redundant with Ssk2p; interacts with and is activated by Ssk1p; phosphorylates Pbs2p; SSK22 has a paralog ; SSK2 ; that arose from the whole genome duplication""",Verified ORF
1142,3,247158,-0.0022938908102927,0.107728962804317,0.983023825106043,YCR073W-A,SOL2,SGDID:S000000718,CDS,CDS,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog ; SOL1 ; that arose from the whole genome duplication""",Verified ORF
1144,3,248454,0.0156076962962946,0.107891891709587,0.885061474074108,YCR075C,ERS1,SGDID:S000000671,CDS,CDS,"""Protein involved in cystine transport; localizes to the vacuole ; plasma membrane and endosome; similarity to human cystinosin ; a H(+)-driven transporter involved in L-cystine export from lysosomes and implicated in the disease cystinosis; contains seven transmembrane domains; mutation is functionally complemented by human CTNS""",Verified ORF
1146,3,249928,0.0153129669802604,0.108320002342275,0.887659983435023,YCR076C,FUB1,SGDID:S000000672,CDS,CDS,"""Proteasome-binding protein; interacts physically with multiple subunits of the 20S proteasome and genetically with genes encoding 20S core particle and 19S regulatory particle subunits; exhibits boundary activity which blocks the propagation of heterochromatic silencing; contains a PI31 proteasome regulator domain and sequence similarity with human PSMF1 ; a proteasome inhibitor; not an essential gene""",Verified ORF
1147,3,251255,0.0043469440053213,0.108571162950039,0.968085672493471,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1148,3,251274,0.0100371845230456,0.108570095132363,0.926393842539007,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1149,3,251879,0.0091817461663443,0.108496836209684,0.932606021040742,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1150,3,251939,0.0016723218369142,0.108377210935584,0.987697394574898,YCR077C,PAT1,SGDID:S000000673,CDS,CDS,"""Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission ; maintenance of rDNA locus stability ; and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation ; most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation""",Verified ORF
1151,3,252801,0.044712710671542,0.108317558526031,0.680009017190645,YCR079W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1152,3,253109,0.053266263913569,0.107844246473052,0.621670954410962,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1153,3,253118,0.0531465689125327,0.107878396379959,0.622564380674299,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
1154,3,253321,0.0464474311026954,0.107989288665903,0.667377014096517,YCR079W,PTC6,SGDID:S000002133,CDS,CDS,"""Mitochondrial type 2C protein phosphatase (PP2C); has similarity to mammalian PP1Ks; involved in mitophagy; null mutant is sensitive to rapamycin and has decreased phosphorylation of the Pda1 subunit of pyruvate dehydrogenase""",Verified ORF
