SNP,Chr,Pos,Effect,SE,HNM1_TPO4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
1592,4,149464,0.028547811854485,0.0962573955466295,0.766963238118767,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1593,4,149678,0.0244644650256123,0.0961322363059272,0.799267042683898,XUT_4F-92,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
1594,4,154434,-0.0003298767430331,0.0958337770091023,0.99725549061063,YDL171C,GLT1,SGDID:S000002330,CDS,CDS,"""NAD(+)-dependent glutamate synthase (GOGAT); synthesizes glutamate from glutamine and alpha-ketoglutarate; with Gln1p ; forms the secondary pathway for glutamate biosynthesis from ammonia; expression regulated by nitrogen source; assembles into filaments as cells approach stationary phase and under cytosolic acidification and starvation conditions""",Verified ORF
1595,4,156313,0.0162056081206701,0.0966149287265458,0.866888602431654,YDL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1596,4,156362,0.0055981910679477,0.0971158093274212,0.954064428342126,YDL170W,UGA3,SGDID:S000002329,CDS,CDS,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1597,4,156963,0.0122343905728244,0.0967095742417337,0.899403022273802,YDL170W,UGA3,SGDID:S000002329,CDS,CDS,"""Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1 ; UGA2 ; and UGA4""",Verified ORF
1599,4,158123,0.0070489775739001,0.0979029573764563,0.94264297088662,YDL169C,UGX2,SGDID:S000002328,CDS,CDS,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1600,4,158426,0.020357631216341,0.0974522903395321,0.83464801490059,YDL169C,UGX2,SGDID:S000002328,CDS,CDS,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1601,4,158963,-0.0164901827359496,0.0960092219014799,0.863727590855054,YDL169C,UGX2,SGDID:S000002328,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; transcript accumulates in response to any combination of stress conditions""",Verified ORF
1603,4,161760,-0.0285955121195102,0.0964855207257862,0.767121042421241,YDL167C,NRP1,SGDID:S000002326,CDS,CDS,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1604,4,163032,-0.033850210162263,0.0973932452225996,0.728376141946399,YDL167C,NRP1,SGDID:S000002326,CDS,CDS,"""Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis""",Verified ORF
1605,4,163327,-0.0580377895016683,0.0969595968801165,0.549838853728016,YDL167C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1607,4,165032,-0.0384117143766168,0.0960439124745724,0.689443281257044,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1608,4,165290,-0.0322789084283145,0.0970374720592456,0.739600670137408,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1609,4,165509,-0.0603282986337527,0.0962074004242412,0.531021947262741,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1610,4,167204,-0.0265619470335318,0.0977248241671882,0.785932026069431,YDL164C,CDC9,SGDID:S000002323,CDS,CDS,"""DNA ligase I found in nucleus and mitochondria; essential enzyme that joins Okazaki fragments during DNA replication; also acts in ribonucleotide excision repair ; base excision repair ; and recombination; DNA ligase I mutants trigger ubiquitination of PCNA at K107 ; facilitating Rad59p-mediated bypass of unligated Okazaki fragments; human homolog LIG1 can complement yeast cdc9 temperature-sensitive mutant at restrictive temperature""",Verified ORF
1611,4,167436,-0.0449979098946777,0.0966984121881876,0.641972934571929,YDL162C,YDL162C,SGDID:S000002321,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ENT1/YDL161W ; a verified gene involved in endocytosis and actin cortical patch assembly""",Dubious ORF
1612,4,167687,-0.0319475813594693,0.0956650035687163,0.738613590348759,YDL162C,YDL162C,SGDID:S000002321,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ENT1/YDL161W ; a verified gene involved in endocytosis and actin cortical patch assembly""",Dubious ORF
1613,4,168238,-0.0291628505787472,0.0961010870349884,0.761717983049376,YDL161W,ENT1,SGDID:S000002320,CDS,CDS,"""Epsin-like protein involved in endocytosis and actin patch assembly; functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus; relocalizes from bud neck to cytoplasm upon DNA replication stress; ENT1 has a paralog ; ENT2 ; that arose from the whole genome duplication""",Verified ORF
1614,4,168256,-0.0456396168431718,0.0973011840540386,0.639319806276331,YDL161W,ENT1,SGDID:S000002320,CDS,CDS,"""Epsin-like protein involved in endocytosis and actin patch assembly; functionally redundant with Ent2p; binds clathrin via a clathrin-binding domain motif at C-terminus; relocalizes from bud neck to cytoplasm upon DNA replication stress; ENT1 has a paralog ; ENT2 ; that arose from the whole genome duplication""",Verified ORF
1615,4,171883,-0.0514966388254888,0.0963108633525519,0.593199538360194,YDL160C,DHH1,SGDID:S000002319,CDS,CDS,"""Cytoplasmic DEAD-box helicase and mRNA decapping activator; interacts with decapping and deadenylase complexes to coordinate mRNA decapping and decay; regulates general translational repression; translational activator of select mRNAs during filamentous growth ; mating and autophagy; cooperates with Ngr1p to promote specific mRNA decay; ATP- and RNA-bound form promotes processing body assembly ; while ATPase stimulation by Not1p promotes disassembly; forms cytoplasmic foci on replication stress""",Verified ORF
1616,4,172408,-0.0727858482096397,0.0961431842875318,0.44952086068527,YDL159W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
1617,4,173416,-0.0277914802778321,0.0973226343939422,0.775382402024419,YDL159W,STE7,SGDID:S000002318,CDS,CDS,"""Signal transducing MAP kinase kinase; involved in pheromone response where it phosphorylates Fus3p; involved in the pseudohyphal/invasive growth pathway where it phosphorylates of Kss1p; phosphorylated by Ste11p; degraded by ubiquitin pathway""",Verified ORF
1618,4,173461,-0.0127990608162432,0.0964627584051158,0.894518928813315,YDL159W,STE7,SGDID:S000002318,CDS,CDS,"""Signal transducing MAP kinase kinase; involved in pheromone response where it phosphorylates Fus3p; involved in the pseudohyphal/invasive growth pathway where it phosphorylates of Kss1p; phosphorylated by Ste11p; degraded by ubiquitin pathway""",Verified ORF
1622,4,174546,-0.0113860483653486,0.0963341414034521,0.905981738099985,YDL157C,YDL157C,SGDID:S000002316,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
1623,4,174974,-0.0932033375416366,0.100198277829435,0.352908901966931,YDL156W,CMR1,SGDID:S000002315,CDS,CDS,"""Nuclear protein with role in transcription ; protein quality control; localizes to the intranuclear quality control compartment (INQ) in response to proteasome inhibition or DNA replication stress; INQ likely sequesters proteins involved in DNA metabolism for degradation or re-folding; also localizes to coding regions of transcribed genes; contains three WD domains (WD-40 repeat); human ortholog WDR76 also exhibits perinuclear localization under similar stress conditions""",Verified ORF
1624,4,175467,-0.0051193053254518,0.0960934367518339,0.957543536080875,YDL156W,CMR1,SGDID:S000002315,CDS,CDS,"""Nuclear protein with role in transcription ; protein quality control; localizes to the intranuclear quality control compartment (INQ) in response to proteasome inhibition or DNA replication stress; INQ likely sequesters proteins involved in DNA metabolism for degradation or re-folding; also localizes to coding regions of transcribed genes; contains three WD domains (WD-40 repeat); human ortholog WDR76 also exhibits perinuclear localization under similar stress conditions""",Verified ORF
1625,4,177157,0.124654752015906,0.0958157076010071,0.194112318989899,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1626,4,177207,0.109919790098376,0.0955915520529255,0.250967520534021,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1627,4,177280,0.111827311001357,0.0961289594112703,0.245491472225619,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1628,4,177330,0.164748341506087,0.0958607560011494,0.0865601087090886,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1629,4,177633,0.158615217442283,0.0957222621785037,0.0984006959820598,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1630,4,177756,0.117087203829088,0.0977705405671302,0.231887439323253,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1631,4,178032,0.157628593306141,0.0958731636182975,0.101038204066519,YDL155W,CLB3,SGDID:S000002314,CDS,CDS,"""B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2 ; then targeted for ubiquitin-mediated degradation; relative distribution to the nucleus increases upon DNA replication stress; CLB3 has a paralog ; CLB4 ; that arose from the whole genome duplication""",Verified ORF
1632,4,178058,0.163553628017362,0.0960159585432698,0.0893732878174743,YDL154W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1633,4,178267,0.0760171926261793,0.0961383950486267,0.429646551466155,YDL154W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
1634,4,178339,0.0627422735169245,0.0970336841181707,0.518309084829685,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1635,4,178489,0.0980537244064356,0.0959626742401413,0.30757992290673,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
1636,4,178698,0.166815224742818,0.0952853910935795,0.0808679141012135,YDL154W,MSH5,SGDID:S000002313,CDS,CDS,"""Protein of the MutS family; forms a dimer with Msh4p that facilitates crossovers between homologs during meiosis; msh5-Y823H mutation confers tolerance to DNA alkylating agents; homologs present in C. elegans and humans""",Verified ORF
